Primary,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
DARLINGTON CENTRAL 33/11KV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
DARLINGTON EAST,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.245,1.839,1.511,1.252,1,0.703,0.396,0.083,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
DARLINGTON WEST,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.297,3.106,2.788,2.428,2.09,1.796,1.488,1.13,0.747,0.367,0.026,0.024,0.017,0.013,0.01,0.007,0.002,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
DENWICK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
DUNSTON 66/11KV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
DUNSTON 66/20KV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
DURHAM EAST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
EASTFIELD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
EASTGATE CEMENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
EDUCATIONAL PRECINCT,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.225,0.184,0.151,0.125,0.1,0.07,0.04,0.008,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
ELVINGTON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
FARADAY STREET,4.921,4.921,4.921,4.921,4.921,4.921,4.921,4.921,4.921,4.921,4.921,4.895,4.818,4.766,4.662,4.559,4.455,4.338,4.222,4.092,3.963,3.807,3.6,3.406,3.017,2.642,2.292,2.033,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
FAWDON T1 & SEATON BURN T1,2.328,2.328,2.328,2.328,2.328,2.328,2.328,2.328,2.328,2.328,2.32,2.299,2.253,2.219,2.162,2.106,2.048,1.984,1.918,1.847,1.773,1.703,1.61,1.523,1.349,1.181,1.025,0.909,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
FISHBURN,2.149,2.149,2.149,2.149,2.149,2.149,2.149,2.149,2.149,2.149,2.14,2.118,2.073,2.04,1.985,1.931,1.877,1.815,1.751,1.683,1.612,1.549,1.464,1.385,1.227,1.074,0.932,0.826,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
FLATWORTH CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
FOSS ISLANDS,1.161,1.161,1.161,1.161,1.161,1.161,1.161,1.161,1.161,1.161,1.09,1.001,0.898,0.803,0.704,0.613,0.515,0.401,0.277,0.156,0.012,0.011,0.008,0.006,0.004,0.003,0.001,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
FOSSWAY 33/11KV,0.903,0.903,0.903,0.903,0.903,0.903,0.903,0.903,0.903,0.903,0.903,0.898,0.884,0.875,0.856,0.836,0.817,0.796,0.775,0.751,0.727,0.699,0.661,0.625,0.554,0.485,0.421,0.373,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
FOURSTONES 20KV,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.221,1.001,0.822,0.681,0.544,0.382,0.215,0.045,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
FYLANDS BRIDGE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
GALE LANE,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.706,1.398,1.148,0.951,0.76,0.534,0.301,0.063,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
GARWOOD STREET,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.054,0.044,0.036,0.03,0.024,0.017,0.01,0.002,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
GATESHEAD CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
GATESHEAD EAST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
GOSFORTH 33/11KV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
GRANGETOWN,13.097,13.097,13.097,13.097,13.097,13.097,13.097,13.097,13.097,13.097,13.097,13.091,11.85,9.892,8.29,7.025,5.791,4.34,2.842,1.311,0.883,0.849,0.803,0.759,0.673,0.589,0.511,0.453,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
GREATHAM,12.174,12.174,12.174,12.174,12.174,12.174,12.174,12.174,12.174,12.174,11.772,11.243,10.529,9.854,9.121,8.446,7.732,6.906,6.024,5.141,4.175,4.008,3.776,3.565,3.153,2.757,2.381,2.107,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
GUISBOROUGH T1 T2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
HARLOW GREEN,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.422,0.388,0.348,0.311,0.273,0.238,0.2,0.155,0.107,0.06,0.005,0.004,0.003,0.002,0.002,0.001,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
HARMIRE BRIDGE,2.176,2.176,2.176,2.176,2.176,2.176,2.176,2.176,2.176,2.176,2.176,2.176,1.954,1.601,1.315,1.09,0.87,0.612,0.345,0.072,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
HARRATON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
HARROGATE 132/11KV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
HARROGATE WEST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
HARTMOOR 66/20KV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
HAWTHORN PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
HAXBY ROAD T2 T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
HEBBURN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
HEBBURN WEST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
HEDWORTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
HEIGHINGTON,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.268,2.232,2.208,2.16,2.112,2.064,2.01,1.956,1.896,1.836,1.764,1.668,1.578,1.398,1.224,1.062,0.942,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
HEXHAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
HIGH BARMSTON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
HIGH FLATTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
HOUGHTON,4.283,4.283,4.283,4.283,4.283,4.283,4.283,4.283,4.283,4.283,4.161,3.999,3.752,3.506,3.244,3.008,2.76,2.473,2.168,1.861,1.551,1.489,1.404,1.326,1.173,1.026,0.887,0.785,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
HOWDON,11.7,11.7,11.7,11.7,11.7,11.7,11.7,11.7,11.7,11.7,11.333,10.845,10.223,9.671,9.039,8.449,7.821,7.096,6.323,5.546,4.652,4.467,4.211,3.977,3.518,3.078,2.66,2.355,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
HUNTINGTON NEW LANE,5,5,5,5,5,5,5,5,5,5,5,5,4.49,3.679,3.021,2.504,1.999,1.405,0.792,0.166,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
HUSTHWAITE 33/11KV,2,2,2,2,2,2,2,2,2,2,2,1.99,1.958,1.937,1.895,1.853,1.811,1.763,1.716,1.663,1.611,1.547,1.463,1.384,1.226,1.074,0.932,0.826,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
JARROW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
KENTON,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.751,0.69,0.619,0.553,0.485,0.422,0.355,0.276,0.191,0.107,0.008,0.008,0.005,0.004,0.003,0.002,0.001,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
KIELDER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
KILLINGWORTH,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.119,4.194,3.444,2.854,2.279,1.602,0.903,0.189,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
KIRBYMOORSIDE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
LEAM CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
LINTON 66/20KV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
LONGBENTON,5.463,5.463,5.463,5.463,5.463,5.463,5.463,5.463,5.463,5.463,5.129,4.711,4.227,3.779,3.313,2.885,2.422,1.886,1.304,0.734,0.057,0.052,0.037,0.029,0.021,0.016,0.005,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
LOW SPENNYMOOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
LYNEMOUTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
MADDISON STREET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
MALLEABLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
MALTON,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.219,0.205,0.184,0.161,0.139,0.12,0.1,0.076,0.051,0.026,0.002,0.002,0.001,0.001,0.001,0.001,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
MEADOWFIELD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
MELROSEGATE 33/11KV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
MILLBANK LANE,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.745,0.611,0.502,0.416,0.332,0.233,0.131,0.028,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
MONKSEATON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
MOOR MONKTON PUMPS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
MORPETH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
MOUNT ROAD,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.596,1.466,1.315,1.176,1.031,0.898,0.754,0.587,0.406,0.228,0.018,0.016,0.012,0.009,0.007,0.005,0.002,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
