Primary,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
COWTON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Counterfactual,Total peak demand with ToUT (MW)
CRAMLINGTON T1 T3,10.83,10.821,10.813,10.824,10.853,10.885,10.939,11.035,11.143,11.254,11.372,11.496,11.639,11.788,11.943,12.099,12.255,12.409,12.558,12.697,12.84,12.967,13.053,13.13,13.2,13.263,13.324,13.375,NPgN,Primary,NG FES - Counterfactual,Total peak demand with ToUT (MW)
CRAMLINGTON T2 T4,8.084,8.092,8.1,8.127,8.173,8.227,8.305,8.425,8.561,8.704,8.858,9.019,9.197,9.385,9.583,9.786,9.991,10.19,10.38,10.554,10.724,10.871,10.978,11.069,11.147,11.215,11.278,11.33,NPgN,Primary,NG FES - Counterfactual,Total peak demand with ToUT (MW)
DARLEY,3.214,3.251,3.293,3.362,3.465,3.586,3.721,3.874,4.028,4.183,4.335,4.488,4.646,4.797,4.945,5.08,5.207,5.335,5.449,5.554,5.65,5.735,5.801,5.861,5.913,5.966,6.014,6.053,NPgN,Primary,NG FES - Counterfactual,Total peak demand with ToUT (MW)
DARLINGTON 132/6KV,2.624,2.696,2.787,2.931,3.155,3.453,3.803,4.2,4.591,4.986,5.371,5.752,6.132,6.494,6.836,7.157,7.46,7.733,7.986,8.216,8.429,8.618,8.758,8.862,8.957,9.044,9.124,9.193,NPgN,Primary,NG FES - Counterfactual,Total peak demand with ToUT (MW)
DARLINGTON 33/11KV,14.193,14.202,14.217,14.271,14.374,14.518,14.697,14.919,15.148,15.371,15.594,15.819,16.059,16.293,16.524,16.739,16.944,17.137,17.319,17.487,17.647,17.789,17.89,17.973,18.05,18.12,18.187,18.239,NPgN,Primary,NG FES - Counterfactual,Total peak demand with ToUT (MW)
DARLINGTON CENTRAL 33/11KV,8.972,8.958,9.24,11.602,11.623,11.657,11.705,11.774,11.846,11.915,11.983,12.053,12.127,12.202,12.274,12.342,12.408,12.471,12.533,12.591,12.649,12.702,12.736,12.765,12.793,12.821,12.848,12.872,NPgN,Primary,NG FES - Counterfactual,Total peak demand with ToUT (MW)
DARLINGTON EAST,18.315,18.833,18.963,19.183,19.527,19.952,20.481,21.148,21.836,22.542,23.238,23.947,24.683,25.418,26.146,26.855,27.547,28.204,28.823,29.393,29.924,30.389,30.718,30.982,31.217,31.43,31.626,31.798,NPgN,Primary,NG FES - Counterfactual,Total peak demand with ToUT (MW)
DARLINGTON WEST,18.878,19.538,20.615,20.946,21.486,22.224,23.111,24.129,25.171,26.234,27.288,28.347,29.411,30.459,31.484,32.484,33.452,34.328,35.145,35.88,36.541,37.114,37.554,37.87,38.145,38.385,38.597,38.782,NPgN,Primary,NG FES - Counterfactual,Total peak demand with ToUT (MW)
DENWICK,19.489,19.636,20.241,20.52,20.952,21.466,22.076,22.794,23.525,24.262,24.998,25.742,26.516,27.264,27.998,28.709,29.387,30.061,30.671,31.234,31.79,32.287,32.675,33.023,33.337,33.618,33.875,34.096,NPgN,Primary,NG FES - Counterfactual,Total peak demand with ToUT (MW)
DUNSTON 66/11KV,12.931,13.763,20.023,20.08,20.196,20.347,20.53,20.741,20.962,21.183,21.403,21.627,21.858,22.081,22.302,22.512,22.712,22.904,23.076,23.23,23.378,23.508,23.611,23.695,23.766,23.827,23.878,23.918,NPgN,Primary,NG FES - Counterfactual,Total peak demand with ToUT (MW)
DUNSTON 66/20KV,16.076,16.698,16.826,17.035,17.348,17.669,18.054,18.526,19.002,19.47,19.911,20.353,20.804,21.24,21.656,22.043,22.413,22.755,23.076,23.372,23.711,24.016,24.239,24.424,24.598,24.762,24.919,25.062,NPgN,Primary,NG FES - Counterfactual,Total peak demand with ToUT (MW)
DURHAM EAST,14.69,14.732,15.194,16.819,16.901,16.983,17.08,17.21,17.345,17.481,17.62,17.763,17.925,18.088,18.256,18.415,18.572,18.732,18.889,19.044,19.215,19.377,19.512,19.646,19.777,19.906,20.033,20.149,NPgN,Primary,NG FES - Counterfactual,Total peak demand with ToUT (MW)
EASTFIELD,23.301,23.35,23.426,23.568,23.814,24.135,24.524,24.981,25.452,25.932,26.365,26.806,27.265,27.713,28.161,28.569,28.964,29.34,29.684,29.998,30.491,30.948,31.342,31.698,32.035,32.354,32.66,32.946,NPgN,Primary,NG FES - Counterfactual,Total peak demand with ToUT (MW)
EASTGATE CEMENT,7.696,7.706,7.717,7.737,7.768,7.807,7.851,7.9,7.953,8.004,8.058,8.114,8.176,8.237,8.3,8.36,8.419,8.478,8.535,8.591,8.647,8.702,8.753,8.804,8.853,8.901,8.949,8.991,NPgN,Primary,NG FES - Counterfactual,Total peak demand with ToUT (MW)
EDUCATIONAL PRECINCT,17.696,17.68,17.666,17.684,17.739,17.835,17.95,18.086,18.228,18.368,18.502,18.639,18.791,18.938,19.086,19.236,19.378,19.523,19.654,19.776,19.891,19.996,20.084,20.167,20.242,20.31,20.373,20.421,NPgN,Primary,NG FES - Counterfactual,Total peak demand with ToUT (MW)
ELVINGTON,9.836,9.855,9.876,9.909,9.958,10.02,10.096,10.187,10.291,10.403,10.522,10.648,10.785,10.927,11.08,11.25,11.421,11.59,11.752,11.903,12.045,12.174,12.29,12.396,12.493,12.584,12.669,12.747,NPgN,Primary,NG FES - Counterfactual,Total peak demand with ToUT (MW)
FARADAY STREET,20.144,20.273,20.433,23.917,24.295,24.743,25.287,25.961,26.64,27.311,27.952,28.595,29.264,29.912,30.535,31.109,31.656,32.187,32.68,33.139,33.569,33.948,34.2,34.415,34.609,34.78,34.939,35.072,NPgN,Primary,NG FES - Counterfactual,Total peak demand with ToUT (MW)
FAWDON T1 & SEATON BURN T1,20.223,20.385,22.244,22.556,23.003,23.464,24.017,24.741,25.479,26.225,26.935,27.657,28.41,29.158,29.885,30.631,31.356,32.052,32.717,33.341,33.955,34.504,34.889,35.218,35.525,35.811,36.084,36.333,NPgN,Primary,NG FES - Counterfactual,Total peak demand with ToUT (MW)
FISHBURN,16.245,16.409,16.704,16.998,17.424,17.902,18.481,19.2,19.934,20.68,21.419,22.168,22.939,23.702,24.448,25.17,25.871,26.534,27.16,27.741,28.321,28.838,29.217,29.533,29.823,30.091,30.343,30.573,NPgN,Primary,NG FES - Counterfactual,Total peak demand with ToUT (MW)
FLATWORTH CENTRAL,14.39,15.852,16.515,22.758,22.842,22.949,23.077,23.229,23.396,23.571,23.75,23.936,24.135,24.342,24.559,24.794,25.029,25.261,25.482,25.689,25.882,26.059,26.216,26.358,26.489,26.61,26.724,26.829,NPgN,Primary,NG FES - Counterfactual,Total peak demand with ToUT (MW)
FOSS ISLANDS,27.671,27.767,28.119,28.26,28.472,28.723,29.02,29.391,29.778,30.166,30.565,30.974,31.435,31.894,32.37,32.838,33.296,33.75,34.184,34.597,35.001,35.373,35.674,35.959,36.228,36.483,36.73,36.937,NPgN,Primary,NG FES - Counterfactual,Total peak demand with ToUT (MW)
FOSSWAY 33/11KV,15.581,15.629,15.705,15.853,16.108,16.462,16.885,17.364,17.854,18.35,18.832,19.318,19.81,20.288,20.753,21.217,21.662,22.082,22.464,22.809,23.119,23.391,23.605,23.774,23.921,24.047,24.157,24.249,NPgN,Primary,NG FES - Counterfactual,Total peak demand with ToUT (MW)
FOURSTONES 20KV,17.54,17.519,18.249,18.269,18.338,18.451,18.592,18.759,18.935,19.115,19.301,19.49,19.688,19.878,20.066,20.245,20.413,20.58,20.726,20.857,20.978,21.083,21.17,21.245,21.309,21.362,21.407,21.44,NPgN,Primary,NG FES - Counterfactual,Total peak demand with ToUT (MW)
FYLANDS BRIDGE,19.792,19.898,20.024,20.224,20.522,20.876,21.298,21.803,22.319,22.826,23.329,23.835,24.357,24.868,25.365,25.838,26.291,26.723,27.128,27.506,27.895,28.249,28.524,28.764,28.988,29.199,29.399,29.578,NPgN,Primary,NG FES - Counterfactual,Total peak demand with ToUT (MW)
GALE LANE,8.519,9.091,9.167,9.307,9.532,9.803,10.118,10.485,10.848,11.211,11.566,11.917,12.268,12.604,12.917,13.213,13.493,13.742,13.978,14.194,14.401,14.586,14.721,14.823,14.919,15.008,15.093,15.17,NPgN,Primary,NG FES - Counterfactual,Total peak demand with ToUT (MW)
GARWOOD STREET,14.056,14.049,14.326,14.347,14.4,14.491,14.604,14.746,14.9,15.049,15.205,15.363,15.545,15.726,15.914,16.102,16.285,16.463,16.629,16.782,16.927,17.056,17.155,17.244,17.323,17.394,17.459,17.507,NPgN,Primary,NG FES - Counterfactual,Total peak demand with ToUT (MW)
GATESHEAD CENTRAL,12.011,12.477,12.479,14.654,14.697,14.741,14.804,14.894,14.998,15.108,15.218,15.334,15.466,15.604,15.75,15.895,16.04,16.183,16.315,16.436,16.571,16.691,16.787,16.87,16.943,17.008,17.066,17.115,NPgN,Primary,NG FES - Counterfactual,Total peak demand with ToUT (MW)
GATESHEAD EAST,7.881,7.86,7.839,7.831,7.841,7.869,7.92,7.996,8.094,8.209,8.339,8.479,8.635,8.805,8.994,9.192,9.394,9.591,9.772,9.934,10.074,10.191,10.282,10.353,10.406,10.444,10.473,10.492,NPgN,Primary,NG FES - Counterfactual,Total peak demand with ToUT (MW)
GOSFORTH 33/11KV,15.937,15.881,16.569,16.533,16.512,16.507,16.51,16.523,16.542,16.56,16.581,16.604,16.637,16.67,16.707,16.744,16.781,16.819,16.855,16.89,16.925,16.959,16.988,17.016,17.043,17.069,17.093,17.111,NPgN,Primary,NG FES - Counterfactual,Total peak demand with ToUT (MW)
GRANGETOWN,15.874,16.585,17.543,17.695,17.93,18.246,18.651,19.165,19.741,20.357,21.003,21.677,22.398,23.15,23.943,24.771,25.599,26.397,27.143,27.818,28.424,28.943,29.349,29.678,29.95,30.178,30.375,30.538,NPgN,Primary,NG FES - Counterfactual,Total peak demand with ToUT (MW)
GREATHAM,19.977,19.942,19.915,19.9,19.899,19.911,19.934,19.966,20.005,20.051,20.102,20.159,20.224,20.291,20.364,20.437,20.512,20.591,20.67,20.749,20.829,20.908,20.987,21.065,21.143,21.22,21.297,21.37,NPgN,Primary,NG FES - Counterfactual,Total peak demand with ToUT (MW)
GUISBOROUGH T1 T2,14.888,15.023,15.188,15.454,15.854,16.329,16.891,17.561,18.232,18.91,19.574,20.241,20.924,21.585,22.22,22.841,23.435,24.001,24.531,25.024,25.5,25.928,26.247,26.519,26.773,27.009,27.231,27.431,NPgN,Primary,NG FES - Counterfactual,Total peak demand with ToUT (MW)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Counterfactual,Total peak demand with ToUT (MW)
HARLOW GREEN,15.35,15.422,15.525,15.708,16,16.346,16.759,17.244,17.727,18.203,18.655,19.104,19.554,19.984,20.386,20.763,21.117,21.436,21.734,22.006,22.296,22.556,22.748,22.897,23.037,23.167,23.29,23.402,NPgN,Primary,NG FES - Counterfactual,Total peak demand with ToUT (MW)
HARMIRE BRIDGE,13.585,13.691,13.812,13.999,14.276,14.606,14.994,15.446,15.913,16.389,16.868,17.356,17.865,18.364,18.862,19.342,19.805,20.265,20.683,21.068,21.442,21.775,22.042,22.282,22.495,22.685,22.858,23.006,NPgN,Primary,NG FES - Counterfactual,Total peak demand with ToUT (MW)
HARRATON,17.884,20.015,22.698,22.701,22.74,22.793,22.877,29.368,29.515,29.663,29.816,29.977,30.155,30.338,30.525,30.724,30.92,31.112,31.294,31.462,31.623,31.763,31.864,31.95,32.026,32.093,32.154,32.204,NPgN,Primary,NG FES - Counterfactual,Total peak demand with ToUT (MW)
HARROGATE 132/11KV,27.559,27.771,28.033,30.713,31.332,32.092,32.973,33.998,35.031,36.07,37.076,38.086,39.118,40.117,41.084,41.985,42.846,43.673,44.435,45.138,45.792,46.375,46.816,47.188,47.526,47.889,48.228,48.532,NPgN,Primary,NG FES - Counterfactual,Total peak demand with ToUT (MW)
HARROGATE WEST,11.164,11.193,12.784,12.832,12.898,12.979,13.071,13.18,13.293,13.404,13.515,13.628,13.752,13.875,13.999,14.113,14.224,14.333,14.44,14.544,14.647,14.745,14.828,14.908,14.987,15.072,15.156,15.231,NPgN,Primary,NG FES - Counterfactual,Total peak demand with ToUT (MW)
HARTMOOR 66/20KV,19.257,19.412,19.608,19.917,20.379,20.869,21.478,22.274,23.074,23.875,24.653,25.438,26.252,27.051,27.816,28.543,29.243,29.913,30.549,31.143,31.735,32.261,32.607,32.899,33.169,33.455,33.729,33.977,NPgN,Primary,NG FES - Counterfactual,Total peak demand with ToUT (MW)
HAWTHORN PIT,19.694,21.801,24.106,24.466,24.992,25.562,26.278,27.221,28.181,29.154,30.105,31.07,32.073,33.071,34.042,35.024,35.98,36.894,37.766,38.581,39.39,40.111,40.61,41.033,41.423,41.786,42.132,42.448,NPgN,Primary,NG FES - Counterfactual,Total peak demand with ToUT (MW)
HAXBY ROAD T2 T3,11.958,12.972,12.984,13.048,13.176,13.358,13.569,13.801,14.036,14.279,14.523,14.768,15.011,15.245,15.471,15.69,15.898,16.089,16.261,16.414,16.549,16.668,16.767,16.84,16.903,16.956,17,17.037,NPgN,Primary,NG FES - Counterfactual,Total peak demand with ToUT (MW)
HEBBURN,2.368,2.382,2.395,2.419,2.456,2.5,2.563,2.659,2.768,2.885,3.008,3.138,3.279,3.429,3.586,3.752,3.919,4.083,4.238,4.381,4.512,4.625,4.704,4.771,4.826,4.872,4.913,4.948,NPgN,Primary,NG FES - Counterfactual,Total peak demand with ToUT (MW)
HEBBURN WEST,2.736,2.732,3.824,3.823,3.826,3.831,3.84,3.857,3.876,3.894,3.912,3.931,3.955,3.98,4.006,4.032,4.058,4.085,4.111,4.137,4.164,4.189,4.206,4.223,4.239,4.255,4.271,4.285,NPgN,Primary,NG FES - Counterfactual,Total peak demand with ToUT (MW)
HEDWORTH,12.916,12.944,18.652,18.751,18.921,19.145,19.419,19.76,20.107,20.449,20.783,21.118,21.462,21.799,22.124,22.456,22.778,23.077,23.363,23.63,23.889,24.121,24.292,24.433,24.565,24.69,24.809,24.918,NPgN,Primary,NG FES - Counterfactual,Total peak demand with ToUT (MW)
HEIGHINGTON,13.865,13.784,13.707,13.638,13.576,13.521,13.472,13.428,13.388,13.353,13.323,13.297,13.277,13.261,13.249,13.238,13.228,13.221,13.215,13.211,13.209,13.207,13.205,13.205,13.205,13.205,13.204,13.201,NPgN,Primary,NG FES - Counterfactual,Total peak demand with ToUT (MW)
HEXHAM,21.38,21.308,22.07,22.032,22.02,22.019,22.041,22.104,22.18,22.258,22.346,22.441,22.554,22.673,22.797,22.922,23.047,23.172,23.293,23.406,23.524,23.629,23.701,23.767,23.825,23.879,23.93,23.971,NPgN,Primary,NG FES - Counterfactual,Total peak demand with ToUT (MW)
HIGH BARMSTON,18.843,18.849,19.687,19.741,19.849,19.99,20.204,20.527,20.91,21.329,21.777,22.253,22.776,23.336,23.934,24.579,25.229,25.865,26.461,26.999,27.483,27.892,28.195,28.439,28.633,28.79,28.922,29.026,NPgN,Primary,NG FES - Counterfactual,Total peak demand with ToUT (MW)
HIGH FLATTS,15.202,15.32,15.77,16.007,16.363,16.769,17.25,17.833,18.417,18.995,19.558,20.12,20.693,21.248,21.776,22.273,22.747,23.191,23.608,23.995,24.396,24.757,25.024,25.246,25.456,25.652,25.839,26.01,NPgN,Primary,NG FES - Counterfactual,Total peak demand with ToUT (MW)
HOUGHTON,16.354,16.487,18.316,18.562,18.912,19.259,19.702,20.316,20.947,21.58,22.194,22.819,23.474,24.132,24.772,25.44,26.093,26.721,27.325,27.893,28.475,28.994,29.351,29.659,29.945,30.214,30.473,30.713,NPgN,Primary,NG FES - Counterfactual,Total peak demand with ToUT (MW)
HOWDON,8.623,8.666,8.716,8.791,8.901,9.037,9.199,9.391,9.589,9.792,9.988,10.189,10.398,10.606,10.814,11.032,11.244,11.449,11.641,11.822,11.991,12.145,12.272,12.383,12.485,12.58,12.67,12.751,NPgN,Primary,NG FES - Counterfactual,Total peak demand with ToUT (MW)
HUNTINGTON NEW LANE,16.792,17.375,17.457,17.6,17.83,18.107,18.432,18.813,19.2,19.589,19.976,20.366,20.767,21.157,21.541,21.912,22.269,22.608,22.925,23.22,23.497,23.748,23.947,24.117,24.274,24.431,24.58,24.713,NPgN,Primary,NG FES - Counterfactual,Total peak demand with ToUT (MW)
