Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
BILLY MILL,79.4,77.6,77.4,77.4,77.9,78.7,79.8,81.3,85.1,88.1,91.4,94.4,97.9,101.5,105.3,108.9,112.3,115.6,118.8,121.4,123.8,126.2,128.5,130.4,132.4,134.2,136,137.9,138.1,138.3,NPgN,Primary,NPg Planning Scenario,Peak utilisation with customer flexibility (percent - whole number)
BIRTLEY GROVE 66/11KV,45.1,43.8,43.8,43.9,44.3,44.9,46,47.6,50.4,53.1,55.9,58.6,61.7,64.7,67.9,71.1,74,76.8,79.4,81.6,83.5,85.3,86.9,88.2,89.4,90.4,91.4,92.4,92.5,92.5,NPgN,Primary,NPg Planning Scenario,Peak utilisation with customer flexibility (percent - whole number)
BIRTLEY GROVE 66/20KV,37.8,36.9,36.5,36.2,36,35.9,35.9,36,36.5,37,37.5,38,38.7,39.3,40,40.8,41.4,42.1,42.8,43.4,43.9,44.5,44.9,45.3,45.6,45.9,46.2,46.5,46.5,46.4,NPgN,Primary,NPg Planning Scenario,Peak utilisation with customer flexibility (percent - whole number)
BLAYDON BURN,62.9,61.4,61.1,61,61.3,61.8,62.7,63.9,67.5,70.3,73.4,76.1,79.4,82.8,86.4,89.9,93.2,96.3,99.4,102,104.3,106.4,108.6,110.3,112,113.5,115.1,116.7,116.7,116.6,NPgN,Primary,NPg Planning Scenario,Peak utilisation with customer flexibility (percent - whole number)
BLUCHER 33/11KV,54.8,55.1,55.3,55.8,57.1,58.6,60.5,62.8,68.3,72.5,77,81.2,86,90.9,96,101,105.7,110.2,114.6,118.2,121.4,124.5,127.5,130,132.3,134.6,136.8,138.9,139.1,139.2,NPgN,Primary,NPg Planning Scenario,Peak utilisation with customer flexibility (percent - whole number)
BOLDON DOWNHILL,35.8,43.1,43.1,43.2,43.6,44.1,44.9,46.1,48.4,50.5,52.7,54.8,57.2,59.7,62.3,64.8,67.1,69.2,71.3,73,74.5,75.9,77.3,78.4,79.5,80.5,81.5,82.5,82.3,82.1,NPgN,Primary,NPg Planning Scenario,Peak utilisation with customer flexibility (percent - whole number)
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,63,74.5,74.3,74.3,74.4,75.1,76.5,78.5,80.7,83.6,86.8,90.1,93.5,96.9,100.3,103.8,107.1,110.3,113.3,116,118.2,120.3,122.2,123.7,125,126.1,127.2,128.3,129,129.6,NPgN,Primary,NPg Planning Scenario,Peak utilisation with customer flexibility (percent - whole number)
BOWESFIELD 33/11KV,29.6,28.8,29.1,29.5,30.3,31.3,32.6,34.2,37.5,40.4,43.5,46.3,49.6,52.9,56.4,59.9,63,65.9,68.6,71,73,75,76.8,78.3,79.8,81.2,82.5,83.8,84,84.2,NPgN,Primary,NPg Planning Scenario,Peak utilisation with customer flexibility (percent - whole number)
BOWESFIELD 66/11KV,42.2,41.3,41.3,41.4,41.8,42.2,42.9,43.9,44.8,46.2,47.3,48.5,49.9,51.3,52.8,54.3,55.6,56.8,58,59,59.8,60.7,61.5,62.3,63,63.7,64.4,65.1,65.3,65.4,NPgN,Primary,NPg Planning Scenario,Peak utilisation with customer flexibility (percent - whole number)
BRANCEPETH,54.3,54.2,54.6,55.4,56.2,57.8,60.2,63.5,67.1,71.5,76,80.4,85.5,90.6,96,101.1,105.7,110.2,114.5,118,121.1,124.1,127,129.5,131.8,134.1,136.3,138.5,138.4,138,NPgN,Primary,NPg Planning Scenario,Peak utilisation with customer flexibility (percent - whole number)
BREAMISH STREET,49.7,51.2,51.4,51.9,52.6,53.5,54.5,55.8,57.7,59.7,61.7,63.5,65.7,67.9,70.4,72.8,74.9,76.8,78.6,80.1,81.5,82.7,84,85,86,87,88,88.9,89.2,89.4,NPgN,Primary,NPg Planning Scenario,Peak utilisation with customer flexibility (percent - whole number)
BRENDA TRADING,66.4,73.4,73.3,73.6,74.6,76,77.9,80.3,85.9,90.4,95.3,100,105.2,110.5,116.1,121.5,126.4,131.2,135.7,139.4,142.8,145.9,149,151.6,154,156.3,158.5,160.7,160.9,160.9,NPgN,Primary,NPg Planning Scenario,Peak utilisation with customer flexibility (percent - whole number)
CAMPLESHON ROAD,65.3,63.3,63.7,64.5,65.6,67,68.7,70.9,74.5,78,81.5,84.5,88.3,92.2,96.6,100.8,104.5,107.9,111.3,114.2,116.7,119,121.4,123.3,125.3,127.1,129,130.9,131.1,131.1,NPgN,Primary,NPg Planning Scenario,Peak utilisation with customer flexibility (percent - whole number)
CARLEY HILL,69,66.9,67,67.5,68.5,69.6,71.1,73.1,78.5,82.6,87.1,90.5,95.2,100,105.5,110.7,115.4,119.7,123.9,127.4,130.6,133.4,136.3,138.6,141,143.1,145.3,147.4,147.3,147,NPgN,Primary,NPg Planning Scenario,Peak utilisation with customer flexibility (percent - whole number)
CARLIN HOW T3 T4,57.6,55.8,56,56.5,57.3,58.9,61.1,64.1,67.5,71.6,75.7,79.8,84.5,89.2,94.2,99.1,103.4,107.6,111.7,115.1,118.1,121.1,124,126.4,128.8,131.2,133.5,135.8,136,136,NPgN,Primary,NPg Planning Scenario,Peak utilisation with customer flexibility (percent - whole number)
CARR HILL,75.3,72.6,72.7,73.2,74.4,76,78.1,81,86.9,91.9,97,101.8,107.5,113.2,119.4,125.3,130.7,135.8,140.7,144.7,148.4,151.8,155.1,157.9,160.6,163.1,165.6,168.1,168.1,168.1,NPgN,Primary,NPg Planning Scenario,Peak utilisation with customer flexibility (percent - whole number)
CATTERICK CAMP,68.5,66.7,66.7,67.1,67.7,68.8,70.5,72.8,74.7,77.8,80.6,83.5,86.8,90.1,93.7,97.2,100.3,103.3,106.1,108.5,110.6,112.8,114.8,116.6,118.4,120.1,121.9,123.6,124.1,124.5,NPgN,Primary,NPg Planning Scenario,Peak utilisation with customer flexibility (percent - whole number)
CLOSE,67.3,68.7,68.2,68,67.8,67.8,67.9,68.1,68.8,69.7,70.6,71.5,72.5,73.5,74.6,75.7,76.8,78,79.3,80.5,81.6,82.8,84,85.3,86.5,87.8,89.1,90.3,91,91.4,NPgN,Primary,NPg Planning Scenario,Peak utilisation with customer flexibility (percent - whole number)
CONEYTHORPE,60.2,64.2,64.4,64.8,65.4,66.5,68,70,71.8,74.5,77,79.5,82.6,85.5,88.8,91.9,94.7,97.3,99.8,101.9,103.8,105.6,107.2,108.7,110.1,111.4,112.7,114,114.3,114.5,NPgN,Primary,NPg Planning Scenario,Peak utilisation with customer flexibility (percent - whole number)
CONSETT,57.6,61.1,60.9,60.9,61.1,61.7,62.7,64,66.5,68.8,71.4,73.6,76.3,79.1,82.2,85.1,87.8,90.3,92.8,94.9,96.8,98.6,100.3,101.7,103.1,104.4,105.7,107,107,106.9,NPgN,Primary,NPg Planning Scenario,Peak utilisation with customer flexibility (percent - whole number)
CORPORATION STREET,42.1,41.3,41.1,40.9,40.8,40.9,41,41.2,41.9,42.5,43.1,43.6,44.3,45,45.7,46.5,47.2,47.9,48.7,49.3,50,50.6,51.3,51.9,52.5,53.1,53.8,54.4,54.6,54.7,NPgN,Primary,NPg Planning Scenario,Peak utilisation with customer flexibility (percent - whole number)
COWTON,8.7,8.5,8.7,9.1,9.5,10.4,11.4,12.7,13,14.4,15.3,16.4,17.7,19,20.4,21.7,22.8,23.9,24.8,25.6,26.3,26.9,27.4,27.9,28.3,28.8,29.1,29.5,29.6,29.6,NPgN,Primary,NPg Planning Scenario,Peak utilisation with customer flexibility (percent - whole number)
CRAMLINGTON T1 T3,48.8,49.4,49.2,49,49.1,49.3,49.6,50.1,51.4,52.6,53.9,55.1,56.5,57.9,59.4,60.8,62.2,63.5,64.8,66,67,68.1,69.1,70,70.8,71.7,72.5,73.4,73.6,73.8,NPgN,Primary,NPg Planning Scenario,Peak utilisation with customer flexibility (percent - whole number)
CRAMLINGTON T2 T4,39.9,39.2,39.1,39,39,39.2,39.6,40.3,41.6,42.8,44.3,45.6,47.1,48.6,50.1,51.7,53.2,54.6,56,57.2,58.3,59.4,60.4,61.2,62,62.8,63.6,64.3,64.6,64.7,NPgN,Primary,NPg Planning Scenario,Peak utilisation with customer flexibility (percent - whole number)
DARLEY,43.1,41.9,42.3,43,43.8,45.2,47.1,49.5,51.3,54.4,57.2,60.1,63.5,66.7,70.4,73.9,77,79.9,82.6,85,87,89,90.9,92.6,94.3,95.9,97.5,99,99.5,99.7,NPgN,Primary,NPg Planning Scenario,Peak utilisation with customer flexibility (percent - whole number)
DARLINGTON 132/6KV,25.5,24.9,25.6,26.8,28.6,30.7,33.1,36.1,41.1,45.9,50.5,54.7,59.6,64.5,70.2,75.4,79.9,84.1,88.1,91.3,94.1,96.7,99.2,101.2,103.1,104.9,106.6,108.3,108.2,107.9,NPgN,Primary,NPg Planning Scenario,Peak utilisation with customer flexibility (percent - whole number)
DARLINGTON 33/11KV,58.4,56.7,56.7,56.9,57.7,58.6,59.9,61.6,65.5,68.7,72,74.6,78.1,81.6,85.7,89.6,93,96.1,99.3,101.9,104.2,106.3,108.5,110.2,112,113.5,115.2,116.8,116.7,116.5,NPgN,Primary,NPg Planning Scenario,Peak utilisation with customer flexibility (percent - whole number)
DARLINGTON CENTRAL 33/11KV,28.8,53.1,53,52.9,52.9,53.1,53.3,53.6,54.8,55.6,56.5,57.3,58.2,59.2,60.3,61.4,62.3,63.2,64,64.7,65.3,65.9,66.4,66.9,67.3,67.7,68.1,68.5,68.4,68.3,NPgN,Primary,NPg Planning Scenario,Peak utilisation with customer flexibility (percent - whole number)
DARLINGTON EAST,73,73,72.7,72.7,73,73.8,75.1,77,79.8,82.9,86.1,89.1,92.6,96,99.8,103.4,106.6,109.6,112.5,114.9,116.9,118.7,120.5,121.8,123.1,124.2,125.3,126.3,126.3,126.1,NPgN,Primary,NPg Planning Scenario,Peak utilisation with customer flexibility (percent - whole number)
DARLINGTON WEST,73.3,70.6,70.8,71.6,73.2,75.4,78.3,81.9,88.4,94.4,100.6,106.1,112.4,118.7,125.8,132.5,138.3,143.8,149,153.3,157,160.3,163.3,165.8,168,170,171.9,173.8,173.8,173.6,NPgN,Primary,NPg Planning Scenario,Peak utilisation with customer flexibility (percent - whole number)
DENWICK,65.5,64.9,66.3,68.1,69.7,73.9,79.3,86.4,84.1,89.8,92.4,95.6,101.6,105.9,111.2,116.1,120.1,124.7,128.3,131.4,134,137,138.7,141.1,142.4,144.6,145.9,147.5,148,148.3,NPgN,Primary,NPg Planning Scenario,Peak utilisation with customer flexibility (percent - whole number)
DUNSTON 66/11KV,57.3,63.7,63.1,62.7,62.4,62.3,62.5,62.9,63.9,64.9,66.1,67.2,68.5,69.8,71.2,72.6,74,75.2,76.5,77.6,78.5,79.4,80.3,81,81.8,82.4,83.1,83.8,83.7,83.6,NPgN,Primary,NPg Planning Scenario,Peak utilisation with customer flexibility (percent - whole number)
DUNSTON 66/20KV,77.9,78.1,77.6,77.3,77.3,77.6,78.1,79.1,81.6,83.7,86.1,88.1,90.7,93.4,96.4,99.2,101.7,104.1,106.4,108.3,110,111.6,113.2,114.4,115.7,116.9,118.1,119.3,119,118.6,NPgN,Primary,NPg Planning Scenario,Peak utilisation with customer flexibility (percent - whole number)
DURHAM EAST,63.8,73.1,72.4,71.8,71.4,71.1,70.9,70.9,71.7,72.3,73,73.5,74.3,75.1,76,77,77.8,78.7,79.6,80.3,80.9,81.6,82.3,82.9,83.5,84.2,84.8,85.4,85.3,85.2,NPgN,Primary,NPg Planning Scenario,Peak utilisation with customer flexibility (percent - whole number)
EASTFIELD,45.6,46.1,46.3,46.8,47.3,48.2,49.6,51.4,53.3,55.8,58.5,61,63.9,66.8,69.9,72.9,75.6,78.2,80.8,82.9,84.8,86.6,88.4,89.9,91.4,92.8,94.2,95.6,95.9,96,NPgN,Primary,NPg Planning Scenario,Peak utilisation with customer flexibility (percent - whole number)
EASTGATE CEMENT,28.7,28.1,27.8,27.6,27.4,27.4,27.6,28,27.5,27.7,27.7,27.8,28,28.2,28.4,28.6,28.8,29,29.2,29.4,29.5,29.7,29.8,29.9,29.9,30,30,30.1,30,30,NPgN,Primary,NPg Planning Scenario,Peak utilisation with customer flexibility (percent - whole number)
EDUCATIONAL PRECINCT,65.8,64.6,64.2,64,64,64.1,64.3,64.7,66,67,68.1,68.9,70,71.2,72.6,73.9,75.2,76.4,77.7,78.9,79.9,81,82.2,83.1,84.2,85.2,86.3,87.3,87.6,87.8,NPgN,Primary,NPg Planning Scenario,Peak utilisation with customer flexibility (percent - whole number)
ELVINGTON,56.7,55.9,55.6,55.3,55.2,55.3,55.6,56.3,56.7,57.7,58.6,59.5,60.7,61.7,62.9,64.1,65.2,66.2,67.2,67.9,68.6,69.3,69.8,70.4,70.8,71.3,71.7,72.1,72.2,72.2,NPgN,Primary,NPg Planning Scenario,Peak utilisation with customer flexibility (percent - whole number)
FARADAY STREET,85.6,84.2,83.7,83.5,83.9,84.6,85.6,87.1,91.6,95,98.8,101.4,105.2,109.3,114,118.4,122.5,126.1,129.8,132.8,135.5,138,140.6,142.6,144.8,146.7,148.8,150.7,150.5,150.1,NPgN,Primary,NPg Planning Scenario,Peak utilisation with customer flexibility (percent - whole number)
FAWDON T1 & SEATON BURN T1,80.7,79.6,79.9,80.7,81.8,83.4,85.6,88.5,92.9,97.3,101.9,106.4,111.4,116.6,122,127.2,132,136.5,141,144.6,148,151.2,154.3,156.9,159.5,161.9,164.3,166.8,167.1,167.4,NPgN,Primary,NPg Planning Scenario,Peak utilisation with customer flexibility (percent - whole number)
FISHBURN,60.7,59.1,59.1,59.3,59.5,60.5,62.2,64.6,67.2,70.6,74.2,77.6,81.5,85.4,89.5,93.5,97.1,100.6,104,106.9,109.5,111.9,114.3,116.2,118.1,119.9,121.7,123.5,123.6,123.6,NPgN,Primary,NPg Planning Scenario,Peak utilisation with customer flexibility (percent - whole number)
FLATWORTH CENTRAL,47.1,69.2,68.9,68.8,68.7,68.9,69.2,69.8,70.7,71.7,72.8,73.8,75,76.2,77.4,78.7,79.8,81,82.1,83.1,84,84.8,85.7,86.4,87.1,87.7,88.4,89.1,89.3,89.5,NPgN,Primary,NPg Planning Scenario,Peak utilisation with customer flexibility (percent - whole number)
FOSS ISLANDS,72.1,74.3,74,73.8,73.9,74.2,74.7,75.5,77.7,79.5,81.6,83.2,85.4,87.6,89.9,92.3,94.6,96.8,99.1,101.1,102.9,104.7,106.6,108.2,109.8,111.4,113,114.6,115,115.1,NPgN,Primary,NPg Planning Scenario,Peak utilisation with customer flexibility (percent - whole number)
FOSSWAY 33/11KV,67.2,65.1,65.2,65.6,66.5,67.8,69.4,71.6,75.6,79.1,82.8,86.1,89.9,93.9,98.1,102.2,105.9,109.5,112.9,115.8,118.4,120.9,123.4,125.4,127.5,129.3,131.3,133.2,133.5,133.8,NPgN,Primary,NPg Planning Scenario,Peak utilisation with customer flexibility (percent - whole number)
FOURSTONES 20KV,33.5,32.9,33.1,33.4,33.7,35.1,37,39.5,38.2,40.1,40.7,41.6,43.4,44.6,46.1,47.6,48.8,50,51,51.7,52.4,53.1,53.3,53.8,53.9,54.3,54.4,54.5,54.6,54.6,NPgN,Primary,NPg Planning Scenario,Peak utilisation with customer flexibility (percent - whole number)
FYLANDS BRIDGE,78.2,76,75.6,75.5,75.7,76.2,77.3,78.8,82,84.9,87.9,90.5,93.7,97.1,100.7,104.2,107.4,110.5,113.5,116.1,118.4,120.5,122.7,124.4,126.2,127.8,129.4,131.1,131,130.9,NPgN,Primary,NPg Planning Scenario,Peak utilisation with customer flexibility (percent - whole number)
GALE LANE,46.1,44.9,45.5,46.4,48,49.6,51.5,54.1,58.7,62.8,66.8,70.7,75.2,79.7,84.6,89.2,93.2,97.3,101,104,106.7,109.3,111.8,113.9,115.9,117.8,119.7,121.6,121.5,121.4,NPgN,Primary,NPg Planning Scenario,Peak utilisation with customer flexibility (percent - whole number)
GARWOOD STREET,46.4,44.9,44.9,45.1,45.5,46.2,47.2,48.5,51,53.3,55.7,57.9,60.5,63.1,66,68.8,71.4,73.8,76.1,78.1,79.8,81.5,83.1,84.5,85.9,87.1,88.4,89.6,89.8,89.8,NPgN,Primary,NPg Planning Scenario,Peak utilisation with customer flexibility (percent - whole number)
GATESHEAD CENTRAL,53.9,61.5,61.1,60.7,60.5,60.5,60.7,61.2,62.3,63.4,64.6,65.7,67,68.4,69.9,71.4,72.7,74,75.3,76.3,77.2,78.1,78.9,79.5,80.2,80.7,81.3,81.9,81.9,81.8,NPgN,Primary,NPg Planning Scenario,Peak utilisation with customer flexibility (percent - whole number)
GATESHEAD EAST,22.8,27.2,27,26.7,26.5,26.5,26.6,26.9,27.4,28,28.7,29.5,30.2,30.9,31.7,32.5,33.2,33.9,34.6,35.1,35.6,36,36.4,36.6,36.8,37,37.1,37.2,37.3,37.3,NPgN,Primary,NPg Planning Scenario,Peak utilisation with customer flexibility (percent - whole number)
GOSFORTH 33/11KV,50,51,50.6,50.3,50.2,50.2,50.2,50.4,51.2,51.7,52.4,52.9,53.6,54.4,55.2,56,56.8,57.5,58.3,59,59.7,60.3,61,61.6,62.2,62.9,63.5,64.1,64.3,64.3,NPgN,Primary,NPg Planning Scenario,Peak utilisation with customer flexibility (percent - whole number)
GRANGETOWN,70.1,68.3,68.3,68.6,69.5,71,73.3,76.5,82.2,87.6,93.5,99.1,105.3,111.4,117.8,124.2,130.1,135.7,141.1,145.8,149.8,153.5,157.1,159.9,162.6,165,167.4,169.8,170.4,170.9,NPgN,Primary,NPg Planning Scenario,Peak utilisation with customer flexibility (percent - whole number)
GREATHAM,59.9,59,58.3,57.6,57,56.4,55.9,55.5,55.4,55.3,55.3,55.2,55.3,55.3,55.4,55.5,55.6,55.8,55.9,56,56.1,56.2,56.3,56.4,56.5,56.6,56.7,56.8,56.7,56.6,NPgN,Primary,NPg Planning Scenario,Peak utilisation with customer flexibility (percent - whole number)
GUISBOROUGH T1 T2,65.1,64.7,65,65.8,67,69.1,71.7,75.1,78.5,83,87.5,92,97.1,102.2,107.8,113.1,117.8,122.3,126.6,130.2,133.3,136.3,139.1,141.5,143.9,146.1,148.3,150.4,150.6,150.5,NPgN,Primary,NPg Planning Scenario,Peak utilisation with customer flexibility (percent - whole number)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NPg Planning Scenario,Peak utilisation with customer flexibility (percent - whole number)
HARLOW GREEN,85.8,82.7,82.7,83.2,84.4,85.9,87.8,90.3,97.4,102.4,108,113,118.9,125,131.6,137.9,143.6,149.1,154.4,158.7,162.6,166.4,170.1,173.2,176.2,179.1,182,184.9,184.8,184.6,NPgN,Primary,NPg Planning Scenario,Peak utilisation with customer flexibility (percent - whole number)
HARMIRE BRIDGE,49.7,48.6,48.3,48.2,48.3,49,50.1,51.6,52.7,54.7,56.5,58.4,60.7,62.9,65.3,67.5,69.7,71.8,73.8,75.5,77,78.4,79.7,80.9,81.9,82.9,83.9,84.8,84.8,84.7,NPgN,Primary,NPg Planning Scenario,Peak utilisation with customer flexibility (percent - whole number)
HARRATON,49.7,70.6,70.1,69.8,69.7,69.6,69.9,70.4,71.3,78.3,79.2,80.2,81.4,82.5,100.9,102.1,103.2,104.3,105.4,106.3,107,107.8,108.6,109.2,109.8,110.4,111,111.6,111.6,111.5,NPgN,Primary,NPg Planning Scenario,Peak utilisation with customer flexibility (percent - whole number)
HARROGATE 132/11KV,73.6,71.8,72.2,72.9,74.1,75.5,77.4,79.8,84,88.2,92.3,95.9,100.5,105.1,110.3,115.2,119.6,123.7,127.6,131,133.9,136.7,139.5,141.9,144.3,146.5,148.8,150.9,151.4,151.6,NPgN,Primary,NPg Planning Scenario,Peak utilisation with customer flexibility (percent - whole number)
HARROGATE WEST,36.9,36.3,36.3,36.4,36.5,36.8,37.1,37.5,38.5,39.4,40.4,41.3,42.3,43.4,44.6,45.8,46.9,48,49,49.9,50.8,51.6,52.5,53.3,54.1,54.8,55.6,56.4,56.6,56.8,NPgN,Primary,NPg Planning Scenario,Peak utilisation with customer flexibility (percent - whole number)
HARTMOOR 66/20KV,70.2,68.4,68.5,68.9,69.9,71.3,73.3,75.9,80.2,84.4,88.7,92.4,97.1,101.8,107.1,112.1,116.6,120.7,124.9,128.2,131.3,134.1,136.9,139.2,141.5,143.6,145.8,148,147.9,147.8,NPgN,Primary,NPg Planning Scenario,Peak utilisation with customer flexibility (percent - whole number)
HAWTHORN PIT,72.5,75.3,75.7,76.6,77.9,79.7,82.2,85.4,90.8,95.9,101.4,106.3,112.1,117.9,124.3,130.3,135.7,140.8,145.8,149.9,153.6,157,160.4,163.1,165.8,168.2,170.7,173.2,173.3,173.3,NPgN,Primary,NPg Planning Scenario,Peak utilisation with customer flexibility (percent - whole number)
HAXBY ROAD T2 T3,75.7,74.1,74.6,75.6,77.3,79.1,81.5,84.7,90.5,95.7,101.1,105.9,111.7,117.6,124.1,130.3,135.7,140.9,145.8,149.9,153.4,156.8,160.1,162.7,165.3,167.7,170.1,172.5,172.4,172.2,NPgN,Primary,NPg Planning Scenario,Peak utilisation with customer flexibility (percent - whole number)
HEBBURN,27,26.2,26.1,26.1,26.2,26.6,27.4,28.5,30.2,31.9,33.8,35.6,37.7,39.7,41.7,43.7,45.7,47.5,49.3,50.8,52.1,53.3,54.4,55.2,56,56.7,57.4,58.1,58.2,58.3,NPgN,Primary,NPg Planning Scenario,Peak utilisation with customer flexibility (percent - whole number)
HEBBURN WEST,11.5,12.4,12.3,12.2,12.2,12.2,12.2,12.3,12.5,12.7,12.8,13,13.2,13.4,13.7,13.9,14.1,14.4,14.6,14.8,15,15.1,15.3,15.5,15.7,15.9,16,16.2,16.2,16.2,NPgN,Primary,NPg Planning Scenario,Peak utilisation with customer flexibility (percent - whole number)
HEDWORTH,42.2,41,40.8,40.8,41,41.3,41.8,42.6,44.6,46.2,47.9,49.4,51.2,53.1,55.1,57.1,58.9,60.6,62.3,63.7,65,66.2,67.5,68.5,69.5,70.5,71.4,72.4,72.4,72.3,NPgN,Primary,NPg Planning Scenario,Peak utilisation with customer flexibility (percent - whole number)
HEIGHINGTON,45.2,55.8,55.2,54.6,54,53.4,52.9,52.5,52.1,51.8,51.5,51.2,50.9,50.7,50.4,50.2,50,49.9,49.7,49.6,49.4,49.3,49.1,49,48.9,48.8,48.7,48.6,48.5,48.3,NPgN,Primary,NPg Planning Scenario,Peak utilisation with customer flexibility (percent - whole number)
HEXHAM,58.4,58.4,58.1,57.9,57.8,58.1,58.6,59.4,59.8,60.8,61.7,62.7,63.9,65.1,66.3,67.6,68.7,69.9,71,71.9,72.7,73.6,74.3,75.1,75.7,76.4,77.1,77.7,77.8,77.9,NPgN,Primary,NPg Planning Scenario,Peak utilisation with customer flexibility (percent - whole number)
HIGH BARMSTON,93.7,92.9,92.3,91.9,91.9,92.5,93.9,96.1,100,103.9,108.3,112.5,117.1,121.8,126.5,131.3,135.8,140.1,144.1,147.6,150.6,153.3,155.7,157.7,159.4,160.8,162.3,163.8,164,164.1,NPgN,Primary,NPg Planning Scenario,Peak utilisation with customer flexibility (percent - whole number)
