Primary,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
BIRTLEY GROVE 66/11KV,0.018,0.046,0.071,0.101,0.163,0.264,0.448,0.558,0.781,0.876,0.922,0.974,1.03,1.088,1.155,1.226,1.305,1.388,1.479,1.576,1.679,1.788,1.902,2.022,2.147,2.279,2.417,2.563,NPgN,Primary,NG FES - Electric Engagement,Total installed storage capacity (MW)
BIRTLEY GROVE 66/20KV,0.011,0.031,0.05,0.072,0.122,0.206,0.363,0.452,0.642,0.714,0.741,0.771,0.804,0.838,0.877,0.919,0.964,1.013,1.066,1.123,1.183,1.246,1.313,1.383,1.456,1.533,1.614,1.699,NPgN,Primary,NG FES - Electric Engagement,Total installed storage capacity (MW)
BLAYDON BURN,0.023,0.075,0.124,0.179,0.31,0.536,0.961,1.198,1.713,1.897,1.955,2.022,2.094,2.168,2.253,2.344,2.443,2.549,2.666,2.789,2.921,3.059,3.204,3.357,3.516,3.684,3.861,4.047,NPgN,Primary,NG FES - Electric Engagement,Total installed storage capacity (MW)
BLUCHER 33/11KV,0.026,0.063,0.097,0.139,0.223,0.36,0.607,0.757,1.057,1.186,1.251,1.324,1.403,1.485,1.579,1.678,1.788,1.905,2.033,2.169,2.313,2.465,2.625,2.793,2.969,3.154,3.348,3.553,NPgN,Primary,NG FES - Electric Engagement,Total installed storage capacity (MW)
BOLDON DOWNHILL,0.02,0.046,0.07,0.099,0.154,0.243,0.397,0.495,0.683,0.772,0.823,0.881,0.944,1.008,1.083,1.162,1.249,1.341,1.443,1.551,1.665,1.786,1.912,2.046,2.185,2.332,2.486,2.648,NPgN,Primary,NG FES - Electric Engagement,Total installed storage capacity (MW)
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,0.008,0.03,0.05,0.073,0.129,0.227,0.415,0.517,0.744,0.821,0.841,0.864,0.889,0.915,0.945,0.976,1.01,1.047,1.088,1.13,1.176,1.224,1.274,1.327,1.382,1.441,1.502,1.566,NPgN,Primary,NG FES - Electric Engagement,Total installed storage capacity (MW)
BOWESFIELD 33/11KV,0.02,0.069,0.115,0.167,0.293,0.513,0.931,1.16,1.665,1.839,1.889,1.945,2.005,2.067,2.139,2.215,2.299,2.388,2.486,2.59,2.701,2.817,2.939,3.067,3.201,3.343,3.491,3.648,NPgN,Primary,NG FES - Electric Engagement,Total installed storage capacity (MW)
BOWESFIELD 66/11KV,0.015,0.045,0.073,0.106,0.181,0.31,0.551,0.687,0.98,1.087,1.123,1.165,1.209,1.256,1.309,1.365,1.427,1.493,1.566,1.643,1.725,1.811,1.901,1.996,2.096,2.2,2.31,2.426,NPgN,Primary,NG FES - Electric Engagement,Total installed storage capacity (MW)
BRANCEPETH,0.042,0.117,0.186,0.268,0.448,0.752,1.314,1.639,2.32,2.583,2.688,2.806,2.934,3.066,3.218,3.379,3.556,3.746,3.953,4.173,4.407,4.653,4.911,5.184,5.468,5.767,6.082,6.413,NPgN,Primary,NG FES - Electric Engagement,Total installed storage capacity (MW)
BREAMISH STREET,0.01,0.038,0.064,0.093,0.166,0.294,0.539,0.672,0.968,1.067,1.092,1.121,1.152,1.183,1.22,1.259,1.301,1.347,1.397,1.45,1.506,1.565,1.627,1.693,1.761,1.833,1.908,1.988,NPgN,Primary,NG FES - Electric Engagement,Total installed storage capacity (MW)
BRENDA TRADING,0.036,0.099,0.158,0.227,0.379,0.634,1.106,1.379,1.95,2.173,2.263,2.365,2.475,2.589,2.72,2.859,3.012,3.175,3.354,3.543,3.745,3.957,4.18,4.414,4.659,4.917,5.188,5.474,NPgN,Primary,NG FES - Electric Engagement,Total installed storage capacity (MW)
CAMPLESHON ROAD,0.027,0.081,0.133,0.192,0.328,0.561,0.999,1.246,1.775,1.969,2.036,2.112,2.193,2.278,2.375,2.478,2.591,2.712,2.844,2.985,3.134,3.291,3.456,3.63,3.811,4.002,4.203,4.415,NPgN,Primary,NG FES - Electric Engagement,Total installed storage capacity (MW)
CARLEY HILL,0.031,0.083,0.132,0.19,0.315,0.525,0.911,1.136,1.605,1.789,1.866,1.953,2.047,2.145,2.257,2.375,2.506,2.645,2.798,2.96,3.132,3.313,3.503,3.704,3.913,4.134,4.365,4.609,NPgN,Primary,NG FES - Electric Engagement,Total installed storage capacity (MW)
CARLIN HOW T3 T4,0.033,0.099,0.161,0.232,0.394,0.672,1.19,1.484,2.111,2.343,2.427,2.521,2.623,2.728,2.849,2.978,3.119,3.27,3.435,3.611,3.798,3.993,4.2,4.417,4.643,4.882,5.133,5.397,NPgN,Primary,NG FES - Electric Engagement,Total installed storage capacity (MW)
CARR HILL,0.037,0.089,0.135,0.193,0.308,0.494,0.827,1.032,1.436,1.614,1.707,1.812,1.925,2.042,2.176,2.318,2.475,2.643,2.826,3.021,3.228,3.445,3.673,3.914,4.165,4.43,4.708,5.001,NPgN,Primary,NG FES - Electric Engagement,Total installed storage capacity (MW)
CATTERICK CAMP,0.041,0.113,0.18,0.259,0.432,0.723,1.26,1.572,2.223,2.476,2.579,2.695,2.82,2.95,3.098,3.256,3.43,3.615,3.818,4.034,4.263,4.504,4.757,5.024,5.302,5.595,5.903,6.228,NPgN,Primary,NG FES - Electric Engagement,Total installed storage capacity (MW)
CLOSE,0.008,0.066,0.122,0.181,0.349,0.653,1.254,1.562,2.284,2.496,2.516,2.539,2.563,2.589,2.617,2.648,2.682,2.718,2.758,2.8,2.844,2.891,2.94,2.992,3.047,3.104,3.164,3.227,NPgN,Primary,NG FES - Electric Engagement,Total installed storage capacity (MW)
CONEYTHORPE,0.019,0.066,0.11,0.159,0.279,0.487,0.881,1.099,1.576,1.741,1.79,1.845,1.904,1.965,2.035,2.109,2.191,2.278,2.374,2.476,2.584,2.697,2.817,2.943,3.074,3.212,3.357,3.51,NPgN,Primary,NG FES - Electric Engagement,Total installed storage capacity (MW)
CONSETT,0.043,0.121,0.194,0.28,0.472,0.795,1.397,1.742,2.47,2.747,2.854,2.975,3.105,3.24,3.395,3.559,3.74,3.933,4.144,4.369,4.607,4.857,5.121,5.399,5.688,5.994,6.314,6.652,NPgN,Primary,NG FES - Electric Engagement,Total installed storage capacity (MW)
CORPORATION STREET,0.008,0.029,0.049,0.071,0.127,0.224,0.41,0.511,0.736,0.812,0.831,0.853,0.877,0.901,0.929,0.959,0.991,1.026,1.064,1.105,1.148,1.193,1.241,1.291,1.344,1.399,1.457,1.518,NPgN,Primary,NG FES - Electric Engagement,Total installed storage capacity (MW)
COWTON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Electric Engagement,Total installed storage capacity (MW)
CRAMLINGTON T1 T3,0.014,0.038,0.06,0.087,0.144,0.241,0.419,0.523,0.739,0.824,0.859,0.898,0.941,0.985,1.036,1.09,1.149,1.212,1.281,1.355,1.433,1.515,1.601,1.693,1.787,1.887,1.992,2.103,NPgN,Primary,NG FES - Electric Engagement,Total installed storage capacity (MW)
CRAMLINGTON T2 T4,0.013,0.037,0.059,0.085,0.143,0.24,0.419,0.523,0.74,0.824,0.857,0.895,0.935,0.977,1.025,1.076,1.133,1.193,1.258,1.328,1.402,1.48,1.562,1.649,1.738,1.833,1.933,2.038,NPgN,Primary,NG FES - Electric Engagement,Total installed storage capacity (MW)
DARLEY,0.008,0.037,0.066,0.097,0.179,0.325,0.608,0.758,1.1,1.208,1.227,1.248,1.272,1.296,1.323,1.353,1.385,1.42,1.457,1.498,1.54,1.585,1.632,1.682,1.734,1.788,1.846,1.906,NPgN,Primary,NG FES - Electric Engagement,Total installed storage capacity (MW)
DARLINGTON 132/6KV,0.012,0.038,0.062,0.089,0.154,0.265,0.474,0.591,0.843,0.935,0.965,0.999,1.036,1.074,1.118,1.164,1.215,1.27,1.33,1.393,1.46,1.531,1.606,1.684,1.766,1.852,1.943,2.039,NPgN,Primary,NG FES - Electric Engagement,Total installed storage capacity (MW)
DARLINGTON 33/11KV,0.021,0.081,0.139,0.202,0.362,0.643,1.182,1.473,2.123,2.34,2.393,2.452,2.516,2.583,2.659,2.74,2.829,2.924,3.028,3.139,3.256,3.38,3.51,3.647,3.789,3.94,4.098,4.264,NPgN,Primary,NG FES - Electric Engagement,Total installed storage capacity (MW)
DARLINGTON CENTRAL 33/11KV,0.009,0.025,0.039,0.056,0.092,0.154,0.266,0.332,0.469,0.523,0.546,0.572,0.6,0.629,0.662,0.697,0.736,0.777,0.822,0.87,0.922,0.975,1.032,1.091,1.153,1.219,1.287,1.36,NPgN,Primary,NG FES - Electric Engagement,Total installed storage capacity (MW)
DARLINGTON EAST,0.015,0.053,0.089,0.129,0.227,0.398,0.722,0.9,1.292,1.428,1.466,1.509,1.555,1.603,1.659,1.717,1.782,1.851,1.926,2.006,2.091,2.181,2.275,2.374,2.477,2.586,2.7,2.821,NPgN,Primary,NG FES - Electric Engagement,Total installed storage capacity (MW)
DARLINGTON WEST,0.028,0.069,0.105,0.15,0.241,0.388,0.652,0.813,1.134,1.273,1.344,1.424,1.511,1.6,1.702,1.811,1.931,2.059,2.199,2.348,2.506,2.671,2.846,3.03,3.222,3.424,3.637,3.861,NPgN,Primary,NG FES - Electric Engagement,Total installed storage capacity (MW)
DENWICK,0.041,0.159,0.271,0.396,0.709,1.259,2.315,2.886,4.159,4.584,4.687,4.802,4.928,5.057,5.206,5.364,5.538,5.724,5.927,6.142,6.372,6.612,6.866,7.133,7.411,7.705,8.013,8.338,NPgN,Primary,NG FES - Electric Engagement,Total installed storage capacity (MW)
DUNSTON 66/11KV,0.013,0.044,0.073,0.106,0.184,0.32,0.576,0.718,1.028,1.137,1.171,1.208,1.249,1.291,1.34,1.391,1.448,1.508,1.574,1.645,1.719,1.797,1.88,1.967,2.058,2.153,2.253,2.359,NPgN,Primary,NG FES - Electric Engagement,Total installed storage capacity (MW)
DUNSTON 66/20KV,0.027,0.07,0.109,0.156,0.254,0.418,0.715,0.892,1.254,1.402,1.47,1.546,1.629,1.715,1.813,1.918,2.033,2.155,2.29,2.432,2.584,2.743,2.911,3.087,3.271,3.465,3.669,3.884,NPgN,Primary,NG FES - Electric Engagement,Total installed storage capacity (MW)
DURHAM EAST,0.009,0.044,0.078,0.115,0.212,0.386,0.723,0.901,1.306,1.434,1.457,1.483,1.511,1.54,1.574,1.609,1.648,1.69,1.735,1.783,1.835,1.889,1.945,2.005,2.067,2.133,2.202,2.275,NPgN,Primary,NG FES - Electric Engagement,Total installed storage capacity (MW)
EASTFIELD,3.272,3.322,3.368,3.422,3.542,3.745,4.119,4.335,4.788,4.963,5.033,5.112,5.198,5.286,5.387,5.495,5.613,5.739,5.878,6.024,6.181,6.344,6.517,6.699,6.888,7.088,7.298,7.519,NPgN,Primary,NG FES - Electric Engagement,Total installed storage capacity (MW)
EASTGATE CEMENT,0.007,0.034,0.06,0.088,0.163,0.297,0.559,0.696,1.011,1.11,1.126,1.145,1.165,1.187,1.211,1.236,1.265,1.295,1.328,1.363,1.4,1.439,1.481,1.524,1.569,1.617,1.667,1.72,NPgN,Primary,NG FES - Electric Engagement,Total installed storage capacity (MW)
EDUCATIONAL PRECINCT,0.013,0.048,0.082,0.119,0.213,0.376,0.688,0.858,1.235,1.361,1.394,1.431,1.47,1.511,1.558,1.608,1.663,1.721,1.786,1.854,1.926,2.002,2.082,2.167,2.254,2.347,2.444,2.547,NPgN,Primary,NG FES - Electric Engagement,Total installed storage capacity (MW)
ELVINGTON,0.005,0.03,0.055,0.081,0.152,0.279,0.528,0.658,0.957,1.049,1.062,1.077,1.093,1.11,1.129,1.15,1.172,1.196,1.222,1.25,1.28,1.311,1.343,1.378,1.414,1.452,1.491,1.533,NPgN,Primary,NG FES - Electric Engagement,Total installed storage capacity (MW)
FARADAY STREET,0.031,0.097,0.159,0.231,0.397,0.683,1.221,1.522,2.173,2.407,2.485,2.573,2.668,2.766,2.879,2.999,3.13,3.271,3.425,3.589,3.762,3.945,4.137,4.339,4.55,4.773,5.006,5.253,NPgN,Primary,NG FES - Electric Engagement,Total installed storage capacity (MW)
FAWDON T1 & SEATON BURN T1,0.035,0.096,0.153,0.22,0.367,0.613,1.068,1.332,1.883,2.098,2.186,2.285,2.393,2.504,2.631,2.767,2.915,3.075,3.249,3.434,3.631,3.837,4.054,4.283,4.522,4.773,5.038,5.316,NPgN,Primary,NG FES - Electric Engagement,Total installed storage capacity (MW)
FISHBURN,0.035,0.093,0.146,0.21,0.347,0.576,0.994,1.241,1.749,1.952,2.04,2.139,2.246,2.356,2.483,2.618,2.767,2.925,3.099,3.283,3.479,3.685,3.901,4.13,4.367,4.618,4.881,5.159,NPgN,Primary,NG FES - Electric Engagement,Total installed storage capacity (MW)
FLATWORTH CENTRAL,0.014,0.046,0.076,0.11,0.192,0.334,0.603,0.752,1.077,1.191,1.226,1.264,1.306,1.35,1.4,1.453,1.511,1.573,1.641,1.714,1.791,1.871,1.956,2.046,2.139,2.238,2.341,2.45,NPgN,Primary,NG FES - Electric Engagement,Total installed storage capacity (MW)
FOSS ISLANDS,0.029,0.119,0.206,0.301,0.545,0.975,1.805,2.25,3.25,3.577,3.649,3.73,3.819,3.91,4.014,4.125,4.248,4.378,4.521,4.673,4.834,5.003,5.182,5.37,5.565,5.772,5.989,6.217,NPgN,Primary,NG FES - Electric Engagement,Total installed storage capacity (MW)
FOSSWAY 33/11KV,0.029,0.085,0.137,0.197,0.333,0.564,0.994,1.24,1.761,1.957,2.03,2.113,2.203,2.295,2.401,2.514,2.638,2.771,2.916,3.07,3.234,3.405,3.586,3.777,3.976,4.185,4.405,4.637,NPgN,Primary,NG FES - Electric Engagement,Total installed storage capacity (MW)
FOURSTONES 20KV,0.029,0.122,0.212,0.31,0.564,1.012,1.877,2.34,3.383,3.722,3.794,3.875,3.962,4.053,4.157,4.267,4.389,4.519,4.661,4.812,4.972,5.14,5.318,5.504,5.699,5.904,6.12,6.347,NPgN,Primary,NG FES - Electric Engagement,Total installed storage capacity (MW)
FYLANDS BRIDGE,0.034,0.091,0.144,0.207,0.343,0.571,0.99,1.235,1.744,1.945,2.029,2.124,2.228,2.334,2.457,2.586,2.729,2.882,3.049,3.227,3.415,3.613,3.822,4.041,4.27,4.511,4.765,5.032,NPgN,Primary,NG FES - Electric Engagement,Total installed storage capacity (MW)
GALE LANE,0.028,0.062,0.092,0.131,0.203,0.316,0.512,0.639,0.879,0.995,1.065,1.144,1.229,1.317,1.418,1.526,1.644,1.77,1.909,2.055,2.211,2.375,2.548,2.729,2.919,3.118,3.328,3.549,NPgN,Primary,NG FES - Electric Engagement,Total installed storage capacity (MW)
GARWOOD STREET,0.024,0.086,0.146,0.213,0.377,0.665,1.215,1.515,2.179,2.404,2.464,2.531,2.603,2.678,2.764,2.855,2.956,3.063,3.181,3.305,3.438,3.577,3.724,3.878,4.039,4.209,4.387,4.575,NPgN,Primary,NG FES - Electric Engagement,Total installed storage capacity (MW)
GATESHEAD CENTRAL,0.01,0.04,0.069,0.101,0.181,0.324,0.598,0.745,1.075,1.184,1.209,1.237,1.267,1.298,1.334,1.372,1.414,1.458,1.507,1.559,1.614,1.672,1.733,1.798,1.865,1.935,2.01,2.088,NPgN,Primary,NG FES - Electric Engagement,Total installed storage capacity (MW)
GATESHEAD EAST,6.556,6.564,6.571,6.579,6.6,6.638,6.712,6.751,6.84,6.868,6.871,6.875,6.879,6.884,6.889,6.894,6.9,6.907,6.914,6.921,6.929,6.937,6.946,6.955,6.965,6.975,6.985,6.996,NPgN,Primary,NG FES - Electric Engagement,Total installed storage capacity (MW)
GOSFORTH 33/11KV,0.01,0.035,0.059,0.085,0.15,0.261,0.472,0.589,0.844,0.933,0.96,0.989,1.021,1.053,1.091,1.131,1.175,1.222,1.274,1.329,1.387,1.448,1.512,1.58,1.65,1.725,1.803,1.885,NPgN,Primary,NG FES - Electric Engagement,Total installed storage capacity (MW)
GRANGETOWN,0.031,0.082,0.128,0.184,0.304,0.503,0.867,1.082,1.523,1.701,1.779,1.866,1.961,2.059,2.172,2.291,2.422,2.563,2.716,2.879,3.053,3.235,3.426,3.628,3.839,4.061,4.294,4.539,NPgN,Primary,NG FES - Electric Engagement,Total installed storage capacity (MW)
GREATHAM,0.003,0.017,0.03,0.045,0.084,0.155,0.293,0.365,0.532,0.583,0.59,0.598,0.607,0.616,0.627,0.638,0.65,0.663,0.678,0.693,0.709,0.726,0.744,0.763,0.782,0.803,0.825,0.848,NPgN,Primary,NG FES - Electric Engagement,Total installed storage capacity (MW)
GUISBOROUGH T1 T2,0.042,0.119,0.191,0.275,0.463,0.781,1.372,1.712,2.428,2.7,2.805,2.923,3.05,3.182,3.333,3.493,3.67,3.859,4.065,4.285,4.518,4.762,5.02,5.292,5.574,5.873,6.186,6.516,NPgN,Primary,NG FES - Electric Engagement,Total installed storage capacity (MW)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Electric Engagement,Total installed storage capacity (MW)
HARLOW GREEN,0.282,0.326,0.365,0.413,0.509,0.663,0.936,1.106,1.439,1.588,1.669,1.76,1.858,1.959,2.076,2.199,2.335,2.481,2.64,2.809,2.989,3.177,3.376,3.585,3.803,4.033,4.274,4.529,NPgN,Primary,NG FES - Electric Engagement,Total installed storage capacity (MW)
HARMIRE BRIDGE,0.02,0.092,0.162,0.237,0.435,0.788,1.473,1.836,2.661,2.923,2.973,3.028,3.088,3.15,3.222,3.297,3.381,3.47,3.567,3.67,3.78,3.896,4.017,4.145,4.279,4.419,4.567,4.723,NPgN,Primary,NG FES - Electric Engagement,Total installed storage capacity (MW)
HARRATON,0.02,0.068,0.113,0.164,0.288,0.504,0.915,1.14,1.636,1.808,1.857,1.912,1.972,2.034,2.105,2.18,2.263,2.351,2.448,2.551,2.661,2.776,2.897,3.024,3.157,3.297,3.444,3.599,NPgN,Primary,NG FES - Electric Engagement,Total installed storage capacity (MW)
HARROGATE 132/11KV,0.053,0.163,0.266,0.385,0.66,1.133,2.02,2.519,3.591,3.982,4.114,4.264,4.425,4.592,4.784,4.988,5.211,5.451,5.713,5.991,6.286,6.597,6.923,7.268,7.626,8.004,8.402,8.821,NPgN,Primary,NG FES - Electric Engagement,Total installed storage capacity (MW)
HARROGATE WEST,0.013,0.045,0.075,0.109,0.192,0.336,0.609,0.759,1.09,1.204,1.236,1.273,1.313,1.354,1.401,1.451,1.506,1.565,1.629,1.697,1.77,1.846,1.926,2.011,2.099,2.192,2.289,2.392,NPgN,Primary,NG FES - Electric Engagement,Total installed storage capacity (MW)
HARTMOOR 66/20KV,0.04,0.113,0.18,0.26,0.437,0.736,1.29,1.609,2.28,2.537,2.637,2.75,2.872,2.998,3.143,3.296,3.465,3.646,3.844,4.054,4.277,4.511,4.758,5.018,5.289,5.574,5.874,6.19,NPgN,Primary,NG FES - Electric Engagement,Total installed storage capacity (MW)
HAWTHORN PIT,0.044,0.116,0.183,0.263,0.433,0.717,1.237,1.544,2.175,2.428,2.538,2.663,2.797,2.937,3.097,3.266,3.453,3.653,3.871,4.103,4.349,4.607,4.88,5.167,5.466,5.781,6.112,6.461,NPgN,Primary,NG FES - Electric Engagement,Total installed storage capacity (MW)
HAXBY ROAD T2 T3,0.028,0.069,0.107,0.153,0.248,0.404,0.686,0.856,1.199,1.343,1.413,1.491,1.575,1.662,1.762,1.869,1.986,2.111,2.247,2.393,2.547,2.709,2.88,3.06,3.247,3.444,3.652,3.871,NPgN,Primary,NG FES - Electric Engagement,Total installed storage capacity (MW)
HEBBURN,0.005,0.02,0.033,0.049,0.086,0.151,0.276,0.344,0.494,0.546,0.559,0.575,0.591,0.609,0.629,0.65,0.673,0.698,0.725,0.754,0.784,0.816,0.85,0.886,0.923,0.962,1.003,1.047,NPgN,Primary,NG FES - Electric Engagement,Total installed storage capacity (MW)
HEBBURN WEST,0.002,0.006,0.009,0.013,0.023,0.04,0.071,0.089,0.127,0.141,0.145,0.151,0.156,0.162,0.168,0.176,0.183,0.191,0.2,0.21,0.22,0.231,0.242,0.254,0.266,0.279,0.293,0.308,NPgN,Primary,NG FES - Electric Engagement,Total installed storage capacity (MW)
HEDWORTH,0.02,0.046,0.07,0.1,0.158,0.252,0.417,0.521,0.723,0.814,0.864,0.919,0.979,1.041,1.112,1.188,1.271,1.36,1.457,1.561,1.671,1.786,1.907,2.035,2.169,2.309,2.457,2.612,NPgN,Primary,NG FES - Electric Engagement,Total installed storage capacity (MW)
HEIGHINGTON,0,0.005,0.01,0.015,0.03,0.058,0.114,0.142,0.209,0.227,0.227,0.228,0.228,0.228,0.229,0.229,0.229,0.23,0.23,0.231,0.231,0.232,0.232,0.233,0.233,0.234,0.234,0.235,NPgN,Primary,NG FES - Electric Engagement,Total installed storage capacity (MW)
HEXHAM,0.021,0.068,0.112,0.162,0.281,0.487,0.876,1.092,1.561,1.728,1.781,1.84,1.904,1.97,2.046,2.126,2.215,2.309,2.413,2.523,2.64,2.762,2.892,3.028,3.17,3.319,3.477,3.642,NPgN,Primary,NG FES - Electric Engagement,Total installed storage capacity (MW)
HIGH BARMSTON,0.02,0.063,0.103,0.149,0.256,0.44,0.786,0.98,1.398,1.549,1.6,1.658,1.72,1.784,1.858,1.936,2.022,2.114,2.215,2.322,2.435,2.554,2.68,2.812,2.95,3.096,3.248,3.41,NPgN,Primary,NG FES - Electric Engagement,Total installed storage capacity (MW)
HIGH FLATTS,0.033,0.084,0.131,0.188,0.306,0.502,0.857,1.07,1.502,1.68,1.763,1.856,1.957,2.061,2.181,2.308,2.448,2.597,2.761,2.935,3.119,3.313,3.517,3.732,3.956,4.192,4.44,4.702,NPgN,Primary,NG FES - Electric Engagement,Total installed storage capacity (MW)
HOUGHTON,0.028,0.075,0.118,0.17,0.28,0.463,0.799,0.997,1.405,1.568,1.639,1.719,1.806,1.896,1.999,2.108,2.229,2.357,2.498,2.647,2.806,2.973,3.148,3.333,3.526,3.729,3.942,4.167,NPgN,Primary,NG FES - Electric Engagement,Total installed storage capacity (MW)
HOWDON,0.008,0.022,0.035,0.05,0.084,0.141,0.247,0.308,0.436,0.485,0.504,0.526,0.55,0.574,0.602,0.632,0.664,0.699,0.738,0.778,0.821,0.866,0.914,0.964,1.017,1.072,1.13,1.191,NPgN,Primary,NG FES - Electric Engagement,Total installed storage capacity (MW)
HUNTINGTON NEW LANE,0.021,0.063,0.102,0.147,0.251,0.428,0.759,0.947,1.348,1.496,1.549,1.608,1.672,1.738,1.814,1.895,1.984,2.079,2.183,2.293,2.41,2.533,2.663,2.8,2.942,3.092,3.25,3.416,NPgN,Primary,NG FES - Electric Engagement,Total installed storage capacity (MW)
HUSTHWAITE 33/11KV,0.025,0.099,0.169,0.247,0.443,0.789,1.453,1.811,2.612,2.877,2.94,3.011,3.088,3.167,3.258,3.354,3.46,3.574,3.698,3.83,3.97,4.117,4.272,4.435,4.605,4.784,4.972,5.171,NPgN,Primary,NG FES - Electric Engagement,Total installed storage capacity (MW)
