Primary,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
BIRTLEY GROVE 66/20KV,11.074,11.023,10.983,10.996,11.038,11.116,11.199,11.297,11.396,11.471,11.541,11.612,11.748,12.123,12.469,12.789,13.086,13.358,13.606,13.82,14.04,14.263,14.493,14.731,14.973,15.215,15.454,15.645,NPgN,Primary,NPg Reference Scenario,Total peak demand with ToUT (MW)
BLAYDON BURN,11.71,11.722,11.77,13.997,14.214,14.474,14.749,15.055,15.361,15.647,15.924,16.197,16.65,17.684,18.635,19.512,20.326,21.074,21.753,22.34,22.921,23.514,24.128,24.745,25.363,25.979,26.591,27.071,NPgN,Primary,NPg Reference Scenario,Total peak demand with ToUT (MW)
BLUCHER 33/11KV,14.072,14.414,15.46,16.003,16.656,17.352,18.077,18.894,19.69,20.426,21.106,21.758,22.625,23.981,25.223,26.393,27.461,28.43,29.29,30.035,30.722,31.399,32.077,32.75,33.421,34.076,34.717,35.204,NPgN,Primary,NPg Reference Scenario,Total peak demand with ToUT (MW)
BOLDON DOWNHILL,5.644,7.758,8.447,8.723,9.054,9.391,9.728,10.12,10.488,10.812,11.109,11.388,11.91,12.953,13.879,14.745,15.55,16.295,16.967,17.556,18.112,18.673,19.245,19.83,20.421,21.006,21.581,22.009,NPgN,Primary,NPg Reference Scenario,Total peak demand with ToUT (MW)
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,4.135,4.27,4.462,4.731,5.072,5.46,5.882,6.358,6.849,7.342,7.82,8.286,8.786,9.436,10.047,10.591,11.077,11.508,11.885,12.196,12.473,12.746,13.021,13.244,13.434,13.597,13.75,13.892,NPgN,Primary,NPg Reference Scenario,Total peak demand with ToUT (MW)
BOWESFIELD 33/11KV,9.482,9.721,11.55,12.036,12.612,13.238,13.91,14.689,15.474,16.239,16.961,17.658,18.487,19.64,20.694,21.693,22.6,23.427,24.162,24.802,25.394,25.975,26.551,27.121,27.687,28.244,28.79,29.234,NPgN,Primary,NPg Reference Scenario,Total peak demand with ToUT (MW)
BOWESFIELD 66/11KV,13.99,14.175,14.461,14.849,15.311,15.777,16.248,16.772,17.266,17.722,18.113,18.491,18.928,19.561,20.195,20.85,21.46,22.031,22.557,23.026,23.477,23.937,24.403,24.871,25.341,25.807,26.269,26.666,NPgN,Primary,NPg Reference Scenario,Total peak demand with ToUT (MW)
BRANCEPETH,14.348,14.444,14.932,15.293,15.976,16.84,17.57,18.171,18.638,19.009,19.349,19.671,20.525,22.806,24.888,26.844,28.704,30.461,32.073,33.39,34.613,35.931,37.376,38.541,39.498,40.044,40.553,40.97,NPgN,Primary,NPg Reference Scenario,Total peak demand with ToUT (MW)
BREAMISH STREET,9.541,9.557,10.529,12.734,12.891,13.076,13.272,13.509,13.739,13.954,14.135,14.308,14.534,14.892,15.216,15.543,15.846,16.13,16.387,16.616,16.831,17.041,17.25,17.452,17.653,17.85,18.043,18.205,NPgN,Primary,NPg Reference Scenario,Total peak demand with ToUT (MW)
BRENDA TRADING,20.954,21.084,21.392,23.161,23.868,24.621,25.416,26.361,27.294,28.171,28.999,29.789,30.949,33.01,34.865,36.578,38.151,39.593,40.882,41.998,43.036,44.072,45.12,46.178,47.243,48.333,49.405,50.235,NPgN,Primary,NPg Reference Scenario,Total peak demand with ToUT (MW)
CAMPLESHON ROAD,16.597,16.73,17.238,19.335,19.841,20.344,20.843,21.414,21.947,22.423,22.862,23.278,24.008,25.464,26.777,28.024,29.193,30.29,31.293,32.176,33.014,33.863,34.733,35.408,35.973,36.448,36.901,37.27,NPgN,Primary,NPg Reference Scenario,Total peak demand with ToUT (MW)
CARLEY HILL,15.976,16.049,16.283,16.665,17.133,17.603,18.087,18.669,19.222,19.718,20.17,20.597,21.368,22.92,24.3,25.604,26.814,27.938,28.952,29.843,30.68,31.516,32.365,33.222,34.085,34.935,35.769,36.397,NPgN,Primary,NPg Reference Scenario,Total peak demand with ToUT (MW)
CARLIN HOW T3 T4,15.507,15.619,15.879,16.31,17.044,17.921,18.702,19.432,20.049,20.579,21.056,21.507,22.512,24.926,27.11,29.19,31.158,33.014,34.713,36.137,37.459,38.852,40.347,41.444,42.287,42.82,43.322,43.735,NPgN,Primary,NPg Reference Scenario,Total peak demand with ToUT (MW)
CARR HILL,17.298,17.394,17.651,18.081,18.658,19.257,19.871,20.605,21.31,21.94,22.513,23.05,24.007,25.859,27.491,28.999,30.395,31.685,32.843,33.855,34.84,35.826,36.827,37.841,38.863,39.871,40.861,41.605,NPgN,Primary,NPg Reference Scenario,Total peak demand with ToUT (MW)
CATTERICK CAMP,16.44,16.669,17.042,17.566,18.262,18.993,19.703,20.449,21.129,21.752,22.409,23.04,23.973,25.7,27.301,28.82,30.257,31.617,32.874,33.975,35.013,36.079,37.19,38.1,38.876,39.493,40.093,40.629,NPgN,Primary,NPg Reference Scenario,Total peak demand with ToUT (MW)
CLOSE,22.281,22.154,22.71,22.652,22.666,22.758,22.863,22.988,23.113,23.215,23.287,23.361,23.446,24.167,24.866,25.568,26.245,26.88,27.491,28.05,28.594,29.125,29.65,30.164,30.67,31.172,31.672,32.155,NPgN,Primary,NPg Reference Scenario,Total peak demand with ToUT (MW)
CONEYTHORPE,12.866,14.46,16.502,16.824,17.211,17.61,18.016,18.487,18.934,19.345,19.72,20.077,20.607,21.559,22.433,23.239,23.985,24.68,25.308,25.855,26.366,26.882,27.408,27.863,28.251,28.631,29,29.303,NPgN,Primary,NPg Reference Scenario,Total peak demand with ToUT (MW)
CONSETT,22.309,22.417,23.158,23.597,24.218,24.939,25.638,26.378,27.061,27.659,28.222,28.76,29.68,31.645,33.438,35.11,36.674,38.134,39.462,40.598,41.691,42.813,43.981,45.017,45.971,46.789,47.586,48.229,NPgN,Primary,NPg Reference Scenario,Total peak demand with ToUT (MW)
CORPORATION STREET,12.447,12.368,12.321,12.327,12.354,12.416,12.489,12.596,12.699,12.784,12.854,12.919,13.02,13.2,13.357,13.513,13.656,13.789,13.906,14.007,14.1,14.189,14.277,14.359,14.439,14.518,14.593,14.653,NPgN,Primary,NPg Reference Scenario,Total peak demand with ToUT (MW)
COWTON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NPg Reference Scenario,Total peak demand with ToUT (MW)
CRAMLINGTON T1 T3,10.77,10.713,10.667,10.676,10.724,10.814,10.91,11.017,11.121,11.205,11.289,11.374,11.508,11.881,12.235,12.57,12.882,13.169,13.431,13.656,13.877,14.102,14.335,14.568,14.799,15.022,15.242,15.424,NPgN,Primary,NPg Reference Scenario,Total peak demand with ToUT (MW)
CRAMLINGTON T2 T4,8.044,8.03,8.024,8.072,8.157,8.289,8.437,8.608,8.787,8.953,9.123,9.291,9.49,9.854,10.195,10.511,10.799,11.057,11.288,11.484,11.673,11.862,12.053,12.241,12.427,12.605,12.781,12.929,NPgN,Primary,NPg Reference Scenario,Total peak demand with ToUT (MW)
DARLEY,3.191,3.25,3.365,3.524,3.707,3.888,4.062,4.256,4.437,4.606,4.764,4.915,5.152,5.623,6.048,6.442,6.812,7.161,7.479,7.753,8.011,8.274,8.543,8.759,8.929,9.074,9.214,9.335,NPgN,Primary,NPg Reference Scenario,Total peak demand with ToUT (MW)
DARLINGTON 132/6KV,2.584,2.69,2.888,3.194,3.588,4.02,4.454,4.953,5.417,5.827,6.199,6.545,7.019,7.749,8.415,9.038,9.608,10.131,10.596,11.004,11.38,11.747,12.11,12.443,12.761,13.058,13.343,13.563,NPgN,Primary,NPg Reference Scenario,Total peak demand with ToUT (MW)
DARLINGTON 33/11KV,14.14,14.111,14.118,14.23,14.404,14.653,14.896,15.166,15.416,15.605,15.776,15.938,16.287,17.204,18.031,18.804,19.528,20.203,20.821,21.366,21.882,22.4,22.928,23.457,23.984,24.502,25.013,25.411,NPgN,Primary,NPg Reference Scenario,Total peak demand with ToUT (MW)
DARLINGTON CENTRAL 33/11KV,8.946,8.895,9.145,11.509,11.533,11.599,11.661,11.729,11.788,11.813,11.831,11.848,11.914,12.116,12.304,12.48,12.645,12.798,12.937,13.057,13.17,13.286,13.407,13.532,13.659,13.786,13.911,14.004,NPgN,Primary,NPg Reference Scenario,Total peak demand with ToUT (MW)
DARLINGTON EAST,18.167,18.675,18.914,19.343,19.94,20.62,21.328,22.148,22.941,23.674,24.36,25.017,25.847,27.138,28.345,29.464,30.482,31.405,32.225,32.923,33.559,34.195,34.835,35.369,35.839,36.225,36.589,36.883,NPgN,Primary,NPg Reference Scenario,Total peak demand with ToUT (MW)
DARLINGTON WEST,18.758,19.463,20.761,21.451,22.376,23.43,24.55,25.886,27.196,28.397,29.522,30.585,31.992,34.084,35.961,37.687,39.247,40.649,41.884,42.951,43.921,44.858,45.779,46.654,47.506,48.327,49.117,49.706,NPgN,Primary,NPg Reference Scenario,Total peak demand with ToUT (MW)
DENWICK,19.34,19.514,20.303,20.854,21.67,22.576,23.458,24.384,25.234,26.041,26.807,27.538,28.703,31.009,33.098,35.061,36.9,38.633,40.21,41.549,42.815,44.115,45.48,46.527,47.302,47.833,48.337,48.784,NPgN,Primary,NPg Reference Scenario,Total peak demand with ToUT (MW)
DUNSTON 66/11KV,12.877,13.691,19.996,20.131,20.317,20.506,20.707,20.967,21.223,21.461,21.684,21.895,22.26,22.999,23.648,24.246,24.798,25.31,25.769,26.166,26.549,26.932,27.319,27.697,28.07,28.433,28.789,29.063,NPgN,Primary,NPg Reference Scenario,Total peak demand with ToUT (MW)
DUNSTON 66/20KV,15.959,16.62,16.924,17.369,17.977,18.588,19.153,19.725,20.223,20.643,21.006,21.347,22.129,23.929,25.55,27.057,28.472,29.794,30.993,32.004,32.994,34.025,35.118,36.074,36.946,37.661,38.353,38.877,NPgN,Primary,NPg Reference Scenario,Total peak demand with ToUT (MW)
DURHAM EAST,14.615,14.555,14.925,16.489,16.521,16.576,16.635,16.706,16.77,16.816,16.859,16.903,16.987,17.31,17.626,17.93,18.221,18.498,18.76,18.996,19.24,19.489,19.743,20.001,20.261,20.522,20.781,21.011,NPgN,Primary,NPg Reference Scenario,Total peak demand with ToUT (MW)
EASTFIELD,23.196,23.173,23.277,23.501,23.878,24.284,24.719,25.248,25.759,26.254,26.68,27.087,27.661,28.694,29.645,30.51,31.303,32.03,32.679,33.229,33.935,34.645,35.365,35.977,36.533,37.02,37.492,37.907,NPgN,Primary,NPg Reference Scenario,Total peak demand with ToUT (MW)
EASTGATE CEMENT,7.672,7.632,7.595,7.585,7.604,7.65,7.685,7.717,7.741,7.752,7.763,7.774,7.877,8.254,8.59,8.905,9.208,9.496,9.766,10,10.224,10.458,10.705,10.899,11.029,11.139,11.248,11.341,NPgN,Primary,NPg Reference Scenario,Total peak demand with ToUT (MW)
EDUCATIONAL PRECINCT,17.636,17.541,17.47,17.479,17.519,17.622,17.733,17.877,18.015,18.12,18.207,18.289,18.449,18.932,19.366,19.787,20.183,20.554,20.896,21.199,21.487,21.77,22.052,22.33,22.607,22.879,23.147,23.372,NPgN,Primary,NPg Reference Scenario,Total peak demand with ToUT (MW)
ELVINGTON,9.8,9.754,9.713,9.705,9.73,9.783,9.849,9.938,10.038,10.141,10.249,10.357,10.513,10.839,11.131,11.414,11.679,11.923,12.146,12.339,12.523,12.708,12.897,13.052,13.179,13.271,13.359,13.44,NPgN,Primary,NPg Reference Scenario,Total peak demand with ToUT (MW)
FARADAY STREET,20.005,20.147,20.456,24.181,24.812,25.486,26.169,26.95,27.682,28.336,28.92,29.473,30.312,31.89,33.341,34.683,35.928,37.085,38.131,39.049,39.897,40.744,41.602,42.461,43.323,44.167,44.993,45.632,NPgN,Primary,NPg Reference Scenario,Total peak demand with ToUT (MW)
FAWDON T1 & SEATON BURN T1,20.024,20.275,22.451,23.156,23.948,24.74,25.528,26.372,27.143,27.828,28.438,29.023,29.973,31.829,33.554,35.213,36.757,38.192,39.496,40.619,41.67,42.747,43.874,44.748,45.484,46.106,46.711,47.197,NPgN,Primary,NPg Reference Scenario,Total peak demand with ToUT (MW)
FISHBURN,16.077,16.278,16.759,17.338,18.235,19.297,20.289,21.218,22.017,22.72,23.377,24.003,25.214,27.833,30.221,32.451,34.543,36.499,38.276,39.745,41.102,42.534,44.09,45.133,45.877,46.212,46.51,46.752,NPgN,Primary,NPg Reference Scenario,Total peak demand with ToUT (MW)
FLATWORTH CENTRAL,14.35,15.726,16.306,22.501,22.548,22.649,22.773,22.932,23.105,23.267,23.426,23.584,23.776,24.115,24.422,24.718,24.99,25.238,25.462,25.659,25.844,26.024,26.203,26.383,26.563,26.741,26.918,27.069,NPgN,Primary,NPg Reference Scenario,Total peak demand with ToUT (MW)
FOSS ISLANDS,27.504,27.486,27.765,27.917,28.171,28.519,28.882,29.287,29.683,30.032,30.37,30.702,31.165,32.455,33.672,34.846,35.962,37.007,37.988,38.873,39.726,40.576,41.431,42.263,43.083,43.888,44.686,45.398,NPgN,Primary,NPg Reference Scenario,Total peak demand with ToUT (MW)
FOSSWAY 33/11KV,15.509,15.56,15.737,16.049,16.47,16.944,17.448,18.061,18.663,19.226,19.747,20.238,20.994,22.319,23.484,24.57,25.569,26.491,27.314,28.035,28.703,29.359,30.017,30.671,31.326,31.967,32.594,33.067,NPgN,Primary,NPg Reference Scenario,Total peak demand with ToUT (MW)
FOURSTONES 20KV,17.48,17.379,18.071,18.103,18.18,18.297,18.43,18.615,18.796,18.955,19.107,19.25,19.515,20.102,20.617,21.093,21.535,21.947,22.317,22.636,22.935,23.232,23.533,23.762,23.906,24.031,24.151,24.247,NPgN,Primary,NPg Reference Scenario,Total peak demand with ToUT (MW)
FYLANDS BRIDGE,19.691,19.771,19.96,20.308,20.86,21.535,22.165,22.786,23.335,23.795,24.218,24.62,25.375,27.05,28.576,30.004,31.344,32.6,33.745,34.707,35.62,36.569,37.579,38.441,39.206,39.817,40.411,40.888,NPgN,Primary,NPg Reference Scenario,Total peak demand with ToUT (MW)
GALE LANE,8.442,9.048,9.272,9.611,10,10.379,10.747,11.173,11.559,11.883,12.172,12.441,12.972,14.059,15.033,15.946,16.797,17.588,18.303,18.929,19.522,20.122,20.735,21.35,21.968,22.571,23.162,23.603,NPgN,Primary,NPg Reference Scenario,Total peak demand with ToUT (MW)
GARWOOD STREET,14.021,13.981,14.235,14.293,14.392,14.58,14.765,14.965,15.161,15.304,15.443,15.578,15.843,16.642,17.368,18.058,18.71,19.319,19.883,20.383,20.861,21.339,21.825,22.318,22.814,23.308,23.797,24.201,NPgN,Primary,NPg Reference Scenario,Total peak demand with ToUT (MW)
GATESHEAD CENTRAL,11.967,12.378,12.33,14.489,14.525,14.597,14.688,14.805,14.932,15.046,15.154,15.26,15.407,15.739,16.039,16.309,16.556,16.778,16.976,17.144,17.327,17.507,17.688,17.869,18.049,18.228,18.405,18.552,NPgN,Primary,NPg Reference Scenario,Total peak demand with ToUT (MW)
GATESHEAD EAST,7.845,7.781,7.715,7.683,7.689,7.735,7.822,7.953,8.116,8.3,8.495,8.688,8.88,9.135,9.36,9.555,9.72,9.857,9.97,10.058,10.135,10.201,10.262,10.318,10.371,10.422,10.472,10.514,NPgN,Primary,NPg Reference Scenario,Total peak demand with ToUT (MW)
GOSFORTH 33/11KV,15.888,15.734,16.326,16.221,16.132,16.078,16.029,15.998,15.967,15.92,15.871,15.826,15.822,15.982,16.126,16.264,16.395,16.517,16.63,16.727,16.82,16.915,17.014,17.116,17.219,17.32,17.421,17.498,NPgN,Primary,NPg Reference Scenario,Total peak demand with ToUT (MW)
GRANGETOWN,15.801,16.503,17.488,17.763,18.181,18.751,19.411,20.198,21.049,21.901,22.761,23.601,24.593,26.142,27.534,28.814,29.972,31.008,31.927,32.717,33.443,34.15,34.854,35.54,36.216,36.879,37.533,38.069,NPgN,Primary,NPg Reference Scenario,Total peak demand with ToUT (MW)
GREATHAM,19.893,19.687,19.486,19.315,19.168,19.043,18.936,18.858,18.785,18.717,18.653,18.594,18.554,18.573,18.589,18.604,18.619,18.633,18.645,18.653,18.661,18.671,18.682,18.693,18.705,18.718,18.731,18.738,NPgN,Primary,NPg Reference Scenario,Total peak demand with ToUT (MW)
GUISBOROUGH T1 T2,14.747,14.907,15.259,15.803,16.521,17.295,18.035,18.829,19.541,20.171,20.747,21.29,22.297,24.394,26.291,28.083,29.763,31.336,32.768,34.002,35.158,36.345,37.583,38.62,39.499,40.245,40.968,41.536,NPgN,Primary,NPg Reference Scenario,Total peak demand with ToUT (MW)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NPg Reference Scenario,Total peak demand with ToUT (MW)
HARLOW GREEN,15.259,15.354,15.606,16,16.496,16.982,17.465,18.031,18.552,18.995,19.38,19.737,20.458,21.954,23.287,24.527,25.683,26.756,27.727,28.58,29.415,30.257,31.116,31.99,32.873,33.745,34.602,35.244,NPgN,Primary,NPg Reference Scenario,Total peak demand with ToUT (MW)
HARMIRE BRIDGE,13.506,13.614,13.832,14.175,14.659,15.194,15.724,16.303,16.856,17.388,17.9,18.393,19.166,20.681,22.043,23.306,24.486,25.594,26.599,27.459,28.278,29.116,29.985,30.646,31.129,31.49,31.836,32.14,NPgN,Primary,NPg Reference Scenario,Total peak demand with ToUT (MW)
HARRATON,17.81,19.866,22.497,22.499,22.553,22.653,22.76,29.26,29.4,29.513,29.62,29.725,29.966,30.61,31.189,31.741,32.254,32.73,33.161,33.533,33.887,34.249,34.624,35.012,35.409,35.805,36.198,36.5,NPgN,Primary,NPg Reference Scenario,Total peak demand with ToUT (MW)
HARROGATE 132/11KV,27.38,27.627,28.178,31.26,32.219,33.211,34.23,35.427,36.566,37.611,38.566,39.471,40.744,42.859,44.782,46.553,48.184,49.696,51.051,52.234,53.329,54.415,55.504,56.502,57.448,58.399,59.325,60.066,NPgN,Primary,NPg Reference Scenario,Total peak demand with ToUT (MW)
HARROGATE WEST,11.121,11.086,12.625,12.648,12.689,12.76,12.83,12.911,12.987,13.038,13.084,13.128,13.23,13.567,13.88,14.174,14.455,14.72,14.968,15.192,15.407,15.624,15.845,16.061,16.274,16.493,16.71,16.896,NPgN,Primary,NPg Reference Scenario,Total peak demand with ToUT (MW)
HARTMOOR 66/20KV,19.052,19.245,19.673,20.328,21.187,22.071,22.925,23.846,24.672,25.395,26.049,26.667,27.715,29.807,31.746,33.565,35.258,36.834,38.261,39.482,40.634,41.82,43.058,44.178,45.224,46.176,47.102,47.824,NPgN,Primary,NPg Reference Scenario,Total peak demand with ToUT (MW)
HAWTHORN PIT,19.463,21.609,24.142,24.865,25.866,26.973,28.061,29.202,30.234,31.156,32.003,32.811,34.109,36.605,38.921,41.126,43.177,45.078,46.8,48.266,49.638,51.052,52.54,53.834,55.013,56.013,56.987,57.748,NPgN,Primary,NPg Reference Scenario,Total peak demand with ToUT (MW)
HAXBY ROAD T2 T3,11.903,12.894,12.958,13.114,13.284,13.471,13.681,13.965,14.24,14.484,14.71,14.922,15.191,15.521,15.81,16.075,16.306,16.512,16.684,16.83,16.955,17.069,17.171,17.256,17.333,17.403,17.465,17.506,NPgN,Primary,NPg Reference Scenario,Total peak demand with ToUT (MW)
HEBBURN,2.347,2.364,2.39,2.446,2.527,2.636,2.762,2.908,3.064,3.221,3.381,3.538,3.706,3.94,4.16,4.364,4.546,4.706,4.847,4.966,5.074,5.181,5.287,5.396,5.504,5.612,5.718,5.806,NPgN,Primary,NPg Reference Scenario,Total peak demand with ToUT (MW)
HEBBURN WEST,2.719,2.7,3.78,3.773,3.774,3.785,3.796,3.807,3.816,3.819,3.821,3.824,3.833,3.906,3.979,4.053,4.124,4.191,4.254,4.311,4.366,4.423,4.48,4.539,4.599,4.658,4.717,4.769,NPgN,Primary,NPg Reference Scenario,Total peak demand with ToUT (MW)
HEDWORTH,12.831,12.858,18.645,18.867,19.165,19.489,19.819,20.205,20.568,20.884,21.171,21.441,21.926,22.92,23.821,24.684,25.49,26.239,26.919,27.52,28.09,28.665,29.252,29.85,30.456,31.055,31.644,32.098,NPgN,Primary,NPg Reference Scenario,Total peak demand with ToUT (MW)
HEIGHINGTON,13.804,13.611,13.418,13.242,13.083,12.938,12.805,12.69,12.581,12.477,12.379,12.286,12.2,12.162,12.127,12.094,12.062,12.03,12,11.969,11.938,11.909,11.88,11.852,11.823,11.794,11.766,11.738,NPgN,Primary,NPg Reference Scenario,Total peak demand with ToUT (MW)
HEXHAM,21.293,21.103,21.759,21.664,21.634,21.669,21.698,21.73,21.752,21.744,21.739,21.737,21.883,22.465,22.99,23.482,23.945,24.377,24.77,25.097,25.409,25.74,26.096,26.386,26.619,26.794,26.962,27.088,NPgN,Primary,NPg Reference Scenario,Total peak demand with ToUT (MW)
HIGH BARMSTON,18.757,18.717,19.525,19.635,19.852,20.194,20.617,21.138,21.724,22.317,22.925,23.525,24.231,25.355,26.365,27.296,28.129,28.865,29.509,30.051,30.545,31.028,31.512,32.006,32.501,32.993,33.481,33.866,NPgN,Primary,NPg Reference Scenario,Total peak demand with ToUT (MW)
HIGH FLATTS,15.083,15.241,15.879,16.377,17,17.625,18.235,18.914,19.536,20.075,20.565,21.025,21.82,23.382,24.804,26.135,27.375,28.529,29.574,30.479,31.358,32.253,33.175,34.072,34.955,35.784,36.596,37.224,NPgN,Primary,NPg Reference Scenario,Total peak demand with ToUT (MW)
HOUGHTON,16.193,16.363,18.364,18.87,19.505,20.162,20.821,21.541,22.209,22.798,23.334,23.846,24.603,25.96,27.24,28.481,29.627,30.684,31.638,32.458,33.248,34.056,34.895,35.672,36.413,37.091,37.754,38.275,NPgN,Primary,NPg Reference Scenario,Total peak demand with ToUT (MW)
HOWDON,8.577,8.584,8.625,8.716,8.851,9.011,9.184,9.395,9.605,9.803,9.985,10.16,10.401,10.833,11.227,11.606,11.957,12.281,12.574,12.834,13.077,13.318,13.56,13.8,14.041,14.278,14.511,14.701,NPgN,Primary,NPg Reference Scenario,Total peak demand with ToUT (MW)
HUNTINGTON NEW LANE,16.69,17.251,17.412,17.676,18.02,18.362,18.713,19.133,19.534,19.903,20.249,20.577,21.116,22.181,23.143,24.046,24.888,25.673,26.386,27.008,27.596,28.189,28.794,29.309,29.77,30.188,30.592,30.921,NPgN,Primary,NPg Reference Scenario,Total peak demand with ToUT (MW)
HUSTHWAITE 33/11KV,12.385,12.548,12.834,13.228,13.702,14.177,14.661,15.208,15.733,16.237,16.714,17.173,17.799,18.832,19.776,20.699,21.561,22.372,23.111,23.758,24.365,24.978,25.605,26.111,26.498,26.8,27.088,27.353,NPgN,Primary,NPg Reference Scenario,Total peak demand with ToUT (MW)
