Primary,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
DARLINGTON 33/11KV,1.508,1.629,1.764,1.93,2.123,2.332,2.561,2.837,3.076,3.299,3.545,3.783,3.989,4.258,4.515,4.806,5.101,5.423,5.752,6.102,6.424,6.789,7.128,7.435,7.832,8.156,8.518,8.697,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed generation capacity (MW)
DARLINGTON CENTRAL 33/11KV,0.694,0.734,0.773,0.818,0.867,0.919,0.975,1.046,1.114,1.172,1.24,1.305,1.354,1.426,1.494,1.573,1.653,1.742,1.833,1.931,2.022,2.125,2.224,2.31,2.422,2.518,2.624,2.658,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed generation capacity (MW)
DARLINGTON EAST,9.396,9.491,9.589,9.691,9.796,9.909,10.031,10.182,10.318,10.441,10.581,10.714,10.567,10.312,10.125,10.03,9.942,9.827,9.706,9.594,9.694,9.903,10.1,10.274,10.501,10.691,10.902,10.987,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed generation capacity (MW)
DARLINGTON WEST,5.596,5.704,5.805,5.925,6.056,6.194,6.34,6.529,6.716,6.872,6.907,6.893,6.7,6.537,6.381,6.303,6.211,6.097,5.963,5.856,5.763,6.047,6.317,6.548,6.854,7.121,7.413,7.486,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed generation capacity (MW)
DENWICK,3.572,3.845,4.145,4.49,4.875,5.294,5.751,6.301,6.777,7.221,7.712,8.185,8.597,9.134,9.646,10.225,10.813,11.454,12.109,12.805,13.446,14.171,14.844,15.472,16.285,16.978,17.698,18.059,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed generation capacity (MW)
DUNSTON 66/11KV,0.681,0.748,0.82,0.909,1.013,1.125,1.247,1.396,1.528,1.649,1.784,1.914,2.023,2.17,2.309,2.469,2.63,2.807,2.988,3.181,3.359,3.561,3.75,3.919,4.137,4.317,4.519,4.609,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed generation capacity (MW)
DUNSTON 66/20KV,1.348,1.465,1.58,1.712,1.856,2.008,2.17,2.377,2.574,2.744,2.944,3.134,3.275,3.486,3.683,3.915,4.147,4.408,4.673,4.962,5.226,5.528,5.819,6.068,6.394,6.672,6.983,7.078,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed generation capacity (MW)
DURHAM EAST,1.368,1.445,1.538,1.658,1.802,1.96,2.134,2.338,2.505,2.669,2.843,3.012,3.172,3.367,3.554,3.762,3.975,4.202,4.435,4.68,4.906,5.159,5.39,5.608,5.885,6.106,6.352,6.507,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed generation capacity (MW)
EASTFIELD,1.991,2.111,2.223,2.345,2.47,2.6,2.739,2.919,3.098,3.247,3.428,3.597,3.715,3.902,4.076,4.284,4.49,4.724,4.962,5.224,5.464,5.738,6.005,6.235,6.54,6.814,7.101,7.169,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed generation capacity (MW)
EASTGATE CEMENT,0.561,0.603,0.653,0.719,0.799,0.886,0.982,1.096,1.191,1.283,1.382,1.478,1.565,1.675,1.78,1.897,2.017,2.147,2.279,2.419,2.548,2.693,2.826,2.95,3.11,3.238,3.381,3.462,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed generation capacity (MW)
EDUCATIONAL PRECINCT,0.686,0.761,0.841,0.932,1.031,1.138,1.255,1.397,1.524,1.639,1.77,1.894,1.973,2.073,2.174,2.301,2.43,2.57,2.712,2.867,3.029,3.223,3.404,3.566,3.775,3.947,4.142,4.227,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed generation capacity (MW)
ELVINGTON,1.689,1.769,1.854,1.921,1.974,2.032,2.096,2.172,2.237,2.298,2.365,2.43,2.488,2.562,2.632,2.712,2.793,2.881,2.971,3.066,3.154,3.253,3.345,3.429,3.538,3.627,3.725,3.776,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed generation capacity (MW)
FARADAY STREET,5.906,6.056,6.213,6.406,6.627,6.865,7.122,7.439,7.725,7.982,8.275,8.53,8.68,8.944,9.138,9.377,9.619,9.884,10.157,10.446,10.701,10.982,11.187,11.356,11.439,11.453,11.544,11.467,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed generation capacity (MW)
FAWDON T1 & SEATON BURN T1,4.586,4.731,4.869,5.031,5.207,5.394,5.592,5.846,6.092,6.301,6.543,6.756,6.881,7.109,7.295,7.526,7.756,8.015,8.278,8.567,8.822,9.129,9.4,9.625,9.863,10.053,10.286,10.281,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed generation capacity (MW)
FISHBURN,30.072,30.238,30.401,30.582,30.774,30.979,31.198,31.474,31.737,31.964,32.222,32.452,32.595,32.468,32.666,32.922,33.167,33.452,33.73,34.046,34.317,34.655,34.956,35.212,35.495,35.724,35.995,36.021,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed generation capacity (MW)
FLATWORTH CENTRAL,0.964,1.029,1.095,1.172,1.257,1.348,1.446,1.569,1.682,1.782,1.898,2.008,2.094,2.217,2.333,2.468,2.603,2.754,2.907,3.073,3.225,3.399,3.563,3.707,3.894,4.05,4.227,4.291,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed generation capacity (MW)
FOSS ISLANDS,2.294,2.44,2.597,2.799,3.036,3.292,3.571,3.91,4.209,4.484,4.72,4.927,5.074,5.312,5.53,5.801,6.069,6.356,6.641,6.958,7.217,7.671,8.095,8.476,8.969,9.375,9.829,10.038,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed generation capacity (MW)
FOSSWAY 33/11KV,1.651,1.773,1.89,2.03,2.184,2.347,2.522,2.743,2.955,3.137,3.352,3.551,3.688,3.905,4.098,4.328,4.558,4.816,5.079,5.366,5.627,5.923,6.197,6.428,6.707,6.935,7.206,7.26,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed generation capacity (MW)
FOURSTONES 20KV,40.195,40.375,40.577,40.823,41.106,41.415,41.753,42.158,42.507,42.834,43.193,43.54,43.706,43.88,44.077,44.362,44.656,44.964,45.277,45.617,46.04,46.57,47.061,47.521,48.115,48.618,49.143,49.414,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed generation capacity (MW)
FYLANDS BRIDGE,2.59,2.779,2.967,3.156,3.343,3.542,3.755,4.023,4.278,4.498,4.757,5.001,5.186,5.46,5.716,6.016,6.316,6.652,6.995,7.367,7.708,8.097,8.471,8.796,9.223,9.593,9.993,10.122,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed generation capacity (MW)
GALE LANE,7.508,7.601,7.681,7.776,7.878,7.983,8.092,8.24,8.395,8.517,8.673,8.817,8.713,8.563,8.457,8.437,8.419,8.394,8.364,8.353,8.496,8.734,8.969,9.161,9.418,9.646,9.899,9.937,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed generation capacity (MW)
GARWOOD STREET,1.606,1.74,1.884,2.054,2.245,2.452,2.677,2.951,3.193,3.415,3.664,3.903,4.098,4.358,4.606,4.892,5.182,5.5,5.823,6.171,6.494,6.863,7.209,7.518,7.917,8.245,8.614,8.783,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed generation capacity (MW)
GATESHEAD CENTRAL,1.547,1.614,1.69,1.781,1.885,1.999,2.124,2.273,2.4,2.52,2.652,2.779,2.892,3.036,3.174,3.33,3.488,3.66,3.835,4.021,4.192,4.386,4.564,4.728,4.937,5.106,5.297,5.399,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed generation capacity (MW)
GATESHEAD EAST,0.179,0.201,0.226,0.248,0.268,0.29,0.315,0.343,0.367,0.39,0.414,0.438,0.46,0.488,0.514,0.543,0.573,0.605,0.638,0.672,0.704,0.74,0.773,0.803,0.842,0.873,0.908,0.929,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed generation capacity (MW)
GOSFORTH 33/11KV,0.612,0.673,0.734,0.801,0.87,0.945,1.025,1.125,1.216,1.297,1.39,1.479,1.55,1.65,1.744,1.852,1.962,2.083,2.206,2.34,2.462,2.601,2.732,2.848,2.998,3.122,3.263,3.318,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed generation capacity (MW)
GRANGETOWN,14.863,15,15.138,15.305,15.494,15.696,15.913,16.183,16.435,16.657,16.914,17.152,16.101,14.416,13.071,12.105,11.171,10.053,8.896,7.733,7.644,7.994,8.314,8.591,8.921,9.19,9.504,9.587,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed generation capacity (MW)
GREATHAM,12.379,12.403,12.431,12.467,12.509,12.557,12.609,12.669,12.719,12.768,12.418,11.94,11.273,10.657,9.98,9.367,8.716,7.959,7.147,6.336,5.438,5.348,5.184,5.038,4.709,4.379,4.077,3.848,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed generation capacity (MW)
GUISBOROUGH T1 T2,7.037,7.23,7.424,7.657,7.917,8.194,8.493,8.865,9.21,9.514,9.865,10.2,10.46,10.542,10.886,11.295,11.7,12.157,12.614,13.118,13.573,14.099,14.6,15.041,15.617,16.108,16.644,16.841,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed generation capacity (MW)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed generation capacity (MW)
HARLOW GREEN,1.782,1.913,2.035,2.176,2.325,2.483,2.65,2.866,3.078,3.256,3.444,3.611,3.714,3.901,4.07,4.282,4.49,4.724,4.959,5.224,5.452,5.777,6.092,6.358,6.708,7.01,7.347,7.433,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed generation capacity (MW)
HARMIRE BRIDGE,4.017,4.141,4.283,4.461,4.671,4.9,5.15,5.449,5.704,5.945,6.208,6.462,6.467,6.308,6.296,6.382,6.478,6.563,6.645,6.745,7.014,7.401,7.759,8.09,8.515,8.865,9.247,9.453,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed generation capacity (MW)
HARRATON,2.258,2.356,2.458,2.582,2.724,2.876,3.041,3.244,3.426,3.591,3.778,3.956,4.103,4.304,4.495,4.714,4.934,5.178,5.426,5.694,5.939,6.217,6.48,6.712,7.013,7.261,7.542,7.66,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed generation capacity (MW)
HARROGATE 132/11KV,2.299,2.545,2.795,3.1,3.446,3.817,4.218,4.713,5.168,5.573,6.038,6.48,6.833,7.331,7.799,8.341,8.887,9.492,10.109,10.775,11.385,12.079,12.738,13.327,14.096,14.759,15.464,15.735,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed generation capacity (MW)
HARROGATE WEST,0.475,0.55,0.63,0.722,0.825,0.936,1.056,1.203,1.333,1.452,1.586,1.715,1.822,1.967,2.105,2.262,2.421,2.596,2.774,2.965,3.14,3.339,3.525,3.694,3.914,4.1,4.299,4.388,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed generation capacity (MW)
HARTMOOR 66/20KV,8.102,8.303,8.508,8.745,9.004,9.282,9.583,9.954,10.296,10.599,10.949,11.281,11.545,11.919,12.27,12.677,13.087,13.541,14.004,14.504,14.962,15.484,15.979,16.414,16.982,17.46,17.989,18.192,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed generation capacity (MW)
HAWTHORN PIT,15.764,15.964,16.159,16.379,16.614,16.862,17.128,17.465,17.788,18.064,18.392,18.701,18.931,19.276,19.598,19.977,20.356,20.78,21.213,21.685,22.116,22.609,23.083,23.493,24.03,24.493,25.001,25.157,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed generation capacity (MW)
HAXBY ROAD T2 T3,1.618,1.715,1.804,1.91,2.028,2.15,2.28,2.449,2.62,2.76,2.932,3.093,3.201,3.379,3.543,3.74,3.936,4.158,4.384,4.634,4.862,5.123,5.379,5.593,5.876,6.123,6.397,6.456,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed generation capacity (MW)
HEBBURN,0.535,0.571,0.608,0.647,0.687,0.73,0.778,0.835,0.887,0.934,0.987,1.038,1.08,1.137,1.191,1.254,1.317,1.386,1.456,1.532,1.602,1.681,1.756,1.822,1.907,1.978,2.057,2.091,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed generation capacity (MW)
HEBBURN WEST,0.114,0.124,0.134,0.144,0.155,0.166,0.178,0.193,0.208,0.22,0.235,0.248,0.259,0.274,0.289,0.305,0.322,0.341,0.36,0.381,0.4,0.422,0.443,0.461,0.484,0.504,0.526,0.534,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed generation capacity (MW)
HEDWORTH,1.233,1.31,1.381,1.459,1.541,1.626,1.716,1.833,1.953,2.05,2.171,2.283,2.358,2.482,2.596,2.734,2.87,3.026,3.184,3.359,3.518,3.701,3.88,4.029,4.226,4.397,4.589,4.629,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed generation capacity (MW)
HEIGHINGTON,2.432,2.437,2.444,2.453,2.462,2.473,2.486,2.499,2.51,2.521,2.532,2.531,2.506,2.495,2.46,2.425,2.391,2.352,2.313,2.268,2.222,2.166,2.084,2.008,1.845,1.684,1.537,1.429,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed generation capacity (MW)
HEXHAM,5.212,5.336,5.466,5.609,5.763,5.93,6.11,6.33,6.529,6.708,6.911,7.105,7.254,5.593,5.746,5.984,6.178,6.443,6.654,6.944,7.16,7.462,7.747,8.008,8.35,8.648,8.953,9.082,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed generation capacity (MW)
HIGH BARMSTON,2.282,2.393,2.505,2.629,2.759,2.899,3.05,3.236,3.409,3.561,3.737,3.905,4.037,4.225,4.402,4.607,4.813,5.042,5.275,5.527,5.758,6.021,6.271,6.489,6.773,7.01,7.277,7.378,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed generation capacity (MW)
HIGH FLATTS,1.622,1.767,1.91,2.079,2.263,2.46,2.67,2.936,3.187,3.404,3.659,3.901,4.084,4.354,4.607,4.903,5.199,5.531,5.869,6.236,6.572,6.956,7.324,7.645,8.066,8.43,8.823,8.952,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed generation capacity (MW)
HOUGHTON,7.505,7.627,7.745,7.883,8.032,8.191,8.36,8.575,8.781,8.958,9.045,9.08,8.98,8.953,8.898,8.903,8.897,8.881,8.852,8.847,8.813,9.066,9.284,9.467,9.656,9.803,9.989,9.986,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed generation capacity (MW)
HOWDON,12.127,12.158,12.187,12.222,12.261,12.301,12.345,12.4,12.454,12.5,12.187,11.75,11.166,10.671,10.093,9.565,9,8.346,7.645,6.947,6.125,6.022,5.846,5.679,5.309,4.944,4.612,4.331,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed generation capacity (MW)
