Primary,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
BLUCHER 33/11KV,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0.005,0.005,0.006,0.006,NPgN,Primary,NG FES - Holistic Transition,Total installed wind capacity (MW)
BOLDON DOWNHILL,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0.004,0.005,0.005,NPgN,Primary,NG FES - Holistic Transition,Total installed wind capacity (MW)
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,0,0,0,0,0,0,0,0,0.002,0.008,0.008,0.011,0.011,0.011,0.011,0.011,0.014,0.018,0.021,0.021,0.021,0.021,0.021,0.027,0.03,0.03,0.039,0.039,NPgN,Primary,NG FES - Holistic Transition,Total installed wind capacity (MW)
BOWESFIELD 33/11KV,0,0,0,0,0,0,0,0,0.001,0.003,0.003,0.004,0.004,0.004,0.004,0.004,0.005,0.006,0.007,0.007,0.007,0.007,0.007,0.009,0.01,0.01,0.013,0.013,NPgN,Primary,NG FES - Holistic Transition,Total installed wind capacity (MW)
BOWESFIELD 66/11KV,0,0,0,0,0,0,0,0,0,0.002,0.002,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0.005,0.005,0.005,0.005,0.005,0.007,0.008,0.008,0.01,0.01,NPgN,Primary,NG FES - Holistic Transition,Total installed wind capacity (MW)
BRANCEPETH,12.924,12.924,12.924,12.924,12.924,12.924,12.924,12.924,12.93,12.951,12.951,12.961,12.961,12.961,12.961,12.961,12.971,12.982,12.992,12.992,12.992,12.992,12.992,13.013,13.023,13.023,13.054,13.054,NPgN,Primary,NG FES - Holistic Transition,Total installed wind capacity (MW)
BREAMISH STREET,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,NPgN,Primary,NG FES - Holistic Transition,Total installed wind capacity (MW)
BRENDA TRADING,0,0,0,0,0,0,0,0,0.001,0.005,0.005,0.007,0.007,0.007,0.007,0.007,0.009,0.011,0.013,0.013,0.013,0.013,0.013,0.017,0.019,0.019,0.025,0.025,NPgN,Primary,NG FES - Holistic Transition,Total installed wind capacity (MW)
CAMPLESHON ROAD,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.013,0.017,0.017,0.02,0.02,0.02,0.02,0.02,0.022,0.024,0.027,0.027,0.027,0.027,0.027,0.031,0.033,0.033,0.04,0.04,NPgN,Primary,NG FES - Holistic Transition,Total installed wind capacity (MW)
CARLEY HILL,0,0,0,0,0,0,0,0,0,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.004,0.004,0.004,0.004,0.004,0.004,0.006,0.006,0.006,0.008,0.008,NPgN,Primary,NG FES - Holistic Transition,Total installed wind capacity (MW)
CARLIN HOW T3 T4,2.185,2.185,2.185,2.185,2.185,2.185,2.185,2.185,2.187,2.195,2.195,2.199,2.199,2.199,2.199,2.199,2.203,2.207,2.211,2.211,2.211,2.211,2.211,2.218,2.222,2.222,2.234,2.234,NPgN,Primary,NG FES - Holistic Transition,Total installed wind capacity (MW)
CARR HILL,0,0,0,0,0,0,0,0,0.001,0.004,0.004,0.005,0.005,0.005,0.005,0.005,0.006,0.008,0.009,0.009,0.009,0.009,0.009,0.012,0.013,0.013,0.017,0.017,NPgN,Primary,NG FES - Holistic Transition,Total installed wind capacity (MW)
CATTERICK CAMP,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.034,0.106,0.106,0.142,0.142,0.142,0.142,0.142,0.179,0.215,0.251,0.251,0.251,0.251,0.251,0.324,0.36,0.36,0.469,0.469,NPgN,Primary,NG FES - Holistic Transition,Total installed wind capacity (MW)
CLOSE,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,NPgN,Primary,NG FES - Holistic Transition,Total installed wind capacity (MW)
CONEYTHORPE,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.013,0.028,0.028,0.035,0.035,0.035,0.035,0.035,0.042,0.05,0.057,0.057,0.057,0.057,0.057,0.072,0.079,0.079,0.101,0.101,NPgN,Primary,NG FES - Holistic Transition,Total installed wind capacity (MW)
CONSETT,20.706,20.706,20.706,20.706,20.706,20.706,20.706,20.706,20.713,20.737,20.737,20.749,20.749,20.749,20.749,20.749,20.76,20.772,20.784,20.784,20.784,20.784,20.784,20.807,20.819,20.819,20.855,20.855,NPgN,Primary,NG FES - Holistic Transition,Total installed wind capacity (MW)
CORPORATION STREET,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,NPgN,Primary,NG FES - Holistic Transition,Total installed wind capacity (MW)
COWTON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Holistic Transition,Total installed wind capacity (MW)
CRAMLINGTON T1 T3,0,0,0,0,0,0,0,0,0.006,0.025,0.025,0.035,0.035,0.035,0.035,0.035,0.044,0.054,0.064,0.064,0.064,0.064,0.064,0.083,0.092,0.092,0.121,0.121,NPgN,Primary,NG FES - Holistic Transition,Total installed wind capacity (MW)
CRAMLINGTON T2 T4,0,0,0,0,0,0,0,0,0.006,0.025,0.025,0.034,0.034,0.034,0.034,0.034,0.044,0.053,0.063,0.063,0.063,0.063,0.063,0.082,0.091,0.091,0.12,0.12,NPgN,Primary,NG FES - Holistic Transition,Total installed wind capacity (MW)
DARLEY,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.016,0.022,0.022,0.024,0.024,0.024,0.024,0.024,0.027,0.03,0.033,0.033,0.033,0.033,0.033,0.039,0.042,0.042,0.051,0.051,NPgN,Primary,NG FES - Holistic Transition,Total installed wind capacity (MW)
DARLINGTON 132/6KV,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.007,0.009,0.009,0.01,0.01,0.01,0.01,0.01,0.012,0.013,0.014,0.014,0.014,0.014,0.014,0.017,0.018,0.018,0.022,0.022,NPgN,Primary,NG FES - Holistic Transition,Total installed wind capacity (MW)
DARLINGTON 33/11KV,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.007,0.007,0.009,0.009,0.009,0.009,0.009,0.011,0.013,0.016,0.016,0.016,0.016,0.016,0.02,0.022,0.022,0.029,0.029,NPgN,Primary,NG FES - Holistic Transition,Total installed wind capacity (MW)
DARLINGTON CENTRAL 33/11KV,0,0,0,0,0,0,0,0,0.001,0.003,0.003,0.004,0.004,0.004,0.004,0.004,0.005,0.005,0.006,0.006,0.006,0.006,0.006,0.008,0.009,0.009,0.012,0.012,NPgN,Primary,NG FES - Holistic Transition,Total installed wind capacity (MW)
DARLINGTON EAST,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.023,0.026,0.026,0.028,0.028,0.028,0.028,0.028,0.029,0.031,0.033,0.033,0.033,0.033,0.033,0.036,0.038,0.038,0.042,0.042,NPgN,Primary,NG FES - Holistic Transition,Total installed wind capacity (MW)
DARLINGTON WEST,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.477,0.483,0.483,0.486,0.486,0.486,0.486,0.486,0.489,0.492,0.495,0.495,0.495,0.495,0.495,0.501,0.505,0.505,0.514,0.514,NPgN,Primary,NG FES - Holistic Transition,Total installed wind capacity (MW)
DENWICK,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.061,0.119,0.119,0.149,0.149,0.149,0.149,0.149,0.178,0.207,0.237,0.237,0.237,0.237,0.237,0.296,0.325,0.325,0.413,0.413,NPgN,Primary,NG FES - Holistic Transition,Total installed wind capacity (MW)
DUNSTON 66/11KV,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0.005,0.005,0.006,0.006,NPgN,Primary,NG FES - Holistic Transition,Total installed wind capacity (MW)
DUNSTON 66/20KV,0,0,0,0,0,0,0,0,0.001,0.003,0.003,0.004,0.004,0.004,0.004,0.004,0.005,0.006,0.007,0.007,0.007,0.007,0.007,0.009,0.01,0.01,0.013,0.013,NPgN,Primary,NG FES - Holistic Transition,Total installed wind capacity (MW)
DURHAM EAST,0,0,0,0,0,0,0,0,0.001,0.006,0.006,0.008,0.008,0.008,0.008,0.008,0.01,0.013,0.015,0.015,0.015,0.015,0.015,0.019,0.022,0.022,0.028,0.028,NPgN,Primary,NG FES - Holistic Transition,Total installed wind capacity (MW)
EASTFIELD,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.016,0.037,0.037,0.047,0.047,0.047,0.047,0.047,0.057,0.067,0.078,0.078,0.078,0.078,0.078,0.098,0.108,0.108,0.139,0.139,NPgN,Primary,NG FES - Holistic Transition,Total installed wind capacity (MW)
EASTGATE CEMENT,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.05,0.054,0.054,0.056,0.056,0.056,0.056,0.056,0.057,0.059,0.061,0.061,0.061,0.061,0.061,0.064,0.066,0.066,0.071,0.071,NPgN,Primary,NG FES - Holistic Transition,Total installed wind capacity (MW)
EDUCATIONAL PRECINCT,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,NPgN,Primary,NG FES - Holistic Transition,Total installed wind capacity (MW)
ELVINGTON,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.062,0.062,0.063,0.063,0.063,0.063,0.063,0.065,0.066,0.067,0.067,0.067,0.067,0.067,0.07,0.072,0.072,0.076,0.076,NPgN,Primary,NG FES - Holistic Transition,Total installed wind capacity (MW)
FARADAY STREET,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0.005,0.005,0.006,0.006,NPgN,Primary,NG FES - Holistic Transition,Total installed wind capacity (MW)
FAWDON T1 & SEATON BURN T1,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.039,0.053,0.053,0.059,0.059,0.059,0.059,0.059,0.066,0.073,0.08,0.08,0.08,0.08,0.08,0.094,0.1,0.1,0.121,0.121,NPgN,Primary,NG FES - Holistic Transition,Total installed wind capacity (MW)
FISHBURN,25.046,25.046,25.046,25.046,25.046,25.046,25.046,25.046,25.052,25.069,25.069,25.077,25.077,25.077,25.077,25.077,25.086,25.095,25.103,25.103,25.103,25.103,25.103,25.12,25.129,25.129,25.155,25.155,NPgN,Primary,NG FES - Holistic Transition,Total installed wind capacity (MW)
FLATWORTH CENTRAL,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.003,0.003,NPgN,Primary,NG FES - Holistic Transition,Total installed wind capacity (MW)
FOSS ISLANDS,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.007,0.012,0.012,0.014,0.014,0.014,0.014,0.014,0.016,0.018,0.02,0.02,0.02,0.02,0.02,0.025,0.027,0.027,0.033,0.033,NPgN,Primary,NG FES - Holistic Transition,Total installed wind capacity (MW)
FOSSWAY 33/11KV,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.004,0.004,0.004,0.004,0.004,0.005,0.005,0.005,0.007,0.007,NPgN,Primary,NG FES - Holistic Transition,Total installed wind capacity (MW)
FOURSTONES 20KV,36.283,36.283,36.283,36.283,36.283,36.283,36.283,36.283,36.296,36.337,36.337,36.357,36.357,36.357,36.357,36.357,36.378,36.398,36.419,36.419,36.419,36.419,36.419,36.46,36.48,36.48,36.542,36.542,NPgN,Primary,NG FES - Holistic Transition,Total installed wind capacity (MW)
FYLANDS BRIDGE,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.02,0.036,0.036,0.044,0.044,0.044,0.044,0.044,0.053,0.061,0.069,0.069,0.069,0.069,0.069,0.086,0.094,0.094,0.119,0.119,NPgN,Primary,NG FES - Holistic Transition,Total installed wind capacity (MW)
GALE LANE,3.325,3.325,3.325,3.325,3.325,3.325,3.325,3.325,3.326,3.331,3.331,3.333,3.333,3.333,3.333,3.333,3.335,3.337,3.339,3.339,3.339,3.339,3.339,3.343,3.345,3.345,3.352,3.352,NPgN,Primary,NG FES - Holistic Transition,Total installed wind capacity (MW)
GARWOOD STREET,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0.004,0.005,0.005,NPgN,Primary,NG FES - Holistic Transition,Total installed wind capacity (MW)
GATESHEAD CENTRAL,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.005,0.005,NPgN,Primary,NG FES - Holistic Transition,Total installed wind capacity (MW)
GATESHEAD EAST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,NPgN,Primary,NG FES - Holistic Transition,Total installed wind capacity (MW)
GOSFORTH 33/11KV,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,NPgN,Primary,NG FES - Holistic Transition,Total installed wind capacity (MW)
GRANGETOWN,0,0,0,0,0,0,0,0,0.002,0.007,0.007,0.01,0.01,0.01,0.01,0.01,0.012,0.015,0.018,0.018,0.018,0.018,0.018,0.023,0.026,0.026,0.034,0.034,NPgN,Primary,NG FES - Holistic Transition,Total installed wind capacity (MW)
GREATHAM,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,NPgN,Primary,NG FES - Holistic Transition,Total installed wind capacity (MW)
GUISBOROUGH T1 T2,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.055,0.073,0.073,0.081,0.081,0.081,0.081,0.081,0.09,0.099,0.107,0.107,0.107,0.107,0.107,0.125,0.134,0.134,0.16,0.16,NPgN,Primary,NG FES - Holistic Transition,Total installed wind capacity (MW)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Holistic Transition,Total installed wind capacity (MW)
HARLOW GREEN,0,0,0,0,0,0,0,0,0.001,0.003,0.003,0.004,0.004,0.004,0.004,0.004,0.005,0.006,0.008,0.008,0.008,0.008,0.008,0.01,0.011,0.011,0.014,0.014,NPgN,Primary,NG FES - Holistic Transition,Total installed wind capacity (MW)
HARMIRE BRIDGE,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.093,0.106,0.106,0.112,0.112,0.112,0.112,0.112,0.119,0.125,0.131,0.131,0.131,0.131,0.131,0.144,0.151,0.151,0.17,0.17,NPgN,Primary,NG FES - Holistic Transition,Total installed wind capacity (MW)
HARRATON,0.097,0.097,0.097,0.097,0.097,0.097,0.097,0.097,0.097,0.098,0.098,0.099,0.099,0.099,0.099,0.099,0.099,0.099,0.1,0.1,0.1,0.1,0.1,0.101,0.101,0.101,0.102,0.102,NPgN,Primary,NG FES - Holistic Transition,Total installed wind capacity (MW)
HARROGATE 132/11KV,0.054,0.054,0.054,0.054,0.054,0.054,0.054,0.054,0.066,0.107,0.107,0.127,0.127,0.127,0.127,0.127,0.148,0.168,0.188,0.188,0.188,0.188,0.188,0.229,0.249,0.249,0.31,0.31,NPgN,Primary,NG FES - Holistic Transition,Total installed wind capacity (MW)
HARROGATE WEST,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.006,0.016,0.016,0.021,0.021,0.021,0.021,0.021,0.026,0.031,0.036,0.036,0.036,0.036,0.036,0.046,0.051,0.051,0.066,0.066,NPgN,Primary,NG FES - Holistic Transition,Total installed wind capacity (MW)
HARTMOOR 66/20KV,5.254,5.254,5.254,5.254,5.254,5.254,5.254,5.254,5.257,5.267,5.267,5.272,5.272,5.272,5.272,5.272,5.277,5.282,5.287,5.287,5.287,5.287,5.287,5.296,5.301,5.301,5.316,5.316,NPgN,Primary,NG FES - Holistic Transition,Total installed wind capacity (MW)
HAWTHORN PIT,12.484,12.484,12.484,12.484,12.484,12.484,12.484,12.484,12.488,12.502,12.502,12.509,12.509,12.509,12.509,12.509,12.516,12.523,12.53,12.53,12.53,12.53,12.53,12.544,12.55,12.55,12.571,12.571,NPgN,Primary,NG FES - Holistic Transition,Total installed wind capacity (MW)
HAXBY ROAD T2 T3,0,0,0,0,0,0,0,0,0.001,0.005,0.005,0.008,0.008,0.008,0.008,0.008,0.01,0.012,0.014,0.014,0.014,0.014,0.014,0.018,0.02,0.02,0.026,0.026,NPgN,Primary,NG FES - Holistic Transition,Total installed wind capacity (MW)
HEBBURN,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.153,0.153,0.153,0.153,0.153,0.153,0.153,0.153,0.153,0.153,0.153,NPgN,Primary,NG FES - Holistic Transition,Total installed wind capacity (MW)
HEBBURN WEST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Holistic Transition,Total installed wind capacity (MW)
HEDWORTH,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.004,0.004,NPgN,Primary,NG FES - Holistic Transition,Total installed wind capacity (MW)
HEIGHINGTON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Holistic Transition,Total installed wind capacity (MW)
HEXHAM,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.579,0.609,0.609,0.624,0.624,0.624,0.624,0.624,0.639,0.654,0.669,0.669,0.669,0.669,0.669,0.699,0.714,0.714,0.759,0.759,NPgN,Primary,NG FES - Holistic Transition,Total installed wind capacity (MW)
HIGH BARMSTON,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.007,0.008,0.008,0.009,0.009,NPgN,Primary,NG FES - Holistic Transition,Total installed wind capacity (MW)
HIGH FLATTS,0,0,0,0,0,0,0,0,0.005,0.021,0.021,0.029,0.029,0.029,0.029,0.029,0.037,0.045,0.052,0.052,0.052,0.052,0.052,0.068,0.076,0.076,0.1,0.1,NPgN,Primary,NG FES - Holistic Transition,Total installed wind capacity (MW)
HOUGHTON,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.025,0.032,0.032,0.035,0.035,0.035,0.035,0.035,0.038,0.042,0.045,0.045,0.045,0.045,0.045,0.052,0.055,0.055,0.065,0.065,NPgN,Primary,NG FES - Holistic Transition,Total installed wind capacity (MW)
HOWDON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,NPgN,Primary,NG FES - Holistic Transition,Total installed wind capacity (MW)
HUNTINGTON NEW LANE,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.008,0.008,0.011,0.011,0.011,0.011,0.011,0.014,0.017,0.02,0.02,0.02,0.02,0.02,0.026,0.029,0.029,0.038,0.038,NPgN,Primary,NG FES - Holistic Transition,Total installed wind capacity (MW)
HUSTHWAITE 33/11KV,0.192,0.192,0.192,0.192,0.192,0.192,0.192,0.192,0.2,0.228,0.228,0.242,0.242,0.242,0.242,0.242,0.256,0.269,0.283,0.283,0.283,0.283,0.283,0.311,0.325,0.325,0.366,0.366,NPgN,Primary,NG FES - Holistic Transition,Total installed wind capacity (MW)
JARROW,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.009,0.009,0.009,0.009,0.009,NPgN,Primary,NG FES - Holistic Transition,Total installed wind capacity (MW)
KENTON,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0.005,0.005,NPgN,Primary,NG FES - Holistic Transition,Total installed wind capacity (MW)
KIELDER,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.004,0.004,0.005,0.005,0.005,0.005,0.005,0.007,0.008,0.009,0.009,0.009,0.009,0.009,0.011,0.012,0.012,0.016,0.016,NPgN,Primary,NG FES - Holistic Transition,Total installed wind capacity (MW)
KILLINGWORTH,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.008,0.008,0.008,0.008,0.008,0.008,0.009,0.009,0.009,0.01,0.01,NPgN,Primary,NG FES - Holistic Transition,Total installed wind capacity (MW)
KIRBYMOORSIDE,0.074,0.074,0.074,0.074,0.074,0.074,0.074,0.074,0.087,0.13,0.13,0.152,0.152,0.152,0.152,0.152,0.173,0.195,0.217,0.217,0.217,0.217,0.217,0.26,0.281,0.281,0.346,0.346,NPgN,Primary,NG FES - Holistic Transition,Total installed wind capacity (MW)
LEAM CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Holistic Transition,Total installed wind capacity (MW)
