Primary,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
BENTON SQUARE,16.947,17.002,19.169,19.692,20.007,20.31,20.662,21.034,21.439,21.85,22.234,22.615,22.99,23.696,24.755,25.647,26.518,27.396,28.276,29.152,30.062,31.027,32.078,33.236,34.49,35.825,37.227,38.707,40.177,NPgN,Primary,NG FES - System Transformation (EE CF),Total peak demand with CF (MW)
BENWELL,17.278,17.222,17.297,17.781,17.953,18.134,18.361,18.608,18.879,19.17,19.436,19.701,19.963,20.554,21.231,21.798,22.375,22.973,23.592,24.22,24.893,25.63,26.457,27.394,28.432,29.54,30.716,31.968,33.207,NPgN,Primary,NG FES - System Transformation (EE CF),Total peak demand with CF (MW)
BILLINGHAM MARSH HOUSE,16.178,16.339,16.644,16.944,17.311,17.683,18.107,18.568,19.075,19.613,20.148,20.697,21.258,22.082,22.928,23.679,24.434,25.187,25.954,26.705,27.469,28.263,29.111,30.029,31.016,32.048,33.132,34.275,35.404,NPgN,Primary,NG FES - System Transformation (EE CF),Total peak demand with CF (MW)
BILLY MILL,17.156,17.188,17.345,17.93,18.171,18.408,18.686,18.981,19.3,19.634,19.944,20.252,20.556,21.174,21.935,22.523,23.102,23.692,24.299,24.907,25.549,26.243,27.013,27.876,28.823,29.827,30.89,32.017,33.127,NPgN,Primary,NG FES - System Transformation (EE CF),Total peak demand with CF (MW)
BIRTLEY GROVE 66/11KV,13.497,13.483,16.815,16.92,17.082,17.261,17.497,17.775,18.576,18.938,19.309,19.707,20.125,22.354,22.917,23.437,23.947,24.437,24.903,25.337,25.755,26.166,26.587,27.032,27.5,27.985,28.491,29.025,29.55,NPgN,Primary,NG FES - System Transformation (EE CF),Total peak demand with CF (MW)
BIRTLEY GROVE 66/20KV,11.341,11.296,11.277,11.272,11.294,11.322,11.377,11.477,11.689,11.919,12.15,12.396,12.675,12.919,12.728,12.776,12.898,13.051,13.213,13.377,13.551,13.736,13.927,14.103,14.294,14.492,14.696,14.908,15.127,NPgN,Primary,NG FES - System Transformation (EE CF),Total peak demand with CF (MW)
BLAYDON BURN,14.374,14.31,14.345,15.251,15.373,15.504,15.684,15.889,16.114,16.367,16.61,16.866,17.126,17.665,18.421,19.021,19.603,20.183,20.751,21.308,21.879,22.481,23.134,23.856,24.64,25.472,26.347,27.272,28.185,NPgN,Primary,NG FES - System Transformation (EE CF),Total peak demand with CF (MW)
BLUCHER 33/11KV,13.02,13.03,13.183,13.78,14.067,14.361,14.698,15.052,15.41,15.795,16.147,16.49,16.814,17.469,18.143,18.712,19.301,19.915,20.542,21.179,21.862,22.607,23.443,24.39,25.435,26.549,27.73,28.986,30.231,NPgN,Primary,NG FES - System Transformation (EE CF),Total peak demand with CF (MW)
BOLDON DOWNHILL,7.092,7.107,9.224,9.357,9.529,9.691,9.875,10.074,10.291,10.519,10.734,10.943,11.147,11.594,12.095,12.488,12.886,13.297,13.723,14.154,14.616,15.124,15.696,16.344,17.062,17.829,18.646,19.517,20.378,NPgN,Primary,NG FES - System Transformation (EE CF),Total peak demand with CF (MW)
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,4.667,4.677,4.723,4.769,4.842,4.939,5.075,5.251,5.476,5.733,6.019,6.336,6.683,7.122,7.634,8.108,8.554,8.97,9.358,9.709,10.035,10.342,10.64,10.939,11.243,11.555,11.872,12.201,12.524,NPgN,Primary,NG FES - System Transformation (EE CF),Total peak demand with CF (MW)
BOWESFIELD 33/11KV,9.351,9.443,9.643,9.874,10.157,10.443,10.775,11.137,11.539,11.961,12.381,12.815,13.258,13.884,14.658,15.384,16.098,16.806,17.498,18.171,18.851,19.55,20.288,21.082,21.926,22.817,23.745,24.719,25.69,NPgN,Primary,NG FES - System Transformation (EE CF),Total peak demand with CF (MW)
BOWESFIELD 66/11KV,14.082,14.165,14.314,14.484,14.689,14.898,15.134,15.381,15.643,15.914,16.177,16.445,16.713,17.137,17.742,18.253,18.751,19.253,19.755,20.253,20.765,21.298,21.865,22.477,23.128,23.812,24.524,25.268,26.008,NPgN,Primary,NG FES - System Transformation (EE CF),Total peak demand with CF (MW)
BRANCEPETH,14.736,14.832,15.111,15.695,16.1,16.511,16.966,17.448,17.985,18.527,19.032,19.52,19.996,20.843,21.673,22.413,23.173,23.964,24.793,25.63,26.526,27.504,28.595,29.816,31.158,32.588,34.099,35.704,37.291,NPgN,Primary,NG FES - System Transformation (EE CF),Total peak demand with CF (MW)
BREAMISH STREET,10.261,10.205,10.218,10.698,10.734,10.771,10.829,10.895,10.987,11.072,11.151,11.23,11.314,11.486,11.835,12.157,12.464,12.771,13.079,13.384,13.698,14.03,14.39,14.783,15.206,15.658,16.129,16.623,17.112,NPgN,Primary,NG FES - System Transformation (EE CF),Total peak demand with CF (MW)
BRENDA TRADING,21.714,21.64,21.757,21.917,22.197,22.513,22.905,23.341,23.872,24.404,24.92,25.445,25.987,26.744,27.582,28.475,29.373,30.275,31.181,32.069,32.988,33.961,35.024,36.201,37.484,38.847,40.284,41.807,43.316,NPgN,Primary,NG FES - System Transformation (EE CF),Total peak demand with CF (MW)
CAMPLESHON ROAD,15.884,15.935,16.218,16.705,17.052,17.369,17.717,18.086,18.495,18.903,19.278,19.629,19.959,20.445,20.936,21.44,21.956,22.48,23.028,23.571,24.14,24.744,25.402,26.125,26.903,27.731,28.598,29.511,30.42,NPgN,Primary,NG FES - System Transformation (EE CF),Total peak demand with CF (MW)
CARLEY HILL,15.874,15.864,16.039,16.197,16.428,16.65,16.918,17.219,17.603,17.992,18.355,18.716,19.083,19.739,20.392,20.978,21.573,22.179,22.817,23.455,24.132,24.867,25.683,26.585,27.579,28.639,29.758,30.947,32.122,NPgN,Primary,NG FES - System Transformation (EE CF),Total peak demand with CF (MW)
CARLIN HOW T3 T4,14.793,14.803,14.952,15.137,15.407,15.685,16.01,16.344,16.69,17.046,17.364,17.674,17.966,18.525,19.263,19.863,20.45,21.042,21.637,22.229,22.848,23.511,24.238,25.045,25.921,26.856,27.839,28.878,29.91,NPgN,Primary,NG FES - System Transformation (EE CF),Total peak demand with CF (MW)
CARR HILL,17.333,17.292,18.167,18.336,18.603,18.888,19.229,19.595,19.996,20.415,20.797,21.174,21.54,22.32,23.299,24.071,24.831,25.605,26.392,27.18,28.014,28.919,29.929,31.065,32.319,33.655,35.073,36.582,38.07,NPgN,Primary,NG FES - System Transformation (EE CF),Total peak demand with CF (MW)
CATTERICK CAMP,15.913,16.063,16.351,16.675,17.071,17.483,17.932,18.401,18.913,19.425,19.918,20.406,20.89,21.57,22.445,23.273,24.095,24.927,25.763,26.594,27.451,28.347,29.303,30.331,31.424,32.579,33.779,35.033,36.287,NPgN,Primary,NG FES - System Transformation (EE CF),Total peak demand with CF (MW)
CLOSE,22.074,21.884,21.753,21.953,21.866,21.795,21.756,21.737,21.749,21.769,21.796,21.835,21.887,22.04,22.421,22.755,23.069,23.38,23.684,23.978,24.274,24.578,24.898,25.24,25.603,25.989,26.385,26.798,27.207,NPgN,Primary,NG FES - System Transformation (EE CF),Total peak demand with CF (MW)
CONEYTHORPE,13.151,13.161,15.622,16.53,16.712,16.877,17.073,17.282,17.509,17.743,17.966,18.189,18.407,18.761,19.293,19.746,20.18,20.613,21.039,21.454,21.879,22.32,22.791,23.303,23.849,24.428,25.033,25.668,26.298,NPgN,Primary,NG FES - System Transformation (EE CF),Total peak demand with CF (MW)
CONSETT,22.93,22.977,23.22,24.365,24.753,25.155,25.618,26.14,26.799,27.465,28.114,28.765,29.437,30.379,31.197,32.087,33.009,33.966,34.945,35.917,36.932,38.015,39.191,40.468,41.855,43.325,44.868,46.497,48.116,NPgN,Primary,NG FES - System Transformation (EE CF),Total peak demand with CF (MW)
CORPORATION STREET,11.282,11.209,11.194,11.182,11.198,11.221,11.263,11.314,11.388,11.46,11.527,11.594,11.663,11.81,12.06,12.285,12.5,12.717,12.936,13.153,13.379,13.618,13.879,14.167,14.478,14.811,15.158,15.524,15.886,NPgN,Primary,NG FES - System Transformation (EE CF),Total peak demand with CF (MW)
COWTON,0.693,0.702,0.722,0.742,0.767,0.792,0.82,0.848,0.879,0.91,0.939,0.968,0.995,1.037,1.086,1.131,1.175,1.219,1.265,1.31,1.357,1.407,1.461,1.519,1.582,1.648,1.717,1.79,1.861,NPgN,Primary,NG FES - System Transformation (EE CF),Total peak demand with CF (MW)
CRAMLINGTON T1 T3,11.054,10.985,11.408,11.385,11.387,11.402,11.441,11.496,11.578,11.668,11.761,11.864,11.978,12.199,12.521,12.811,13.096,13.38,13.664,13.943,14.228,14.526,14.846,15.194,15.569,15.968,16.384,16.821,17.254,NPgN,Primary,NG FES - System Transformation (EE CF),Total peak demand with CF (MW)
CRAMLINGTON T2 T4,7.307,7.273,7.282,7.283,7.308,7.346,7.41,7.496,7.616,7.749,7.891,8.048,8.221,8.504,8.837,9.142,9.441,9.733,10.025,10.306,10.588,10.88,11.191,11.528,11.893,12.277,12.679,13.102,13.521,NPgN,Primary,NG FES - System Transformation (EE CF),Total peak demand with CF (MW)
DARLEY,3.341,3.338,3.359,3.373,3.393,3.411,3.437,3.465,3.505,3.541,3.575,3.611,3.651,3.737,3.894,4.042,4.185,4.331,4.481,4.634,4.795,4.969,5.162,5.376,5.61,5.861,6.123,6.401,6.675,NPgN,Primary,NG FES - System Transformation (EE CF),Total peak demand with CF (MW)
DARLINGTON 132/6KV,3.005,3.034,3.129,3.228,3.352,3.468,3.596,3.73,3.876,4.019,4.154,4.284,4.409,4.68,5.029,5.308,5.58,5.857,6.144,6.432,6.738,7.072,7.447,7.87,8.336,8.834,9.361,9.922,10.473,NPgN,Primary,NG FES - System Transformation (EE CF),Total peak demand with CF (MW)
DARLINGTON 33/11KV,13.64,13.618,13.727,13.859,14.053,14.244,14.474,14.718,14.981,15.249,15.493,15.733,15.963,16.471,17.207,17.799,18.372,18.952,19.536,20.115,20.722,21.374,22.092,22.893,23.766,24.697,25.675,26.709,27.731,NPgN,Primary,NG FES - System Transformation (EE CF),Total peak demand with CF (MW)
DARLINGTON CENTRAL 33/11KV,8.959,8.902,8.89,9.171,9.194,9.215,9.252,9.294,9.339,9.39,9.432,9.475,9.516,9.668,9.9,10.065,10.229,10.398,10.571,10.746,10.933,11.139,11.37,11.632,11.921,12.229,12.556,12.903,13.243,NPgN,Primary,NG FES - System Transformation (EE CF),Total peak demand with CF (MW)
DARLINGTON EAST,17.314,17.236,17.273,17.327,17.435,17.551,17.719,17.924,18.176,18.454,18.738,19.041,19.361,19.896,20.626,21.252,21.856,22.448,23.025,23.577,24.129,24.693,25.29,25.935,26.624,27.35,28.108,28.905,29.69,NPgN,Primary,NG FES - System Transformation (EE CF),Total peak demand with CF (MW)
DARLINGTON WEST,18.428,18.416,19.098,19.736,20.08,20.454,20.904,21.399,21.971,22.556,23.12,23.691,24.27,25.092,26.082,26.998,27.89,28.77,29.642,30.478,31.321,32.19,33.118,34.127,35.209,36.352,37.553,38.821,40.074,NPgN,Primary,NG FES - System Transformation (EE CF),Total peak demand with CF (MW)
DENWICK,18.045,18.017,18.159,19.341,19.571,19.803,20.088,20.396,20.747,21.099,21.427,21.754,22.078,22.714,23.734,24.589,25.404,26.213,27.017,27.806,28.617,29.471,30.394,31.403,32.489,33.647,34.855,36.125,37.383,NPgN,Primary,NG FES - System Transformation (EE CF),Total peak demand with CF (MW)
DUNSTON 66/11KV,13.478,13.427,15.071,15.184,15.346,15.503,15.692,15.898,16.121,16.359,16.584,16.807,17.021,17.434,17.986,18.422,18.835,19.247,19.649,20.039,20.443,20.87,21.336,21.852,22.412,23.007,23.631,24.29,24.938,NPgN,Primary,NG FES - System Transformation (EE CF),Total peak demand with CF (MW)
DUNSTON 66/20KV,15.456,15.437,16.09,16.292,16.561,16.811,17.099,17.403,17.719,18.049,18.347,18.631,18.897,19.548,20.395,21.039,21.674,22.328,22.995,23.669,24.393,25.188,26.083,27.101,28.227,29.43,30.707,32.067,33.408,NPgN,Primary,NG FES - System Transformation (EE CF),Total peak demand with CF (MW)
DURHAM EAST,16.824,16.8,18.349,18.799,18.878,18.964,19.075,19.2,19.355,19.505,19.654,19.809,19.971,20.195,20.651,21.109,21.555,22.004,22.449,22.888,23.331,23.783,24.255,24.75,25.265,25.81,26.368,26.942,27.52,NPgN,Primary,NG FES - System Transformation (EE CF),Total peak demand with CF (MW)
EASTFIELD,12.223,12.202,12.298,12.429,12.63,12.847,13.104,13.382,13.694,14.012,14.314,14.614,14.909,15.483,16.291,16.957,17.598,18.24,18.879,19.508,20.161,20.856,21.617,22.46,23.379,24.357,25.387,26.477,27.555,NPgN,Primary,NG FES - System Transformation (EE CF),Total peak demand with CF (MW)
EASTGATE CEMENT,7.253,7.237,7.246,7.257,7.283,7.312,7.352,7.398,7.449,7.503,7.554,7.607,7.662,7.798,8.018,8.194,8.366,8.541,8.72,8.9,9.088,9.29,9.511,9.754,10.017,10.296,10.587,10.893,11.195,NPgN,Primary,NG FES - System Transformation (EE CF),Total peak demand with CF (MW)
EDUCATIONAL PRECINCT,14.779,14.717,14.783,14.872,15.006,15.134,15.287,15.459,15.669,15.877,16.075,16.268,16.46,16.79,17.219,17.608,17.976,18.343,18.714,19.078,19.46,19.87,20.323,20.828,21.379,21.967,22.584,23.236,23.878,NPgN,Primary,NG FES - System Transformation (EE CF),Total peak demand with CF (MW)
ELVINGTON,10.342,10.314,11.063,11.08,11.117,11.165,11.234,11.321,11.431,11.554,11.687,11.832,11.988,12.184,12.412,12.645,12.874,13.099,13.315,13.521,13.721,13.92,14.123,14.332,14.55,14.775,15.005,15.243,15.479,NPgN,Primary,NG FES - System Transformation (EE CF),Total peak demand with CF (MW)
FARADAY STREET,21.334,21.256,21.316,21.393,21.559,21.751,21.992,22.255,22.549,22.853,23.128,23.398,23.661,24.232,24.836,25.39,25.968,26.578,27.221,27.878,28.586,29.365,30.239,31.227,32.317,33.484,34.717,36.027,37.326,NPgN,Primary,NG FES - System Transformation (EE CF),Total peak demand with CF (MW)
FAWDON T1 & SEATON BURN T1,19.38,19.524,20.044,20.635,21.275,21.788,22.338,22.928,23.548,24.197,24.82,25.415,25.983,26.878,27.803,28.598,29.395,30.204,31.011,31.804,32.629,33.504,34.465,35.533,36.693,37.924,39.228,40.613,41.984,NPgN,Primary,NG FES - System Transformation (EE CF),Total peak demand with CF (MW)
FISHBURN,17.418,17.474,17.729,17.988,19.083,19.432,19.837,20.275,20.804,21.322,21.811,22.296,22.784,23.483,24.305,25.158,26.021,26.897,27.794,28.685,29.612,30.597,31.667,32.838,34.106,35.453,36.868,38.36,39.843,NPgN,Primary,NG FES - System Transformation (EE CF),Total peak demand with CF (MW)
FLATWORTH CENTRAL,15.227,15.188,16.554,16.889,16.938,17.002,17.098,17.216,17.361,17.524,17.694,17.88,18.079,18.32,18.642,18.951,19.249,19.539,19.815,20.075,20.323,20.563,20.801,21.04,21.281,21.529,21.781,22.037,22.294,NPgN,Primary,NG FES - System Transformation (EE CF),Total peak demand with CF (MW)
FOSS ISLANDS,25.276,25.162,25.236,26.564,26.72,26.89,27.12,27.381,27.705,28.028,28.335,28.646,28.965,29.606,30.75,31.756,32.716,33.671,34.62,35.553,36.509,37.509,38.583,39.751,41.003,42.337,43.724,45.176,46.617,NPgN,Primary,NG FES - System Transformation (EE CF),Total peak demand with CF (MW)
FOSSWAY 33/11KV,15.871,15.874,16.087,16.362,16.734,17.118,17.545,17.997,18.482,18.98,19.444,19.89,20.32,21.109,22.008,22.771,23.521,24.28,25.052,25.822,26.636,27.519,28.502,29.611,30.831,32.132,33.509,34.973,36.42,NPgN,Primary,NG FES - System Transformation (EE CF),Total peak demand with CF (MW)
FOURSTONES 20KV,17.518,17.549,17.847,18.167,18.556,18.882,19.247,19.642,20.091,20.54,20.97,21.385,21.785,22.397,23.165,23.828,24.441,25.043,25.642,26.214,26.8,27.418,28.087,28.824,29.617,30.461,31.345,32.277,33.194,NPgN,Primary,NG FES - System Transformation (EE CF),Total peak demand with CF (MW)
FYLANDS BRIDGE,20.076,20.079,20.217,20.381,20.626,20.89,21.201,21.533,21.906,22.284,22.635,22.983,23.329,23.913,24.612,25.254,25.905,26.571,27.255,27.942,28.665,29.439,30.291,31.237,32.268,33.362,34.516,35.738,36.949,NPgN,Primary,NG FES - System Transformation (EE CF),Total peak demand with CF (MW)
GALE LANE,11.838,11.833,12.441,12.559,12.726,12.883,13.069,13.262,13.474,13.686,13.866,14.034,14.195,14.527,14.857,15.163,15.487,15.834,16.21,16.598,17.023,17.496,18.034,18.65,19.335,20.068,20.849,21.684,22.51,NPgN,Primary,NG FES - System Transformation (EE CF),Total peak demand with CF (MW)
GARWOOD STREET,13.782,13.736,13.779,13.845,13.965,14.092,14.26,14.444,14.655,14.876,15.079,15.287,15.495,15.932,16.542,17.048,17.54,18.038,18.536,19.031,19.548,20.102,20.71,21.387,22.126,22.914,23.743,24.62,25.486,NPgN,Primary,NG FES - System Transformation (EE CF),Total peak demand with CF (MW)
GATESHEAD CENTRAL,12.033,11.948,12.8,12.76,14.193,14.199,14.237,14.296,14.393,14.499,14.61,14.736,14.878,15.113,15.461,15.785,16.097,16.403,16.705,16.995,17.285,17.583,17.897,18.234,18.594,18.974,19.37,19.785,20.194,NPgN,Primary,NG FES - System Transformation (EE CF),Total peak demand with CF (MW)
GATESHEAD EAST,6.974,6.914,6.871,6.84,6.828,6.839,6.877,6.941,7.036,7.153,7.292,7.454,7.635,7.85,8.136,8.407,8.661,8.896,9.105,9.289,9.451,9.593,9.721,9.839,9.951,10.062,10.17,10.278,10.385,NPgN,Primary,NG FES - System Transformation (EE CF),Total peak demand with CF (MW)
GOSFORTH 33/11KV,17.784,17.656,17.583,18.024,17.989,17.962,17.96,17.97,18.006,18.045,18.081,18.124,18.175,18.303,18.449,18.62,18.802,18.997,19.206,19.421,19.656,19.915,20.209,20.543,20.914,21.311,21.73,22.176,22.616,NPgN,Primary,NG FES - System Transformation (EE CF),Total peak demand with CF (MW)
GRANGETOWN,19.771,19.743,21.253,21.459,21.798,22.209,22.73,23.352,24.079,24.9,25.77,26.702,27.683,28.74,29.798,30.801,31.738,32.589,33.34,33.982,34.528,34.99,35.387,35.738,36.051,36.345,36.631,36.917,37.195,NPgN,Primary,NG FES - System Transformation (EE CF),Total peak demand with CF (MW)
GREATHAM,20.113,19.983,19.874,19.78,19.705,19.647,19.608,19.583,19.576,19.578,19.589,19.612,19.645,19.689,19.81,19.944,20.081,20.223,20.364,20.504,20.642,20.779,20.917,21.058,21.199,21.347,21.494,21.643,21.794,NPgN,Primary,NG FES - System Transformation (EE CF),Total peak demand with CF (MW)
GUISBOROUGH T1 T2,16.36,16.412,16.634,17.095,17.444,17.787,18.176,18.589,19.057,19.533,19.974,20.404,20.823,21.461,22.06,22.637,23.233,23.846,24.471,25.095,25.749,26.451,27.218,28.057,28.968,29.937,30.955,32.03,33.099,NPgN,Primary,NG FES - System Transformation (EE CF),Total peak demand with CF (MW)
GUISBOROUGH T3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NPgN,Primary,NG FES - System Transformation (EE CF),Total peak demand with CF (MW)
HARLOW GREEN,15.117,15.049,15.072,15.076,15.131,15.186,15.279,15.383,15.524,15.662,15.776,15.893,16.014,16.368,16.806,17.185,17.573,17.985,18.431,18.891,19.395,19.958,20.601,21.334,22.154,23.032,23.965,24.96,25.942,NPgN,Primary,NG FES - System Transformation (EE CF),Total peak demand with CF (MW)
HARMIRE BRIDGE,13.486,13.542,13.757,13.998,14.307,14.614,14.962,15.333,15.745,16.162,16.566,16.967,17.364,17.919,18.656,19.322,19.948,20.559,21.154,21.724,22.295,22.879,23.494,24.153,24.846,25.577,26.332,27.119,27.897,NPgN,Primary,NG FES - System Transformation (EE CF),Total peak demand with CF (MW)
HARRATON,18.298,18.161,21.055,23.476,23.468,23.466,23.506,23.566,23.645,23.746,23.843,23.955,24.074,24.345,24.748,25.065,25.371,25.677,25.976,26.268,26.563,26.874,27.21,27.58,27.982,28.408,28.857,29.333,29.802,NPgN,Primary,NG FES - System Transformation (EE CF),Total peak demand with CF (MW)
HARROGATE 132/11KV,27.106,27.153,27.471,28.1,28.495,28.843,29.259,29.706,30.231,30.751,31.241,31.73,32.223,33.024,34.24,35.311,36.346,37.378,38.42,39.445,40.499,41.604,42.794,44.087,45.474,46.948,48.491,50.113,51.724,NPgN,Primary,NG FES - System Transformation (EE CF),Total peak demand with CF (MW)
HARROGATE WEST,11.572,11.562,11.627,11.692,11.78,11.855,11.949,12.053,12.184,12.309,12.428,12.549,12.674,12.852,13.168,13.479,13.783,14.089,14.397,14.702,15.015,15.341,15.689,16.063,16.462,16.884,17.323,17.782,18.24,NPgN,Primary,NG FES - System Transformation (EE CF),Total peak demand with CF (MW)
HARTMOOR 66/20KV,19.424,19.456,19.745,20.044,20.456,20.867,21.333,21.823,22.381,22.923,23.425,23.907,24.379,25.128,25.989,26.838,27.69,28.556,29.453,30.35,31.298,32.321,33.456,34.724,36.112,37.593,39.156,40.812,42.454,NPgN,Primary,NG FES - System Transformation (EE CF),Total peak demand with CF (MW)
HAWTHORN PIT,20.48,20.55,23.428,24.785,25.174,25.574,26.038,26.546,27.128,27.734,28.311,28.885,29.456,30.295,31.02,31.765,32.549,33.355,34.174,34.986,35.828,36.718,37.682,38.728,39.858,41.056,42.314,43.64,44.961,NPgN,Primary,NG FES - System Transformation (EE CF),Total peak demand with CF (MW)
HAXBY ROAD T2 T3,10.891,10.971,12.217,12.459,12.75,13.002,13.282,13.579,13.903,14.227,14.532,14.824,15.106,15.528,15.893,16.293,16.716,17.154,17.618,18.083,18.574,19.104,19.692,20.35,21.069,21.836,22.648,23.511,24.37,NPgN,Primary,NG FES - System Transformation (EE CF),Total peak demand with CF (MW)
HEBBURN,3.545,3.527,3.532,3.538,3.561,3.593,3.644,3.711,3.804,3.906,4.015,4.135,4.267,4.423,4.593,4.776,4.955,5.126,5.289,5.44,5.585,5.728,5.872,6.023,6.181,6.345,6.514,6.692,6.867,NPgN,Primary,NG FES - System Transformation (EE CF),Total peak demand with CF (MW)
HEBBURN WEST,2.619,2.604,2.967,3.237,3.24,3.248,3.26,3.275,3.299,3.318,3.335,3.354,3.374,3.408,3.532,3.659,3.783,3.906,4.027,4.146,4.266,4.389,4.517,4.652,4.793,4.943,5.096,5.255,5.414,NPgN,Primary,NG FES - System Transformation (EE CF),Total peak demand with CF (MW)
HEDWORTH,12.954,12.912,12.978,13.048,13.173,13.302,13.464,13.647,13.892,14.129,14.349,14.566,14.789,15.138,15.483,15.869,16.274,16.698,17.143,17.592,18.073,18.597,19.181,19.831,20.549,21.316,22.128,22.991,23.847,NPgN,Primary,NG FES - System Transformation (EE CF),Total peak demand with CF (MW)
HEIGHINGTON,13.071,12.934,12.807,12.692,12.588,12.494,12.411,12.338,12.275,12.22,12.174,12.135,12.103,12.078,12.071,12.068,12.068,12.072,12.077,12.082,12.087,12.091,12.095,12.099,12.103,12.108,12.112,12.117,12.121,NPgN,Primary,NG FES - System Transformation (EE CF),Total peak demand with CF (MW)
HEXHAM,21.642,21.467,21.354,21.257,21.192,21.137,21.113,21.111,21.138,21.179,21.227,21.288,21.361,21.484,21.682,21.875,22.061,22.245,22.424,22.593,22.759,22.925,23.097,23.277,23.466,23.665,23.869,24.08,24.289,NPgN,Primary,NG FES - System Transformation (EE CF),Total peak demand with CF (MW)
HIGH BARMSTON,19.197,19.072,19.026,19.01,19.057,19.152,19.333,19.585,19.909,20.304,20.74,21.234,21.776,22.651,23.748,24.67,25.545,26.384,27.178,27.922,28.645,29.366,30.112,30.909,31.759,32.647,33.574,34.55,35.51,NPgN,Primary,NG FES - System Transformation (EE CF),Total peak demand with CF (MW)
