Primary,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
BENTON SQUARE,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.002,0.002,0.003,0.003,0.004,0.004,0.005,0.005,0.006,0.007,0.007,0.008,0.009,0.009,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
BENWELL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.002,0.002,0.002,0.003,0.003,0.003,0.004,0.004,0.005,0.005,0.006,0.006,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
BILLINGHAM MARSH HOUSE,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.007,0.008,0.009,0.01,0.011,0.012,0.013,0.014,0.016,0.017,0.018,0.02,0.021,0.023,0.025,0.026,0.028,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
BILLY MILL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.004,0.004,0.004,0.005,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
BIRTLEY GROVE 66/11KV,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.003,0.004,0.006,0.008,0.01,0.012,0.014,0.016,0.018,0.02,0.023,0.025,0.028,0.031,0.033,0.036,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
BIRTLEY GROVE 66/20KV,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002,0.002,0.003,0.004,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.011,0.012,0.013,0.014,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
BLAYDON BURN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002,0.002,0.003,0.003,0.004,0.005,0.005,0.006,0.007,0.008,0.008,0.009,0.01,0.011,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
BLUCHER 33/11KV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.002,0.002,0.002,0.003,0.003,0.003,0.004,0.004,0.005,0.005,0.006,0.006,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
BOLDON DOWNHILL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.003,0.003,0.003,0.004,0.004,0.005,0.005,0.005,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.003,0.005,0.007,0.009,0.011,0.013,0.015,0.017,0.02,0.022,0.025,0.028,0.031,0.034,0.037,0.04,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
BOWESFIELD 33/11KV,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0.002,0.003,0.004,0.004,0.005,0.006,0.007,0.007,0.008,0.009,0.01,0.011,0.012,0.013,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
BOWESFIELD 66/11KV,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002,0.002,0.003,0.003,0.004,0.004,0.005,0.006,0.006,0.007,0.008,0.008,0.009,0.01,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
BRANCEPETH,12.924,12.924,12.924,12.924,12.924,12.924,12.924,12.924,12.924,12.924,12.924,12.924,12.929,12.934,12.94,12.946,12.952,12.959,12.966,12.973,12.981,12.989,12.997,13.006,13.015,13.024,13.034,13.044,13.054,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
BREAMISH STREET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
BRENDA TRADING,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0.003,0.004,0.005,0.007,0.008,0.009,0.011,0.012,0.014,0.016,0.017,0.019,0.021,0.023,0.025,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
CAMPLESHON ROAD,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.012,0.014,0.015,0.016,0.018,0.019,0.021,0.022,0.024,0.026,0.028,0.03,0.032,0.034,0.036,0.038,0.041,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
CARLEY HILL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.002,0.002,0.003,0.003,0.004,0.004,0.005,0.005,0.006,0.006,0.007,0.008,0.008,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
CARLIN HOW T3 T4,2.185,2.185,2.185,2.185,2.185,2.185,2.185,2.185,2.185,2.185,2.185,2.185,2.186,2.188,2.19,2.193,2.195,2.197,2.2,2.203,2.206,2.209,2.212,2.215,2.218,2.222,2.225,2.229,2.233,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
CARR HILL,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002,0.003,0.004,0.004,0.005,0.006,0.007,0.008,0.009,0.011,0.012,0.013,0.014,0.015,0.017,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
CATTERICK CAMP,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.027,0.046,0.066,0.087,0.109,0.133,0.158,0.183,0.21,0.239,0.268,0.299,0.33,0.363,0.397,0.433,0.469,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
CLOSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
CONEYTHORPE,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.012,0.015,0.02,0.024,0.028,0.033,0.038,0.044,0.049,0.055,0.061,0.067,0.074,0.081,0.088,0.095,0.102,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
CONSETT,20.159,20.159,20.159,20.159,20.159,20.159,20.159,20.159,20.159,20.159,20.159,20.159,20.164,20.17,20.177,20.184,20.191,20.199,20.207,20.215,20.224,20.233,20.243,20.253,20.263,20.274,20.285,20.296,20.308,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
CORPORATION STREET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
COWTON,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.008,0.009,0.01,0.011,0.012,0.013,0.014,0.015,0.016,0.018,0.019,0.02,0.022,0.023,0.025,0.026,0.028,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
CRAMLINGTON T1 T3,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.009,0.015,0.02,0.026,0.033,0.039,0.046,0.053,0.061,0.069,0.077,0.085,0.094,0.103,0.113,0.123,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
CRAMLINGTON T2 T4,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.009,0.014,0.02,0.026,0.032,0.038,0.045,0.052,0.06,0.068,0.076,0.084,0.093,0.102,0.111,0.12,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
DARLEY,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.013,0.015,0.017,0.018,0.02,0.022,0.024,0.026,0.028,0.031,0.033,0.036,0.038,0.041,0.044,0.047,0.05,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
DARLINGTON 132/6KV,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.007,0.008,0.008,0.009,0.01,0.011,0.012,0.013,0.014,0.015,0.016,0.017,0.018,0.02,0.021,0.022,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
DARLINGTON 33/11KV,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.003,0.004,0.005,0.007,0.008,0.01,0.011,0.013,0.015,0.017,0.019,0.021,0.023,0.025,0.027,0.029,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
DARLINGTON CENTRAL 33/11KV,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002,0.003,0.003,0.004,0.005,0.005,0.006,0.007,0.008,0.009,0.009,0.01,0.011,0.012,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
DARLINGTON EAST,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.023,0.024,0.024,0.025,0.026,0.027,0.029,0.03,0.031,0.032,0.034,0.035,0.036,0.038,0.039,0.041,0.043,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
DARLINGTON WEST,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.477,0.478,0.48,0.482,0.484,0.486,0.488,0.49,0.492,0.494,0.497,0.499,0.502,0.505,0.508,0.511,0.514,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
DENWICK,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.055,0.071,0.087,0.104,0.122,0.141,0.161,0.182,0.204,0.227,0.251,0.276,0.302,0.328,0.356,0.385,0.414,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
DUNSTON 66/11KV,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.003,0.003,0.004,0.004,0.005,0.005,0.006,0.006,0.007,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
DUNSTON 66/20KV,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002,0.003,0.003,0.004,0.005,0.005,0.006,0.007,0.008,0.009,0.01,0.01,0.011,0.012,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
DURHAM EAST,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0.003,0.005,0.006,0.008,0.009,0.011,0.013,0.014,0.016,0.018,0.02,0.022,0.024,0.027,0.029,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
EASTFIELD,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.014,0.02,0.025,0.031,0.038,0.044,0.051,0.059,0.066,0.074,0.083,0.091,0.101,0.11,0.12,0.13,0.14,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
EASTGATE CEMENT,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.05,0.051,0.052,0.053,0.054,0.055,0.056,0.058,0.059,0.06,0.062,0.063,0.065,0.066,0.068,0.069,0.071,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
EDUCATIONAL PRECINCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.003,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
ELVINGTON,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.06,0.061,0.061,0.062,0.063,0.064,0.065,0.066,0.067,0.068,0.069,0.07,0.072,0.073,0.074,0.076,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
FARADAY STREET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.002,0.002,0.002,0.003,0.003,0.003,0.004,0.004,0.004,0.005,0.005,0.006,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
FAWDON T1 & SEATON BURN T1,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.038,0.041,0.045,0.049,0.053,0.058,0.062,0.067,0.072,0.078,0.083,0.089,0.095,0.101,0.108,0.115,0.122,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
FISHBURN,22.906,22.906,22.906,22.906,22.906,22.906,22.906,22.906,22.906,22.906,22.906,22.906,22.91,22.915,22.919,22.924,22.93,22.935,22.941,22.947,22.954,22.96,22.967,22.975,22.982,22.99,22.998,23.006,23.015,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
FLATWORTH CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.003,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
FOSS ISLANDS,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.007,0.008,0.009,0.011,0.012,0.013,0.015,0.016,0.018,0.02,0.022,0.023,0.025,0.027,0.029,0.032,0.034,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
FOSSWAY 33/11KV,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.002,0.002,0.002,0.003,0.003,0.004,0.004,0.004,0.005,0.005,0.006,0.007,0.007,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
FOURSTONES 20KV,34.483,34.483,34.483,34.483,34.483,34.483,34.483,34.483,34.483,34.483,34.483,34.483,34.492,34.502,34.513,34.525,34.538,34.551,34.565,34.579,34.594,34.61,34.626,34.643,34.661,34.679,34.698,34.718,34.738,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
FYLANDS BRIDGE,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.018,0.022,0.027,0.032,0.037,0.042,0.048,0.054,0.06,0.066,0.073,0.08,0.087,0.095,0.103,0.111,0.119,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
GALE LANE,5,5,5,5,5,5,5,5,5,5,5,5,5.001,5.002,5.003,5.004,5.006,5.007,5.008,5.01,5.011,5.013,5.015,5.016,5.018,5.02,5.022,5.024,5.026,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
GARWOOD STREET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.003,0.003,0.003,0.004,0.004,0.005,0.005,0.005,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
GATESHEAD CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.004,0.004,0.004,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
GATESHEAD EAST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
GOSFORTH 33/11KV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.003,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
GRANGETOWN,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.003,0.004,0.006,0.007,0.009,0.011,0.013,0.015,0.017,0.019,0.021,0.024,0.026,0.029,0.031,0.034,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
GREATHAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
GUISBOROUGH T1 T2,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.054,0.058,0.063,0.068,0.074,0.079,0.085,0.091,0.098,0.105,0.112,0.119,0.127,0.135,0.143,0.152,0.16,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
HARLOW GREEN,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002,0.002,0.003,0.004,0.005,0.006,0.006,0.007,0.008,0.009,0.01,0.011,0.012,0.014,0.015,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
HARMIRE BRIDGE,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.092,0.095,0.098,0.102,0.106,0.11,0.115,0.119,0.124,0.129,0.134,0.14,0.145,0.151,0.157,0.163,0.17,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
HARRATON,0.097,0.097,0.097,0.097,0.097,0.097,0.097,0.097,0.097,0.097,0.097,0.097,0.097,0.098,0.098,0.098,0.098,0.099,0.099,0.099,0.1,0.1,0.1,0.101,0.101,0.101,0.102,0.102,0.103,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
HARROGATE 132/11KV,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.062,0.072,0.083,0.095,0.108,0.121,0.135,0.15,0.165,0.181,0.198,0.215,0.233,0.252,0.271,0.291,0.311,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
HARROGATE WEST,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.005,0.008,0.01,0.013,0.017,0.02,0.023,0.027,0.031,0.035,0.039,0.043,0.047,0.052,0.057,0.062,0.067,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
HARTMOOR 66/20KV,5.254,5.254,5.254,5.254,5.254,5.254,5.254,5.254,5.254,5.254,5.254,5.254,5.256,5.258,5.261,5.264,5.267,5.27,5.273,5.276,5.28,5.283,5.287,5.291,5.295,5.3,5.304,5.309,5.313,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
HAWTHORN PIT,12.317,12.317,12.317,12.317,12.317,12.317,12.317,12.317,12.317,12.317,12.317,12.317,12.32,12.323,12.327,12.331,12.335,12.34,12.344,12.349,12.354,12.359,12.365,12.371,12.377,12.383,12.389,12.396,12.403,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
HAXBY ROAD T2 T3,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0.003,0.004,0.006,0.007,0.008,0.01,0.012,0.013,0.015,0.017,0.019,0.02,0.022,0.024,0.027,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
HEBBURN,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.153,0.153,0.153,0.153,0.153,0.153,0.153,0.153,0.153,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
HEBBURN WEST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
HEDWORTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.004,0.004,0.005,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
HEIGHINGTON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
HEXHAM,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.647,0.654,0.663,0.671,0.68,0.69,0.7,0.711,0.722,0.734,0.746,0.758,0.771,0.785,0.799,0.813,0.828,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
HIGH BARMSTON,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.005,0.005,0.005,0.005,0.006,0.006,0.006,0.007,0.007,0.008,0.008,0.008,0.009,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
HIGH FLATTS,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.008,0.012,0.017,0.022,0.027,0.032,0.038,0.044,0.05,0.056,0.063,0.07,0.077,0.085,0.092,0.1,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
HOUGHTON,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.024,0.026,0.028,0.03,0.032,0.034,0.036,0.039,0.041,0.044,0.047,0.05,0.053,0.056,0.059,0.062,0.066,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
HOWDON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
HUNTINGTON NEW LANE,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.003,0.005,0.007,0.009,0.01,0.012,0.015,0.017,0.019,0.021,0.024,0.026,0.029,0.032,0.035,0.038,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
HUSTHWAITE 33/11KV,0.192,0.192,0.192,0.192,0.192,0.192,0.192,0.192,0.192,0.192,0.192,0.192,0.198,0.205,0.213,0.221,0.229,0.238,0.248,0.258,0.268,0.279,0.291,0.302,0.314,0.327,0.34,0.354,0.368,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
JARROW,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.009,0.009,0.009,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
KENTON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.003,0.003,0.003,0.004,0.004,0.004,0.005,0.005,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
KIELDER,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.003,0.004,0.004,0.005,0.006,0.007,0.007,0.008,0.009,0.01,0.011,0.012,0.013,0.014,0.015,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
KILLINGWORTH,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.007,0.007,0.007,0.007,0.007,0.007,0.008,0.008,0.008,0.008,0.009,0.009,0.009,0.01,0.01,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed wind capacity (MW)
