Primary,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,4.644,4.645,4.68,4.752,4.885,5.069,5.266,5.502,5.799,6.144,6.518,6.907,7.289,7.68,8.218,8.713,9.157,9.551,9.886,10.168,10.406,10.66,10.914,11.156,11.389,11.616,11.839,12.058,12.236,NPgN,Primary,NPg Best View,Total peak demand with CF (MW)
BOWESFIELD 33/11KV,9.275,9.341,9.502,9.738,10.09,10.477,10.847,11.221,11.657,12.12,12.565,13.007,13.434,13.902,14.841,15.756,16.626,17.449,18.19,18.866,19.488,20.163,20.854,21.536,22.208,22.874,23.537,24.197,24.748,NPgN,Primary,NPg Best View,Total peak demand with CF (MW)
BOWESFIELD 66/11KV,14.055,14.081,14.158,14.265,14.445,14.649,14.835,15.023,15.244,15.469,15.672,15.87,16.06,16.308,16.889,17.457,18.01,18.547,19.053,19.527,19.972,20.454,20.943,21.429,21.909,22.387,22.862,23.335,23.73,NPgN,Primary,NPg Best View,Total peak demand with CF (MW)
BRANCEPETH,14.621,14.673,14.888,15.559,16.189,16.904,17.412,17.848,18.351,18.851,19.275,19.669,20.033,20.54,21.853,23.131,24.351,25.511,26.528,27.413,28.194,29.185,30.236,31.274,32.294,33.303,34.304,35.294,36.052,NPgN,Primary,NPg Best View,Total peak demand with CF (MW)
BREAMISH STREET,10.19,10.107,10.083,10.58,10.678,10.799,10.871,10.918,10.984,11.052,11.103,11.15,11.192,11.27,11.692,12.115,12.52,12.902,13.232,13.522,13.782,14.104,14.451,14.794,15.132,15.466,15.796,16.122,16.384,NPgN,Primary,NPg Best View,Total peak demand with CF (MW)
BRENDA TRADING,21.386,21.269,21.34,21.661,22.269,22.982,23.505,23.945,24.48,25.046,25.557,26.055,26.526,27.051,28.361,29.697,30.957,32.119,33.053,33.817,34.477,35.376,36.375,37.359,38.322,39.274,40.217,41.152,41.87,NPgN,Primary,NPg Best View,Total peak demand with CF (MW)
CAMPLESHON ROAD,15.748,15.753,15.97,16.512,17.001,17.494,17.871,18.194,18.583,18.969,19.3,19.599,19.87,20.175,21.01,21.816,22.567,23.259,23.85,24.367,24.826,25.395,26.013,26.621,27.214,27.798,28.376,28.947,29.401,NPgN,Primary,NPg Best View,Total peak demand with CF (MW)
CARLEY HILL,15.81,15.768,15.886,16.108,16.508,16.969,17.32,17.616,17.967,18.322,18.617,18.895,19.151,19.526,20.544,21.524,22.453,23.318,24.086,24.76,25.345,26.063,26.832,27.591,28.336,29.071,29.801,30.523,31.067,NPgN,Primary,NPg Best View,Total peak demand with CF (MW)
CARLIN HOW T3 T4,14.764,14.739,14.832,14.99,15.301,15.653,15.983,16.289,16.643,16.992,17.271,17.531,17.768,18.092,18.989,19.853,20.683,21.478,22.218,22.901,23.531,24.223,24.929,25.628,26.315,26.996,27.674,28.347,28.88,NPgN,Primary,NPg Best View,Total peak demand with CF (MW)
CARR HILL,17.259,17.187,18.013,18.226,18.658,19.172,19.561,19.912,20.329,20.755,21.104,21.432,21.736,22.199,23.461,24.688,25.868,26.991,27.995,28.885,29.685,30.643,31.639,32.621,33.585,34.539,35.485,36.422,37.128,NPgN,Primary,NPg Best View,Total peak demand with CF (MW)
CATTERICK CAMP,15.818,15.905,16.108,16.41,16.863,17.375,17.807,18.208,18.669,19.132,19.551,19.953,20.332,20.771,21.812,22.841,23.837,24.795,25.669,26.471,27.212,28.049,28.92,29.785,30.641,31.492,32.341,33.187,33.907,NPgN,Primary,NPg Best View,Total peak demand with CF (MW)
CLOSE,22.027,21.765,21.545,21.668,21.54,21.449,21.357,21.274,21.225,21.189,21.151,21.119,21.089,21.094,21.43,21.756,22.065,22.359,22.624,22.862,23.074,23.319,23.573,23.824,24.071,24.316,24.558,24.798,24.99,NPgN,Primary,NPg Best View,Total peak demand with CF (MW)
CONEYTHORPE,13.104,13.067,15.467,16.339,16.538,16.743,16.922,17.096,17.314,17.537,17.73,17.914,18.084,18.296,18.858,19.405,19.929,20.43,20.883,21.294,21.669,22.089,22.519,22.944,23.362,23.775,24.186,24.594,24.926,NPgN,Primary,NPg Best View,Total peak demand with CF (MW)
CONSETT,22.748,22.717,22.861,24.072,24.692,25.435,25.983,26.473,27.056,27.652,28.189,28.703,29.186,29.776,31.196,32.59,33.914,35.168,36.244,37.16,37.939,38.932,39.991,41.036,42.06,43.071,44.074,45.066,45.842,NPgN,Primary,NPg Best View,Total peak demand with CF (MW)
CORPORATION STREET,11.23,11.125,11.07,11.058,11.109,11.184,11.22,11.242,11.285,11.332,11.365,11.395,11.421,11.473,11.763,12.05,12.321,12.575,12.792,12.978,13.141,13.356,13.591,13.824,14.053,14.279,14.505,14.728,14.903,NPgN,Primary,NPg Best View,Total peak demand with CF (MW)
COWTON,0.689,0.697,0.713,0.737,0.773,0.811,0.841,0.868,0.899,0.929,0.954,0.978,1.001,1.028,1.094,1.157,1.217,1.274,1.324,1.369,1.409,1.457,1.508,1.559,1.608,1.657,1.705,1.753,1.792,NPgN,Primary,NPg Best View,Total peak demand with CF (MW)
CRAMLINGTON T1 T3,11.019,10.918,11.3,11.272,11.301,11.367,11.408,11.445,11.508,11.584,11.655,11.729,11.802,11.914,12.306,12.683,13.04,13.373,13.666,13.926,14.156,14.431,14.719,15.003,15.282,15.557,15.829,16.097,16.307,NPgN,Primary,NPg Best View,Total peak demand with CF (MW)
CRAMLINGTON T2 T4,7.268,7.217,7.203,7.233,7.323,7.452,7.549,7.644,7.77,7.917,8.069,8.227,8.382,8.573,8.997,9.401,9.776,10.117,10.407,10.655,10.869,11.135,11.419,11.697,11.969,12.237,12.502,12.764,12.965,NPgN,Primary,NPg Best View,Total peak demand with CF (MW)
DARLEY,3.296,3.283,3.292,3.328,3.396,3.469,3.51,3.532,3.557,3.583,3.602,3.622,3.642,3.683,3.883,4.092,4.295,4.489,4.654,4.798,4.929,5.1,5.289,5.477,5.663,5.849,6.033,6.216,6.362,NPgN,Primary,NPg Best View,Total peak demand with CF (MW)
DARLINGTON 132/6KV,2.961,2.98,3.059,3.198,3.416,3.65,3.8,3.926,4.073,4.218,4.343,4.459,4.565,4.729,5.198,5.656,6.096,6.513,6.876,7.19,7.468,7.825,8.202,8.574,8.938,9.297,9.653,10.004,10.268,NPgN,Primary,NPg Best View,Total peak demand with CF (MW)
DARLINGTON 33/11KV,13.588,13.533,13.588,13.722,13.997,14.308,14.547,14.762,15.024,15.286,15.501,15.702,15.888,16.171,17.073,17.946,18.783,19.584,20.311,20.967,21.564,22.253,22.959,23.656,24.339,25.013,25.68,26.34,26.852,NPgN,Primary,NPg Best View,Total peak demand with CF (MW)
DARLINGTON CENTRAL 33/11KV,8.947,8.863,8.815,9.063,9.076,9.096,9.11,9.122,9.15,9.178,9.186,9.192,9.194,9.244,9.498,9.746,9.987,10.221,10.439,10.641,10.828,11.035,11.245,11.452,11.654,11.854,12.051,12.245,12.384,NPgN,Primary,NPg Best View,Total peak demand with CF (MW)
DARLINGTON EAST,17.25,17.122,17.092,17.137,17.314,17.538,17.725,17.928,18.202,18.507,18.798,19.091,19.374,19.725,20.546,21.33,22.063,22.741,23.332,23.844,24.294,24.816,25.349,25.868,26.372,26.866,27.352,27.83,28.193,NPgN,Primary,NPg Best View,Total peak demand with CF (MW)
DARLINGTON WEST,18.26,18.208,18.839,19.589,20.189,20.887,21.45,21.976,22.612,23.274,23.862,24.431,24.962,25.571,26.864,28.119,29.29,30.368,31.258,31.999,32.636,33.449,34.314,35.157,35.976,36.779,37.57,38.349,38.946,NPgN,Primary,NPg Best View,Total peak demand with CF (MW)
DENWICK,17.983,17.914,17.989,19.193,19.549,19.967,20.292,20.584,20.934,21.29,21.594,21.884,22.153,22.526,23.724,24.876,25.976,27.019,27.958,28.801,29.557,30.436,31.344,32.24,33.118,33.985,34.844,35.694,36.376,NPgN,Primary,NPg Best View,Total peak demand with CF (MW)
DUNSTON 66/11KV,13.456,13.37,14.958,15.022,15.179,15.353,15.512,15.681,15.906,16.142,16.356,16.56,16.748,16.991,17.608,18.195,18.754,19.288,19.784,20.239,20.657,21.102,21.547,21.983,22.409,22.829,23.247,23.66,23.977,NPgN,Primary,NPg Best View,Total peak demand with CF (MW)
DUNSTON 66/20KV,15.393,15.336,15.928,16.117,16.462,16.832,17.11,17.363,17.674,17.985,18.237,18.468,18.677,19.033,20.118,21.178,22.205,23.195,24.104,24.937,25.706,26.578,27.471,28.354,29.222,30.082,30.935,31.78,32.417,NPgN,Primary,NPg Best View,Total peak demand with CF (MW)
DURHAM EAST,16.759,16.673,18.141,18.548,18.623,18.727,18.802,18.864,18.954,19.047,19.131,19.213,19.292,19.389,19.874,20.356,20.819,21.265,21.665,22.034,22.375,22.763,23.17,23.575,23.976,24.374,24.769,25.162,25.511,NPgN,Primary,NPg Best View,Total peak demand with CF (MW)
EASTFIELD,12.161,12.115,12.17,12.312,12.595,12.935,13.223,13.494,13.82,14.155,14.449,14.73,14.991,15.35,16.334,17.29,18.206,19.077,19.868,20.587,21.245,21.978,22.73,23.47,24.198,24.916,25.629,26.335,26.885,NPgN,Primary,NPg Best View,Total peak demand with CF (MW)
EASTGATE CEMENT,7.239,7.199,7.176,7.167,7.191,7.226,7.25,7.268,7.295,7.324,7.343,7.363,7.382,7.434,7.659,7.879,8.093,8.301,8.494,8.673,8.839,9.029,9.224,9.418,9.61,9.801,9.989,10.176,10.324,NPgN,Primary,NPg Best View,Total peak demand with CF (MW)
EDUCATIONAL PRECINCT,14.672,14.568,14.579,14.684,14.903,15.144,15.298,15.423,15.598,15.781,15.947,16.102,16.241,16.42,16.961,17.499,18.008,18.484,18.887,19.229,19.528,19.918,20.342,20.762,21.173,21.58,21.984,22.386,22.692,NPgN,Primary,NPg Best View,Total peak demand with CF (MW)
ELVINGTON,10.304,10.24,10.946,10.93,10.953,10.995,11.045,11.107,11.199,11.309,11.426,11.548,11.668,11.791,12.021,12.243,12.448,12.637,12.8,12.943,13.07,13.21,13.354,13.494,13.632,13.768,13.903,14.036,14.147,NPgN,Primary,NPg Best View,Total peak demand with CF (MW)
FARADAY STREET,21.219,21.085,21.066,21.18,21.483,21.866,22.124,22.319,22.56,22.803,22.988,23.158,23.315,23.585,24.583,25.56,26.493,27.381,28.162,28.848,29.462,30.235,31.068,31.894,32.707,33.513,34.312,35.104,35.707,NPgN,Primary,NPg Best View,Total peak demand with CF (MW)
FAWDON T1 & SEATON BURN T1,19.277,19.342,19.741,20.289,21.034,21.709,22.219,22.727,23.367,24.018,24.612,25.164,25.67,26.266,27.532,28.746,29.895,30.976,31.926,32.758,33.499,34.365,35.252,36.119,36.962,37.792,38.614,39.427,40.04,NPgN,Primary,NPg Best View,Total peak demand with CF (MW)
FISHBURN,17.163,17.177,17.383,17.786,19.174,19.881,20.397,20.828,21.326,21.833,22.274,22.693,23.086,23.556,24.826,26.11,27.332,28.468,29.417,30.226,30.941,31.873,32.89,33.896,34.884,35.861,36.831,37.791,38.557,NPgN,Primary,NPg Best View,Total peak demand with CF (MW)
FLATWORTH CENTRAL,15.207,15.117,16.422,16.702,16.722,16.772,16.843,16.934,17.065,17.215,17.361,17.513,17.661,17.824,18.141,18.442,18.723,18.984,19.215,19.422,19.607,19.804,20.002,20.197,20.386,20.573,20.758,20.941,21.094,NPgN,Primary,NPg Best View,Total peak demand with CF (MW)
FOSS ISLANDS,25.157,24.98,24.956,26.301,26.583,26.944,27.203,27.425,27.712,28.015,28.278,28.531,28.767,29.116,30.47,31.789,33.043,34.229,35.29,36.246,37.111,38.115,39.161,40.193,41.207,42.208,43.197,44.176,44.97,NPgN,Primary,NPg Best View,Total peak demand with CF (MW)
FOSSWAY 33/11KV,15.742,15.711,15.872,16.218,16.785,17.428,17.886,18.292,18.783,19.288,19.739,20.16,20.549,21.049,22.299,23.519,24.679,25.77,26.721,27.547,28.286,29.207,30.187,31.154,32.103,33.044,33.978,34.905,35.612,NPgN,Primary,NPg Best View,Total peak demand with CF (MW)
FOURSTONES 20KV,17.41,17.384,17.595,17.94,18.47,18.983,19.351,19.692,20.135,20.585,21.003,21.394,21.747,22.149,23.056,23.926,24.738,25.495,26.14,26.686,27.156,27.755,28.39,29.014,29.621,30.221,30.818,31.411,31.871,NPgN,Primary,NPg Best View,Total peak demand with CF (MW)
FYLANDS BRIDGE,19.93,19.877,19.948,20.152,20.535,20.98,21.31,21.591,21.925,22.265,22.544,22.807,23.054,23.39,24.338,25.285,26.193,27.049,27.788,28.437,29.024,29.757,30.543,31.321,32.087,32.845,33.598,34.344,34.925,NPgN,Primary,NPg Best View,Total peak demand with CF (MW)
GALE LANE,11.726,11.695,12.273,12.463,12.792,13.142,13.37,13.537,13.73,13.92,14.048,14.158,14.257,14.425,15.009,15.596,16.156,16.683,17.118,17.481,17.798,18.257,18.768,19.275,19.773,20.267,20.757,21.242,21.603,NPgN,Primary,NPg Best View,Total peak demand with CF (MW)
GARWOOD STREET,13.733,13.66,13.664,13.731,13.916,14.141,14.334,14.51,14.721,14.939,15.117,15.29,15.453,15.699,16.454,17.189,17.894,18.57,19.183,19.737,20.241,20.814,21.404,21.987,22.559,23.126,23.687,24.243,24.673,NPgN,Primary,NPg Best View,Total peak demand with CF (MW)
GATESHEAD CENTRAL,11.98,11.862,12.676,12.642,14.125,14.206,14.264,14.321,14.408,14.512,14.611,14.715,14.817,14.952,15.351,15.739,16.101,16.435,16.717,16.957,17.162,17.419,17.692,17.96,18.222,18.48,18.735,18.987,19.182,NPgN,Primary,NPg Best View,Total peak demand with CF (MW)
GATESHEAD EAST,6.962,6.883,6.817,6.764,6.744,6.761,6.811,6.898,7.027,7.188,7.369,7.562,7.752,7.938,8.196,8.428,8.631,8.808,8.955,9.078,9.179,9.271,9.355,9.432,9.503,9.571,9.636,9.699,9.752,NPgN,Primary,NPg Best View,Total peak demand with CF (MW)
GOSFORTH 33/11KV,17.676,17.492,17.357,17.791,17.798,17.829,17.804,17.752,17.72,17.695,17.657,17.622,17.588,17.584,17.819,18.071,18.312,18.539,18.713,18.848,18.962,19.158,19.39,19.622,19.852,20.081,20.309,20.535,20.698,NPgN,Primary,NPg Best View,Total peak demand with CF (MW)
GRANGETOWN,19.745,19.668,21.119,21.28,21.649,22.137,22.737,23.474,24.418,25.473,26.55,27.639,28.688,29.688,30.724,31.645,32.442,33.116,33.661,34.093,34.434,34.748,35.027,35.274,35.494,35.7,35.897,36.089,36.235,NPgN,Primary,NPg Best View,Total peak demand with CF (MW)
GREATHAM,20.081,19.87,19.668,19.474,19.312,19.174,19.048,18.934,18.844,18.761,18.682,18.608,18.54,18.479,18.521,18.57,18.62,18.669,18.709,18.746,18.779,18.822,18.873,18.924,18.975,19.027,19.078,19.129,19.172,NPgN,Primary,NPg Best View,Total peak demand with CF (MW)
GUISBOROUGH T1 T2,16.286,16.29,16.45,16.913,17.361,17.861,18.278,18.662,19.106,19.545,19.914,20.258,20.574,20.958,21.9,22.809,23.677,24.501,25.239,25.892,26.467,27.146,27.851,28.545,29.226,29.899,30.567,31.23,31.751,NPgN,Primary,NPg Best View,Total peak demand with CF (MW)
GUISBOROUGH T3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NPgN,Primary,NPg Best View,Total peak demand with CF (MW)
HARLOW GREEN,14.99,14.889,14.875,14.971,15.22,15.509,15.664,15.748,15.846,15.943,15.986,16.023,16.057,16.201,16.881,17.571,18.237,18.866,19.392,19.832,20.215,20.769,21.384,21.996,22.599,23.197,23.789,24.375,24.805,NPgN,Primary,NPg Best View,Total peak demand with CF (MW)
HARMIRE BRIDGE,13.413,13.435,13.594,13.857,14.27,14.721,15.084,15.437,15.865,16.309,16.727,17.131,17.509,17.908,18.734,19.526,20.268,20.962,21.565,22.087,22.545,23.095,23.664,24.222,24.766,25.302,25.834,26.361,26.798,NPgN,Primary,NPg Best View,Total peak demand with CF (MW)
HARRATON,18.275,18.087,20.917,23.278,23.256,23.256,23.276,23.308,23.377,23.462,23.523,23.588,23.651,23.768,24.161,24.535,24.89,25.225,25.528,25.797,26.038,26.311,26.588,26.86,27.127,27.391,27.652,27.91,28.099,NPgN,Primary,NPg Best View,Total peak demand with CF (MW)
HARROGATE 132/11KV,26.968,26.933,27.134,27.796,28.375,28.979,29.436,29.836,30.321,30.813,31.226,31.617,31.979,32.461,33.858,35.231,36.546,37.786,38.876,39.841,40.706,41.754,42.862,43.958,45.036,46.103,47.163,48.214,49.066,NPgN,Primary,NPg Best View,Total peak demand with CF (MW)
HARROGATE WEST,11.498,11.445,11.458,11.516,11.641,11.771,11.859,11.925,12.015,12.106,12.178,12.245,12.307,12.392,12.747,13.11,13.46,13.793,14.078,14.329,14.556,14.838,15.143,15.446,15.746,16.042,16.337,16.63,16.873,NPgN,Primary,NPg Best View,Total peak demand with CF (MW)
HARTMOOR 66/20KV,19.161,19.154,19.389,19.866,20.619,21.441,22.003,22.451,22.979,23.509,23.962,24.382,24.767,25.237,26.581,27.933,29.216,30.405,31.387,32.213,32.938,33.932,35.034,36.124,37.195,38.256,39.309,40.354,41.17,NPgN,Primary,NPg Best View,Total peak demand with CF (MW)
HAWTHORN PIT,20.349,20.345,23.147,24.528,25.062,25.688,26.209,26.701,27.277,27.861,28.371,28.857,29.313,29.852,31.107,32.306,33.437,34.499,35.436,36.257,36.97,37.821,38.706,39.576,40.425,41.262,42.091,42.91,43.554,NPgN,Primary,NPg Best View,Total peak demand with CF (MW)
HAXBY ROAD T2 T3,10.738,10.77,11.959,12.27,12.722,13.168,13.483,13.738,14.049,14.359,14.625,14.869,15.091,15.358,16.08,16.79,17.456,18.067,18.57,18.997,19.37,19.875,20.439,20.996,21.541,22.08,22.615,23.144,23.551,NPgN,Primary,NPg Best View,Total peak demand with CF (MW)
HEBBURN,3.498,3.473,3.473,3.504,3.575,3.666,3.752,3.841,3.952,4.08,4.211,4.346,4.479,4.613,4.836,5.054,5.253,5.43,5.568,5.679,5.77,5.884,6.007,6.126,6.241,6.353,6.463,6.571,6.655,NPgN,Primary,NPg Best View,Total peak demand with CF (MW)
HEBBURN WEST,2.597,2.575,2.927,3.201,3.219,3.25,3.269,3.281,3.295,3.309,3.318,3.327,3.336,3.351,3.509,3.669,3.823,3.97,4.101,4.22,4.329,4.452,4.581,4.707,4.831,4.953,5.074,5.192,5.295,NPgN,Primary,NPg Best View,Total peak demand with CF (MW)
HEDWORTH,12.787,12.715,12.747,12.895,13.183,13.514,13.742,13.912,14.116,14.321,14.483,14.633,14.772,14.969,15.627,16.305,16.954,17.559,18.058,18.48,18.848,19.341,19.889,20.433,20.968,21.497,22.021,22.54,22.933,NPgN,Primary,NPg Best View,Total peak demand with CF (MW)
HEIGHINGTON,13.049,12.863,12.68,12.497,12.33,12.176,12.034,11.905,11.793,11.686,11.586,11.49,11.4,11.314,11.246,11.181,11.119,11.059,11.001,10.944,10.889,10.837,10.786,10.736,10.687,10.64,10.593,10.546,10.499,NPgN,Primary,NPg Best View,Total peak demand with CF (MW)
HEXHAM,21.611,21.37,21.177,21.02,20.936,20.881,20.812,20.75,20.731,20.727,20.722,20.723,20.724,20.749,20.983,21.206,21.411,21.602,21.758,21.883,21.983,22.125,22.281,22.434,22.583,22.73,22.876,23.019,23.121,NPgN,Primary,NPg Best View,Total peak demand with CF (MW)
HIGH BARMSTON,19.159,18.989,18.889,18.864,18.986,19.213,19.458,19.773,20.198,20.708,21.248,21.817,22.379,23.031,24.18,25.249,26.235,27.134,27.924,28.609,29.206,29.864,30.522,31.159,31.779,32.387,32.986,33.579,34.025,NPgN,Primary,NPg Best View,Total peak demand with CF (MW)
HIGH FLATTS,16.011,16.026,16.21,16.513,17.0,17.518,17.907,18.243,18.63,19.013,19.32,19.604,19.864,20.202,21.118,22.014,22.87,23.677,24.379,24.989,25.532,26.23,26.971,27.705,28.426,29.14,29.849,30.553,31.109,NPgN,Primary,NPg Best View,Total peak demand with CF (MW)
HOUGHTON,16.896,16.868,17.027,17.326,17.821,18.382,18.802,19.188,19.649,20.116,20.521,20.9,21.249,21.659,22.616,23.541,24.412,25.221,25.906,26.484,26.974,27.605,28.272,28.925,29.559,30.183,30.798,31.405,31.875,NPgN,Primary,NPg Best View,Total peak demand with CF (MW)
HOWDON,6.344,6.334,6.362,6.409,6.502,6.607,6.726,6.854,7.007,7.168,7.311,7.45,7.582,7.745,8.104,8.449,8.778,9.094,9.391,9.671,9.937,10.205,10.472,10.734,10.992,11.248,11.503,11.757,11.96,NPgN,Primary,NPg Best View,Total peak demand with CF (MW)
HUNTINGTON NEW LANE,16.784,16.704,17.24,17.321,17.501,17.693,17.861,18.015,18.204,18.397,18.546,18.686,18.817,18.978,19.51,20.018,20.497,20.946,21.342,21.698,22.016,22.391,22.785,23.172,23.552,23.926,24.297,24.663,24.965,NPgN,Primary,NPg Best View,Total peak demand with CF (MW)
HUSTHWAITE 33/11KV,7.792,7.86,8.052,8.311,8.678,9.052,9.371,9.68,10.044,10.413,10.757,11.085,11.392,11.721,12.416,13.086,13.721,14.323,14.863,15.347,15.785,16.283,16.795,17.301,17.798,18.29,18.782,19.271,19.687,NPgN,Primary,NPg Best View,Total peak demand with CF (MW)
