Primary,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
BOWESFIELD 33/11KV,0.02,0.073,0.121,0.176,0.306,0.53,0.953,1.189,1.7,1.883,1.94,2.005,2.076,2.149,2.232,2.32,2.418,2.522,2.636,2.757,2.886,3.021,3.163,3.314,3.47,3.635,3.809,3.991,NPgN,Primary,NPg Reference Scenario,Total installed storage capacity (MW)
BOWESFIELD 66/11KV,0.015,0.048,0.078,0.112,0.19,0.322,0.568,0.709,1.006,1.119,1.161,1.21,1.262,1.316,1.377,1.443,1.515,1.592,1.677,1.766,1.862,1.962,2.068,2.179,2.295,2.417,2.546,2.681,NPgN,Primary,NPg Reference Scenario,Total installed storage capacity (MW)
BRANCEPETH,0.042,0.126,0.2,0.287,0.475,0.788,1.362,1.7,2.395,2.675,2.797,2.935,3.084,3.238,3.414,3.601,3.808,4.029,4.27,4.527,4.799,5.085,5.387,5.706,6.037,6.386,6.754,7.141,NPgN,Primary,NPg Reference Scenario,Total installed storage capacity (MW)
BREAMISH STREET,0.01,0.04,0.067,0.098,0.173,0.303,0.551,0.687,0.986,1.089,1.119,1.152,1.188,1.225,1.267,1.312,1.362,1.415,1.473,1.535,1.6,1.669,1.741,1.818,1.898,1.982,2.07,2.163,NPgN,Primary,NPg Reference Scenario,Total installed storage capacity (MW)
BRENDA TRADING,0.036,0.107,0.17,0.244,0.403,0.666,1.147,1.431,2.015,2.252,2.357,2.476,2.604,2.737,2.889,3.05,3.228,3.418,3.627,3.848,4.083,4.33,4.59,4.864,5.15,5.451,5.767,6.101,NPgN,Primary,NPg Reference Scenario,Total installed storage capacity (MW)
CAMPLESHON ROAD,0.027,0.087,0.141,0.204,0.346,0.585,1.03,1.285,1.823,2.028,2.106,2.194,2.289,2.387,2.5,2.619,2.751,2.892,3.046,3.21,3.384,3.567,3.76,3.963,4.175,4.398,4.632,4.88,NPgN,Primary,NPg Reference Scenario,Total installed storage capacity (MW)
CARLEY HILL,0.031,0.09,0.142,0.204,0.335,0.552,0.946,1.181,1.66,1.856,1.946,2.048,2.158,2.271,2.401,2.539,2.691,2.853,3.031,3.22,3.421,3.632,3.854,4.088,4.332,4.59,4.86,5.145,NPgN,Primary,NPg Reference Scenario,Total installed storage capacity (MW)
CARLIN HOW T3 T4,0.033,0.107,0.171,0.247,0.416,0.701,1.228,1.532,2.17,2.416,2.514,2.624,2.743,2.865,3.005,3.155,3.32,3.496,3.688,3.893,4.11,4.338,4.579,4.833,5.097,5.376,5.668,5.977,NPgN,Primary,NPg Reference Scenario,Total installed storage capacity (MW)
CARR HILL,0.037,0.097,0.147,0.21,0.332,0.527,0.869,1.085,1.502,1.695,1.803,1.925,2.057,2.193,2.349,2.515,2.697,2.893,3.106,3.333,3.574,3.827,4.094,4.376,4.669,4.978,5.303,5.645,NPgN,Primary,NPg Reference Scenario,Total installed storage capacity (MW)
CATTERICK CAMP,0.041,0.122,0.193,0.278,0.459,0.759,1.307,1.631,2.297,2.566,2.686,2.821,2.967,3.118,3.29,3.474,3.676,3.892,4.129,4.38,4.647,4.927,5.223,5.535,5.86,6.202,6.561,6.941,NPgN,Primary,NPg Reference Scenario,Total installed storage capacity (MW)
CLOSE,0.008,0.067,0.125,0.185,0.354,0.66,1.263,1.574,2.298,2.514,2.537,2.563,2.592,2.621,2.655,2.691,2.73,2.772,2.818,2.867,2.919,2.974,3.031,3.092,3.155,3.222,3.292,3.366,NPgN,Primary,NPg Reference Scenario,Total installed storage capacity (MW)
CONEYTHORPE,0.019,0.07,0.116,0.168,0.292,0.504,0.903,1.127,1.61,1.784,1.84,1.904,1.973,2.044,2.125,2.212,2.307,2.409,2.521,2.639,2.765,2.897,3.036,3.183,3.337,3.498,3.667,3.846,NPgN,Primary,NPg Reference Scenario,Total installed storage capacity (MW)
CONSETT,0.043,0.131,0.208,0.3,0.5,0.833,1.445,1.804,2.547,2.841,2.966,3.106,3.258,3.415,3.594,3.786,3.996,4.221,4.467,4.729,5.006,5.299,5.606,5.931,6.269,6.625,6.999,7.394,NPgN,Primary,NPg Reference Scenario,Total installed storage capacity (MW)
CORPORATION STREET,0.008,0.03,0.051,0.075,0.132,0.231,0.419,0.523,0.75,0.829,0.851,0.877,0.904,0.933,0.965,1,1.038,1.078,1.123,1.17,1.22,1.273,1.329,1.387,1.449,1.513,1.581,1.652,NPgN,Primary,NPg Reference Scenario,Total installed storage capacity (MW)
COWTON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NPg Reference Scenario,Total installed storage capacity (MW)
CRAMLINGTON T1 T3,0.014,0.041,0.065,0.093,0.154,0.253,0.435,0.543,0.764,0.855,0.895,0.941,0.991,1.043,1.101,1.164,1.233,1.307,1.387,1.473,1.564,1.66,1.76,1.867,1.977,2.094,2.217,2.346,NPgN,Primary,NPg Reference Scenario,Total installed storage capacity (MW)
CRAMLINGTON T2 T4,0.013,0.04,0.063,0.091,0.151,0.251,0.434,0.542,0.764,0.853,0.892,0.936,0.983,1.032,1.087,1.147,1.212,1.282,1.359,1.44,1.526,1.617,1.713,1.814,1.919,2.03,2.146,2.269,NPgN,Primary,NPg Reference Scenario,Total installed storage capacity (MW)
DARLEY,0.008,0.039,0.068,0.1,0.184,0.331,0.617,0.769,1.113,1.224,1.247,1.272,1.299,1.327,1.359,1.393,1.431,1.471,1.515,1.562,1.612,1.664,1.719,1.777,1.838,1.901,1.968,2.039,NPgN,Primary,NPg Reference Scenario,Total installed storage capacity (MW)
DARLINGTON 132/6KV,0.012,0.04,0.066,0.095,0.162,0.276,0.488,0.608,0.865,0.961,0.996,1.036,1.079,1.123,1.174,1.228,1.288,1.351,1.421,1.495,1.573,1.656,1.743,1.835,1.93,2.031,2.137,2.248,NPgN,Primary,NPg Reference Scenario,Total installed storage capacity (MW)
DARLINGTON 33/11KV,0.021,0.086,0.145,0.212,0.376,0.661,1.206,1.504,2.161,2.386,2.447,2.517,2.592,2.669,2.757,2.852,2.955,3.066,3.187,3.316,3.453,3.597,3.749,3.909,4.075,4.251,4.435,4.63,NPgN,Primary,NPg Reference Scenario,Total installed storage capacity (MW)
DARLINGTON CENTRAL 33/11KV,0.009,0.027,0.042,0.06,0.098,0.162,0.277,0.346,0.485,0.543,0.57,0.6,0.632,0.666,0.705,0.746,0.791,0.839,0.892,0.948,1.007,1.07,1.136,1.205,1.278,1.354,1.434,1.519,NPgN,Primary,NPg Reference Scenario,Total installed storage capacity (MW)
DARLINGTON EAST,0.015,0.056,0.094,0.136,0.237,0.411,0.74,0.923,1.32,1.461,1.505,1.556,1.61,1.666,1.73,1.798,1.873,1.953,2.041,2.135,2.234,2.338,2.448,2.564,2.684,2.811,2.945,3.086,NPgN,Primary,NPg Reference Scenario,Total installed storage capacity (MW)
DARLINGTON WEST,0.028,0.075,0.114,0.163,0.259,0.413,0.684,0.854,1.185,1.335,1.418,1.511,1.612,1.716,1.835,1.961,2.101,2.25,2.413,2.586,2.77,2.964,3.168,3.383,3.607,3.842,4.09,4.352,NPgN,Primary,NPg Reference Scenario,Total installed storage capacity (MW)
DENWICK,0.041,0.168,0.285,0.415,0.736,1.295,2.362,2.945,4.233,4.673,4.793,4.929,5.075,5.225,5.398,5.582,5.784,6,6.237,6.489,6.756,7.037,7.332,7.644,7.97,8.312,8.672,9.052,NPgN,Primary,NPg Reference Scenario,Total installed storage capacity (MW)
DUNSTON 66/11KV,0.013,0.047,0.077,0.112,0.193,0.331,0.591,0.737,1.052,1.166,1.205,1.249,1.297,1.346,1.402,1.462,1.528,1.598,1.675,1.757,1.844,1.936,2.032,2.133,2.239,2.351,2.468,2.591,NPgN,Primary,NPg Reference Scenario,Total installed storage capacity (MW)
DUNSTON 66/20KV,0.027,0.076,0.118,0.168,0.272,0.442,0.746,0.932,1.302,1.461,1.541,1.63,1.727,1.826,1.94,2.062,2.196,2.338,2.495,2.661,2.838,3.023,3.219,3.425,3.64,3.866,4.104,4.355,NPgN,Primary,NPg Reference Scenario,Total installed storage capacity (MW)
DURHAM EAST,0.009,0.046,0.081,0.12,0.218,0.394,0.733,0.914,1.323,1.455,1.481,1.512,1.544,1.578,1.617,1.658,1.703,1.752,1.805,1.861,1.921,1.983,2.05,2.12,2.192,2.269,2.349,2.434,NPgN,Primary,NPg Reference Scenario,Total installed storage capacity (MW)
EASTFIELD,3.272,3.328,3.377,3.435,3.561,3.769,4.151,4.375,4.838,5.024,5.106,5.198,5.298,5.4,5.518,5.643,5.781,5.928,6.089,6.26,6.442,6.633,6.834,7.047,7.268,7.501,7.746,8.005,NPgN,Primary,NPg Reference Scenario,Total installed storage capacity (MW)
EASTGATE CEMENT,0.007,0.035,0.062,0.091,0.168,0.303,0.566,0.706,1.023,1.124,1.144,1.166,1.189,1.214,1.242,1.272,1.305,1.34,1.378,1.419,1.463,1.508,1.556,1.607,1.66,1.716,1.774,1.836,NPgN,Primary,NPg Reference Scenario,Total installed storage capacity (MW)
EDUCATIONAL PRECINCT,0.013,0.051,0.086,0.125,0.221,0.387,0.703,0.876,1.258,1.39,1.428,1.47,1.517,1.564,1.619,1.677,1.741,1.809,1.884,1.963,2.047,2.136,2.229,2.328,2.431,2.539,2.652,2.772,NPgN,Primary,NPg Reference Scenario,Total installed storage capacity (MW)
ELVINGTON,0.005,0.032,0.057,0.083,0.155,0.284,0.534,0.665,0.967,1.061,1.076,1.093,1.112,1.132,1.154,1.178,1.204,1.232,1.262,1.295,1.329,1.365,1.403,1.444,1.486,1.53,1.576,1.625,NPgN,Primary,NPg Reference Scenario,Total installed storage capacity (MW)
FARADAY STREET,0.031,0.104,0.169,0.245,0.417,0.71,1.256,1.567,2.228,2.475,2.566,2.669,2.78,2.894,3.024,3.164,3.317,3.481,3.661,3.851,4.053,4.266,4.49,4.727,4.973,5.233,5.505,5.793,NPgN,Primary,NPg Reference Scenario,Total installed storage capacity (MW)
FAWDON T1 & SEATON BURN T1,0.035,0.104,0.165,0.237,0.39,0.644,1.108,1.383,1.946,2.174,2.277,2.393,2.519,2.648,2.796,2.953,3.127,3.312,3.515,3.731,3.96,4.2,4.454,4.722,5,5.294,5.602,5.928,NPgN,Primary,NPg Reference Scenario,Total installed storage capacity (MW)
FISHBURN,0.035,0.101,0.158,0.227,0.37,0.606,1.035,1.291,1.811,2.028,2.131,2.246,2.371,2.5,2.647,2.804,2.977,3.162,3.364,3.579,3.807,4.047,4.3,4.566,4.844,5.136,5.444,5.768,NPgN,Primary,NPg Reference Scenario,Total installed storage capacity (MW)
FLATWORTH CENTRAL,0.014,0.049,0.08,0.117,0.201,0.346,0.619,0.772,1.102,1.221,1.261,1.307,1.356,1.406,1.464,1.526,1.594,1.666,1.746,1.83,1.919,2.014,2.113,2.218,2.327,2.441,2.562,2.689,NPgN,Primary,NPg Reference Scenario,Total installed storage capacity (MW)
FOSS ISLANDS,0.029,0.126,0.216,0.315,0.564,1.001,1.838,2.291,3.301,3.64,3.724,3.819,3.922,4.028,4.149,4.279,4.421,4.573,4.74,4.916,5.104,5.302,5.51,5.729,5.958,6.199,6.452,6.719,NPgN,Primary,NPg Reference Scenario,Total installed storage capacity (MW)
FOSSWAY 33/11KV,0.029,0.091,0.146,0.211,0.352,0.59,1.028,1.283,1.813,2.021,2.107,2.203,2.308,2.415,2.538,2.67,2.814,2.968,3.138,3.317,3.508,3.708,3.919,4.142,4.374,4.618,4.875,5.146,NPgN,Primary,NPg Reference Scenario,Total installed storage capacity (MW)
FOURSTONES 20KV,0.029,0.129,0.221,0.324,0.582,1.037,1.91,2.382,3.434,3.784,3.868,3.963,4.065,4.17,4.291,4.42,4.561,4.712,4.878,5.054,5.24,5.437,5.644,5.862,6.089,6.329,6.58,6.846,NPgN,Primary,NPg Reference Scenario,Total installed storage capacity (MW)
FYLANDS BRIDGE,0.034,0.098,0.155,0.223,0.365,0.601,1.029,1.284,1.804,2.018,2.117,2.228,2.348,2.472,2.614,2.765,2.932,3.11,3.304,3.511,3.731,3.962,4.205,4.462,4.729,5.011,5.307,5.619,NPgN,Primary,NPg Reference Scenario,Total installed storage capacity (MW)
GALE LANE,0.028,0.068,0.102,0.144,0.221,0.341,0.544,0.68,0.929,1.056,1.137,1.229,1.329,1.431,1.549,1.674,1.812,1.959,2.12,2.291,2.473,2.664,2.865,3.077,3.298,3.531,3.776,4.035,NPgN,Primary,NPg Reference Scenario,Total installed storage capacity (MW)
GARWOOD STREET,0.024,0.092,0.154,0.224,0.393,0.686,1.243,1.55,2.221,2.456,2.526,2.604,2.688,2.775,2.875,2.981,3.098,3.223,3.36,3.506,3.66,3.822,3.993,4.174,4.362,4.56,4.768,4.987,NPgN,Primary,NPg Reference Scenario,Total installed storage capacity (MW)
GATESHEAD CENTRAL,0.01,0.042,0.072,0.105,0.188,0.332,0.609,0.759,1.093,1.205,1.234,1.267,1.302,1.338,1.38,1.424,1.473,1.525,1.582,1.643,1.707,1.775,1.846,1.921,1.999,2.082,2.168,2.26,NPgN,Primary,NPg Reference Scenario,Total installed storage capacity (MW)
GATESHEAD EAST,6.556,6.564,6.572,6.579,6.601,6.639,6.714,6.753,6.843,6.871,6.875,6.879,6.884,6.89,6.896,6.902,6.909,6.916,6.924,6.933,6.942,6.952,6.962,6.972,6.984,6.995,7.008,7.021,NPgN,Primary,NPg Reference Scenario,Total installed storage capacity (MW)
GOSFORTH 33/11KV,0.01,0.038,0.062,0.09,0.156,0.27,0.484,0.604,0.863,0.956,0.987,1.021,1.058,1.096,1.14,1.186,1.238,1.293,1.353,1.416,1.484,1.555,1.63,1.709,1.792,1.878,1.97,2.066,NPgN,Primary,NPg Reference Scenario,Total installed storage capacity (MW)
GRANGETOWN,0.031,0.089,0.139,0.199,0.324,0.53,0.902,1.126,1.579,1.769,1.859,1.962,2.072,2.186,2.317,2.456,2.609,2.772,2.951,3.141,3.343,3.555,3.779,4.015,4.261,4.52,4.792,5.079,NPgN,Primary,NPg Reference Scenario,Total installed storage capacity (MW)
GREATHAM,0.003,0.017,0.031,0.046,0.086,0.157,0.296,0.37,0.537,0.589,0.598,0.607,0.617,0.628,0.64,0.653,0.667,0.683,0.699,0.717,0.736,0.756,0.777,0.799,0.822,0.846,0.871,0.898,NPgN,Primary,NPg Reference Scenario,Total installed storage capacity (MW)
GUISBOROUGH T1 T2,0.042,0.128,0.204,0.294,0.49,0.818,1.42,1.772,2.503,2.791,2.913,3.051,3.199,3.353,3.528,3.715,3.921,4.14,4.381,4.637,4.908,5.193,5.494,5.811,6.142,6.49,6.856,7.242,NPgN,Primary,NPg Reference Scenario,Total installed storage capacity (MW)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NPg Reference Scenario,Total installed storage capacity (MW)
HARLOW GREEN,0.282,0.333,0.375,0.429,0.53,0.691,0.973,1.153,1.496,1.659,1.752,1.858,1.973,2.091,2.226,2.37,2.529,2.698,2.883,3.08,3.289,3.509,3.741,3.985,4.24,4.508,4.79,5.088,NPgN,Primary,NPg Reference Scenario,Total installed storage capacity (MW)
HARMIRE BRIDGE,0.02,0.096,0.168,0.246,0.448,0.806,1.496,1.865,2.696,2.966,3.024,3.089,3.159,3.231,3.314,3.402,3.499,3.602,3.716,3.836,3.964,4.099,4.241,4.39,4.546,4.71,4.883,5.065,NPgN,Primary,NPg Reference Scenario,Total installed storage capacity (MW)
HARRATON,0.02,0.072,0.119,0.173,0.301,0.521,0.937,1.169,1.671,1.85,1.908,1.972,2.042,2.114,2.196,2.284,2.38,2.484,2.597,2.717,2.844,2.978,3.119,3.268,3.423,3.586,3.758,3.939,NPgN,Primary,NPg Reference Scenario,Total installed storage capacity (MW)
HARROGATE 132/11KV,0.053,0.175,0.283,0.41,0.695,1.179,2.08,2.595,3.686,4.097,4.252,4.426,4.615,4.809,5.031,5.268,5.529,5.808,6.113,6.437,6.781,7.143,7.524,7.927,8.346,8.787,9.251,9.74,NPgN,Primary,NPg Reference Scenario,Total installed storage capacity (MW)
HARROGATE WEST,0.013,0.048,0.079,0.115,0.2,0.347,0.624,0.778,1.113,1.232,1.27,1.313,1.359,1.407,1.462,1.52,1.584,1.652,1.727,1.807,1.891,1.98,2.074,2.173,2.275,2.384,2.498,2.618,NPgN,Primary,NPg Reference Scenario,Total installed storage capacity (MW)
HARTMOOR 66/20KV,0.04,0.122,0.194,0.279,0.463,0.771,1.336,1.667,2.352,2.624,2.741,2.873,3.015,3.161,3.329,3.508,3.705,3.916,4.146,4.391,4.65,4.924,5.212,5.515,5.832,6.165,6.515,6.885,NPgN,Primary,NPg Reference Scenario,Total installed storage capacity (MW)
HAWTHORN PIT,0.044,0.126,0.197,0.283,0.462,0.756,1.288,1.607,2.254,2.524,2.653,2.798,2.955,3.117,3.303,3.5,3.718,3.95,4.204,4.475,4.761,5.063,5.381,5.716,6.066,6.433,6.82,7.228,NPgN,Primary,NPg Reference Scenario,Total installed storage capacity (MW)
HAXBY ROAD T2 T3,0.028,0.075,0.116,0.166,0.266,0.428,0.718,0.896,1.249,1.404,1.484,1.575,1.674,1.775,1.891,2.015,2.152,2.297,2.456,2.626,2.805,2.995,3.194,3.404,3.623,3.853,4.095,4.351,NPgN,Primary,NPg Reference Scenario,Total installed storage capacity (MW)
HEBBURN,0.005,0.021,0.035,0.051,0.09,0.156,0.282,0.352,0.504,0.558,0.574,0.592,0.611,0.631,0.654,0.679,0.706,0.735,0.766,0.8,0.835,0.873,0.912,0.954,0.997,1.043,1.091,1.142,NPgN,Primary,NPg Reference Scenario,Total installed storage capacity (MW)
HEBBURN WEST,0.002,0.006,0.01,0.014,0.024,0.042,0.074,0.092,0.13,0.145,0.15,0.156,0.163,0.169,0.177,0.185,0.194,0.204,0.214,0.225,0.237,0.25,0.263,0.277,0.291,0.306,0.322,0.339,NPgN,Primary,NPg Reference Scenario,Total installed storage capacity (MW)
HEDWORTH,0.02,0.05,0.076,0.109,0.171,0.269,0.44,0.549,0.758,0.857,0.915,0.979,1.049,1.122,1.204,1.292,1.389,1.493,1.606,1.727,1.855,1.989,2.131,2.28,2.436,2.6,2.772,2.954,NPgN,Primary,NPg Reference Scenario,Total installed storage capacity (MW)
HEIGHINGTON,0,0.005,0.01,0.015,0.03,0.058,0.114,0.142,0.209,0.227,0.228,0.228,0.228,0.229,0.229,0.229,0.23,0.23,0.231,0.231,0.232,0.232,0.233,0.234,0.234,0.235,0.236,0.237,NPgN,Primary,NPg Reference Scenario,Total installed storage capacity (MW)
HEXHAM,0.021,0.072,0.119,0.172,0.295,0.505,0.899,1.122,1.599,1.774,1.835,1.904,1.979,2.055,2.143,2.237,2.34,2.451,2.571,2.699,2.836,2.979,3.13,3.289,3.454,3.629,3.812,4.006,NPgN,Primary,NPg Reference Scenario,Total installed storage capacity (MW)
HIGH BARMSTON,0.02,0.068,0.11,0.159,0.27,0.458,0.809,1.009,1.434,1.594,1.653,1.72,1.792,1.867,1.953,2.044,2.144,2.251,2.369,2.493,2.625,2.765,2.911,3.066,3.227,3.397,3.575,3.763,NPgN,Primary,NPg Reference Scenario,Total installed storage capacity (MW)
HIGH FLATTS,0.033,0.092,0.142,0.203,0.328,0.531,0.895,1.118,1.561,1.752,1.849,1.958,2.075,2.197,2.335,2.483,2.646,2.82,3.011,3.213,3.428,3.654,3.892,4.143,4.405,4.68,4.97,5.276,NPgN,Primary,NPg Reference Scenario,Total installed storage capacity (MW)
HOUGHTON,0.028,0.081,0.127,0.183,0.298,0.488,0.832,1.038,1.455,1.63,1.713,1.807,1.908,2.012,2.132,2.259,2.399,2.549,2.713,2.887,3.072,3.266,3.471,3.687,3.912,4.149,4.399,4.661,NPgN,Primary,NPg Reference Scenario,Total installed storage capacity (MW)
HOWDON,0.008,0.023,0.037,0.054,0.089,0.148,0.256,0.319,0.45,0.502,0.525,0.55,0.577,0.606,0.638,0.673,0.711,0.751,0.796,0.843,0.893,0.946,1.002,1.06,1.122,1.186,1.254,1.325,NPgN,Primary,NPg Reference Scenario,Total installed storage capacity (MW)
HUNTINGTON NEW LANE,0.021,0.067,0.109,0.157,0.265,0.446,0.783,0.977,1.386,1.542,1.603,1.672,1.747,1.824,1.912,2.007,2.11,2.221,2.342,2.47,2.607,2.75,2.902,3.061,3.227,3.402,3.586,3.781,NPgN,Primary,NPg Reference Scenario,Total installed storage capacity (MW)
HUSTHWAITE 33/11KV,0.025,0.104,0.177,0.259,0.46,0.811,1.482,1.847,2.657,2.932,3.006,3.088,3.177,3.27,3.375,3.487,3.611,3.743,3.888,4.041,4.204,4.376,4.557,4.747,4.946,5.155,5.375,5.607,NPgN,Primary,NPg Reference Scenario,Total installed storage capacity (MW)
JARROW,0.006,0.022,0.037,0.053,0.092,0.16,0.286,0.357,0.51,0.565,0.583,0.603,0.625,0.647,0.673,0.7,0.73,0.762,0.797,0.835,0.874,0.916,0.96,1.006,1.055,1.106,1.159,1.215,NPgN,Primary,NPg Reference Scenario,Total installed storage capacity (MW)
