Primary,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
BLUCHER 33/11KV,1.395,1.494,1.583,1.683,1.788,1.896,2.01,2.161,2.315,2.44,2.595,2.739,2.835,2.994,3.141,3.318,3.493,3.693,3.896,4.122,4.327,4.563,4.795,4.987,5.241,5.462,5.711,5.759,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
BOLDON DOWNHILL,2.111,2.185,2.25,2.329,2.414,2.502,2.595,2.717,2.842,2.943,3.068,3.185,3.263,3.392,3.51,3.653,3.795,3.957,4.121,4.303,4.469,4.659,4.846,5,5.205,5.383,5.584,5.625,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,1.063,1.133,1.205,1.27,1.328,1.39,1.458,1.541,1.617,1.684,1.761,1.835,1.895,1.978,2.056,2.146,2.237,2.337,2.44,2.55,2.651,2.765,2.874,2.971,3.098,3.206,3.322,3.37,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
BOWESFIELD 33/11KV,0.807,0.92,1.044,1.195,1.369,1.558,1.765,2.013,2.231,2.433,2.656,2.872,3.057,3.301,3.533,3.797,4.065,4.357,4.656,4.974,5.267,5.598,5.907,6.185,6.545,6.838,7.168,7.328,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
BOWESFIELD 66/11KV,0.904,0.975,1.048,1.139,1.242,1.354,1.475,1.623,1.757,1.878,2.015,2.147,2.254,2.401,2.541,2.702,2.864,3.043,3.226,3.422,3.602,3.807,4,4.171,4.393,4.577,4.784,4.869,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
BRANCEPETH,16.332,16.523,16.712,16.935,17.179,17.439,17.719,18.07,18.399,18.686,19.021,19.338,19.58,19.579,19.901,20.291,20.672,21.107,21.539,22.021,22.452,22.955,23.435,23.856,24.408,24.883,25.397,25.573,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
BREAMISH STREET,0.845,0.911,0.98,1.053,1.13,1.213,1.303,1.412,1.51,1.599,1.7,1.796,1.876,1.985,2.088,2.206,2.325,2.456,2.59,2.733,2.865,3.015,3.155,3.28,3.441,3.574,3.725,3.79,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
BRENDA TRADING,2.13,2.293,2.457,2.658,2.886,3.13,3.392,3.719,4.021,4.287,4.595,4.888,5.118,5.447,5.756,6.115,6.475,6.876,7.284,7.725,8.13,8.59,9.028,9.411,9.909,10.327,10.796,10.97,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
CAMPLESHON ROAD,1.999,2.13,2.259,2.397,2.541,2.694,2.858,3.065,3.262,3.432,3.632,3.822,3.963,4.175,4.373,4.605,4.837,5.097,5.362,5.651,5.915,6.217,6.507,6.756,7.083,7.363,7.673,7.77,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
CARLEY HILL,1.592,1.733,1.872,2.034,2.211,2.399,2.602,2.856,3.096,3.304,3.548,3.778,3.955,4.213,4.455,4.738,5.021,5.338,5.66,6.011,6.331,6.697,7.047,7.349,7.743,8.076,8.45,8.577,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
CARLIN HOW T3 T4,4.321,4.476,4.635,4.834,5.063,5.308,5.574,5.901,6.199,6.466,6.771,7.061,7.296,7.623,7.932,8.288,8.647,9.044,9.448,9.884,10.284,10.739,11.169,11.549,12.043,12.457,12.917,13.101,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
CARR HILL,2.014,2.172,2.321,2.487,2.661,2.845,3.04,3.291,3.538,3.745,3.995,4.23,4.397,4.657,4.899,5.187,5.473,5.797,6.126,6.488,6.818,7.196,7.563,7.872,8.28,8.631,9.024,9.126,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
CATTERICK CAMP,2.073,2.274,2.474,2.7,2.944,3.204,3.484,3.834,4.161,4.447,4.78,5.097,5.341,5.695,6.027,6.415,6.803,7.236,7.678,8.156,8.594,9.094,9.571,10.006,10.58,11.104,11.614,11.793,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
CLOSE,0.712,0.8,0.907,1.036,1.187,1.353,1.537,1.751,1.923,2.094,2.274,2.45,2.62,2.822,3.018,3.233,3.455,3.69,3.932,4.184,4.417,4.679,4.915,5.139,5.423,5.645,5.897,6.065,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
CONEYTHORPE,2.173,2.294,2.417,2.541,2.665,2.798,2.941,3.119,3.283,3.429,3.596,3.755,3.882,4.061,4.229,4.424,4.62,4.838,5.06,5.3,5.52,5.77,6.008,6.22,6.497,6.736,6.991,7.087,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
CONSETT,24.441,24.635,24.83,25.062,25.321,25.598,25.896,26.267,26.613,26.916,27.269,27.604,27.86,27.483,27.814,28.224,28.617,29.076,29.519,30.025,30.469,30.997,31.5,31.944,32.525,33.025,33.564,33.757,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
CORPORATION STREET,0.162,0.2,0.241,0.291,0.35,0.413,0.482,0.566,0.641,0.709,0.786,0.859,0.92,1.003,1.082,1.172,1.263,1.364,1.466,1.576,1.676,1.79,1.898,1.993,2.117,2.219,2.333,2.383,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
COWTON,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
CRAMLINGTON T1 T3,0.743,0.8,0.856,0.926,1.005,1.09,1.181,1.295,1.402,1.496,1.605,1.709,1.788,1.904,2.012,2.139,2.266,2.409,2.553,2.711,2.855,3.019,3.177,3.318,3.505,3.673,3.841,3.897,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
CRAMLINGTON T2 T4,0.704,0.758,0.81,0.876,0.95,1.03,1.116,1.223,1.325,1.413,1.516,1.614,1.688,1.797,1.9,2.02,2.14,2.274,2.41,2.559,2.695,2.85,2.999,3.133,3.309,3.469,3.628,3.681,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
DARLEY,0.545,0.591,0.642,0.706,0.78,0.861,0.949,1.055,1.146,1.232,1.326,1.417,1.496,1.599,1.698,1.809,1.922,2.045,2.171,2.304,2.427,2.566,2.695,2.813,2.967,3.094,3.231,3.302,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
DARLINGTON 132/6KV,0.917,0.973,1.029,1.098,1.174,1.256,1.344,1.453,1.554,1.644,1.747,1.845,1.922,2.032,2.136,2.256,2.377,2.511,2.648,2.796,2.931,3.086,3.232,3.361,3.528,3.67,3.827,3.885,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
DARLINGTON 33/11KV,1.508,1.629,1.764,1.93,2.123,2.332,2.561,2.837,3.076,3.299,3.545,3.783,3.989,4.258,4.515,4.806,5.101,5.423,5.752,6.102,6.424,6.789,7.128,7.435,7.832,8.156,8.518,8.697,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
DARLINGTON CENTRAL 33/11KV,0.694,0.734,0.773,0.818,0.867,0.919,0.975,1.046,1.114,1.172,1.24,1.305,1.354,1.426,1.494,1.573,1.653,1.742,1.833,1.931,2.022,2.125,2.224,2.31,2.422,2.518,2.624,2.658,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
DARLINGTON EAST,6.896,6.991,7.089,7.191,7.296,7.409,7.531,7.682,7.818,7.941,8.081,8.214,8.322,8.472,8.614,8.778,8.943,9.125,9.31,9.511,9.694,9.903,10.1,10.274,10.501,10.691,10.902,10.987,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
DARLINGTON WEST,2.146,2.254,2.355,2.475,2.606,2.744,2.89,3.079,3.266,3.422,3.61,3.787,3.912,4.108,4.29,4.507,4.723,4.967,5.215,5.488,5.737,6.023,6.3,6.535,6.845,7.114,7.411,7.486,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
DENWICK,3.572,3.845,4.145,4.49,4.875,5.294,5.751,6.301,6.777,7.221,7.712,8.185,8.597,9.134,9.646,10.225,10.813,11.454,12.109,12.805,13.446,14.171,14.844,15.472,16.285,16.978,17.698,18.059,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
DUNSTON 66/11KV,0.681,0.748,0.82,0.909,1.013,1.125,1.247,1.396,1.528,1.649,1.784,1.914,2.023,2.17,2.309,2.469,2.63,2.807,2.988,3.181,3.359,3.561,3.75,3.919,4.137,4.317,4.519,4.609,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
DUNSTON 66/20KV,1.348,1.465,1.58,1.712,1.856,2.008,2.17,2.377,2.574,2.744,2.944,3.134,3.275,3.486,3.683,3.915,4.147,4.408,4.673,4.962,5.226,5.528,5.819,6.068,6.394,6.672,6.983,7.078,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
DURHAM EAST,1.368,1.445,1.538,1.658,1.802,1.96,2.134,2.338,2.505,2.669,2.843,3.012,3.172,3.367,3.554,3.762,3.975,4.202,4.435,4.68,4.906,5.159,5.39,5.608,5.885,6.106,6.352,6.507,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
EASTFIELD,1.991,2.111,2.223,2.345,2.47,2.6,2.739,2.919,3.098,3.247,3.428,3.597,3.715,3.902,4.076,4.284,4.49,4.724,4.962,5.224,5.464,5.738,6.005,6.235,6.54,6.814,7.101,7.169,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
EASTGATE CEMENT,0.561,0.603,0.653,0.719,0.799,0.886,0.982,1.096,1.191,1.283,1.382,1.478,1.565,1.675,1.78,1.897,2.017,2.147,2.279,2.419,2.548,2.693,2.826,2.95,3.11,3.238,3.381,3.462,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
EDUCATIONAL PRECINCT,0.436,0.511,0.591,0.682,0.781,0.888,1.005,1.147,1.274,1.389,1.52,1.644,1.748,1.889,2.023,2.175,2.33,2.499,2.673,2.859,3.029,3.223,3.404,3.566,3.775,3.947,4.142,4.227,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
ELVINGTON,1.689,1.769,1.854,1.921,1.974,2.032,2.096,2.172,2.237,2.298,2.365,2.43,2.488,2.562,2.632,2.712,2.793,2.881,2.971,3.066,3.154,3.253,3.345,3.429,3.538,3.627,3.725,3.776,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
FARADAY STREET,0.985,1.135,1.292,1.485,1.706,1.944,2.201,2.518,2.804,3.061,3.354,3.634,3.863,4.178,4.476,4.819,5.164,5.546,5.935,6.354,6.738,7.175,7.586,7.95,8.421,8.811,9.252,9.434,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
FAWDON T1 & SEATON BURN T1,2.258,2.403,2.541,2.703,2.879,3.066,3.264,3.518,3.764,3.973,4.223,4.457,4.628,4.89,5.133,5.421,5.708,6.031,6.36,6.721,7.05,7.426,7.789,8.102,8.513,8.872,9.261,9.372,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
FISHBURN,27.923,28.089,28.252,28.433,28.625,28.83,29.049,29.325,29.588,29.815,30.082,30.334,30.522,30.428,30.681,30.99,31.291,31.637,31.978,32.363,32.705,33.106,33.492,33.827,34.268,34.65,35.063,35.195,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
FLATWORTH CENTRAL,0.964,1.029,1.095,1.172,1.257,1.348,1.446,1.569,1.682,1.782,1.898,2.008,2.094,2.217,2.333,2.468,2.603,2.754,2.907,3.073,3.225,3.399,3.563,3.707,3.894,4.05,4.227,4.291,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
FOSS ISLANDS,1.133,1.279,1.436,1.638,1.875,2.131,2.41,2.749,3.048,3.323,3.63,3.926,4.175,4.509,4.826,5.188,5.554,5.955,6.364,6.802,7.205,7.66,8.087,8.47,8.965,9.372,9.828,10.038,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
FOSSWAY 33/11KV,0.748,0.87,0.987,1.127,1.281,1.444,1.619,1.84,2.052,2.234,2.449,2.653,2.804,3.031,3.242,3.491,3.74,4.02,4.305,4.615,4.899,5.224,5.537,5.803,6.153,6.45,6.785,6.886,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
FOURSTONES 20KV,38.835,39.015,39.217,39.463,39.746,40.055,40.393,40.798,41.147,41.474,41.833,42.18,42.485,42.879,43.256,43.681,44.112,44.582,45.062,45.571,46.04,46.57,47.061,47.521,48.115,48.618,49.143,49.414,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
FYLANDS BRIDGE,2.59,2.779,2.967,3.156,3.343,3.542,3.755,4.023,4.278,4.498,4.757,5.001,5.186,5.46,5.716,6.016,6.316,6.652,6.995,7.367,7.708,8.097,8.471,8.796,9.223,9.593,9.993,10.122,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
GALE LANE,5.608,5.701,5.781,5.876,5.978,6.083,6.192,6.34,6.495,6.617,6.773,6.917,7.007,7.165,7.309,7.486,7.659,7.86,8.063,8.29,8.496,8.734,8.969,9.161,9.418,9.646,9.899,9.937,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
GARWOOD STREET,1.546,1.68,1.824,1.994,2.185,2.392,2.617,2.891,3.133,3.355,3.604,3.843,4.044,4.314,4.57,4.862,5.158,5.483,5.814,6.169,6.494,6.863,7.209,7.518,7.917,8.245,8.614,8.783,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
GATESHEAD CENTRAL,1.547,1.614,1.69,1.781,1.885,1.999,2.124,2.273,2.4,2.52,2.652,2.779,2.892,3.036,3.174,3.33,3.488,3.66,3.835,4.021,4.192,4.386,4.564,4.728,4.937,5.106,5.297,5.399,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
GATESHEAD EAST,0.179,0.201,0.226,0.248,0.268,0.29,0.315,0.343,0.367,0.39,0.414,0.438,0.46,0.488,0.514,0.543,0.573,0.605,0.638,0.672,0.704,0.74,0.773,0.803,0.842,0.873,0.908,0.929,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
GOSFORTH 33/11KV,0.612,0.673,0.734,0.801,0.87,0.945,1.025,1.125,1.216,1.297,1.39,1.479,1.55,1.65,1.744,1.852,1.962,2.083,2.206,2.34,2.462,2.601,2.732,2.848,2.998,3.122,3.263,3.318,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
GRANGETOWN,1.766,1.903,2.041,2.208,2.397,2.599,2.816,3.086,3.338,3.56,3.817,4.06,4.251,4.524,4.781,5.08,5.38,5.714,6.054,6.423,6.76,7.145,7.512,7.831,8.249,8.601,8.993,9.134,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
GREATHAM,0.205,0.229,0.257,0.293,0.335,0.383,0.435,0.495,0.545,0.594,0.646,0.697,0.745,0.803,0.859,0.921,0.984,1.053,1.122,1.196,1.263,1.339,1.409,1.473,1.556,1.621,1.695,1.741,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
GUISBOROUGH T1 T2,7.037,7.23,7.424,7.657,7.917,8.194,8.493,8.865,9.21,9.514,9.865,10.2,10.46,10.542,10.886,11.295,11.7,12.157,12.614,13.118,13.573,14.099,14.6,15.041,15.617,16.108,16.644,16.841,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
HARLOW GREEN,1.332,1.463,1.585,1.726,1.875,2.033,2.2,2.416,2.628,2.806,3.021,3.223,3.365,3.59,3.797,4.044,4.29,4.569,4.852,5.163,5.447,5.773,6.089,6.355,6.706,7.008,7.347,7.433,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
HARMIRE BRIDGE,1.841,1.965,2.107,2.285,2.495,2.724,2.974,3.273,3.528,3.769,4.032,4.286,4.513,4.707,4.981,5.293,5.608,5.952,6.3,6.673,7.014,7.401,7.759,8.09,8.515,8.865,9.247,9.453,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
HARRATON,2.258,2.356,2.458,2.582,2.724,2.876,3.041,3.244,3.426,3.591,3.778,3.956,4.103,4.304,4.495,4.714,4.934,5.178,5.426,5.694,5.939,6.217,6.48,6.712,7.013,7.261,7.542,7.66,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
HARROGATE 132/11KV,2.299,2.545,2.795,3.1,3.446,3.817,4.218,4.713,5.168,5.573,6.038,6.48,6.833,7.331,7.799,8.341,8.887,9.492,10.109,10.775,11.385,12.079,12.738,13.327,14.096,14.759,15.464,15.735,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
HARROGATE WEST,0.475,0.55,0.63,0.722,0.825,0.936,1.056,1.203,1.333,1.452,1.586,1.715,1.822,1.967,2.105,2.262,2.421,2.596,2.774,2.965,3.14,3.339,3.525,3.694,3.914,4.1,4.299,4.388,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
HARTMOOR 66/20KV,8.102,8.303,8.508,8.745,9.004,9.282,9.583,9.954,10.296,10.599,10.949,11.281,11.545,11.919,12.27,12.677,13.087,13.541,14.004,14.504,14.962,15.484,15.979,16.414,16.982,17.46,17.989,18.192,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
HAWTHORN PIT,15.764,15.964,16.159,16.379,16.614,16.862,17.128,17.465,17.788,18.064,18.392,18.701,18.931,19.276,19.598,19.977,20.356,20.78,21.213,21.685,22.116,22.609,23.083,23.493,24.03,24.493,25.001,25.157,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
HAXBY ROAD T2 T3,1.618,1.715,1.804,1.91,2.028,2.15,2.28,2.449,2.62,2.76,2.932,3.093,3.201,3.379,3.543,3.74,3.936,4.158,4.384,4.634,4.862,5.123,5.379,5.593,5.876,6.123,6.397,6.456,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
HEBBURN,0.535,0.571,0.608,0.647,0.687,0.73,0.778,0.835,0.887,0.934,0.987,1.038,1.08,1.137,1.191,1.254,1.317,1.386,1.456,1.532,1.602,1.681,1.756,1.822,1.907,1.978,2.057,2.091,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
HEBBURN WEST,0.114,0.124,0.134,0.144,0.155,0.166,0.178,0.193,0.208,0.22,0.235,0.248,0.259,0.274,0.289,0.305,0.322,0.341,0.36,0.381,0.4,0.422,0.443,0.461,0.484,0.504,0.526,0.534,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
HEDWORTH,1.233,1.31,1.381,1.459,1.541,1.626,1.716,1.833,1.953,2.05,2.171,2.283,2.358,2.482,2.596,2.734,2.87,3.026,3.184,3.359,3.518,3.701,3.88,4.029,4.226,4.397,4.589,4.629,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
HEIGHINGTON,0.152,0.157,0.164,0.173,0.182,0.193,0.206,0.219,0.23,0.241,0.252,0.263,0.274,0.287,0.3,0.313,0.327,0.342,0.356,0.372,0.386,0.402,0.416,0.43,0.447,0.46,0.475,0.487,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
HEXHAM,5.212,5.336,5.466,5.609,5.763,5.93,6.11,6.33,6.529,6.708,6.911,7.105,7.254,5.593,5.746,5.984,6.178,6.443,6.654,6.944,7.16,7.462,7.747,8.008,8.35,8.648,8.953,9.082,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
HIGH BARMSTON,2.282,2.393,2.505,2.629,2.759,2.899,3.05,3.236,3.409,3.561,3.737,3.905,4.037,4.225,4.402,4.607,4.813,5.042,5.275,5.527,5.758,6.021,6.271,6.489,6.773,7.01,7.277,7.378,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
HIGH FLATTS,1.622,1.767,1.91,2.079,2.263,2.46,2.67,2.936,3.187,3.404,3.659,3.901,4.084,4.354,4.607,4.903,5.199,5.531,5.869,6.236,6.572,6.956,7.324,7.645,8.066,8.43,8.823,8.952,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
