Primary,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
BOWESFIELD 33/11KV,0.807,0.967,1.05,1.133,1.22,1.317,1.435,1.563,1.671,1.8,1.906,2.037,2.171,2.315,2.458,2.62,2.791,2.98,3.183,3.412,3.643,3.89,4.13,4.379,4.652,4.901,5.17,5.429,NPgN,Primary,NG FES - Counterfactual,Total installed renewable generation capacity (MW)
BOWESFIELD 66/11KV,0.904,1.007,1.052,1.097,1.144,1.197,1.262,1.333,1.398,1.476,1.537,1.616,1.695,1.774,1.858,1.95,2.05,2.158,2.277,2.412,2.551,2.697,2.843,2.996,3.154,3.308,3.47,3.633,NPgN,Primary,NG FES - Counterfactual,Total installed renewable generation capacity (MW)
BRANCEPETH,16.332,16.618,16.724,16.818,16.917,17.03,17.172,17.327,17.479,17.667,17.805,17.995,18.181,18.351,18.544,18.753,18.982,19.228,19.505,19.818,19.862,20.201,20.556,20.929,21.287,21.669,22.056,22.46,NPgN,Primary,NG FES - Counterfactual,Total installed renewable generation capacity (MW)
BREAMISH STREET,0.845,0.943,0.985,1.019,1.056,1.096,1.146,1.2,1.247,1.305,1.35,1.408,1.467,1.528,1.59,1.659,1.734,1.815,1.903,2.003,2.106,2.214,2.321,2.433,2.551,2.664,2.783,2.901,NPgN,Primary,NG FES - Counterfactual,Total installed renewable generation capacity (MW)
BRENDA TRADING,2.13,2.369,2.466,2.558,2.655,2.765,2.902,3.052,3.194,3.368,3.499,3.674,3.848,4.013,4.194,4.393,4.609,4.842,5.101,5.395,5.704,6.022,6.349,6.692,7.031,7.379,7.738,8.106,NPgN,Primary,NG FES - Counterfactual,Total installed renewable generation capacity (MW)
CAMPLESHON ROAD,1.999,2.2,2.268,2.321,2.376,2.438,2.519,2.607,2.697,2.809,2.889,3.001,3.111,3.206,3.319,3.44,3.573,3.715,3.877,4.06,4.259,4.458,4.67,4.893,5.101,5.33,5.56,5.804,NPgN,Primary,NG FES - Counterfactual,Total installed renewable generation capacity (MW)
CARLEY HILL,1.592,1.803,1.88,1.948,2.019,2.1,2.202,2.314,2.424,2.561,2.661,2.798,2.933,3.056,3.195,3.346,3.512,3.69,3.89,4.117,4.36,4.606,4.864,5.135,5.394,5.671,5.953,6.247,NPgN,Primary,NG FES - Counterfactual,Total installed renewable generation capacity (MW)
CARLIN HOW T3 T4,4.321,4.545,4.643,4.74,4.843,4.957,5.1,5.255,5.397,5.57,5.703,5.878,6.053,6.225,6.409,6.612,6.831,7.068,7.33,7.626,7.935,8.255,8.579,8.919,9.264,9.608,9.966,10.327,NPgN,Primary,NG FES - Counterfactual,Total installed renewable generation capacity (MW)
CARR HILL,2.014,2.258,2.331,2.387,2.446,2.515,2.605,2.704,2.812,2.951,3.044,3.183,3.314,3.42,3.554,3.694,3.852,4.019,4.212,4.432,4.676,4.915,5.178,5.456,5.699,5.988,6.27,6.578,NPgN,Primary,NG FES - Counterfactual,Total installed renewable generation capacity (MW)
CATTERICK CAMP,2.073,2.375,2.487,2.582,2.683,2.796,2.939,3.096,3.247,3.435,3.573,3.762,3.948,4.12,4.312,4.522,4.751,4.998,5.275,5.587,5.921,6.26,6.613,6.984,7.343,7.722,8.108,8.508,NPgN,Primary,NG FES - Counterfactual,Total installed renewable generation capacity (MW)
CLOSE,0.712,0.83,0.913,0.998,1.088,1.188,1.303,1.43,1.522,1.63,1.727,1.836,1.954,2.098,2.226,2.378,2.533,2.708,2.888,3.09,3.283,3.501,3.696,3.896,4.148,4.343,4.567,4.766,NPgN,Primary,NG FES - Counterfactual,Total installed renewable generation capacity (MW)
CONEYTHORPE,2.173,2.358,2.427,2.478,2.531,2.592,2.667,2.749,2.826,2.921,2.993,3.088,3.183,3.274,3.373,3.482,3.6,3.728,3.869,4.029,4.198,4.372,4.549,4.736,4.921,5.111,5.306,5.506,NPgN,Primary,NG FES - Counterfactual,Total installed renewable generation capacity (MW)
CONSETT,24.441,24.729,24.841,24.943,25.051,25.173,25.327,25.495,25.655,25.854,26.002,26.202,26.4,26.584,26.789,27.013,27.257,27.52,27.814,28.147,27.889,28.249,28.623,29.016,29.398,29.799,30.208,30.631,NPgN,Primary,NG FES - Counterfactual,Total installed renewable generation capacity (MW)
CORPORATION STREET,0.162,0.217,0.243,0.269,0.297,0.327,0.365,0.406,0.443,0.487,0.522,0.566,0.611,0.657,0.704,0.758,0.814,0.876,0.944,1.02,1.099,1.181,1.263,1.349,1.439,1.525,1.616,1.707,NPgN,Primary,NG FES - Counterfactual,Total installed renewable generation capacity (MW)
COWTON,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,NPgN,Primary,NG FES - Counterfactual,Total installed renewable generation capacity (MW)
CRAMLINGTON T1 T3,0.743,0.827,0.859,0.889,0.921,0.956,1.002,1.052,1.101,1.163,1.207,1.269,1.33,1.384,1.447,1.514,1.588,1.668,1.758,1.859,1.968,2.078,2.194,2.316,2.432,2.557,2.683,2.815,NPgN,Primary,NG FES - Counterfactual,Total installed renewable generation capacity (MW)
CRAMLINGTON T2 T4,0.704,0.783,0.813,0.841,0.87,0.904,0.947,0.994,1.04,1.098,1.14,1.199,1.255,1.307,1.366,1.429,1.499,1.574,1.658,1.754,1.857,1.96,2.07,2.185,2.294,2.412,2.531,2.656,NPgN,Primary,NG FES - Counterfactual,Total installed renewable generation capacity (MW)
DARLEY,0.545,0.609,0.645,0.681,0.72,0.762,0.813,0.869,0.915,0.97,1.015,1.071,1.128,1.191,1.252,1.322,1.396,1.477,1.564,1.661,1.759,1.865,1.966,2.07,2.188,2.292,2.406,2.514,NPgN,Primary,NG FES - Counterfactual,Total installed renewable generation capacity (MW)
DARLINGTON 132/6KV,0.917,0.999,1.033,1.064,1.096,1.133,1.179,1.229,1.277,1.335,1.379,1.438,1.496,1.552,1.612,1.679,1.751,1.83,1.917,2.015,2.119,2.225,2.335,2.45,2.563,2.68,2.8,2.924,NPgN,Primary,NG FES - Counterfactual,Total installed renewable generation capacity (MW)
DARLINGTON 33/11KV,1.508,1.679,1.77,1.863,1.961,2.07,2.201,2.345,2.464,2.607,2.725,2.869,3.018,3.179,3.338,3.518,3.709,3.918,4.144,4.397,4.652,4.926,5.191,5.465,5.769,6.043,6.339,6.624,NPgN,Primary,NG FES - Counterfactual,Total installed renewable generation capacity (MW)
DARLINGTON CENTRAL 33/11KV,0.694,0.754,0.775,0.793,0.812,0.833,0.861,0.891,0.922,0.96,0.987,1.026,1.063,1.096,1.135,1.176,1.222,1.27,1.326,1.389,1.457,1.525,1.597,1.674,1.745,1.823,1.902,1.985,NPgN,Primary,NG FES - Counterfactual,Total installed renewable generation capacity (MW)
DARLINGTON EAST,6.896,7.04,7.097,7.141,7.189,7.242,7.307,7.379,7.444,7.523,7.585,7.665,7.746,7.825,7.909,8.003,8.103,8.213,8.333,8.469,8.611,8.758,8.907,9.063,9.222,9.379,9.544,9.71,NPgN,Primary,NG FES - Counterfactual,Total installed renewable generation capacity (MW)
DARLINGTON WEST,2.146,2.312,2.361,2.403,2.446,2.497,2.564,2.638,2.719,2.823,2.893,2.998,3.096,3.175,3.276,3.38,3.499,3.623,3.769,3.933,4.117,4.297,4.495,4.705,4.887,5.105,5.318,5.55,NPgN,Primary,NG FES - Counterfactual,Total installed renewable generation capacity (MW)
DENWICK,3.572,3.965,4.163,4.35,4.547,4.766,5.03,5.318,5.556,5.841,6.076,6.363,6.662,6.984,7.301,7.664,8.044,8.464,8.914,9.42,9.929,10.476,11.002,11.549,12.157,12.702,13.292,13.858,NPgN,Primary,NG FES - Counterfactual,Total installed renewable generation capacity (MW)
DUNSTON 66/11KV,0.681,0.777,0.823,0.87,0.919,0.975,1.042,1.116,1.18,1.258,1.32,1.399,1.479,1.561,1.645,1.74,1.841,1.951,2.071,2.206,2.345,2.492,2.637,2.788,2.948,3.1,3.261,3.421,NPgN,Primary,NG FES - Counterfactual,Total installed renewable generation capacity (MW)
DUNSTON 66/20KV,1.348,1.526,1.587,1.638,1.692,1.754,1.834,1.921,2.01,2.122,2.201,2.314,2.423,2.517,2.629,2.749,2.881,3.023,3.184,3.366,3.565,3.763,3.975,4.198,4.404,4.634,4.864,5.108,NPgN,Primary,NG FES - Counterfactual,Total installed renewable generation capacity (MW)
DURHAM EAST,1.368,1.469,1.542,1.621,1.705,1.797,1.905,2.023,2.111,2.214,2.306,2.411,2.523,2.656,2.778,2.921,3.068,3.232,3.403,3.595,3.78,3.987,4.175,4.368,4.606,4.795,5.01,5.204,NPgN,Primary,NG FES - Counterfactual,Total installed renewable generation capacity (MW)
EASTFIELD,1.991,2.178,2.232,2.27,2.31,2.356,2.418,2.486,2.564,2.664,2.729,2.829,2.923,2.996,3.091,3.189,3.301,3.418,3.555,3.712,3.888,4.058,4.248,4.449,4.62,4.83,5.033,5.257,NPgN,Primary,NG FES - Counterfactual,Total installed renewable generation capacity (MW)
EASTGATE CEMENT,0.561,0.618,0.655,0.696,0.74,0.789,0.846,0.909,0.958,1.017,1.067,1.125,1.188,1.258,1.325,1.403,1.483,1.572,1.666,1.772,1.876,1.991,2.097,2.207,2.337,2.446,2.566,2.679,NPgN,Primary,NG FES - Counterfactual,Total installed renewable generation capacity (MW)
EDUCATIONAL PRECINCT,0.436,0.547,0.596,0.641,0.688,0.74,0.805,0.875,0.936,1.011,1.07,1.145,1.222,1.3,1.381,1.471,1.568,1.673,1.788,1.917,2.05,2.191,2.33,2.475,2.627,2.774,2.928,3.081,NPgN,Primary,NG FES - Counterfactual,Total installed renewable generation capacity (MW)
ELVINGTON,1.689,1.815,1.864,1.89,1.918,1.949,1.986,2.027,2.06,2.099,2.132,2.171,2.212,2.258,2.302,2.353,2.405,2.464,2.526,2.597,2.667,2.742,2.815,2.89,2.974,3.049,3.13,3.207,NPgN,Primary,NG FES - Counterfactual,Total installed renewable generation capacity (MW)
FARADAY STREET,0.985,1.203,1.3,1.395,1.496,1.609,1.749,1.901,2.038,2.205,2.335,2.503,2.673,2.842,3.02,3.218,3.431,3.662,3.916,4.203,4.5,4.811,5.123,5.449,5.785,6.115,6.46,6.806,NPgN,Primary,NG FES - Counterfactual,Total installed renewable generation capacity (MW)
FAWDON T1 & SEATON BURN T1,2.258,2.478,2.549,2.61,2.673,2.746,2.841,2.945,3.054,3.193,3.289,3.428,3.562,3.674,3.811,3.955,4.117,4.288,4.485,4.708,4.954,5.197,5.459,5.737,5.987,6.274,6.558,6.863,NPgN,Primary,NG FES - Counterfactual,Total installed renewable generation capacity (MW)
FISHBURN,27.923,28.175,28.263,28.334,28.409,28.494,28.602,28.721,28.841,28.99,29.098,29.248,29.394,29.524,29.674,29.837,30.015,30.207,30.423,30.669,30.628,30.894,31.177,31.474,31.753,32.058,32.365,32.688,NPgN,Primary,NG FES - Counterfactual,Total installed renewable generation capacity (MW)
FLATWORTH CENTRAL,0.964,1.061,1.098,1.133,1.169,1.209,1.26,1.316,1.369,1.435,1.483,1.549,1.614,1.676,1.743,1.818,1.898,1.985,2.082,2.192,2.308,2.427,2.55,2.679,2.805,2.937,3.071,3.21,NPgN,Primary,NG FES - Counterfactual,Total installed renewable generation capacity (MW)
FOSS ISLANDS,1.133,1.338,1.443,1.552,1.668,1.797,1.953,2.124,2.271,2.448,2.59,2.769,2.952,3.143,3.336,3.554,3.786,4.039,4.315,4.625,4.94,5.275,5.604,5.947,6.315,6.658,7.025,7.383,NPgN,Primary,NG FES - Counterfactual,Total installed renewable generation capacity (MW)
FOSSWAY 33/11KV,0.748,0.932,0.994,1.049,1.107,1.173,1.258,1.351,1.446,1.567,1.651,1.772,1.889,1.99,2.11,2.238,2.38,2.531,2.704,2.9,3.113,3.325,3.553,3.793,4.013,4.26,4.507,4.769,NPgN,Primary,NG FES - Counterfactual,Total installed renewable generation capacity (MW)
FOURSTONES 20KV,38.835,39.088,39.227,39.367,39.515,39.679,39.876,40.091,40.266,40.475,40.65,40.861,41.081,41.322,41.557,41.826,42.107,42.419,42.751,43.125,43.499,43.903,44.289,44.689,45.14,45.538,45.972,46.385,NPgN,Primary,NG FES - Counterfactual,Total installed renewable generation capacity (MW)
FYLANDS BRIDGE,2.59,2.883,2.983,3.052,3.125,3.208,3.314,3.431,3.547,3.692,3.796,3.942,4.084,4.21,4.357,4.515,4.688,4.875,5.085,5.324,5.581,5.84,6.114,6.402,6.673,6.968,7.266,7.58,NPgN,Primary,NG FES - Counterfactual,Total installed renewable generation capacity (MW)
GALE LANE,5.608,5.754,5.786,5.809,5.833,5.862,5.905,5.951,6.015,6.099,6.149,6.232,6.308,6.356,6.431,6.504,6.591,6.681,6.79,6.915,7.062,7.198,7.36,7.533,7.663,7.846,8.016,8.213,NPgN,Primary,NG FES - Counterfactual,Total installed renewable generation capacity (MW)
GARWOOD STREET,1.546,1.74,1.832,1.92,2.012,2.116,2.241,2.379,2.497,2.64,2.755,2.899,3.047,3.2,3.356,3.531,3.718,3.922,4.144,4.394,4.649,4.92,5.186,5.463,5.759,6.037,6.333,6.624,NPgN,Primary,NG FES - Counterfactual,Total installed renewable generation capacity (MW)
GATESHEAD CENTRAL,1.547,1.641,1.694,1.746,1.802,1.864,1.937,2.017,2.082,2.159,2.223,2.301,2.382,2.472,2.559,2.659,2.763,2.879,3.001,3.14,3.277,3.426,3.567,3.713,3.88,4.025,4.184,4.335,NPgN,Primary,NG FES - Counterfactual,Total installed renewable generation capacity (MW)
GATESHEAD EAST,0.179,0.213,0.229,0.239,0.251,0.264,0.279,0.295,0.307,0.322,0.334,0.349,0.365,0.383,0.4,0.42,0.44,0.463,0.487,0.514,0.54,0.569,0.595,0.623,0.656,0.682,0.712,0.74,NPgN,Primary,NG FES - Counterfactual,Total installed renewable generation capacity (MW)
GOSFORTH 33/11KV,0.612,0.703,0.739,0.768,0.799,0.833,0.876,0.923,0.966,1.019,1.059,1.112,1.166,1.217,1.273,1.335,1.401,1.473,1.552,1.642,1.736,1.834,1.933,2.036,2.141,2.246,2.355,2.465,NPgN,Primary,NG FES - Counterfactual,Total installed renewable generation capacity (MW)
GRANGETOWN,1.766,1.969,2.048,2.123,2.202,2.291,2.403,2.525,2.642,2.787,2.895,3.041,3.185,3.319,3.469,3.632,3.81,4.002,4.216,4.459,4.716,4.979,5.252,5.538,5.817,6.108,6.407,6.715,NPgN,Primary,NG FES - Counterfactual,Total installed renewable generation capacity (MW)
GREATHAM,0.205,0.237,0.258,0.281,0.306,0.333,0.365,0.4,0.426,0.457,0.485,0.516,0.549,0.589,0.625,0.667,0.711,0.76,0.811,0.868,0.923,0.985,1.041,1.099,1.169,1.226,1.29,1.349,NPgN,Primary,NG FES - Counterfactual,Total installed renewable generation capacity (MW)
GUISBOROUGH T1 T2,7.037,7.323,7.436,7.54,7.65,7.774,7.929,8.099,8.26,8.459,8.607,8.808,9.006,9.192,9.399,9.625,9.87,10.135,10.43,10.764,10.879,11.24,11.614,12.005,12.39,12.789,13.199,13.62,NPgN,Primary,NG FES - Counterfactual,Total installed renewable generation capacity (MW)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Counterfactual,Total installed renewable generation capacity (MW)
HARLOW GREEN,1.332,1.533,1.594,1.641,1.691,1.749,1.826,1.91,2.004,2.122,2.202,2.321,2.434,2.524,2.639,2.759,2.894,3.036,3.202,3.39,3.6,3.805,4.031,4.27,4.478,4.727,4.97,5.235,NPgN,Primary,NG FES - Counterfactual,Total installed renewable generation capacity (MW)
HARMIRE BRIDGE,1.841,2.013,2.114,2.219,2.331,2.455,2.603,2.764,2.893,3.047,3.177,3.332,3.495,3.677,3.851,4.051,4.261,4.492,4.739,5.016,5.213,5.512,5.795,6.088,6.424,6.714,7.033,7.334,NPgN,Primary,NG FES - Counterfactual,Total installed renewable generation capacity (MW)
HARRATON,2.258,2.4,2.464,2.525,2.59,2.663,2.753,2.851,2.938,3.045,3.128,3.236,3.345,3.453,3.567,3.695,3.831,3.979,4.142,4.326,4.516,4.715,4.914,5.122,5.337,5.548,5.768,5.989,NPgN,Primary,NG FES - Counterfactual,Total installed renewable generation capacity (MW)
HARROGATE 132/11KV,2.299,2.659,2.808,2.951,3.102,3.272,3.484,3.715,3.929,4.193,4.393,4.659,4.924,5.179,5.455,5.76,6.089,6.446,6.841,7.288,7.757,8.24,8.735,9.252,9.77,10.296,10.84,11.393,NPgN,Primary,NG FES - Counterfactual,Total installed renewable generation capacity (MW)
HARROGATE WEST,0.475,0.584,0.635,0.681,0.73,0.785,0.852,0.926,0.989,1.066,1.127,1.205,1.284,1.365,1.449,1.543,1.643,1.752,1.871,2.005,2.142,2.287,2.43,2.579,2.737,2.887,3.046,3.203,NPgN,Primary,NG FES - Counterfactual,Total installed renewable generation capacity (MW)
HARTMOOR 66/20KV,8.102,8.401,8.521,8.628,8.741,8.868,9.026,9.199,9.36,9.558,9.707,9.907,10.105,10.296,10.503,10.731,10.978,11.245,11.542,11.876,12.228,12.591,12.962,13.351,13.739,14.134,14.542,14.958,NPgN,Primary,NG FES - Counterfactual,Total installed renewable generation capacity (MW)
HAWTHORN PIT,15.764,16.069,16.173,16.257,16.346,16.447,16.577,16.72,16.866,17.049,17.178,17.362,17.54,17.695,17.878,18.073,18.29,18.521,18.785,19.083,19.407,19.731,20.077,20.441,20.778,21.153,21.528,21.926,NPgN,Primary,NG FES - Counterfactual,Total installed renewable generation capacity (MW)
HAXBY ROAD T2 T3,1.618,1.768,1.809,1.842,1.877,1.919,1.975,2.037,2.11,2.204,2.265,2.359,2.447,2.512,2.601,2.692,2.796,2.904,3.033,3.179,3.345,3.504,3.684,3.876,4.035,4.235,4.427,4.641,NPgN,Primary,NG FES - Counterfactual,Total installed renewable generation capacity (MW)
HEBBURN,0.535,0.589,0.611,0.628,0.647,0.668,0.694,0.722,0.747,0.777,0.801,0.832,0.863,0.894,0.927,0.963,1.002,1.044,1.091,1.143,1.197,1.254,1.311,1.37,1.431,1.491,1.554,1.617,NPgN,Primary,NG FES - Counterfactual,Total installed renewable generation capacity (MW)
HEBBURN WEST,0.114,0.129,0.135,0.139,0.143,0.148,0.154,0.161,0.167,0.176,0.181,0.19,0.198,0.205,0.213,0.222,0.232,0.243,0.255,0.268,0.283,0.297,0.313,0.329,0.344,0.361,0.378,0.395,NPgN,Primary,NG FES - Counterfactual,Total installed renewable generation capacity (MW)
HEDWORTH,1.233,1.354,1.386,1.409,1.432,1.46,1.499,1.541,1.592,1.657,1.699,1.765,1.826,1.871,1.932,1.994,2.066,2.141,2.23,2.332,2.448,2.558,2.684,2.818,2.927,3.067,3.201,3.352,NPgN,Primary,NG FES - Counterfactual,Total installed renewable generation capacity (MW)
HEIGHINGTON,0.152,0.159,0.165,0.171,0.177,0.185,0.193,0.202,0.208,0.215,0.221,0.228,0.236,0.246,0.255,0.265,0.276,0.287,0.299,0.313,0.325,0.339,0.352,0.364,0.381,0.393,0.407,0.419,NPgN,Primary,NG FES - Counterfactual,Total installed renewable generation capacity (MW)
HEXHAM,5.212,5.396,5.475,5.542,5.614,5.694,5.793,5.9,5.996,6.112,6.203,6.32,6.439,6.558,6.683,6.822,6.971,7.133,7.311,7.511,6.189,6.406,6.623,6.849,7.085,7.313,7.553,7.792,NPgN,Primary,NG FES - Counterfactual,Total installed renewable generation capacity (MW)
HIGH BARMSTON,2.282,2.449,2.513,2.567,2.623,2.686,2.766,2.852,2.933,3.033,3.108,3.208,3.308,3.403,3.507,3.622,3.746,3.879,4.028,4.197,4.374,4.556,4.743,4.939,5.133,5.333,5.538,5.748,NPgN,Primary,NG FES - Counterfactual,Total installed renewable generation capacity (MW)
HIGH FLATTS,1.622,1.841,1.919,1.988,2.061,2.144,2.249,2.364,2.479,2.622,2.725,2.869,3.01,3.135,3.28,3.437,3.609,3.793,4.001,4.237,4.491,4.747,5.017,5.302,5.57,5.861,6.156,6.464,NPgN,Primary,NG FES - Counterfactual,Total installed renewable generation capacity (MW)
HOUGHTON,3.222,3.407,3.47,3.523,3.579,3.643,3.726,3.816,3.909,4.026,4.108,4.226,4.339,4.437,4.553,4.678,4.816,4.963,5.13,5.32,5.527,5.733,5.954,6.187,6.401,6.641,6.881,7.135,NPgN,Primary,NG FES - Counterfactual,Total installed renewable generation capacity (MW)
HOWDON,0.427,0.474,0.489,0.502,0.516,0.532,0.552,0.575,0.599,0.629,0.65,0.681,0.71,0.734,0.764,0.796,0.831,0.869,0.912,0.961,1.014,1.067,1.125,1.186,1.24,1.303,1.365,1.432,NPgN,Primary,NG FES - Counterfactual,Total installed renewable generation capacity (MW)
