Primary,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
BENTON SQUARE,2.044,2.275,2.509,2.78,3.077,3.398,3.736,4.096,4.499,4.933,5.334,5.77,6.203,6.591,7.047,7.5,7.988,8.487,9.011,9.537,10.077,10.609,11.154,11.705,12.237,12.797,13.361,13.945,NPgN,Primary,NG FES - Holistic Transition,Total installed generation capacity (MW)
BENWELL,1.199,1.4,1.61,1.864,2.163,2.486,2.83,3.198,3.6,4.03,4.431,4.865,5.295,5.686,6.14,6.592,7.077,7.574,8.096,8.62,9.155,9.686,10.228,10.776,11.309,11.866,12.427,13.007,NPgN,Primary,NG FES - Holistic Transition,Total installed generation capacity (MW)
BILLINGHAM MARSH HOUSE,13.358,13.577,13.795,14.051,14.34,14.645,14.961,15.29,15.692,16.125,16.509,16.921,17.334,17.708,18.161,18.608,19.093,19.589,20.112,20.633,21.172,21.696,22.24,22.792,23.308,23.869,24.427,25.011,NPgN,Primary,NG FES - Holistic Transition,Total installed generation capacity (MW)
BILLY MILL,4.131,4.315,4.501,4.721,4.969,5.236,5.515,5.811,6.151,6.515,6.317,5.497,5.132,5.456,5.84,6.22,6.63,7.05,7.491,7.934,8.388,8.835,9.294,9.759,10.202,10.675,11.148,11.64,NPgN,Primary,NG FES - Holistic Transition,Total installed generation capacity (MW)
BIRTLEY GROVE 66/11KV,1.25,1.403,1.56,1.745,1.952,2.175,2.412,2.664,2.945,3.248,3.525,3.829,4.128,4.397,4.713,5.025,5.364,5.711,6.076,6.439,6.811,7.178,7.554,7.939,8.31,8.697,9.093,9.496,NPgN,Primary,NG FES - Holistic Transition,Total installed generation capacity (MW)
BIRTLEY GROVE 66/20KV,4.98,5.084,5.192,5.32,5.463,5.62,5.79,5.973,6.163,6.367,5.604,3.689,2.595,2.782,2.997,3.21,3.439,3.674,3.921,4.168,4.419,4.67,4.924,5.183,5.439,5.7,5.968,6.24,NPgN,Primary,NG FES - Holistic Transition,Total installed generation capacity (MW)
BLAYDON BURN,12.043,12.308,12.581,12.894,13.227,13.594,13.99,14.422,14.86,15.326,14.951,13.751,13.172,13.51,13.826,14.084,14.472,14.915,15.323,15.637,15.979,16.284,16.651,16.792,16.774,16.585,16.707,17.037,NPgN,Primary,NG FES - Holistic Transition,Total installed generation capacity (MW)
BLUCHER 33/11KV,1.395,1.598,1.8,2.034,2.287,2.557,2.839,3.136,3.483,3.857,4.201,4.578,4.95,5.279,5.673,6.062,6.482,6.912,7.364,7.817,8.284,8.74,9.212,9.688,10.14,10.625,11.109,11.614,NPgN,Primary,NG FES - Holistic Transition,Total installed generation capacity (MW)
BOLDON DOWNHILL,2.111,2.258,2.407,2.584,2.788,3.006,3.234,3.475,3.755,4.055,4.332,4.636,4.935,5.2,5.517,5.83,6.168,6.514,6.878,7.242,7.617,7.984,8.363,8.746,9.111,9.501,9.89,10.296,NPgN,Primary,NG FES - Holistic Transition,Total installed generation capacity (MW)
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,1.063,1.216,1.366,1.517,1.64,1.775,1.922,2.083,2.245,2.422,2.582,2.757,2.929,3.09,3.271,3.452,3.647,3.848,4.058,4.266,4.478,4.691,4.904,5.127,5.348,5.567,5.801,6.029,NPgN,Primary,NG FES - Holistic Transition,Total installed generation capacity (MW)
BOWESFIELD 33/11KV,0.807,1.01,1.238,1.523,1.877,2.272,2.707,3.186,3.641,4.125,4.584,5.07,5.56,6.026,6.539,7.055,7.602,8.164,8.752,9.346,9.943,10.55,11.154,11.769,12.398,13.018,13.661,14.306,NPgN,Primary,NG FES - Holistic Transition,Total installed generation capacity (MW)
BOWESFIELD 66/11KV,0.904,1.034,1.176,1.353,1.572,1.814,2.077,2.364,2.65,2.955,3.243,3.55,3.857,4.145,4.468,4.791,5.135,5.489,5.859,6.232,6.61,6.99,7.372,7.76,8.15,8.542,8.945,9.353,NPgN,Primary,NG FES - Holistic Transition,Total installed generation capacity (MW)
BRANCEPETH,16.332,16.701,17.09,17.554,18.092,18.68,19.311,19.993,20.399,21.18,21.87,22.635,23.382,24.086,24.882,25.686,26.544,27.436,28.36,29.29,30.226,31.171,32.117,33.106,34.073,35.057,36.085,37.109,NPgN,Primary,NG FES - Holistic Transition,Total installed generation capacity (MW)
BREAMISH STREET,0.845,0.977,1.114,1.268,1.427,1.605,1.798,2.01,2.217,2.438,2.647,2.869,3.092,3.302,3.536,3.771,4.02,4.276,4.545,4.815,5.089,5.365,5.641,5.922,6.206,6.49,6.781,7.077,NPgN,Primary,NG FES - Holistic Transition,Total installed generation capacity (MW)
BRENDA TRADING,2.13,2.434,2.762,3.167,3.659,4.2,4.784,5.417,6.067,6.762,7.413,8.112,8.809,9.455,10.189,10.921,11.704,12.508,13.35,14.197,15.057,15.919,16.788,17.671,18.55,19.443,20.357,21.287,NPgN,Primary,NG FES - Holistic Transition,Total installed generation capacity (MW)
CAMPLESHON ROAD,1.999,2.266,2.537,2.844,3.167,3.519,3.894,4.297,4.73,5.195,5.626,6.093,6.556,6.978,7.466,7.952,8.474,9.009,9.571,10.133,10.708,11.279,11.859,12.45,13.027,13.624,14.233,14.854,NPgN,Primary,NG FES - Holistic Transition,Total installed generation capacity (MW)
CARLEY HILL,1.592,1.865,2.151,2.492,2.883,3.311,3.769,4.264,4.784,5.34,5.859,6.419,6.977,7.489,8.077,8.663,9.289,9.932,10.606,11.284,11.975,12.663,13.361,14.068,14.765,15.483,16.211,16.958,NPgN,Primary,NG FES - Holistic Transition,Total installed generation capacity (MW)
CARLIN HOW T3 T4,4.321,4.603,4.914,5.304,5.791,6.327,6.908,7.542,8.18,8.864,9.503,10.189,10.873,11.511,12.23,12.949,13.718,14.508,15.335,16.165,17.006,17.852,18.702,19.571,20.439,21.313,22.216,23.125,NPgN,Primary,NG FES - Holistic Transition,Total installed generation capacity (MW)
CARR HILL,2.014,2.334,2.657,3.03,3.436,3.872,4.334,4.826,5.375,5.963,6.508,7.101,7.688,8.216,8.836,9.451,10.113,10.791,11.504,12.218,12.95,13.672,14.412,15.161,15.884,16.645,17.411,18.204,NPgN,Primary,NG FES - Holistic Transition,Total installed generation capacity (MW)
CATTERICK CAMP,2.163,2.558,2.969,3.449,3.984,4.569,5.197,5.877,6.601,7.417,8.113,8.89,9.61,10.31,11.11,11.908,12.796,13.707,14.66,15.583,16.523,17.461,18.41,19.443,20.431,21.406,22.504,23.521,NPgN,Primary,NG FES - Holistic Transition,Total installed generation capacity (MW)
CLOSE,0.712,0.862,1.041,1.265,1.544,1.863,2.224,2.631,2.975,3.336,3.688,4.051,4.423,4.793,5.18,5.574,5.984,6.409,6.85,7.299,7.744,8.208,8.658,9.118,9.612,10.072,10.561,11.04,NPgN,Primary,NG FES - Holistic Transition,Total installed generation capacity (MW)
CONEYTHORPE,7.208,7.458,7.711,7.986,8.254,8.548,8.866,9.211,9.568,9.957,10.23,10.534,10.844,11.127,11.403,11.638,11.974,12.349,12.703,12.986,13.289,13.567,13.889,14.069,14.131,14.073,14.248,14.549,NPgN,Primary,NG FES - Holistic Transition,Total installed generation capacity (MW)
CONSETT,24.617,24.987,25.381,25.858,26.424,27.043,27.709,28.431,28.519,29.328,29.995,30.72,31.418,32.158,32.981,33.824,34.711,35.645,36.603,37.577,38.544,39.535,40.512,41.55,42.567,43.596,44.676,45.748,NPgN,Primary,NG FES - Holistic Transition,Total installed generation capacity (MW)
CORPORATION STREET,1.147,1.216,1.293,1.39,1.512,1.648,1.795,1.957,2.041,2.101,2.116,2.074,1.8,1.96,2.139,2.319,2.51,2.706,2.911,3.118,3.327,3.538,3.749,3.964,4.181,4.398,4.621,4.847,NPgN,Primary,NG FES - Holistic Transition,Total installed generation capacity (MW)
COWTON,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,NPgN,Primary,NG FES - Holistic Transition,Total installed generation capacity (MW)
CRAMLINGTON T1 T3,0.743,0.849,0.964,1.107,1.283,1.475,1.68,1.902,2.142,2.411,2.645,2.906,3.157,3.387,3.652,3.915,4.206,4.505,4.818,5.123,5.434,5.743,6.057,6.394,6.717,7.04,7.395,7.732,NPgN,Primary,NG FES - Holistic Transition,Total installed generation capacity (MW)
CRAMLINGTON T2 T4,0.704,0.804,0.911,1.044,1.211,1.392,1.586,1.795,2.022,2.277,2.497,2.745,2.982,3.199,3.449,3.698,3.973,4.256,4.552,4.84,5.134,5.426,5.723,6.042,6.347,6.652,6.989,7.307,NPgN,Primary,NG FES - Holistic Transition,Total installed generation capacity (MW)
DARLEY,0.545,0.626,0.719,0.836,0.985,1.151,1.334,1.538,1.729,1.935,2.127,2.331,2.535,2.731,2.944,3.159,3.389,3.626,3.873,4.12,4.368,4.621,4.872,5.133,5.399,5.656,5.932,6.199,NPgN,Primary,NG FES - Holistic Transition,Total installed generation capacity (MW)
DARLINGTON 132/6KV,0.917,1.022,1.136,1.274,1.439,1.62,1.816,2.028,2.247,2.481,2.699,2.933,3.167,3.383,3.629,3.874,4.137,4.407,4.69,4.974,5.262,5.55,5.841,6.139,6.434,6.733,7.041,7.352,NPgN,Primary,NG FES - Holistic Transition,Total installed generation capacity (MW)
DARLINGTON 33/11KV,1.508,1.723,1.969,2.279,2.668,3.103,3.582,4.113,4.612,5.145,5.649,6.183,6.72,7.233,7.796,8.362,8.963,9.581,10.226,10.877,11.532,12.198,12.86,13.536,14.23,14.908,15.617,16.324,NPgN,Primary,NG FES - Holistic Transition,Total installed generation capacity (MW)
DARLINGTON CENTRAL 33/11KV,0.694,0.772,0.853,0.949,1.06,1.18,1.308,1.447,1.595,1.754,1.902,2.062,2.22,2.365,2.532,2.698,2.877,3.06,3.253,3.445,3.642,3.837,4.036,4.239,4.437,4.641,4.85,5.062,NPgN,Primary,NG FES - Holistic Transition,Total installed generation capacity (MW)
DARLINGTON EAST,9.396,9.589,9.787,10.008,10.231,10.477,10.744,11.035,11.328,11.641,11.389,10.491,10.063,10.355,10.685,11.015,11.367,11.729,12.108,12.489,12.875,13.263,13.653,14.051,14.449,14.85,15.263,15.68,NPgN,Primary,NG FES - Holistic Transition,Total installed generation capacity (MW)
DARLINGTON WEST,5.596,5.809,6.028,6.291,6.597,6.926,7.274,7.645,7.872,8.044,7.883,7.335,6.366,6.765,7.233,7.698,8.201,8.716,9.256,9.796,10.35,10.896,11.455,12.026,12.574,13.15,13.735,14.334,NPgN,Primary,NG FES - Holistic Transition,Total installed generation capacity (MW)
DENWICK,3.572,4.082,4.641,5.31,6.084,6.951,7.906,8.963,9.971,11.077,12.079,13.164,14.231,15.251,16.369,17.494,18.711,19.963,21.269,22.562,23.861,25.185,26.498,27.89,29.294,30.641,32.123,33.526,NPgN,Primary,NG FES - Holistic Transition,Total installed generation capacity (MW)
DUNSTON 66/11KV,0.681,0.801,0.935,1.106,1.322,1.561,1.822,2.109,2.389,2.686,2.968,3.267,3.568,3.851,4.167,4.483,4.819,5.165,5.527,5.891,6.259,6.632,7.004,7.382,7.766,8.148,8.542,8.94,NPgN,Primary,NG FES - Holistic Transition,Total installed generation capacity (MW)
DUNSTON 66/20KV,1.348,1.579,1.819,2.104,2.427,2.779,3.154,3.556,3.99,4.454,4.885,5.353,5.817,6.24,6.729,7.216,7.739,8.274,8.836,9.401,9.977,10.549,11.132,11.722,12.299,12.898,13.504,14.128,NPgN,Primary,NG FES - Holistic Transition,Total installed generation capacity (MW)
DURHAM EAST,1.368,1.493,1.647,1.851,2.121,2.429,2.776,3.166,3.503,3.861,4.205,4.562,4.926,5.284,5.663,6.048,6.452,6.869,7.303,7.742,8.179,8.632,9.073,9.528,10.009,10.462,10.945,11.416,NPgN,Primary,NG FES - Holistic Transition,Total installed generation capacity (MW)
EASTFIELD,1.991,2.239,2.486,2.766,3.06,3.376,3.709,4.061,4.467,4.916,5.312,5.755,6.183,6.566,7.018,7.466,7.959,8.462,8.992,9.513,10.047,10.574,11.114,11.679,12.214,12.77,13.356,13.935,NPgN,Primary,NG FES - Holistic Transition,Total installed generation capacity (MW)
EASTGATE CEMENT,0.561,0.629,0.713,0.827,0.982,1.157,1.352,1.57,1.766,1.975,2.174,2.383,2.594,2.799,3.019,3.242,3.477,3.72,3.973,4.228,4.483,4.746,5.003,5.269,5.545,5.81,6.091,6.366,NPgN,Primary,NG FES - Holistic Transition,Total installed generation capacity (MW)
EDUCATIONAL PRECINCT,0.686,0.83,0.985,1.167,1.374,1.604,1.854,2.129,2.397,2.682,2.898,3.064,3.279,3.551,3.854,4.158,4.48,4.812,5.159,5.509,5.863,6.221,6.578,6.941,7.309,7.676,8.054,8.436,NPgN,Primary,NG FES - Holistic Transition,Total installed generation capacity (MW)
ELVINGTON,1.689,1.872,2.046,2.21,2.316,2.435,2.567,2.713,2.848,2.993,3.13,3.275,3.421,3.56,3.712,3.866,4.029,4.197,4.372,4.548,4.724,4.905,5.084,5.268,5.457,5.64,5.834,6.025,NPgN,Primary,NG FES - Holistic Transition,Total installed generation capacity (MW)
FARADAY STREET,5.906,6.181,6.484,6.862,7.329,7.844,8.405,9.017,9.626,10.274,10.808,11.381,11.97,12.516,13.085,13.614,14.254,14.94,15.622,16.244,16.889,17.514,18.18,18.7,19.119,19.423,19.946,20.617,NPgN,Primary,NG FES - Holistic Transition,Total installed generation capacity (MW)
FAWDON T1 & SEATON BURN T1,4.586,4.87,5.164,5.514,5.917,6.354,6.817,7.313,7.849,8.428,8.914,9.442,9.935,10.432,10.992,11.529,12.148,12.795,13.457,14.086,14.738,15.37,16.035,16.65,17.191,17.705,18.331,19.025,NPgN,Primary,NG FES - Holistic Transition,Total installed generation capacity (MW)
FISHBURN,30.072,30.404,30.744,31.138,31.568,32.036,32.537,33.075,33.313,33.925,34.419,34.966,35.468,36.003,36.592,37.172,37.822,38.511,39.209,39.886,40.572,41.255,41.954,42.626,43.233,43.809,44.5,45.244,NPgN,Primary,NG FES - Holistic Transition,Total installed generation capacity (MW)
FLATWORTH CENTRAL,0.964,1.088,1.22,1.379,1.564,1.767,1.986,2.224,2.469,2.729,2.974,3.237,3.5,3.743,4.019,4.295,4.589,4.892,5.208,5.527,5.851,6.176,6.503,6.835,7.165,7.502,7.844,8.195,NPgN,Primary,NG FES - Holistic Transition,Total installed generation capacity (MW)
FOSS ISLANDS,2.294,2.548,2.839,3.214,3.702,4.244,4.838,5.491,6.033,6.576,7.041,7.465,7.617,8.258,8.968,9.681,10.439,11.217,12.032,12.852,13.68,14.519,15.356,16.209,17.077,17.935,18.826,19.72,NPgN,Primary,NG FES - Holistic Transition,Total installed generation capacity (MW)
FOSSWAY 33/11KV,1.651,1.887,2.134,2.432,2.779,3.157,3.559,3.991,4.457,4.954,5.404,5.891,6.378,6.82,7.325,7.819,8.363,8.926,9.511,10.086,10.676,11.257,11.857,12.435,12.979,13.525,14.114,14.749,NPgN,Primary,NG FES - Holistic Transition,Total installed generation capacity (MW)
FOURSTONES 20KV,40.195,40.516,40.88,41.337,41.903,42.538,43.24,44.018,44.752,45.555,45.99,46.119,46.493,47.239,48.053,48.874,49.759,50.67,51.621,52.563,53.508,54.474,55.429,56.441,57.466,58.447,59.525,60.545,NPgN,Primary,NG FES - Holistic Transition,Total installed generation capacity (MW)
FYLANDS BRIDGE,2.59,2.988,3.384,3.815,4.232,4.685,5.171,5.694,6.254,6.862,7.417,8.022,8.618,9.163,9.79,10.415,11.092,11.786,12.514,13.238,13.976,14.71,15.456,16.227,16.976,17.743,18.543,19.341,NPgN,Primary,NG FES - Holistic Transition,Total installed generation capacity (MW)
GALE LANE,7.508,7.695,7.883,8.106,8.361,8.631,8.91,9.202,9.557,9.941,9.875,9.34,9.154,9.485,9.885,10.28,10.71,11.148,11.611,12.072,12.548,13.011,13.492,13.98,14.438,14.933,15.429,15.945,NPgN,Primary,NG FES - Holistic Transition,Total installed generation capacity (MW)
GARWOOD STREET,1.606,1.856,2.129,2.462,2.856,3.295,3.775,4.303,4.813,5.354,5.856,6.372,6.903,7.422,7.998,8.576,9.189,9.819,10.478,11.143,11.815,12.495,13.174,13.863,14.564,15.261,15.979,16.704,NPgN,Primary,NG FES - Holistic Transition,Total installed generation capacity (MW)
GATESHEAD CENTRAL,1.547,1.667,1.803,1.971,2.178,2.41,2.667,2.953,3.215,3.492,3.758,4.037,4.32,4.592,4.888,5.186,5.5,5.824,6.162,6.504,6.846,7.198,7.544,7.897,8.263,8.619,8.989,9.359,NPgN,Primary,NG FES - Holistic Transition,Total installed generation capacity (MW)
GATESHEAD EAST,0.179,0.227,0.276,0.324,0.362,0.405,0.454,0.509,0.556,0.607,0.655,0.706,0.757,0.808,0.862,0.916,0.973,1.032,1.094,1.156,1.218,1.282,1.345,1.409,1.476,1.541,1.608,1.675,NPgN,Primary,NG FES - Holistic Transition,Total installed generation capacity (MW)
GOSFORTH 33/11KV,0.612,0.733,0.858,0.999,1.148,1.311,1.488,1.681,1.876,2.084,2.28,2.489,2.698,2.893,3.113,3.333,3.568,3.809,4.061,4.315,4.573,4.832,5.092,5.357,5.621,5.889,6.162,6.441,NPgN,Primary,NG FES - Holistic Transition,Total installed generation capacity (MW)
GRANGETOWN,14.863,15.121,15.398,15.739,16.151,16.602,17.088,17.614,18.159,18.744,16.655,11.406,8.41,8.935,9.523,10.101,10.738,11.398,12.081,12.752,13.439,14.119,14.815,15.491,16.134,16.765,17.46,18.196,NPgN,Primary,NG FES - Holistic Transition,Total installed generation capacity (MW)
GREATHAM,12.379,12.418,12.465,12.526,12.607,12.699,12.803,12.919,12.523,11.902,10.853,9.222,6.14,6.179,6.169,6.119,6.144,6.2,6.22,6.174,6.14,6.084,6.065,5.885,5.602,5.188,4.988,4.924,NPgN,Primary,NG FES - Holistic Transition,Total installed generation capacity (MW)
GUISBOROUGH T1 T2,7.037,7.403,7.795,8.27,8.833,9.451,10.117,10.839,11.33,12.138,12.864,13.659,14.443,15.18,16.011,16.85,17.743,18.669,19.631,20.6,21.576,22.561,23.547,24.572,25.582,26.605,27.67,28.735,NPgN,Primary,NG FES - Holistic Transition,Total installed generation capacity (MW)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Holistic Transition,Total installed generation capacity (MW)
HARLOW GREEN,1.782,2.044,2.311,2.624,2.972,3.348,3.745,4.167,4.606,5.064,5.467,5.881,6.183,6.638,7.172,7.702,8.273,8.857,9.471,10.086,10.717,11.34,11.977,12.623,13.245,13.901,14.561,15.244,NPgN,Primary,NG FES - Holistic Transition,Total installed generation capacity (MW)
HARMIRE BRIDGE,4.017,4.231,4.481,4.803,5.216,5.682,6.198,6.771,7.215,7.782,7.834,7.34,7.255,7.8,8.389,8.987,9.619,10.273,10.953,11.638,12.321,13.024,13.715,14.433,15.173,15.885,16.644,17.385,NPgN,Primary,NG FES - Holistic Transition,Total installed generation capacity (MW)
HARRATON,2.258,2.438,2.636,2.88,3.178,3.507,3.865,4.256,4.644,5.057,5.448,5.863,6.281,6.671,7.11,7.549,8.015,8.495,8.997,9.503,10.015,10.531,11.049,11.574,12.104,12.635,13.181,13.734,NPgN,Primary,NG FES - Holistic Transition,Total installed generation capacity (MW)
HARROGATE 132/11KV,2.299,2.756,3.251,3.863,4.606,5.423,6.306,7.267,8.256,9.334,10.313,11.381,12.43,13.404,14.506,15.609,16.803,18.028,19.311,20.584,21.876,23.172,24.477,25.84,27.181,28.523,29.95,31.346,NPgN,Primary,NG FES - Holistic Transition,Total installed generation capacity (MW)
HARROGATE WEST,0.475,0.617,0.77,0.953,1.165,1.401,1.659,1.943,2.22,2.522,2.799,3.098,3.394,3.674,3.984,4.296,4.631,4.975,5.336,5.694,6.057,6.423,6.789,7.171,7.553,7.929,8.33,8.721,NPgN,Primary,NG FES - Holistic Transition,Total installed generation capacity (MW)
HARTMOOR 66/20KV,8.102,8.49,8.901,9.389,9.948,10.561,11.224,11.945,12.681,13.471,14.207,14.999,15.787,16.519,17.347,18.175,19.062,19.973,20.927,21.884,22.854,23.828,24.809,25.813,26.81,27.818,28.859,29.909,NPgN,Primary,NG FES - Holistic Transition,Total installed generation capacity (MW)
HAWTHORN PIT,15.764,16.164,16.575,17.053,17.581,18.154,18.766,19.423,20.133,20.9,21.605,22.372,23.129,23.819,24.617,25.411,26.268,27.147,28.069,28.989,29.929,30.862,31.811,32.785,33.732,34.708,35.713,36.73,NPgN,Primary,NG FES - Holistic Transition,Total installed generation capacity (MW)
HAXBY ROAD T2 T3,1.618,1.81,2.007,2.245,2.526,2.826,3.14,3.473,3.857,4.272,4.651,5.068,5.478,5.843,6.276,6.705,7.17,7.645,8.144,8.643,9.157,9.66,10.179,10.706,11.208,11.742,12.279,12.835,NPgN,Primary,NG FES - Holistic Transition,Total installed generation capacity (MW)
HEBBURN,0.535,0.607,0.681,0.763,0.848,0.942,1.043,1.155,1.265,1.382,1.493,1.611,1.729,1.84,1.964,2.089,2.221,2.357,2.5,2.643,2.788,2.935,3.082,3.231,3.381,3.532,3.686,3.843,NPgN,Primary,NG FES - Holistic Transition,Total installed generation capacity (MW)
HEBBURN WEST,0.114,0.135,0.156,0.179,0.202,0.227,0.255,0.284,0.315,0.348,0.379,0.412,0.445,0.476,0.511,0.546,0.583,0.621,0.661,0.701,0.742,0.783,0.825,0.867,0.908,0.951,0.994,1.038,NPgN,Primary,NG FES - Holistic Transition,Total installed generation capacity (MW)
HEDWORTH,1.233,1.392,1.551,1.733,1.929,2.139,2.358,2.59,2.859,3.147,3.413,3.705,3.992,4.248,4.552,4.852,5.177,5.509,5.859,6.209,6.569,6.923,7.287,7.654,8.005,8.379,8.753,9.143,NPgN,Primary,NG FES - Holistic Transition,Total installed generation capacity (MW)
HEIGHINGTON,2.432,2.441,2.452,2.465,2.482,2.502,2.525,2.551,2.571,2.592,2.576,2.56,2.551,2.543,2.51,2.46,2.441,2.435,2.411,2.357,2.309,2.25,2.208,2.094,1.933,1.713,1.588,1.524,NPgN,Primary,NG FES - Holistic Transition,Total installed generation capacity (MW)
HEXHAM,5.212,5.455,5.71,6.006,6.33,6.687,7.077,7.503,6.284,6.761,7.061,7.457,7.814,8.238,8.658,9.134,9.595,10.13,10.633,11.182,11.678,12.238,12.739,13.338,13.927,14.503,15.138,15.738,NPgN,Primary,NG FES - Holistic Transition,Total installed generation capacity (MW)
HIGH BARMSTON,2.282,2.503,2.731,2.993,3.274,3.583,3.917,4.28,4.65,5.045,5.416,5.813,6.211,6.58,6.998,7.416,7.862,8.319,8.799,9.281,9.772,10.263,10.758,11.261,11.761,12.27,12.789,13.319,NPgN,Primary,NG FES - Holistic Transition,Total installed generation capacity (MW)
HIGH FLATTS,1.622,1.904,2.201,2.555,2.966,3.414,3.893,4.409,4.961,5.56,6.106,6.702,7.289,7.827,8.445,9.06,9.727,10.41,11.127,11.84,12.567,13.29,14.025,14.783,15.522,16.277,17.064,17.851,NPgN,Primary,NG FES - Holistic Transition,Total installed generation capacity (MW)
HOUGHTON,7.505,7.745,7.994,8.289,8.627,8.993,9.383,9.803,10.105,10.373,10.417,10.259,9.7,10.115,10.58,11.026,11.538,12.074,12.622,13.144,13.684,14.209,14.76,15.263,15.709,16.129,16.64,17.214,NPgN,Primary,NG FES - Holistic Transition,Total installed generation capacity (MW)
HOWDON,12.127,12.187,12.249,12.324,12.412,12.507,12.609,12.717,12.382,11.845,10.994,9.74,7.076,7.115,7.111,7.059,7.095,7.165,7.196,7.151,7.124,7.066,7.057,6.865,6.546,6.096,5.877,5.818,NPgN,Primary,NG FES - Holistic Transition,Total installed generation capacity (MW)
HUNTINGTON NEW LANE,6.582,6.774,6.971,7.199,7.451,7.724,8.016,8.329,8.667,9.031,8.277,6.217,5.093,5.421,5.801,6.18,6.588,7.006,7.445,7.883,8.331,8.775,9.227,9.69,10.141,10.606,11.083,11.568,NPgN,Primary,NG FES - Holistic Transition,Total installed generation capacity (MW)
