Primary,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
BLUCHER 33/11KV,194,221,252,289,330,335,367,481,597,715,830,951,1091,1240,1382,1523,1666,1813,1964,2113,2276,2419,2483,2545,2606,2666,2728,2787,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
BOLDON DOWNHILL,69,80,92,106,122,124,135,174,214,254,293,334,381,431,479,525,572,619,669,717,771,818,839,860,880,900,921,940,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,116,132,150,173,197,200,220,288,358,428,497,570,655,744,831,916,1003,1092,1183,1273,1371,1458,1497,1535,1572,1608,1646,1682,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
BOWESFIELD 33/11KV,159,181,205,233,265,271,297,382,468,555,641,731,836,947,1055,1159,1265,1374,1485,1596,1715,1821,1870,1918,1965,2012,2060,2103,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
BOWESFIELD 66/11KV,190,220,253,290,332,337,370,485,601,717,831,951,1089,1236,1374,1509,1644,1783,1927,2069,2225,2363,2425,2486,2546,2605,2666,2723,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
BRANCEPETH,218,248,281,321,366,373,404,508,614,721,826,937,1066,1202,1335,1464,1594,1727,1864,1999,2146,2276,2336,2394,2450,2506,2564,2617,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
BREAMISH STREET,129,136,143,152,161,165,174,200,227,255,282,310,344,379,411,445,481,518,557,595,632,665,681,696,710,725,740,753,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
BRENDA TRADING,188,216,246,281,321,327,358,462,568,674,778,888,1015,1150,1278,1403,1529,1658,1792,1923,2067,2193,2251,2307,2361,2415,2471,2523,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
CAMPLESHON ROAD,164,186,210,239,271,277,302,387,474,562,647,737,842,953,1060,1164,1270,1378,1489,1599,1718,1823,1871,1918,1963,2008,2055,2098,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
CARLEY HILL,126,143,162,183,208,213,232,296,360,425,489,556,634,717,796,872,949,1029,1111,1191,1279,1356,1391,1426,1459,1492,1527,1558,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
CARLIN HOW T3 T4,176,200,227,259,294,300,327,414,503,593,682,775,883,998,1109,1217,1326,1438,1553,1666,1790,1899,1949,1997,2045,2091,2140,2184,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
CARR HILL,118,133,150,168,189,193,208,259,311,362,413,466,527,592,652,711,770,832,895,958,1025,1085,1112,1138,1164,1190,1217,1241,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
CATTERICK CAMP,177,202,230,262,298,305,334,426,520,614,707,805,919,1039,1155,1268,1381,1497,1616,1734,1862,1976,2029,2081,2132,2182,2235,2282,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
CLOSE,208,219,231,244,260,267,283,321,361,401,441,483,534,586,635,685,739,793,848,903,957,1005,1028,1051,1072,1094,1116,1135,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
CONEYTHORPE,116,133,152,174,198,203,222,287,352,418,483,551,631,714,796,875,954,1036,1119,1202,1292,1371,1408,1444,1478,1513,1548,1581,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
CONSETT,242,278,318,366,419,426,466,603,741,880,1017,1160,1327,1503,1673,1837,2001,2171,2345,2517,2706,2873,2949,3023,3095,3166,3240,3308,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
CORPORATION STREET,69,74,79,85,92,94,100,117,134,151,169,187,208,231,251,273,295,318,342,365,388,409,419,429,438,447,457,465,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
COWTON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
CRAMLINGTON T1 T3,92,106,120,137,157,159,175,228,283,337,391,448,514,583,651,716,783,852,922,991,1067,1134,1164,1193,1222,1250,1279,1306,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
CRAMLINGTON T2 T4,89,102,116,133,151,154,168,220,272,325,377,431,494,561,626,689,753,819,887,954,1026,1091,1120,1148,1175,1202,1230,1256,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
DARLEY,40,45,51,58,66,68,74,92,111,129,147,166,189,212,236,258,280,302,325,348,373,394,405,415,425,435,445,454,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
DARLINGTON 132/6KV,86,99,113,129,147,150,164,212,261,310,358,409,467,529,589,647,705,765,826,887,954,1012,1039,1065,1090,1115,1141,1165,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
DARLINGTON 33/11KV,111,126,142,159,180,186,203,253,305,356,406,459,521,586,649,709,769,830,894,956,1023,1083,1111,1138,1164,1191,1218,1242,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
DARLINGTON CENTRAL 33/11KV,64,73,83,95,109,111,121,158,195,232,269,307,352,399,444,488,533,579,626,673,724,769,789,809,828,847,866,885,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
DARLINGTON EAST,197,226,257,296,338,343,376,493,612,732,849,973,1116,1268,1415,1559,1704,1854,2007,2159,2325,2471,2536,2600,2662,2724,2787,2847,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
DARLINGTON WEST,139,159,181,207,236,240,262,338,416,494,570,651,744,842,936,1027,1119,1215,1313,1409,1515,1608,1650,1690,1730,1770,1811,1849,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
DENWICK,246,276,308,346,390,400,435,542,651,761,869,983,1116,1257,1394,1527,1661,1798,1938,2076,2226,2358,2419,2479,2536,2594,2653,2706,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
DUNSTON 66/11KV,43,49,55,62,70,73,79,96,113,131,148,165,186,208,229,249,268,288,309,329,351,370,379,388,397,406,415,422,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
DUNSTON 66/20KV,146,167,191,218,249,254,276,355,435,515,594,677,773,874,973,1068,1164,1263,1364,1464,1574,1671,1715,1757,1798,1839,1882,1921,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
DURHAM EAST,104,118,132,150,170,174,191,243,296,349,402,457,522,590,656,720,785,851,918,985,1058,1122,1152,1181,1210,1238,1267,1293,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
EASTFIELD,247,282,321,368,420,426,467,610,755,902,1046,1197,1372,1558,1738,1914,2092,2276,2464,2650,2853,3031,3112,3190,3266,3341,3419,3492,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
EASTGATE CEMENT,21,23,26,28,32,34,36,42,48,53,59,64,71,79,86,93,99,105,112,118,125,131,134,138,141,144,147,150,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
EDUCATIONAL PRECINCT,96,102,108,116,124,128,136,158,181,204,227,250,279,308,335,363,392,422,452,483,513,539,552,565,577,589,601,612,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
ELVINGTON,21,24,27,30,34,36,39,45,52,58,64,71,79,88,96,104,111,119,127,134,142,149,153,157,161,164,168,171,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
FARADAY STREET,254,287,323,366,414,421,461,594,729,866,1000,1141,1305,1479,1645,1809,1976,2147,2322,2496,2684,2849,2924,2997,3068,3139,3211,3279,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
FAWDON T1 & SEATON BURN T1,332,379,433,496,567,575,630,826,1025,1225,1422,1629,1868,2122,2367,2606,2848,3098,3355,3608,3885,4129,4238,4345,4448,4551,4658,4757,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
FISHBURN,241,275,314,360,412,419,457,588,723,858,991,1132,1294,1466,1634,1797,1961,2131,2304,2475,2663,2828,2903,2976,3047,3117,3190,3257,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
FLATWORTH CENTRAL,72,81,91,102,115,118,129,162,195,228,261,296,336,379,420,459,500,541,584,626,671,711,729,747,765,782,801,817,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
FOSS ISLANDS,327,354,382,415,453,464,496,595,695,796,896,1001,1125,1254,1376,1498,1624,1754,1886,2018,2154,2275,2331,2386,2439,2492,2546,2594,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
FOSSWAY 33/11KV,107,118,129,143,158,163,175,212,250,287,324,363,409,457,502,546,592,639,687,735,785,829,849,869,889,908,928,946,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
FOURSTONES 20KV,84,94,104,116,130,136,147,176,204,232,260,288,324,360,396,428,460,491,524,557,592,623,638,653,668,682,698,710,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
FYLANDS BRIDGE,172,198,226,259,296,301,328,421,515,610,702,800,913,1033,1149,1261,1373,1488,1607,1724,1853,1966,2018,2068,2117,2166,2216,2263,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
GALE LANE,97,111,127,144,164,167,181,232,283,334,384,436,497,561,620,679,737,797,860,922,989,1049,1075,1102,1127,1152,1179,1203,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
GARWOOD STREET,107,119,132,147,165,170,185,227,270,313,356,400,453,508,561,612,664,717,771,825,882,932,956,979,1002,1024,1047,1067,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
GATESHEAD CENTRAL,79,86,93,102,111,114,122,145,169,192,216,240,269,299,328,356,385,415,445,475,507,534,547,560,573,585,598,609,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
GATESHEAD EAST,9,10,11,13,14,15,16,19,22,26,29,32,36,41,45,49,53,57,61,65,69,73,75,77,78,80,82,83,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
GOSFORTH 33/11KV,47,53,60,67,75,78,84,104,123,143,162,182,206,231,254,277,299,321,345,368,393,415,426,436,446,456,466,475,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
GRANGETOWN,123,141,161,184,210,214,235,302,370,439,506,577,659,746,830,912,993,1077,1164,1249,1342,1424,1462,1499,1534,1570,1606,1640,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
GREATHAM,16,19,21,23,27,28,30,37,44,51,57,64,73,81,90,98,105,113,121,129,138,146,149,153,157,160,164,167,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
GUISBOROUGH T1 T2,197,225,255,290,331,337,369,473,579,686,791,902,1030,1166,1298,1426,1555,1688,1825,1959,2106,2235,2294,2352,2408,2464,2521,2574,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
HARLOW GREEN,116,133,152,174,199,202,221,284,348,412,475,542,619,701,779,855,932,1011,1093,1173,1261,1338,1373,1407,1440,1473,1507,1539,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
HARMIRE BRIDGE,118,134,150,170,192,198,216,270,325,380,434,491,559,629,699,765,832,900,970,1039,1114,1180,1212,1242,1272,1302,1332,1359,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
HARRATON,93,107,123,140,160,164,179,227,276,324,371,421,479,540,598,652,707,762,820,877,940,996,1021,1046,1070,1094,1119,1142,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
HARROGATE 132/11KV,245,278,313,354,402,412,450,572,695,819,940,1068,1218,1375,1527,1673,1821,1973,2129,2284,2451,2598,2666,2733,2798,2863,2930,2990,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
HARROGATE WEST,56,63,70,79,89,92,100,125,150,174,199,225,255,287,317,347,376,406,437,467,500,529,543,557,570,583,597,609,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
HARTMOOR 66/20KV,328,377,430,494,564,573,628,818,1012,1206,1397,1598,1830,2076,2313,2543,2775,3014,3260,3503,3769,4003,4109,4212,4312,4411,4514,4610,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
HAWTHORN PIT,358,412,471,543,622,631,692,908,1127,1349,1566,1794,2059,2339,2610,2874,3141,3415,3697,3976,4281,4550,4671,4789,4903,5017,5135,5245,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
HAXBY ROAD T2 T3,78,89,101,114,129,132,143,178,214,249,283,320,362,406,447,487,526,566,608,650,695,735,753,771,788,806,824,840,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
HEBBURN,70,80,92,105,120,122,133,175,217,260,302,346,397,451,503,553,605,658,712,766,825,877,900,922,944,966,989,1010,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
HEBBURN WEST,23,26,30,34,39,40,43,57,71,85,99,113,130,147,164,181,198,215,233,250,270,286,294,301,309,316,323,330,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
HEDWORTH,104,119,136,156,178,181,198,259,320,382,443,507,581,659,734,808,882,959,1037,1115,1200,1275,1308,1341,1373,1404,1437,1467,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
HEIGHINGTON,3,4,4,4,5,5,5,6,7,8,8,9,10,11,12,13,14,15,16,17,18,19,19,19,20,20,21,21,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
HEXHAM,95,108,122,138,157,161,175,222,269,317,363,412,470,530,588,644,701,759,819,878,942,998,1024,1049,1074,1098,1123,1146,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
HIGH BARMSTON,126,146,168,192,220,224,246,318,392,466,538,614,703,796,885,971,1057,1146,1237,1328,1427,1514,1554,1592,1630,1667,1706,1742,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
HIGH FLATTS,166,192,220,253,289,295,322,417,513,609,703,802,917,1038,1154,1265,1377,1492,1612,1729,1858,1972,2023,2074,2123,2172,2223,2270,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
HOUGHTON,281,324,372,429,493,500,549,725,904,1085,1262,1449,1665,1893,2115,2331,2549,2774,3005,3232,3483,3703,3802,3898,3992,4084,4180,4270,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
HOWDON,40,46,51,58,66,67,73,94,114,135,156,177,203,229,254,279,304,330,357,383,412,437,448,459,470,481,492,503,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
HUNTINGTON NEW LANE,102,116,131,148,168,172,187,236,287,338,388,440,501,565,627,687,747,809,873,936,1004,1065,1092,1119,1146,1172,1199,1223,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
HUSTHWAITE 33/11KV,140,159,178,203,230,236,259,328,399,470,541,615,701,793,883,970,1057,1147,1238,1328,1427,1514,1555,1595,1634,1673,1713,1748,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
JARROW,43,49,55,63,71,73,80,102,126,149,172,196,224,254,282,310,338,367,397,426,458,486,499,511,523,535,547,559,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
KENTON,116,131,148,168,190,193,210,268,328,388,447,508,580,656,728,799,872,946,1023,1099,1180,1252,1285,1317,1348,1378,1410,1439,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
KIELDER,4,5,5,5,6,7,7,8,8,9,10,10,11,12,13,14,14,15,15,16,17,17,17,18,18,19,19,19,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
KILLINGWORTH,143,164,188,216,246,250,273,355,438,522,603,689,789,894,994,1091,1189,1289,1394,1496,1609,1708,1753,1797,1839,1881,1925,1966,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
KIRBYMOORSIDE,100,113,127,144,164,169,184,232,280,328,376,426,485,547,608,667,726,786,847,908,974,1032,1060,1086,1112,1137,1164,1187,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
LEAM CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
LINTON 66/20KV,106,121,137,157,179,182,199,256,315,374,432,493,564,638,711,782,854,927,1003,1077,1158,1230,1263,1294,1325,1355,1387,1416,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
LONGBENTON,72,83,94,107,121,124,134,166,198,230,261,294,332,372,408,443,478,514,552,589,629,664,680,696,712,728,744,759,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
LOW SPENNYMOOR,211,243,278,321,368,373,410,543,678,814,948,1089,1251,1424,1590,1754,1918,2088,2262,2434,2623,2789,2864,2937,3007,3077,3149,3218,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
LYNEMOUTH,23,27,30,35,40,41,44,58,71,85,98,112,128,145,162,178,195,211,229,246,264,281,288,296,303,309,317,323,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
MADDISON STREET,255,293,334,383,437,443,486,636,788,942,1092,1250,1433,1627,1812,1993,2176,2365,2560,2752,2962,3146,3229,3310,3388,3466,3547,3623,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
MALLEABLE,154,174,196,223,253,259,284,365,448,531,613,699,799,905,1008,1108,1210,1315,1422,1527,1642,1743,1790,1836,1881,1926,1972,2014,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
MALTON,237,271,307,350,400,409,449,580,713,847,979,1118,1279,1450,1616,1776,1938,2103,2273,2441,2624,2786,2860,2933,3003,3072,3144,3210,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
MEADOWFIELD,125,141,159,181,205,209,228,296,365,435,503,575,658,747,831,915,1000,1088,1177,1266,1362,1447,1485,1523,1559,1595,1632,1667,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
MELROSEGATE 33/11KV,110,122,135,151,169,172,187,234,283,332,380,431,490,552,611,670,730,791,855,917,984,1043,1070,1096,1122,1147,1173,1197,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
MILLBANK LANE,166,194,224,257,295,299,327,424,522,619,714,814,930,1052,1165,1275,1384,1496,1614,1729,1857,1969,2020,2070,2118,2167,2218,2265,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
MONKSEATON,101,115,130,147,167,172,187,232,277,322,366,413,468,525,581,633,685,739,794,848,908,960,985,1009,1033,1057,1081,1103,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
MOOR MONKTON PUMPS,13,14,16,18,21,22,23,29,35,41,47,54,61,69,76,84,91,98,106,113,122,129,132,136,139,142,146,148,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
MORPETH,249,285,325,373,426,433,475,621,769,918,1064,1218,1397,1586,1769,1948,2128,2313,2503,2691,2897,3078,3160,3239,3316,3393,3472,3546,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
MOUNT ROAD,75,83,92,101,112,117,126,150,174,197,221,245,274,305,333,360,386,413,442,469,498,524,537,549,561,574,586,596,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
NEWBURN HAUGH,32,36,40,45,51,52,57,71,86,101,115,130,148,166,184,201,219,237,255,274,293,310,318,326,334,341,349,356,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
NEWBY,77,89,101,115,131,134,145,185,225,265,304,345,394,444,493,539,586,635,685,734,787,835,856,877,898,918,939,958,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
NEWCASTLE AIRPORT,125,143,164,188,215,218,239,314,390,467,542,622,713,810,904,996,1088,1184,1282,1378,1484,1578,1620,1660,1700,1739,1780,1818,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
NEWTON AYCLIFFE SOUTH,45,52,60,69,80,81,89,116,143,170,197,225,258,292,325,357,389,421,455,488,525,557,572,586,600,614,628,641,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
NORTH STREET,59,65,70,75,83,89,96,108,120,131,143,155,171,186,202,216,229,242,254,267,280,291,298,305,311,318,324,328,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
NORTH TEES T1 T2,54,59,64,69,76,81,88,103,118,134,149,165,185,205,226,245,264,284,303,323,343,361,370,380,389,399,408,415,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
NORTH TEES T3 T4,52,59,65,72,82,86,94,113,132,151,170,190,214,239,265,288,311,334,357,380,405,427,439,451,462,474,486,495,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
NORTHALLERTON,127,145,164,186,211,218,239,301,364,426,488,553,630,711,789,864,939,1016,1094,1172,1256,1331,1367,1403,1438,1473,1508,1540,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
NORTON 132/11KV,270,311,357,411,471,478,523,682,844,1006,1165,1333,1527,1732,1929,2121,2314,2513,2718,2921,3142,3338,3427,3513,3597,3681,3767,3848,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
OATLANDS,71,81,91,103,117,120,131,166,202,237,272,309,352,397,440,481,523,566,610,653,701,743,762,781,799,818,837,854,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
OFFERTON 33/11KV,144,167,192,221,254,257,282,367,455,542,628,718,822,933,1039,1142,1245,1351,1461,1569,1688,1793,1840,1886,1930,1975,2021,2064,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
PALLION TRADING,135,155,176,201,230,235,257,333,409,486,562,642,734,832,927,1018,1110,1205,1302,1398,1503,1596,1638,1679,1719,1758,1799,1837,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
PETERLEE INDUSTRIAL,2,3,3,3,3,4,4,5,5,5,6,6,7,7,8,8,9,9,9,10,10,11,11,11,11,12,12,12,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
PETERLEE WEST,48,56,65,75,86,88,96,124,152,180,208,237,270,306,339,371,402,435,469,502,539,572,586,601,615,629,644,657,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
PILGRIM,81,85,88,92,96,100,105,114,123,133,143,153,165,178,190,202,215,228,242,255,267,278,284,289,295,300,305,309,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
POTTER HOUSE T1 T3,238,271,309,355,405,411,448,576,706,838,967,1103,1260,1427,1589,1746,1905,2069,2237,2403,2584,2744,2817,2887,2956,3023,3094,3159,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
POTTER HOUSE T4 T5,31,35,40,45,52,53,58,74,90,107,122,139,159,179,199,219,238,257,278,298,319,339,348,356,365,373,382,390,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
PRISSICK,194,226,260,300,345,349,382,500,619,740,857,981,1123,1274,1418,1557,1697,1842,1991,2139,2301,2444,2507,2570,2630,2691,2753,2812,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
RAVENSCAR,20,23,26,30,34,35,38,48,59,70,80,92,105,118,132,145,158,171,185,198,213,226,232,237,243,249,254,260,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
RAWCLIFFE LANE,111,128,147,166,189,193,210,264,318,372,425,480,545,612,675,734,792,852,916,978,1046,1106,1133,1160,1187,1213,1241,1266,NPgN,Primary,NG FES - Counterfactual,Number of heat pumps (total)
