Primary,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
BILLINGHAM MARSH HOUSE,76579.092,77858.099,79421.98,84422.378,86960.126,90319.162,94332.267,98704.38,103230.539,107921.561,112724.129,117676.401,123852.956,132093.28,139890.48,147418.169,154490.726,161089.012,167169.493,172825.486,178133.213,182674.458,186231.581,189520.888,192759.869,195855.14,198836.421,201347.706,NPgN,Primary,NG FES - Hydrogen Evolution,Total demand (MWh)
BILLY MILL,88079.842,88465.347,90036.302,90976.714,92286.841,94175.747,96472.165,98930.68,101383.649,103798.98,106139.337,108483.607,111776.916,116784.533,121447.759,126026.578,130353.369,134440.306,138250.882,141852.353,145296.147,148300.565,150704.607,152945.196,155154.507,157258.819,159281.114,160951.122,NPgN,Primary,NG FES - Hydrogen Evolution,Total demand (MWh)
BIRTLEY GROVE 66/11KV,58089.322,61969.838,63918.046,65322.714,67253.582,69873.226,73156.06,83819.459,87972.396,92412.633,97138.161,102133.994,108018.53,115305.403,122208.007,128693.402,134628.292,139974.47,144708.537,148878.029,152650.274,155759.482,158098.58,160135.561,162039.625,163775.206,165330.751,166563.515,NPgN,Primary,NG FES - Hydrogen Evolution,Total demand (MWh)
BIRTLEY GROVE 66/20KV,55562.115,55673.274,55925.26,56337.959,56945.617,57759.633,58787.309,59936.206,61117.81,62316.59,63509.226,64736.157,66424.327,69014.644,71461.343,73771.501,75934.173,77945.332,79796.534,81497.892,83224.356,84747.534,85968.628,87087.252,88181.192,89212.407,90196.519,91014.242,NPgN,Primary,NG FES - Hydrogen Evolution,Total demand (MWh)
BLAYDON BURN,68419.509,68931.429,69737.437,75449.845,77006.522,79058.367,81588.571,84388.043,87256.62,90209.373,93181.737,96236.686,100384.159,106491.841,112229.4,117612.653,122605.632,127203.438,131406.074,135250.196,139029.826,142344.984,145003.672,147390.783,149693.641,151834.983,153795.544,155337.693,NPgN,Primary,NG FES - Hydrogen Evolution,Total demand (MWh)
BLUCHER 33/11KV,65157.471,67245.71,70386.588,72544.903,75202.9,78544.952,82411.863,86565.46,90822.609,95131.174,99385.943,103643.042,108811.02,115576.368,121833.848,127787.161,133271.929,138298.569,142895.308,147095.605,150999.041,154472.985,157367.56,159913.652,162296.552,164489.996,166532.347,168113.38,NPgN,Primary,NG FES - Hydrogen Evolution,Total demand (MWh)
BOLDON DOWNHILL,23123.958,27903.726,29522.985,30220.409,31147.545,32454.403,34024.708,35678.369,37293.348,38894.36,40465.089,42020.432,44346.336,48074.228,51510.901,54809.126,57905.111,60810.18,63515.575,66048.668,68475.265,70589.018,72248.738,73771.775,75265.505,76673.682,78016.39,79034.816,NPgN,Primary,NG FES - Hydrogen Evolution,Total demand (MWh)
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,23340.505,24023.356,24791.427,25813.984,27161.248,28975.782,31217.087,33832.057,36722.924,39861.522,43179.191,46724.055,50764.538,55476.604,59984.22,64113.914,67849.116,71157.849,74048.002,76532.14,78646.215,80490.147,82077.122,83400.178,84573.919,85792.79,86790.732,87554.15,NPgN,Primary,NG FES - Hydrogen Evolution,Total demand (MWh)
BOWESFIELD 33/11KV,44214.872,45352.304,49914.842,51588.255,53713.954,56499.618,59839.453,63529.702,67369.835,71356.52,75351.343,79479.954,84530.747,90926.712,96961.887,102768.704,108119.831,113015.7,117438.136,121436.342,125105.763,128336.56,131026.19,133418.412,135682.366,137780.613,139760.691,141453.697,NPgN,Primary,NG FES - Hydrogen Evolution,Total demand (MWh)
BOWESFIELD 66/11KV,71011.662,72010.049,73242.444,74668.903,76336.859,78327.312,80574.899,82940.87,85312.947,87673.701,89836.76,92020.914,94743.398,98472.168,102178.692,106077.323,109860.28,113504.48,116984.648,120446.071,123910.273,126620.609,128209.604,129803.265,131606.749,133351.813,135054.835,136670.577,NPgN,Primary,NG FES - Hydrogen Evolution,Total demand (MWh)
BRANCEPETH,68642.316,69350.31,71111.269,72662.368,74750.016,77584.716,80938.939,84418.935,87723.15,90911.763,93972.156,96931.292,102163.274,112135.74,121263.14,129862.622,137976.587,145644.211,152905.728,159737.875,166400.263,172896.78,179098.617,184856.809,190337.281,195567.868,199403.47,201713.816,NPgN,Primary,NG FES - Hydrogen Evolution,Total demand (MWh)
BREAMISH STREET,46259.315,46462.749,48768.128,53781.802,54402.179,55320.072,56418.895,57586.942,58721.403,59838.947,60818.293,61784.08,63118.638,65050.404,66841.877,68634.216,70313.358,71894.137,73355.331,74724.326,76029.79,77243.545,78330.283,79326.792,80279.125,81168.76,82009.796,82750.475,NPgN,Primary,NG FES - Hydrogen Evolution,Total demand (MWh)
BRENDA TRADING,99674.188,100354.956,101378.968,105689.704,107958.983,111164.593,115172.423,119629.246,124250.146,128982.178,133817.822,138799.701,145359.207,154674.152,163398.493,171609.61,179208.332,186191.05,192530.619,198296.489,203619.092,208164.228,211676.547,214809.214,217815.619,220778.213,223573.227,225788.093,NPgN,Primary,NG FES - Hydrogen Evolution,Total demand (MWh)
CAMPLESHON ROAD,74888.488,75490.442,76862.295,81684.572,83156.246,85143.631,87453.201,89859.944,92165.761,94361.043,96470.306,98514.577,101793.161,107532.157,112839.324,117938.329,122762.053,127339.11,131672.869,135793.805,139777.903,143546.898,146968.728,150152.521,153229.998,156157.474,158352.601,159865.699,NPgN,Primary,NG FES - Hydrogen Evolution,Total demand (MWh)
CARLEY HILL,75872.715,76198.198,76833.722,77794.369,79142.675,81091.915,83475.924,86015.917,88496.388,90932.301,93299.528,95640.527,99207.634,104955.523,110237.161,115334.93,120102.152,124566.012,128708.069,132581.808,136269.467,139561.382,142295.434,144782.526,147174.271,149405.852,151514.423,153133.11,NPgN,Primary,NG FES - Hydrogen Evolution,Total demand (MWh)
CARLIN HOW T3 T4,76970.143,77380.849,78120.408,79203.987,80729.402,82930.711,85556.961,88310.045,90947.572,93467.74,95854.508,98170.557,102270.589,110173.235,117427.436,124404.635,130994.262,137226.987,143133.863,148702.281,154085.286,159338.291,164358.4,169034.052,173491.467,177740.489,180667.918,182473.517,NPgN,Primary,NG FES - Hydrogen Evolution,Total demand (MWh)
CARR HILL,82744.483,83198.844,83980.936,85174.772,86891.246,89318.287,92321.267,95528.654,98705.449,101828.381,104867.025,107893.654,112333.247,119248.498,125621.236,131654.988,137301.132,142582.81,147458.913,151982.639,156464.259,160354.446,163407.5,166212.514,168956.02,171534.924,173986.711,175882.866,NPgN,Primary,NG FES - Hydrogen Evolution,Total demand (MWh)
CATTERICK CAMP,81413.242,82602.814,84097.917,85907.797,88120.554,90797.101,93894.595,97144.687,100317.226,103437.717,106861.583,110256.18,114891.956,121990.852,128706.88,135152.785,141309.828,147199.272,152800.657,158169.419,163395.285,168286.113,172662.557,176823.133,180922.563,184880.709,188172.793,190836.56,NPgN,Primary,NG FES - Hydrogen Evolution,Total demand (MWh)
CLOSE,116147.856,116179.609,117877.923,118282.277,119025.443,120263.488,121822.755,123613.001,125394.4,127241.407,128923.993,130656.977,132986.808,137268.606,141385.162,145396.604,149184.424,152761.248,156081.14,159205.292,162186.516,165012.973,167633.2,170129.583,172527.806,174790.426,176948.924,178989.544,NPgN,Primary,NG FES - Hydrogen Evolution,Total demand (MWh)
CONEYTHORPE,63665.956,67402.932,72092.218,73008.366,74193.718,75851.921,77817.547,79916.634,81992.77,84058.289,86056.408,88054.616,90824.65,94894.295,98699.66,102241.171,105558.843,108669.266,111554.55,114255.933,116809.304,119133.565,121134.22,122952.762,124704.979,126497.819,128029.421,129185.138,NPgN,Primary,NG FES - Hydrogen Evolution,Total demand (MWh)
CONSETT,118430.099,119387.662,121820.499,123694.594,126227.599,129674.136,133837.557,138326.024,142826.431,147336.029,151850.097,156395.764,162849.577,172936.367,182358.656,191280.063,199650.723,207480.254,214757.16,221552.219,228176.12,234092.065,238992.942,243508.023,247905.72,252057.029,255485.657,258004.707,NPgN,Primary,NG FES - Hydrogen Evolution,Total demand (MWh)
CORPORATION STREET,57355.31,57268.363,57282.888,57410.692,57683.021,58186.21,58833.126,59543.457,60233.036,60912.339,61519.259,62121.52,63029.265,64541.966,65950.876,67333.487,68637.031,69871.129,71016.105,72083.419,73103.912,74071.184,74954.918,75770.897,76547.929,77276.365,77966.682,78567.467,NPgN,Primary,NG FES - Hydrogen Evolution,Total demand (MWh)
COWTON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total demand (MWh)
CRAMLINGTON T1 T3,58269.689,58294.395,58468.635,58816.608,59379.462,60218.226,61284.737,62479.382,63702.716,64951.112,66230.919,67546.465,69291.751,71885.77,74339.501,76686.508,78878.453,80913.292,82786.369,84519.342,86194.326,87704.867,88985.007,90140.542,91251.039,92301.013,93277.629,94098.341,NPgN,Primary,NG FES - Hydrogen Evolution,Total demand (MWh)
CRAMLINGTON T2 T4,34455.063,34750.934,35159.181,35750.975,36576.191,37704.278,39103.017,40679.495,42339.177,44069.978,45878.808,47762.594,50068.41,53100.832,55974.502,58696.781,61204.441,63490.742,65552.967,67418.391,69169.792,70700.345,71957.717,73067.027,74116.926,75096.09,75997.281,76752.708,NPgN,Primary,NG FES - Hydrogen Evolution,Total demand (MWh)
DARLEY,13918.615,14149.874,14474.432,14878.138,15371.011,16035.073,16805.331,17612.921,18380.475,19129.195,19845.049,20540.257,21645.779,23509.291,25226.47,26811.494,28294.203,29690.496,30993.081,32220.398,33394.877,34502.726,35516.127,36451.388,37343.601,38206.264,38861.18,39283.594,NPgN,Primary,NG FES - Hydrogen Evolution,Total demand (MWh)
DARLINGTON 132/6KV,12569.79,12990.769,13591.56,14432.271,15584.844,17253.86,19251.883,21296.666,23221.277,25089.818,26869.523,28575.63,30917.674,34145.883,37094.461,39899.785,42515.529,44978.255,47250.059,49374.815,51388.047,53140.354,54512.226,55726.241,56906.391,58015.592,59013.416,59792.404,NPgN,Primary,NG FES - Hydrogen Evolution,Total demand (MWh)
DARLINGTON 33/11KV,69362.656,69800.23,70617.634,71895.321,73777.296,76675.451,80219.498,83897.564,87378.277,90737.025,93945.782,97035.488,101398.826,107544.727,113142.907,118402.561,123292.381,127890.405,132103.724,136022.807,139707.398,142958.216,145610.352,147970.905,150227.205,152321.533,154248.834,155792.377,NPgN,Primary,NG FES - Hydrogen Evolution,Total demand (MWh)
DARLINGTON CENTRAL 33/11KV,44477.996,44517.453,45370.762,50937.633,51590.063,52639.529,53935.911,55266.693,56514.34,57697.533,58799.645,59847.431,61339.632,63428.724,65334.735,67166.163,68889.601,70528.819,72051.469,73475.736,74826.771,76021.775,76968.426,77805.628,78622.389,79402.154,80143.731,80751.022,NPgN,Primary,NG FES - Hydrogen Evolution,Total demand (MWh)
DARLINGTON EAST,87135.031,88573.013,89438.893,90778.782,92722.12,95558.52,99085.338,102987.069,107018.86,111185.811,115429.895,119806.205,125219.388,132144.878,138659.321,144791.92,150441.251,155607.956,160260.02,164435.32,168183.208,171509.254,174310.998,176731.056,178987.876,181110.935,182867.76,184199.324,NPgN,Primary,NG FES - Hydrogen Evolution,Total demand (MWh)
DARLINGTON WEST,96633.437,98576.136,101790.944,103790.848,106735.856,111171.374,116696.435,122697.595,128797.132,134998.707,141273.647,147658.742,155619.639,165684.555,175015.583,183851.493,191994.036,199478.475,206197.243,212252.522,217713.673,222367.578,226049.141,229230.792,232212.471,235006.465,237603.634,239714.026,NPgN,Primary,NG FES - Hydrogen Evolution,Total demand (MWh)
DENWICK,102498.467,103314.788,105388.953,106999.031,109215.184,112245.243,115911.209,119855.058,123729.708,127578.857,131413.933,135224.016,141047.975,150737.543,159687.422,168070.055,175893.008,183204.294,190004.681,196337.482,202504.189,208418.785,213992.131,219117.042,223962.382,228507.667,231797.477,233804.501,NPgN,Primary,NG FES - Hydrogen Evolution,Total demand (MWh)
DUNSTON 66/11KV,62853.535,64676.556,78514.474,78866.855,79449.036,80360.147,81537.181,82852.745,84193.104,85545.098,86909.427,88300.994,90376.847,93665.839,96714.491,99569.231,102229.845,104703.866,106970.318,109068.658,111100.237,112874.285,114311.497,115628.008,116894.763,118065.111,119127.837,119927.678,NPgN,Primary,NG FES - Hydrogen Evolution,Total demand (MWh)
DUNSTON 66/20KV,74562.597,76266.472,77132.062,78272.858,79732.024,81519.731,83633.063,85844.285,87971.904,89972.594,91807.492,93581.182,96699.248,102585.966,107984.803,113067.238,117856.833,122374.123,126638.524,130660.892,134807.2,138685.084,142129.828,145330.518,148423.147,151364.287,153748.423,155405.666,NPgN,Primary,NG FES - Hydrogen Evolution,Total demand (MWh)
DURHAM EAST,74335.718,74512.136,75773.115,79703.691,80401.672,81347.154,82495.347,83744.268,84969.019,86198.54,87419.439,88643.645,90365.539,92964.838,95444.5,97768.301,99967.477,102051.609,104002.25,105868.997,107776.75,109513.256,110992.054,112378.019,113744.446,115025.832,116244.549,117330.246,NPgN,Primary,NG FES - Hydrogen Evolution,Total demand (MWh)
EASTFIELD,126324.349,126492.78,126999.259,127878.595,129227.751,131211.146,133668.292,136384.511,139150.345,141937.287,144546.838,147218.265,151112.024,157579.953,163668.61,169311.389,174593.2,179503.546,184068.083,188301.78,193335.591,198075.793,202360.265,206338.501,210189.898,213879.174,216920.773,219337.135,NPgN,Primary,NG FES - Hydrogen Evolution,Total demand (MWh)
EASTGATE CEMENT,28181.036,28337.034,28539.897,28839.427,29257.771,29860.387,30589.989,31371.24,32131.847,32881.806,33624.259,34354.792,35547.453,37664.964,39612.03,41423.51,43127.662,44737.633,46246.647,47668.333,49041.517,50357.478,51602.378,52768.354,53876.282,54918.417,55688.92,56134.874,NPgN,Primary,NG FES - Hydrogen Evolution,Total demand (MWh)
EDUCATIONAL PRECINCT,74727.414,74939.846,75212.681,75683.204,76396.638,77500.301,78855.761,80322.951,81763.668,83187.068,84512.256,85820.492,87663.547,90525.86,93171.332,95715.425,98092.46,100323.224,102378.104,104300.377,106120.452,107786.215,109252.335,110596.898,111871.015,113047.496,114146.654,115071.035,NPgN,Primary,NG FES - Hydrogen Evolution,Total demand (MWh)
ELVINGTON,52125.398,52237.481,52439.937,52780.874,53291.016,54040.835,54999.818,56109.403,57298.088,58569.316,59917.81,61339.578,63184.494,65739.856,68157.075,70530.852,72752.4,74817.212,76705.912,78435.803,80034.323,81519.95,82896.454,84169.354,85372.475,86509.247,87435.305,88124.597,NPgN,Primary,NG FES - Hydrogen Evolution,Total demand (MWh)
FARADAY STREET,106149.487,106633.047,107480.141,115798.08,117522.39,119975.632,122921.035,126003.212,128951.123,131770.135,134386.161,136916.434,140715.627,146694.271,152210.526,157321.534,162091.522,166560.499,170718.233,174590.418,178242.11,181567.877,184337.035,186807.5,189181.217,191353.865,193386.814,194949.762,NPgN,Primary,NG FES - Hydrogen Evolution,Total demand (MWh)
FAWDON T1 & SEATON BURN T1,95428.804,96460.405,101599.519,103472.33,105747.874,108659.162,112044.789,115678.68,119316.18,122959.1,126472.31,130013.981,135143.474,143287.905,150919.436,158358.994,165342.468,171864.513,177966.122,183686.315,189172.717,194180.12,198451.694,202338.272,206111.15,209687.174,212280.367,214078.997,NPgN,Primary,NG FES - Hydrogen Evolution,Total demand (MWh)
FISHBURN,95162.513,96048.116,97494.478,99167.354,101397.161,104343.045,107864.976,111656.81,115454.476,119268.431,123087.85,126936.295,132786.893,142860.924,152214.043,161044.238,169348.397,177128.686,184430.267,191219.137,197788.673,204136.496,210145.765,215695.81,220973.582,226019.049,229337.605,231388.046,NPgN,Primary,NG FES - Hydrogen Evolution,Total demand (MWh)
FLATWORTH CENTRAL,62444.738,66103.969,68076.367,82477.892,83656.918,85280.889,87262.499,89450.183,91715.002,94044.614,96378.657,98774.064,101752.362,105646.418,109307.197,112863.086,116169.834,119229.405,122011.683,124531.145,126865.936,128937.436,130662.822,132224.712,133714.563,135105.82,136424.21,137554.754,NPgN,Primary,NG FES - Hydrogen Evolution,Total demand (MWh)
FOSS ISLANDS,130790.734,132196.284,134378.511,136440.851,139095.539,142633.393,146799.695,151311.128,155813.683,160347.265,164896.389,169475.509,175332.124,183927.458,192057.926,199808.863,207080.453,213905.377,220230.472,226169.193,231826.121,236975.355,241437.102,245602.206,249634.639,253426.222,256958.459,260100.179,NPgN,Primary,NG FES - Hydrogen Evolution,Total demand (MWh)
FOSSWAY 33/11KV,81533.7,81793.142,82319.79,83205.852,84552.942,86652.047,89267.088,92097.85,94922.848,97739.497,100506.778,103285.776,107186.169,112893.705,118139.927,123112.747,127720.427,131993.064,135889.789,139465.378,142795.136,145770.49,148300.8,150568.821,152703.809,154677.169,156526.611,157966.541,NPgN,Primary,NG FES - Hydrogen Evolution,Total demand (MWh)
FOURSTONES 20KV,91504.083,91651.024,93702.703,94414.228,95485.245,97147.423,99218.535,101454.761,103619.234,105753.975,107866.186,109947.094,113412.283,119452.297,125009.755,130199.297,135064.693,139647.462,143907.985,147915.39,151789.048,155376.707,158589.688,161574.056,164428.124,167086.264,169038.091,170057.895,NPgN,Primary,NG FES - Hydrogen Evolution,Total demand (MWh)
FYLANDS BRIDGE,93959.601,94572.188,95492.394,96812.974,98639.812,101149.178,104172.706,107383.849,110548.303,113638.767,116674.622,119684.211,124276.727,132024.14,139205.979,146010.115,152423.305,158460.801,164125.417,169443.686,174686.115,179488.258,183628.134,187473.271,191206.147,194752.543,197557.09,199563.262,NPgN,Primary,NG FES - Hydrogen Evolution,Total demand (MWh)
GALE LANE,42618.964,44077.401,44655.501,45447.972,46482.916,47949.425,49680.449,51448.539,53099.005,54673.246,56158.199,57571.537,59872.944,63865.083,67554.34,71129.402,74536.486,77794.67,80877.017,83838.329,86742.773,89217.365,91031.017,92738.347,94477.377,96132.987,97701.576,98913.575,NPgN,Primary,NG FES - Hydrogen Evolution,Total demand (MWh)
GARWOOD STREET,68318.137,70107.725,72120.112,73978.605,76388.865,79610.261,83412.801,87530.396,91713.121,95944.855,100213.404,104472.723,109736.748,116871.987,123459.042,129615.139,135278.011,140484.516,145202.701,149476.331,153430.028,156966.818,159970.821,162663.808,165166.776,167434.728,169521.454,171194.169,NPgN,Primary,NG FES - Hydrogen Evolution,Total demand (MWh)
GATESHEAD CENTRAL,62860.458,64094.6,64411.514,69649.408,70434.935,71463.439,72795.753,74314.881,75908.835,77576.494,79252.539,80996.084,83217.892,86124.684,88855.111,91367.741,93670.966,95766.937,97626.082,99277.525,100976.814,102462.036,103687.782,104780.814,105808.677,106743.407,107609.944,108347.062,NPgN,Primary,NG FES - Hydrogen Evolution,Total demand (MWh)
GATESHEAD EAST,27474.676,27502.5,27549.867,27734.846,28107.369,28707.259,29555.655,30644.739,31932.827,33401.34,35044.448,36851.874,38855.026,41156.442,43376.988,45430.21,47278.699,48897.058,50272.562,51416.663,52371.8,53142.353,53751.061,54252.165,54679.854,55052.766,55389.695,55687.882,NPgN,Primary,NG FES - Hydrogen Evolution,Total demand (MWh)
GOSFORTH 33/11KV,95681.465,95331.266,96762.872,96728.272,96864.53,97270.921,97856.415,98529.082,99196.114,99854.479,100489.412,101130.569,102248.178,104305.506,106245.056,108129.708,109933.664,111658.826,113276.23,114835.294,116357.033,117654.991,118631.927,119560.518,120497.13,121373.23,122201.664,122878.492,NPgN,Primary,NG FES - Hydrogen Evolution,Total demand (MWh)
GRANGETOWN,86041.984,88309.129,91359.031,93183.261,95909.478,99919.994,105070.536,111094.76,117726.184,124890.386,132569.578,140755.043,150384.627,162213.064,173439.204,184050.369,193740.621,202447.674,210125.841,216815.659,222691.723,227673.889,231690.089,235170.265,238361.482,241285.724,243964.433,246177.443,NPgN,Primary,NG FES - Hydrogen Evolution,Total demand (MWh)
GREATHAM,128838.658,128247.686,127774.896,127426.187,127216.282,127167.111,127249.97,127429.988,127662.184,127951.901,128295.891,128693.808,129318.445,130424.43,131529.74,132625.45,133721.53,134801.016,135835.951,136844.043,137834.681,138752.866,139565.885,140361.835,141155.603,141933.152,142691.13,143395.32,NPgN,Primary,NG FES - Hydrogen Evolution,Total demand (MWh)
GUISBOROUGH T1 T2,68418.206,69145.047,70216.067,71667.316,73572.16,76216.606,79342.862,82597.115,85702.99,88744.163,91671.02,94516.326,98973.251,106434.364,113294.361,119852.826,126023.949,131849.07,137327.227,142492.813,147466.98,152149.415,156379.538,160269.735,164000.255,167534.439,170339.128,172255.567,NPgN,Primary,NG FES - Hydrogen Evolution,Total demand (MWh)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total demand (MWh)
HARLOW GREEN,72772.337,73131.881,73797.709,74764.081,76090.453,77913.462,80108.496,82366.447,84489.663,86467.682,88277.234,89989.573,92847.647,97752.442,102202.222,106415.805,110375.347,114119.828,117637.087,120955.198,124316.889,127397.123,130032.965,132445.961,134778.503,136988.37,139100.896,140721.758,NPgN,Primary,NG FES - Hydrogen Evolution,Total demand (MWh)
HARMIRE BRIDGE,71587.194,72209.005,73026.817,74161.988,75694.265,77779.261,80320.279,83122.701,85984.797,88915.825,91917.571,94984.571,99338.919,106095.249,112385.759,118243.753,123700.146,128768.473,133443.768,137754.618,141885.705,145792.1,149438.883,152791.124,155953.796,158923.57,161095.552,162456.259,NPgN,Primary,NG FES - Hydrogen Evolution,Total demand (MWh)
HARRATON,82085.721,86915.58,93173.562,93759.358,94667.54,96032.952,97767.067,113616.916,115575.242,117550.211,119529.255,121548.443,124429.236,128791.814,132902.717,136921.082,140695.238,144226.002,147477.916,150534.805,153463.246,155853.007,157490.209,159012.048,160560.079,161988.707,163329.866,164393.513,NPgN,Primary,NG FES - Hydrogen Evolution,Total demand (MWh)
HARROGATE 132/11KV,129701.882,130820.482,132496.296,139699.277,142620.994,146764.693,151680.731,156867.735,161909.641,166857.758,171604.777,176283.728,182738.959,192011.335,200630.297,208653.83,216153.259,223195.648,229694.913,235799.322,241567.065,246659.443,250817.394,254585.844,258241.583,261938.566,265259.099,267981.421,NPgN,Primary,NG FES - Hydrogen Evolution,Total demand (MWh)
HARROGATE WEST,62564.351,62735.663,66486.415,66971.764,67638.583,68623.168,69807.478,71065.232,72279.09,73472.174,74621.185,75752.488,77362.338,79790.376,82067.236,84203.805,86229.505,88161.041,89965.111,91686.683,93341.857,94823.975,96060.732,97215.045,98348.576,99474.024,100517.416,101420.994,NPgN,Primary,NG FES - Hydrogen Evolution,Total demand (MWh)
HARTMOOR 66/20KV,97486.013,98157.714,99324.348,100924.292,103048.462,105861.121,109213.572,112725.49,116105.021,119383.738,122514.358,125576.767,130324.696,138213.858,145589.584,152620.723,159254.22,165507.453,171388.905,176984.364,182465.11,187268.865,190996.473,194420.929,197842.839,201231.002,204091.485,206177.562,NPgN,Primary,NG FES - Hydrogen Evolution,Total demand (MWh)
