Primary,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,30741.21,30971.168,31645.332,32618.923,34075.187,35795.455,37812.174,40272.963,43338.244,46812.75,50488.702,54247.824,57901.644,61390.828,65128.997,68467.288,71371.915,73850.44,75879.812,77517.843,78834.96,80063.458,81183.388,82192.334,83112.898,83981.688,84819.556,85635.365,86313.334,NPgN,Primary,NPg Best View,Total demand (MWh)
BOWESFIELD 33/11KV,45589.863,46220.523,47683.815,49715.667,52561.583,55654.622,58827.782,62327.42,66551.727,71101.338,75687.738,80241.174,84592.095,88803.757,94385.458,99587.847,104328.392,108622.748,112354.895,115594.927,118441.089,121338.702,124183.001,126912.887,129534.662,132106.739,134657.388,137191.246,139321.359,NPgN,Primary,NPg Best View,Total demand (MWh)
BOWESFIELD 66/11KV,71902.258,72218.793,72996.884,74073.676,75617.152,77280.969,78826.329,80431.896,82339.284,84305.033,86156.366,87936.088,89607.505,91428.391,94522.512,97478.359,100289.626,102961.293,105420.075,107671.195,109745.262,111943.074,114138.846,116295.795,118405.124,120494.947,122575.367,124643.416,126359.039,NPgN,Primary,NPg Best View,Total demand (MWh)
BRANCEPETH,64746.658,65271.917,66872.83,70074.773,73949.167,78239.442,81620.246,84807.53,88574.069,92321.148,95623.739,98656.13,101404.571,104506.184,110470.809,116180.289,121551.204,126580.124,130921.157,134641.055,137874.362,141856.034,146012.727,150082.123,154030.764,157924.549,161785.769,165606.77,168523.901,NPgN,Primary,NPg Best View,Total demand (MWh)
BREAMISH STREET,56611.812,56307.407,56463.105,57988.179,58885.673,59841.6,60517.363,61108.307,61891.191,62706.273,63455.795,64153.832,64780.535,65483.119,67462.414,69402.04,71218.923,72907.464,74338.431,75556.936,76620.63,77948.235,79377.222,80782.94,82153.121,83507.462,84853.191,86187.496,87240.604,NPgN,Primary,NPg Best View,Total demand (MWh)
BRENDA TRADING,96391.226,96290.212,97385.49,99859.146,103889.299,108670.287,112824.552,117043.066,122230.309,127812.965,133284.252,138657.09,143744.006,148684.558,156086.381,163255.184,169794.081,175619.279,180226.601,183888.596,186919.679,190700.658,194734.854,198615.128,202333.015,205967.959,209554.499,213094.905,215831.272,NPgN,Primary,NPg Best View,Total demand (MWh)
CAMPLESHON ROAD,71456.709,71625.077,72869.984,75133.315,77656.528,80116.278,82103.64,83908.607,86075.775,88227.974,90084.621,91755.572,93252.525,94772.701,98073.311,101222.649,104122.097,106765.675,108993.94,110908.57,112581.585,114639.147,116856.291,119023.222,121113.827,123170.243,125206.388,127216.268,128812.181,NPgN,Primary,NPg Best View,Total demand (MWh)
CARLEY HILL,78167.845,78204.686,79269.122,80983.662,83628.874,86539.489,88956.126,91279.928,94112.927,97013.53,99641.167,102112.774,104376.777,106920.547,111687.557,116182.634,120363.774,124181.706,127496.834,130341.374,132755.5,135620.523,138628.708,141562.426,144399.312,147191.16,149956.963,152692.574,154751.754,NPgN,Primary,NPg Best View,Total demand (MWh)
CARLIN HOW T3 T4,68053.627,68126.916,69002.37,70412.59,72639.275,75163.417,77390.443,79587.35,82226.597,84864.883,87203.309,89358.704,91305.814,93502.745,97948.632,102162.241,106154.653,109927.68,113380.08,116511.815,119359.943,122438.963,125551.406,128604.804,131577.368,134519.13,137447.799,140357.757,142639.32,NPgN,Primary,NPg Best View,Total demand (MWh)
CARR HILL,82480.373,82373.249,84885.079,86654.38,89637.322,93177.037,96077.678,98991.787,102554.211,106248.624,109608.381,112792.477,115734.415,119198.044,125859.684,132218.449,138215.272,143813.316,148720.336,152990.742,156763.928,161142.881,165615.864,169981.767,174222.641,178399.576,182535.213,186626.373,189696.148,NPgN,Primary,NPg Best View,Total demand (MWh)
CATTERICK CAMP,81235.6,81809.601,83171.933,85169.829,88024.216,91175.156,93968.396,96724.275,99960.668,103228.839,106261.597,109137.288,111804.517,114533.021,119312.151,123937.151,128333.73,132486.867,136215.51,139570.452,142618.825,145983.771,149427.444,152817.603,156131.881,159420.28,162700.255,165965.545,168743.983,NPgN,Primary,NPg Best View,Total demand (MWh)
CLOSE,118789.031,117773.256,117305.445,117846.014,118141.311,118520.795,118836.451,119251.428,120013.137,120909.066,121914.788,122918.611,123844.783,124714.274,126676.592,128460.748,130061.229,131531.14,132841.243,133947.005,134870.178,135912.745,136969.73,138002.553,139001.795,139997.197,141002.303,142014.114,142830.676,NPgN,Primary,NPg Best View,Total demand (MWh)
CONEYTHORPE,63079.594,63136.295,69038.502,71825.8,73466.136,75059.687,76532.875,78061.658,79953.397,81903.798,83702.209,85408.545,86978.124,88592.977,91384.346,94024.574,96494.038,98790.781,100813.04,102592.402,104177.919,105883.738,107593.213,109254.218,110856.321,112435.119,114003.538,115558.442,116815.9,NPgN,Primary,NPg Best View,Total demand (MWh)
CONSETT,116380.404,116638.774,118153.777,122736.755,126947.118,131779.591,135891.836,140018.764,144979.239,150127.794,154993.59,159664.613,164031.636,168520.754,175786.758,182709.076,189108.713,194995.41,199938.96,204038.765,207436.561,211526.564,215762.17,219862.317,223805.747,227671.212,231490.036,235260.027,238195.574,NPgN,Primary,NPg Best View,Total demand (MWh)
CORPORATION STREET,58512.272,58067.747,57948.356,58096.377,58557.789,59117.551,59448.182,59723.267,60142.624,60585.389,60977.225,61331.847,61638.374,62015.342,63286.081,64520.01,65669.921,66730.872,67616.589,68353.726,68981.07,69833.708,70762.021,71678.413,72573.177,73460.464,74345.188,75224.867,75899.283,NPgN,Primary,NPg Best View,Total demand (MWh)
COWTON,3577.467,3632.559,3764.614,3953.809,4224.609,4510.637,4746.102,4974.197,5244.918,5513.629,5760.308,5989.261,6197.452,6408.361,6760.63,7090.128,7396.646,7681.79,7929.709,8141.277,8323.784,8544.578,8770.764,8991.343,9204.047,9413.837,9622.518,9829.486,9997.493,NPgN,Primary,NPg Best View,Total demand (MWh)
CRAMLINGTON T1 T3,60470.518,60125.156,61144.279,61478.876,62215.636,63119.027,63919.31,64776.749,65901.684,67113.824,68267.692,69387.692,70432.187,71530.685,73597.745,75530.086,77304.713,78909.532,80274.856,81438.884,82431.992,83559.404,84706.502,85814.005,86876.837,87917.222,88943.745,89955.39,90731.972,NPgN,Primary,NPg Best View,Total demand (MWh)
CRAMLINGTON T2 T4,33225.232,33215.749,33590.954,34275.342,35385.49,36701.962,37976.932,39383.08,41135.603,43048.564,44965.356,46869.968,48684.247,50485.544,52937.083,55189.08,57207.97,58979.128,60442.518,61647.938,62645.07,63747.153,64851.932,65898.604,66889.405,67850.727,68794.789,69723.537,70441.701,NPgN,Primary,NPg Best View,Total demand (MWh)
DARLEY,15696.56,15983.502,16732.02,17612.821,18693.433,19479.496,20120.359,20715.449,21438.028,22159.106,22811.421,23417.278,23964.962,24508.979,25559.044,26594.379,27568.651,28474.864,29238.636,29887.143,30457.377,31148.959,31885.386,32607.737,33308.19,34001.963,34694.455,35383.643,35945.102,NPgN,Primary,NPg Best View,Total demand (MWh)
DARLINGTON 132/6KV,13656.753,13967.667,14779.201,15951.545,17623.488,19320.953,20686.103,22008.427,23582.351,25151.072,26567.224,27880.034,29071.669,30372.572,32693.759,34906.212,36977.15,38894.712,40531.158,41912.727,43109.427,44566.295,46063.462,47516.557,48914.232,50285.554,51641.269,52979.323,53990.05,NPgN,Primary,NPg Best View,Total demand (MWh)
DARLINGTON 33/11KV,69365.761,69416.45,70393.685,71953.223,74394.152,76955.108,79168.258,81397.703,84146.058,86926.515,89465.957,91838.741,93990.668,96270.493,100587.804,104645.799,108437.385,111985.503,115139.924,117907.583,120361.97,123092.959,125838.166,128510.264,131087.831,133627.04,136148.899,138647.937,140597.756,NPgN,Primary,NPg Best View,Total demand (MWh)
DARLINGTON CENTRAL 33/11KV,46372.953,46145.02,46292.157,47245.742,47902.087,48559.194,49107.571,49662.043,50392.549,51114.651,51693.239,52200.891,52635.899,53240.589,54775.577,56237.847,57636.508,58966.934,60182.036,61281.87,62282.635,63363.909,64439.891,65488.725,66501.003,67495.455,68477.737,69444.771,70130.437,NPgN,Primary,NPg Best View,Total demand (MWh)
DARLINGTON EAST,90381.639,90105.073,90669.131,91785.526,93731.584,95931.604,98134.186,100692.011,103970.195,107594.231,111235.747,114875.947,118349.319,121849.315,126798.66,131343.435,135435.044,139063.645,142101.886,144622.985,146731.791,148979.921,151164.516,153224.372,155166.25,157042.162,158875.676,160670.196,162028.008,NPgN,Primary,NPg Best View,Total demand (MWh)
DARLINGTON WEST,93961.094,93898.793,96051.972,99199.772,102907.514,107391.102,111496.268,115903.637,121365.762,127261.726,133020.522,138699.089,144078.868,149481.829,157125.003,164274.663,170733.422,176460.741,181079.571,184806.269,187883.572,191476.788,195133.435,198604.786,201891.763,205075.979,208192.306,211244.563,213564.747,NPgN,Primary,NPg Best View,Total demand (MWh)
DENWICK,99634.934,99679.681,100961.194,105265.646,108456.986,111930.442,115001.557,118135.788,121969.903,125920.232,129673.801,133248.937,136543.938,139885.338,145861.074,151427.402,156573.932,161322.713,165502.322,169124.734,172270.697,175770.382,179290.644,182702.6,185985.016,189211.711,192413.796,195588.105,198149.351,NPgN,Primary,NPg Best View,Total demand (MWh)
DUNSTON 66/11KV,65105.709,64815.777,68510.564,69071.005,70112.604,71259.732,72351.28,73558.91,75120.371,76789.855,78393.478,79946.647,81394.759,83015.675,86112.71,89013.734,91725.461,94263.609,96573.249,98651.137,100527.556,102484.732,104413.888,106289.241,108104.93,109892.064,111663.381,113417.435,114748.113,NPgN,Primary,NPg Best View,Total demand (MWh)
DUNSTON 66/20KV,72480.69,72415.253,74303.532,75620.678,77684.166,79808.654,81538.489,83229.245,85307.576,87399.483,89184.297,90815.169,92281.744,94184.045,98653.725,102971.028,107106.01,111044.526,114613.022,117838.737,120789.773,124075.121,127410.307,130684.567,133878.389,137033.265,140163.054,143262.851,145589.036,NPgN,Primary,NPg Best View,Total demand (MWh)
DURHAM EAST,93168.232,92912.296,96419.525,97821.046,98733.397,99684.187,100444.458,101166.069,102104.734,103082.299,104033.91,104947.18,105793.222,106607.608,108746.684,110818.187,112767.645,114608.257,116237.602,117692.006,118998.591,120504.652,122084.705,123649.083,125183.643,126709.753,128235.021,129755.326,131093.642,NPgN,Primary,NPg Best View,Total demand (MWh)
EASTFIELD,70185.08,70037.227,70585.868,71714.507,73654.749,75965.602,78087.616,80315.312,83065.905,85949.588,88674.914,91294.043,93726.041,96368.588,101155.28,105687.481,109915.616,113833.988,117292.711,120346.539,123068.513,125999.603,128942.183,131800.654,134565.488,137284.477,139976.555,142640.11,144700.702,NPgN,Primary,NPg Best View,Total demand (MWh)
EASTGATE CEMENT,24592.877,24639.619,24925.61,25367.806,26037.228,26759.964,27390.833,28025.702,28790.377,29567.782,30295.241,30980.928,31611.247,32291.43,33573.5,34779.838,35911.063,36977.467,37946.586,38813.163,39592.82,40444.55,41298.247,42131.245,42938.289,43733.849,44523.985,45307.778,45934.268,NPgN,Primary,NPg Best View,Total demand (MWh)
EDUCATIONAL PRECINCT,73897.974,73560.182,73842.191,74583.935,75858.208,77199.246,78214.767,79154.859,80359.642,81611.587,82781.306,83879.404,84879.283,85952.573,88268.245,90520.402,92610.975,94535.971,96147.76,97482.668,98624.34,100071.115,101624.24,103140.151,104606.333,106050.677,107485.209,108908.586,109980.425,NPgN,Primary,NPg Best View,Total demand (MWh)
ELVINGTON,57982.098,57819.46,59589.157,59924.151,60533.711,61214.555,61961.538,62843.965,63991.941,65274.955,66608.865,67951.887,69242.018,70442.191,71938.007,73314.626,74540.031,75624.067,76530.91,77285.116,77922.272,78564.926,79192.944,79786.628,80347.849,80895.047,81436.696,81973.092,82422.554,NPgN,Primary,NPg Best View,Total demand (MWh)
FARADAY STREET,106872.949,106437.297,106891.97,108196.828,110565.472,113404.273,115628.634,117699.511,120269.873,122865.989,125175.293,127297.746,129210.963,131307.47,135869.852,140220.877,144280.737,148080.537,151366.649,154185.904,156644.872,159655.394,162842.861,165970.223,169007.465,172009.098,174994.861,177958.455,180218.483,NPgN,Primary,NPg Best View,Total demand (MWh)
FAWDON T1 & SEATON BURN T1,90896.857,91383.163,93273.861,95857.247,99444.619,102779.359,105652.803,108611.549,112218.401,115965.749,119453.363,122780.803,125883.808,129224.859,135226.733,140901.259,146189.218,151085.948,155344.988,159030.281,162262.974,165931.252,169635.068,173227.478,176693.637,180094.724,183454.289,186770.026,189303.514,NPgN,Primary,NPg Best View,Total demand (MWh)
FISHBURN,90537.334,90914.438,92529.026,95236.193,100846.771,105175.772,108766.163,112240.953,116388.755,120693.103,124701.591,128537.843,132119.598,135769.737,142117.775,148319.413,154076.348,159300.718,163578.314,167134.733,170188.346,173969.654,177989.573,181898.937,185676.79,189387.013,193054.333,196676.614,199553.942,NPgN,Primary,NPg Best View,Total demand (MWh)
FLATWORTH CENTRAL,75153.534,75172.273,78723.131,80396.091,81950.476,83758.297,85502.69,87398.271,89713.475,92197.672,94643.73,97052.523,99344.935,101708.247,105291.377,108652.75,111750.97,114582.374,117053.737,119202.239,121084.786,123090.454,125086.151,127009.445,128859.836,130671.891,132461.679,134231.298,135644.523,NPgN,Primary,NPg Best View,Total demand (MWh)
FOSS ISLANDS,129869.342,129538.317,130477.241,134997.681,137908.577,141143.672,143967.575,146859.955,150463.857,154264.625,157954.751,161506.07,164814.666,168211.922,174902.257,181189.685,186982.925,192325.214,197010.446,201096.012,204671.0,208660.838,212715.439,216652.937,220454.203,224188.999,227888.527,231551.999,234527.738,NPgN,Primary,NPg Best View,Total demand (MWh)
FOSSWAY 33/11KV,82674.859,82572.193,83444.846,85206.611,88042.547,91274.977,93896.331,96477.075,99647.955,102978.301,106097.11,109069.423,111831.519,114862.446,120482.825,125843.959,130834.089,135435.311,139379.97,142741.828,145683.623,149231.772,152941.581,156565.427,160087.459,163561.842,167010.107,170429.8,173030.126,NPgN,Primary,NPg Best View,Total demand (MWh)
FOURSTONES 20KV,83551.241,83514.13,84479.397,86010.168,88335.984,90561.446,92341.097,94064.738,96248.679,98484.254,100585.615,102562.48,104356.024,106195.227,109742.905,113092.213,116175.968,119021.697,121439.764,123461.476,125179.392,127292.659,129503.127,131658.257,133736.581,135787.843,137831.618,139863.04,141456.687,NPgN,Primary,NPg Best View,Total demand (MWh)
FYLANDS BRIDGE,95196.236,95292.166,96346.002,98328.476,101418.924,104940.392,107839.038,110639.291,114005.794,117452.288,120573.382,123507.006,126210.356,129108.295,134396.112,139530.007,144341.461,148774.536,152528.89,155741.001,158577.121,161993.827,165578.271,169078.941,172473.669,175819.071,179135.776,182419.55,184958.81,NPgN,Primary,NPg Best View,Total demand (MWh)
GALE LANE,65034.011,65061.4,67009.551,68560.89,70895.034,73309.362,75018.523,76499.414,78289.456,80053.82,81466.25,82693.993,83769.994,85042.689,87980.728,90880.846,93604.784,96131.593,98176.316,99842.256,101264.637,103301.057,105545.124,107750.331,109892.419,112006.681,114103.417,116177.064,117704.707,NPgN,Primary,NPg Best View,Total demand (MWh)
GARWOOD STREET,68793.733,69398.686,71043.853,73473.264,76914.939,80805.693,84530.216,88448.719,92985.437,97696.954,102281.212,106737.04,110957.015,115280.781,121595.691,127498.849,132927.87,137901.488,142260.889,146021.958,149294.006,152713.609,156052.767,159222.535,162226.172,165131.009,167976.04,170775.787,172935.644,NPgN,Primary,NPg Best View,Total demand (MWh)
GATESHEAD CENTRAL,63601.318,63227.298,65258.056,65735.726,69885.105,71131.779,72248.922,73471.467,75066.769,76831.357,78644.768,80452.989,82168.257,83866.415,86485.181,88917.351,91108.32,93064.39,94688.581,96007.769,97085.951,98352.31,99648.918,100891.349,102077.793,103238.027,104386.301,105523.638,106409.46,NPgN,Primary,NPg Best View,Total demand (MWh)
GATESHEAD EAST,29354.415,29138.297,29055.324,29118.34,29414.011,29968.436,30773.918,31886.374,33340.983,35067.425,36973.935,38963.481,40917.144,42763.36,44769.767,46540.329,48061.558,49341.492,50384.868,51220.706,51879.719,52441.811,52921.073,53337.617,53708.064,54049.418,54372.5,54683.039,54945.107,NPgN,Primary,NPg Best View,Total demand (MWh)
GOSFORTH 33/11KV,103771.786,102953.644,102632.045,103813.131,104303.343,104812.144,105028.258,105155.872,105477.161,105835.875,106118.634,106357.64,106546.913,106754.935,107773.361,108820.938,109789.398,110668.485,111303.059,111750.094,112089.133,112734.311,113511.224,114279.595,115026.167,115767.782,116509.414,117246.959,117750.981,NPgN,Primary,NPg Best View,Total demand (MWh)
GRANGETOWN,87482.331,87725.93,91995.637,94183.601,97806.07,102542.173,107739.391,113928.775,121609.098,130220.076,139167.341,148244.498,157027.679,165641.32,176100.162,185593.78,194036.01,201424.106,207623.856,212794.883,217124.125,221439.497,225525.527,229337.431,232920.225,236368.323,239731.59,243027.741,245665.825,NPgN,Primary,NPg Best View,Total demand (MWh)
GREATHAM,132974.372,131836.994,130876.693,130101.143,129516.485,129043.231,128542.304,128051.378,127664.209,127326.955,127017.405,126731.397,126458.915,126186.771,126441.012,126739.486,127028.202,127302.473,127499.692,127647.879,127764.727,127973.189,128235.871,128504.0,128770.247,129038.625,129308.944,129577.528,129783.8,NPgN,Primary,NPg Best View,Total demand (MWh)
GUISBOROUGH T1 T2,68245.956,68621.937,70092.645,72720.925,75957.095,79465.622,82470.546,85415.799,88899.674,92366.185,95464.676,98328.59,100931.712,103652.672,108466.176,113025.134,117300.095,121280.683,124772.453,127796.393,130401.64,133400.444,136455.482,139429.684,142297.441,145120.826,147922.212,150695.906,152861.777,NPgN,Primary,NPg Best View,Total demand (MWh)
GUISBOROUGH T3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NPgN,Primary,NPg Best View,Total demand (MWh)
HARLOW GREEN,71266.486,71206.473,72069.025,73871.456,76756.017,79947.264,82118.786,83976.169,86229.109,88446.127,90278.872,91909.959,93344.068,95197.034,99678.358,104118.831,108334.652,112264.057,115498.706,118168.826,120464.154,123644.221,127105.485,130509.544,133824.537,137096.265,140338.557,143544.398,145897.792,NPgN,Primary,NPg Best View,Total demand (MWh)
HARMIRE BRIDGE,68253.879,68504.788,69503.962,71103.704,73506.045,76164.884,78512.828,80971.77,83968.625,87158.065,90312.755,93404.953,96327.743,99223.984,103671.474,107832.547,111640.397,115109.202,118058.995,120536.112,122653.88,125099.166,127575.054,129963.292,132257.289,134504.365,136725.708,138921.591,140724.711,NPgN,Primary,NPg Best View,Total demand (MWh)
HARRATON,89878.932,89409.164,96118.66,102165.077,103447.539,104871.308,106145.795,107556.151,109416.694,111414.681,113316.85,115156.984,116866.239,118812.392,122450.785,125850.207,129018.685,131963.152,134596.047,136905.347,138943.66,141175.6,143398.019,145559.085,147651.732,149714.571,151763.114,153795.711,155305.235,NPgN,Primary,NPg Best View,Total demand (MWh)
HARROGATE 132/11KV,131592.954,132240.218,134873.913,139248.612,144458.595,149466.672,153676.857,157792.639,162813.018,167920.241,172568.196,176931.746,180914.088,185082.822,192604.555,199791.421,206510.401,212703.929,218023.464,222590.684,226569.871,231263.587,236133.365,240887.423,245486.262,250025.7,254540.065,259019.682,262613.884,NPgN,Primary,NPg Best View,Total demand (MWh)
HARROGATE WEST,63895.61,63842.697,64348.176,65165.882,66385.773,67495.95,68359.989,69144.616,70138.431,71138.11,72022.181,72836.81,73566.431,74312.155,76037.535,77756.811,79383.428,80900.275,82170.369,83252.094,84203.647,85383.059,86653.353,87904.329,89121.747,90328.204,91530.84,92725.532,93704.18,NPgN,Primary,NPg Best View,Total demand (MWh)
HARTMOOR 66/20KV,92110.564,92266.777,93705.109,96295.245,100188.927,104386.219,107560.029,110407.073,113838.409,117300.137,120382.318,123235.076,125825.418,128517.303,134090.716,139581.518,144718.972,149407.095,153212.596,156348.256,159039.574,162660.585,166627.075,170518.385,174297.962,178030.224,181737.423,185411.959,188281.059,NPgN,Primary,NPg Best View,Total demand (MWh)
HAWTHORN PIT,102785.158,102930.972,110177.558,114921.456,118597.243,122811.313,126609.618,130544.59,135290.176,140210.667,144818.975,149226.832,153334.69,157509.777,164070.416,170176.612,175787.641,180895.979,185274.877,188997.975,192140.825,195690.31,199263.54,202703.813,205994.997,209212.947,212387.03,215514.861,217954.091,NPgN,Primary,NPg Best View,Total demand (MWh)
