Primary,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
BLUCHER 33/11KV,0.022,0.049,0.071,0.096,0.134,0.177,0.229,0.28,0.345,0.413,0.491,0.581,0.68,0.785,0.898,1.026,1.165,1.305,1.451,1.611,1.771,1.943,2.121,2.306,2.502,2.706,2.92,3.146,3.384,NPgN,Primary,NPg Best View,Total installed storage capacity (MW)
BOLDON DOWNHILL,0.015,0.036,0.052,0.071,0.099,0.131,0.17,0.21,0.26,0.314,0.374,0.444,0.52,0.602,0.688,0.787,0.893,1.003,1.118,1.244,1.373,1.511,1.654,1.803,1.962,2.126,2.299,2.481,2.673,NPgN,Primary,NPg Best View,Total installed storage capacity (MW)
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,0.011,0.022,0.031,0.042,0.059,0.077,0.099,0.116,0.141,0.167,0.194,0.23,0.267,0.307,0.35,0.4,0.454,0.505,0.556,0.612,0.665,0.722,0.78,0.839,0.902,0.968,1.037,1.109,1.185,NPgN,Primary,NPg Best View,Total installed storage capacity (MW)
BOWESFIELD 33/11KV,0.028,0.055,0.078,0.106,0.149,0.193,0.248,0.291,0.352,0.414,0.481,0.569,0.66,0.757,0.865,0.987,1.122,1.245,1.368,1.505,1.631,1.767,1.906,2.047,2.197,2.352,2.515,2.687,2.869,NPgN,Primary,NPg Best View,Total installed storage capacity (MW)
BOWESFIELD 66/11KV,0.016,0.034,0.049,0.067,0.094,0.123,0.158,0.188,0.23,0.272,0.319,0.378,0.44,0.506,0.579,0.661,0.751,0.837,0.924,1.021,1.114,1.214,1.317,1.422,1.534,1.65,1.773,1.902,2.037,NPgN,Primary,NPg Best View,Total installed storage capacity (MW)
BRANCEPETH,0.041,0.087,0.127,0.172,0.241,0.316,0.409,0.495,0.605,0.721,0.852,1.009,1.177,1.357,1.552,1.773,2.013,2.25,2.493,2.762,3.026,3.309,3.602,3.905,4.225,4.558,4.908,5.277,5.666,NPgN,Primary,NPg Best View,Total installed storage capacity (MW)
BREAMISH STREET,0.015,0.029,0.041,0.056,0.078,0.102,0.131,0.153,0.185,0.217,0.252,0.298,0.346,0.397,0.453,0.517,0.588,0.652,0.716,0.788,0.853,0.924,0.996,1.069,1.147,1.227,1.312,1.402,1.496,NPgN,Primary,NPg Best View,Total installed storage capacity (MW)
BRENDA TRADING,0.036,0.077,0.112,0.152,0.213,0.279,0.361,0.433,0.532,0.633,0.747,0.885,1.032,1.189,1.36,1.553,1.764,1.97,2.182,2.416,2.645,2.89,3.144,3.406,3.683,3.971,4.274,4.594,4.93,NPgN,Primary,NPg Best View,Total installed storage capacity (MW)
CAMPLESHON ROAD,0.028,0.06,0.086,0.117,0.164,0.215,0.277,0.334,0.406,0.483,0.569,0.674,0.785,0.904,1.034,1.181,1.341,1.496,1.656,1.832,2.003,2.186,2.375,2.57,2.777,2.991,3.217,3.455,3.706,NPgN,Primary,NPg Best View,Total installed storage capacity (MW)
CARLEY HILL,0.03,0.064,0.093,0.126,0.177,0.233,0.301,0.364,0.446,0.532,0.629,0.745,0.87,1.003,1.146,1.31,1.487,1.662,1.843,2.042,2.239,2.449,2.666,2.891,3.129,3.376,3.637,3.911,4.2,NPgN,Primary,NPg Best View,Total installed storage capacity (MW)
CARLIN HOW T3 T4,0.034,0.072,0.104,0.14,0.197,0.259,0.334,0.402,0.489,0.581,0.684,0.81,0.944,1.087,1.243,1.42,1.612,1.799,1.99,2.201,2.407,2.627,2.853,3.087,3.335,3.592,3.863,4.148,4.449,NPgN,Primary,NPg Best View,Total installed storage capacity (MW)
CARR HILL,0.029,0.066,0.096,0.13,0.182,0.241,0.312,0.383,0.473,0.568,0.676,0.802,0.938,1.084,1.24,1.417,1.609,1.805,2.008,2.233,2.459,2.701,2.953,3.214,3.491,3.779,4.083,4.402,4.738,NPgN,Primary,NPg Best View,Total installed storage capacity (MW)
CATTERICK CAMP,0.039,0.084,0.121,0.164,0.231,0.304,0.393,0.475,0.582,0.695,0.821,0.973,1.136,1.309,1.497,1.71,1.942,2.171,2.408,2.669,2.926,3.201,3.486,3.781,4.094,4.418,4.76,5.119,5.498,NPgN,Primary,NPg Best View,Total installed storage capacity (MW)
CLOSE,0.026,0.046,0.064,0.087,0.123,0.156,0.199,0.222,0.261,0.298,0.335,0.395,0.454,0.514,0.587,0.668,0.761,0.83,0.895,0.968,1.022,1.081,1.138,1.192,1.25,1.31,1.372,1.439,1.508,NPgN,Primary,NPg Best View,Total installed storage capacity (MW)
CONEYTHORPE,0.022,0.046,0.067,0.09,0.128,0.166,0.214,0.256,0.311,0.368,0.431,0.51,0.594,0.683,0.781,0.892,1.013,1.128,1.246,1.375,1.5,1.633,1.77,1.911,2.06,2.215,2.378,2.55,2.73,NPgN,Primary,NPg Best View,Total installed storage capacity (MW)
CONSETT,0.043,0.092,0.134,0.181,0.255,0.334,0.431,0.519,0.633,0.754,0.888,1.052,1.226,1.413,1.615,1.845,2.095,2.339,2.59,2.866,3.136,3.426,3.724,4.033,4.359,4.698,5.055,5.431,5.827,NPgN,Primary,NPg Best View,Total installed storage capacity (MW)
CORPORATION STREET,0.011,0.021,0.031,0.041,0.058,0.076,0.097,0.114,0.138,0.162,0.189,0.224,0.26,0.298,0.341,0.389,0.442,0.49,0.539,0.593,0.644,0.698,0.753,0.809,0.869,0.931,0.996,1.065,1.137,NPgN,Primary,NPg Best View,Total installed storage capacity (MW)
COWTON,0.005,0.01,0.014,0.019,0.027,0.035,0.045,0.053,0.064,0.075,0.087,0.102,0.119,0.136,0.155,0.177,0.202,0.223,0.245,0.269,0.291,0.314,0.338,0.363,0.389,0.415,0.443,0.473,0.504,NPgN,Primary,NPg Best View,Total installed storage capacity (MW)
CRAMLINGTON T1 T3,0.013,0.029,0.042,0.056,0.079,0.104,0.134,0.163,0.2,0.238,0.282,0.334,0.39,0.449,0.514,0.587,0.667,0.745,0.827,0.916,1.005,1.1,1.198,1.299,1.407,1.519,1.636,1.76,1.891,NPgN,Primary,NPg Best View,Total installed storage capacity (MW)
CRAMLINGTON T2 T4,0.013,0.029,0.041,0.056,0.079,0.103,0.133,0.16,0.196,0.233,0.275,0.326,0.38,0.438,0.5,0.572,0.649,0.725,0.803,0.888,0.972,1.062,1.155,1.251,1.353,1.458,1.569,1.686,1.809,NPgN,Primary,NPg Best View,Total installed storage capacity (MW)
DARLEY,0.013,0.025,0.036,0.049,0.069,0.089,0.114,0.133,0.159,0.185,0.213,0.252,0.292,0.334,0.382,0.435,0.495,0.547,0.598,0.656,0.706,0.761,0.816,0.872,0.931,0.993,1.057,1.125,1.197,NPgN,Primary,NPg Best View,Total installed storage capacity (MW)
DARLINGTON 132/6KV,0.015,0.03,0.043,0.058,0.082,0.106,0.137,0.162,0.197,0.233,0.272,0.322,0.375,0.431,0.492,0.562,0.638,0.71,0.783,0.864,0.941,1.023,1.107,1.194,1.286,1.381,1.481,1.587,1.698,NPgN,Primary,NPg Best View,Total installed storage capacity (MW)
DARLINGTON 33/11KV,0.032,0.062,0.089,0.12,0.169,0.219,0.281,0.329,0.396,0.464,0.537,0.635,0.737,0.844,0.964,1.1,1.251,1.386,1.521,1.67,1.806,1.953,2.103,2.254,2.415,2.582,2.757,2.942,3.137,NPgN,Primary,NPg Best View,Total installed storage capacity (MW)
DARLINGTON CENTRAL 33/11KV,0.009,0.019,0.028,0.038,0.053,0.069,0.089,0.108,0.132,0.158,0.186,0.22,0.257,0.296,0.339,0.387,0.439,0.491,0.544,0.602,0.66,0.722,0.785,0.851,0.921,0.993,1.069,1.149,1.234,NPgN,Primary,NPg Best View,Total installed storage capacity (MW)
DARLINGTON EAST,0.019,0.039,0.056,0.076,0.107,0.139,0.178,0.211,0.256,0.302,0.353,0.417,0.485,0.557,0.637,0.727,0.826,0.919,1.012,1.116,1.213,1.318,1.426,1.536,1.652,1.773,1.901,2.035,2.176,NPgN,Primary,NPg Best View,Total installed storage capacity (MW)
DARLINGTON WEST,0.023,0.052,0.075,0.102,0.143,0.189,0.245,0.301,0.371,0.446,0.53,0.629,0.735,0.85,0.972,1.111,1.261,1.414,1.573,1.749,1.926,2.114,2.311,2.515,2.731,2.956,3.193,3.442,3.704,NPgN,Primary,NPg Best View,Total installed storage capacity (MW)
DENWICK,0.059,0.116,0.166,0.224,0.314,0.41,0.526,0.62,0.746,0.875,1.016,1.203,1.396,1.6,1.829,2.087,2.372,2.63,2.89,3.178,3.443,3.729,4.02,4.316,4.631,4.956,5.3,5.661,6.041,NPgN,Primary,NPg Best View,Total installed storage capacity (MW)
DUNSTON 66/11KV,0.019,0.038,0.054,0.073,0.104,0.135,0.173,0.204,0.247,0.291,0.339,0.401,0.466,0.535,0.612,0.698,0.793,0.881,0.97,1.068,1.16,1.259,1.36,1.463,1.573,1.686,1.806,1.932,2.064,NPgN,Primary,NPg Best View,Total installed storage capacity (MW)
DUNSTON 66/20KV,0.023,0.051,0.075,0.101,0.142,0.187,0.243,0.296,0.363,0.435,0.516,0.611,0.714,0.824,0.943,1.077,1.223,1.369,1.521,1.688,1.855,2.033,2.218,2.41,2.613,2.824,3.046,3.28,3.526,NPgN,Primary,NPg Best View,Total installed storage capacity (MW)
DURHAM EAST,0.017,0.032,0.046,0.062,0.088,0.114,0.146,0.169,0.201,0.234,0.269,0.318,0.367,0.42,0.479,0.547,0.622,0.686,0.75,0.82,0.882,0.948,1.015,1.083,1.154,1.228,1.306,1.388,1.475,NPgN,Primary,NPg Best View,Total installed storage capacity (MW)
EASTFIELD,3.27,3.301,3.327,3.356,3.401,3.451,3.512,3.569,3.642,3.719,3.806,3.91,4.021,4.14,4.269,4.415,4.573,4.73,4.893,5.071,5.248,5.437,5.632,5.834,6.049,6.271,6.506,6.753,7.013,NPgN,Primary,NPg Best View,Total installed storage capacity (MW)
EASTGATE CEMENT,0.013,0.024,0.033,0.045,0.064,0.082,0.105,0.122,0.145,0.169,0.194,0.23,0.265,0.303,0.346,0.395,0.449,0.496,0.541,0.592,0.636,0.685,0.733,0.781,0.833,0.886,0.942,1.001,1.063,NPgN,Primary,NPg Best View,Total installed storage capacity (MW)
EDUCATIONAL PRECINCT,0.019,0.037,0.053,0.072,0.102,0.132,0.17,0.2,0.24,0.281,0.326,0.386,0.448,0.513,0.586,0.669,0.76,0.842,0.925,1.017,1.101,1.191,1.283,1.377,1.476,1.579,1.688,1.802,1.922,NPgN,Primary,NPg Best View,Total installed storage capacity (MW)
ELVINGTON,0.012,0.023,0.032,0.043,0.061,0.078,0.1,0.113,0.135,0.156,0.177,0.209,0.241,0.275,0.314,0.358,0.407,0.447,0.486,0.529,0.565,0.604,0.643,0.681,0.721,0.763,0.807,0.854,0.902,NPgN,Primary,NPg Best View,Total installed storage capacity (MW)
FARADAY STREET,0.035,0.073,0.105,0.142,0.2,0.26,0.335,0.399,0.485,0.575,0.673,0.797,0.928,1.067,1.219,1.392,1.582,1.761,1.944,2.146,2.34,2.547,2.761,2.98,3.212,3.453,3.707,3.974,4.255,NPgN,Primary,NPg Best View,Total installed storage capacity (MW)
FAWDON T1 & SEATON BURN T1,0.033,0.072,0.105,0.142,0.2,0.262,0.339,0.41,0.503,0.6,0.71,0.841,0.981,1.132,1.294,1.478,1.679,1.877,2.081,2.307,2.53,2.768,3.014,3.27,3.54,3.821,4.116,4.427,4.755,NPgN,Primary,NPg Best View,Total installed storage capacity (MW)
FISHBURN,0.032,0.071,0.102,0.139,0.195,0.256,0.331,0.402,0.493,0.589,0.696,0.825,0.963,1.111,1.271,1.452,1.649,1.844,2.046,2.269,2.489,2.725,2.969,3.222,3.49,3.768,4.062,4.37,4.695,NPgN,Primary,NPg Best View,Total installed storage capacity (MW)
FLATWORTH CENTRAL,0.017,0.034,0.049,0.067,0.094,0.122,0.158,0.186,0.227,0.268,0.313,0.371,0.431,0.495,0.566,0.646,0.734,0.817,0.901,0.993,1.081,1.176,1.272,1.371,1.476,1.585,1.7,1.821,1.948,NPgN,Primary,NPg Best View,Total installed storage capacity (MW)
FOSS ISLANDS,0.045,0.087,0.125,0.168,0.237,0.308,0.395,0.462,0.556,0.651,0.754,0.892,1.034,1.185,1.354,1.544,1.755,1.944,2.133,2.343,2.533,2.739,2.948,3.159,3.384,3.617,3.862,4.12,4.392,NPgN,Primary,NPg Best View,Total installed storage capacity (MW)
FOSSWAY 33/11KV,0.031,0.065,0.094,0.128,0.18,0.236,0.304,0.364,0.446,0.53,0.623,0.738,0.86,0.99,1.132,1.293,1.469,1.639,1.813,2.005,2.192,2.392,2.598,2.811,3.037,3.271,3.518,3.777,4.05,NPgN,Primary,NPg Best View,Total installed storage capacity (MW)
FOURSTONES 20KV,0.047,0.091,0.129,0.175,0.246,0.319,0.408,0.477,0.569,0.664,0.766,0.906,1.05,1.201,1.372,1.565,1.779,1.968,2.154,2.361,2.546,2.747,2.949,3.153,3.369,3.593,3.83,4.079,4.341,NPgN,Primary,NPg Best View,Total installed storage capacity (MW)
FYLANDS BRIDGE,0.032,0.069,0.1,0.135,0.19,0.25,0.323,0.391,0.479,0.572,0.675,0.8,0.934,1.077,1.231,1.407,1.598,1.786,1.981,2.195,2.406,2.633,2.867,3.109,3.366,3.633,3.914,4.209,4.52,NPgN,Primary,NPg Best View,Total installed storage capacity (MW)
GALE LANE,0.019,0.045,0.066,0.09,0.126,0.168,0.218,0.271,0.335,0.404,0.484,0.574,0.672,0.778,0.89,1.018,1.156,1.299,1.449,1.614,1.784,1.964,2.152,2.349,2.557,2.774,3.001,3.241,3.494,NPgN,Primary,NPg Best View,Total installed storage capacity (MW)
GARWOOD STREET,0.032,0.063,0.091,0.123,0.174,0.226,0.29,0.341,0.413,0.486,0.566,0.67,0.778,0.893,1.02,1.164,1.323,1.469,1.616,1.779,1.931,2.094,2.261,2.431,2.611,2.799,2.996,3.203,3.422,NPgN,Primary,NPg Best View,Total installed storage capacity (MW)
GATESHEAD CENTRAL,0.018,0.033,0.047,0.064,0.09,0.116,0.149,0.171,0.206,0.24,0.276,0.326,0.377,0.431,0.493,0.562,0.639,0.705,0.771,0.844,0.908,0.977,1.047,1.117,1.192,1.269,1.35,1.436,1.526,NPgN,Primary,NPg Best View,Total installed storage capacity (MW)
GATESHEAD EAST,6.558,6.561,6.564,6.567,6.572,6.577,6.583,6.586,6.593,6.598,6.604,6.613,6.622,6.631,6.642,6.655,6.668,6.679,6.69,6.702,6.712,6.722,6.733,6.743,6.754,6.766,6.778,6.79,6.804,NPgN,Primary,NPg Best View,Total installed storage capacity (MW)
GOSFORTH 33/11KV,0.013,0.026,0.038,0.051,0.072,0.094,0.121,0.144,0.174,0.205,0.24,0.284,0.33,0.38,0.434,0.495,0.563,0.626,0.69,0.761,0.829,0.901,0.975,1.051,1.132,1.215,1.304,1.396,1.494,NPgN,Primary,NPg Best View,Total installed storage capacity (MW)
GRANGETOWN,0.027,0.061,0.088,0.12,0.168,0.221,0.286,0.348,0.428,0.512,0.607,0.72,0.841,0.97,1.11,1.268,1.44,1.612,1.79,1.986,2.182,2.391,2.608,2.833,3.071,3.319,3.58,3.854,4.143,NPgN,Primary,NPg Best View,Total installed storage capacity (MW)
GREATHAM,0.006,0.012,0.017,0.023,0.032,0.041,0.052,0.059,0.071,0.082,0.094,0.111,0.129,0.147,0.167,0.191,0.217,0.239,0.26,0.284,0.304,0.325,0.347,0.369,0.391,0.415,0.44,0.466,0.494,NPgN,Primary,NPg Best View,Total installed storage capacity (MW)
GUISBOROUGH T1 T2,0.042,0.089,0.129,0.174,0.245,0.321,0.415,0.502,0.612,0.729,0.86,1.019,1.189,1.37,1.566,1.789,2.031,2.269,2.513,2.783,3.047,3.33,3.622,3.924,4.244,4.576,4.926,5.294,5.682,NPgN,Primary,NPg Best View,Total installed storage capacity (MW)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NPg Best View,Total installed storage capacity (MW)
HARLOW GREEN,0.025,0.057,0.083,0.113,0.158,0.21,0.272,0.336,0.414,0.499,0.595,0.705,0.825,0.955,1.092,1.248,1.417,1.59,1.772,1.971,2.173,2.389,2.614,2.848,3.096,3.354,3.625,3.911,4.212,NPgN,Primary,NPg Best View,Total installed storage capacity (MW)
HARMIRE BRIDGE,0.035,0.065,0.093,0.126,0.178,0.23,0.294,0.341,0.408,0.475,0.547,0.647,0.749,0.856,0.978,1.116,1.268,1.401,1.532,1.678,1.806,1.946,2.086,2.227,2.377,2.533,2.696,2.868,3.05,NPgN,Primary,NPg Best View,Total installed storage capacity (MW)
HARRATON,0.025,0.05,0.072,0.098,0.139,0.18,0.231,0.274,0.332,0.392,0.458,0.542,0.631,0.724,0.828,0.945,1.074,1.194,1.316,1.451,1.578,1.715,1.856,1.999,2.152,2.31,2.476,2.651,2.836,NPgN,Primary,NPg Best View,Total installed storage capacity (MW)
HARROGATE 132/11KV,0.058,0.121,0.175,0.237,0.333,0.436,0.562,0.674,0.82,0.973,1.144,1.354,1.578,1.816,2.076,2.371,2.693,3.003,3.32,3.669,4.008,4.37,4.744,5.129,5.536,5.959,6.405,6.874,7.368,NPgN,Primary,NPg Best View,Total installed storage capacity (MW)
HARROGATE WEST,0.015,0.032,0.045,0.062,0.087,0.113,0.146,0.174,0.211,0.25,0.293,0.347,0.404,0.464,0.53,0.606,0.688,0.766,0.846,0.934,1.018,1.108,1.201,1.296,1.397,1.502,1.613,1.729,1.851,NPgN,Primary,NPg Best View,Total installed storage capacity (MW)
HARTMOOR 66/20KV,0.04,0.085,0.122,0.165,0.233,0.304,0.393,0.473,0.576,0.685,0.807,0.955,1.114,1.283,1.467,1.675,1.902,2.123,2.35,2.599,2.842,3.103,3.372,3.649,3.943,4.247,4.569,4.907,5.263,NPgN,Primary,NPg Best View,Total installed storage capacity (MW)
HAWTHORN PIT,0.039,0.085,0.124,0.168,0.236,0.31,0.401,0.488,0.599,0.717,0.849,1.006,1.175,1.356,1.551,1.772,2.012,2.252,2.5,2.774,3.046,3.337,3.638,3.951,4.282,4.626,4.988,5.369,5.77,NPgN,Primary,NPg Best View,Total installed storage capacity (MW)
HAXBY ROAD T2 T3,0.023,0.052,0.075,0.102,0.142,0.188,0.244,0.3,0.369,0.443,0.526,0.624,0.73,0.843,0.964,1.102,1.251,1.402,1.56,1.733,1.907,2.094,2.287,2.489,2.702,2.923,3.156,3.402,3.66,NPgN,Primary,NPg Best View,Total installed storage capacity (MW)
HEBBURN,0.007,0.015,0.021,0.028,0.04,0.052,0.067,0.078,0.095,0.111,0.129,0.153,0.177,0.203,0.232,0.265,0.301,0.334,0.367,0.404,0.438,0.474,0.511,0.549,0.589,0.63,0.674,0.72,0.768,NPgN,Primary,NPg Best View,Total installed storage capacity (MW)
HEBBURN WEST,0.002,0.004,0.006,0.008,0.011,0.014,0.018,0.022,0.027,0.032,0.038,0.044,0.052,0.06,0.068,0.078,0.089,0.099,0.11,0.122,0.134,0.147,0.16,0.173,0.187,0.202,0.218,0.234,0.252,NPgN,Primary,NPg Best View,Total installed storage capacity (MW)
HEDWORTH,0.016,0.036,0.052,0.07,0.099,0.13,0.169,0.208,0.256,0.309,0.368,0.436,0.51,0.589,0.674,0.77,0.875,0.981,1.092,1.214,1.338,1.47,1.607,1.75,1.902,2.059,2.224,2.399,2.582,NPgN,Primary,NPg Best View,Total installed storage capacity (MW)
HEIGHINGTON,0.002,0.003,0.004,0.006,0.009,0.011,0.013,0.014,0.016,0.018,0.02,0.024,0.027,0.03,0.034,0.039,0.044,0.047,0.05,0.053,0.055,0.056,0.057,0.058,0.059,0.06,0.061,0.062,0.063,NPgN,Primary,NPg Best View,Total installed storage capacity (MW)
HEXHAM,0.025,0.051,0.073,0.098,0.139,0.181,0.233,0.277,0.336,0.398,0.466,0.551,0.641,0.737,0.843,0.962,1.093,1.217,1.343,1.481,1.614,1.756,1.902,2.051,2.21,2.375,2.548,2.731,2.923,NPgN,Primary,NPg Best View,Total installed storage capacity (MW)
HIGH BARMSTON,0.022,0.045,0.065,0.089,0.125,0.163,0.21,0.251,0.305,0.361,0.423,0.501,0.584,0.671,0.767,0.876,0.995,1.109,1.224,1.352,1.475,1.606,1.742,1.881,2.028,2.181,2.342,2.512,2.69,NPgN,Primary,NPg Best View,Total installed storage capacity (MW)
HIGH FLATTS,0.029,0.065,0.094,0.128,0.179,0.236,0.305,0.372,0.456,0.545,0.646,0.766,0.894,1.032,1.18,1.349,1.531,1.714,1.903,2.111,2.318,2.539,2.769,3.007,3.259,3.521,3.797,4.087,4.392,NPgN,Primary,NPg Best View,Total installed storage capacity (MW)
HOUGHTON,0.026,0.057,0.083,0.113,0.158,0.208,0.27,0.327,0.401,0.479,0.567,0.672,0.785,0.906,1.036,1.183,1.344,1.503,1.668,1.849,2.029,2.222,2.421,2.628,2.847,3.074,3.314,3.566,3.831,NPgN,Primary,NPg Best View,Total installed storage capacity (MW)
HOWDON,0.007,0.016,0.023,0.032,0.044,0.058,0.075,0.091,0.111,0.133,0.157,0.186,0.217,0.25,0.286,0.326,0.371,0.414,0.459,0.509,0.557,0.609,0.663,0.719,0.778,0.839,0.904,0.972,1.044,NPgN,Primary,NPg Best View,Total installed storage capacity (MW)
HUNTINGTON NEW LANE,0.022,0.046,0.067,0.091,0.128,0.167,0.216,0.259,0.316,0.375,0.441,0.523,0.609,0.702,0.802,0.916,1.04,1.161,1.284,1.42,1.552,1.694,1.84,1.991,2.15,2.316,2.491,2.674,2.868,NPgN,Primary,NPg Best View,Total installed storage capacity (MW)
HUSTHWAITE 33/11KV,0.033,0.067,0.096,0.13,0.183,0.237,0.305,0.361,0.436,0.514,0.598,0.708,0.823,0.945,1.079,1.232,1.4,1.555,1.712,1.885,2.047,2.222,2.4,2.582,2.775,2.975,3.186,3.408,3.642,NPgN,Primary,NPg Best View,Total installed storage capacity (MW)
JARROW,0.008,0.015,0.022,0.029,0.041,0.054,0.069,0.081,0.098,0.116,0.135,0.16,0.186,0.213,0.243,0.278,0.316,0.35,0.386,0.425,0.461,0.5,0.54,0.581,0.624,0.669,0.717,0.767,0.819,NPgN,Primary,NPg Best View,Total installed storage capacity (MW)
