Primary,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
BENTON SQUARE,17.38,17.377,17.661,18.013,18.181,18.303,18.399,18.52,18.668,18.866,19.114,19.431,19.84,20.272,20.749,21.257,21.793,22.476,23.169,23.892,24.619,25.318,25.977,26.537,27.054,27.526,27.949,28.315,28.604,28.893,29.182,29.475,NPgN,Primary,NG FES - Steady Progression (EE CF),Total peak demand with CF (MW)
BENWELL,16.974,16.96,16.932,17.249,17.395,17.501,17.585,17.669,17.795,17.975,18.202,18.499,18.913,19.36,19.856,20.383,20.94,21.683,22.429,23.207,23.992,24.758,25.487,26.101,26.672,27.188,27.659,28.083,28.406,28.725,29.042,29.361,NPgN,Primary,NG FES - Steady Progression (EE CF),Total peak demand with CF (MW)
BILLINGHAM MARSH HOUSE,14.518,14.534,14.532,14.9,15.079,15.216,15.328,15.477,15.665,15.899,16.188,16.557,17.059,17.594,18.195,18.834,19.508,20.364,21.228,22.13,23.026,23.859,24.641,25.304,25.909,26.454,26.938,27.318,27.623,27.933,28.249,28.574,NPgN,Primary,NG FES - Steady Progression (EE CF),Total peak demand with CF (MW)
BILLY MILL,16.875,16.861,16.865,17.183,17.343,17.468,17.571,17.674,17.808,17.983,18.201,18.479,18.835,19.214,19.637,20.09,20.568,21.215,21.871,22.555,23.241,23.896,24.527,25.066,25.564,26.018,26.428,26.776,27.056,27.337,27.619,27.906,NPgN,Primary,NG FES - Steady Progression (EE CF),Total peak demand with CF (MW)
BIRTLEY GROVE 66/11KV,13.886,13.817,13.795,13.997,14.085,14.146,14.19,14.263,14.354,14.476,14.63,14.829,15.075,15.34,15.636,15.954,16.291,16.751,17.213,17.697,18.183,18.649,19.088,19.452,19.787,20.088,20.359,20.592,20.765,20.94,21.116,21.296,NPgN,Primary,NG FES - Steady Progression (EE CF),Total peak demand with CF (MW)
BIRTLEY GROVE 66/20KV,10.083,9.999,9.987,10.067,10.099,10.119,10.129,10.147,10.169,10.205,10.252,10.313,10.363,10.42,10.482,10.549,10.619,10.736,10.85,10.97,11.093,11.217,11.335,11.425,11.508,11.584,11.655,11.731,11.777,11.823,11.869,11.916,NPgN,Primary,NG FES - Steady Progression (EE CF),Total peak demand with CF (MW)
BLAYDON BURN,17.15,16.993,16.992,17.116,17.175,17.225,17.273,17.323,17.405,17.533,17.695,17.904,18.111,18.331,18.571,18.843,19.145,19.543,19.962,20.392,20.827,21.239,21.617,21.938,22.219,22.457,22.648,22.762,22.84,22.911,22.98,23.047,NPgN,Primary,NG FES - Steady Progression (EE CF),Total peak demand with CF (MW)
BLUCHER 33/11KV,14.683,15.31,15.672,15.987,16.119,16.207,16.267,16.326,16.429,16.581,16.777,17.044,17.434,17.854,18.32,18.815,19.336,20.038,20.745,21.481,22.226,22.948,23.641,24.232,24.788,25.3,25.778,26.214,26.564,26.917,27.274,27.637,NPgN,Primary,NG FES - Steady Progression (EE CF),Total peak demand with CF (MW)
BOLDON DOWNHILL,10.532,10.502,12.456,12.663,12.754,12.82,12.869,12.941,13.035,13.157,13.313,13.516,13.808,14.121,14.473,14.849,15.247,15.788,16.331,16.898,17.465,18.001,18.504,18.921,19.302,19.643,19.946,20.196,20.386,20.576,20.77,20.968,NPgN,Primary,NG FES - Steady Progression (EE CF),Total peak demand with CF (MW)
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,9.316,9.311,11.312,11.47,11.589,11.7,11.806,11.92,12.047,12.189,12.347,12.522,12.677,12.841,13.02,13.21,13.41,13.643,13.882,14.132,14.384,14.631,14.867,15.077,15.273,15.452,15.617,15.762,15.889,16.014,16.138,16.262,NPgN,Primary,NG FES - Steady Progression (EE CF),Total peak demand with CF (MW)
BOWESFIELD 33/11KV,12.954,12.935,12.984,13.214,13.358,13.485,13.603,13.73,13.882,14.069,14.29,14.555,14.861,15.187,15.555,15.953,16.378,16.93,17.493,18.084,18.685,19.275,19.836,20.321,20.767,21.169,21.528,21.835,22.077,22.313,22.543,22.772,NPgN,Primary,NG FES - Steady Progression (EE CF),Total peak demand with CF (MW)
BOWESFIELD 66/11KV,13.891,13.845,13.918,14.111,14.244,14.361,14.467,14.62,14.772,14.938,15.12,15.323,15.48,15.647,15.822,16.004,16.192,16.411,16.63,16.857,17.084,17.311,17.52,17.699,17.871,18.031,18.186,18.34,18.465,18.591,18.717,18.846,NPgN,Primary,NG FES - Steady Progression (EE CF),Total peak demand with CF (MW)
BRANCEPETH,15.418,15.475,15.766,16.171,16.374,16.538,16.674,16.9,17.183,17.525,17.942,18.453,19.137,19.88,20.705,21.588,22.523,23.704,24.893,26.138,27.378,28.556,29.659,30.582,31.42,32.169,32.827,33.36,33.764,34.165,34.567,34.972,NPgN,Primary,NG FES - Steady Progression (EE CF),Total peak demand with CF (MW)
BREAMISH STREET,10.353,10.739,11.24,11.385,11.467,11.535,11.596,11.664,11.745,11.846,11.969,12.12,12.301,12.494,12.712,12.948,13.201,13.511,13.83,14.165,14.505,14.84,15.148,15.416,15.661,15.877,16.066,16.221,16.341,16.455,16.565,16.674,NPgN,Primary,NG FES - Steady Progression (EE CF),Total peak demand with CF (MW)
BRENDA TRADING,21.237,21.155,24.052,24.428,24.569,24.654,24.703,24.757,24.863,25.036,25.271,25.596,26.055,26.553,27.111,27.71,28.346,29.205,30.073,30.981,31.893,32.776,33.615,34.317,34.963,35.543,36.063,36.513,36.849,37.181,37.51,37.841,NPgN,Primary,NG FES - Steady Progression (EE CF),Total peak demand with CF (MW)
CAMPLESHON ROAD,16.281,16.263,16.234,16.525,16.652,16.738,16.801,16.881,17.012,17.198,17.437,17.747,18.178,18.642,19.159,19.714,20.304,21.06,21.825,22.627,23.441,24.231,24.962,25.568,26.119,26.613,27.048,27.42,27.689,27.953,28.214,28.477,NPgN,Primary,NG FES - Steady Progression (EE CF),Total peak demand with CF (MW)
CARLEY HILL,16.74,16.687,16.633,16.966,17.096,17.175,17.224,17.271,17.359,17.499,17.691,17.962,18.392,18.851,19.367,19.921,20.51,21.35,22.197,23.082,23.993,24.876,25.712,26.407,27.046,27.623,28.139,28.595,28.927,29.256,29.585,29.916,NPgN,Primary,NG FES - Steady Progression (EE CF),Total peak demand with CF (MW)
CARLIN HOW T3 T4,14.057,14.065,14.071,14.416,14.587,14.725,14.839,14.971,15.176,15.448,15.78,16.191,16.716,17.278,17.898,18.561,19.262,20.131,21.01,21.93,22.846,23.735,24.573,25.277,25.922,26.504,27.022,27.461,27.808,28.149,28.486,28.825,NPgN,Primary,NG FES - Steady Progression (EE CF),Total peak demand with CF (MW)
CARR HILL,17.346,17.316,17.236,17.623,17.768,17.856,17.908,17.982,18.097,18.272,18.507,18.834,19.348,19.896,20.507,21.16,21.849,22.775,23.708,24.682,25.661,26.596,27.472,28.205,28.877,29.482,30.022,30.48,30.828,31.175,31.524,31.879,NPgN,Primary,NG FES - Steady Progression (EE CF),Total peak demand with CF (MW)
CATTERICK CAMP,16.67,16.66,16.737,17.081,17.29,17.473,17.638,17.831,18.061,18.337,18.66,19.042,19.475,19.939,20.447,20.989,21.565,22.239,22.929,23.652,24.377,25.09,25.757,26.336,26.87,27.353,27.788,28.163,28.468,28.765,29.057,29.347,NPgN,Primary,NG FES - Steady Progression (EE CF),Total peak demand with CF (MW)
CLOSE,22.486,22.378,23.231,23.412,23.562,23.706,23.849,23.995,24.151,24.342,24.561,24.796,24.938,25.086,25.24,25.405,25.578,25.762,25.939,26.124,26.311,26.507,26.703,26.867,27.025,27.167,27.306,27.453,27.566,27.677,27.783,27.888,NPgN,Primary,NG FES - Steady Progression (EE CF),Total peak demand with CF (MW)
CONEYTHORPE,13.758,14.708,16.026,16.297,16.477,16.64,16.791,16.96,17.175,17.428,17.717,18.055,18.414,18.795,19.221,19.677,20.16,20.746,21.346,21.975,22.603,23.21,23.777,24.266,24.712,25.113,25.47,25.76,26.002,26.24,26.476,26.713,NPgN,Primary,NG FES - Steady Progression (EE CF),Total peak demand with CF (MW)
CONSETT,24.173,24.104,24.868,25.32,25.513,25.65,25.75,25.858,26.043,26.306,26.644,27.095,27.728,28.406,29.175,30.001,30.881,32.01,33.157,34.362,35.574,36.731,37.808,38.711,39.531,40.262,40.902,41.416,41.805,42.191,42.576,42.966,NPgN,Primary,NG FES - Steady Progression (EE CF),Total peak demand with CF (MW)
CORPORATION STREET,11.714,11.661,11.695,11.811,11.891,11.965,12.037,12.105,12.184,12.278,12.386,12.511,12.612,12.72,12.841,12.972,13.113,13.284,13.46,13.645,13.833,14.022,14.201,14.357,14.502,14.629,14.743,14.84,14.917,14.991,15.061,15.13,NPgN,Primary,NG FES - Steady Progression (EE CF),Total peak demand with CF (MW)
COWTON,1.273,1.27,1.275,1.296,1.309,1.32,1.33,1.342,1.36,1.384,1.41,1.441,1.469,1.5,1.532,1.567,1.603,1.643,1.684,1.726,1.767,1.809,1.846,1.877,1.906,1.932,1.956,1.978,1.996,2.013,2.03,2.047,NPgN,Primary,NG FES - Steady Progression (EE CF),Total peak demand with CF (MW)
CRAMLINGTON T1 T3,11.311,11.274,11.676,11.834,11.935,12.022,12.103,12.182,12.275,12.388,12.521,12.679,12.835,13.001,13.186,13.384,13.595,13.858,14.125,14.406,14.687,14.959,15.22,15.446,15.656,15.847,16.019,16.167,16.288,16.407,16.525,16.645,NPgN,Primary,NG FES - Steady Progression (EE CF),Total peak demand with CF (MW)
CRAMLINGTON T2 T4,11.942,11.899,11.944,12.102,12.206,12.299,12.385,12.47,12.566,12.682,12.816,12.972,13.118,13.274,13.447,13.632,13.829,14.074,14.324,14.586,14.848,15.103,15.347,15.559,15.756,15.936,16.099,16.237,16.352,16.465,16.578,16.692,NPgN,Primary,NG FES - Steady Progression (EE CF),Total peak demand with CF (MW)
DARLEY,4.037,4.031,4.06,4.124,4.17,4.212,4.251,4.285,4.324,4.37,4.421,4.478,4.526,4.577,4.633,4.693,4.756,4.828,4.902,4.98,5.059,5.138,5.215,5.286,5.352,5.414,5.472,5.524,5.571,5.618,5.663,5.709,NPgN,Primary,NG FES - Steady Progression (EE CF),Total peak demand with CF (MW)
DARLINGTON 132/6KV,7.602,7.569,7.554,7.702,7.771,7.828,7.878,7.943,8.03,8.144,8.29,8.479,8.729,8.996,9.302,9.634,9.99,10.441,10.903,11.387,11.873,12.324,12.743,13.099,13.418,13.698,13.935,14.1,14.227,14.353,14.48,14.61,NPgN,Primary,NG FES - Steady Progression (EE CF),Total peak demand with CF (MW)
DARLINGTON 33/11KV,14.567,14.497,14.466,14.724,14.846,14.948,15.04,15.132,15.272,15.468,15.724,16.058,16.518,17.007,17.574,18.195,18.864,19.716,20.592,21.515,22.45,23.336,24.158,24.86,25.487,26.036,26.499,26.828,27.075,27.314,27.549,27.784,NPgN,Primary,NG FES - Steady Progression (EE CF),Total peak demand with CF (MW)
DARLINGTON CENTRAL 33/11KV,9.137,9.075,17.5,17.625,17.69,17.747,17.801,17.857,17.934,18.033,18.159,18.32,18.521,18.736,18.989,19.266,19.565,19.952,20.349,20.766,21.184,21.565,21.92,22.22,22.485,22.715,22.907,23.026,23.116,23.208,23.302,23.399,NPgN,Primary,NG FES - Steady Progression (EE CF),Total peak demand with CF (MW)
DARLINGTON EAST,17.628,17.477,17.873,18.009,18.074,18.123,18.161,18.207,18.267,18.349,18.451,18.578,18.673,18.778,18.9,19.033,19.174,19.377,19.579,19.792,20.006,20.21,20.402,20.549,20.681,20.796,20.897,20.985,21.036,21.089,21.141,21.196,NPgN,Primary,NG FES - Steady Progression (EE CF),Total peak demand with CF (MW)
DARLINGTON WEST,18.356,18.282,18.25,18.621,18.812,18.981,19.144,19.34,19.6,19.928,20.339,20.861,21.56,22.302,23.158,24.087,25.079,26.361,27.663,29.028,30.397,31.646,32.814,33.801,34.681,35.456,36.115,36.561,36.907,37.259,37.62,37.993,NPgN,Primary,NG FES - Steady Progression (EE CF),Total peak demand with CF (MW)
DENWICK,22.114,22.161,22.553,23.054,23.354,23.599,23.811,24.157,24.869,25.777,26.802,27.984,28.976,30.044,31.19,32.402,33.678,35.029,36.392,37.822,39.231,40.623,41.856,42.816,43.672,44.44,45.115,45.663,46.098,46.514,46.916,47.313,NPgN,Primary,NG FES - Steady Progression (EE CF),Total peak demand with CF (MW)
DUNSTON 66/11KV,14.407,14.933,15.932,16.004,16.032,16.05,16.061,16.051,16.05,16.057,16.07,16.095,16.066,16.041,16.023,16.009,16,16.001,16.007,16.018,16.03,16.04,16.048,16.05,16.046,16.037,16.021,15.995,15.964,15.933,15.9,15.868,NPgN,Primary,NG FES - Steady Progression (EE CF),Total peak demand with CF (MW)
DUNSTON 66/20KV,14.703,14.677,15.148,15.469,15.588,15.659,15.698,15.753,15.85,16,16.2,16.474,16.895,17.346,17.846,18.378,18.94,19.705,20.474,21.276,22.084,22.864,23.603,24.214,24.776,25.285,25.744,26.15,26.454,26.756,27.059,27.365,NPgN,Primary,NG FES - Steady Progression (EE CF),Total peak demand with CF (MW)
DURHAM EAST,18.536,18.331,20.824,20.881,20.912,20.939,20.961,20.974,20.992,21.017,21.048,21.087,21.032,20.981,20.937,20.897,20.863,20.839,20.82,20.806,20.794,20.783,20.769,20.749,20.723,20.69,20.651,20.604,20.55,20.494,20.436,20.378,NPgN,Primary,NG FES - Steady Progression (EE CF),Total peak demand with CF (MW)
EASTFIELD,26.076,25.896,26.436,26.729,26.897,27.037,27.159,27.248,27.377,27.542,27.746,28.007,28.245,28.502,28.817,29.166,29.549,30.006,30.488,31.004,31.518,31.997,32.439,32.825,33.162,33.453,33.687,33.816,33.923,34.024,34.124,34.225,NPgN,Primary,NG FES - Steady Progression (EE CF),Total peak demand with CF (MW)
EASTGATE CEMENT,9.365,9.286,9.291,9.352,9.384,9.408,9.428,9.451,9.514,9.602,9.702,9.821,9.901,9.996,10.092,10.192,10.297,10.402,10.504,10.61,10.716,10.822,10.911,10.978,11.039,11.094,11.144,11.196,11.224,11.251,11.277,11.304,NPgN,Primary,NG FES - Steady Progression (EE CF),Total peak demand with CF (MW)
EDUCATIONAL PRECINCT,15.958,15.914,15.935,16.141,16.261,16.362,16.453,16.534,16.639,16.777,16.943,17.15,17.388,17.642,17.929,18.239,18.573,18.989,19.416,19.866,20.326,20.784,21.213,21.584,21.925,22.23,22.502,22.737,22.919,23.094,23.264,23.433,NPgN,Primary,NG FES - Steady Progression (EE CF),Total peak demand with CF (MW)
ELVINGTON,11.61,11.531,11.577,11.664,11.731,11.793,11.852,11.928,12.015,12.113,12.22,12.336,12.389,12.449,12.513,12.582,12.654,12.74,12.826,12.917,13.008,13.102,13.187,13.253,13.314,13.371,13.423,13.475,13.512,13.547,13.582,13.616,NPgN,Primary,NG FES - Steady Progression (EE CF),Total peak demand with CF (MW)
FARADAY STREET,19.9,19.823,19.755,20.127,20.274,20.371,20.438,20.511,20.637,20.829,21.083,21.431,21.963,22.537,23.184,23.879,24.619,25.62,26.632,27.695,28.79,29.859,30.855,31.686,32.448,33.131,33.737,34.266,34.645,35.015,35.382,35.749,NPgN,Primary,NG FES - Steady Progression (EE CF),Total peak demand with CF (MW)
FAWDON T1 & SEATON BURN T1,18.353,18.371,18.341,18.746,18.919,19.034,19.112,19.184,19.309,19.497,19.742,20.072,20.555,21.072,21.643,22.25,22.891,23.698,24.516,25.37,26.223,27.05,27.829,28.491,29.1,29.653,30.15,30.58,30.919,31.254,31.588,31.925,NPgN,Primary,NG FES - Steady Progression (EE CF),Total peak demand with CF (MW)
FISHBURN,18.175,18.162,18.135,18.483,18.628,18.731,18.8,18.895,19.03,19.22,19.465,19.784,20.222,20.694,21.217,21.778,22.372,23.106,23.851,24.63,25.406,26.149,26.846,27.426,27.953,28.424,28.838,29.177,29.433,29.687,29.939,30.194,NPgN,Primary,NG FES - Steady Progression (EE CF),Total peak demand with CF (MW)
FLATWORTH CENTRAL,16.022,16.978,24.702,24.919,25.066,25.199,25.322,25.465,25.617,25.789,25.983,26.204,26.398,26.604,26.828,27.065,27.316,27.629,27.946,28.277,28.611,28.94,29.253,29.526,29.781,30.02,30.239,30.439,30.604,30.769,30.932,31.098,NPgN,Primary,NG FES - Steady Progression (EE CF),Total peak demand with CF (MW)
FOSS ISLANDS,27.148,26.963,28.327,28.531,28.622,28.682,28.722,28.763,28.822,28.931,29.082,29.27,29.425,29.595,29.786,29.993,30.211,30.513,30.808,31.12,31.441,31.767,32.078,32.314,32.532,32.727,32.904,33.087,33.195,33.299,33.398,33.497,NPgN,Primary,NG FES - Steady Progression (EE CF),Total peak demand with CF (MW)
FOSSWAY 33/11KV,16.32,16.321,16.271,16.604,16.74,16.827,16.884,16.926,17.012,17.154,17.343,17.608,18.01,18.443,18.924,19.437,19.982,20.68,21.389,22.13,22.881,23.616,24.307,24.894,25.435,25.924,26.364,26.75,27.044,27.332,27.617,27.902,NPgN,Primary,NG FES - Steady Progression (EE CF),Total peak demand with CF (MW)
FOURSTONES 20KV,19.452,19.436,19.517,19.863,20.075,20.258,20.423,20.628,21.047,21.592,22.206,22.921,23.558,24.254,24.989,25.764,26.579,27.412,28.253,29.134,30.008,30.883,31.655,32.293,32.875,33.402,33.873,34.28,34.597,34.899,35.191,35.477,NPgN,Primary,NG FES - Steady Progression (EE CF),Total peak demand with CF (MW)
FYLANDS BRIDGE,19.859,19.783,19.731,20.06,20.187,20.268,20.318,20.363,20.454,20.601,20.8,21.075,21.47,21.897,22.376,22.891,23.439,24.167,24.903,25.675,26.457,27.207,27.912,28.498,29.032,29.511,29.934,30.291,30.552,30.81,31.068,31.33,NPgN,Primary,NG FES - Steady Progression (EE CF),Total peak demand with CF (MW)
GALE LANE,8.989,9.008,8.987,9.203,9.298,9.365,9.416,9.514,9.634,9.787,9.979,10.224,10.551,10.904,11.295,11.713,12.154,12.738,13.325,13.936,14.545,15.123,15.668,16.124,16.542,16.918,17.254,17.533,17.746,17.958,18.173,18.392,NPgN,Primary,NG FES - Steady Progression (EE CF),Total peak demand with CF (MW)
GARWOOD STREET,17.318,17.188,17.154,17.32,17.384,17.421,17.44,17.468,17.508,17.579,17.676,17.803,17.938,18.085,18.247,18.419,18.6,18.873,19.141,19.422,19.71,20.002,20.281,20.498,20.701,20.886,21.056,21.235,21.351,21.464,21.576,21.687,NPgN,Primary,NG FES - Steady Progression (EE CF),Total peak demand with CF (MW)
GATESHEAD CENTRAL,13.707,13.584,15.615,15.69,15.725,15.749,15.766,15.782,15.802,15.834,15.876,15.931,15.949,15.971,15.999,16.031,16.068,16.131,16.193,16.261,16.331,16.402,16.467,16.513,16.552,16.585,16.611,16.637,16.643,16.648,16.652,16.656,NPgN,Primary,NG FES - Steady Progression (EE CF),Total peak demand with CF (MW)
GATESHEAD EAST,8.964,8.867,8.873,8.9,8.918,8.935,8.951,8.966,8.983,9.006,9.034,9.066,9.053,9.042,9.034,9.03,9.029,9.036,9.044,9.056,9.067,9.081,9.092,9.096,9.096,9.092,9.085,9.074,9.056,9.037,9.017,8.996,NPgN,Primary,NG FES - Steady Progression (EE CF),Total peak demand with CF (MW)
GOSFORTH 33/11KV,18.709,18.605,19.287,19.461,19.587,19.703,19.813,19.922,20.041,20.175,20.322,20.485,20.58,20.681,20.788,20.899,21.015,21.168,21.319,21.474,21.634,21.797,21.957,22.092,22.222,22.342,22.461,22.585,22.683,22.78,22.878,22.978,NPgN,Primary,NG FES - Steady Progression (EE CF),Total peak demand with CF (MW)
GRANGETOWN,20.181,20.137,20.204,20.567,20.784,20.969,21.134,21.31,21.516,21.769,22.066,22.421,22.82,23.243,23.706,24.199,24.718,25.382,26.052,26.751,27.454,28.138,28.791,29.351,29.872,30.351,30.789,31.182,31.5,31.815,32.13,32.448,NPgN,Primary,NG FES - Steady Progression (EE CF),Total peak demand with CF (MW)
GREATHAM,21.544,21.631,21.689,21.781,21.856,21.93,22.003,22.076,22.153,22.238,22.331,22.431,22.411,22.395,22.387,22.386,22.391,22.414,22.441,22.474,22.509,22.546,22.579,22.601,22.616,22.624,22.624,22.616,22.598,22.578,22.556,22.533,NPgN,Primary,NG FES - Steady Progression (EE CF),Total peak demand with CF (MW)
GUISBOROUGH T1 T2,15.9,15.901,15.896,16.293,16.483,16.629,16.748,16.884,17.104,17.402,17.768,18.229,18.876,19.565,20.326,21.135,21.991,23.038,24.096,25.203,26.306,27.372,28.363,29.195,29.956,30.642,31.253,31.77,32.175,32.574,32.971,33.372,NPgN,Primary,NG FES - Steady Progression (EE CF),Total peak demand with CF (MW)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Steady Progression (EE CF),Total peak demand with CF (MW)
HARLOW GREEN,15.93,15.887,15.82,16.146,16.268,16.341,16.384,16.415,16.49,16.617,16.794,17.049,17.463,17.907,18.407,18.942,19.509,20.302,21.102,21.937,22.779,23.581,24.346,24.986,25.573,26.103,26.577,26.981,27.288,27.595,27.904,28.218,NPgN,Primary,NG FES - Steady Progression (EE CF),Total peak demand with CF (MW)
HARMIRE BRIDGE,14.112,14.052,14.053,14.268,14.372,14.452,14.517,14.582,14.71,14.885,15.102,15.379,15.7,16.052,16.453,16.889,17.36,17.94,18.537,19.169,19.803,20.427,21.004,21.496,21.939,22.33,22.666,22.93,23.13,23.319,23.499,23.676,NPgN,Primary,NG FES - Steady Progression (EE CF),Total peak demand with CF (MW)
HARRATON,18.942,18.802,18.807,27.279,27.375,27.448,27.507,27.642,27.777,27.935,28.125,30.637,30.831,31.042,31.274,38.026,38.294,38.66,39.029,39.417,39.805,40.188,40.542,40.83,41.094,41.327,41.534,41.719,41.846,41.969,42.089,42.21,NPgN,Primary,NG FES - Steady Progression (EE CF),Total peak demand with CF (MW)
HARROGATE 132/11KV,27.667,27.669,27.758,28.344,28.688,28.982,29.247,29.517,29.846,30.254,30.751,31.359,32.118,32.924,33.833,34.815,35.866,37.195,38.56,39.996,41.45,42.859,44.194,45.357,46.422,47.377,48.223,48.912,49.471,50.016,50.552,51.088,NPgN,Primary,NG FES - Steady Progression (EE CF),Total peak demand with CF (MW)
HARROGATE WEST,12.825,12.799,12.901,13.082,13.227,13.362,13.491,13.618,13.751,13.898,14.057,14.229,14.357,14.49,14.632,14.782,14.935,15.122,15.31,15.506,15.706,15.906,16.105,16.285,16.459,16.623,16.784,16.944,17.086,17.227,17.369,17.512,NPgN,Primary,NG FES - Steady Progression (EE CF),Total peak demand with CF (MW)
HARTMOOR 66/20KV,22.774,22.729,22.676,23.138,23.332,23.465,23.559,23.704,23.916,24.202,24.567,25.044,25.719,26.446,27.259,28.129,29.052,30.238,31.437,32.694,33.963,35.181,36.309,37.248,38.103,38.868,39.543,40.106,40.522,40.932,41.342,41.757,NPgN,Primary,NG FES - Steady Progression (EE CF),Total peak demand with CF (MW)
HAWTHORN PIT,20.943,20.939,21.646,22.113,22.307,22.438,22.525,22.654,22.84,23.099,23.435,23.877,24.52,25.21,25.975,26.793,27.658,28.797,29.945,31.143,32.347,33.502,34.59,35.495,36.323,37.068,37.733,38.302,38.73,39.156,39.582,40.014,NPgN,Primary,NG FES - Steady Progression (EE CF),Total peak demand with CF (MW)
HAXBY ROAD T2 T3,10.985,10.971,10.961,11.163,11.26,11.335,11.397,11.505,11.638,11.806,12.013,12.272,12.618,12.991,13.406,13.85,14.32,14.946,15.574,16.229,16.891,17.525,18.116,18.606,19.054,19.454,19.81,20.113,20.332,20.55,20.769,20.99,NPgN,Primary,NG FES - Steady Progression (EE CF),Total peak demand with CF (MW)
HEBBURN,3.445,3.418,3.418,3.447,3.463,3.475,3.485,3.511,3.536,3.565,3.599,3.638,3.671,3.707,3.746,3.786,3.829,3.892,3.952,4.016,4.08,4.145,4.204,4.249,4.291,4.329,4.364,4.401,4.423,4.446,4.468,4.49,NPgN,Primary,NG FES - Steady Progression (EE CF),Total peak demand with CF (MW)
