Primary,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,0,0,0,0,0,0,0.005,0.008,0.008,0.008,0.011,0.014,0.018,0.018,0.018,0.024,0.027,0.036,0.036,0.039,0.039,0.046,0.052,0.052,0.052,0.055,0.061,0.064,NPgN,Primary,NG FES - Electric Engagement,Total installed wind capacity (MW)
BOWESFIELD 33/11KV,0,0,0,0,0,0,0.002,0.003,0.003,0.003,0.004,0.005,0.006,0.006,0.006,0.008,0.009,0.012,0.012,0.013,0.013,0.016,0.018,0.018,0.018,0.019,0.021,0.022,NPgN,Primary,NG FES - Electric Engagement,Total installed wind capacity (MW)
BOWESFIELD 66/11KV,0,0,0,0,0,0,0.001,0.002,0.002,0.002,0.003,0.004,0.004,0.004,0.004,0.006,0.007,0.009,0.009,0.01,0.01,0.012,0.013,0.013,0.013,0.014,0.016,0.016,NPgN,Primary,NG FES - Electric Engagement,Total installed wind capacity (MW)
BRANCEPETH,12.924,12.924,12.924,12.924,12.924,12.924,12.941,12.951,12.951,12.951,12.961,12.971,12.982,12.982,12.982,13.002,13.013,13.043,13.043,13.054,13.054,13.074,13.095,13.095,13.095,13.105,13.126,13.136,NPgN,Primary,NG FES - Electric Engagement,Total installed wind capacity (MW)
BREAMISH STREET,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.003,0.004,0.004,NPgN,Primary,NG FES - Electric Engagement,Total installed wind capacity (MW)
BRENDA TRADING,0,0,0,0,0,0,0.003,0.005,0.005,0.005,0.007,0.009,0.011,0.011,0.011,0.015,0.017,0.023,0.023,0.025,0.025,0.029,0.033,0.033,0.033,0.035,0.039,0.041,NPgN,Primary,NG FES - Electric Engagement,Total installed wind capacity (MW)
CAMPLESHON ROAD,0.011,0.011,0.011,0.011,0.011,0.011,0.015,0.017,0.017,0.017,0.02,0.022,0.024,0.024,0.024,0.029,0.031,0.038,0.038,0.04,0.04,0.045,0.049,0.049,0.049,0.052,0.056,0.059,NPgN,Primary,NG FES - Electric Engagement,Total installed wind capacity (MW)
CARLEY HILL,0,0,0,0,0,0,0.001,0.002,0.002,0.002,0.002,0.003,0.004,0.004,0.004,0.005,0.006,0.008,0.008,0.008,0.008,0.009,0.011,0.011,0.011,0.011,0.013,0.013,NPgN,Primary,NG FES - Electric Engagement,Total installed wind capacity (MW)
CARLIN HOW T3 T4,2.185,2.185,2.185,2.185,2.185,2.185,2.191,2.195,2.195,2.195,2.199,2.203,2.207,2.207,2.207,2.215,2.218,2.23,2.23,2.234,2.234,2.242,2.25,2.25,2.25,2.254,2.261,2.265,NPgN,Primary,NG FES - Electric Engagement,Total installed wind capacity (MW)
CARR HILL,0,0,0,0,0,0,0.002,0.004,0.004,0.004,0.005,0.006,0.008,0.008,0.008,0.01,0.012,0.016,0.016,0.017,0.017,0.02,0.022,0.022,0.022,0.024,0.027,0.028,NPgN,Primary,NG FES - Electric Engagement,Total installed wind capacity (MW)
CATTERICK CAMP,0.011,0.011,0.011,0.011,0.011,0.011,0.07,0.106,0.106,0.106,0.142,0.179,0.215,0.215,0.215,0.288,0.324,0.433,0.433,0.469,0.469,0.542,0.614,0.614,0.614,0.651,0.723,0.759,NPgN,Primary,NG FES - Electric Engagement,Total installed wind capacity (MW)
CLOSE,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.003,0.003,NPgN,Primary,NG FES - Electric Engagement,Total installed wind capacity (MW)
CONEYTHORPE,0.008,0.008,0.008,0.008,0.008,0.008,0.02,0.028,0.028,0.028,0.035,0.042,0.05,0.05,0.05,0.064,0.072,0.094,0.094,0.101,0.101,0.116,0.131,0.131,0.131,0.138,0.153,0.16,NPgN,Primary,NG FES - Electric Engagement,Total installed wind capacity (MW)
CONSETT,20.706,20.706,20.706,20.706,20.706,20.706,20.725,20.737,20.737,20.737,20.749,20.76,20.772,20.772,20.772,20.796,20.807,20.843,20.843,20.855,20.855,20.878,20.902,20.902,20.902,20.913,20.937,20.949,NPgN,Primary,NG FES - Electric Engagement,Total installed wind capacity (MW)
CORPORATION STREET,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.003,NPgN,Primary,NG FES - Electric Engagement,Total installed wind capacity (MW)
COWTON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Electric Engagement,Total installed wind capacity (MW)
CRAMLINGTON T1 T3,0,0,0,0,0,0,0.016,0.025,0.025,0.025,0.035,0.044,0.054,0.054,0.054,0.073,0.083,0.112,0.112,0.121,0.121,0.141,0.16,0.16,0.16,0.169,0.189,0.198,NPgN,Primary,NG FES - Electric Engagement,Total installed wind capacity (MW)
CRAMLINGTON T2 T4,0,0,0,0,0,0,0.015,0.025,0.025,0.025,0.034,0.044,0.053,0.053,0.053,0.072,0.082,0.11,0.11,0.12,0.12,0.139,0.158,0.158,0.158,0.167,0.186,0.196,NPgN,Primary,NG FES - Electric Engagement,Total installed wind capacity (MW)
DARLEY,0.014,0.014,0.014,0.014,0.014,0.014,0.019,0.022,0.022,0.022,0.024,0.027,0.03,0.03,0.03,0.036,0.039,0.048,0.048,0.051,0.051,0.057,0.063,0.063,0.063,0.065,0.071,0.074,NPgN,Primary,NG FES - Electric Engagement,Total installed wind capacity (MW)
DARLINGTON 132/6KV,0.006,0.006,0.006,0.006,0.006,0.006,0.008,0.009,0.009,0.009,0.01,0.012,0.013,0.013,0.013,0.016,0.017,0.021,0.021,0.022,0.022,0.025,0.027,0.027,0.027,0.029,0.031,0.032,NPgN,Primary,NG FES - Electric Engagement,Total installed wind capacity (MW)
DARLINGTON 33/11KV,0.001,0.001,0.001,0.001,0.001,0.001,0.004,0.007,0.007,0.007,0.009,0.011,0.013,0.013,0.013,0.018,0.02,0.027,0.027,0.029,0.029,0.034,0.038,0.038,0.038,0.04,0.045,0.047,NPgN,Primary,NG FES - Electric Engagement,Total installed wind capacity (MW)
DARLINGTON CENTRAL 33/11KV,0,0,0,0,0,0,0.002,0.003,0.003,0.003,0.004,0.005,0.005,0.005,0.005,0.007,0.008,0.011,0.011,0.012,0.012,0.014,0.016,0.016,0.016,0.017,0.019,0.02,NPgN,Primary,NG FES - Electric Engagement,Total installed wind capacity (MW)
DARLINGTON EAST,0.022,0.022,0.022,0.022,0.022,0.022,0.025,0.026,0.026,0.026,0.028,0.029,0.031,0.031,0.031,0.034,0.036,0.041,0.041,0.042,0.042,0.046,0.049,0.049,0.049,0.051,0.054,0.055,NPgN,Primary,NG FES - Electric Engagement,Total installed wind capacity (MW)
DARLINGTON WEST,0.475,0.475,0.475,0.475,0.475,0.475,0.48,0.483,0.483,0.483,0.486,0.489,0.492,0.492,0.492,0.498,0.501,0.511,0.511,0.514,0.514,0.52,0.526,0.526,0.526,0.529,0.535,0.538,NPgN,Primary,NG FES - Electric Engagement,Total installed wind capacity (MW)
DENWICK,0.043,0.043,0.043,0.043,0.043,0.043,0.09,0.119,0.119,0.119,0.149,0.178,0.207,0.207,0.207,0.266,0.296,0.384,0.384,0.413,0.413,0.472,0.53,0.53,0.53,0.56,0.619,0.648,NPgN,Primary,NG FES - Electric Engagement,Total installed wind capacity (MW)
DUNSTON 66/11KV,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.002,0.002,0.003,0.003,0.003,0.004,0.004,0.006,0.006,0.006,0.006,0.007,0.008,0.008,0.008,0.009,0.01,0.01,NPgN,Primary,NG FES - Electric Engagement,Total installed wind capacity (MW)
DUNSTON 66/20KV,0,0,0,0,0,0,0.002,0.003,0.003,0.003,0.004,0.005,0.006,0.006,0.006,0.008,0.009,0.012,0.012,0.013,0.013,0.015,0.017,0.017,0.017,0.018,0.02,0.021,NPgN,Primary,NG FES - Electric Engagement,Total installed wind capacity (MW)
DURHAM EAST,0,0,0,0,0,0,0.004,0.006,0.006,0.006,0.008,0.01,0.013,0.013,0.013,0.017,0.019,0.026,0.026,0.028,0.028,0.033,0.037,0.037,0.037,0.04,0.044,0.047,NPgN,Primary,NG FES - Electric Engagement,Total installed wind capacity (MW)
EASTFIELD,0.01,0.01,0.01,0.01,0.01,0.01,0.026,0.037,0.037,0.037,0.047,0.057,0.067,0.067,0.067,0.088,0.098,0.129,0.129,0.139,0.139,0.159,0.18,0.18,0.18,0.19,0.211,0.221,NPgN,Primary,NG FES - Electric Engagement,Total installed wind capacity (MW)
EASTGATE CEMENT,0.049,0.049,0.049,0.049,0.049,0.049,0.052,0.054,0.054,0.054,0.056,0.057,0.059,0.059,0.059,0.062,0.064,0.069,0.069,0.071,0.071,0.074,0.078,0.078,0.078,0.079,0.083,0.085,NPgN,Primary,NG FES - Electric Engagement,Total installed wind capacity (MW)
EDUCATIONAL PRECINCT,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.003,0.003,0.003,0.003,0.004,0.004,0.004,0.004,0.004,0.005,0.005,NPgN,Primary,NG FES - Electric Engagement,Total installed wind capacity (MW)
ELVINGTON,0.059,0.059,0.059,0.059,0.059,0.059,0.061,0.062,0.062,0.062,0.063,0.065,0.066,0.066,0.066,0.069,0.07,0.074,0.074,0.076,0.076,0.078,0.081,0.081,0.081,0.082,0.085,0.086,NPgN,Primary,NG FES - Electric Engagement,Total installed wind capacity (MW)
FARADAY STREET,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.002,0.002,0.003,0.003,0.003,0.004,0.004,0.005,0.005,0.006,0.006,0.007,0.008,0.008,0.008,0.008,0.009,0.01,NPgN,Primary,NG FES - Electric Engagement,Total installed wind capacity (MW)
FAWDON T1 & SEATON BURN T1,0.035,0.035,0.035,0.035,0.035,0.035,0.046,0.053,0.053,0.053,0.059,0.066,0.073,0.073,0.073,0.087,0.094,0.114,0.114,0.121,0.121,0.134,0.148,0.148,0.148,0.155,0.169,0.175,NPgN,Primary,NG FES - Electric Engagement,Total installed wind capacity (MW)
FISHBURN,25.046,25.046,25.046,25.046,25.046,25.046,25.06,25.069,25.069,25.069,25.077,25.086,25.095,25.095,25.095,25.112,25.12,25.146,25.146,25.155,25.155,25.172,25.189,25.189,25.189,25.197,25.215,25.223,NPgN,Primary,NG FES - Electric Engagement,Total installed wind capacity (MW)
FLATWORTH CENTRAL,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.004,0.004,0.004,0.004,0.004,0.004,NPgN,Primary,NG FES - Electric Engagement,Total installed wind capacity (MW)
FOSS ISLANDS,0.006,0.006,0.006,0.006,0.006,0.006,0.009,0.012,0.012,0.012,0.014,0.016,0.018,0.018,0.018,0.022,0.025,0.031,0.031,0.033,0.033,0.038,0.042,0.042,0.042,0.044,0.048,0.051,NPgN,Primary,NG FES - Electric Engagement,Total installed wind capacity (MW)
FOSSWAY 33/11KV,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.002,0.003,0.003,0.003,0.003,0.004,0.005,0.006,0.006,0.007,0.007,0.008,0.009,0.009,0.009,0.01,0.011,0.011,NPgN,Primary,NG FES - Electric Engagement,Total installed wind capacity (MW)
FOURSTONES 20KV,36.283,36.283,36.283,36.283,36.283,36.283,36.316,36.337,36.337,36.337,36.357,36.378,36.398,36.398,36.398,36.439,36.46,36.521,36.521,36.542,36.542,36.583,36.624,36.624,36.624,36.645,36.686,36.706,NPgN,Primary,NG FES - Electric Engagement,Total installed wind capacity (MW)
FYLANDS BRIDGE,0.014,0.014,0.014,0.014,0.014,0.014,0.028,0.036,0.036,0.036,0.044,0.053,0.061,0.061,0.061,0.078,0.086,0.111,0.111,0.119,0.119,0.136,0.152,0.152,0.152,0.16,0.177,0.185,NPgN,Primary,NG FES - Electric Engagement,Total installed wind capacity (MW)
GALE LANE,3.325,3.325,3.325,3.325,3.325,3.325,3.329,3.331,3.331,3.331,3.333,3.335,3.337,3.337,3.337,3.341,3.343,3.35,3.35,3.352,3.352,3.356,3.36,3.36,3.36,3.362,3.366,3.368,NPgN,Primary,NG FES - Electric Engagement,Total installed wind capacity (MW)
GARWOOD STREET,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.003,0.004,0.005,0.005,0.005,0.005,0.006,0.007,0.007,0.007,0.008,0.008,0.009,NPgN,Primary,NG FES - Electric Engagement,Total installed wind capacity (MW)
GATESHEAD CENTRAL,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.003,0.003,0.004,0.004,0.005,0.005,0.005,0.006,0.006,0.006,0.006,0.007,0.007,NPgN,Primary,NG FES - Electric Engagement,Total installed wind capacity (MW)
GATESHEAD EAST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,NPgN,Primary,NG FES - Electric Engagement,Total installed wind capacity (MW)
GOSFORTH 33/11KV,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.003,0.004,0.004,NPgN,Primary,NG FES - Electric Engagement,Total installed wind capacity (MW)
GRANGETOWN,0,0,0,0,0,0,0.005,0.007,0.007,0.007,0.01,0.012,0.015,0.015,0.015,0.02,0.023,0.031,0.031,0.034,0.034,0.039,0.044,0.044,0.044,0.047,0.052,0.055,NPgN,Primary,NG FES - Electric Engagement,Total installed wind capacity (MW)
GREATHAM,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.003,0.003,NPgN,Primary,NG FES - Electric Engagement,Total installed wind capacity (MW)
GUISBOROUGH T1 T2,0.05,0.05,0.05,0.05,0.05,0.05,0.064,0.073,0.073,0.073,0.081,0.09,0.099,0.099,0.099,0.116,0.125,0.151,0.151,0.16,0.16,0.177,0.194,0.194,0.194,0.203,0.221,0.229,NPgN,Primary,NG FES - Electric Engagement,Total installed wind capacity (MW)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Electric Engagement,Total installed wind capacity (MW)
HARLOW GREEN,0,0,0,0,0,0,0.002,0.003,0.003,0.003,0.004,0.005,0.006,0.006,0.006,0.009,0.01,0.013,0.013,0.014,0.014,0.017,0.019,0.019,0.019,0.02,0.023,0.024,NPgN,Primary,NG FES - Electric Engagement,Total installed wind capacity (MW)
HARMIRE BRIDGE,0.089,0.089,0.089,0.089,0.089,0.089,0.099,0.106,0.106,0.106,0.112,0.119,0.125,0.125,0.125,0.138,0.144,0.164,0.164,0.17,0.17,0.183,0.196,0.196,0.196,0.202,0.215,0.222,NPgN,Primary,NG FES - Electric Engagement,Total installed wind capacity (MW)
HARRATON,0.097,0.097,0.097,0.097,0.097,0.097,0.098,0.098,0.098,0.098,0.099,0.099,0.099,0.099,0.099,0.1,0.101,0.102,0.102,0.102,0.102,0.103,0.104,0.104,0.104,0.104,0.105,0.106,NPgN,Primary,NG FES - Electric Engagement,Total installed wind capacity (MW)
HARROGATE 132/11KV,0.054,0.054,0.054,0.054,0.054,0.054,0.087,0.107,0.107,0.107,0.127,0.148,0.168,0.168,0.168,0.208,0.229,0.29,0.29,0.31,0.31,0.35,0.391,0.391,0.391,0.411,0.452,0.472,NPgN,Primary,NG FES - Electric Engagement,Total installed wind capacity (MW)
HARROGATE WEST,0.003,0.003,0.003,0.003,0.003,0.003,0.011,0.016,0.016,0.016,0.021,0.026,0.031,0.031,0.031,0.041,0.046,0.061,0.061,0.066,0.066,0.075,0.085,0.085,0.085,0.09,0.1,0.105,NPgN,Primary,NG FES - Electric Engagement,Total installed wind capacity (MW)
HARTMOOR 66/20KV,5.254,5.254,5.254,5.254,5.254,5.254,5.262,5.267,5.267,5.267,5.272,5.277,5.282,5.282,5.282,5.291,5.296,5.311,5.311,5.316,5.316,5.326,5.336,5.336,5.336,5.341,5.351,5.356,NPgN,Primary,NG FES - Electric Engagement,Total installed wind capacity (MW)
HAWTHORN PIT,12.484,12.484,12.484,12.484,12.484,12.484,12.495,12.502,12.502,12.502,12.509,12.516,12.523,12.523,12.523,12.537,12.544,12.564,12.564,12.571,12.571,12.585,12.599,12.599,12.599,12.606,12.62,12.627,NPgN,Primary,NG FES - Electric Engagement,Total installed wind capacity (MW)
HAXBY ROAD T2 T3,0,0,0,0,0,0,0.003,0.005,0.005,0.005,0.008,0.01,0.012,0.012,0.012,0.016,0.018,0.024,0.024,0.026,0.026,0.03,0.035,0.035,0.035,0.037,0.041,0.043,NPgN,Primary,NG FES - Electric Engagement,Total installed wind capacity (MW)
HEBBURN,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.153,0.153,0.153,0.153,0.153,0.153,0.153,0.153,0.153,0.153,0.154,0.154,0.154,0.154,0.154,0.154,NPgN,Primary,NG FES - Electric Engagement,Total installed wind capacity (MW)
HEBBURN WEST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,NPgN,Primary,NG FES - Electric Engagement,Total installed wind capacity (MW)
HEDWORTH,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.003,0.003,0.004,0.004,0.004,0.004,0.005,0.006,0.006,0.006,0.006,0.007,0.007,NPgN,Primary,NG FES - Electric Engagement,Total installed wind capacity (MW)
HEIGHINGTON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Electric Engagement,Total installed wind capacity (MW)
HEXHAM,0.57,0.57,0.57,0.57,0.57,0.57,0.594,0.609,0.609,0.609,0.624,0.639,0.654,0.654,0.654,0.684,0.699,0.744,0.744,0.759,0.759,0.789,0.819,0.819,0.819,0.834,0.864,0.879,NPgN,Primary,NG FES - Electric Engagement,Total installed wind capacity (MW)
HIGH BARMSTON,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.005,0.005,0.005,0.005,0.006,0.006,0.006,0.006,0.007,0.007,0.009,0.009,0.009,0.009,0.01,0.011,0.011,0.011,0.011,0.012,0.013,NPgN,Primary,NG FES - Electric Engagement,Total installed wind capacity (MW)
HIGH FLATTS,0,0,0,0,0,0,0.013,0.021,0.021,0.021,0.029,0.037,0.045,0.045,0.045,0.06,0.068,0.092,0.092,0.1,0.1,0.116,0.132,0.132,0.132,0.14,0.156,0.164,NPgN,Primary,NG FES - Electric Engagement,Total installed wind capacity (MW)
HOUGHTON,0.023,0.023,0.023,0.023,0.023,0.023,0.028,0.032,0.032,0.032,0.035,0.038,0.042,0.042,0.042,0.048,0.052,0.062,0.062,0.065,0.065,0.072,0.079,0.079,0.079,0.082,0.089,0.092,NPgN,Primary,NG FES - Electric Engagement,Total installed wind capacity (MW)
HOWDON,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,NPgN,Primary,NG FES - Electric Engagement,Total installed wind capacity (MW)
HUNTINGTON NEW LANE,0.001,0.001,0.001,0.001,0.001,0.001,0.005,0.008,0.008,0.008,0.011,0.014,0.017,0.017,0.017,0.023,0.026,0.035,0.035,0.038,0.038,0.044,0.05,0.05,0.05,0.052,0.058,0.061,NPgN,Primary,NG FES - Electric Engagement,Total installed wind capacity (MW)
HUSTHWAITE 33/11KV,0.192,0.192,0.192,0.192,0.192,0.192,0.214,0.228,0.228,0.228,0.242,0.256,0.269,0.269,0.269,0.297,0.311,0.352,0.352,0.366,0.366,0.394,0.422,0.422,0.422,0.435,0.463,0.477,NPgN,Primary,NG FES - Electric Engagement,Total installed wind capacity (MW)
JARROW,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.01,0.01,0.01,0.01,0.01,0.01,NPgN,Primary,NG FES - Electric Engagement,Total installed wind capacity (MW)
KENTON,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.003,0.003,0.005,0.005,0.005,0.005,0.006,0.007,0.007,0.007,0.007,0.008,0.008,NPgN,Primary,NG FES - Electric Engagement,Total installed wind capacity (MW)
KIELDER,0.001,0.001,0.001,0.001,0.001,0.001,0.003,0.004,0.004,0.004,0.005,0.007,0.008,0.008,0.008,0.01,0.011,0.014,0.014,0.016,0.016,0.018,0.02,0.02,0.02,0.021,0.023,0.025,NPgN,Primary,NG FES - Electric Engagement,Total installed wind capacity (MW)
KILLINGWORTH,0.006,0.006,0.006,0.006,0.006,0.006,0.007,0.007,0.007,0.007,0.007,0.007,0.008,0.008,0.008,0.008,0.009,0.01,0.01,0.01,0.01,0.01,0.011,0.011,0.011,0.011,0.012,0.012,NPgN,Primary,NG FES - Electric Engagement,Total installed wind capacity (MW)
