Primary,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
ACKLAM,26450.9,26288.389,26138.471,26000.624,25874.357,25759.179,25654.601,25560.132,25475.279,25399.553,25332.462,25273.513,25222.216,25178.077,25140.605,25109.306,25083.688,25063.258,25047.521,25035.985,25028.154,25023.536,25021.635,25021.957,25024.006,25027.288,25030.827,25034.379,25037.941,NPgN,Primary,NG FES - Falling Short (EE CF),I&C (MWh)
AMBERTON ROAD,67624.016,67185.735,76424.151,76871.748,79266.625,78950.174,78660.976,78397.751,78159.221,77944.11,77751.141,77579.038,77426.529,77292.34,77175.199,77073.837,76986.983,76913.37,76851.729,76800.794,76759.301,76725.985,76699.582,76678.831,76662.471,76649.24,76636.67,76624.132,76611.627,NPgN,Primary,NG FES - Falling Short (EE CF),I&C (MWh)
ANNFIELD 66/20KV,55195.009,55162.842,55153.307,55165.805,55199.713,55254.387,55329.157,55423.329,55536.188,55666.993,55814.98,55979.363,56159.331,56354.048,56562.658,56784.278,57018.003,57262.904,57518.03,57782.403,58055.024,58334.87,58620.893,58912.024,59207.167,59505.204,59803.853,60102.527,60401.227,NPgN,Primary,NG FES - Falling Short (EE CF),I&C (MWh)
ASHINGTON,46802.013,46500.597,46221.565,45964.031,45727.111,45509.919,45311.571,45131.183,44967.875,44820.761,44688.963,44571.598,44467.786,44376.648,44297.304,44228.877,44170.488,44121.259,44080.315,44046.78,44019.777,43998.432,43981.87,43969.218,43959.603,43952.151,43945.152,43938.172,43931.21,NPgN,Primary,NG FES - Falling Short (EE CF),I&C (MWh)
AYCLIFFE FORREST,622.42,618.386,8290.386,8286.936,8283.76,8280.847,8278.184,8275.761,8273.565,8271.585,8269.808,8268.224,8266.82,8265.584,8264.506,8263.572,8262.773,8262.095,8261.527,8261.058,8260.675,8260.368,8260.125,8259.933,8259.782,8259.66,8259.544,8259.428,8259.313,NPgN,Primary,NG FES - Falling Short (EE CF),I&C (MWh)
AYCLIFFE INDUSTRIAL,44792.104,44711.174,44649.248,44605.766,44580.15,44571.808,44580.136,44604.51,44644.294,44698.838,44767.474,44849.521,44944.282,45051.046,45169.086,45297.661,45436.013,45583.372,45738.95,45901.945,46071.542,46246.907,46427.193,46611.54,46799.069,46988.888,47179.19,47369.511,47559.852,NPgN,Primary,NG FES - Falling Short (EE CF),I&C (MWh)
BARDEN FRIAR,3573.79,3624.068,3675.2,3727.219,3780.155,3834.029,3888.858,3944.655,4001.425,4059.169,4117.882,4177.555,4238.171,4299.709,4362.143,4425.44,4489.564,4554.47,4620.111,4686.433,4753.375,4820.874,4888.859,4957.254,5025.977,5094.943,5163.959,5232.977,5301.996,NPgN,Primary,NG FES - Falling Short (EE CF),I&C (MWh)
BEDALE,71170.873,71758.458,72963.572,73594.945,74248.279,74923.513,75620.512,76339.061,77078.867,77839.561,78620.694,79421.742,80242.101,81081.09,81937.951,82811.846,83701.862,84607.008,85526.212,86458.327,87402.128,88356.313,89319.499,90290.228,91266.963,92248.09,93230.147,94212.238,95194.364,NPgN,Primary,NG FES - Falling Short (EE CF),I&C (MWh)
BELMONT,88482.206,88484.507,91042.412,91115.119,91221.66,91361.065,91532.323,91734.382,91966.148,92226.484,92514.211,92828.111,93166.92,93529.336,93914.012,94319.561,94744.553,95187.517,95646.939,96121.265,96608.896,97108.195,97617.479,98135.026,98659.07,99187.805,99717.525,100247.281,100777.072,NPgN,Primary,NG FES - Falling Short (EE CF),I&C (MWh)
BENSHAM,39588.855,39333.39,39096.867,38878.535,38677.646,38493.449,38325.196,38172.141,38033.534,37908.631,37796.684,37696.949,37608.68,37531.133,37463.564,37405.229,37355.386,37313.293,37278.209,37249.391,37226.099,37207.593,37193.135,37181.983,37173.401,37166.65,37160.283,37153.932,37147.598,NPgN,Primary,NG FES - Falling Short (EE CF),I&C (MWh)
