Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
DARLEY,34,43,53,67,88,143,217,321,347,444,518,612,727,845,959,1078,1196,1314,1440,1561,1688,1809,1912,2011,2097,2185,2266,2351,2377,2392,NPgN,Primary,NPg Planning Scenario,Number of heat pumps (total)
DARLINGTON 132/6KV,50,77,109,134,216,304,415,561,811,1015,1228,1443,1692,1974,2260,2546,2826,3120,3420,3706,4007,4277,4523,4731,4928,5102,5282,5459,5499,5521,NPgN,Primary,NPg Planning Scenario,Number of heat pumps (total)
DARLINGTON 33/11KV,86,123,169,210,341,481,648,851,1342,1673,2054,2368,2873,3360,3884,4391,4889,5461,6015,6540,7089,7569,8023,8393,8758,9074,9408,9738,9819,9863,NPgN,Primary,NPg Planning Scenario,Number of heat pumps (total)
DARLINGTON CENTRAL 33/11KV,29,44,62,77,131,188,255,336,568,713,883,1038,1253,1466,1685,1897,2107,2334,2560,2766,2981,3175,3358,3509,3656,3789,3925,4060,4086,4102,NPgN,Primary,NPg Planning Scenario,Number of heat pumps (total)
DARLINGTON EAST,77,105,139,176,268,392,552,763,1023,1283,1543,1821,2155,2508,2856,3207,3553,3902,4268,4615,4978,5312,5609,5869,6108,6329,6551,6776,6826,6854,NPgN,Primary,NPg Planning Scenario,Number of heat pumps (total)
DARLINGTON WEST,86,134,193,243,424,612,838,1122,1808,2271,2794,3280,3898,4557,5225,5884,6536,7236,7928,8559,9215,9810,10368,10831,11280,11686,12103,12513,12590,12636,NPgN,Primary,NPg Planning Scenario,Number of heat pumps (total)
DENWICK,182,242,308,621,915,1825,2922,4352,3529,4498,4759,5488,4775,5397,5749,6377,6957,7415,7910,8431,9047,9686,10023,10509,10732,11126,11326,11615,11741,11808,NPgN,Primary,NPg Planning Scenario,Number of heat pumps (total)
DUNSTON 66/11KV,64,89,119,148,229,324,444,599,837,1042,1273,1514,1855,2168,2483,2796,3103,3403,3735,4061,4404,4709,4983,5218,5437,5629,5830,6036,6084,6110,NPgN,Primary,NPg Planning Scenario,Number of heat pumps (total)
DUNSTON 66/20KV,120,174,233,293,452,647,896,1214,1776,2222,2723,3221,3863,4516,5169,5819,6458,7109,7791,8436,9111,9716,10272,10739,11183,11580,11989,12404,12487,12535,NPgN,Primary,NPg Planning Scenario,Number of heat pumps (total)
DURHAM EAST,43,61,82,101,163,226,300,390,590,732,890,1038,1220,1416,1614,1810,2006,2218,2429,2626,2831,3018,3195,3346,3492,3626,3762,3896,3934,3956,NPgN,Primary,NPg Planning Scenario,Number of heat pumps (total)
EASTFIELD,151,200,250,321,419,601,852,1187,1435,1790,2167,2588,3076,3596,4091,4608,5108,5573,6105,6638,7205,7706,8149,8534,8886,9198,9519,9860,9938,9981,NPgN,Primary,NPg Planning Scenario,Number of heat pumps (total)
EASTGATE CEMENT,34,45,58,90,123,345,621,991,690,897,891,989,1064,1179,1277,1400,1524,1656,1778,1891,2014,2143,2199,2302,2337,2429,2464,2507,2527,2538,NPgN,Primary,NPg Planning Scenario,Number of heat pumps (total)
EDUCATIONAL PRECINCT,65,88,121,153,252,360,482,621,894,1091,1307,1491,1802,2073,2363,2639,2916,3227,3533,3821,4122,4389,4642,4851,5056,5238,5429,5620,5678,5716,NPgN,Primary,NPg Planning Scenario,Number of heat pumps (total)
ELVINGTON,42,54,68,92,133,198,282,394,420,521,592,686,737,839,926,1024,1121,1214,1312,1406,1506,1606,1688,1767,1834,1902,1964,2031,2055,2070,NPgN,Primary,NPg Planning Scenario,Number of heat pumps (total)
FARADAY STREET,167,234,316,390,606,851,1150,1511,2250,2777,3355,3809,4563,5286,6062,6809,7548,8426,9245,10008,10807,11503,12170,12701,13234,13694,14183,14662,14782,14856,NPgN,Primary,NPg Planning Scenario,Number of heat pumps (total)
FAWDON T1 & SEATON BURN T1,162,234,316,400,622,902,1250,1685,2251,2779,3349,3966,4723,5476,6203,6939,7666,8360,9129,9872,10651,11355,11987,12532,13036,13493,13959,14440,14557,14631,NPgN,Primary,NPg Planning Scenario,Number of heat pumps (total)
FISHBURN,258,342,420,513,626,858,1202,1666,2062,2558,3101,3682,4407,5117,5783,6466,7133,7771,8475,9150,9856,10498,11083,11583,12053,12478,12914,13369,13466,13526,NPgN,Primary,NPg Planning Scenario,Number of heat pumps (total)
FLATWORTH CENTRAL,77,106,142,171,247,342,476,666,877,1108,1319,1566,1847,2149,2453,2758,3057,3357,3675,3982,4305,4605,4868,5102,5314,5509,5706,5902,5950,5977,NPgN,Primary,NPg Planning Scenario,Number of heat pumps (total)
FOSS ISLANDS,129,182,249,310,502,707,948,1238,1784,2200,2650,3059,3633,4204,4796,5375,5952,6586,7216,7812,8435,8993,9517,9953,10378,10757,11151,11538,11649,11715,NPgN,Primary,NPg Planning Scenario,Number of heat pumps (total)
FOSSWAY 33/11KV,155,220,306,387,663,960,1311,1736,2445,3004,3582,4145,4920,5657,6404,7129,7856,8629,9403,10121,10867,11553,12184,12716,13222,13685,14156,14633,14755,14839,NPgN,Primary,NPg Planning Scenario,Number of heat pumps (total)
FOURSTONES 20KV,113,150,194,376,544,1372,2388,3742,2609,3379,3361,3763,3544,3923,4170,4579,4974,5345,5695,6047,6453,6894,7053,7396,7482,7772,7855,7988,8070,8115,NPgN,Primary,NPg Planning Scenario,Number of heat pumps (total)
FYLANDS BRIDGE,153,215,283,350,523,743,1024,1376,1973,2448,2973,3463,4176,4853,5547,6225,6894,7611,8337,9020,9734,10370,10959,11448,11919,12336,12768,13207,13304,13363,NPgN,Primary,NPg Planning Scenario,Number of heat pumps (total)
GALE LANE,126,188,263,324,515,728,999,1350,1908,2374,2843,3361,3865,4467,5040,5621,6198,6768,7360,7905,8472,9007,9490,9907,10295,10658,11020,11378,11453,11504,NPgN,Primary,NPg Planning Scenario,Number of heat pumps (total)
GARWOOD STREET,115,160,217,267,429,606,829,1122,1635,2047,2479,2911,3516,4098,4707,5299,5882,6498,7131,7735,8367,8936,9455,9896,10314,10686,11070,11455,11545,11594,NPgN,Primary,NPg Planning Scenario,Number of heat pumps (total)
GATESHEAD CENTRAL,51,68,91,111,165,229,312,422,565,705,840,976,1182,1373,1578,1776,1972,2182,2399,2610,2834,3032,3211,3364,3508,3634,3766,3897,3934,3953,NPgN,Primary,NPg Planning Scenario,Number of heat pumps (total)
GATESHEAD EAST,8,10,13,16,26,36,49,64,99,124,151,179,220,256,294,330,366,403,442,479,517,553,585,614,640,665,689,715,721,725,NPgN,Primary,NPg Planning Scenario,Number of heat pumps (total)
GOSFORTH 33/11KV,52,76,106,134,228,327,441,576,840,1031,1239,1429,1684,1939,2197,2450,2703,2980,3251,3500,3758,3995,4218,4404,4584,4749,4919,5087,5133,5164,NPgN,Primary,NPg Planning Scenario,Number of heat pumps (total)
GRANGETOWN,115,166,227,278,427,596,811,1088,1630,2035,2471,2930,3510,4090,4684,5264,5836,6416,7034,7628,8251,8813,9319,9754,10160,10523,10896,11273,11362,11415,NPgN,Primary,NPg Planning Scenario,Number of heat pumps (total)
GREATHAM,16,22,31,38,63,89,118,154,238,295,360,426,493,570,642,715,789,863,939,1007,1077,1145,1209,1264,1318,1369,1420,1470,1483,1492,NPgN,Primary,NPg Planning Scenario,Number of heat pumps (total)
GUISBOROUGH T1 T2,156,215,278,364,528,816,1180,1638,1933,2396,2859,3384,4074,4738,5384,6049,6699,7308,8010,8717,9467,10124,10697,11201,11654,12062,12475,12916,13032,13099,NPgN,Primary,NPg Planning Scenario,Number of heat pumps (total)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NPg Planning Scenario,Number of heat pumps (total)
HARLOW GREEN,103,152,212,267,461,668,915,1224,2018,2533,3124,3703,4510,5270,6052,6806,7551,8327,9125,9861,10625,11321,11962,12506,13018,13486,13961,14444,14531,14584,NPgN,Primary,NPg Planning Scenario,Number of heat pumps (total)
HARMIRE BRIDGE,92,123,160,218,323,555,839,1201,1301,1632,1878,2196,2511,2887,3236,3607,3977,4332,4717,5083,5470,5831,6130,6418,6655,6904,7126,7362,7427,7466,NPgN,Primary,NPg Planning Scenario,Number of heat pumps (total)
HARRATON,96,149,213,256,382,525,724,1008,1282,1617,1913,2282,2570,2995,3406,3837,4257,4660,5097,5530,5989,6410,6776,7097,7390,7651,7919,8174,8237,8269,NPgN,Primary,NPg Planning Scenario,Number of heat pumps (total)
HARROGATE 132/11KV,157,203,262,321,476,677,947,1331,1976,2527,3098,3630,4405,5171,5968,6753,7528,8389,9225,9993,10793,11533,12224,12819,13391,13924,14462,14996,15123,15198,NPgN,Primary,NPg Planning Scenario,Number of heat pumps (total)
HARROGATE WEST,32,45,61,75,116,161,218,295,462,587,725,857,1027,1208,1396,1582,1766,1965,2165,2353,2550,2729,2899,3044,3185,3315,3448,3577,3614,3636,NPgN,Primary,NPg Planning Scenario,Number of heat pumps (total)
HARTMOOR 66/20KV,203,295,399,502,768,1098,1513,2030,2706,3335,3991,4636,5451,6309,7170,8032,8881,9770,10684,11566,12496,13318,14068,14692,15287,15808,16351,16899,17037,17121,NPgN,Primary,NPg Planning Scenario,Number of heat pumps (total)
HAWTHORN PIT,211,299,390,482,679,953,1319,1791,2545,3176,3888,4607,5521,6445,7360,8272,9167,10070,11027,11936,12887,13741,14524,15185,15811,16371,16948,17535,17656,17727,NPgN,Primary,NPg Planning Scenario,Number of heat pumps (total)
HAXBY ROAD T2 T3,114,166,229,287,470,673,922,1232,1759,2177,2623,3058,3623,4194,4767,5333,5895,6486,7083,7641,8224,8752,9238,9646,10034,10383,10742,11102,11184,11237,NPgN,Primary,NPg Planning Scenario,Number of heat pumps (total)
HEBBURN,30,44,61,74,113,157,215,295,387,484,574,678,792,920,1052,1183,1312,1442,1580,1718,1863,1994,2109,2208,2299,2379,2462,2543,2564,2575,NPgN,Primary,NPg Planning Scenario,Number of heat pumps (total)
HEBBURN WEST,10,16,23,27,41,56,78,108,131,164,192,225,257,299,340,383,425,467,512,557,605,648,685,717,747,772,798,823,830,834,NPgN,Primary,NPg Planning Scenario,Number of heat pumps (total)
HEDWORTH,69,104,147,183,306,437,599,804,1247,1561,1907,2251,2737,3199,3684,4151,4610,5090,5590,6068,6569,7014,7418,7758,8077,8357,8648,8943,9003,9037,NPgN,Primary,NPg Planning Scenario,Number of heat pumps (total)
HEIGHINGTON,3,3,3,4,5,6,8,9,11,14,17,20,23,27,30,34,38,41,46,51,56,60,65,69,73,77,81,85,87,88,NPgN,Primary,NPg Planning Scenario,Number of heat pumps (total)
HEXHAM,89,118,150,192,268,441,664,959,1014,1271,1464,1710,2019,2323,2613,2916,3216,3509,3826,4133,4457,4758,5007,5244,5443,5645,5831,6027,6083,6117,NPgN,Primary,NPg Planning Scenario,Number of heat pumps (total)
HIGH BARMSTON,72,114,165,202,327,459,629,861,1241,1566,1895,2261,2644,3093,3544,3997,4441,4884,5354,5807,6284,6717,7104,7438,7748,8026,8310,8589,8650,8682,NPgN,Primary,NPg Planning Scenario,Number of heat pumps (total)
HIGH FLATTS,107,169,244,304,517,735,1000,1328,1975,2455,2971,3485,4092,4756,5425,6087,6742,7426,8124,8781,9469,10089,10658,11135,11590,11995,12414,12827,12920,12977,NPgN,Primary,NPg Planning Scenario,Number of heat pumps (total)
HOUGHTON,97,146,204,253,411,582,795,1066,1622,2028,2482,2929,3532,4129,4747,5351,5945,6562,7205,7819,8464,9036,9560,9998,10415,10780,11160,11542,11623,11668,NPgN,Primary,NPg Planning Scenario,Number of heat pumps (total)
HOWDON,31,44,60,74,117,166,230,316,460,579,702,830,1008,1178,1356,1529,1699,1875,2059,2236,2421,2589,2739,2868,2988,3095,3206,3317,3342,3356,NPgN,Primary,NPg Planning Scenario,Number of heat pumps (total)
HUNTINGTON NEW LANE,102,136,178,228,350,511,718,987,1257,1560,1861,2196,2597,3004,3394,3791,4184,4564,4975,5368,5781,6163,6499,6796,7066,7316,7566,7827,7889,7927,NPgN,Primary,NPg Planning Scenario,Number of heat pumps (total)
HUSTHWAITE 33/11KV,108,140,176,256,350,638,1001,1484,1329,1682,1830,2103,2179,2464,2692,2973,3251,3517,3786,4040,4315,4598,4796,5025,5180,5385,5535,5701,5763,5804,NPgN,Primary,NPg Planning Scenario,Number of heat pumps (total)
JARROW,29,42,57,70,109,152,208,283,397,496,596,702,843,982,1127,1268,1407,1550,1701,1849,2006,2145,2269,2376,2474,2561,2650,2741,2762,2774,NPgN,Primary,NPg Planning Scenario,Number of heat pumps (total)
KENTON,96,143,201,256,444,644,875,1148,1711,2105,2535,2963,3495,4024,4544,5051,5562,6088,6623,7105,7605,8072,8504,8873,9220,9547,9873,10204,10280,10335,NPgN,Primary,NPg Planning Scenario,Number of heat pumps (total)
KIELDER,7,9,11,32,48,135,240,379,238,311,294,325,253,272,274,297,318,335,348,363,383,411,408,429,422,439,432,432,437,440,NPgN,Primary,NPg Planning Scenario,Number of heat pumps (total)
KILLINGWORTH,65,108,161,198,326,460,634,870,1230,1550,1869,2237,2581,3017,3445,3882,4310,4726,5173,5604,6058,6474,6843,7163,7458,7724,7995,8260,8318,8350,NPgN,Primary,NPg Planning Scenario,Number of heat pumps (total)
KIRBYMOORSIDE,98,129,164,212,304,473,688,965,1038,1285,1467,1697,1922,2189,2431,2689,2949,3204,3473,3730,4001,4263,4484,4696,4877,5066,5239,5421,5488,5533,NPgN,Primary,NPg Planning Scenario,Number of heat pumps (total)
LEAM CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NPg Planning Scenario,Number of heat pumps (total)
LINTON 66/20KV,88,116,146,192,260,399,584,832,906,1132,1318,1549,1767,2039,2287,2555,2816,3063,3333,3598,3879,4140,4360,4563,4737,4907,5069,5241,5287,5314,NPgN,Primary,NPg Planning Scenario,Number of heat pumps (total)
LONGBENTON,116,169,235,294,486,698,958,1290,1859,2312,2778,3251,3817,4413,5002,5584,6166,6772,7379,7932,8507,9044,9537,9959,10356,10727,11099,11470,11552,11607,NPgN,Primary,NPg Planning Scenario,Number of heat pumps (total)
LOW SPENNYMOOR,95,136,181,223,331,464,639,863,1194,1482,1789,2097,2488,2889,3290,3689,4082,4487,4907,5308,5728,6105,6449,6738,7012,7255,7507,7762,7818,7853,NPgN,Primary,NPg Planning Scenario,Number of heat pumps (total)
LYNEMOUTH,19,25,33,43,62,91,128,177,214,266,317,374,433,502,568,637,704,767,838,908,982,1049,1108,1159,1205,1246,1289,1333,1345,1351,NPgN,Primary,NPg Planning Scenario,Number of heat pumps (total)
MADDISON STREET,137,210,300,372,622,885,1210,1622,2362,2938,3542,4165,4920,5714,6519,7312,8096,8904,9741,10535,11368,12121,12805,13385,13931,14419,14922,15424,15541,15612,NPgN,Primary,NPg Planning Scenario,Number of heat pumps (total)
MALLEABLE,91,125,167,204,309,430,582,775,1118,1389,1672,1952,2295,2654,3013,3369,3724,4102,4481,4833,5199,5539,5855,6128,6388,6630,6875,7117,7185,7229,NPgN,Primary,NPg Planning Scenario,Number of heat pumps (total)
MALTON,184,244,311,411,588,919,1338,1874,2041,2526,2894,3357,3765,4292,4763,5270,5778,6271,6794,7289,7811,8315,8741,9148,9494,9856,10186,10535,10655,10737,NPgN,Primary,NPg Planning Scenario,Number of heat pumps (total)
MEADOWFIELD,46,65,85,105,157,219,298,399,564,699,848,986,1175,1365,1557,1748,1937,2140,2344,2535,2735,2914,3082,3222,3358,3478,3604,3729,3760,3778,NPgN,Primary,NPg Planning Scenario,Number of heat pumps (total)
MELROSEGATE 33/11KV,54,80,112,141,247,356,482,633,1016,1264,1547,1818,2142,2483,2814,3141,3470,3814,4155,4455,4763,5055,5332,5567,5793,6009,6223,6435,6479,6509,NPgN,Primary,NPg Planning Scenario,Number of heat pumps (total)
MILLBANK LANE,110,184,274,338,560,792,1087,1473,1909,2365,2790,3298,3711,4289,4840,5413,5977,6515,7098,7670,8275,8829,9313,9732,10117,10460,10812,11154,11244,11299,NPgN,Primary,NPg Planning Scenario,Number of heat pumps (total)
MONKSEATON,101,150,211,266,469,675,920,1228,2127,2687,3345,3953,4742,5557,6380,7186,7987,8847,9694,10450,11231,11954,12641,13221,13784,14308,14838,15361,15462,15526,NPgN,Primary,NPg Planning Scenario,Number of heat pumps (total)
MOOR MONKTON PUMPS,13,17,21,29,43,66,96,135,150,187,216,253,281,322,359,400,441,479,520,560,602,642,676,708,735,763,788,816,824,829,NPgN,Primary,NPg Planning Scenario,Number of heat pumps (total)
MORPETH,150,200,257,324,455,672,961,1345,1563,1943,2290,2676,3170,3667,4153,4652,5142,5634,6159,6674,7220,7712,8144,8524,8870,9187,9506,9836,9928,9982,NPgN,Primary,NPg Planning Scenario,Number of heat pumps (total)
MOUNT ROAD,77,112,155,194,331,471,634,830,1449,1820,2271,2572,3217,3789,4441,5056,5659,6403,7088,7728,8400,8968,9523,9956,10399,10770,11174,11568,11654,11699,NPgN,Primary,NPg Planning Scenario,Number of heat pumps (total)
NEWBURN HAUGH,41,62,88,111,198,286,387,506,772,951,1151,1348,1580,1821,2055,2285,2517,2755,2996,3212,3435,3645,3841,4008,4166,4316,4466,4616,4651,4676,NPgN,Primary,NPg Planning Scenario,Number of heat pumps (total)
NEWBY,75,110,152,194,318,467,653,897,1315,1657,2016,2394,2828,3302,3769,4238,4701,5169,5654,6105,6575,7008,7401,7740,8055,8348,8641,8936,8993,9027,NPgN,Primary,NPg Planning Scenario,Number of heat pumps (total)
NEWCASTLE AIRPORT,62,91,126,161,269,390,533,704,965,1182,1425,1681,2020,2337,2649,2960,3268,3563,3891,4211,4547,4848,5118,5348,5562,5752,5948,6153,6205,6238,NPgN,Primary,NPg Planning Scenario,Number of heat pumps (total)
NEWTON AYCLIFFE SOUTH,30,47,67,83,133,187,256,344,461,571,681,809,943,1095,1246,1398,1548,1690,1849,2008,2177,2327,2459,2572,2676,2767,2861,2955,2979,2993,NPgN,Primary,NPg Planning Scenario,Number of heat pumps (total)
NORTH STREET,70,92,120,148,234,324,427,546,886,1101,1360,1503,1893,2220,2607,2969,3326,3793,4212,4612,5032,5384,5733,6005,6291,6528,6789,7041,7120,7162,NPgN,Primary,NPg Planning Scenario,Number of heat pumps (total)
