Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
BENTON SQUARE,17.459,17.219,17.261,17.382,17.646,17.953,18.372,18.944,19.902,20.819,21.737,22.581,23.597,24.619,25.732,26.802,27.78,28.722,29.637,30.401,31.096,31.762,32.429,32.99,33.558,34.085,34.631,35.171,35.28,35.357,NPgN,Primary,NPg Planning Scenario,Total peak demand with CF (MW)
BENWELL,16.918,16.435,16.387,16.401,16.535,16.73,17.012,17.383,18.258,18.94,19.687,20.368,21.146,21.942,22.772,23.582,24.345,25.082,25.806,26.411,26.97,27.511,28.049,28.502,28.95,29.381,29.813,30.24,30.33,30.394,NPgN,Primary,NPg Planning Scenario,Total peak demand with CF (MW)
BILLINGHAM MARSH HOUSE,13.863,13.616,13.658,13.76,13.998,14.308,14.742,15.337,16.319,17.255,18.23,19.193,20.249,21.307,22.42,23.491,24.476,25.432,26.339,27.092,27.763,28.395,28.993,29.485,29.95,30.378,30.809,31.234,31.287,31.324,NPgN,Primary,NPg Planning Scenario,Total peak demand with CF (MW)
BILLY MILL,19.062,18.616,18.572,18.585,18.707,18.88,19.141,19.514,20.431,21.152,21.928,22.651,23.491,24.353,25.266,26.145,26.957,27.747,28.513,29.141,29.72,30.282,30.835,31.306,31.766,32.21,32.652,33.089,33.151,33.195,NPgN,Primary,NPg Planning Scenario,Total peak demand with CF (MW)
BIRTLEY GROVE 66/11KV,13.532,13.152,13.126,13.156,13.277,13.484,13.815,14.284,15.118,15.916,16.775,17.591,18.501,19.418,20.379,21.33,22.205,23.036,23.823,24.484,25.058,25.581,26.067,26.453,26.806,27.115,27.426,27.731,27.75,27.755,NPgN,Primary,NPg Planning Scenario,Total peak demand with CF (MW)
BIRTLEY GROVE 66/20KV,10.573,10.334,10.233,10.148,10.082,10.044,10.045,10.079,10.217,10.35,10.504,10.648,10.827,11.009,11.21,11.41,11.597,11.786,11.973,12.146,12.306,12.447,12.576,12.679,12.773,12.852,12.933,13.012,13.017,13.002,NPgN,Primary,NPg Planning Scenario,Total peak demand with CF (MW)
BLAYDON BURN,15.09,14.728,14.663,14.648,14.723,14.841,15.04,15.337,16.204,16.863,17.618,18.269,19.055,19.874,20.742,21.588,22.377,23.122,23.863,24.474,25.026,25.539,26.054,26.465,26.874,27.247,27.628,27.999,28.007,27.981,NPgN,Primary,NPg Planning Scenario,Total peak demand with CF (MW)
BLUCHER 33/11KV,13.153,13.215,13.271,13.397,13.702,14.055,14.509,15.082,16.389,17.39,18.481,19.493,20.647,21.826,23.046,24.251,25.377,26.458,27.501,28.356,29.139,29.879,30.597,31.189,31.764,32.304,32.834,33.348,33.392,33.416,NPgN,Primary,NPg Planning Scenario,Total peak demand with CF (MW)
BOLDON DOWNHILL,9.051,10.899,10.896,10.933,11.032,11.168,11.368,11.652,12.257,12.773,13.331,13.867,14.471,15.093,15.762,16.394,16.964,17.508,18.037,18.462,18.844,19.197,19.549,19.827,20.104,20.356,20.614,20.864,20.831,20.784,NPgN,Primary,NPg Planning Scenario,Total peak demand with CF (MW)
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,9.444,11.169,11.15,11.149,11.161,11.27,11.472,11.772,12.098,12.543,13.026,13.51,14.025,14.53,15.041,15.567,16.064,16.542,16.99,17.394,17.737,18.05,18.324,18.553,18.745,18.915,19.082,19.25,19.349,19.434,NPgN,Primary,NPg Planning Scenario,Total peak demand with CF (MW)
BOWESFIELD 33/11KV,9.215,8.968,9.046,9.185,9.43,9.733,10.127,10.625,11.677,12.564,13.536,14.404,15.411,16.437,17.539,18.615,19.578,20.481,21.347,22.076,22.716,23.313,23.892,24.366,24.821,25.239,25.657,26.065,26.136,26.179,NPgN,Primary,NPg Planning Scenario,Total peak demand with CF (MW)
BOWESFIELD 66/11KV,13.52,13.23,13.211,13.236,13.365,13.515,13.738,14.062,14.339,14.772,15.144,15.517,15.969,16.401,16.892,17.365,17.784,18.189,18.562,18.875,19.151,19.426,19.695,19.923,20.157,20.37,20.596,20.822,20.886,20.936,NPgN,Primary,NPg Planning Scenario,Total peak demand with CF (MW)
BRANCEPETH,15.214,15.182,15.294,15.501,15.731,16.19,16.86,17.782,18.786,20.033,21.274,22.507,23.934,25.355,26.873,28.309,29.593,30.852,32.054,33.032,33.915,34.759,35.572,36.255,36.912,37.549,38.164,38.769,38.738,38.654,NPgN,Primary,NPg Planning Scenario,Total peak demand with CF (MW)
BREAMISH STREET,8.937,9.21,9.255,9.339,9.472,9.623,9.811,10.039,10.378,10.745,11.105,11.433,11.832,12.226,12.679,13.112,13.481,13.826,14.15,14.425,14.661,14.887,15.112,15.3,15.488,15.662,15.839,16.011,16.056,16.085,NPgN,Primary,NPg Planning Scenario,Total peak demand with CF (MW)
BRENDA TRADING,20.267,22.376,22.361,22.453,22.766,23.175,23.747,24.503,26.205,27.583,29.08,30.492,32.085,33.704,35.402,37.049,38.558,40.002,41.386,42.523,43.543,44.514,45.454,46.225,46.965,47.658,48.347,49.025,49.068,49.074,NPgN,Primary,NPg Planning Scenario,Total peak demand with CF (MW)
CAMPLESHON ROAD,15.677,15.193,15.289,15.47,15.753,16.074,16.493,17.02,17.871,18.709,19.567,20.274,21.19,22.122,23.181,24.185,25.074,25.903,26.719,27.398,28.006,28.566,29.139,29.601,30.079,30.511,30.963,31.41,31.457,31.475,NPgN,Primary,NPg Planning Scenario,Total peak demand with CF (MW)
CARLEY HILL,16.556,16.05,16.081,16.197,16.431,16.697,17.06,17.538,18.841,19.826,20.906,21.723,22.838,24.007,25.323,26.572,27.691,28.717,29.747,30.586,31.339,32.019,32.723,33.269,33.837,34.339,34.868,35.382,35.349,35.285,NPgN,Primary,NPg Planning Scenario,Total peak demand with CF (MW)
CARLIN HOW T3 T4,13.831,13.402,13.44,13.565,13.743,14.13,14.668,15.376,16.194,17.178,18.171,19.144,20.275,21.402,22.618,23.777,24.815,25.825,26.802,27.615,28.355,29.061,29.75,30.343,30.919,31.485,32.035,32.583,32.637,32.634,NPgN,Primary,NPg Planning Scenario,Total peak demand with CF (MW)
CARR HILL,16.573,15.97,15.987,16.096,16.374,16.715,17.19,17.827,19.119,20.214,21.35,22.404,23.642,24.904,26.264,27.563,28.745,29.868,30.955,31.839,32.639,33.387,34.133,34.73,35.329,35.874,36.437,36.991,36.992,36.975,NPgN,Primary,NPg Planning Scenario,Total peak demand with CF (MW)
CATTERICK CAMP,16.43,16.002,16.017,16.107,16.253,16.523,16.926,17.478,17.938,18.67,19.353,20.035,20.84,21.62,22.491,23.33,24.064,24.787,25.463,26.039,26.552,27.061,27.553,27.989,28.416,28.834,29.246,29.657,29.785,29.874,NPgN,Primary,NPg Planning Scenario,Total peak demand with CF (MW)
CLOSE,21.526,21.974,21.839,21.75,21.695,21.69,21.727,21.805,22.023,22.29,22.601,22.868,23.193,23.516,23.86,24.216,24.578,24.958,25.363,25.745,26.104,26.488,26.896,27.283,27.688,28.103,28.51,28.9,29.131,29.254,NPgN,Primary,NPg Planning Scenario,Total peak demand with CF (MW)
CONEYTHORPE,13.244,14.123,14.168,14.267,14.397,14.635,14.964,15.401,15.79,16.385,16.94,17.496,18.161,18.806,19.533,20.226,20.827,21.411,21.958,22.422,22.831,23.222,23.588,23.912,24.215,24.514,24.8,25.088,25.15,25.188,NPgN,Primary,NPg Planning Scenario,Total peak demand with CF (MW)
CONSETT,23.045,24.455,24.359,24.344,24.446,24.68,25.062,25.611,26.594,27.533,28.555,29.452,30.538,31.659,32.864,34.026,35.1,36.115,37.131,37.971,38.731,39.425,40.128,40.685,41.25,41.759,42.288,42.808,42.808,42.759,NPgN,Primary,NPg Planning Scenario,Total peak demand with CF (MW)
CORPORATION STREET,10.095,9.92,9.856,9.813,9.797,9.805,9.838,9.897,10.058,10.197,10.35,10.472,10.632,10.797,10.974,11.15,11.325,11.498,11.68,11.837,11.989,12.143,12.306,12.45,12.603,12.754,12.906,13.055,13.109,13.139,NPgN,Primary,NPg Planning Scenario,Total peak demand with CF (MW)
COWTON,0.655,0.635,0.654,0.681,0.716,0.778,0.855,0.95,0.977,1.077,1.151,1.228,1.33,1.421,1.528,1.628,1.71,1.79,1.86,1.919,1.969,2.017,2.056,2.094,2.124,2.158,2.185,2.213,2.217,2.217,NPgN,Primary,NPg Planning Scenario,Total peak demand with CF (MW)
CRAMLINGTON T1 T3,11.714,11.852,11.798,11.771,11.779,11.82,11.904,12.036,12.346,12.624,12.932,13.224,13.554,13.89,14.246,14.593,14.92,15.245,15.564,15.838,16.088,16.334,16.578,16.791,17.002,17.206,17.409,17.609,17.67,17.708,NPgN,Primary,NPg Planning Scenario,Total peak demand with CF (MW)
CRAMLINGTON T2 T4,9.585,9.42,9.374,9.348,9.353,9.403,9.505,9.662,9.986,10.283,10.624,10.95,11.305,11.667,12.033,12.402,12.757,13.102,13.441,13.734,13.997,14.249,14.491,14.697,14.891,15.075,15.258,15.439,15.499,15.539,NPgN,Primary,NPg Planning Scenario,Total peak demand with CF (MW)
DARLEY,3.451,3.351,3.383,3.438,3.507,3.62,3.767,3.957,4.107,4.355,4.578,4.804,5.076,5.337,5.631,5.916,6.159,6.394,6.611,6.796,6.958,7.12,7.271,7.411,7.541,7.674,7.799,7.921,7.959,7.98,NPgN,Primary,NPg Planning Scenario,Total peak demand with CF (MW)
DARLINGTON 132/6KV,3.055,2.984,3.071,3.21,3.435,3.682,3.976,4.338,4.936,5.506,6.066,6.562,7.154,7.744,8.423,9.049,9.583,10.089,10.568,10.96,11.294,11.601,11.899,12.138,12.373,12.583,12.794,12.994,12.982,12.954,NPgN,Primary,NPg Planning Scenario,Total peak demand with CF (MW)
DARLINGTON 33/11KV,14.015,13.617,13.597,13.659,13.839,14.068,14.377,14.776,15.708,16.477,17.292,17.912,18.738,19.593,20.576,21.498,22.316,23.072,23.833,24.462,25.017,25.519,26.04,26.448,26.873,27.25,27.645,28.024,28.016,27.967,NPgN,Primary,NPg Planning Scenario,Total peak demand with CF (MW)
DARLINGTON CENTRAL 33/11KV,9.222,17.007,16.947,16.921,16.943,16.983,17.055,17.166,17.529,17.798,18.087,18.327,18.63,18.945,19.304,19.636,19.93,20.21,20.486,20.705,20.9,21.079,21.26,21.401,21.543,21.673,21.805,21.933,21.901,21.86,NPgN,Primary,NPg Planning Scenario,Total peak demand with CF (MW)
DARLINGTON EAST,17.513,17.521,17.448,17.446,17.524,17.713,18.024,18.473,19.142,19.895,20.662,21.385,22.212,23.032,23.941,24.808,25.573,26.305,26.993,27.57,28.057,28.5,28.91,29.239,29.537,29.804,30.064,30.317,30.305,30.262,NPgN,Primary,NPg Planning Scenario,Total peak demand with CF (MW)
DARLINGTON WEST,17.591,16.956,17.001,17.193,17.577,18.096,18.783,19.646,21.219,22.668,24.152,25.458,26.968,28.482,30.195,31.792,33.184,34.504,35.753,36.796,37.679,38.464,39.203,39.785,40.326,40.796,41.266,41.72,41.705,41.663,NPgN,Primary,NPg Planning Scenario,Total peak demand with CF (MW)
DENWICK,19.644,19.477,19.885,20.415,20.904,22.174,23.797,25.931,25.218,26.951,27.731,28.694,30.47,31.775,33.345,34.815,36.043,37.397,38.488,39.409,40.211,41.091,41.611,42.337,42.731,43.39,43.762,44.236,44.39,44.477,NPgN,Primary,NPg Planning Scenario,Total peak demand with CF (MW)
DUNSTON 66/11KV,13.751,15.284,15.155,15.05,14.987,14.963,14.996,15.09,15.343,15.577,15.859,16.127,16.434,16.76,17.099,17.435,17.755,18.06,18.367,18.617,18.845,19.058,19.276,19.446,19.621,19.777,19.944,20.108,20.093,20.063,NPgN,Primary,NPg Planning Scenario,Total peak demand with CF (MW)
DUNSTON 66/20KV,23.61,23.653,23.508,23.426,23.431,23.503,23.672,23.964,24.715,25.361,26.075,26.707,27.489,28.304,29.204,30.056,30.819,31.541,32.254,32.823,33.334,33.809,34.294,34.673,35.062,35.415,35.78,36.134,36.059,35.951,NPgN,Primary,NPg Planning Scenario,Total peak demand with CF (MW)
DURHAM EAST,14.354,16.439,16.289,16.161,16.071,15.999,15.956,15.95,16.133,16.259,16.417,16.534,16.711,16.901,17.107,17.314,17.512,17.703,17.903,18.063,18.211,18.362,18.523,18.657,18.798,18.935,19.073,19.207,19.2,19.165,NPgN,Primary,NPg Planning Scenario,Total peak demand with CF (MW)
EASTFIELD,13.803,13.967,14.038,14.188,14.347,14.613,15.019,15.566,16.154,16.922,17.723,18.494,19.365,20.238,21.186,22.095,22.91,23.7,24.468,25.12,25.704,26.251,26.794,27.248,27.701,28.121,28.549,28.976,29.046,29.073,NPgN,Primary,NPg Planning Scenario,Total peak demand with CF (MW)
EASTGATE CEMENT,7.454,7.312,7.236,7.173,7.113,7.131,7.181,7.274,7.144,7.213,7.207,7.236,7.279,7.325,7.38,7.443,7.495,7.551,7.598,7.64,7.68,7.723,7.739,7.771,7.778,7.805,7.81,7.818,7.809,7.791,NPgN,Primary,NPg Planning Scenario,Total peak demand with CF (MW)
EDUCATIONAL PRECINCT,15.002,14.732,14.648,14.595,14.588,14.606,14.659,14.748,15.04,15.265,15.525,15.707,15.968,16.245,16.546,16.845,17.14,17.42,17.721,17.98,18.228,18.47,18.734,18.956,19.198,19.429,19.669,19.903,19.974,20.011,NPgN,Primary,NPg Planning Scenario,Total peak demand with CF (MW)
ELVINGTON,11.338,11.178,11.114,11.068,11.038,11.057,11.128,11.258,11.335,11.534,11.713,11.898,12.131,12.347,12.589,12.829,13.038,13.246,13.431,13.589,13.722,13.855,13.97,14.074,14.163,14.252,14.333,14.417,14.436,14.444,NPgN,Primary,NPg Planning Scenario,Total peak demand with CF (MW)
FARADAY STREET,19.568,19.239,19.131,19.088,19.178,19.33,19.564,19.911,20.937,21.716,22.583,23.17,24.057,24.994,26.059,27.078,27.993,28.817,29.669,30.358,30.979,31.543,32.147,32.607,33.105,33.542,34.009,34.458,34.413,34.317,NPgN,Primary,NPg Planning Scenario,Total peak demand with CF (MW)
FAWDON T1 & SEATON BURN T1,20.185,19.903,19.987,20.163,20.461,20.859,21.41,22.136,23.224,24.317,25.474,26.606,27.861,29.138,30.492,31.799,32.99,34.134,35.241,36.162,37.001,37.792,38.575,39.223,39.867,40.468,41.082,41.695,41.785,41.852,NPgN,Primary,NPg Planning Scenario,Total peak demand with CF (MW)
FISHBURN,16.996,16.555,16.54,16.606,16.672,16.939,17.407,18.082,18.826,19.76,20.762,21.733,22.815,23.912,25.071,26.182,27.191,28.177,29.133,29.93,30.649,31.321,31.99,32.534,33.076,33.575,34.084,34.588,34.612,34.597,NPgN,Primary,NPg Planning Scenario,Total peak demand with CF (MW)
FLATWORTH CENTRAL,15.064,22.139,22.061,22.012,22,22.042,22.154,22.341,22.637,22.959,23.295,23.628,24.006,24.383,24.774,25.168,25.545,25.916,26.275,26.586,26.869,27.143,27.409,27.641,27.863,28.075,28.289,28.503,28.584,28.648,NPgN,Primary,NPg Planning Scenario,Total peak demand with CF (MW)
FOSS ISLANDS,25.972,26.756,26.625,26.57,26.615,26.707,26.893,27.183,27.956,28.617,29.369,29.966,30.74,31.537,32.381,33.221,34.043,34.842,35.672,36.385,37.043,37.69,38.367,38.945,39.545,40.117,40.695,41.253,41.393,41.425,NPgN,Primary,NPg Planning Scenario,Total peak demand with CF (MW)
FOSSWAY 33/11KV,16.133,15.622,15.642,15.737,15.971,16.265,16.663,17.178,18.147,18.993,19.876,20.652,21.582,22.524,23.538,24.522,25.424,26.276,27.106,27.799,28.426,29.021,29.615,30.102,30.591,31.043,31.507,31.966,32.051,32.112,NPgN,Primary,NPg Planning Scenario,Total peak demand with CF (MW)
FOURSTONES 20KV,16.074,15.796,15.868,16.009,16.181,16.867,17.753,18.937,18.353,19.241,19.528,19.99,20.813,21.403,22.136,22.845,23.408,24.01,24.461,24.834,25.137,25.469,25.586,25.832,25.881,26.077,26.111,26.178,26.191,26.203,NPgN,Primary,NPg Planning Scenario,Total peak demand with CF (MW)
FYLANDS BRIDGE,19.717,19.159,19.054,19.017,19.065,19.207,19.468,19.855,20.675,21.384,22.154,22.799,23.614,24.459,25.374,26.252,27.065,27.838,28.613,29.248,29.828,30.364,30.912,31.347,31.793,32.198,32.619,33.034,33.024,32.983,NPgN,Primary,NPg Planning Scenario,Total peak demand with CF (MW)
GALE LANE,11.053,10.77,10.913,11.141,11.514,11.897,12.372,12.974,14.091,15.068,16.031,16.963,18.05,19.13,20.308,21.402,22.378,23.34,24.24,24.961,25.607,26.233,26.832,27.333,27.817,28.279,28.731,29.173,29.163,29.138,NPgN,Primary,NPg Planning Scenario,Total peak demand with CF (MW)
GARWOOD STREET,14.85,14.369,14.355,14.417,14.576,14.79,15.099,15.515,16.308,17.05,17.826,18.522,19.354,20.196,21.11,22.016,22.834,23.609,24.358,24.988,25.546,26.077,26.604,27.042,27.48,27.884,28.286,28.672,28.73,28.74,NPgN,Primary,NPg Planning Scenario,Total peak demand with CF (MW)
GATESHEAD CENTRAL,11.904,13.6,13.499,13.419,13.373,13.37,13.422,13.534,13.765,14.01,14.282,14.519,14.816,15.119,15.443,15.772,16.077,16.357,16.633,16.864,17.065,17.25,17.435,17.577,17.717,17.837,17.965,18.09,18.092,18.077,NPgN,Primary,NPg Planning Scenario,Total peak demand with CF (MW)
GATESHEAD EAST,7.792,9.286,9.199,9.123,9.059,9.048,9.089,9.179,9.355,9.561,9.811,10.055,10.309,10.563,10.818,11.086,11.338,11.574,11.797,11.995,12.155,12.293,12.411,12.499,12.566,12.616,12.665,12.711,12.722,12.72,NPgN,Primary,NPg Planning Scenario,Total peak demand with CF (MW)
GOSFORTH 33/11KV,16.002,16.306,16.197,16.111,16.071,16.051,16.066,16.119,16.374,16.555,16.767,16.929,17.156,17.397,17.654,17.91,18.164,18.41,18.668,18.885,19.095,19.304,19.526,19.715,19.916,20.112,20.313,20.513,20.561,20.588,NPgN,Primary,NPg Planning Scenario,Total peak demand with CF (MW)
GRANGETOWN,16.83,16.401,16.396,16.473,16.671,17.04,17.601,18.368,19.728,21.019,22.436,23.792,25.264,26.745,28.283,29.81,31.226,32.575,33.868,34.983,35.955,36.851,37.694,38.385,39.023,39.596,40.174,40.743,40.901,41.014,NPgN,Primary,NPg Planning Scenario,Total peak demand with CF (MW)
GREATHAM,20.95,20.646,20.396,20.154,19.934,19.737,19.566,19.427,19.404,19.364,19.35,19.336,19.348,19.37,19.401,19.437,19.476,19.52,19.568,19.598,19.627,19.665,19.707,19.741,19.778,19.819,19.858,19.895,19.861,19.812,NPgN,Primary,NPg Planning Scenario,Total peak demand with CF (MW)
GUISBOROUGH T1 T2,15.628,15.516,15.605,15.793,16.08,16.574,17.213,18.032,18.836,19.928,21.011,22.079,23.297,24.518,25.873,27.154,28.274,29.341,30.375,31.238,32.004,32.706,33.394,33.966,34.529,35.057,35.584,36.105,36.137,36.121,NPgN,Primary,NPg Planning Scenario,Total peak demand with CF (MW)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NPg Planning Scenario,Total peak demand with CF (MW)
HARLOW GREEN,15.437,14.885,14.891,14.975,15.2,15.457,15.805,16.261,17.525,18.439,19.435,20.333,21.398,22.505,23.693,24.82,25.85,26.83,27.791,28.562,29.272,29.944,30.62,31.168,31.719,32.237,32.76,33.275,33.258,33.224,NPgN,Primary,NPg Planning Scenario,Total peak demand with CF (MW)
HARMIRE BRIDGE,13.926,13.595,13.529,13.504,13.519,13.712,14.015,14.45,14.761,15.321,15.827,16.357,17.006,17.626,18.271,18.909,19.506,20.096,20.66,21.129,21.552,21.96,22.321,22.647,22.927,23.221,23.482,23.743,23.754,23.726,NPgN,Primary,NPg Planning Scenario,Total peak demand with CF (MW)
HARRATON,17.89,25.406,25.247,25.125,25.074,25.069,25.151,25.342,25.658,28.175,28.522,28.874,29.293,29.71,36.31,36.744,37.158,37.562,37.945,38.255,38.536,38.817,39.089,39.315,39.535,39.741,39.953,40.165,40.167,40.153,NPgN,Primary,NPg Planning Scenario,Total peak demand with CF (MW)
HARROGATE 132/11KV,26.497,25.852,25.99,26.259,26.665,27.172,27.849,28.74,30.25,31.736,33.24,34.539,36.178,37.828,39.696,41.481,43.045,44.527,45.952,47.15,48.212,49.227,50.235,51.089,51.94,52.744,53.551,54.339,54.5,54.593,NPgN,Primary,NPg Planning Scenario,Total peak demand with CF (MW)
HARROGATE WEST,11.062,10.903,10.896,10.915,10.965,11.026,11.117,11.248,11.558,11.831,12.124,12.375,12.694,13.022,13.387,13.741,14.068,14.385,14.704,14.979,15.235,15.487,15.748,15.978,16.216,16.448,16.683,16.912,16.994,17.05,NPgN,Primary,NPg Planning Scenario,Total peak demand with CF (MW)
HARTMOOR 66/20KV,19.659,19.159,19.177,19.294,19.575,19.968,20.516,21.254,22.464,23.63,24.836,25.869,27.176,28.509,29.981,31.382,32.636,33.81,34.965,35.907,36.755,37.541,38.341,38.974,39.626,40.215,40.83,41.437,41.423,41.371,NPgN,Primary,NPg Planning Scenario,Total peak demand with CF (MW)
HAWTHORN PIT,19.784,20.559,20.672,20.918,21.262,21.746,22.43,23.32,24.789,26.192,27.671,29.029,30.594,32.185,33.921,35.568,37.039,38.446,39.805,40.931,41.934,42.861,43.778,44.518,45.252,45.92,46.602,47.274,47.303,47.3,NPgN,Primary,NPg Planning Scenario,Total peak demand with CF (MW)
HAXBY ROAD T2 T3,11.353,11.118,11.193,11.335,11.59,11.871,12.231,12.698,13.574,14.36,15.17,15.884,16.752,17.634,18.617,19.54,20.356,21.128,21.874,22.48,23.016,23.514,24.008,24.403,24.798,25.157,25.522,25.878,25.865,25.831,NPgN,Primary,NPg Planning Scenario,Total peak demand with CF (MW)
HEBBURN,3.237,3.144,3.129,3.126,3.147,3.198,3.289,3.424,3.622,3.832,4.059,4.278,4.519,4.76,5.003,5.25,5.484,5.705,5.916,6.096,6.252,6.394,6.526,6.63,6.723,6.803,6.886,6.969,6.984,6.995,NPgN,Primary,NPg Planning Scenario,Total peak demand with CF (MW)
HEBBURN WEST,2.766,2.978,2.954,2.937,2.93,2.929,2.937,2.958,2.992,3.038,3.081,3.12,3.173,3.225,3.282,3.338,3.392,3.447,3.502,3.549,3.591,3.635,3.681,3.721,3.764,3.804,3.846,3.885,3.892,3.89,NPgN,Primary,NPg Planning Scenario,Total peak demand with CF (MW)
HEDWORTH,13.518,13.125,13.067,13.055,13.124,13.22,13.382,13.625,14.279,14.777,15.32,15.798,16.38,16.986,17.636,18.259,18.841,19.394,19.947,20.396,20.81,21.199,21.597,21.917,22.245,22.547,22.861,23.17,23.168,23.147,NPgN,Primary,NPg Planning Scenario,Total peak demand with CF (MW)
HEIGHINGTON,13.1,16.19,16.009,15.833,15.659,15.5,15.354,15.221,15.108,15.013,14.927,14.842,14.766,14.695,14.629,14.568,14.512,14.46,14.415,14.371,14.327,14.288,14.253,14.219,14.188,14.158,14.128,14.098,14.056,14.005,NPgN,Primary,NPg Planning Scenario,Total peak demand with CF (MW)
HEXHAM,21.007,21.025,20.921,20.855,20.816,20.905,21.088,21.381,21.516,21.894,22.217,22.565,23,23.418,23.875,24.322,24.734,25.146,25.542,25.877,26.184,26.486,26.765,27.023,27.26,27.507,27.738,27.971,28.023,28.053,NPgN,Primary,NPg Planning Scenario,Total peak demand with CF (MW)
HIGH BARMSTON,18.827,18.676,18.549,18.472,18.476,18.599,18.877,19.317,20.091,20.882,21.763,22.618,23.545,24.475,25.425,26.387,27.291,28.151,28.967,29.667,30.266,30.809,31.304,31.695,32.037,32.33,32.627,32.92,32.969,32.993,NPgN,Primary,NPg Planning Scenario,Total peak demand with CF (MW)
HIGH FLATTS,17.333,16.76,16.86,17.069,17.417,17.781,18.237,18.798,19.88,20.854,21.82,22.68,23.727,24.779,25.991,27.111,28.07,28.983,29.84,30.539,31.14,31.69,32.227,32.652,33.071,33.444,33.824,34.194,34.166,34.126,NPgN,Primary,NPg Planning Scenario,Total peak demand with CF (MW)
