Primary,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
CLOSE,0.188,0.237,0.284,0.338,0.397,0.457,0.517,0.578,0.662,0.754,0.836,0.928,1.018,1.093,1.189,1.282,1.385,1.489,1.599,1.708,1.823,1.933,2.048,2.165,2.27,2.389,2.505,2.629,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - domestic (MW)
CONEYTHORPE,1.108,1.228,1.342,1.472,1.614,1.76,1.907,2.054,2.258,2.479,2.678,2.901,3.118,3.301,3.533,3.759,4.006,4.258,4.525,4.79,5.068,5.333,5.613,5.895,6.149,6.438,6.718,7.02,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - domestic (MW)
CONSETT,2.334,2.597,2.849,3.138,3.451,3.774,4.097,4.421,4.872,5.359,5.798,6.292,6.771,7.175,7.686,8.185,8.731,9.288,9.876,10.463,11.076,11.661,12.28,12.901,13.461,14.1,14.718,15.384,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - domestic (MW)
CORPORATION STREET,0.137,0.184,0.23,0.282,0.339,0.397,0.455,0.514,0.596,0.684,0.763,0.852,0.939,1.012,1.104,1.195,1.294,1.394,1.501,1.607,1.717,1.823,1.935,2.047,2.149,2.264,2.376,2.496,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - domestic (MW)
COWTON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - domestic (MW)
CRAMLINGTON T1 T3,0.73,0.817,0.899,0.994,1.096,1.202,1.308,1.414,1.562,1.721,1.865,2.027,2.184,2.316,2.483,2.647,2.826,3.008,3.201,3.393,3.594,3.785,3.988,4.192,4.375,4.584,4.787,5.005,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - domestic (MW)
CRAMLINGTON T2 T4,0.58,0.662,0.74,0.83,0.927,1.028,1.128,1.229,1.369,1.521,1.657,1.81,1.96,2.085,2.244,2.399,2.569,2.742,2.925,3.107,3.298,3.48,3.673,3.866,4.04,4.239,4.431,4.638,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - domestic (MW)
DARLEY,0.477,0.524,0.569,0.621,0.677,0.734,0.792,0.85,0.931,1.018,1.097,1.185,1.271,1.343,1.434,1.524,1.621,1.721,1.826,1.931,2.041,2.145,2.256,2.367,2.468,2.582,2.692,2.812,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - domestic (MW)
DARLINGTON 132/6KV,0.853,0.927,0.999,1.08,1.169,1.26,1.351,1.443,1.57,1.708,1.832,1.972,2.107,2.222,2.366,2.507,2.662,2.819,2.985,3.151,3.325,3.49,3.665,3.841,3.999,4.18,4.355,4.543,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - domestic (MW)
DARLINGTON 33/11KV,1.072,1.202,1.326,1.468,1.623,1.782,1.941,2.101,2.323,2.563,2.779,3.022,3.259,3.458,3.709,3.955,4.225,4.499,4.789,5.078,5.38,5.668,5.973,6.279,6.556,6.871,7.175,7.503,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - domestic (MW)
DARLINGTON CENTRAL 33/11KV,0.474,0.53,0.584,0.646,0.713,0.782,0.851,0.921,1.018,1.122,1.216,1.322,1.425,1.511,1.621,1.728,1.845,1.964,2.09,2.216,2.347,2.472,2.605,2.738,2.858,2.995,3.128,3.27,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - domestic (MW)
DARLINGTON EAST,1.167,1.261,1.351,1.454,1.566,1.681,1.796,1.912,2.073,2.246,2.403,2.579,2.75,2.894,3.077,3.255,3.45,3.648,3.858,4.068,4.286,4.495,4.716,4.938,5.138,5.366,5.586,5.824,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - domestic (MW)
DARLINGTON WEST,1.414,1.588,1.755,1.946,2.154,2.367,2.581,2.797,3.095,3.418,3.709,4.036,4.353,4.621,4.959,5.29,5.652,6.021,6.411,6.799,7.205,7.593,8.003,8.415,8.786,9.209,9.619,10.06,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - domestic (MW)
DENWICK,2.132,2.385,2.627,2.905,3.206,3.516,3.827,4.139,4.572,5.041,5.463,5.937,6.398,6.786,7.278,7.757,8.283,8.818,9.384,9.948,10.537,11.099,11.695,12.292,12.831,13.445,14.04,14.68,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - domestic (MW)
DUNSTON 66/11KV,0.54,0.622,0.701,0.791,0.889,0.99,1.091,1.193,1.334,1.486,1.624,1.778,1.928,2.054,2.214,2.371,2.542,2.716,2.9,3.083,3.275,3.458,3.652,3.847,4.022,4.222,4.415,4.624,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - domestic (MW)
DUNSTON 66/20KV,1.139,1.306,1.466,1.65,1.849,2.054,2.259,2.465,2.752,3.061,3.341,3.654,3.959,4.215,4.54,4.857,5.205,5.558,5.932,6.305,6.695,7.067,7.46,7.855,8.211,8.617,9.01,9.433,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - domestic (MW)
DURHAM EAST,0.481,0.538,0.592,0.654,0.722,0.791,0.861,0.931,1.028,1.133,1.227,1.333,1.436,1.523,1.633,1.741,1.858,1.978,2.105,2.231,2.363,2.489,2.622,2.756,2.876,3.014,3.147,3.29,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - domestic (MW)
EASTFIELD,1.639,1.811,1.976,2.165,2.37,2.581,2.792,3.005,3.3,3.619,3.906,4.229,4.543,4.807,5.142,5.468,5.826,6.19,6.575,6.959,7.361,7.743,8.149,8.555,8.922,9.34,9.745,10.181,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - domestic (MW)
EASTGATE CEMENT,0.503,0.545,0.584,0.629,0.678,0.728,0.779,0.83,0.9,0.976,1.045,1.122,1.197,1.26,1.34,1.418,1.503,1.59,1.682,1.774,1.87,1.961,2.058,2.155,2.243,2.342,2.439,2.543,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - domestic (MW)
EDUCATIONAL PRECINCT,0.266,0.346,0.422,0.51,0.605,0.703,0.801,0.899,1.036,1.184,1.318,1.467,1.613,1.735,1.891,2.042,2.208,2.377,2.556,2.734,2.92,3.097,3.285,3.474,3.644,3.838,4.026,4.228,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - domestic (MW)
ELVINGTON,0.691,0.723,0.754,0.79,0.829,0.869,0.909,0.949,1.005,1.066,1.12,1.181,1.241,1.291,1.354,1.416,1.484,1.553,1.626,1.699,1.775,1.847,1.924,2.001,2.07,2.15,2.226,2.309,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - domestic (MW)
FARADAY STREET,0.776,0.967,1.151,1.361,1.59,1.824,2.06,2.296,2.625,2.98,3.3,3.659,4.009,4.303,4.675,5.039,5.437,5.842,6.271,6.698,7.145,7.571,8.022,8.475,8.884,9.349,9.8,10.285,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - domestic (MW)
FAWDON T1 & SEATON BURN T1,2.079,2.296,2.504,2.742,3,3.266,3.532,3.8,4.171,4.573,4.935,5.341,5.737,6.069,6.491,6.902,7.352,7.811,8.296,8.779,9.285,9.767,10.277,10.789,11.252,11.778,12.288,12.836,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - domestic (MW)
FISHBURN,1.8,2.016,2.223,2.46,2.717,2.982,3.248,3.514,3.884,4.285,4.645,5.05,5.444,5.776,6.195,6.605,7.054,7.511,7.995,8.476,8.98,9.46,9.969,10.479,10.939,11.464,11.972,12.519,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - domestic (MW)
FLATWORTH CENTRAL,0.829,0.914,0.995,1.088,1.189,1.293,1.397,1.502,1.647,1.804,1.946,2.105,2.26,2.39,2.555,2.715,2.892,3.071,3.261,3.45,3.648,3.836,4.036,4.236,4.417,4.623,4.822,5.037,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - domestic (MW)
FOSS ISLANDS,1.029,1.207,1.377,1.573,1.785,2.003,2.221,2.441,2.745,3.075,3.372,3.705,4.03,4.303,4.648,4.986,5.355,5.732,6.13,6.526,6.941,7.336,7.755,8.175,8.554,8.986,9.404,9.854,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - domestic (MW)
FOSSWAY 33/11KV,0.639,0.82,0.992,1.191,1.406,1.627,1.849,2.072,2.381,2.715,3.017,3.355,3.684,3.961,4.312,4.654,5.03,5.412,5.815,6.218,6.639,7.04,7.465,7.891,8.276,8.715,9.139,9.596,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - domestic (MW)
FOURSTONES 20KV,2.285,2.462,2.631,2.825,3.036,3.253,3.47,3.688,3.991,4.319,4.614,4.946,5.268,5.54,5.883,6.218,6.586,6.96,7.356,7.75,8.162,8.555,8.972,9.389,9.766,10.196,10.611,11.059,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - domestic (MW)
FYLANDS BRIDGE,1.62,1.828,2.027,2.255,2.503,2.758,3.013,3.27,3.626,4.012,4.359,4.749,5.128,5.447,5.851,6.246,6.678,7.118,7.583,8.047,8.532,8.994,9.484,9.975,10.418,10.924,11.412,11.939,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - domestic (MW)
GALE LANE,2.216,2.388,2.553,2.742,2.947,3.158,3.369,3.581,3.876,4.195,4.482,4.805,5.118,5.383,5.717,6.043,6.401,6.765,7.15,7.533,7.934,8.317,8.722,9.128,9.495,9.913,10.317,10.753,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - domestic (MW)
GARWOOD STREET,1.118,1.265,1.404,1.565,1.739,1.918,2.098,2.278,2.529,2.8,3.044,3.318,3.584,3.809,4.093,4.37,4.674,4.983,5.31,5.636,5.977,6.302,6.646,6.991,7.303,7.658,8.002,8.372,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - domestic (MW)
GATESHEAD CENTRAL,0.195,0.256,0.314,0.381,0.454,0.528,0.603,0.678,0.783,0.895,0.997,1.111,1.222,1.316,1.434,1.55,1.676,1.805,1.941,2.077,2.219,2.354,2.498,2.642,2.771,2.919,3.062,3.217,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - domestic (MW)
GATESHEAD EAST,0.03,0.039,0.047,0.056,0.067,0.077,0.088,0.099,0.113,0.13,0.144,0.16,0.176,0.189,0.206,0.223,0.241,0.259,0.278,0.298,0.318,0.337,0.357,0.378,0.396,0.417,0.438,0.46,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - domestic (MW)
GOSFORTH 33/11KV,0.435,0.499,0.561,0.631,0.708,0.786,0.865,0.944,1.054,1.173,1.28,1.4,1.517,1.615,1.74,1.861,1.994,2.13,2.273,2.416,2.566,2.708,2.859,3.01,3.147,3.303,3.453,3.616,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - domestic (MW)
GRANGETOWN,1.109,1.3,1.483,1.693,1.921,2.155,2.39,2.626,2.954,3.308,3.627,3.986,4.334,4.628,4.999,5.362,5.759,6.164,6.592,7.018,7.464,7.889,8.339,8.79,9.198,9.662,10.112,10.596,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - domestic (MW)
GREATHAM,0.178,0.196,0.213,0.232,0.253,0.275,0.297,0.319,0.35,0.383,0.413,0.446,0.479,0.506,0.541,0.575,0.612,0.649,0.689,0.729,0.771,0.811,0.853,0.895,0.933,0.976,1.018,1.063,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - domestic (MW)
GUISBOROUGH T1 T2,2.581,2.839,3.085,3.367,3.673,3.988,4.304,4.621,5.062,5.538,5.967,6.449,6.918,7.312,7.812,8.299,8.833,9.377,9.952,10.525,11.125,11.696,12.301,12.908,13.456,14.081,14.685,15.335,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - domestic (MW)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - domestic (MW)
HARLOW GREEN,1.166,1.364,1.554,1.771,2.007,2.25,2.493,2.738,3.077,3.444,3.775,4.146,4.507,4.811,5.196,5.572,5.983,6.402,6.845,7.287,7.749,8.189,8.655,9.123,9.545,10.026,10.492,10.993,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - domestic (MW)
HARMIRE BRIDGE,1.444,1.566,1.681,1.815,1.959,2.108,2.257,2.406,2.614,2.838,3.041,3.268,3.489,3.675,3.911,4.141,4.393,4.649,4.92,5.191,5.473,5.743,6.028,6.315,6.573,6.867,7.152,7.459,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - domestic (MW)
HARRATON,2.059,2.18,2.295,2.428,2.572,2.72,2.868,3.017,3.223,3.447,3.648,3.875,4.095,4.28,4.514,4.743,4.994,5.249,5.519,5.788,6.069,6.338,6.622,6.907,7.164,7.457,7.741,8.046,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - domestic (MW)
HARROGATE 132/11KV,1.474,1.8,2.112,2.47,2.858,3.258,3.658,4.061,4.619,5.223,5.767,6.378,6.973,7.473,8.106,8.724,9.402,10.091,10.82,11.547,12.307,13.032,13.799,14.569,15.264,16.055,16.821,17.646,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - domestic (MW)
HARROGATE WEST,0.321,0.402,0.478,0.566,0.661,0.76,0.858,0.957,1.094,1.242,1.376,1.526,1.672,1.794,1.95,2.102,2.268,2.437,2.617,2.795,2.982,3.16,3.348,3.537,3.708,3.902,4.09,4.293,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - domestic (MW)
HARTMOOR 66/20KV,2.149,2.396,2.631,2.901,3.194,3.496,3.798,4.102,4.524,4.98,5.39,5.852,6.301,6.678,7.156,7.623,8.135,8.655,9.206,9.754,10.328,10.875,11.455,12.036,12.56,13.158,13.736,14.359,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - domestic (MW)
HAWTHORN PIT,2.874,3.146,3.406,3.704,4.028,4.361,4.695,5.03,5.496,5.999,6.453,6.962,7.458,7.875,8.402,8.918,9.482,10.057,10.665,11.271,11.904,12.508,13.148,13.789,14.369,15.029,15.667,16.355,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - domestic (MW)
HAXBY ROAD T2 T3,1.603,1.773,1.936,2.123,2.326,2.535,2.744,2.954,3.245,3.561,3.845,4.164,4.475,4.736,5.067,5.39,5.743,6.104,6.484,6.864,7.261,7.639,8.04,8.442,8.805,9.218,9.619,10.049,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - domestic (MW)
HEBBURN,0.26,0.294,0.326,0.363,0.404,0.445,0.486,0.528,0.586,0.648,0.705,0.768,0.83,0.881,0.947,1.011,1.081,1.153,1.228,1.303,1.382,1.457,1.537,1.616,1.688,1.77,1.849,1.935,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - domestic (MW)
HEBBURN WEST,0.082,0.093,0.104,0.117,0.13,0.144,0.157,0.171,0.191,0.211,0.23,0.251,0.272,0.289,0.311,0.332,0.355,0.379,0.404,0.429,0.455,0.48,0.507,0.533,0.557,0.585,0.611,0.639,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - domestic (MW)
HEDWORTH,0.984,1.105,1.221,1.354,1.498,1.647,1.796,1.945,2.153,2.377,2.579,2.806,3.027,3.213,3.448,3.678,3.93,4.186,4.457,4.727,5.009,5.279,5.564,5.85,6.108,6.402,6.687,6.993,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - domestic (MW)
HEIGHINGTON,0.011,0.011,0.012,0.012,0.013,0.014,0.014,0.015,0.016,0.017,0.018,0.019,0.02,0.021,0.022,0.023,0.024,0.025,0.026,0.027,0.028,0.03,0.031,0.032,0.033,0.035,0.036,0.037,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - domestic (MW)
HEXHAM,1.226,1.355,1.479,1.62,1.774,1.932,2.09,2.25,2.47,2.709,2.925,3.166,3.401,3.599,3.85,4.094,4.362,4.635,4.923,5.211,5.511,5.798,6.102,6.406,6.681,6.994,7.297,7.624,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - domestic (MW)
HIGH BARMSTON,1.892,2.018,2.137,2.275,2.424,2.578,2.732,2.887,3.101,3.333,3.543,3.778,4.006,4.199,4.442,4.68,4.94,5.205,5.486,5.765,6.057,6.336,6.631,6.927,7.194,7.498,7.793,8.11,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - domestic (MW)
HIGH FLATTS,1.273,1.476,1.671,1.894,2.137,2.387,2.636,2.888,3.236,3.613,3.953,4.335,4.706,5.018,5.414,5.8,6.223,6.654,7.109,7.563,8.037,8.49,8.969,9.449,9.883,10.378,10.856,11.371,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - domestic (MW)
HOUGHTON,3.048,3.223,3.39,3.583,3.791,4.006,4.221,4.437,4.737,5.061,5.354,5.682,6.001,6.27,6.61,6.942,7.306,7.677,8.069,8.459,8.867,9.257,9.669,10.082,10.456,10.881,11.292,11.736,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - domestic (MW)
HOWDON,0.407,0.455,0.5,0.552,0.609,0.667,0.726,0.784,0.866,0.954,1.033,1.122,1.209,1.282,1.374,1.464,1.563,1.664,1.77,1.876,1.987,2.093,2.204,2.317,2.418,2.533,2.645,2.765,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - domestic (MW)
