Primary,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,4.219,4.325,4.433,4.587,4.796,5.039,5.336,5.714,6.119,6.544,6.966,7.401,7.86,8.33,8.811,9.281,9.746,10.199,10.621,11.005,11.354,11.652,11.866,12.041,12.187,12.344,12.485,12.609,NPgN,Primary,NG FES - Counterfactual,Total peak demand (MW)
BOWESFIELD 33/11KV,9.611,9.83,11.543,11.859,12.288,12.793,13.388,14.096,14.83,15.587,16.327,17.079,17.854,18.626,19.394,20.183,20.953,21.701,22.394,23.033,23.624,24.146,24.555,24.906,25.216,25.492,25.744,25.971,NPgN,Primary,NG FES - Counterfactual,Total peak demand (MW)
BOWESFIELD 66/11KV,14.163,14.416,14.686,15.016,15.426,15.854,16.351,16.965,17.586,18.207,18.783,19.364,19.967,20.564,21.142,21.75,22.344,22.926,23.488,24.027,24.56,25.054,25.442,25.801,26.147,26.481,26.807,27.117,NPgN,Primary,NG FES - Counterfactual,Total peak demand (MW)
BRANCEPETH,14.487,14.606,15.033,15.246,15.561,15.925,16.356,16.872,17.391,17.912,18.427,18.943,19.481,20.001,20.508,20.985,21.441,21.878,22.286,22.666,23.046,23.39,23.652,23.88,24.093,24.292,24.482,24.647,NPgN,Primary,NG FES - Counterfactual,Total peak demand (MW)
BREAMISH STREET,9.618,9.67,10.641,12.823,12.972,13.172,13.403,13.663,13.927,14.192,14.435,14.678,14.927,15.165,15.394,15.638,15.872,16.104,16.316,16.512,16.695,16.86,16.998,17.122,17.236,17.341,17.437,17.523,NPgN,Primary,NG FES - Counterfactual,Total peak demand (MW)
BRENDA TRADING,21.163,21.307,21.485,23.045,23.537,24.153,24.903,25.803,26.729,27.67,28.602,29.544,30.507,31.454,32.381,33.282,34.151,34.967,35.719,36.399,37.017,37.55,37.939,38.238,38.493,38.75,38.979,39.174,NPgN,Primary,NG FES - Counterfactual,Total peak demand (MW)
CAMPLESHON ROAD,16.781,16.933,17.32,19.263,19.663,20.14,20.688,21.322,21.957,22.588,23.209,23.828,24.454,25.056,25.63,26.192,26.727,27.237,27.71,28.15,28.57,28.95,29.25,29.508,29.75,29.975,30.187,30.38,NPgN,Primary,NG FES - Counterfactual,Total peak demand (MW)
CARLEY HILL,16.152,16.248,16.37,16.596,16.961,17.416,17.951,18.573,19.198,19.827,20.441,21.055,21.675,22.269,22.838,23.405,23.942,24.444,24.905,25.325,25.714,26.059,26.322,26.53,26.718,26.885,27.038,27.169,NPgN,Primary,NG FES - Counterfactual,Total peak demand (MW)
CARLIN HOW T3 T4,15.682,15.81,15.969,16.229,16.633,17.144,17.748,18.453,19.16,19.862,20.545,21.227,21.924,22.591,23.233,23.87,24.476,25.053,25.586,26.079,26.551,26.976,27.303,27.582,27.839,28.077,28.3,28.496,NPgN,Primary,NG FES - Counterfactual,Total peak demand (MW)
CARR HILL,17.453,17.573,17.731,18.004,18.443,19.009,19.679,20.435,21.197,21.961,22.702,23.44,24.172,24.875,25.544,26.18,26.783,27.324,27.821,28.264,28.703,29.091,29.397,29.625,29.83,30.012,30.177,30.322,NPgN,Primary,NG FES - Counterfactual,Total peak demand (MW)
CATTERICK CAMP,16.63,16.927,17.251,17.671,18.225,18.838,19.54,20.347,21.159,21.974,22.855,23.739,24.642,25.52,26.376,27.203,28,28.777,29.509,30.201,30.869,31.487,32.004,32.476,32.926,33.354,33.766,34.15,NPgN,Primary,NG FES - Counterfactual,Total peak demand (MW)
CLOSE,22.42,22.431,23.122,23.144,23.218,23.323,23.448,23.597,23.751,23.912,24.056,24.205,24.402,24.593,24.811,25.024,25.231,25.437,25.631,25.818,25.999,26.168,26.314,26.457,26.593,26.721,26.846,26.933,NPgN,Primary,NG FES - Counterfactual,Total peak demand (MW)
CONEYTHORPE,13.017,14.642,16.611,16.828,17.142,17.518,17.953,18.467,18.986,19.51,20.019,20.53,21.052,21.561,22.054,22.515,22.957,23.381,23.775,24.138,24.479,24.783,25.013,25.207,25.384,25.576,25.755,25.917,NPgN,Primary,NG FES - Counterfactual,Total peak demand (MW)
CONSETT,22.484,22.635,23.309,23.583,23.993,24.472,25.048,25.75,26.468,27.192,27.912,28.641,29.4,30.144,30.875,31.573,32.245,32.894,33.498,34.058,34.617,35.118,35.5,35.831,36.135,36.413,36.672,36.9,NPgN,Primary,NG FES - Counterfactual,Total peak demand (MW)
CORPORATION STREET,12.497,12.485,12.484,12.511,12.576,12.681,12.807,12.949,13.094,13.242,13.381,13.522,13.667,13.804,13.937,14.074,14.204,14.333,14.448,14.554,14.65,14.738,14.813,14.88,14.94,14.994,15.042,15.083,NPgN,Primary,NG FES - Counterfactual,Total peak demand (MW)
COWTON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Counterfactual,Total peak demand (MW)
CRAMLINGTON T1 T3,10.834,10.826,10.821,10.833,10.871,10.91,10.974,11.082,11.2,11.323,11.452,11.586,11.739,11.897,12.062,12.226,12.389,12.549,12.703,12.848,12.995,13.125,13.215,13.294,13.365,13.431,13.493,13.546,NPgN,Primary,NG FES - Counterfactual,Total peak demand (MW)
CRAMLINGTON T2 T4,8.086,8.095,8.105,8.133,8.186,8.247,8.334,8.464,8.609,8.764,8.926,9.097,9.285,9.481,9.687,9.898,10.109,10.314,10.509,10.688,10.861,11.011,11.121,11.213,11.293,11.363,11.427,11.48,NPgN,Primary,NG FES - Counterfactual,Total peak demand (MW)
DARLEY,3.244,3.295,3.351,3.44,3.57,3.725,3.898,4.092,4.286,4.482,4.674,4.867,5.066,5.254,5.436,5.605,5.763,5.921,6.061,6.188,6.303,6.406,6.486,6.557,6.62,6.681,6.735,6.779,NPgN,Primary,NG FES - Counterfactual,Total peak demand (MW)
DARLINGTON 132/6KV,2.649,2.742,2.856,3.038,3.324,3.712,4.166,4.674,5.175,5.681,6.174,6.661,7.142,7.598,8.027,8.43,8.807,9.144,9.454,9.734,9.992,10.219,10.393,10.519,10.634,10.738,10.833,10.917,NPgN,Primary,NG FES - Counterfactual,Total peak demand (MW)
DARLINGTON 33/11KV,14.198,14.212,14.238,14.306,14.441,14.629,14.861,15.142,15.425,15.708,15.987,16.266,16.559,16.841,17.117,17.373,17.616,17.84,18.05,18.244,18.425,18.586,18.705,18.798,18.884,18.964,19.039,19.099,NPgN,Primary,NG FES - Counterfactual,Total peak demand (MW)
DARLINGTON CENTRAL 33/11KV,8.971,8.957,9.243,11.608,11.64,11.689,11.756,11.846,11.938,12.03,12.118,12.208,12.301,12.394,12.482,12.566,12.646,12.719,12.791,12.859,12.925,12.984,13.025,13.058,13.09,13.121,13.152,13.179,NPgN,Primary,NG FES - Counterfactual,Total peak demand (MW)
DARLINGTON EAST,18.366,18.915,19.078,19.351,19.776,20.314,20.972,21.776,22.599,23.44,24.271,25.11,25.971,26.823,27.658,28.468,29.253,29.99,30.681,31.314,31.901,32.414,32.785,33.078,33.338,33.574,33.791,33.98,NPgN,Primary,NG FES - Counterfactual,Total peak demand (MW)
DARLINGTON WEST,18.952,19.664,20.801,21.229,21.919,22.875,24.013,25.298,26.601,27.928,29.239,30.548,31.849,33.118,34.345,35.534,36.675,37.694,38.641,39.489,40.251,40.914,41.431,41.795,42.114,42.394,42.644,42.862,NPgN,Primary,NG FES - Counterfactual,Total peak demand (MW)
DENWICK,19.569,19.764,20.415,20.769,21.31,21.973,22.752,23.651,24.562,25.482,26.401,27.326,28.278,29.191,30.081,30.94,31.754,32.561,33.284,33.947,34.589,35.162,35.612,36.013,36.37,36.687,36.972,37.215,NPgN,Primary,NG FES - Counterfactual,Total peak demand (MW)
DUNSTON 66/11KV,12.969,13.823,20.101,20.188,20.346,20.552,20.795,21.072,21.356,21.643,21.928,22.215,22.507,22.788,23.063,23.324,23.571,23.807,24.017,24.204,24.382,24.537,24.661,24.762,24.848,24.92,24.981,25.029,NPgN,Primary,NG FES - Counterfactual,Total peak demand (MW)
DUNSTON 66/20KV,16.155,16.819,16.986,17.256,17.653,18.086,18.593,19.195,19.799,20.395,20.962,21.526,22.094,22.64,23.156,23.639,24.095,24.513,24.901,25.256,25.647,25.997,26.26,26.472,26.67,26.855,27.03,27.189,NPgN,Primary,NG FES - Counterfactual,Total peak demand (MW)
DURHAM EAST,14.699,14.744,15.209,16.839,16.93,17.021,17.131,17.274,17.421,17.57,17.721,17.877,18.051,18.225,18.404,18.573,18.739,18.907,19.071,19.233,19.409,19.576,19.715,19.853,19.987,20.119,20.25,20.368,NPgN,Primary,NG FES - Counterfactual,Total peak demand (MW)
EASTFIELD,23.359,23.441,23.548,23.743,24.058,24.478,24.978,25.552,26.14,26.734,27.282,27.835,28.401,28.951,29.491,29.987,30.462,30.911,31.319,31.69,32.234,32.737,33.17,33.556,33.919,34.261,34.586,34.889,NPgN,Primary,NG FES - Counterfactual,Total peak demand (MW)
EASTGATE CEMENT,7.699,7.71,7.723,7.745,7.781,7.825,7.876,7.934,7.993,8.053,8.115,8.178,8.247,8.315,8.385,8.451,8.515,8.579,8.64,8.7,8.76,8.818,8.872,8.924,8.976,9.026,9.074,9.118,NPgN,Primary,NG FES - Counterfactual,Total peak demand (MW)
EDUCATIONAL PRECINCT,17.703,17.689,17.68,17.703,17.774,17.886,18.024,18.184,18.349,18.517,18.676,18.839,19.019,19.19,19.363,19.535,19.699,19.866,20.015,20.154,20.283,20.399,20.497,20.589,20.672,20.746,20.814,20.865,NPgN,Primary,NG FES - Counterfactual,Total peak demand (MW)
ELVINGTON,9.843,9.864,9.888,9.924,9.979,10.047,10.13,10.229,10.34,10.46,10.586,10.719,10.863,11.012,11.171,11.346,11.522,11.696,11.861,12.016,12.16,12.292,12.41,12.518,12.617,12.709,12.796,12.875,NPgN,Primary,NG FES - Counterfactual,Total peak demand (MW)
FARADAY STREET,20.196,20.359,20.555,24.097,24.564,25.137,25.825,26.654,27.485,28.312,29.106,29.901,30.717,31.502,32.253,32.947,33.605,34.239,34.821,35.359,35.857,36.296,36.599,36.851,37.078,37.278,37.459,37.611,NPgN,Primary,NG FES - Counterfactual,Total peak demand (MW)
FAWDON T1 & SEATON BURN T1,20.358,20.586,22.502,22.896,23.454,24.047,24.742,25.616,26.501,27.394,28.25,29.112,30,30.875,31.719,32.574,33.401,34.186,34.929,35.623,36.298,36.9,37.331,37.693,38.028,38.339,38.634,38.902,NPgN,Primary,NG FES - Counterfactual,Total peak demand (MW)
FISHBURN,16.326,16.535,16.874,17.237,17.765,18.378,19.109,19.99,20.883,21.789,22.685,23.587,24.505,25.405,26.277,27.118,27.927,28.684,29.395,30.05,30.695,31.27,31.698,32.047,32.368,32.663,32.939,33.188,NPgN,Primary,NG FES - Counterfactual,Total peak demand (MW)
FLATWORTH CENTRAL,14.396,15.86,16.526,22.772,22.866,22.985,23.127,23.293,23.475,23.667,23.859,24.06,24.274,24.493,24.723,24.969,25.214,25.455,25.683,25.898,26.097,26.28,26.441,26.588,26.722,26.846,26.964,27.072,NPgN,Primary,NG FES - Counterfactual,Total peak demand (MW)
FOSS ISLANDS,27.687,27.789,28.15,28.302,28.538,28.818,29.149,29.558,29.981,30.411,30.847,31.293,31.791,32.283,32.793,33.289,33.775,34.254,34.709,35.142,35.561,35.947,36.26,36.554,36.831,37.092,37.344,37.555,NPgN,Primary,NG FES - Counterfactual,Total peak demand (MW)
FOSSWAY 33/11KV,15.628,15.708,15.816,16.017,16.351,16.818,17.369,17.985,18.611,19.243,19.861,20.479,21.1,21.696,22.273,22.84,23.381,23.887,24.345,24.757,25.126,25.448,25.706,25.907,26.081,26.231,26.361,26.47,NPgN,Primary,NG FES - Counterfactual,Total peak demand (MW)
FOURSTONES 20KV,17.457,17.388,18.073,18.023,17.992,17.973,17.966,17.975,17.993,18.013,18.038,18.069,18.111,18.155,18.205,18.253,18.302,18.35,18.396,18.439,18.483,18.524,18.556,18.584,18.611,18.634,18.656,18.671,NPgN,Primary,NG FES - Counterfactual,Total peak demand (MW)
FYLANDS BRIDGE,19.822,19.946,20.095,20.327,20.679,21.107,21.615,22.213,22.82,23.422,24.017,24.612,25.223,25.815,26.389,26.933,27.452,27.944,28.402,28.826,29.255,29.644,29.95,30.212,30.456,30.683,30.897,31.088,NPgN,Primary,NG FES - Counterfactual,Total peak demand (MW)
GALE LANE,8.587,9.195,9.305,9.499,9.8,10.168,10.591,11.073,11.548,12.025,12.49,12.949,13.402,13.833,14.233,14.611,14.966,15.278,15.571,15.837,16.087,16.311,16.481,16.603,16.719,16.827,16.928,17.02,NPgN,Primary,NG FES - Counterfactual,Total peak demand (MW)
GARWOOD STREET,14.055,14.047,14.328,14.35,14.419,14.526,14.66,14.827,15.003,15.18,15.359,15.542,15.747,15.949,16.159,16.365,16.565,16.757,16.935,17.101,17.255,17.393,17.5,17.593,17.677,17.753,17.823,17.874,NPgN,Primary,NG FES - Counterfactual,Total peak demand (MW)
GATESHEAD CENTRAL,12.013,12.478,12.483,14.659,14.708,14.76,14.834,14.936,15.05,15.173,15.294,15.422,15.565,15.713,15.869,16.023,16.177,16.326,16.465,16.592,16.732,16.855,16.954,17.04,17.116,17.182,17.243,17.294,NPgN,Primary,NG FES - Counterfactual,Total peak demand (MW)
GATESHEAD EAST,7.884,7.864,7.844,7.837,7.849,7.879,7.932,8.01,8.11,8.228,8.359,8.502,8.66,8.832,9.022,9.222,9.425,9.623,9.806,9.969,10.111,10.228,10.32,10.392,10.445,10.485,10.514,10.534,NPgN,Primary,NG FES - Counterfactual,Total peak demand (MW)
GOSFORTH 33/11KV,15.946,15.893,16.584,16.552,16.54,16.542,16.555,16.579,16.608,16.637,16.668,16.702,16.745,16.786,16.832,16.877,16.921,16.966,17.007,17.048,17.087,17.125,17.158,17.189,17.219,17.247,17.273,17.294,NPgN,Primary,NG FES - Counterfactual,Total peak demand (MW)
GRANGETOWN,15.882,16.597,17.563,17.725,17.983,18.326,18.766,19.318,19.929,20.584,21.267,21.977,22.733,23.518,24.341,25.196,26.05,26.871,27.637,28.33,28.95,29.482,29.9,30.236,30.516,30.75,30.952,31.12,NPgN,Primary,NG FES - Counterfactual,Total peak demand (MW)
GREATHAM,19.979,19.941,19.911,19.89,19.879,19.876,19.881,19.894,19.914,19.939,19.97,20.007,20.051,20.099,20.153,20.21,20.269,20.331,20.397,20.464,20.534,20.606,20.678,20.751,20.825,20.899,20.974,21.046,NPgN,Primary,NG FES - Counterfactual,Total peak demand (MW)
GUISBOROUGH T1 T2,14.971,15.154,15.365,15.703,16.209,16.826,17.546,18.387,19.225,20.072,20.904,21.735,22.575,23.383,24.155,24.904,25.617,26.289,26.912,27.487,28.034,28.526,28.899,29.21,29.498,29.763,30.011,30.232,NPgN,Primary,NG FES - Counterfactual,Total peak demand (MW)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Counterfactual,Total peak demand (MW)
HARLOW GREEN,15.413,15.523,15.664,15.908,16.29,16.759,17.312,17.945,18.574,19.196,19.792,20.381,20.964,21.518,22.035,22.518,22.971,23.374,23.747,24.084,24.433,24.745,24.981,25.159,25.325,25.479,25.623,25.753,NPgN,Primary,NG FES - Counterfactual,Total peak demand (MW)
HARMIRE BRIDGE,13.635,13.768,13.917,14.146,14.485,14.897,15.378,15.929,16.496,17.073,17.653,18.24,18.848,19.438,20.024,20.586,21.124,21.659,22.141,22.581,23.003,23.378,23.681,23.95,24.188,24.398,24.587,24.747,NPgN,Primary,NG FES - Counterfactual,Total peak demand (MW)
HARRATON,17.897,20.033,22.724,22.735,22.791,22.864,22.971,29.488,29.658,29.834,30.011,30.196,30.399,30.603,30.811,31.029,31.242,31.449,31.645,31.825,31.996,32.146,32.254,32.346,32.427,32.498,32.564,32.618,NPgN,Primary,NG FES - Counterfactual,Total peak demand (MW)
HARROGATE 132/11KV,27.702,27.993,28.33,31.127,31.915,32.896,34.026,35.315,36.609,37.912,39.179,40.445,41.724,42.954,44.135,45.238,46.286,47.282,48.192,49.026,49.793,50.475,51.002,51.437,51.829,52.24,52.618,52.955,NPgN,Primary,NG FES - Counterfactual,Total peak demand (MW)
HARROGATE WEST,11.174,11.206,12.802,12.855,12.933,13.027,13.134,13.26,13.389,13.518,13.645,13.774,13.913,14.05,14.188,14.314,14.437,14.556,14.671,14.783,14.893,14.997,15.086,15.17,15.252,15.34,15.427,15.505,NPgN,Primary,NG FES - Counterfactual,Total peak demand (MW)
HARTMOOR 66/20KV,19.347,19.553,19.799,20.188,20.765,21.411,22.194,23.177,24.161,25.148,26.109,27.073,28.06,29.02,29.933,30.801,31.629,32.415,33.152,33.835,34.505,35.099,35.503,35.837,36.144,36.462,36.764,37.035,NPgN,Primary,NG FES - Counterfactual,Total peak demand (MW)
HAWTHORN PIT,19.778,21.935,24.292,24.734,25.382,26.12,27.028,28.175,29.335,30.51,31.66,32.819,34.008,35.179,36.31,37.442,38.536,39.57,40.548,41.457,42.349,43.142,43.704,44.17,44.599,44.995,45.371,45.713,NPgN,Primary,NG FES - Counterfactual,Total peak demand (MW)
HAXBY ROAD T2 T3,12.004,13.041,13.074,13.171,13.347,13.588,13.867,14.17,14.476,14.791,15.105,15.418,15.729,16.025,16.309,16.582,16.841,17.078,17.29,17.478,17.644,17.789,17.912,18.002,18.081,18.147,18.202,18.249,NPgN,Primary,NG FES - Counterfactual,Total peak demand (MW)
HEBBURN,2.37,2.384,2.4,2.425,2.466,2.514,2.582,2.684,2.798,2.921,3.049,3.184,3.33,3.484,3.646,3.815,3.986,4.153,4.311,4.456,4.589,4.704,4.785,4.852,4.908,4.955,4.997,5.032,NPgN,Primary,NG FES - Counterfactual,Total peak demand (MW)
HEBBURN WEST,2.737,2.733,3.826,3.825,3.829,3.835,3.845,3.864,3.884,3.904,3.924,3.944,3.97,3.996,4.023,4.05,4.077,4.104,4.131,4.158,4.185,4.211,4.229,4.246,4.262,4.279,4.295,4.309,NPgN,Primary,NG FES - Counterfactual,Total peak demand (MW)
HEDWORTH,12.956,13.007,18.737,18.872,19.094,19.388,19.742,20.167,20.596,21.021,21.436,21.85,22.27,22.677,23.066,23.459,23.836,24.183,24.512,24.816,25.107,25.369,25.564,25.722,25.869,26.007,26.139,26.258,NPgN,Primary,NG FES - Counterfactual,Total peak demand (MW)
HEIGHINGTON,13.873,13.793,13.718,13.65,13.591,13.538,13.491,13.449,13.411,13.378,13.35,13.325,13.307,13.292,13.281,13.271,13.263,13.257,13.253,13.25,13.248,13.247,13.246,13.247,13.248,13.249,13.249,13.247,NPgN,Primary,NG FES - Counterfactual,Total peak demand (MW)
HEXHAM,21.393,21.325,22.092,22.06,22.063,22.075,22.115,22.196,22.289,22.388,22.493,22.606,22.736,22.87,23.01,23.148,23.285,23.421,23.551,23.674,23.798,23.91,23.988,24.057,24.12,24.178,24.232,24.277,NPgN,Primary,NG FES - Counterfactual,Total peak demand (MW)
HIGH BARMSTON,18.851,18.859,19.701,19.758,19.879,20.032,20.263,20.604,21.003,21.443,21.907,22.402,22.942,23.517,24.131,24.788,25.451,26.096,26.701,27.247,27.739,28.154,28.462,28.71,28.908,29.068,29.203,29.311,NPgN,Primary,NG FES - Counterfactual,Total peak demand (MW)
HIGH FLATTS,15.278,15.44,15.931,16.233,16.682,17.212,17.833,18.565,19.296,20.02,20.727,21.431,22.14,22.82,23.464,24.071,24.646,25.177,25.672,26.127,26.588,27.003,27.315,27.569,27.806,28.027,28.235,28.424,NPgN,Primary,NG FES - Counterfactual,Total peak demand (MW)
HOUGHTON,16.418,16.587,18.45,18.749,19.176,19.625,20.183,20.919,21.669,22.423,23.155,23.896,24.662,25.422,26.158,26.914,27.649,28.349,29.016,29.639,30.27,30.833,31.227,31.56,31.869,32.157,32.434,32.689,NPgN,Primary,NG FES - Counterfactual,Total peak demand (MW)
HOWDON,8.637,8.689,8.748,8.836,8.967,9.133,9.33,9.557,9.792,10.031,10.263,10.499,10.741,10.981,11.218,11.463,11.701,11.927,12.14,12.338,12.522,12.69,12.828,12.947,13.057,13.159,13.254,13.34,NPgN,Primary,NG FES - Counterfactual,Total peak demand (MW)
HUNTINGTON NEW LANE,16.857,17.473,17.585,17.777,18.07,18.432,18.85,19.328,19.813,20.299,20.781,21.265,21.756,22.231,22.691,23.135,23.56,23.96,24.33,24.671,24.989,25.276,25.506,25.698,25.875,26.049,26.212,26.358,NPgN,Primary,NG FES - Counterfactual,Total peak demand (MW)
HUSTHWAITE 33/11KV,12.535,12.745,12.972,13.278,13.685,14.135,14.648,15.232,15.826,16.43,17.029,17.633,18.251,18.854,19.446,20.064,20.66,21.25,21.795,22.306,22.788,23.228,23.595,23.929,24.239,24.529,24.802,25.054,NPgN,Primary,NG FES - Counterfactual,Total peak demand (MW)
JARROW,4.341,4.339,4.338,4.345,4.362,4.383,4.416,4.473,4.536,4.601,4.667,4.737,4.816,4.898,4.982,5.072,5.162,5.252,5.339,5.42,5.499,5.568,5.616,5.659,5.697,5.732,5.765,5.793,NPgN,Primary,NG FES - Counterfactual,Total peak demand (MW)
KENTON,13.496,15.157,15.271,15.46,15.744,16.089,16.484,16.94,17.397,17.845,18.265,18.681,19.098,19.497,19.873,20.248,20.603,20.93,21.234,21.516,21.783,22.025,22.211,22.36,22.501,22.632,22.757,22.869,NPgN,Primary,NG FES - Counterfactual,Total peak demand (MW)
