Primary,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
BLAYDON BURN,0.709,0.828,0.963,1.117,1.277,1.466,1.685,1.938,2.127,2.324,2.521,2.718,2.924,3.139,3.351,3.571,3.795,4.029,4.271,4.518,4.759,5.018,5.261,5.511,5.795,6.044,6.315,6.574,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - I&C and large (MW)
BLUCHER 33/11KV,0.127,0.171,0.221,0.279,0.342,0.417,0.503,0.603,0.677,0.755,0.832,0.91,0.991,1.076,1.16,1.246,1.335,1.427,1.522,1.62,1.715,1.817,1.913,2.011,2.123,2.221,2.328,2.43,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - I&C and large (MW)
BOLDON DOWNHILL,0.246,0.266,0.294,0.333,0.386,0.449,0.522,0.607,0.67,0.736,0.801,0.867,0.936,1.008,1.079,1.152,1.227,1.305,1.385,1.468,1.548,1.635,1.716,1.8,1.894,1.977,2.068,2.155,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - I&C and large (MW)
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,0.446,0.549,0.651,0.747,0.809,0.883,0.969,1.068,1.142,1.219,1.296,1.373,1.454,1.538,1.621,1.706,1.794,1.886,1.98,2.077,2.171,2.272,2.368,2.466,2.576,2.674,2.78,2.881,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - I&C and large (MW)
BOWESFIELD 33/11KV,0.139,0.219,0.331,0.483,0.691,0.937,1.222,1.551,1.797,2.052,2.309,2.565,2.833,3.112,3.388,3.673,3.966,4.269,4.584,4.905,5.219,5.555,5.872,6.197,6.566,6.89,7.243,7.58,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - I&C and large (MW)
BOWESFIELD 66/11KV,0.056,0.095,0.151,0.229,0.341,0.472,0.624,0.8,0.931,1.067,1.204,1.341,1.484,1.633,1.78,1.932,2.088,2.25,2.418,2.59,2.757,2.936,3.105,3.279,3.476,3.649,3.837,4.017,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - I&C and large (MW)
BRANCEPETH,0.376,0.486,0.628,0.81,1.04,1.312,1.626,1.99,2.261,2.543,2.826,3.109,3.405,3.713,4.018,4.333,4.656,4.991,5.338,5.693,6.039,6.411,6.761,7.12,7.527,7.884,8.274,8.646,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - I&C and large (MW)
BREAMISH STREET,0.665,0.735,0.812,0.898,0.984,1.085,1.202,1.337,1.439,1.544,1.649,1.754,1.865,1.979,2.093,2.21,2.33,2.455,2.584,2.717,2.846,2.984,3.114,3.248,3.4,3.533,3.678,3.816,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - I&C and large (MW)
BRENDA TRADING,0.119,0.199,0.314,0.475,0.703,0.971,1.282,1.641,1.909,2.188,2.467,2.747,3.039,3.343,3.645,3.956,4.275,4.606,4.949,5.299,5.641,6.008,6.354,6.709,7.111,7.464,7.849,8.217,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - I&C and large (MW)
CAMPLESHON ROAD,0.322,0.424,0.538,0.664,0.791,0.94,1.113,1.313,1.462,1.618,1.773,1.929,2.092,2.261,2.429,2.602,2.78,2.964,3.155,3.351,3.541,3.745,3.938,4.135,4.359,4.556,4.771,4.975,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - I&C and large (MW)
CARLEY HILL,0.194,0.277,0.381,0.514,0.679,0.873,1.098,1.358,1.553,1.755,1.957,2.16,2.372,2.593,2.811,3.037,3.268,3.508,3.756,4.011,4.258,4.525,4.775,5.032,5.324,5.58,5.859,6.125,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - I&C and large (MW)
CARLIN HOW T3 T4,0.277,0.353,0.467,0.632,0.873,1.157,1.485,1.865,2.149,2.444,2.74,3.036,3.345,3.667,3.986,4.315,4.653,5.003,5.366,5.738,6.099,6.488,6.853,7.229,7.655,8.028,8.436,8.825,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - I&C and large (MW)
CARR HILL,0.327,0.418,0.524,0.646,0.78,0.937,1.118,1.329,1.486,1.649,1.812,1.976,2.147,2.326,2.502,2.684,2.871,3.065,3.266,3.471,3.671,3.886,4.088,4.296,4.532,4.738,4.964,5.179,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - I&C and large (MW)
CATTERICK CAMP,0.441,0.582,0.752,0.955,1.188,1.463,1.781,2.149,2.424,2.71,2.997,3.284,3.583,3.895,4.204,4.523,4.85,5.19,5.541,5.901,6.251,6.628,6.982,7.346,7.758,8.12,8.515,8.892,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - I&C and large (MW)
CLOSE,0.524,0.625,0.757,0.927,1.147,1.406,1.706,2.053,2.312,2.582,2.852,3.122,3.405,3.699,3.99,4.291,4.599,4.919,5.251,5.59,5.92,6.275,6.609,6.952,7.341,7.682,8.054,8.409,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - I&C and large (MW)
CONEYTHORPE,0.957,1.088,1.226,1.37,1.496,1.644,1.816,2.014,2.162,2.316,2.47,2.625,2.786,2.954,3.12,3.292,3.468,3.651,3.84,4.034,4.223,4.425,4.616,4.812,5.034,5.229,5.442,5.645,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - I&C and large (MW)
CONSETT,0.259,0.365,0.508,0.697,0.949,1.245,1.588,1.985,2.282,2.59,2.899,3.209,3.532,3.868,4.202,4.545,4.898,5.264,5.643,6.031,6.409,6.815,7.197,7.59,8.034,8.425,8.851,9.257,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - I&C and large (MW)
CORPORATION STREET,0.025,0.046,0.078,0.123,0.188,0.265,0.355,0.458,0.535,0.615,0.696,0.776,0.86,0.948,1.034,1.124,1.215,1.311,1.409,1.51,1.608,1.714,1.813,1.915,2.031,2.132,2.243,2.349,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - I&C and large (MW)
COWTON,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - I&C and large (MW)
CRAMLINGTON T1 T3,0.013,0.033,0.065,0.113,0.187,0.273,0.373,0.488,0.575,0.664,0.754,0.844,0.939,1.036,1.134,1.234,1.336,1.443,1.553,1.666,1.776,1.894,2.006,2.12,2.249,2.363,2.487,2.605,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - I&C and large (MW)
CRAMLINGTON T2 T4,0.124,0.142,0.171,0.215,0.283,0.364,0.458,0.566,0.647,0.731,0.815,0.9,0.988,1.08,1.171,1.264,1.361,1.46,1.564,1.67,1.773,1.883,1.988,2.095,2.216,2.322,2.439,2.549,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - I&C and large (MW)
DARLEY,0.054,0.088,0.136,0.202,0.294,0.403,0.528,0.674,0.782,0.895,1.008,1.122,1.24,1.363,1.486,1.611,1.741,1.875,2.014,2.156,2.294,2.443,2.583,2.726,2.889,3.032,3.188,3.337,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - I&C and large (MW)
DARLINGTON 132/6KV,0.058,0.089,0.131,0.188,0.265,0.355,0.459,0.579,0.669,0.763,0.857,0.951,1.049,1.151,1.252,1.357,1.464,1.575,1.69,1.808,1.923,2.046,2.162,2.281,2.416,2.535,2.664,2.788,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - I&C and large (MW)
DARLINGTON 33/11KV,0.135,0.221,0.342,0.51,0.744,1.021,1.341,1.711,1.988,2.275,2.563,2.852,3.153,3.467,3.778,4.098,4.427,4.769,5.122,5.484,5.836,6.215,6.571,6.937,7.351,7.716,8.113,8.492,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - I&C and large (MW)
DARLINGTON CENTRAL 33/11KV,0.22,0.242,0.269,0.303,0.347,0.398,0.457,0.525,0.577,0.63,0.683,0.736,0.792,0.85,0.908,0.967,1.028,1.091,1.156,1.223,1.289,1.359,1.424,1.492,1.569,1.636,1.71,1.78,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - I&C and large (MW)
DARLINGTON EAST,5.707,5.806,5.915,6.032,6.143,6.274,6.426,6.601,6.732,6.868,7.005,7.142,7.284,7.433,7.58,7.732,7.888,8.05,8.217,8.389,8.556,8.735,8.904,9.077,9.274,9.446,9.635,9.814,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - I&C and large (MW)
DARLINGTON WEST,0.257,0.295,0.348,0.42,0.518,0.634,0.768,0.923,1.038,1.159,1.279,1.4,1.526,1.657,1.788,1.922,2.059,2.202,2.35,2.502,2.649,2.808,2.957,3.11,3.284,3.436,3.602,3.761,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - I&C and large (MW)
DENWICK,1.398,1.655,1.971,2.363,2.835,3.392,4.037,4.782,5.338,5.917,6.497,7.078,7.684,8.316,8.942,9.588,10.25,10.937,11.649,12.377,13.087,13.849,14.566,15.303,16.138,16.871,17.67,18.433,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - I&C and large (MW)
DUNSTON 66/11KV,0.142,0.179,0.235,0.315,0.433,0.571,0.731,0.916,1.055,1.199,1.343,1.487,1.638,1.795,1.951,2.111,2.276,2.446,2.623,2.804,2.981,3.17,3.348,3.532,3.739,3.921,4.12,4.31,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - I&C and large (MW)
DUNSTON 66/20KV,0.209,0.273,0.353,0.454,0.579,0.725,0.895,1.091,1.237,1.389,1.542,1.695,1.854,2.021,2.185,2.355,2.529,2.71,2.897,3.089,3.276,3.476,3.665,3.859,4.078,4.271,4.482,4.682,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - I&C and large (MW)
DURHAM EAST,0.791,0.86,0.96,1.101,1.304,1.543,1.82,2.14,2.379,2.628,2.877,3.126,3.386,3.658,3.927,4.204,4.488,4.783,5.089,5.402,5.706,6.034,6.342,6.658,7.016,7.331,7.675,8.002,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - I&C and large (MW)
EASTFIELD,0.343,0.418,0.501,0.591,0.68,0.785,0.906,1.047,1.151,1.26,1.369,1.479,1.593,1.712,1.829,1.951,2.075,2.205,2.339,2.476,2.609,2.753,2.888,3.026,3.183,3.321,3.472,3.615,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - I&C and large (MW)
EASTGATE CEMENT,0.008,0.035,0.08,0.148,0.254,0.379,0.524,0.691,0.815,0.945,1.075,1.206,1.342,1.483,1.624,1.768,1.917,2.071,2.231,2.394,2.553,2.724,2.885,3.05,3.237,3.401,3.581,3.752,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - I&C and large (MW)
EDUCATIONAL PRECINCT,0.17,0.235,0.313,0.408,0.519,0.651,0.803,0.979,1.111,1.248,1.385,1.522,1.665,1.814,1.962,2.115,2.271,2.434,2.602,2.774,2.942,3.122,3.291,3.465,3.662,3.836,4.025,4.205,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - I&C and large (MW)
ELVINGTON,0.94,1.09,1.233,1.362,1.429,1.508,1.599,1.705,1.784,1.866,1.948,2.03,2.116,2.206,2.295,2.386,2.48,2.578,2.678,2.782,2.882,2.99,3.092,3.197,3.315,3.419,3.532,3.64,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - I&C and large (MW)
FARADAY STREET,0.209,0.293,0.412,0.58,0.818,1.099,1.424,1.799,2.08,2.372,2.664,2.957,3.263,3.581,3.897,4.222,4.556,4.903,5.261,5.628,5.986,6.37,6.732,7.103,7.524,7.894,8.297,8.681,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - I&C and large (MW)
FAWDON T1 & SEATON BURN T1,0.144,0.211,0.297,0.41,0.554,0.725,0.922,1.151,1.321,1.498,1.676,1.854,2.04,2.233,2.425,2.623,2.825,3.036,3.254,3.477,3.694,3.928,4.148,4.373,4.629,4.853,5.099,5.332,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - I&C and large (MW)
FISHBURN,0.576,0.692,0.826,0.983,1.156,1.359,1.594,1.866,2.069,2.28,2.492,2.704,2.925,3.155,3.384,3.619,3.861,4.112,4.372,4.637,4.896,5.174,5.436,5.705,6.009,6.277,6.569,6.847,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - I&C and large (MW)
FLATWORTH CENTRAL,0.135,0.174,0.225,0.291,0.375,0.474,0.589,0.722,0.821,0.924,1.028,1.131,1.239,1.352,1.464,1.579,1.697,1.819,1.946,2.076,2.202,2.338,2.466,2.597,2.746,2.877,3.02,3.155,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - I&C and large (MW)
FOSS ISLANDS,0.098,0.174,0.294,0.475,0.75,1.074,1.45,1.883,2.208,2.545,2.882,3.221,3.574,3.942,4.306,4.682,5.067,5.468,5.882,6.306,6.719,7.163,7.58,8.01,8.496,8.922,9.388,9.832,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - I&C and large (MW)
FOSSWAY 33/11KV,0.109,0.164,0.239,0.338,0.471,0.627,0.808,1.016,1.173,1.335,1.497,1.66,1.83,2.007,2.183,2.364,2.549,2.742,2.942,3.146,3.345,3.558,3.76,3.966,4.2,4.406,4.63,4.844,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - I&C and large (MW)
FOURSTONES 20KV,0.266,0.41,0.606,0.868,1.224,1.642,2.126,2.686,3.105,3.54,3.975,4.412,4.868,5.342,5.813,6.298,6.795,7.312,7.847,8.394,8.927,9.5,10.039,10.592,11.22,11.77,12.372,12.945,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - I&C and large (MW)
FYLANDS BRIDGE,0.956,1.145,1.343,1.545,1.714,1.913,2.143,2.409,2.608,2.815,3.022,3.229,3.446,3.671,3.895,4.125,4.362,4.607,4.861,5.121,5.374,5.647,5.903,6.166,6.464,6.726,7.011,7.283,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - I&C and large (MW)
GALE LANE,0.067,0.082,0.105,0.139,0.189,0.248,0.316,0.395,0.454,0.515,0.577,0.638,0.702,0.769,0.836,0.904,0.974,1.047,1.122,1.199,1.274,1.355,1.431,1.509,1.597,1.675,1.76,1.84,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - I&C and large (MW)
GARWOOD STREET,0.428,0.531,0.665,0.837,1.057,1.316,1.617,1.964,2.224,2.493,2.764,3.035,3.317,3.612,3.903,4.204,4.513,4.833,5.165,5.504,5.835,6.19,6.524,6.868,7.257,7.599,7.971,8.327,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - I&C and large (MW)
GATESHEAD CENTRAL,1.352,1.411,1.488,1.59,1.724,1.881,2.064,2.275,2.432,2.596,2.76,2.925,3.096,3.275,3.452,3.635,3.822,4.017,4.218,4.424,4.625,4.841,5.044,5.252,5.489,5.696,5.922,6.138,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - I&C and large (MW)
GATESHEAD EAST,0.149,0.189,0.229,0.267,0.295,0.328,0.366,0.41,0.443,0.477,0.511,0.546,0.581,0.619,0.655,0.693,0.733,0.773,0.815,0.858,0.9,0.945,0.987,1.03,1.08,1.123,1.17,1.215,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - I&C and large (MW)
GOSFORTH 33/11KV,0.177,0.234,0.297,0.368,0.44,0.525,0.624,0.737,0.822,0.911,0.999,1.088,1.181,1.277,1.373,1.472,1.573,1.678,1.786,1.898,2.006,2.122,2.232,2.344,2.472,2.584,2.706,2.823,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - I&C and large (MW)
GRANGETOWN,0.157,0.223,0.318,0.449,0.633,0.849,1.1,1.39,1.606,1.832,2.057,2.283,2.519,2.765,3.008,3.259,3.517,3.784,4.061,4.344,4.62,4.917,5.196,5.482,5.807,6.092,6.403,6.7,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - I&C and large (MW)
GREATHAM,0.028,0.048,0.078,0.12,0.18,0.25,0.332,0.426,0.496,0.57,0.643,0.717,0.793,0.873,0.952,1.034,1.118,1.205,1.295,1.387,1.477,1.573,1.664,1.757,1.863,1.956,2.057,2.154,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - I&C and large (MW)
GUISBOROUGH T1 T2,4.015,4.125,4.27,4.464,4.72,5.023,5.373,5.778,6.081,6.395,6.71,7.026,7.356,7.699,8.039,8.39,8.75,9.123,9.51,9.906,10.291,10.706,11.095,11.496,11.949,12.348,12.782,13.197,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - I&C and large (MW)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - I&C and large (MW)
HARLOW GREEN,0.166,0.23,0.308,0.403,0.515,0.648,0.802,0.98,1.113,1.251,1.389,1.528,1.672,1.823,1.972,2.126,2.284,2.448,2.618,2.792,2.961,3.143,3.314,3.49,3.689,3.864,4.054,4.236,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - I&C and large (MW)
HARMIRE BRIDGE,0.13,0.223,0.357,0.546,0.815,1.131,1.498,1.922,2.239,2.569,2.899,3.229,3.574,3.934,4.29,4.658,5.034,5.426,5.831,6.245,6.649,7.083,7.491,7.91,8.385,8.803,9.258,9.692,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - I&C and large (MW)
HARRATON,0.102,0.161,0.243,0.355,0.509,0.69,0.9,1.143,1.324,1.512,1.701,1.89,2.087,2.293,2.497,2.707,2.922,3.146,3.378,3.615,3.846,4.094,4.327,4.567,4.839,5.077,5.337,5.586,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - I&C and large (MW)
HARROGATE 132/11KV,0.771,0.902,1.085,1.339,1.693,2.111,2.594,3.153,3.57,4.004,4.439,4.875,5.33,5.804,6.273,6.757,7.253,7.769,8.303,8.849,9.381,9.952,10.49,11.043,11.669,12.219,12.818,13.39,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - I&C and large (MW)
HARROGATE WEST,0.151,0.212,0.289,0.384,0.501,0.639,0.799,0.983,1.121,1.264,1.408,1.552,1.702,1.858,2.013,2.173,2.337,2.507,2.683,2.864,3.039,3.228,3.406,3.588,3.795,3.976,4.174,4.363,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - I&C and large (MW)
HARTMOOR 66/20KV,0.698,0.841,1.016,1.234,1.499,1.811,2.172,2.589,2.901,3.225,3.55,3.875,4.215,4.569,4.919,5.281,5.651,6.036,6.435,6.843,7.24,7.667,8.068,8.481,8.948,9.359,9.807,10.234,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - I&C and large (MW)
HAWTHORN PIT,0.406,0.534,0.685,0.865,1.069,1.309,1.588,1.909,2.15,2.4,2.65,2.901,3.163,3.435,3.706,3.984,4.27,4.567,4.874,5.189,5.495,5.824,6.134,6.452,6.812,7.129,7.474,7.803,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - I&C and large (MW)
HAXBY ROAD T2 T3,0.015,0.037,0.071,0.122,0.2,0.291,0.397,0.519,0.611,0.706,0.801,0.896,0.996,1.099,1.202,1.308,1.417,1.529,1.646,1.766,1.882,2.007,2.125,2.246,2.383,2.503,2.635,2.76,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - I&C and large (MW)
HEBBURN,0.123,0.161,0.202,0.248,0.292,0.344,0.405,0.475,0.527,0.581,0.636,0.69,0.747,0.806,0.865,0.926,0.988,1.052,1.119,1.187,1.254,1.325,1.392,1.461,1.54,1.608,1.684,1.755,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - I&C and large (MW)
HEBBURN WEST,0.032,0.041,0.051,0.062,0.072,0.084,0.097,0.113,0.124,0.137,0.149,0.161,0.174,0.187,0.2,0.213,0.227,0.242,0.257,0.272,0.287,0.303,0.318,0.333,0.35,0.366,0.383,0.398,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - I&C and large (MW)
HEDWORTH,0.249,0.287,0.329,0.379,0.431,0.492,0.563,0.645,0.706,0.769,0.833,0.897,0.964,1.033,1.102,1.173,1.246,1.321,1.4,1.48,1.558,1.641,1.72,1.801,1.893,1.974,2.062,2.145,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - I&C and large (MW)
HEIGHINGTON,0.141,0.149,0.16,0.173,0.189,0.208,0.23,0.256,0.275,0.295,0.315,0.335,0.356,0.377,0.399,0.421,0.444,0.467,0.492,0.517,0.541,0.567,0.592,0.617,0.646,0.671,0.698,0.724,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - I&C and large (MW)
HEXHAM,0.915,1.029,1.162,1.316,1.486,1.685,1.917,2.184,2.384,2.591,2.799,3.008,3.225,3.452,3.677,3.908,4.145,4.392,4.647,4.909,5.163,5.437,5.694,5.958,6.258,6.521,6.808,7.081,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - I&C and large (MW)
HIGH BARMSTON,0.386,0.481,0.59,0.714,0.846,1.002,1.182,1.389,1.545,1.707,1.868,2.031,2.2,2.376,2.551,2.731,2.916,3.108,3.307,3.51,3.708,3.921,4.121,4.327,4.56,4.764,4.988,5.201,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - I&C and large (MW)
HIGH FLATTS,0.349,0.428,0.53,0.661,0.829,1.027,1.256,1.522,1.72,1.926,2.132,2.339,2.555,2.779,3.002,3.232,3.467,3.712,3.965,4.225,4.477,4.748,5.003,5.266,5.563,5.824,6.108,6.38,NPgN,Primary,NG FES - Electric Engagement,Total installed PV capacity - I&C and large (MW)
