Primary,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
BENTON SQUARE,17.39,17.708,18.714,24.991,25.653,26.449,27.346,28.275,29.177,30.05,30.825,31.588,32.738,34.713,36.61,38.562,40.424,42.184,43.873,45.51,47.14,48.542,49.547,50.482,51.459,52.394,53.269,53.963,NPgN,Primary,NG FES - Hydrogen Evolution,Total peak demand (MW)
BENWELL,18.05,18.166,18.755,19.023,19.38,19.879,20.466,21.083,21.679,22.255,22.784,23.301,24.151,25.676,27.081,28.436,29.709,30.902,32.029,33.09,34.117,35.086,35.95,36.742,37.502,38.221,38.908,39.436,NPgN,Primary,NG FES - Hydrogen Evolution,Total peak demand (MW)
BILLINGHAM MARSH HOUSE,18.08,18.357,18.719,20.536,21.085,21.788,22.602,23.452,24.292,25.131,25.956,26.782,28.009,30.084,32.043,33.955,35.788,37.536,39.203,40.819,42.406,43.765,44.786,45.77,46.779,47.751,48.693,49.443,NPgN,Primary,NG FES - Hydrogen Evolution,Total peak demand (MW)
BILLY MILL,16.839,16.961,17.586,17.861,18.228,18.74,19.348,19.98,20.587,21.172,21.722,22.258,23.157,24.796,26.315,27.8,29.215,30.562,31.842,33.078,34.291,35.336,36.134,36.893,37.66,38.391,39.094,39.635,NPgN,Primary,NG FES - Hydrogen Evolution,Total peak demand (MW)
BIRTLEY GROVE 66/11KV,10.998,12.486,13.134,13.414,13.784,14.275,14.867,18.652,19.32,20.001,20.695,21.405,22.413,24.023,25.538,26.984,28.343,29.607,30.782,31.877,32.939,33.833,34.482,35.085,35.692,36.262,36.775,37.153,NPgN,Primary,NG FES - Hydrogen Evolution,Total peak demand (MW)
BIRTLEY GROVE 66/20KV,11.123,11.102,11.102,11.121,11.165,11.221,11.298,11.392,11.494,11.601,11.711,11.829,12.044,12.549,13.037,13.505,13.954,14.378,14.783,15.168,15.563,15.913,16.182,16.442,16.706,16.96,17.207,17.403,NPgN,Primary,NG FES - Hydrogen Evolution,Total peak demand (MW)
BLAYDON BURN,11.814,11.846,11.925,14.126,14.287,14.473,14.696,14.955,15.23,15.519,15.814,16.127,16.707,18.019,19.276,20.471,21.607,22.669,23.685,24.651,25.628,26.494,27.164,27.799,28.442,29.053,29.616,30.029,NPgN,Primary,NG FES - Hydrogen Evolution,Total peak demand (MW)
BLUCHER 33/11KV,14.237,14.561,15.565,16.006,16.555,17.261,18.075,18.928,19.768,20.596,21.388,22.166,23.277,25.021,26.632,28.179,29.625,30.971,32.236,33.423,34.567,35.604,36.466,37.242,37.991,38.694,39.361,39.859,NPgN,Primary,NG FES - Hydrogen Evolution,Total peak demand (MW)
BOLDON DOWNHILL,5.741,7.873,8.541,8.752,9.026,9.4,9.841,10.292,10.721,11.136,11.532,11.915,12.614,13.963,15.207,16.404,17.541,18.618,19.644,20.625,21.589,22.431,23.079,23.69,24.303,24.885,25.443,25.848,NPgN,Primary,NG FES - Hydrogen Evolution,Total peak demand (MW)
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,4.216,4.345,4.513,4.72,4.976,5.303,5.685,6.106,6.542,6.996,7.451,7.922,8.519,9.342,10.124,10.842,11.502,12.1,12.648,13.142,13.593,14.023,14.42,14.765,15.086,15.42,15.68,15.855,NPgN,Primary,NG FES - Hydrogen Evolution,Total peak demand (MW)
BOWESFIELD 33/11KV,9.608,9.857,11.66,12.058,12.55,13.181,13.919,14.704,15.49,16.284,17.056,17.835,18.898,20.425,21.857,23.237,24.523,25.715,26.822,27.85,28.831,29.704,30.412,31.047,31.666,32.242,32.787,33.218,NPgN,Primary,NG FES - Hydrogen Evolution,Total peak demand (MW)
BOWESFIELD 66/11KV,14.161,14.412,14.745,15.128,15.573,16.096,16.679,17.282,17.876,18.459,18.989,19.519,20.235,21.353,22.489,23.68,24.846,25.975,27.065,28.182,29.33,30.141,30.435,30.756,31.193,31.612,32.021,32.393,NPgN,Primary,NG FES - Hydrogen Evolution,Total peak demand (MW)
BRANCEPETH,14.48,14.597,15.083,15.351,15.714,16.168,16.693,17.243,17.767,18.274,18.763,19.241,20.404,23.258,25.89,28.371,30.731,32.965,35.118,37.163,39.176,41.171,43.1,44.923,46.672,48.349,49.533,50.174,NPgN,Primary,NG FES - Hydrogen Evolution,Total peak demand (MW)
BREAMISH STREET,9.617,9.662,10.651,12.851,13.011,13.243,13.521,13.812,14.092,14.367,14.612,14.851,15.202,15.714,16.185,16.65,17.086,17.494,17.872,18.227,18.568,18.883,19.157,19.403,19.639,19.858,20.064,20.231,NPgN,Primary,NG FES - Hydrogen Evolution,Total peak demand (MW)
BRENDA TRADING,21.158,21.332,21.628,23.3,23.88,24.671,25.627,26.64,27.637,28.618,29.577,30.53,32.057,34.743,37.247,39.628,41.873,43.978,45.958,47.827,49.64,51.21,52.396,53.496,54.598,55.671,56.696,57.462,NPgN,Primary,NG FES - Hydrogen Evolution,Total peak demand (MW)
CAMPLESHON ROAD,16.776,16.957,17.449,19.472,19.912,20.495,21.169,21.865,22.527,23.159,23.764,24.348,25.373,27.277,29.032,30.713,32.303,33.809,35.242,36.606,37.93,39.183,40.312,41.361,42.377,43.342,44.018,44.423,NPgN,Primary,NG FES - Hydrogen Evolution,Total peak demand (MW)
CARLEY HILL,16.147,16.269,16.489,16.796,17.204,17.769,18.442,19.141,19.807,20.45,21.062,21.654,22.722,24.739,26.59,28.367,30.043,31.622,33.115,34.536,35.919,37.157,38.169,39.108,40.026,40.888,41.707,42.301,NPgN,Primary,NG FES - Hydrogen Evolution,Total peak demand (MW)
CARLIN HOW T3 T4,15.676,15.822,16.074,16.421,16.894,17.536,18.289,19.069,19.809,20.516,21.184,21.827,23.208,26.262,29.061,31.729,34.255,36.643,38.928,41.091,43.195,45.271,47.272,49.144,50.934,52.641,53.729,54.291,NPgN,Primary,NG FES - Hydrogen Evolution,Total peak demand (MW)
CARR HILL,17.45,17.591,17.839,18.196,18.69,19.378,20.209,21.069,21.891,22.682,23.43,24.154,25.44,27.845,30.058,32.173,34.178,36.078,37.876,39.582,41.291,42.775,43.908,44.979,46.055,47.073,48.047,48.761,NPgN,Primary,NG FES - Hydrogen Evolution,Total peak demand (MW)
CATTERICK CAMP,16.624,16.922,17.322,17.808,18.404,19.127,19.957,20.817,21.643,22.449,23.305,24.144,25.459,27.77,29.945,32.03,34.023,35.924,37.745,39.499,41.222,42.821,44.21,45.528,46.837,48.095,49.045,49.699,NPgN,Primary,NG FES - Hydrogen Evolution,Total peak demand (MW)
CLOSE,22.407,22.354,23.006,22.991,23.026,23.108,23.217,23.363,23.509,23.662,23.796,23.943,24.142,24.911,25.677,26.432,27.167,27.876,28.558,29.214,29.852,30.475,31.062,31.644,32.214,32.777,33.332,33.868,NPgN,Primary,NG FES - Hydrogen Evolution,Total peak demand (MW)
CONEYTHORPE,13.013,14.653,16.697,16.972,17.316,17.777,18.311,18.869,19.406,19.931,20.429,20.918,21.689,22.992,24.208,25.35,26.427,27.442,28.401,29.315,30.2,31.011,31.698,32.329,32.948,33.563,34.065,34.394,NPgN,Primary,NG FES - Hydrogen Evolution,Total peak demand (MW)
CONSETT,22.478,22.63,23.384,23.729,24.189,24.79,25.5,26.253,26.991,27.714,28.424,29.129,30.392,32.951,35.354,37.64,39.815,41.872,43.834,45.712,47.585,49.271,50.651,51.96,53.267,54.51,55.508,56.186,NPgN,Primary,NG FES - Hydrogen Evolution,Total peak demand (MW)
CORPORATION STREET,12.496,12.464,12.458,12.48,12.536,12.647,12.795,12.956,13.111,13.265,13.406,13.545,13.75,14.023,14.271,14.513,14.739,14.951,15.143,15.319,15.484,15.638,15.775,15.896,16.008,16.11,16.203,16.281,NPgN,Primary,NG FES - Hydrogen Evolution,Total peak demand (MW)
COWTON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total peak demand (MW)
CRAMLINGTON T1 T3,10.831,10.803,10.798,10.814,10.855,10.916,10.997,11.097,11.204,11.317,11.436,11.565,11.78,12.274,12.754,13.215,13.655,14.068,14.464,14.844,15.222,15.569,15.858,16.13,16.402,16.664,16.909,17.104,NPgN,Primary,NG FES - Hydrogen Evolution,Total peak demand (MW)
CRAMLINGTON T2 T4,8.084,8.082,8.098,8.134,8.198,8.285,8.397,8.533,8.683,8.843,9.015,9.199,9.455,9.918,10.368,10.798,11.204,11.579,11.931,12.263,12.587,12.876,13.111,13.329,13.544,13.75,13.942,14.097,NPgN,Primary,NG FES - Hydrogen Evolution,Total peak demand (MW)
DARLEY,3.241,3.309,3.404,3.522,3.664,3.852,4.068,4.294,4.508,4.717,4.917,5.111,5.445,6.054,6.615,7.136,7.625,8.086,8.52,8.93,9.325,9.7,10.044,10.362,10.667,10.961,11.173,11.293,NPgN,Primary,NG FES - Hydrogen Evolution,Total peak demand (MW)
DARLINGTON 132/6KV,2.648,2.762,2.939,3.184,3.517,3.996,4.566,5.143,5.679,6.196,6.682,7.143,7.818,8.821,9.739,10.618,11.443,12.224,12.953,13.643,14.308,14.884,15.323,15.717,16.107,16.476,16.806,17.053,NPgN,Primary,NG FES - Hydrogen Evolution,Total peak demand (MW)
DARLINGTON 33/11KV,14.193,14.189,14.228,14.312,14.457,14.685,14.965,15.264,15.551,15.827,16.091,16.352,16.861,18.031,19.129,20.18,21.185,22.141,23.057,23.936,24.8,25.561,26.15,26.717,27.289,27.835,28.35,28.739,NPgN,Primary,NG FES - Hydrogen Evolution,Total peak demand (MW)
DARLINGTON CENTRAL 33/11KV,8.97,8.939,9.221,11.586,11.617,11.677,11.756,11.841,11.925,12.004,12.079,12.153,12.297,12.609,12.905,13.193,13.47,13.735,13.989,14.233,14.474,14.685,14.841,14.989,15.142,15.288,15.43,15.539,NPgN,Primary,NG FES - Hydrogen Evolution,Total peak demand (MW)
DARLINGTON EAST,18.361,18.921,19.178,19.543,20.043,20.739,21.571,22.449,23.307,24.159,24.986,25.808,26.969,28.741,30.401,31.978,33.453,34.829,36.113,37.311,38.445,39.489,40.379,41.17,41.934,42.663,43.24,43.631,NPgN,Primary,NG FES - Hydrogen Evolution,Total peak demand (MW)
DARLINGTON WEST,18.947,19.697,20.968,21.531,22.323,23.489,24.902,26.37,27.786,29.173,30.515,31.83,33.694,36.452,38.985,41.408,43.677,45.807,47.783,49.634,51.388,52.904,54.081,55.138,56.172,57.152,58.068,58.767,NPgN,Primary,NG FES - Hydrogen Evolution,Total peak demand (MW)
DENWICK,19.562,19.791,20.567,21.034,21.656,22.487,23.474,24.512,25.509,26.484,27.437,28.369,29.989,32.976,35.721,38.297,40.712,42.98,45.118,47.127,49.094,51.01,52.839,54.528,56.133,57.648,58.678,59.207,NPgN,Primary,NG FES - Hydrogen Evolution,Total peak demand (MW)
DUNSTON 66/11KV,12.967,13.822,20.136,20.248,20.414,20.658,20.961,21.286,21.602,21.911,22.211,22.508,23.033,24.008,24.907,25.754,26.552,27.305,28.011,28.681,29.342,29.925,30.393,30.833,31.266,31.67,32.039,32.305,NPgN,Primary,NG FES - Hydrogen Evolution,Total peak demand (MW)
DUNSTON 66/20KV,16.15,16.849,17.13,17.49,17.941,18.49,19.127,19.783,20.405,20.993,21.534,22.053,23.143,25.477,27.617,29.642,31.56,33.371,35.102,36.749,38.412,39.973,41.35,42.639,43.893,45.085,46.015,46.595,NPgN,Primary,NG FES - Hydrogen Evolution,Total peak demand (MW)
DURHAM EAST,14.695,14.699,15.144,16.754,16.824,16.911,17.014,17.133,17.253,17.376,17.5,17.63,17.831,18.297,18.76,19.208,19.646,20.069,20.482,20.888,21.308,21.691,22.01,22.323,22.642,22.955,23.262,23.538,NPgN,Primary,NG FES - Hydrogen Evolution,Total peak demand (MW)
EASTFIELD,23.355,23.423,23.571,23.802,24.138,24.634,25.24,25.883,26.511,27.126,27.686,28.239,29.026,30.202,31.289,32.295,33.233,34.11,34.919,35.668,36.582,37.443,38.226,38.946,39.638,40.3,40.86,41.321,NPgN,Primary,NG FES - Hydrogen Evolution,Total peak demand (MW)
EASTGATE CEMENT,7.697,7.687,7.685,7.692,7.713,7.748,7.792,7.844,7.897,7.95,8.005,8.062,8.225,8.692,9.128,9.543,9.944,10.329,10.704,11.064,11.42,11.771,12.111,12.442,12.763,13.073,13.3,13.424,NPgN,Primary,NG FES - Hydrogen Evolution,Total peak demand (MW)
EDUCATIONAL PRECINCT,17.7,17.652,17.631,17.643,17.697,17.812,17.966,18.142,18.314,18.486,18.646,18.808,19.097,19.726,20.316,20.884,21.423,21.933,22.415,22.873,23.317,23.727,24.086,24.426,24.756,25.067,25.362,25.605,NPgN,Primary,NG FES - Hydrogen Evolution,Total peak demand (MW)
ELVINGTON,9.841,9.836,9.84,9.86,9.9,9.961,10.043,10.144,10.258,10.382,10.518,10.665,10.885,11.305,11.707,12.105,12.486,12.848,13.191,13.515,13.824,14.122,14.407,14.682,14.948,15.206,15.412,15.555,NPgN,Primary,NG FES - Hydrogen Evolution,Total peak demand (MW)
FARADAY STREET,20.192,20.373,20.677,24.322,24.868,25.607,26.477,27.376,28.23,29.049,29.812,30.548,31.755,33.872,35.834,37.669,39.389,40.998,42.516,43.937,45.308,46.558,47.578,48.498,49.395,50.225,51.007,51.58,NPgN,Primary,NG FES - Hydrogen Evolution,Total peak demand (MW)
FAWDON T1 & SEATON BURN T1,20.348,20.647,22.767,23.312,23.952,24.735,25.617,26.536,27.424,28.291,29.103,29.901,31.254,33.772,36.13,38.424,40.595,42.639,44.59,46.454,48.28,49.966,51.399,52.72,54.023,55.264,56.117,56.654,NPgN,Primary,NG FES - Hydrogen Evolution,Total peak demand (MW)
FISHBURN,16.32,16.564,17.035,17.516,18.136,18.921,19.833,20.784,21.702,22.601,23.474,24.331,25.979,29.368,32.49,35.443,38.236,40.867,43.38,45.744,48.055,50.335,52.527,54.563,56.51,58.374,59.462,59.98,NPgN,Primary,NG FES - Hydrogen Evolution,Total peak demand (MW)
FLATWORTH CENTRAL,14.394,15.821,16.461,22.685,22.759,22.87,23.013,23.182,23.365,23.56,23.76,23.974,24.242,24.645,25.036,25.425,25.797,26.148,26.476,26.781,27.07,27.335,27.567,27.787,28.004,28.213,28.417,28.604,NPgN,Primary,NG FES - Hydrogen Evolution,Total peak demand (MW)
FOSS ISLANDS,27.674,27.726,28.085,28.237,28.467,28.778,29.147,29.563,29.98,30.4,30.824,31.26,31.921,33.457,34.948,36.391,37.781,39.107,40.379,41.608,42.815,43.92,44.85,45.754,46.661,47.54,48.368,49.088,NPgN,Primary,NG FES - Hydrogen Evolution,Total peak demand (MW)
FOSSWAY 33/11KV,15.626,15.716,15.887,16.148,16.522,17.083,17.766,18.48,19.168,19.839,20.48,21.106,22.126,23.84,25.401,26.884,28.272,29.572,30.785,31.922,33.01,33.994,34.827,35.588,36.318,36.998,37.641,38.109,NPgN,Primary,NG FES - Hydrogen Evolution,Total peak demand (MW)
FOURSTONES 20KV,17.455,17.344,17.998,17.919,17.862,17.824,17.804,17.8,17.806,17.817,17.836,17.864,18.017,18.542,19.038,19.515,19.977,20.421,20.85,21.264,21.675,22.064,22.416,22.761,23.1,23.427,23.663,23.771,NPgN,Primary,NG FES - Hydrogen Evolution,Total peak demand (MW)
FYLANDS BRIDGE,19.818,19.938,20.142,20.428,20.819,21.339,21.955,22.601,23.225,23.823,24.401,24.966,26.025,28.207,30.234,32.159,33.99,35.725,37.382,38.96,40.536,41.99,43.238,44.418,45.579,46.686,47.532,48.093,NPgN,Primary,NG FES - Hydrogen Evolution,Total peak demand (MW)
GALE LANE,8.583,9.223,9.426,9.69,10.023,10.474,10.998,11.529,12.024,12.497,12.941,13.364,14.133,15.612,16.987,18.321,19.598,20.82,21.986,23.117,24.24,25.181,25.837,26.465,27.12,27.743,28.333,28.765,NPgN,Primary,NG FES - Hydrogen Evolution,Total peak demand (MW)
GARWOOD STREET,14.049,14.02,14.3,14.324,14.391,14.513,14.669,14.849,15.031,15.211,15.391,15.578,15.941,16.885,17.779,18.638,19.461,20.241,20.987,21.69,22.378,23.018,23.566,24.097,24.621,25.124,25.61,26.003,NPgN,Primary,NG FES - Hydrogen Evolution,Total peak demand (MW)
GATESHEAD CENTRAL,12.011,12.451,12.444,14.612,14.656,14.714,14.799,14.906,15.026,15.155,15.286,15.429,15.644,16.076,16.493,16.888,17.262,17.612,17.939,18.241,18.557,18.838,19.064,19.28,19.494,19.699,19.896,20.062,NPgN,Primary,NG FES - Hydrogen Evolution,Total peak demand (MW)
GATESHEAD EAST,7.883,7.846,7.813,7.798,7.808,7.846,7.912,8.01,8.133,8.279,8.447,8.636,8.855,9.161,9.459,9.738,9.994,10.224,10.426,10.6,10.753,10.884,10.992,11.088,11.176,11.258,11.336,11.404,NPgN,Primary,NG FES - Hydrogen Evolution,Total peak demand (MW)
GOSFORTH 33/11KV,15.944,15.852,16.515,16.455,16.414,16.397,16.397,16.41,16.427,16.447,16.468,16.495,16.565,16.772,16.976,17.177,17.376,17.568,17.753,17.933,18.111,18.267,18.39,18.511,18.636,18.756,18.872,18.973,NPgN,Primary,NG FES - Hydrogen Evolution,Total peak demand (MW)
GRANGETOWN,15.877,16.584,17.576,17.776,18.079,18.513,19.06,19.695,20.383,21.115,21.891,22.715,23.829,25.661,27.404,29.07,30.632,32.076,33.413,34.637,35.79,36.815,37.654,38.435,39.197,39.92,40.594,41.129,NPgN,Primary,NG FES - Hydrogen Evolution,Total peak demand (MW)
GREATHAM,19.978,19.875,19.787,19.713,19.654,19.609,19.577,19.558,19.55,19.551,19.563,19.584,19.627,19.735,19.849,19.968,20.092,20.218,20.342,20.466,20.589,20.706,20.81,20.915,21.021,21.128,21.234,21.334,NPgN,Primary,NG FES - Hydrogen Evolution,Total peak demand (MW)
GUISBOROUGH T1 T2,14.965,15.179,15.518,15.963,16.535,17.304,18.201,19.123,19.993,20.839,21.646,22.423,23.846,26.591,29.115,31.52,33.794,35.941,37.987,39.931,41.826,43.622,45.242,46.745,48.196,49.576,50.622,51.252,NPgN,Primary,NG FES - Hydrogen Evolution,Total peak demand (MW)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total peak demand (MW)
HARLOW GREEN,15.409,15.544,15.778,16.102,16.532,17.113,17.8,18.5,19.155,19.772,20.34,20.878,21.888,23.832,25.603,27.285,28.874,30.376,31.805,33.163,34.523,35.768,36.819,37.794,38.745,39.646,40.511,41.142,NPgN,Primary,NG FES - Hydrogen Evolution,Total peak demand (MW)
HARMIRE BRIDGE,13.63,13.776,13.99,14.275,14.649,15.148,15.743,16.377,16.997,17.613,18.224,18.83,19.871,21.802,23.584,25.248,26.812,28.281,29.664,30.964,32.232,33.461,34.631,35.719,36.756,37.736,38.406,38.754,NPgN,Primary,NG FES - Hydrogen Evolution,Total peak demand (MW)
HARRATON,17.895,20.003,22.693,22.706,22.759,22.853,22.985,29.502,29.67,29.842,30.018,30.205,30.587,31.489,32.361,33.225,34.06,34.858,35.624,36.373,37.126,37.725,38.088,38.456,38.86,39.245,39.616,39.898,NPgN,Primary,NG FES - Hydrogen Evolution,Total peak demand (MW)
HARROGATE 132/11KV,27.693,28.034,28.557,31.502,32.364,33.549,34.936,36.371,37.74,39.07,40.331,41.554,43.416,46.36,49.089,51.661,54.081,56.361,58.499,60.538,62.508,64.226,65.564,66.787,68,69.193,70.233,71.004,NPgN,Primary,NG FES - Hydrogen Evolution,Total peak demand (MW)
HARROGATE WEST,11.171,11.176,12.761,12.802,12.863,12.952,13.058,13.175,13.29,13.404,13.515,13.628,13.822,14.277,14.717,15.14,15.553,15.952,16.338,16.718,17.094,17.43,17.699,17.966,18.238,18.512,18.769,18.988,NPgN,Primary,NG FES - Hydrogen Evolution,Total peak demand (MW)
HARTMOOR 66/20KV,19.341,19.591,20.01,20.55,21.237,22.108,23.119,24.16,25.15,26.105,27.008,27.885,29.426,32.348,35.095,37.728,40.229,42.593,44.85,47.025,49.187,51.068,52.476,53.789,55.13,56.432,57.499,58.206,NPgN,Primary,NG FES - Hydrogen Evolution,Total peak demand (MW)
HAWTHORN PIT,19.772,21.972,24.507,25.116,25.902,26.904,28.072,29.285,30.455,31.599,32.695,33.771,35.599,38.988,42.155,45.214,48.106,50.823,53.413,55.873,58.298,60.521,62.376,64.082,65.767,67.368,68.615,69.438,NPgN,Primary,NG FES - Hydrogen Evolution,Total peak demand (MW)
HAXBY ROAD T2 T3,12.002,13.043,13.117,13.239,13.414,13.689,14.031,14.388,14.729,15.065,15.392,15.71,16.132,16.611,17.041,17.448,17.823,18.174,18.486,18.768,19.025,19.246,19.426,19.575,19.71,19.832,19.941,20.032,NPgN,Primary,NG FES - Hydrogen Evolution,Total peak demand (MW)
HEBBURN,2.37,2.385,2.413,2.453,2.51,2.586,2.679,2.789,2.91,3.042,3.182,3.333,3.527,3.825,4.118,4.4,4.664,4.905,5.128,5.333,5.529,5.694,5.809,5.913,6.019,6.118,6.213,6.289,NPgN,Primary,NG FES - Hydrogen Evolution,Total peak demand (MW)
HEBBURN WEST,2.736,2.726,3.817,3.816,3.819,3.828,3.839,3.853,3.867,3.882,3.896,3.912,3.941,4.04,4.14,4.242,4.341,4.436,4.53,4.621,4.713,4.794,4.852,4.91,4.972,5.032,5.092,5.145,NPgN,Primary,NG FES - Hydrogen Evolution,Total peak demand (MW)
HEDWORTH,12.953,13.015,18.806,18.993,19.25,19.623,20.064,20.521,20.958,21.375,21.77,22.153,22.83,24.133,25.343,26.523,27.645,28.707,29.72,30.685,31.634,32.486,33.17,33.809,34.447,35.053,35.636,36.076,NPgN,Primary,NG FES - Hydrogen Evolution,Total peak demand (MW)
HEIGHINGTON,13.872,13.751,13.641,13.541,13.453,13.375,13.308,13.25,13.2,13.158,13.122,13.094,13.075,13.103,13.136,13.17,13.208,13.247,13.284,13.319,13.354,13.387,13.418,13.45,13.481,13.511,13.539,13.566,NPgN,Primary,NG FES - Hydrogen Evolution,Total peak demand (MW)
HEXHAM,21.39,21.276,22.022,21.972,21.956,21.971,22.014,22.079,22.156,22.239,22.331,22.434,22.729,23.547,24.324,25.071,25.79,26.474,27.133,27.766,28.395,28.977,29.477,29.958,30.436,30.894,31.234,31.426,NPgN,Primary,NG FES - Hydrogen Evolution,Total peak demand (MW)
HIGH BARMSTON,18.848,18.835,19.689,19.768,19.921,20.145,20.45,20.836,21.283,21.779,22.321,22.916,23.736,25.147,26.516,27.845,29.097,30.252,31.325,32.332,33.294,34.075,34.598,35.096,35.61,36.092,36.555,36.915,NPgN,Primary,NG FES - Hydrogen Evolution,Total peak demand (MW)
HIGH FLATTS,15.274,15.473,16.087,16.49,17.001,17.668,18.442,19.236,19.989,20.706,21.384,22.038,23.176,25.318,27.323,29.254,31.098,32.852,34.525,36.146,37.784,39.166,40.139,41.068,42.035,42.951,43.782,44.387,NPgN,Primary,NG FES - Hydrogen Evolution,Total peak demand (MW)
HOUGHTON,16.414,16.618,18.613,19.03,19.55,20.181,20.91,21.671,22.411,23.133,23.819,24.497,25.582,27.485,29.28,31.037,32.696,34.248,35.726,37.129,38.529,39.799,40.823,41.753,42.679,43.559,44.303,44.829,NPgN,Primary,NG FES - Hydrogen Evolution,Total peak demand (MW)
HOWDON,8.635,8.676,8.743,8.84,8.976,9.166,9.396,9.641,9.884,10.126,10.36,10.594,10.937,11.514,12.058,12.591,13.097,13.576,14.028,14.452,14.863,15.234,15.539,15.826,16.109,16.381,16.642,16.859,NPgN,Primary,NG FES - Hydrogen Evolution,Total peak demand (MW)
HUNTINGTON NEW LANE,16.852,17.476,17.65,17.888,18.198,18.624,19.128,19.656,20.165,20.658,21.137,21.605,22.382,23.795,25.107,26.363,27.557,28.69,29.763,30.782,31.773,32.681,33.455,34.181,34.895,35.588,36.14,36.522,NPgN,Primary,NG FES - Hydrogen Evolution,Total peak demand (MW)
HUSTHWAITE 33/11KV,12.531,12.751,13.045,13.403,13.834,14.365,14.978,15.622,16.247,16.867,17.472,18.07,18.968,20.374,21.678,22.947,24.141,25.266,26.325,27.324,28.283,29.216,30.108,30.928,31.71,32.456,33.024,33.372,NPgN,Primary,NG FES - Hydrogen Evolution,Total peak demand (MW)
