Primary,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
BENTON SQUARE,1.64,1.743,1.869,2.032,2.22,2.424,2.634,2.844,3.056,3.349,3.666,3.951,4.272,4.584,4.847,5.179,5.504,5.86,6.222,6.605,6.986,7.385,7.766,8.169,8.573,8.938,9.353,9.755,10.189,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
BENWELL,1.074,1.17,1.285,1.436,1.61,1.798,1.992,2.185,2.381,2.651,2.944,3.207,3.503,3.791,4.034,4.34,4.64,4.968,5.302,5.656,6.008,6.376,6.727,7.099,7.472,7.808,8.192,8.563,8.963,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
BILLINGHAM MARSH HOUSE,2.366,2.484,2.628,2.816,3.032,3.266,3.507,3.748,3.991,4.328,4.692,5.02,5.389,5.747,6.049,6.43,6.803,7.212,7.627,8.067,8.505,8.963,9.4,9.863,10.327,10.746,11.223,11.685,12.183,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
BILLY MILL,1.55,1.639,1.748,1.891,2.054,2.231,2.414,2.596,2.78,3.035,3.31,3.558,3.837,4.109,4.337,4.626,4.908,5.217,5.532,5.864,6.196,6.543,6.873,7.224,7.575,7.892,8.253,8.603,8.979,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
BIRTLEY GROVE 66/11KV,1.066,1.136,1.22,1.33,1.456,1.593,1.734,1.875,2.017,2.214,2.427,2.619,2.835,3.044,3.221,3.444,3.662,3.901,4.144,4.401,4.658,4.926,5.182,5.452,5.724,5.969,6.248,6.518,6.809,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
BIRTLEY GROVE 66/20KV,0.438,0.479,0.528,0.593,0.667,0.747,0.83,0.913,0.996,1.112,1.237,1.349,1.476,1.599,1.702,1.833,1.961,2.101,2.244,2.395,2.545,2.703,2.853,3.011,3.171,3.315,3.478,3.637,3.808,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
BLAYDON BURN,0.772,0.86,0.966,1.105,1.265,1.439,1.617,1.796,1.975,2.224,2.494,2.737,3.01,3.275,3.499,3.781,4.057,4.36,4.668,4.993,5.317,5.657,5.98,6.323,6.666,6.977,7.33,7.672,8.04,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
BLUCHER 33/11KV,1.209,1.304,1.42,1.572,1.746,1.934,2.129,2.323,2.519,2.79,3.083,3.348,3.644,3.933,4.176,4.484,4.784,5.113,5.448,5.803,6.156,6.525,6.877,7.25,7.624,7.961,8.346,8.718,9.119,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
BOLDON DOWNHILL,1.826,1.903,1.997,2.119,2.259,2.412,2.569,2.726,2.883,3.102,3.339,3.553,3.793,4.026,4.222,4.47,4.713,4.979,5.249,5.535,5.82,6.118,6.403,6.704,7.006,7.278,7.589,7.889,8.213,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,0.499,0.53,0.567,0.616,0.672,0.732,0.794,0.857,0.92,1.007,1.101,1.186,1.281,1.373,1.451,1.55,1.646,1.752,1.859,1.973,2.086,2.205,2.318,2.437,2.557,2.666,2.789,2.908,3.037,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
BOWESFIELD 33/11KV,0.625,0.698,0.786,0.902,1.034,1.178,1.326,1.474,1.624,1.83,2.054,2.255,2.482,2.702,2.887,3.121,3.35,3.601,3.857,4.127,4.396,4.677,4.945,5.23,5.514,5.772,6.065,6.349,6.654,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
BOWESFIELD 66/11KV,0.822,0.876,0.942,1.029,1.128,1.236,1.346,1.457,1.569,1.724,1.891,2.042,2.211,2.376,2.514,2.69,2.861,3.049,3.24,3.442,3.644,3.854,4.055,4.268,4.481,4.674,4.893,5.105,5.334,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
BRANCEPETH,2.475,2.631,2.82,3.068,3.352,3.661,3.978,4.296,4.616,5.059,5.539,5.971,6.456,6.928,7.326,7.828,8.319,8.857,9.405,9.984,10.561,11.165,11.74,12.35,12.961,13.513,14.142,14.75,15.405,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
BREAMISH STREET,0.16,0.198,0.244,0.304,0.372,0.447,0.524,0.601,0.678,0.785,0.901,1.006,1.123,1.237,1.334,1.455,1.574,1.704,1.837,1.977,2.116,2.262,2.402,2.549,2.697,2.83,2.983,3.13,3.288,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
BRENDA TRADING,1.939,2.074,2.238,2.452,2.698,2.965,3.24,3.515,3.792,4.175,4.59,4.964,5.384,5.793,6.137,6.572,6.997,7.462,7.936,8.437,8.937,9.459,9.957,10.484,11.013,11.491,12.035,12.561,13.128,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
CAMPLESHON ROAD,1.618,1.719,1.841,2.0,2.184,2.382,2.587,2.792,2.998,3.284,3.593,3.871,4.184,4.489,4.745,5.069,5.385,5.732,6.085,6.458,6.83,7.219,7.59,7.983,8.377,8.733,9.138,9.53,9.953,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
CARLEY HILL,1.336,1.452,1.593,1.777,1.989,2.218,2.454,2.69,2.928,3.257,3.613,3.935,4.296,4.646,4.942,5.315,5.68,6.08,6.487,6.918,7.347,7.795,8.223,8.676,9.13,9.541,10.008,10.46,10.947,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
CARLIN HOW T3 T4,1.776,1.896,2.043,2.234,2.454,2.692,2.938,3.183,3.43,3.773,4.143,4.478,4.853,5.217,5.524,5.913,6.292,6.708,7.132,7.579,8.025,8.491,8.936,9.407,9.88,10.306,10.792,11.262,11.768,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
CARR HILL,1.611,1.747,1.911,2.125,2.371,2.638,2.912,3.187,3.464,3.847,4.262,4.636,5.056,5.465,5.808,6.243,6.668,7.134,7.608,8.109,8.608,9.13,9.628,10.155,10.684,11.162,11.706,12.232,12.799,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
CATTERICK CAMP,1.537,1.689,1.874,2.115,2.392,2.693,3.002,3.312,3.624,4.056,4.523,4.945,5.418,5.878,6.265,6.755,7.234,7.758,8.292,8.856,9.419,10.007,10.568,11.162,11.758,12.296,12.908,13.501,14.14,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
CLOSE,0.165,0.193,0.227,0.271,0.322,0.377,0.433,0.49,0.547,0.626,0.712,0.789,0.876,0.96,1.031,1.12,1.208,1.304,1.402,1.505,1.608,1.716,1.818,1.927,2.036,2.135,2.247,2.356,2.472,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
CONEYTHORPE,1.071,1.143,1.232,1.347,1.479,1.622,1.77,1.918,2.067,2.273,2.496,2.697,2.923,3.143,3.327,3.561,3.79,4.04,4.295,4.564,4.833,5.114,5.381,5.665,5.949,6.206,6.498,6.781,7.086,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
CONSETT,2.244,2.403,2.596,2.848,3.138,3.452,3.775,4.099,4.425,4.876,5.365,5.805,6.3,6.78,7.185,7.697,8.197,8.745,9.303,9.893,10.481,11.096,11.682,12.303,12.925,13.488,14.128,14.748,15.415,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
CORPORATION STREET,0.123,0.152,0.187,0.233,0.286,0.344,0.403,0.462,0.521,0.604,0.693,0.774,0.864,0.952,1.026,1.119,1.211,1.311,1.413,1.521,1.628,1.741,1.848,1.961,2.075,2.178,2.295,2.408,2.53,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
COWTON,0.263,0.275,0.29,0.31,0.333,0.358,0.383,0.409,0.435,0.47,0.509,0.543,0.582,0.62,0.652,0.693,0.732,0.775,0.819,0.866,0.912,0.961,1.007,1.056,1.105,1.149,1.2,1.249,1.301,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
CRAMLINGTON T1 T3,0.703,0.756,0.819,0.903,0.998,1.102,1.208,1.315,1.422,1.571,1.732,1.877,2.04,2.198,2.332,2.501,2.665,2.846,3.03,3.224,3.418,3.621,3.814,4.018,4.224,4.409,4.62,4.824,5.044,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
CRAMLINGTON T2 T4,0.551,0.601,0.661,0.739,0.829,0.927,1.028,1.129,1.23,1.37,1.522,1.659,1.813,1.963,2.089,2.248,2.404,2.574,2.748,2.931,3.114,3.305,3.488,3.681,3.875,4.05,4.249,4.442,4.649,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
DARLEY,0.432,0.461,0.496,0.541,0.593,0.65,0.709,0.767,0.826,0.908,0.996,1.075,1.165,1.252,1.325,1.417,1.508,1.607,1.707,1.814,1.92,2.031,2.137,2.249,2.362,2.463,2.579,2.691,2.812,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
DARLINGTON 132/6KV,0.826,0.871,0.925,0.996,1.077,1.165,1.256,1.347,1.438,1.565,1.702,1.826,1.965,2.1,2.214,2.357,2.498,2.652,2.808,2.974,3.139,3.312,3.476,3.651,3.826,3.983,4.163,4.337,4.525,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
DARLINGTON 33/11KV,1.029,1.107,1.202,1.326,1.469,1.623,1.782,1.941,2.101,2.323,2.563,2.779,3.022,3.258,3.457,3.709,3.955,4.224,4.498,4.788,5.077,5.379,5.667,5.972,6.278,6.554,6.869,7.173,7.501,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
DARLINGTON CENTRAL 33/11KV,0.454,0.488,0.53,0.583,0.645,0.712,0.781,0.85,0.92,1.016,1.12,1.214,1.32,1.422,1.509,1.618,1.725,1.842,1.961,2.087,2.212,2.343,2.468,2.601,2.734,2.854,2.99,3.123,3.265,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
DARLINGTON EAST,1.137,1.194,1.263,1.353,1.456,1.568,1.684,1.799,1.915,2.077,2.251,2.408,2.584,2.756,2.9,3.083,3.261,3.457,3.656,3.866,4.076,4.295,4.505,4.726,4.948,5.149,5.377,5.598,5.837,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
DARLINGTON WEST,1.357,1.463,1.591,1.758,1.95,2.158,2.372,2.587,2.803,3.102,3.426,3.718,4.046,4.364,4.633,4.972,5.304,5.667,6.037,6.428,6.818,7.225,7.614,8.025,8.438,8.811,9.235,9.646,10.088,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
DENWICK,2.046,2.199,2.385,2.627,2.905,3.207,3.517,3.828,4.141,4.575,5.044,5.467,5.942,6.404,6.792,7.284,7.765,8.291,8.827,9.393,9.958,10.549,11.112,11.708,12.306,12.846,13.461,14.056,14.697,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
DUNSTON 66/11KV,0.535,0.588,0.652,0.737,0.834,0.939,1.047,1.155,1.264,1.416,1.579,1.727,1.892,2.053,2.188,2.36,2.527,2.711,2.897,3.095,3.292,3.497,3.694,3.901,4.11,4.298,4.512,4.72,4.943,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
DUNSTON 66/20KV,1.065,1.164,1.285,1.442,1.622,1.818,2.019,2.22,2.423,2.704,3.008,3.282,3.59,3.889,4.141,4.46,4.772,5.113,5.46,5.827,6.193,6.576,6.941,7.327,7.715,8.065,8.463,8.849,9.265,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
DURHAM EAST,0.467,0.502,0.544,0.599,0.662,0.731,0.801,0.872,0.943,1.042,1.148,1.244,1.352,1.457,1.545,1.657,1.766,1.886,2.007,2.136,2.264,2.398,2.526,2.662,2.798,2.92,3.06,3.195,3.341,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
EASTFIELD,1.583,1.687,1.814,1.98,2.17,2.376,2.589,2.801,3.015,3.312,3.632,3.921,4.246,4.562,4.828,5.164,5.492,5.852,6.219,6.606,6.992,7.396,7.781,8.188,8.597,8.966,9.387,9.794,10.232,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
EASTGATE CEMENT,0.491,0.515,0.546,0.585,0.631,0.68,0.731,0.782,0.833,0.903,0.98,1.049,1.127,1.202,1.266,1.346,1.424,1.51,1.598,1.69,1.783,1.879,1.971,2.069,2.166,2.254,2.355,2.452,2.557,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
EDUCATIONAL PRECINCT,0.239,0.288,0.346,0.423,0.511,0.606,0.704,0.803,0.901,1.039,1.187,1.321,1.471,1.617,1.74,1.895,2.047,2.213,2.383,2.562,2.74,2.927,3.105,3.293,3.482,3.653,3.848,4.036,4.238,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
ELVINGTON,0.678,0.698,0.721,0.753,0.788,0.827,0.867,0.907,0.947,1.003,1.063,1.117,1.178,1.238,1.287,1.351,1.412,1.48,1.549,1.621,1.694,1.77,1.842,1.919,1.995,2.065,2.144,2.22,2.303,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
FARADAY STREET,0.704,0.817,0.954,1.133,1.339,1.562,1.792,2.022,2.253,2.574,2.921,3.234,3.586,3.927,4.215,4.579,4.934,5.323,5.72,6.139,6.557,6.993,7.41,7.851,8.293,8.693,9.148,9.588,10.062,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
FAWDON T1 & SEATON BURN T1,2.007,2.139,2.299,2.508,2.748,3.008,3.275,3.543,3.813,4.187,4.592,4.956,5.366,5.764,6.099,6.523,6.937,7.391,7.853,8.341,8.828,9.337,9.823,10.337,10.852,11.318,11.848,12.361,12.914,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
FISHBURN,1.73,1.86,2.019,2.226,2.463,2.721,2.987,3.253,3.52,3.891,4.292,4.653,5.059,5.454,5.786,6.206,6.617,7.067,7.525,8.009,8.492,8.996,9.478,9.987,10.498,10.96,11.486,11.995,12.542,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
FLATWORTH CENTRAL,0.801,0.853,0.915,0.996,1.089,1.19,1.294,1.398,1.503,1.648,1.805,1.946,2.105,2.26,2.39,2.555,2.715,2.892,3.071,3.261,3.45,3.647,3.836,4.035,4.235,4.416,4.622,4.821,5.036,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
FOSS ISLANDS,0.974,1.083,1.216,1.389,1.588,1.803,2.025,2.247,2.471,2.781,3.116,3.419,3.758,4.088,4.366,4.718,5.061,5.437,5.82,6.225,6.629,7.051,7.453,7.879,8.307,8.693,9.132,9.558,10.016,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
FOSSWAY 33/11KV,0.581,0.691,0.824,0.998,1.198,1.415,1.638,1.862,2.087,2.399,2.736,3.04,3.381,3.713,3.993,4.346,4.692,5.07,5.455,5.863,6.269,6.693,7.098,7.527,7.957,8.345,8.787,9.215,9.676,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
FOURSTONES 20KV,2.221,2.326,2.454,2.621,2.812,3.02,3.234,3.448,3.663,3.962,4.285,4.576,4.903,5.221,5.489,5.828,6.158,6.521,6.89,7.28,7.669,8.075,8.463,8.873,9.285,9.657,10.08,10.49,10.932,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
FYLANDS BRIDGE,1.553,1.678,1.83,2.028,2.256,2.503,2.757,3.012,3.268,3.623,4.007,4.353,4.742,5.12,5.439,5.842,6.235,6.666,7.105,7.569,8.031,8.514,8.976,9.464,9.953,10.396,10.899,11.387,11.912,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
GALE LANE,2.146,2.248,2.371,2.532,2.717,2.918,3.124,3.33,3.538,3.827,4.138,4.419,4.735,5.042,5.3,5.627,5.946,6.296,6.652,7.028,7.404,7.796,8.17,8.566,8.964,9.322,9.731,10.127,10.553,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
GARWOOD STREET,1.061,1.149,1.256,1.395,1.555,1.728,1.907,2.085,2.265,2.514,2.784,3.027,3.3,3.565,3.788,4.071,4.347,4.65,4.957,5.283,5.607,5.947,6.27,6.613,6.956,7.267,7.62,7.962,8.33,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
GATESHEAD CENTRAL,0.173,0.209,0.253,0.31,0.376,0.448,0.521,0.595,0.669,0.772,0.883,0.983,1.096,1.205,1.297,1.414,1.528,1.652,1.779,1.913,2.047,2.187,2.32,2.462,2.603,2.731,2.877,3.018,3.17,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
GATESHEAD EAST,0.028,0.033,0.04,0.048,0.058,0.069,0.08,0.09,0.101,0.117,0.133,0.148,0.164,0.181,0.194,0.211,0.228,0.247,0.265,0.285,0.305,0.325,0.345,0.366,0.387,0.406,0.427,0.448,0.471,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
GOSFORTH 33/11KV,0.417,0.456,0.504,0.566,0.637,0.715,0.794,0.874,0.954,1.066,1.186,1.295,1.417,1.535,1.635,1.761,1.884,2.02,2.157,2.303,2.448,2.599,2.744,2.897,3.05,3.189,3.347,3.499,3.664,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
GRANGETOWN,1.046,1.163,1.304,1.488,1.699,1.929,2.165,2.401,2.639,2.969,3.325,3.647,4.008,4.359,4.654,5.028,5.394,5.794,6.201,6.632,7.061,7.51,7.938,8.392,8.846,9.257,9.724,10.177,10.664,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
GREATHAM,0.175,0.186,0.199,0.217,0.237,0.259,0.281,0.304,0.327,0.358,0.392,0.423,0.457,0.491,0.519,0.554,0.589,0.627,0.666,0.707,0.748,0.791,0.832,0.875,0.918,0.958,1.002,1.045,1.092,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
GUISBOROUGH T1 T2,2.503,2.659,2.848,3.095,3.379,3.687,4.003,4.32,4.639,5.082,5.56,5.992,6.476,6.947,7.343,7.845,8.335,8.872,9.418,9.996,10.572,11.174,11.749,12.357,12.966,13.517,14.144,14.752,15.405,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
GUISBOROUGH T3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
HARLOW GREEN,1.105,1.226,1.373,1.565,1.785,2.024,2.27,2.516,2.763,3.107,3.478,3.813,4.189,4.554,4.862,5.251,5.632,6.048,6.473,6.921,7.368,7.835,8.281,8.753,9.227,9.654,10.141,10.612,11.12,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
HARMIRE BRIDGE,1.402,1.474,1.563,1.678,1.811,1.955,2.103,2.251,2.4,2.607,2.83,3.032,3.258,3.478,3.663,3.898,4.127,4.377,4.633,4.903,5.172,5.453,5.722,6.006,6.291,6.548,6.841,7.125,7.43,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
HARRATON,2.051,2.125,2.215,2.333,2.468,2.614,2.765,2.916,3.068,3.278,3.506,3.711,3.941,4.165,4.354,4.592,4.825,5.081,5.341,5.616,5.89,6.176,6.449,6.738,7.028,7.29,7.589,7.878,8.189,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
HARROGATE 132/11KV,1.32,1.518,1.759,2.074,2.435,2.827,3.231,3.635,4.041,4.605,5.214,5.764,6.381,6.981,7.486,8.125,8.749,9.433,10.129,10.865,11.599,12.366,13.097,13.872,14.649,15.35,16.15,16.923,17.756,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
HARROGATE WEST,0.303,0.352,0.412,0.49,0.579,0.677,0.777,0.877,0.977,1.117,1.268,1.404,1.557,1.706,1.831,1.989,2.144,2.313,2.486,2.668,2.85,3.04,3.222,3.414,3.606,3.78,3.978,4.17,4.376,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
HARTMOOR 66/20KV,2.029,2.172,2.346,2.573,2.833,3.116,3.406,3.698,3.991,4.397,4.836,5.232,5.677,6.109,6.473,6.934,7.384,7.877,8.378,8.909,9.438,9.99,10.518,11.076,11.636,12.142,12.718,13.275,13.875,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
HAWTHORN PIT,2.768,2.929,3.125,3.381,3.675,3.994,4.321,4.65,4.98,5.438,5.934,6.38,6.882,7.369,7.78,8.299,8.807,9.363,9.929,10.527,11.123,11.747,12.342,12.971,13.603,14.173,14.822,15.451,16.128,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
HAXBY ROAD T2 T3,1.556,1.66,1.786,1.951,2.14,2.345,2.557,2.768,2.981,3.276,3.595,3.883,4.206,4.52,4.784,5.119,5.445,5.803,6.168,6.553,6.937,7.339,7.722,8.127,8.534,8.901,9.32,9.724,10.16,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
HEBBURN,0.243,0.263,0.286,0.317,0.352,0.391,0.43,0.47,0.51,0.565,0.625,0.678,0.739,0.798,0.847,0.91,0.971,1.038,1.106,1.178,1.25,1.325,1.397,1.473,1.549,1.618,1.696,1.772,1.853,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
HEBBURN WEST,0.083,0.09,0.098,0.109,0.122,0.136,0.15,0.164,0.178,0.198,0.22,0.239,0.261,0.282,0.299,0.322,0.344,0.368,0.392,0.418,0.444,0.471,0.497,0.524,0.551,0.576,0.604,0.631,0.66,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
HEDWORTH,0.954,1.028,1.117,1.234,1.369,1.515,1.665,1.815,1.966,2.175,2.402,2.606,2.835,3.058,3.246,3.484,3.716,3.97,4.229,4.502,4.775,5.06,5.332,5.62,5.909,6.17,6.467,6.754,7.064,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
