Primary,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
BLUCHER 33/11KV,428,548,703,954,1332,1839,2437,3102,3768,4444,5124,5802,6473,7092,7677,8227,8736,9207,9612,9970,10283,10554,10785,10962,11110,11234,11338,11426,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
BOLDON DOWNHILL,363,461,587,790,1094,1496,1970,2497,3024,3560,4098,4635,5166,5656,6119,6554,6957,7330,7650,7934,8181,8396,8578,8718,8835,8934,9016,9085,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,219,268,328,422,557,724,917,1131,1346,1563,1781,1998,2213,2410,2597,2773,2935,3086,3215,3329,3429,3515,3588,3645,3692,3732,3765,3793,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
BOWESFIELD 33/11KV,377,479,611,824,1143,1567,2066,2620,3176,3741,4308,4874,5433,5949,6436,6895,7320,7713,8050,8349,8609,8836,9028,9175,9299,9403,9489,9562,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
BOWESFIELD 66/11KV,286,363,461,620,857,1172,1542,1953,2365,2784,3204,3623,4038,4420,4781,5121,5436,5727,5977,6199,6392,6559,6702,6811,6903,6979,7044,7098,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
BRANCEPETH,601,787,1032,1431,2042,2879,3871,4974,6079,7204,8333,9461,10576,11605,12578,13493,14341,15125,15799,16395,16916,17368,17751,18046,18292,18500,18673,18818,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
BREAMISH STREET,112,152,206,294,431,625,856,1112,1370,1632,1895,2158,2418,2658,2885,3098,3296,3479,3637,3776,3897,4003,4092,4161,4219,4267,4308,4342,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
BRENDA TRADING,460,615,822,1160,1685,2416,3286,4252,5221,6208,7200,8190,9168,10072,10926,11730,12475,13164,13756,14279,14737,15134,15470,15729,15946,16128,16281,16408,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
CAMPLESHON ROAD,571,710,883,1160,1566,2086,2692,3366,4040,4725,5411,6097,6774,7398,7988,8543,9056,9532,9940,10300,10615,10889,11120,11299,11448,11573,11678,11766,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
CARLEY HILL,550,697,886,1189,1642,2242,2947,3730,4515,5312,6112,6911,7701,8429,9117,9764,10364,10919,11395,11816,12184,12503,12774,12983,13157,13303,13426,13528,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
CARLIN HOW T3 T4,374,501,672,952,1385,1991,2713,3513,4317,5135,5957,6777,7589,8338,9046,9712,10330,10901,11392,11826,12205,12534,12814,13028,13208,13359,13485,13591,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
CARR HILL,415,565,769,1103,1624,2361,3240,4215,5194,6192,7194,8194,9184,10097,10961,11774,12527,13224,13823,14352,14815,15216,15557,15819,16038,16223,16376,16506,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
CATTERICK CAMP,392,513,672,930,1325,1865,2506,3218,3931,4658,5387,6115,6835,7499,8127,8717,9265,9771,10206,10591,10927,11218,11466,11656,11815,11949,12061,12155,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
CLOSE,91,123,166,237,346,500,683,887,1091,1299,1508,1716,1923,2113,2293,2463,2620,2765,2890,3000,3096,3180,3251,3306,3351,3390,3422,3449,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
CONEYTHORPE,439,545,677,888,1196,1590,2049,2560,3070,3589,4109,4628,5141,5613,6060,6480,6869,7229,7538,7811,8049,8256,8432,8567,8680,8775,8854,8921,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
CONSETT,683,879,1134,1548,2174,3017,4014,5121,6231,7359,8492,9624,10742,11773,12749,13666,14516,15302,15977,16574,17096,17549,17933,18228,18475,18683,18856,19002,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
CORPORATION STREET,98,130,173,243,351,500,677,874,1072,1273,1475,1677,1877,2061,2235,2399,2551,2691,2812,2918,3012,3093,3161,3214,3258,3295,3326,3352,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
COWTON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
CRAMLINGTON T1 T3,187,241,310,423,593,823,1095,1396,1698,2006,2314,2622,2927,3208,3473,3723,3954,4168,4352,4515,4657,4780,4885,4965,5033,5089,5136,5176,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
CRAMLINGTON T2 T4,173,223,288,394,553,768,1023,1305,1588,1876,2165,2453,2738,3001,3250,3484,3701,3901,4073,4226,4359,4474,4572,4647,4710,4763,4808,4845,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
DARLEY,239,289,348,442,575,733,915,1117,1319,1524,1729,1933,2135,2321,2496,2661,2814,2955,3076,3183,3276,3357,3426,3479,3523,3561,3592,3618,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
DARLINGTON 132/6KV,192,284,415,633,982,1492,2107,2788,3473,4172,4873,5574,6268,6909,7515,8085,8613,9102,9523,9894,10219,10501,10740,10924,11078,11208,11316,11406,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
DARLINGTON 33/11KV,325,485,712,1090,1696,2585,3657,4844,6036,7254,8477,9699,10907,12023,13080,14073,14994,15847,16579,17227,17793,18284,18701,19022,19290,19516,19704,19862,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
DARLINGTON CENTRAL 33/11KV,117,184,280,440,699,1084,1549,2064,2582,3111,3642,4173,4698,5183,5642,6074,6474,6845,7164,7445,7691,7905,8086,8225,8342,8440,8522,8591,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
DARLINGTON EAST,383,518,700,998,1462,2114,2892,3756,4622,5505,6391,7277,8152,8960,9724,10443,11109,11726,12256,12724,13133,13488,13790,14022,14215,14378,14515,14629,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
DARLINGTON WEST,538,766,1084,1609,2442,3644,5088,6688,8295,9934,11581,13225,14852,16354,17776,19112,20351,21498,22484,23355,24116,24777,25338,25769,26130,26433,26687,26899,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
DENWICK,478,626,819,1135,1618,2279,3064,3934,4808,5696,6588,7479,8360,9173,9942,10664,11334,11954,12486,12957,13368,13725,14028,14261,14455,14619,14756,14871,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
DUNSTON 66/11KV,285,357,447,591,803,1078,1399,1756,2114,2477,2842,3205,3565,3896,4209,4504,4777,5029,5246,5437,5604,5750,5873,5967,6047,6113,6169,6216,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
DUNSTON 66/20KV,588,734,917,1211,1644,2203,2855,3582,4308,5046,5786,6525,7255,7928,8564,9162,9716,10229,10669,11058,11397,11692,11942,12135,12296,12431,12544,12639,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
DURHAM EAST,198,247,309,408,553,742,961,1206,1451,1699,1948,2197,2443,2670,2884,3085,3272,3444,3592,3723,3838,3937,4021,4086,4140,4186,4224,4256,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
EASTFIELD,294,393,525,742,1078,1546,2103,2721,3342,3974,4608,5242,5868,6447,6994,7508,7985,8426,8805,9140,9433,9687,9903,10068,10207,10324,10421,10503,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
EASTGATE CEMENT,108,139,180,245,344,478,636,811,987,1166,1345,1525,1702,1865,2020,2165,2299,2424,2531,2626,2708,2780,2841,2888,2927,2960,2987,3010,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
EDUCATIONAL PRECINCT,179,234,308,427,611,862,1161,1492,1824,2162,2502,2841,3177,3486,3778,4054,4309,4544,4747,4926,5083,5219,5334,5423,5497,5559,5611,5655,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
ELVINGTON,149,184,226,294,391,514,656,815,974,1134,1295,1456,1615,1761,1900,2030,2150,2262,2357,2442,2516,2580,2634,2676,2711,2740,2765,2785,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
FARADAY STREET,356,489,671,969,1436,2099,2891,3770,4652,5551,6454,7356,8248,9072,9851,10583,11262,11891,12431,12908,13325,13687,13994,14231,14428,14594,14733,14850,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
FAWDON T1 & SEATON BURN T1,1200,1442,1726,2172,2793,3518,4342,5262,6179,7105,8034,8960,9874,10715,11509,12256,12946,13585,14133,14617,15040,15407,15718,15957,16157,16325,16466,16584,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
FISHBURN,610,780,999,1354,1887,2600,3441,4376,5312,6263,7219,8173,9116,9985,10807,11581,12297,12959,13529,14032,14471,14853,15177,15426,15634,15809,15955,16078,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
FLATWORTH CENTRAL,195,258,343,482,695,991,1343,1734,2126,2525,2926,3326,3722,4087,4433,4757,5058,5337,5576,5788,5973,6133,6269,6374,6462,6535,6597,6648,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
FOSS ISLANDS,437,564,728,993,1396,1939,2580,3293,4007,4733,5463,6191,6911,7575,8202,8793,9340,9846,10281,10665,11001,11292,11539,11729,11888,12022,12134,12228,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
FOSSWAY 33/11KV,307,420,574,828,1224,1787,2458,3204,3952,4714,5479,6244,7000,7698,8359,8980,9556,10088,10546,10951,11304,11611,11872,12072,12240,12380,12498,12597,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
FOURSTONES 20KV,527,655,814,1068,1440,1916,2470,3087,3704,4330,4958,5586,6205,6776,7316,7823,8293,8728,9101,9431,9719,9969,10181,10344,10481,10595,10691,10772,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
FYLANDS BRIDGE,394,532,718,1024,1500,2169,2966,3851,4739,5644,6552,7460,8357,9185,9969,10706,11388,12020,12563,13043,13463,13827,14136,14373,14572,14739,14879,14996,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
GALE LANE,559,698,873,1154,1567,2101,2726,3421,4116,4822,5531,6238,6936,7580,8189,8762,9292,9782,10203,10575,10901,11183,11422,11606,11760,11890,11998,12089,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
GARWOOD STREET,282,379,509,722,1052,1513,2063,2673,3285,3909,4535,5161,5779,6350,6890,7398,7868,8304,8678,9009,9298,9549,9762,9925,10062,10177,10274,10354,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
GATESHEAD CENTRAL,97,135,188,274,411,607,841,1101,1361,1627,1894,2161,2425,2669,2899,3116,3317,3503,3662,3804,3927,4034,4125,4195,4254,4303,4344,4378,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
GATESHEAD EAST,15,21,28,41,61,88,122,159,196,234,272,310,347,382,415,446,474,501,523,544,561,576,589,599,608,615,620,625,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
GOSFORTH 33/11KV,261,321,394,511,679,889,1133,1404,1676,1951,2226,2502,2774,3024,3261,3483,3689,3880,4044,4188,4314,4424,4517,4589,4648,4699,4741,4776,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
GRANGETOWN,280,390,542,792,1186,1750,2425,3174,3926,4692,5462,6231,6991,7693,8358,8982,9561,10097,10558,10965,11321,11630,11892,12093,12262,12403,12522,12621,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
GREATHAM,38,50,67,94,137,195,265,343,421,501,580,660,739,811,880,945,1005,1060,1108,1150,1187,1218,1246,1266,1284,1298,1311,1321,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
GUISBOROUGH T1 T2,639,815,1043,1411,1964,2702,3571,4538,5506,6490,7478,8465,9440,10339,11189,11989,12729,13414,14003,14523,14978,15372,15707,15965,16180,16361,16512,16639,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
HARLOW GREEN,459,602,790,1096,1566,2210,2975,3823,4674,5541,6410,7279,8138,8930,9679,10384,11037,11641,12160,12619,13020,13368,13663,13890,14080,14240,14373,14485,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
HARMIRE BRIDGE,346,440,559,751,1040,1421,1870,2369,2868,3376,3885,4394,4897,5361,5799,6211,6593,6947,7250,7518,7752,7956,8128,8261,8372,8465,8543,8609,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
HARRATON,360,455,576,770,1060,1441,1889,2386,2884,3390,3898,4405,4906,5368,5805,6216,6597,6949,7251,7518,7752,7954,8126,8258,8369,8462,8540,8605,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
HARROGATE 132/11KV,1018,1284,1621,2162,2967,4023,5261,6638,8016,9416,10822,12224,13611,14889,16097,17234,18286,19260,20096,20835,21481,22041,22517,22882,23188,23445,23660,23840,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
HARROGATE WEST,276,344,430,567,770,1031,1335,1674,2014,2358,2704,3049,3390,3704,4001,4280,4539,4778,4984,5165,5324,5461,5578,5668,5743,5806,5859,5903,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
HARTMOOR 66/20KV,674,866,1113,1515,2121,2936,3898,4967,6038,7127,8220,9312,10390,11386,12327,13212,14031,14790,15441,16017,16520,16957,17328,17613,17851,18051,18219,18359,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
HAWTHORN PIT,594,783,1034,1442,2069,2934,3961,5102,6245,7410,8579,9746,10901,11966,12973,13921,14798,15611,16309,16926,17465,17933,18330,18635,18890,19105,19284,19435,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
HAXBY ROAD T2 T3,606,751,930,1217,1635,2168,2787,3477,4167,4866,5569,6269,6962,7599,8202,8769,9294,9780,10197,10565,10887,11166,11403,11586,11738,11866,11973,12063,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
HEBBURN,97,124,158,212,294,403,531,673,815,960,1105,1251,1394,1526,1651,1769,1878,1978,2065,2141,2208,2266,2315,2353,2385,2411,2434,2452,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
HEBBURN WEST,32,41,52,71,98,134,177,224,271,319,368,416,464,508,549,588,625,658,687,712,735,754,770,783,793,802,810,816,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
HEDWORTH,294,381,496,683,966,1353,1810,2318,2827,3345,3866,4385,4898,5372,5820,6241,6632,6993,7303,7577,7817,8025,8201,8337,8451,8546,8626,8693,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
HEIGHINGTON,2,2,3,5,8,11,16,21,25,30,35,40,45,50,54,58,62,66,69,71,74,76,77,79,80,81,81,82,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
HEXHAM,398,493,610,798,1071,1419,1823,2274,2724,3180,3639,4096,4548,4964,5358,5728,6070,6387,6659,6900,7110,7292,7447,7566,7665,7749,7818,7877,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
HIGH BARMSTON,390,491,618,823,1127,1524,1989,2506,3024,3550,4078,4605,5126,5606,6060,6486,6882,7247,7561,7839,8081,8292,8470,8608,8723,8819,8900,8968,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
HIGH FLATTS,595,757,965,1301,1804,2473,3259,4134,5010,5901,6795,7687,8569,9382,10152,10875,11545,12164,12697,13167,13578,13935,14238,14471,14665,14829,14966,15081,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
HOUGHTON,525,665,842,1129,1556,2119,2780,3516,4252,5001,5752,6502,7243,7926,8572,9179,9742,10263,10710,11105,11450,11750,12004,12199,12363,12500,12615,12712,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
HOWDON,87,119,164,238,353,518,714,932,1151,1375,1599,1823,2044,2248,2442,2624,2792,2948,3082,3201,3304,3394,3470,3529,3578,3619,3654,3683,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
HUNTINGTON NEW LANE,457,569,708,932,1260,1681,2172,2719,3266,3821,4378,4934,5484,5990,6469,6919,7335,7721,8052,8344,8600,8822,9010,9155,9275,9377,9462,9534,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
HUSTHWAITE 33/11KV,429,533,662,867,1168,1551,1998,2495,2992,3497,4003,4508,5007,5467,5902,6311,6689,7040,7340,7606,7838,8040,8210,8342,8452,8544,8621,8686,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
JARROW,88,114,149,207,294,414,555,713,871,1031,1192,1353,1513,1659,1798,1929,2050,2162,2258,2343,2418,2482,2537,2579,2614,2644,2668,2689,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
KENTON,494,611,756,987,1324,1752,2249,2802,3355,3916,4479,5041,5596,6107,6591,7045,7466,7855,8190,8485,8743,8967,9157,9303,9425,9528,9614,9686,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
KIELDER,26,32,41,54,74,99,130,163,197,231,265,299,333,364,394,421,447,471,491,509,525,539,550,559,567,573,578,582,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
KILLINGWORTH,380,483,615,829,1149,1573,2073,2628,3184,3749,4316,4883,5442,5959,6447,6906,7331,7724,8062,8360,8621,8848,9040,9188,9311,9415,9502,9575,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
KIRBYMOORSIDE,289,368,469,632,876,1201,1583,2007,2432,2864,3297,3730,4158,4553,4926,5276,5601,5902,6160,6388,6588,6761,6908,7021,7115,7194,7261,7316,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
LEAM CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
LINTON 66/20KV,344,427,530,694,934,1241,1598,1995,2392,2795,3199,3603,4001,4369,4716,5042,5345,5625,5865,6077,6262,6423,6560,6665,6752,6826,6888,6940,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
LONGBENTON,527,661,829,1098,1496,2013,2618,3291,3964,4647,5333,6018,6695,7318,7908,8463,8976,9451,9859,10220,10535,10808,11040,11218,11367,11493,11598,11686,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
LOW SPENNYMOOR,365,463,590,794,1099,1505,1982,2512,3043,3583,4124,4665,5200,5692,6159,6597,7003,7378,7701,7986,8235,8451,8635,8776,8894,8993,9076,9145,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
LYNEMOUTH,81,101,127,168,229,308,401,504,607,711,816,921,1024,1120,1210,1295,1373,1446,1508,1563,1612,1653,1689,1716,1739,1758,1774,1788,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
MADDISON STREET,604,794,1046,1456,2085,2952,3980,5122,6267,7433,8603,9772,10928,11994,13003,13951,14830,15643,16342,16959,17499,17967,18365,18670,18926,19141,19320,19471,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
MALLEABLE,264,344,450,623,886,1246,1672,2146,2621,3104,3589,4074,4553,4995,5413,5806,6170,6507,6797,7053,7276,7470,7635,7762,7867,7957,8031,8093,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
MALTON,491,636,826,1134,1604,2241,2994,3832,4671,5525,6382,7238,8084,8865,9603,10297,10940,11536,12047,12499,12894,13236,13527,13751,13938,14095,14226,14337,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
MEADOWFIELD,187,236,298,398,546,740,968,1221,1474,1732,1990,2248,2503,2738,2960,3169,3362,3541,3695,3831,3950,4053,4140,4208,4264,4311,4350,4384,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
MELROSEGATE 33/11KV,240,310,400,547,769,1068,1422,1816,2210,2611,3013,3415,3812,4178,4525,4851,5153,5432,5672,5884,6069,6230,6366,6471,6559,6633,6695,6746,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
MILLBANK LANE,546,693,881,1184,1637,2238,2944,3730,4516,5315,6118,6919,7710,8440,9130,9779,10380,10937,11414,11836,12205,12525,12797,13006,13181,13328,13450,13553,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
MONKSEATON,828,1033,1288,1698,2299,3074,3978,4984,5990,7012,8037,9060,10071,11003,11884,12712,13479,14189,14798,15336,15807,16215,16561,16828,17050,17238,17394,17525,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
MOOR MONKTON PUMPS,46,58,75,102,143,198,262,334,406,479,552,625,697,764,827,887,941,992,1036,1075,1108,1138,1163,1182,1198,1211,1222,1232,NPgN,Primary,NG FES - Counterfactual,Number of electric cars and vans (hybrid and full electric)
