Primary,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
CATTERICK CAMP,2.073,2.468,2.879,3.359,3.894,4.479,5.166,5.882,6.59,7.344,8.089,8.886,9.682,10.382,11.182,12.053,12.942,13.925,14.841,15.801,16.74,17.751,18.773,19.734,20.685,21.697,22.758,23.811,NPgN,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
CLOSE,0.712,0.862,1.041,1.265,1.544,1.863,2.224,2.632,2.975,3.336,3.688,4.051,4.423,4.793,5.18,5.574,5.985,6.41,6.851,7.3,7.745,8.21,8.66,9.119,9.613,10.074,10.562,11.042,NPgN,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
CONEYTHORPE,2.173,2.423,2.676,2.951,3.219,3.513,3.842,4.195,4.547,4.922,5.283,5.668,6.054,6.405,6.803,7.215,7.646,8.103,8.559,9.026,9.492,9.974,10.46,10.938,11.414,11.905,12.413,12.925,NPgN,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
CONSETT,24.441,24.811,25.205,25.682,26.248,26.867,27.552,28.285,29.032,29.828,29.879,30.693,31.469,32.21,33.032,33.871,34.758,35.716,36.661,37.648,38.615,39.629,40.63,41.644,42.649,43.69,44.758,45.842,NPgN,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
CORPORATION STREET,0.162,0.231,0.308,0.405,0.527,0.663,0.81,0.973,1.131,1.299,1.459,1.629,1.8,1.96,2.14,2.319,2.51,2.706,2.911,3.118,3.328,3.539,3.751,3.965,4.182,4.399,4.622,4.848,NPgN,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
COWTON,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,NPgN,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
CRAMLINGTON T1 T3,0.743,0.849,0.964,1.107,1.283,1.475,1.696,1.928,2.161,2.411,2.654,2.916,3.176,3.406,3.671,3.954,4.245,4.563,4.866,5.18,5.491,5.82,6.154,6.471,6.784,7.117,7.463,7.809,NPgN,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
CRAMLINGTON T2 T4,0.704,0.804,0.911,1.044,1.211,1.392,1.601,1.82,2.041,2.277,2.507,2.754,3.001,3.218,3.468,3.736,4.011,4.313,4.599,4.897,5.191,5.502,5.818,6.118,6.414,6.728,7.056,7.383,NPgN,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
DARLEY,0.545,0.626,0.719,0.836,0.985,1.151,1.339,1.546,1.735,1.935,2.13,2.334,2.541,2.737,2.95,3.171,3.401,3.643,3.888,4.137,4.386,4.645,4.901,5.156,5.419,5.68,5.952,6.223,NPgN,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
DARLINGTON 132/6KV,0.917,1.022,1.136,1.274,1.439,1.62,1.818,2.032,2.249,2.481,2.7,2.935,3.169,3.386,3.632,3.88,4.143,4.415,4.696,4.981,5.269,5.561,5.854,6.149,6.443,6.743,7.05,7.363,NPgN,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
DARLINGTON 33/11KV,1.508,1.723,1.969,2.279,2.668,3.103,3.586,4.119,4.617,5.145,5.651,6.185,6.725,7.238,7.8,8.371,8.972,9.594,10.238,10.891,11.545,12.216,12.882,13.554,14.245,14.926,15.633,16.342,NPgN,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
DARLINGTON CENTRAL 33/11KV,0.694,0.772,0.853,0.949,1.06,1.18,1.31,1.449,1.597,1.754,1.903,2.063,2.222,2.367,2.534,2.702,2.881,3.066,3.258,3.451,3.648,3.845,4.046,4.247,4.443,4.649,4.857,5.07,NPgN,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
DARLINGTON EAST,6.896,7.089,7.287,7.508,7.731,7.977,8.246,8.539,8.831,9.141,9.436,9.75,10.066,10.359,10.688,11.021,11.374,11.739,12.117,12.499,12.885,13.276,13.669,14.064,14.461,14.863,15.275,15.693,NPgN,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
DARLINGTON WEST,2.146,2.359,2.578,2.841,3.147,3.476,3.829,4.202,4.617,5.06,5.474,5.925,6.372,6.771,7.239,7.71,8.213,8.734,9.271,9.814,10.368,10.92,11.486,12.05,12.595,13.174,13.756,14.359,NPgN,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
DENWICK,3.572,4.082,4.641,5.31,6.084,6.951,7.953,9.04,10.03,11.077,12.109,13.193,14.29,15.31,16.427,17.611,18.828,20.139,21.416,22.738,24.037,25.42,26.791,28.125,29.499,30.876,32.329,33.761,NPgN,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
DUNSTON 66/11KV,0.681,0.801,0.935,1.106,1.322,1.561,1.823,2.11,2.39,2.686,2.968,3.268,3.569,3.852,4.168,4.485,4.821,5.168,5.529,5.894,6.262,6.636,7.009,7.386,7.769,8.152,8.545,8.944,NPgN,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
DUNSTON 66/20KV,1.348,1.579,1.819,2.104,2.427,2.779,3.155,3.559,3.992,4.454,4.886,5.354,5.819,6.242,6.731,7.22,7.743,8.28,8.841,9.407,9.983,10.557,11.141,11.73,12.306,12.906,13.511,14.136,NPgN,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
DURHAM EAST,1.368,1.493,1.647,1.851,2.121,2.429,2.779,3.172,3.508,3.861,4.207,4.565,4.931,5.289,5.668,6.057,6.461,6.883,7.315,7.756,8.193,8.65,9.096,9.546,10.025,10.48,10.961,11.434,NPgN,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
EASTFIELD,1.991,2.239,2.486,2.766,3.06,3.376,3.725,4.088,4.488,4.916,5.323,5.765,6.203,6.586,7.038,7.507,8,8.524,9.043,9.574,10.109,10.655,11.216,11.761,12.285,12.852,13.427,14.017,NPgN,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
EASTGATE CEMENT,0.561,0.629,0.713,0.827,0.982,1.157,1.355,1.574,1.769,1.975,2.176,2.385,2.597,2.802,3.022,3.249,3.484,3.73,3.982,4.239,4.494,4.759,5.02,5.283,5.557,5.823,6.103,6.379,NPgN,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
EDUCATIONAL PRECINCT,0.436,0.58,0.735,0.917,1.124,1.354,1.604,1.879,2.148,2.432,2.703,2.99,3.279,3.551,3.854,4.159,4.481,4.814,5.16,5.511,5.865,6.223,6.581,6.943,7.311,7.678,8.055,8.438,NPgN,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
ELVINGTON,1.689,1.872,2.046,2.21,2.316,2.435,2.569,2.716,2.851,2.993,3.132,3.276,3.423,3.563,3.715,3.871,4.034,4.205,4.379,4.556,4.733,4.916,5.097,5.279,5.466,5.651,5.844,6.036,NPgN,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
FARADAY STREET,0.985,1.26,1.563,1.941,2.408,2.923,3.484,4.097,4.706,5.353,5.966,6.618,7.274,7.887,8.575,9.264,9.997,10.75,11.538,12.333,13.137,13.948,14.762,15.586,16.415,17.251,18.106,18.975,NPgN,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
FAWDON T1 & SEATON BURN T1,2.258,2.542,2.836,3.186,3.589,4.026,4.5,5.003,5.545,6.124,6.67,7.262,7.849,8.376,8.989,9.611,10.271,10.961,11.664,12.377,13.1,13.829,14.573,15.311,16.029,16.787,17.555,18.344,NPgN,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
FISHBURN,27.923,28.255,28.595,28.989,29.419,29.887,30.402,30.949,31.522,32.133,32.36,32.986,33.59,34.152,34.789,35.438,36.125,36.859,37.591,38.347,39.097,39.873,40.648,41.427,42.193,42.993,43.81,44.644,NPgN,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
FLATWORTH CENTRAL,0.964,1.088,1.22,1.379,1.564,1.767,1.987,2.224,2.469,2.729,2.974,3.237,3.5,3.743,4.019,4.296,4.59,4.893,5.209,5.529,5.853,6.178,6.506,6.837,7.167,7.504,7.846,8.197,NPgN,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
FOSS ISLANDS,1.133,1.387,1.678,2.053,2.541,3.083,3.68,4.336,4.964,5.631,6.268,6.942,7.621,8.262,8.972,9.69,10.447,11.23,12.043,12.865,13.693,14.537,15.377,16.226,17.092,17.953,18.841,19.737,NPgN,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
FOSSWAY 33/11KV,0.748,0.984,1.231,1.529,1.876,2.254,2.657,3.09,3.555,4.051,4.516,5.018,5.518,5.972,6.498,7.023,7.584,8.16,8.764,9.371,9.991,10.607,11.234,11.867,12.486,13.13,13.78,14.451,NPgN,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
FOURSTONES 20KV,38.835,39.156,39.52,39.977,40.543,41.178,41.913,42.712,43.433,44.195,44.947,45.736,46.534,47.28,48.094,48.956,49.841,50.794,51.724,52.686,53.631,54.638,55.634,56.606,57.61,58.611,59.668,60.709,NPgN,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
FYLANDS BRIDGE,2.59,2.988,3.384,3.815,4.232,4.685,5.184,5.715,6.27,6.862,7.425,8.031,8.635,9.179,9.807,10.449,11.125,11.836,12.555,13.287,14.025,14.777,15.539,16.293,17.034,17.81,18.601,19.408,NPgN,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
GALE LANE,5.608,5.795,5.983,6.206,6.461,6.731,7.014,7.307,7.661,8.041,8.392,8.778,9.158,9.489,9.889,10.288,10.718,11.161,11.621,12.084,12.56,13.028,13.513,13.997,14.452,14.95,15.443,15.962,NPgN,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
GARWOOD STREET,1.546,1.796,2.069,2.402,2.796,3.235,3.715,4.244,4.754,5.294,5.809,6.354,6.904,7.423,7.999,8.578,9.19,9.821,10.48,11.146,11.817,12.499,13.178,13.866,14.567,15.264,15.982,16.708,NPgN,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
GATESHEAD CENTRAL,1.547,1.667,1.803,1.971,2.178,2.41,2.668,2.954,3.216,3.492,3.759,4.038,4.321,4.593,4.888,5.187,5.501,5.826,6.164,6.506,6.849,7.2,7.547,7.9,8.266,8.622,8.992,9.362,NPgN,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
GATESHEAD EAST,0.179,0.227,0.276,0.324,0.362,0.405,0.454,0.509,0.557,0.607,0.655,0.706,0.758,0.808,0.862,0.916,0.974,1.033,1.094,1.156,1.218,1.282,1.345,1.409,1.477,1.541,1.609,1.676,NPgN,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
GOSFORTH 33/11KV,0.612,0.733,0.858,0.999,1.148,1.311,1.489,1.682,1.877,2.084,2.28,2.489,2.699,2.893,3.114,3.334,3.569,3.81,4.062,4.316,4.574,4.833,5.094,5.358,5.622,5.89,6.163,6.442,NPgN,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
GRANGETOWN,1.766,2.024,2.301,2.642,3.054,3.505,3.995,4.523,5.067,5.647,6.194,6.781,7.369,7.908,8.523,9.142,9.799,10.479,11.184,11.896,12.617,13.344,14.079,14.817,15.549,16.301,17.067,17.85,NPgN,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
GREATHAM,0.205,0.244,0.291,0.352,0.433,0.525,0.629,0.746,0.847,0.953,1.056,1.163,1.273,1.38,1.494,1.61,1.731,1.856,1.986,2.118,2.25,2.386,2.519,2.655,2.798,2.935,3.078,3.22,NPgN,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
GUISBOROUGH T1 T2,7.037,7.403,7.795,8.27,8.833,9.451,10.131,10.862,11.605,12.396,12.872,13.679,14.471,15.209,16.039,16.885,17.778,18.722,19.675,20.652,21.628,22.631,23.634,24.641,25.643,26.674,27.731,28.804,NPgN,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
HARLOW GREEN,1.332,1.594,1.861,2.174,2.522,2.898,3.297,3.72,4.192,4.697,5.168,5.679,6.186,6.641,7.175,7.707,8.277,8.864,9.477,10.093,10.724,11.349,11.988,12.632,13.253,13.91,14.569,15.253,NPgN,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
HARMIRE BRIDGE,1.841,2.055,2.305,2.627,3.04,3.506,4.032,4.612,5.137,5.691,6.139,6.703,7.271,7.817,8.406,9.012,9.644,10.312,10.985,11.676,12.359,13.076,13.779,14.485,15.218,15.936,16.689,17.437,NPgN,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
HARRATON,2.258,2.438,2.636,2.88,3.178,3.507,3.866,4.257,4.645,5.057,5.448,5.864,6.281,6.672,7.11,7.55,8.017,8.497,8.999,9.505,10.017,10.535,11.053,11.578,12.107,12.639,13.183,13.737,NPgN,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
HARROGATE 132/11KV,2.299,2.756,3.251,3.863,4.606,5.423,6.339,7.321,8.296,9.334,10.334,11.401,12.47,13.444,14.547,15.69,16.884,18.15,19.413,20.706,21.998,23.335,24.68,26.003,27.323,28.685,30.092,31.509,NPgN,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
HARROGATE WEST,0.475,0.617,0.77,0.953,1.165,1.401,1.667,1.956,2.23,2.522,2.804,3.103,3.404,3.683,3.994,4.316,4.651,5.005,5.36,5.724,6.086,6.463,6.839,7.21,7.588,7.969,8.365,8.761,NPgN,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
HARTMOOR 66/20KV,8.102,8.49,8.901,9.389,9.948,10.561,11.232,11.958,12.691,13.471,14.212,15.004,15.797,16.528,17.357,18.195,19.082,20.003,20.952,21.913,22.884,23.868,24.859,25.852,26.845,27.858,28.894,29.949,NPgN,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
HAWTHORN PIT,15.764,16.164,16.575,17.053,17.581,18.154,18.777,19.442,20.147,20.9,21.612,22.379,23.143,23.833,24.631,25.439,26.296,27.189,28.104,29.031,29.97,30.918,31.881,32.84,33.78,34.763,35.761,36.785,NPgN,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
HAXBY ROAD T2 T3,1.618,1.81,2.007,2.245,2.526,2.826,3.144,3.478,3.861,4.272,4.653,5.07,5.482,5.847,6.28,6.713,7.178,7.657,8.155,8.656,9.169,9.677,10.2,10.723,11.222,11.758,12.294,12.852,NPgN,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
HEBBURN,0.535,0.607,0.681,0.763,0.848,0.942,1.044,1.155,1.265,1.382,1.493,1.611,1.729,1.84,1.965,2.089,2.222,2.358,2.5,2.644,2.789,2.936,3.083,3.231,3.382,3.532,3.687,3.844,NPgN,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
HEBBURN WEST,0.114,0.135,0.156,0.179,0.202,0.227,0.255,0.284,0.315,0.348,0.379,0.412,0.445,0.476,0.511,0.546,0.583,0.621,0.661,0.701,0.742,0.783,0.825,0.867,0.908,0.951,0.994,1.039,NPgN,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
HEDWORTH,1.233,1.392,1.551,1.733,1.929,2.139,2.359,2.591,2.859,3.147,3.414,3.705,3.993,4.248,4.552,4.854,5.179,5.512,5.861,6.211,6.572,6.925,7.29,7.657,8.007,8.382,8.756,9.146,NPgN,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
HEIGHINGTON,0.152,0.161,0.172,0.185,0.202,0.222,0.245,0.271,0.291,0.312,0.333,0.354,0.375,0.398,0.42,0.444,0.467,0.492,0.518,0.544,0.569,0.597,0.623,0.649,0.679,0.705,0.734,0.762,NPgN,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
HEXHAM,5.212,5.455,5.71,6.006,6.33,6.687,7.101,7.543,7.963,8.41,7.075,7.541,7.912,8.337,8.757,9.194,9.655,10.22,10.708,11.272,11.768,12.358,12.889,13.458,14.032,14.623,15.243,15.858,NPgN,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
HIGH BARMSTON,2.282,2.503,2.731,2.993,3.274,3.583,3.918,4.281,4.651,5.045,5.416,5.814,6.212,6.581,6.999,7.418,7.863,8.322,8.801,9.284,9.774,10.266,10.762,11.264,11.764,12.274,12.792,13.323,NPgN,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
HIGH FLATTS,1.622,1.904,2.201,2.555,2.966,3.414,3.906,4.43,4.977,5.56,6.114,6.71,7.305,7.842,8.461,9.092,9.759,10.458,11.166,11.887,12.614,13.354,14.104,14.847,15.578,16.341,17.12,17.914,NPgN,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
HOUGHTON,3.222,3.462,3.711,4.006,4.344,4.71,5.106,5.528,5.98,6.462,6.916,7.406,7.894,8.334,8.845,9.36,9.907,10.475,11.061,11.653,12.254,12.858,13.472,14.087,14.687,15.316,15.952,16.606,NPgN,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
HOWDON,0.427,0.487,0.549,0.624,0.712,0.807,0.909,1.018,1.136,1.263,1.381,1.509,1.637,1.752,1.886,2.019,2.163,2.309,2.463,2.618,2.776,2.933,3.093,3.255,3.412,3.576,3.742,3.913,NPgN,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
