Primary,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
CAMPLESHON ROAD,571,764,1047,1416,1872,2496,3234,4028,4804,5571,6314,7033,7803,8554,9266,9935,10549,11112,11473,11788,12060,12294,12491,12642,12768,12872,12960,13033,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
CARLEY HILL,550,750,1049,1451,1964,2683,3543,4467,5369,6261,7126,7963,8865,9744,10577,11358,12074,12732,13154,13521,13839,14113,14343,14520,14667,14789,14891,14977,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
CARLIN HOW T3 T4,374,539,796,1162,1656,2383,3266,4212,5136,6049,6936,7794,8727,9637,10496,11302,12040,12718,13152,13530,13857,14140,14378,14560,14712,14838,14944,15032,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
CARR HILL,415,608,911,1346,1942,2825,3903,5055,6180,7293,8375,9420,10560,11671,12719,13702,14602,15429,15958,16420,16819,17164,17454,17676,17862,18015,18145,18252,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
CATTERICK CAMP,392,552,796,1135,1584,2232,3016,3856,4677,5488,6276,7037,7863,8668,9429,10143,10797,11398,11782,12118,12408,12658,12869,13030,13165,13276,13370,13448,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
CLOSE,91,133,197,289,414,598,823,1063,1298,1530,1756,1973,2211,2442,2661,2866,3053,3226,3336,3432,3515,3587,3648,3694,3733,3765,3792,3814,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
CONEYTHORPE,439,586,802,1084,1430,1903,2462,3063,3651,4231,4795,5339,5922,6490,7030,7536,8001,8427,8701,8939,9145,9322,9472,9586,9681,9760,9827,9882,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
CONSETT,683,946,1344,1889,2599,3611,4829,6136,7412,8673,9897,11081,12362,13610,14791,15899,16914,17847,18444,18965,19415,19803,20130,20381,20590,20762,20908,21029,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
CORPORATION STREET,98,140,205,297,419,598,816,1048,1276,1500,1718,1929,2159,2382,2593,2791,2973,3139,3246,3339,3419,3489,3547,3592,3630,3660,3686,3708,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
COWTON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
CRAMLINGTON T1 T3,187,259,367,516,710,985,1317,1673,2020,2364,2697,3019,3368,3708,4030,4331,4608,4862,5024,5166,5289,5395,5484,5552,5609,5656,5695,5728,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
CRAMLINGTON T2 T4,173,240,342,481,661,920,1230,1563,1889,2210,2523,2824,3151,3470,3771,4053,4312,4550,4702,4835,4950,5049,5132,5196,5249,5294,5331,5362,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
DARLEY,239,310,413,540,687,878,1098,1336,1568,1798,2020,2235,2462,2684,2895,3093,3275,3442,3550,3643,3724,3794,3852,3897,3934,3965,3991,4012,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
DARLINGTON 132/6KV,192,306,492,772,1174,1786,2541,3347,4133,4912,5668,6400,7202,7984,8720,9411,10043,10624,10995,11318,11599,11841,12045,12201,12331,12439,12530,12606,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
DARLINGTON 33/11KV,325,522,844,1330,2028,3094,4409,5814,7184,8541,9859,11134,12532,13896,15179,16382,17483,18496,19142,19706,20195,20617,20972,21244,21472,21660,21818,21951,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
DARLINGTON CENTRAL 33/11KV,117,198,331,537,836,1297,1869,2479,3074,3663,4235,4789,5397,5990,6548,7071,7550,7990,8271,8516,8729,8912,9067,9185,9284,9366,9435,9492,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
DARLINGTON EAST,383,557,829,1218,1748,2530,3484,4504,5500,6484,7441,8366,9374,10357,11284,12153,12949,13681,14149,14557,14910,15215,15472,15668,15833,15968,16083,16178,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
DARLINGTON WEST,538,824,1284,1963,2920,4361,6132,8025,9871,11699,13475,15191,17070,18902,20627,22245,23726,25089,25959,26717,27374,27942,28420,28785,29091,29344,29557,29735,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
DENWICK,478,673,971,1386,1935,2728,3687,4715,5719,6712,7675,8607,9618,10603,11535,12408,13208,13944,14414,14825,15180,15486,15744,15941,16106,16242,16357,16453,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
DUNSTON 66/11KV,285,384,529,721,960,1290,1681,2102,2514,2920,3315,3696,4106,4505,4883,5238,5564,5863,6055,6222,6366,6491,6596,6676,6743,6798,6845,6883,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
DUNSTON 66/20KV,588,790,1087,1479,1966,2636,3432,4287,5123,5949,6750,7524,8356,9166,9935,10657,11318,11925,12315,12654,12947,13200,13413,13576,13712,13824,13919,13997,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
DURHAM EAST,198,266,366,498,662,888,1155,1443,1725,2003,2273,2534,2814,3086,3345,3588,3811,4016,4147,4261,4360,4445,4517,4571,4617,4655,4687,4713,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
EASTFIELD,294,423,622,906,1289,1850,2532,3263,3976,4681,5366,6028,6749,7452,8115,8737,9307,9830,10165,10457,10710,10928,11112,11252,11370,11467,11549,11617,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
EASTGATE CEMENT,108,150,213,299,412,572,765,972,1174,1374,1568,1755,1958,2156,2343,2519,2679,2827,2922,3004,3076,3137,3189,3229,3262,3289,3312,3331,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
EDUCATIONAL PRECINCT,179,252,365,522,730,1032,1397,1788,2170,2548,2915,3269,3654,4030,4384,4717,5021,5301,5480,5636,5772,5888,5986,6062,6124,6176,6220,6256,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
ELVINGTON,149,198,268,358,468,615,789,975,1158,1337,1512,1681,1861,2037,2204,2360,2504,2636,2721,2795,2858,2913,2960,2995,3024,3049,3069,3086,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
FARADAY STREET,356,526,795,1183,1717,2512,3483,4522,5536,6538,7513,8455,9483,10485,11430,12317,13128,13874,14351,14767,15127,15438,15700,15900,16067,16206,16323,16420,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
FAWDON T1 & SEATON BURN T1,1200,1551,2045,2651,3339,4210,5208,6286,7343,8384,9394,10368,11394,12392,13347,14245,15068,15823,16310,16733,17098,17413,17677,17879,18048,18186,18303,18400,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
FISHBURN,610,839,1184,1652,2256,3112,4139,5241,6318,7382,8415,9413,10492,11543,12538,13472,14328,15114,15617,16056,16435,16763,17038,17249,17425,17571,17693,17795,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
FLATWORTH CENTRAL,195,278,407,588,831,1186,1617,2079,2529,2975,3408,3826,4281,4724,5143,5536,5895,6226,6438,6622,6782,6919,7035,7124,7198,7259,7311,7354,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
FOSS ISLANDS,437,606,862,1212,1669,2320,3104,3945,4766,5578,6366,7128,7953,8756,9516,10230,10883,11484,11868,12203,12493,12743,12953,13114,13249,13360,13454,13532,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
FOSSWAY 33/11KV,307,452,680,1010,1464,2138,2961,3842,4702,5552,6379,7177,8049,8898,9699,10451,11139,11771,12176,12528,12833,13097,13319,13488,13630,13748,13847,13929,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
FOURSTONES 20KV,527,704,964,1304,1722,2293,2968,3694,4405,5105,5786,6443,7148,7834,8486,9098,9659,10174,10505,10793,11041,11256,11436,11574,11690,11785,11865,11932,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
FYLANDS BRIDGE,394,572,851,1250,1794,2596,3573,4618,5639,6648,7629,8577,9610,10617,11567,12458,13274,14025,14504,14922,15284,15597,15860,16061,16230,16369,16486,16584,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
GALE LANE,559,751,1034,1408,1874,2515,3277,4095,4895,5685,6452,7193,7989,8764,9500,10191,10823,11405,11778,12102,12383,12625,12829,12985,13115,13222,13313,13388,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
GARWOOD STREET,282,408,603,881,1257,1811,2484,3205,3909,4605,5281,5934,6646,7340,7995,8609,9171,9688,10019,10307,10556,10772,10953,11092,11208,11304,11384,11452,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
GATESHEAD CENTRAL,97,145,222,335,491,726,1013,1320,1620,1917,2205,2483,2788,3084,3364,3626,3867,4087,4228,4351,4458,4550,4627,4687,4736,4777,4812,4841,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
GATESHEAD EAST,15,22,34,50,72,106,147,191,233,275,316,356,399,442,481,519,553,584,604,622,637,650,661,670,677,682,687,691,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
GOSFORTH 33/11KV,261,345,467,623,812,1064,1361,1680,1992,2300,2599,2888,3196,3497,3782,4050,4296,4522,4667,4793,4902,4996,5075,5136,5186,5228,5263,5292,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
GRANGETOWN,280,420,642,967,1418,2094,2922,3807,4671,5526,6357,7159,8037,8892,9698,10454,11146,11783,12189,12544,12851,13116,13339,13510,13653,13771,13871,13954,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
GREATHAM,38,54,79,115,163,234,320,411,501,590,676,759,850,938,1021,1099,1171,1237,1279,1315,1347,1375,1398,1415,1430,1442,1453,1461,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
GUISBOROUGH T1 T2,639,877,1236,1722,2348,3233,4296,5435,6549,7649,8718,9750,10865,11952,12981,13947,14831,15644,16165,16618,17011,17349,17634,17852,18034,18185,18311,18417,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
HARLOW GREEN,459,647,936,1338,1872,2645,3580,4582,5561,6528,7468,8376,9362,10322,11230,12082,12862,13579,14038,14438,14784,15083,15334,15526,15687,15820,15932,16025,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
HARMIRE BRIDGE,346,473,662,917,1243,1701,2249,2837,3411,3979,4530,5063,5637,6197,6728,7226,7682,8101,8369,8603,8805,8980,9127,9239,9333,9410,9476,9530,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
HARRATON,360,490,682,940,1267,1725,2271,2857,3430,3996,4546,5077,5649,6207,6735,7231,7685,8103,8370,8603,8805,8979,9125,9237,9330,9407,9472,9527,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
HARROGATE 132/11KV,1018,1381,1920,2639,3548,4814,6325,7947,9534,11100,12620,14089,15672,17213,18675,20046,21303,22457,23197,23842,24399,24880,25285,25594,25853,26066,26246,26396,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
HARROGATE WEST,276,370,509,693,920,1233,1605,2004,2395,2780,3154,3516,3904,4282,4641,4978,5287,5571,5752,5911,6048,6166,6265,6341,6405,6457,6501,6538,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
HARTMOOR 66/20KV,674,931,1319,1849,2536,3514,4690,5950,7182,8399,9581,10722,11958,13162,14301,15370,16349,17249,17825,18327,18762,19137,19452,19693,19895,20062,20202,20319,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
HAWTHORN PIT,594,843,1225,1760,2474,3511,4769,6115,7430,8730,9993,11213,12539,13832,15053,16198,17247,18211,18828,19365,19831,20232,20570,20829,21045,21224,21374,21500,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
HAXBY ROAD T2 T3,606,807,1102,1485,1955,2594,3349,4161,4955,5738,6499,7233,8020,8787,9515,10198,10825,11400,11770,12091,12369,12609,12810,12964,13093,13199,13289,13363,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
HEBBURN,97,133,187,259,352,482,638,806,970,1132,1289,1441,1605,1764,1916,2057,2187,2307,2383,2450,2508,2558,2599,2632,2658,2680,2699,2715,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
HEBBURN WEST,32,44,62,86,117,160,212,268,323,377,429,479,534,587,637,685,728,768,793,815,834,851,865,876,884,892,898,903,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
HEDWORTH,294,410,588,833,1156,1619,2178,2778,3363,3942,4504,5047,5636,6210,6753,7262,7728,8157,8431,8670,8877,9055,9205,9320,9416,9496,9563,9618,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
HEIGHINGTON,2,3,4,6,9,13,19,25,30,36,41,46,52,58,63,68,73,77,79,82,84,85,87,88,89,90,90,91,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
HEXHAM,398,530,723,974,1281,1698,2191,2720,3239,3750,4247,4726,5240,5740,6215,6661,7070,7445,7686,7896,8078,8234,8365,8466,8550,8619,8678,8726,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
HIGH BARMSTON,390,528,733,1005,1347,1824,2391,3001,3597,4185,4756,5308,5902,6481,7030,7545,8017,8450,8728,8970,9180,9360,9512,9628,9726,9806,9873,9929,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
HIGH FLATTS,595,814,1143,1588,2157,2959,3920,4951,5959,6955,7921,8855,9864,10847,11777,12651,13451,14186,14657,15067,15422,15728,15986,16183,16347,16483,16598,16694,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
HOUGHTON,525,715,998,1378,1860,2536,3343,4210,5057,5894,6707,7492,8338,9163,9944,10678,11350,11967,12363,12707,13005,13262,13479,13644,13782,13897,13993,14073,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
HOWDON,87,128,194,290,422,620,861,1118,1370,1619,1861,2095,2350,2599,2833,3053,3255,3440,3558,3662,3751,3828,3893,3943,3984,4019,4048,4072,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
HUNTINGTON NEW LANE,457,612,839,1137,1506,2012,2611,3254,3884,4505,5109,5691,6317,6926,7504,8047,8544,9001,9294,9549,9770,9960,10120,10243,10345,10429,10500,10560,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
HUSTHWAITE 33/11KV,429,573,784,1059,1396,1856,2401,2986,3558,4123,4671,5201,5768,6321,6846,7339,7791,8206,8473,8704,8905,9078,9223,9334,9427,9504,9568,9622,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
JARROW,88,123,177,252,352,495,669,854,1036,1215,1389,1558,1740,1918,2087,2244,2389,2522,2607,2681,2745,2801,2847,2883,2913,2937,2958,2975,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
KENTON,494,657,896,1205,1583,2096,2701,3352,3989,4618,5228,5816,6447,7062,7645,8193,8695,9157,9453,9711,9933,10126,10287,10411,10514,10599,10671,10730,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
KIELDER,26,35,48,66,88,119,156,195,234,272,309,345,384,421,457,490,521,549,567,583,596,608,618,625,632,637,641,645,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
KILLINGWORTH,380,520,729,1012,1373,1883,2493,3147,3787,4419,5032,5625,6265,6889,7479,8033,8541,9007,9306,9567,9792,9986,10150,10275,10379,10466,10538,10599,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
KIRBYMOORSIDE,289,396,556,772,1048,1437,1903,2403,2892,3375,3844,4297,4786,5263,5714,6138,6526,6883,7111,7310,7482,7631,7756,7851,7931,7997,8053,8099,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
LEAM CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
LINTON 66/20KV,344,459,628,847,1117,1485,1919,2387,2844,3295,3733,4156,4610,5051,5471,5864,6225,6557,6769,6955,7115,7253,7369,7458,7532,7593,7644,7687,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
LONGBENTON,527,711,982,1341,1789,2409,3147,3939,4714,5479,6221,6938,7710,8461,9174,9843,10456,11019,11380,11695,11967,12201,12399,12550,12676,12780,12867,12940,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
LOW SPENNYMOOR,365,498,699,969,1315,1801,2383,3008,3619,4223,4808,5374,5986,6581,7145,7674,8159,8604,8890,9138,9353,9539,9695,9814,9914,9996,10066,10124,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
LYNEMOUTH,81,109,151,206,274,369,482,603,722,838,952,1062,1180,1295,1404,1506,1600,1686,1741,1789,1831,1867,1897,1920,1939,1955,1968,1980,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
MADDISON STREET,604,854,1239,1777,2493,3533,4791,6139,7456,8758,10022,11244,12571,13865,15087,16233,17283,18248,18866,19404,19870,20272,20610,20869,21085,21264,21415,21541,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
MALLEABLE,264,370,534,760,1059,1491,2013,2572,3118,3658,4182,4688,5238,5774,6280,6755,7190,7590,7846,8069,8262,8429,8569,8676,8766,8840,8903,8955,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
MALTON,491,684,979,1385,1917,2681,3603,4591,5556,6510,7437,8332,9302,10248,11142,11981,12749,13455,13907,14301,14642,14936,15183,15373,15531,15662,15772,15864,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
MEADOWFIELD,187,254,353,486,653,885,1163,1462,1753,2041,2321,2591,2882,3165,3434,3686,3917,4129,4265,4384,4486,4575,4649,4706,4754,4793,4826,4854,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
MELROSEGATE 33/11KV,240,333,474,667,919,1279,1711,2175,2628,3076,3511,3932,4387,4830,5250,5643,6004,6335,6547,6732,6892,7030,7146,7235,7310,7371,7423,7466,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
MILLBANK LANE,546,745,1043,1445,1958,2678,3541,4467,5371,6265,7133,7971,8876,9757,10592,11376,12094,12753,13176,13544,13863,14137,14369,14545,14693,14815,14918,15004,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
MONKSEATON,828,1111,1526,2072,2749,3679,4781,5965,7124,8267,9377,10449,11600,12722,13786,14785,15700,16541,17081,17551,17957,18307,18602,18827,19015,19171,19301,19410,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
