Scenario,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
NPg Planning Scenario,35.179,34.886,34.394,33.121,32.322,30.889,28.332,26.185,24.181,22.299,20.224,18.337,16.246,14.352,12.558,10.893,9.582,8.368,7.254,6.191,5.173,4.108,3.279,2.579,1.995,1.448,1.049,0.655,0.381,0.285,0.220
