Scenario,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
NPg Planning Scenario,0.013001366,0.024884284,0.048286267,0.078057563,0.115057467,0.155684855,0.20217516,0.25443375,0.311198366,0.384871641,0.454493762,0.520550758,0.582509361,0.639801693,0.692059408,0.739264913,0.781105423,0.817513667,0.848703159,0.87477623,0.895590865,0.912321032,0.925302229,0.935144828,0.942435182,0.947511076,0.951036257,0.953301232,0.954772266,0.955675054
