Primary,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
BENTON SQUARE,35856.524,35790.518,35839.124,35894.876,35973.724,36064.943,36190.748,36326.939,36483.101,36673.313,36775.731,36871.494,36966.627,37055.896,37142.949,37225.694,37310.268,37396.406,37480.997,37564.68,37647.252,37726.859,37806.767,37886.94,37967.366,38048.086,38129.087,38210.387,38292.334,NPgN,Primary,NG FES - Falling Short (EE CF),Domestic (MWh)
BENWELL,36219.635,36037.939,36005.017,36013.891,36062.239,36143.984,36252.613,36371.349,36512.406,36688.266,36759.696,36806.914,36842.87,36881.644,36914.149,36925.051,36916.41,36909.817,36912.22,36922.002,36935.672,36951.107,36966.856,36982.87,36999.116,37015.666,37032.506,37049.646,37067.402,NPgN,Primary,NG FES - Falling Short (EE CF),Domestic (MWh)
BILLINGHAM MARSH HOUSE,24324.102,24209.449,24164.409,24124.845,24095.424,24073.613,24072.223,24076.255,24093.05,24128.867,24114.983,24102.461,24090.168,24079.219,24068.026,24057.426,24049.335,24043.745,24039.1,24034.949,24030.912,24027.305,24023.955,24020.847,24017.979,24015.366,24013.001,24010.894,24009.248,NPgN,Primary,NG FES - Falling Short (EE CF),Domestic (MWh)
BILLY MILL,33992.576,33936.798,33986.181,34041.268,34116.226,34201.266,34316.485,34440.639,34582.105,34753.43,34847.604,34935.873,35023.785,35106.24,35186.796,35263.876,35343.01,35423.672,35502.823,35581.075,35658.267,35732.679,35807.417,35882.445,35957.738,36033.354,36109.282,36185.535,36262.404,NPgN,Primary,NG FES - Falling Short (EE CF),Domestic (MWh)
BIRTLEY GROVE 66/11KV,30762.023,30544.107,30530.756,30536.738,30549.203,30567.174,30602.756,30642.69,30694.087,30764.178,30780.554,30794.064,30805.506,30817.274,30827.273,30833.532,30839.385,30847.002,30856.128,30866.089,30876.095,30885.696,30895.417,30905.214,30915.056,30924.979,30934.972,30945.026,30955.297,NPgN,Primary,NG FES - Falling Short (EE CF),Domestic (MWh)
BIRTLEY GROVE 66/20KV,23372.426,23152.408,23126.118,23116.517,23107.047,23099.933,23102.033,23107.229,23119.204,23142.501,23138.115,23133.381,23128.128,23123.492,23118.938,23113.143,23107.855,23104.179,23100.686,23097.753,23094.896,23091.657,23088.461,23085.27,23082.055,23078.841,23075.618,23072.373,23069.165,NPgN,Primary,NG FES - Falling Short (EE CF),Domestic (MWh)
BLAYDON BURN,30520.092,30316.008,30222.455,30142.572,30083.826,30047.041,30046.884,30063.956,30105.318,30182.302,30190.461,30203.298,30217.245,30233.094,30252.088,30270.665,30293.57,30321.331,30349.244,30378.634,30408.719,30438.379,30468.266,30498.333,30528.547,30558.976,30589.607,30620.448,30651.795,NPgN,Primary,NG FES - Falling Short (EE CF),Domestic (MWh)
BLUCHER 33/11KV,36028.823,35865.907,35852.137,35884.595,35959.951,36071.056,36207.009,36352.378,36520.109,36723.269,36815.64,36879.032,36928.972,36982.346,37028.248,37048.055,37044.446,37043.305,37052.963,37071.43,37094.461,37119.507,37144.826,37170.346,37196.01,37221.93,37248.092,37274.498,37301.487,NPgN,Primary,NG FES - Falling Short (EE CF),Domestic (MWh)
BOLDON DOWNHILL,13245.495,13175.867,13152.518,13134.727,13124.679,13120.829,13130.926,13145.961,13168.99,13203.35,13208.346,13213.487,13218.362,13222.297,13226.349,13229.574,13233.679,13238.191,13243.104,13248.013,13253.091,13257.74,13262.5,13267.359,13272.312,13277.372,13282.536,13287.808,13293.312,NPgN,Primary,NG FES - Falling Short (EE CF),Domestic (MWh)
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,6852.3,6810.311,6792.55,6776.717,6764.214,6755.094,6753.259,6753.357,6757.715,6769.781,6768.154,6768.024,6768.16,6767.408,6767.76,6768.324,6771.116,6774.355,6777.987,6781.732,6786.028,6790.495,6795.019,6799.582,6804.167,6808.804,6813.489,6818.221,6823.061,NPgN,Primary,NG FES - Falling Short (EE CF),Domestic (MWh)
BOWESFIELD 33/11KV,23114.94,23008.2,22969.501,22935.521,22910.876,22892.907,22894.386,22900.732,22919.291,22956.162,22944.306,22933.901,22923.729,22914.991,22905.975,22897.589,22891.89,22888.871,22886.851,22885.33,22883.87,22882.81,22881.965,22881.311,22880.836,22880.568,22880.501,22880.64,22881.183,NPgN,Primary,NG FES - Falling Short (EE CF),Domestic (MWh)
BOWESFIELD 66/11KV,16162.545,16066.017,16025.017,15989.706,15963.371,15944.483,15942.38,15945.308,15958.558,15987.006,15977.27,15968.191,15959.154,15950.753,15942.133,15933.776,15926.705,15920.908,15915.544,15910.404,15905.332,15900.504,15895.826,15891.286,15886.884,15882.629,15878.514,15874.548,15870.884,NPgN,Primary,NG FES - Falling Short (EE CF),Domestic (MWh)
BRANCEPETH,34539.175,34432.086,34444.295,34471.591,34518.79,34578.849,34668.808,34765.635,34881.513,35028.726,35086.861,35137.757,35184.797,35231.867,35274.739,35310.804,35343.889,35378.784,35416.302,35454.921,35493.458,35530.974,35568.802,35606.793,35644.77,35683.038,35721.581,35760.38,35799.762,NPgN,Primary,NG FES - Falling Short (EE CF),Domestic (MWh)
BREAMISH STREET,13819.745,13738.459,13718.187,13712.203,13719.75,13738.981,13769.225,13803.529,13846.246,13901.871,13920.38,13931.609,13939.426,13948.025,13954.72,13955.234,13949.892,13945.15,13943.081,13943.226,13944.562,13946.454,13948.472,13950.587,13952.778,13955.09,13957.517,13960.061,13962.816,NPgN,Primary,NG FES - Falling Short (EE CF),Domestic (MWh)
BRENDA TRADING,50614.507,50342.127,50208.077,50087.114,49996.59,49925.388,49899.668,49889.971,49904.54,49963.797,49931.255,49900.976,49873.082,49845.177,49821.03,49793.022,49768.586,49746.773,49724.039,49702.85,49678.707,49654.576,49630.993,49607.92,49585.345,49563.311,49541.804,49520.843,49500.822,NPgN,Primary,NG FES - Falling Short (EE CF),Domestic (MWh)
CAMPLESHON ROAD,35130.564,34917.501,34899.155,34912.967,34943.066,34990.087,35046.735,35108.917,35187.634,35293.153,35320.539,35326.016,35328.135,35340.784,35346.888,35334.321,35304.951,35291.667,35291.82,35299.621,35310.09,35323.83,35337.798,35351.913,35366.098,35380.478,35395.04,35409.773,35424.863,NPgN,Primary,NG FES - Falling Short (EE CF),Domestic (MWh)
CARLEY HILL,39907.432,39659.253,39546.559,39452.052,39379.7,39326.493,39313.181,39314.285,39337.938,39392.046,39364.491,39339.179,39312.709,39285.997,39259.161,39229.791,39204.451,39181.338,39161.116,39141.966,39123.642,39106.533,39089.791,39073.392,39057.338,39041.641,39026.289,39011.298,38997.008,NPgN,Primary,NG FES - Falling Short (EE CF),Domestic (MWh)
CARLIN HOW T3 T4,34968.902,34804.465,34792.277,34786.077,34794.867,34813.405,34864.672,34919.63,34988.378,35082.518,35101.001,35121.058,35138.98,35158.258,35172.715,35185.354,35201.406,35217.8,35235.823,35253.623,35272.187,35288.071,35304.186,35320.344,35336.317,35352.48,35368.812,35385.277,35402.173,NPgN,Primary,NG FES - Falling Short (EE CF),Domestic (MWh)
CARR HILL,45913.393,45595.953,45443.877,45312.818,45212.356,45143.373,45127.166,45134.994,45177.315,45270.037,45263.101,45261.883,45262.016,45264.474,45270.772,45276.602,45287.747,45304.849,45322.14,45341.302,45361.44,45381.195,45401.362,45421.902,45442.801,45464.102,45485.786,45507.875,45530.786,NPgN,Primary,NG FES - Falling Short (EE CF),Domestic (MWh)
CATTERICK CAMP,24059.805,23871.521,23776.144,23700.946,23631.304,23575.388,23544.951,23519.592,23516.862,23536.177,23503.5,23478.904,23452.354,23431.461,23413.365,23397.918,23391.927,23387.162,23384.374,23381.784,23379.825,23377.51,23375.403,23373.455,23371.62,23369.988,23368.547,23367.3,23366.469,NPgN,Primary,NG FES - Falling Short (EE CF),Domestic (MWh)
CLOSE,10720.41,10659.113,10647.458,10647.673,10658.869,10679.437,10707.992,10739.477,10777.356,10825.162,10843.417,10855.175,10863.887,10873.302,10881.025,10883.309,10880.368,10877.978,10877.988,10879.979,10883.019,10886.536,10890.146,10893.829,10897.567,10901.396,10905.31,10909.311,10913.46,NPgN,Primary,NG FES - Falling Short (EE CF),Domestic (MWh)
CONEYTHORPE,18627.249,18492.336,18454.305,18422.399,18396.284,18376.94,18374.167,18375.292,18386.221,18415.592,18412.34,18413.844,18416.188,18415.624,18418.701,18422.436,18433.516,18446.141,18460.072,18474.373,18490.44,18506.992,18523.639,18540.31,18556.926,18573.606,18590.341,18607.116,18624.061,NPgN,Primary,NG FES - Falling Short (EE CF),Domestic (MWh)
CONSETT,34231.177,34102.232,34090.806,34093.728,34115.066,34149.031,34211.717,34281.973,34370.194,34487.282,34526.156,34560.3,34591.734,34622.765,34650.859,34673.833,34695.249,34718.208,34742.852,34768.368,34793.919,34818.763,34843.925,34869.31,34894.816,34920.624,34946.721,34973.102,35000.058,NPgN,Primary,NG FES - Falling Short (EE CF),Domestic (MWh)
CORPORATION STREET,11650.438,11584.714,11566.622,11559.619,11563.178,11575.903,11597.541,11622.484,11654.151,11696.094,11708.875,11716.172,11720.903,11726.24,11730.147,11729.339,11724.119,11719.36,11716.625,11715.571,11715.434,11715.734,11716.147,11716.663,11717.28,11718.007,11718.841,11719.786,11720.922,NPgN,Primary,NG FES - Falling Short (EE CF),Domestic (MWh)
COWTON,1746.792,1738.278,1736.107,1734.442,1733.505,1732.866,1734.335,1735.699,1738.486,1742.296,1742.665,1743.121,1743.751,1743.954,1744.095,1744.374,1744.723,1745.115,1745.468,1745.785,1746.256,1746.626,1747.011,1747.389,1747.731,1748.087,1748.455,1748.831,1749.229,NPgN,Primary,NG FES - Falling Short (EE CF),Domestic (MWh)
CRAMLINGTON T1 T3,11975.672,11937.096,11940.625,11946.985,11961.381,11978.067,12006.495,12037.312,12074.212,12121.471,12139.691,12157.659,12174.946,12189.491,12202.821,12213.937,12226.302,12238.961,12251.115,12263.327,12275.452,12287.207,12299.069,12311.025,12323.067,12335.213,12347.46,12359.812,12372.375,NPgN,Primary,NG FES - Falling Short (EE CF),Domestic (MWh)
CRAMLINGTON T2 T4,9361.241,9328.771,9329.611,9332.807,9342.191,9353.4,9373.688,9395.826,9422.666,9457.453,9469.993,9482.43,9494.336,9504.17,9513.078,9520.327,9528.527,9536.934,9544.97,9553.068,9561.122,9568.936,9576.835,9584.808,9592.849,9600.972,9609.175,9617.461,9625.91,NPgN,Primary,NG FES - Falling Short (EE CF),Domestic (MWh)
DARLEY,5271.672,5242.726,5229.085,5216.654,5206.841,5199.631,5197.94,5197.721,5200.722,5209.559,5208.147,5207.887,5207.841,5207.126,5207.262,5207.57,5209.582,5211.942,5214.618,5217.387,5220.583,5223.919,5227.306,5230.73,5234.173,5237.664,5241.201,5244.782,5248.454,NPgN,Primary,NG FES - Falling Short (EE CF),Domestic (MWh)
DARLINGTON 132/6KV,7267.718,7228.976,7211.123,7194.567,7182.092,7172.373,7169.114,7168.147,7171.428,7179.449,7174.428,7171.6,7169.089,7167.021,7165.501,7163.464,7162.768,7162.536,7162.659,7162.345,7162.255,7162.008,7161.837,7161.736,7161.704,7161.746,7161.861,7162.051,7162.371,NPgN,Primary,NG FES - Falling Short (EE CF),Domestic (MWh)
DARLINGTON 33/11KV,29469.304,29292.618,29212.859,29138.496,29083.26,29041.698,29030.635,29030.421,29049.975,29092.46,29073.465,29063.224,29054.576,29048.172,29044.548,29038.149,29038.683,29041.559,29046.221,29048.51,29051.838,29054.225,29056.877,29059.772,29062.905,29066.297,29069.936,29073.836,29078.256,NPgN,Primary,NG FES - Falling Short (EE CF),Domestic (MWh)
DARLINGTON CENTRAL 33/11KV,11679.745,11604.764,11570.612,11538.203,11514.408,11496.996,11493.269,11494.428,11504.36,11524.749,11517.66,11513.997,11511.146,11509.433,11509.136,11507.433,11509.265,11512.289,11516.226,11518.935,11522.141,11524.83,11527.619,11530.494,11533.451,11536.504,11539.648,11542.889,11546.342,NPgN,Primary,NG FES - Falling Short (EE CF),Domestic (MWh)
DARLINGTON EAST,20843.062,20716.032,20658.691,20605.184,20565.536,20535.859,20528.278,20528.544,20543.1,20574.345,20561.019,20553.855,20547.846,20543.464,20541.105,20536.777,20537.496,20539.93,20543.671,20545.692,20548.467,20550.559,20552.842,20555.284,20557.857,20560.616,20563.552,20566.671,20570.16,NPgN,Primary,NG FES - Falling Short (EE CF),Domestic (MWh)
DARLINGTON WEST,38350.48,38113.623,38009.082,37913.739,37842.672,37788.893,37774.148,37773.253,37797.721,37851.502,37826.34,37812.592,37800.494,37790.746,37783.92,37774.119,37771.686,37771.716,37773.604,37772.961,37773.49,37773.084,37773.032,37773.306,37773.905,37774.849,37776.126,37777.752,37780.057,NPgN,Primary,NG FES - Falling Short (EE CF),Domestic (MWh)
DENWICK,37545.626,37378.96,37372.178,37378.19,37404.5,37437.499,37502.547,37574.262,37662.827,37779.696,37817.762,37855.347,37891.095,37919.997,37945.985,37966.987,37991.022,38015.707,38039.08,38062.655,38086.095,38108.763,38131.727,38154.594,38176.853,38199.35,38222.051,38244.87,38268.101,NPgN,Primary,NG FES - Falling Short (EE CF),Domestic (MWh)
DUNSTON 66/11KV,19150.074,19022.344,18963.742,18913.668,18876.714,18853.391,18852.813,18862.923,18888.109,18935.406,18939.941,18947.365,18955.473,18964.755,18975.976,18986.944,19000.586,19017.228,19033.96,19051.606,19069.68,19087.491,19105.441,19123.506,19141.668,19159.962,19178.38,19196.928,19215.787,NPgN,Primary,NG FES - Falling Short (EE CF),Domestic (MWh)
DUNSTON 66/20KV,36099.797,35858.201,35744.361,35646.57,35572.758,35523.753,35516.247,35527.969,35567.029,35646.121,35647.027,35652.858,35659.855,35668.852,35681.171,35693.059,35709.511,35731.083,35752.811,35776.113,35800.189,35823.861,35847.815,35871.978,35896.28,35920.844,35945.653,35970.71,35996.353,NPgN,Primary,NG FES - Falling Short (EE CF),Domestic (MWh)
DURHAM EAST,10958.158,10919.956,10917.757,10920.237,10928.866,10941.809,10964.153,10988.916,11019.61,11059.829,11073.885,11086.09,11097.307,11108.531,11118.667,11127.041,11134.654,11142.726,11151.465,11160.493,11169.525,11178.321,11187.224,11196.221,11205.308,11214.499,11223.791,11233.188,11242.785,NPgN,Primary,NG FES - Falling Short (EE CF),Domestic (MWh)
EASTFIELD,27359.056,27244.097,27222.738,27213.228,27217.384,27235.049,27279.518,27333.935,27402.574,27490.987,27521.577,27551.497,27575.274,27599.247,27620.375,27638.399,27659.845,27681.475,27703.142,27724.485,27746.178,27766.976,27788.004,27809.172,27830.378,27851.799,27873.42,27895.235,27917.496,NPgN,Primary,NG FES - Falling Short (EE CF),Domestic (MWh)
EASTGATE CEMENT,7649.82,7626.678,7631.881,7640.582,7653.859,7669.893,7692.628,7716.749,7745.119,7780.593,7795.362,7808.344,7820.357,7832.32,7843.278,7852.757,7861.516,7870.729,7880.588,7890.719,7900.82,7910.654,7920.553,7930.384,7939.966,7949.597,7959.266,7968.942,7978.696,NPgN,Primary,NG FES - Falling Short (EE CF),Domestic (MWh)
EDUCATIONAL PRECINCT,17692.493,17594.128,17570.285,17565.01,17577.5,17605.237,17646.814,17693.536,17751.034,17825.115,17851.095,17867.228,17878.758,17891.385,17901.441,17902.955,17896.536,17890.941,17888.985,17890.034,17892.694,17896.104,17899.677,17903.4,17907.271,17911.303,17915.49,17919.839,17924.481,NPgN,Primary,NG FES - Falling Short (EE CF),Domestic (MWh)
ELVINGTON,5737.47,5736.185,5754.881,5775.11,5796.693,5819.855,5846.45,5874.041,5904.311,5938.443,5958.795,5976.579,5993.22,6009.916,6026.097,6040.687,6054.796,6069.34,6084.574,6100.008,6115.501,6130.805,6146.156,6161.447,6176.532,6191.648,6206.786,6221.92,6237.098,NPgN,Primary,NG FES - Falling Short (EE CF),Domestic (MWh)
FARADAY STREET,40049.632,39754.631,39603.215,39472.149,39372.508,39300.681,39274.032,39267.495,39285.66,39343.689,39313.273,39281.751,39250.971,39221.415,39190.282,39155.086,39120.441,39088.644,39059.065,39032.024,39006.991,38983.479,38960.338,38937.541,38915.087,38892.994,38871.249,38849.868,38829.196,NPgN,Primary,NG FES - Falling Short (EE CF),Domestic (MWh)
FAWDON T1 & SEATON BURN T1,32808.154,32696.77,32706.74,32737.768,32790.263,32857.307,32942.728,33033.563,33137.728,33264.305,33323.717,33370.667,33412.24,33452.715,33489.528,33514.993,33532.749,33552.064,33574.948,33601.078,33628.713,33656.347,33684.294,33712.461,33740.747,33769.328,33798.192,33827.33,33856.945,NPgN,Primary,NG FES - Falling Short (EE CF),Domestic (MWh)
FISHBURN,40027.133,39887.401,39876.267,39882.245,39911.564,39957.355,40038.673,40129.29,40242.293,40391.037,40442.054,40486.424,40527.205,40568.016,40604.899,40635.283,40662.948,40692.297,40724.087,40756.898,40789.73,40821.7,40854.057,40886.712,40919.575,40952.814,40986.415,41020.379,41055.079,NPgN,Primary,NG FES - Falling Short (EE CF),Domestic (MWh)
FLATWORTH CENTRAL,17840.854,17802.699,17823.188,17847.392,17882.735,17924.214,17982.785,18046.54,18120.141,18210.421,18258.027,18302.606,18346.971,18388.536,18429.097,18467.821,18507.55,18548.013,18587.671,18626.844,18665.467,18702.671,18740.029,18777.53,18815.17,18852.964,18890.904,18928.999,18967.417,NPgN,Primary,NG FES - Falling Short (EE CF),Domestic (MWh)
FOSS ISLANDS,33385.17,33194.862,33143.14,33122.768,33130.556,33164.813,33220.687,33287.129,33377.71,33505.812,33532.532,33536.36,33536.828,33548.472,33553.062,33538.176,33506.743,33491.068,33489.46,33496.04,33505.568,33518.756,33532.241,33545.992,33559.997,33574.293,33588.869,33603.738,33619.197,NPgN,Primary,NG FES - Falling Short (EE CF),Domestic (MWh)
FOSSWAY 33/11KV,37959.482,37759.049,37718.834,37722.512,37767.698,37848.168,37958.186,38079.284,38224.429,38406.916,38478.614,38525.571,38561.011,38599.306,38631.194,38641.005,38630.846,38622.763,38623.843,38632.453,38645.049,38659.467,38674.225,38689.249,38704.473,38720.026,38735.893,38752.08,38768.931,NPgN,Primary,NG FES - Falling Short (EE CF),Domestic (MWh)
FOURSTONES 20KV,19680.153,19594.582,19578.551,19569.18,19572.504,19581.865,19610.419,19643.766,19687.485,19747.876,19764.022,19779.968,19795.065,19807,19817.635,19826.169,19836.08,19846.277,19855.902,19865.632,19875.354,19884.779,19894.39,19903.926,19913.041,19922.311,19931.714,19941.192,19950.921,NPgN,Primary,NG FES - Falling Short (EE CF),Domestic (MWh)
FYLANDS BRIDGE,38410.087,38291.101,38297.396,38320.081,38365.505,38426.058,38520.703,38623.59,38748.123,38907.91,38968.859,39022.15,39071.36,39120.608,39165.358,39202.677,39236.828,39272.875,39311.689,39351.657,39391.556,39430.391,39469.575,39509.038,39548.722,39588.744,39629.089,39669.765,39711.141,NPgN,Primary,NG FES - Falling Short (EE CF),Domestic (MWh)
GALE LANE,35319.975,35154.021,35112.142,35099.655,35112.112,35148.063,35200.484,35261.666,35344.032,35459.666,35483.917,35485.332,35483.539,35493.152,35495.851,35478.689,35444.131,35426.448,35423.26,35428.4,35436.565,35448.468,35460.735,35473.339,35486.27,35499.56,35513.203,35527.21,35541.854,NPgN,Primary,NG FES - Falling Short (EE CF),Domestic (MWh)
GARWOOD STREET,32262.095,32139.969,32123.089,32117.956,32131.2,32157.371,32216.015,32285.633,32373.949,32490.019,32535.379,32579.154,32622.605,32661.439,32700.8,32738.358,32776.446,32814.268,32851.536,32887.758,32924.099,32957.265,32990.709,33024.402,33058.335,33092.539,33127.002,33161.739,33197.052,NPgN,Primary,NG FES - Falling Short (EE CF),Domestic (MWh)
GATESHEAD CENTRAL,13524.76,13429.133,13383.342,13343.692,13312.395,13289.663,13281.367,13279.494,13286.969,13308.078,13301.777,13296.866,13292.28,13288.253,13285.167,13282.125,13280.402,13280.158,13279.981,13280.292,13280.884,13281.42,13282.097,13282.902,13283.828,13284.889,13286.082,13287.41,13288.97,NPgN,Primary,NG FES - Falling Short (EE CF),Domestic (MWh)
GATESHEAD EAST,1789.784,1777.405,1771.514,1766.454,1762.646,1760.125,1759.757,1760.377,1762.409,1766.504,1766.543,1766.825,1767.164,1767.601,1768.201,1768.778,1769.581,1770.636,1771.698,1772.838,1774.017,1775.176,1776.351,1777.538,1778.733,1779.943,1781.166,1782.402,1783.67,NPgN,Primary,NG FES - Falling Short (EE CF),Domestic (MWh)
GOSFORTH 33/11KV,18403.016,18315.019,18297.743,18297.524,18312.113,18339.341,18376.965,18418.457,18468.597,18532.276,18555.386,18569.193,18578.722,18589.342,18597.603,18597.695,18590.363,18583.889,18580.892,18580.778,18582.205,18584.348,18586.676,18589.173,18591.83,18594.668,18597.684,18600.88,18604.371,NPgN,Primary,NG FES - Falling Short (EE CF),Domestic (MWh)
GRANGETOWN,31484.565,31356.786,31324.874,31296.635,31284.79,31284.22,31314.728,31350.105,31399.445,31473.223,31478.701,31485.663,31491.459,31498.399,31501.631,31503.393,31507.759,31512.433,31518.541,31524.565,31531.32,31536.097,31541.178,31546.538,31552.174,31558.106,31564.327,31570.848,31577.956,NPgN,Primary,NG FES - Falling Short (EE CF),Domestic (MWh)
GREATHAM,4145.601,4123.181,4111.728,4101.442,4093.52,4087.249,4084.605,4083.241,4083.876,4087.975,4084.754,4081.68,4078.753,4075.834,4073.141,4070.22,4067.536,4065.031,4062.479,4060.028,4057.411,4054.809,4052.254,4049.743,4047.276,4044.855,4042.48,4040.15,4037.899,NPgN,Primary,NG FES - Falling Short (EE CF),Domestic (MWh)
GUISBOROUGH T1 T2,38596.818,38380.354,38354.494,38339.968,38335.641,38337.87,38369.266,38402.567,38450.2,38518.88,38523.108,38528.518,38533.035,38537.06,38537.606,38537.307,38539.481,38542.04,38545.439,38548.6,38552.832,38554.958,38557.337,38559.824,38562.254,38564.893,38567.724,38570.717,38574.11,NPgN,Primary,NG FES - Falling Short (EE CF),Domestic (MWh)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Domestic (MWh)
HARLOW GREEN,36913.376,36664.206,36537.047,36425.904,36336.489,36269.068,36239.02,36225.267,36235.43,36280.261,36254.028,36231.045,36208.785,36187.834,36169.011,36149.905,36133.925,36121.335,36109.029,36097.888,36087.471,36077.076,36067.083,36057.462,36048.203,36039.336,36030.85,36022.758,36015.356,NPgN,Primary,NG FES - Falling Short (EE CF),Domestic (MWh)
HARMIRE BRIDGE,24773.774,24696.848,24694.932,24703.241,24723.427,24751.979,24799.392,24851.04,24915.184,24998.76,25027.799,25053.334,25076.528,25100.207,25121.805,25140.052,25157.315,25175.752,25195.875,25216.715,25237.604,25257.952,25278.558,25299.192,25319.552,25340.143,25360.946,25381.912,25403.242,NPgN,Primary,NG FES - Falling Short (EE CF),Domestic (MWh)
HARRATON,23309.481,23150.237,23073.26,23007.574,22957.075,22920.137,22910.092,22909.839,22924.88,22960.642,22942.076,22924.906,22906.982,22889.062,22870.967,22851.379,22834.164,22818.251,22804.074,22790.559,22777.536,22765.41,22753.489,22741.755,22730.204,22718.854,22707.694,22696.736,22686.206,NPgN,Primary,NG FES - Falling Short (EE CF),Domestic (MWh)
HARROGATE 132/11KV,46466.722,46197.395,46074.687,45964.012,45876.968,45813.556,45800.165,45800.224,45829.517,45911.478,45900.129,45898.674,45899.012,45893.546,45895.332,45898.466,45916.255,45936.998,45960.388,45984.549,46012.377,46041.389,46070.831,46100.66,46130.858,46161.474,46192.493,46223.932,46256.203,NPgN,Primary,NG FES - Falling Short (EE CF),Domestic (MWh)
