Primary,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
BOWESFIELD 66/11KV,14.075,14.216,14.38,14.57,14.782,15.017,15.282,15.568,15.855,16.145,16.429,16.711,16.98,17.248,17.507,17.771,18.028,18.283,18.533,18.777,19.015,19.246,19.472,19.692,19.905,20.115,20.323,20.528,20.726,NPgN,Primary,NG FES - Falling Short (EE CF),Total peak demand (MW)
BRANCEPETH,14.719,14.831,14.965,15.48,15.777,16.135,16.573,17.06,17.535,18.004,18.441,18.857,19.215,19.572,19.891,20.197,20.475,20.75,21.008,21.247,21.473,21.684,21.883,22.072,22.245,22.413,22.579,22.731,22.84,NPgN,Primary,NG FES - Falling Short (EE CF),Total peak demand (MW)
BREAMISH STREET,10.256,10.229,10.223,10.698,10.721,10.763,10.827,10.904,10.98,11.058,11.128,11.196,11.256,11.323,11.38,11.441,11.491,11.537,11.581,11.62,11.655,11.687,11.716,11.743,11.767,11.789,11.81,11.829,11.836,NPgN,Primary,NG FES - Falling Short (EE CF),Total peak demand (MW)
BRENDA TRADING,21.69,21.652,21.674,21.783,21.967,22.232,22.59,23.015,23.453,23.91,24.354,24.795,25.182,25.562,25.927,26.302,26.665,27.024,27.364,27.67,27.944,28.181,28.384,28.555,28.692,28.807,28.907,28.99,29.042,NPgN,Primary,NG FES - Falling Short (EE CF),Total peak demand (MW)
CAMPLESHON ROAD,15.875,15.954,16.07,16.472,16.72,17.01,17.371,17.778,18.172,18.557,18.909,19.237,19.508,19.77,20,20.219,20.407,20.587,20.756,20.906,21.045,21.171,21.287,21.394,21.489,21.58,21.669,21.75,21.797,NPgN,Primary,NG FES - Falling Short (EE CF),Total peak demand (MW)
CARLEY HILL,15.856,15.862,15.897,15.998,16.143,16.33,16.582,16.873,17.162,17.45,17.717,17.973,18.205,18.47,18.708,18.942,19.161,19.372,19.572,19.754,19.923,20.077,20.217,20.346,20.46,20.567,20.669,20.751,20.773,NPgN,Primary,NG FES - Falling Short (EE CF),Total peak demand (MW)
CARLIN HOW T3 T4,14.773,14.81,14.885,15.028,15.217,15.458,15.761,16.101,16.431,16.757,17.059,17.347,17.592,17.825,18.025,18.222,18.399,18.566,18.724,18.866,18.998,19.117,19.228,19.33,19.423,19.511,19.596,19.678,19.742,NPgN,Primary,NG FES - Falling Short (EE CF),Total peak demand (MW)
CARR HILL,17.308,17.286,18.062,18.176,18.348,18.582,18.893,19.255,19.616,19.983,20.323,20.651,20.929,21.194,21.434,21.67,21.892,22.108,22.304,22.483,22.645,22.788,22.914,23.024,23.111,23.19,23.264,23.329,23.371,NPgN,Primary,NG FES - Falling Short (EE CF),Total peak demand (MW)
CATTERICK CAMP,15.905,16.114,16.363,16.671,17.025,17.431,17.9,18.408,18.91,19.409,19.89,20.362,20.799,21.241,21.655,22.073,22.469,22.857,23.236,23.597,23.947,24.284,24.61,24.926,25.233,25.535,25.832,26.122,26.381,NPgN,Primary,NG FES - Falling Short (EE CF),Total peak demand (MW)
CLOSE,22.068,21.96,21.875,22.122,22.069,22.038,22.031,22.04,22.057,22.081,22.108,22.141,22.175,22.225,22.272,22.331,22.382,22.432,22.485,22.532,22.577,22.616,22.651,22.682,22.712,22.737,22.76,22.779,22.783,NPgN,Primary,NG FES - Falling Short (EE CF),Total peak demand (MW)
CONEYTHORPE,13.144,13.192,15.609,16.485,16.622,16.782,16.985,17.217,17.445,17.675,17.895,18.11,18.307,18.5,18.676,18.854,19.021,19.183,19.338,19.48,19.614,19.737,19.852,19.958,20.055,20.147,20.236,20.321,20.397,NPgN,Primary,NG FES - Falling Short (EE CF),Total peak demand (MW)
CONSETT,22.915,23.014,23.147,24.238,24.534,24.9,25.359,25.88,26.401,26.926,27.432,27.926,28.391,28.914,29.403,29.892,30.351,30.811,31.251,31.663,32.051,32.413,32.751,33.067,33.358,33.635,33.902,34.136,34.278,NPgN,Primary,NG FES - Falling Short (EE CF),Total peak demand (MW)
CORPORATION STREET,11.276,11.236,11.212,11.205,11.215,11.245,11.295,11.359,11.423,11.488,11.548,11.605,11.655,11.709,11.757,11.806,11.846,11.884,11.924,11.957,11.988,12.015,12.04,12.063,12.085,12.105,12.124,12.14,12.146,NPgN,Primary,NG FES - Falling Short (EE CF),Total peak demand (MW)
COWTON,0.692,0.702,0.714,0.73,0.748,0.771,0.797,0.826,0.854,0.882,0.908,0.933,0.955,0.978,0.999,1.019,1.037,1.055,1.072,1.088,1.103,1.117,1.13,1.143,1.155,1.167,1.179,1.19,1.199,NPgN,Primary,NG FES - Falling Short (EE CF),Total peak demand (MW)
CRAMLINGTON T1 T3,11.05,11.015,11.433,11.428,11.438,11.466,11.514,11.577,11.648,11.727,11.807,11.891,11.969,12.057,12.143,12.238,12.33,12.422,12.512,12.594,12.67,12.737,12.795,12.846,12.889,12.927,12.959,12.986,13,NPgN,Primary,NG FES - Falling Short (EE CF),Total peak demand (MW)
CRAMLINGTON T2 T4,7.303,7.287,7.276,7.284,7.306,7.345,7.404,7.48,7.571,7.675,7.787,7.906,8.022,8.149,8.281,8.424,8.57,8.718,8.862,8.995,9.115,9.219,9.308,9.382,9.443,9.493,9.534,9.566,9.583,NPgN,Primary,NG FES - Falling Short (EE CF),Total peak demand (MW)
DARLEY,3.338,3.345,3.358,3.372,3.391,3.413,3.441,3.472,3.503,3.536,3.567,3.598,3.626,3.657,3.686,3.717,3.745,3.772,3.799,3.825,3.85,3.875,3.899,3.923,3.946,3.97,3.993,4.015,4.033,NPgN,Primary,NG FES - Falling Short (EE CF),Total peak demand (MW)
DARLINGTON 132/6KV,3.002,3.031,3.068,3.133,3.216,3.314,3.437,3.576,3.711,3.843,3.967,4.084,4.182,4.272,4.35,4.424,4.492,4.556,4.612,4.662,4.707,4.747,4.781,4.812,4.836,4.858,4.88,4.899,4.913,NPgN,Primary,NG FES - Falling Short (EE CF),Total peak demand (MW)
DARLINGTON 33/11KV,13.628,13.631,13.664,13.752,13.879,14.045,14.266,14.519,14.768,15.013,15.242,15.462,15.645,15.82,15.971,16.122,16.253,16.379,16.495,16.597,16.689,16.77,16.841,16.905,16.959,17.008,17.054,17.097,17.124,NPgN,Primary,NG FES - Falling Short (EE CF),Total peak demand (MW)
DARLINGTON CENTRAL 33/11KV,8.953,8.922,8.905,9.189,9.207,9.237,9.284,9.343,9.401,9.459,9.512,9.561,9.599,9.63,9.656,9.681,9.702,9.723,9.739,9.754,9.769,9.782,9.794,9.806,9.814,9.823,9.832,9.841,9.849,NPgN,Primary,NG FES - Falling Short (EE CF),Total peak demand (MW)
DARLINGTON EAST,17.306,17.274,17.27,17.309,17.384,17.495,17.659,17.866,18.092,18.337,18.587,18.844,19.087,19.337,19.588,19.855,20.122,20.39,20.642,20.874,21.082,21.262,21.415,21.541,21.638,21.718,21.783,21.837,21.871,NPgN,Primary,NG FES - Falling Short (EE CF),Total peak demand (MW)
DARLINGTON WEST,18.408,18.417,18.972,19.531,19.747,20.051,20.462,20.949,21.445,21.953,22.445,22.93,23.379,23.824,24.247,24.676,25.089,25.501,25.876,26.218,26.522,26.786,27.011,27.2,27.342,27.461,27.565,27.653,27.71,NPgN,Primary,NG FES - Falling Short (EE CF),Total peak demand (MW)
DENWICK,18.03,18.042,18.092,19.226,19.378,19.584,19.857,20.171,20.48,20.789,21.08,21.363,21.613,21.872,22.101,22.335,22.542,22.738,22.924,23.087,23.235,23.365,23.479,23.581,23.67,23.749,23.822,23.886,23.916,NPgN,Primary,NG FES - Falling Short (EE CF),Total peak demand (MW)
DUNSTON 66/11KV,13.471,13.453,15.048,15.123,15.232,15.373,15.566,15.794,16.021,16.252,16.467,16.676,16.857,17.028,17.176,17.324,17.462,17.593,17.72,17.829,17.927,18.01,18.081,18.141,18.192,18.235,18.272,18.305,18.33,NPgN,Primary,NG FES - Falling Short (EE CF),Total peak demand (MW)
DUNSTON 66/20KV,15.442,15.447,15.999,16.135,16.315,16.536,16.822,17.148,17.468,17.786,18.076,18.351,18.569,18.762,18.926,19.081,19.221,19.352,19.469,19.574,19.669,19.753,19.828,19.896,19.95,20.002,20.052,20.1,20.137,NPgN,Primary,NG FES - Falling Short (EE CF),Total peak demand (MW)
DURHAM EAST,16.822,16.867,18.426,18.903,18.999,19.118,19.265,19.426,19.587,19.749,19.908,20.067,20.219,20.386,20.543,20.71,20.859,21.006,21.153,21.293,21.431,21.565,21.697,21.828,21.958,22.087,22.214,22.339,22.444,NPgN,Primary,NG FES - Falling Short (EE CF),Total peak demand (MW)
EASTFIELD,12.212,12.213,12.251,12.342,12.475,12.657,12.897,13.173,13.45,13.728,13.994,14.252,14.479,14.705,14.909,15.117,15.31,15.497,15.672,15.829,15.97,16.093,16.201,16.293,16.37,16.437,16.498,16.55,16.581,NPgN,Primary,NG FES - Falling Short (EE CF),Total peak demand (MW)
EASTGATE CEMENT,7.248,7.258,7.273,7.3,7.335,7.378,7.43,7.488,7.548,7.608,7.667,7.725,7.778,7.832,7.883,7.936,7.985,8.034,8.084,8.132,8.18,8.227,8.273,8.319,8.365,8.411,8.456,8.501,8.543,NPgN,Primary,NG FES - Falling Short (EE CF),Total peak demand (MW)
EDUCATIONAL PRECINCT,14.773,14.749,14.764,14.821,14.912,15.032,15.198,15.395,15.59,15.784,15.964,16.135,16.284,16.432,16.557,16.678,16.784,16.882,16.984,17.067,17.142,17.206,17.262,17.31,17.357,17.397,17.432,17.461,17.477,NPgN,Primary,NG FES - Falling Short (EE CF),Total peak demand (MW)
ELVINGTON,10.337,10.35,11.119,11.158,11.209,11.274,11.356,11.453,11.562,11.681,11.807,11.939,12.068,12.204,12.344,12.492,12.642,12.795,12.947,13.091,13.225,13.349,13.462,13.564,13.659,13.744,13.824,13.898,13.965,NPgN,Primary,NG FES - Falling Short (EE CF),Total peak demand (MW)
FARADAY STREET,21.314,21.277,21.257,21.327,21.449,21.627,21.866,22.142,22.415,22.689,22.943,23.186,23.374,23.552,23.707,23.858,23.983,24.113,24.235,24.345,24.45,24.546,24.637,24.723,24.802,24.878,24.954,25.022,25.067,NPgN,Primary,NG FES - Falling Short (EE CF),Total peak demand (MW)
FAWDON T1 & SEATON BURN T1,19.383,19.579,19.852,20.26,20.729,21.221,21.831,22.524,23.202,23.872,24.502,25.098,25.608,26.071,26.481,26.872,27.237,27.587,27.897,28.179,28.432,28.653,28.848,29.019,29.147,29.265,29.375,29.478,29.563,NPgN,Primary,NG FES - Falling Short (EE CF),Total peak demand (MW)
FISHBURN,17.401,17.487,17.619,17.816,18.818,19.131,19.522,19.962,20.402,20.846,21.268,21.679,22.045,22.425,22.79,23.159,23.505,23.845,24.165,24.463,24.743,25,25.239,25.46,25.657,25.845,26.025,26.19,26.302,NPgN,Primary,NG FES - Falling Short (EE CF),Total peak demand (MW)
FLATWORTH CENTRAL,15.221,15.24,16.641,17.012,17.085,17.179,17.299,17.44,17.594,17.762,17.935,18.113,18.295,18.486,18.679,18.884,19.092,19.301,19.506,19.701,19.884,20.055,20.211,20.355,20.486,20.607,20.721,20.829,20.928,NPgN,Primary,NG FES - Falling Short (EE CF),Total peak demand (MW)
FOSS ISLANDS,25.265,25.224,25.23,26.539,26.647,26.816,27.052,27.33,27.611,27.899,28.171,28.44,28.677,28.936,29.17,29.419,29.634,29.842,30.044,30.223,30.387,30.533,30.662,30.775,30.877,30.968,31.05,31.122,31.153,NPgN,Primary,NG FES - Falling Short (EE CF),Total peak demand (MW)
FOSSWAY 33/11KV,15.859,15.884,15.97,16.168,16.434,16.768,17.188,17.666,18.14,18.615,19.055,19.472,19.819,20.133,20.407,20.671,20.912,21.141,21.359,21.551,21.722,21.87,21.997,22.106,22.194,22.271,22.34,22.402,22.451,NPgN,Primary,NG FES - Falling Short (EE CF),Total peak demand (MW)
FOURSTONES 20KV,17.516,17.587,17.718,17.915,18.169,18.462,18.852,19.305,19.742,20.168,20.565,20.941,21.282,21.616,21.897,22.167,22.405,22.629,22.848,23.028,23.188,23.323,23.439,23.54,23.628,23.705,23.774,23.832,23.865,NPgN,Primary,NG FES - Falling Short (EE CF),Total peak demand (MW)
FYLANDS BRIDGE,20.056,20.109,20.198,20.354,20.56,20.818,21.137,21.494,21.852,22.214,22.556,22.887,23.176,23.453,23.715,23.976,24.225,24.469,24.699,24.917,25.123,25.317,25.5,25.672,25.827,25.977,26.124,26.266,26.388,NPgN,Primary,NG FES - Falling Short (EE CF),Total peak demand (MW)
GALE LANE,11.819,11.824,12.347,12.43,12.545,12.686,12.865,13.067,13.265,13.463,13.637,13.797,13.917,14.022,14.111,14.191,14.256,14.323,14.38,14.434,14.484,14.531,14.575,14.617,14.65,14.683,14.718,14.752,14.778,NPgN,Primary,NG FES - Falling Short (EE CF),Total peak demand (MW)
GARWOOD STREET,13.765,13.744,13.753,13.806,13.889,14.007,14.166,14.351,14.541,14.736,14.92,15.1,15.259,15.419,15.567,15.717,15.855,15.991,16.119,16.235,16.342,16.435,16.519,16.592,16.656,16.713,16.765,16.81,16.838,NPgN,Primary,NG FES - Falling Short (EE CF),Total peak demand (MW)
GATESHEAD CENTRAL,12.025,11.974,12.826,12.803,14.237,14.254,14.295,14.355,14.426,14.509,14.597,14.692,14.787,14.899,15.013,15.137,15.261,15.386,15.507,15.619,15.719,15.808,15.884,15.947,16.001,16.045,16.082,16.111,16.124,NPgN,Primary,NG FES - Falling Short (EE CF),Total peak demand (MW)
GATESHEAD EAST,6.973,6.939,6.915,6.899,6.895,6.909,6.942,6.996,7.072,7.167,7.28,7.405,7.54,7.687,7.847,8.025,8.212,8.402,8.587,8.758,8.909,9.038,9.144,9.229,9.293,9.341,9.375,9.401,9.417,NPgN,Primary,NG FES - Falling Short (EE CF),Total peak demand (MW)
GOSFORTH 33/11KV,17.772,17.701,17.645,18.121,18.11,18.114,18.136,18.171,18.211,18.256,18.299,18.342,18.372,18.401,18.427,18.456,18.481,18.507,18.537,18.566,18.594,18.622,18.65,18.677,18.704,18.731,18.757,18.782,18.802,NPgN,Primary,NG FES - Falling Short (EE CF),Total peak demand (MW)
GRANGETOWN,19.762,19.793,21.281,21.449,21.702,22.052,22.53,23.123,23.779,24.5,25.258,26.042,26.835,27.646,28.47,29.339,30.241,31.147,32.015,32.812,33.522,34.134,34.649,35.069,35.395,35.654,35.86,36.03,36.175,NPgN,Primary,NG FES - Falling Short (EE CF),Total peak demand (MW)
GREATHAM,20.113,20.071,20.042,20.02,20.009,20.011,20.025,20.047,20.074,20.108,20.146,20.19,20.237,20.294,20.353,20.419,20.484,20.552,20.622,20.694,20.767,20.843,20.919,20.997,21.076,21.156,21.236,21.315,21.389,NPgN,Primary,NG FES - Falling Short (EE CF),Total peak demand (MW)
GUISBOROUGH T1 T2,16.34,16.42,16.536,16.934,17.184,17.487,17.863,18.283,18.692,19.094,19.469,19.826,20.141,20.47,20.761,21.045,21.305,21.555,21.791,22.008,22.212,22.401,22.58,22.748,22.902,23.052,23.198,23.329,23.411,NPgN,Primary,NG FES - Falling Short (EE CF),Total peak demand (MW)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Total peak demand (MW)
HARLOW GREEN,15.093,15.049,15.019,15.028,15.066,15.131,15.23,15.349,15.468,15.59,15.697,15.8,15.878,15.958,16.03,16.099,16.159,16.22,16.274,16.325,16.375,16.422,16.467,16.511,16.549,16.588,16.628,16.663,16.681,NPgN,Primary,NG FES - Falling Short (EE CF),Total peak demand (MW)
HARMIRE BRIDGE,13.478,13.564,13.695,13.877,14.106,14.382,14.729,15.122,15.513,15.908,16.285,16.654,16.995,17.332,17.639,17.949,18.238,18.517,18.793,19.037,19.26,19.458,19.635,19.792,19.936,20.065,20.184,20.294,20.385,NPgN,Primary,NG FES - Falling Short (EE CF),Total peak demand (MW)
HARRATON,18.282,18.199,21.102,23.543,23.539,23.558,23.61,23.685,23.773,23.872,23.972,24.076,24.171,24.267,24.363,24.467,24.572,24.678,24.778,24.871,24.955,25.026,25.087,25.136,25.174,25.204,25.227,25.247,25.26,NPgN,Primary,NG FES - Falling Short (EE CF),Total peak demand (MW)
HARROGATE 132/11KV,27.087,27.201,27.376,27.927,28.215,28.553,28.984,29.474,29.956,30.438,30.894,31.337,31.75,32.176,32.564,32.957,33.322,33.675,34.006,34.314,34.604,34.875,35.128,35.365,35.58,35.786,35.988,36.18,36.331,NPgN,Primary,NG FES - Falling Short (EE CF),Total peak demand (MW)
HARROGATE WEST,11.568,11.598,11.648,11.708,11.785,11.875,11.99,12.12,12.247,12.374,12.495,12.613,12.725,12.843,12.951,13.062,13.163,13.262,13.356,13.445,13.532,13.617,13.699,13.78,13.858,13.935,14.011,14.087,14.15,NPgN,Primary,NG FES - Falling Short (EE CF),Total peak demand (MW)
HARTMOOR 66/20KV,19.405,19.462,19.573,19.781,20.065,20.422,20.877,21.393,21.896,22.393,22.853,23.29,23.655,23.999,24.301,24.594,24.856,25.104,25.336,25.54,25.725,25.89,26.04,26.174,26.292,26.402,26.508,26.605,26.671,NPgN,Primary,NG FES - Falling Short (EE CF),Total peak demand (MW)
HAWTHORN PIT,20.458,20.562,23.308,24.605,24.892,25.249,25.695,26.2,26.704,27.21,27.696,28.168,28.587,29.031,29.443,29.854,30.241,30.624,30.984,31.318,31.629,31.914,32.175,32.414,32.624,32.822,33.01,33.175,33.274,NPgN,Primary,NG FES - Falling Short (EE CF),Total peak demand (MW)
HAXBY ROAD T2 T3,10.887,10.977,12.065,12.224,12.422,12.648,12.932,13.254,13.568,13.876,14.165,14.438,14.661,14.865,15.041,15.208,15.355,15.498,15.626,15.741,15.845,15.937,16.019,16.092,16.15,16.204,16.256,16.305,16.34,NPgN,Primary,NG FES - Falling Short (EE CF),Total peak demand (MW)
HEBBURN,3.541,3.531,3.529,3.535,3.551,3.579,3.621,3.677,3.744,3.822,3.907,3.998,4.09,4.19,4.297,4.414,4.535,4.657,4.775,4.884,4.982,5.067,5.138,5.197,5.244,5.281,5.31,5.333,5.345,NPgN,Primary,NG FES - Falling Short (EE CF),Total peak demand (MW)
HEBBURN WEST,2.619,2.614,2.977,3.249,3.253,3.264,3.281,3.299,3.316,3.333,3.349,3.366,3.38,3.4,3.418,3.44,3.455,3.47,3.482,3.494,3.506,3.517,3.528,3.538,3.548,3.558,3.568,3.578,3.58,NPgN,Primary,NG FES - Falling Short (EE CF),Total peak demand (MW)
HEDWORTH,12.941,12.922,12.931,12.979,13.061,13.176,13.332,13.515,13.696,13.879,14.049,14.211,14.351,14.505,14.651,14.796,14.931,15.064,15.185,15.3,15.407,15.505,15.597,15.683,15.758,15.831,15.902,15.961,15.985,NPgN,Primary,NG FES - Falling Short (EE CF),Total peak demand (MW)
HEIGHINGTON,13.072,12.988,12.91,12.839,12.774,12.715,12.662,12.614,12.57,12.531,12.497,12.466,12.439,12.416,12.396,12.38,12.365,12.353,12.343,12.335,12.328,12.323,12.319,12.315,12.313,12.311,12.309,12.307,12.305,NPgN,Primary,NG FES - Falling Short (EE CF),Total peak demand (MW)
HEXHAM,21.638,21.54,21.463,21.406,21.369,21.351,21.36,21.39,21.427,21.473,21.521,21.574,21.626,21.688,21.747,21.814,21.878,21.943,22.01,22.069,22.124,22.172,22.213,22.249,22.28,22.307,22.33,22.348,22.357,NPgN,Primary,NG FES - Falling Short (EE CF),Total peak demand (MW)
HIGH BARMSTON,19.184,19.11,19.064,19.07,19.112,19.202,19.351,19.56,19.827,20.151,20.511,20.904,21.297,21.713,22.159,22.647,23.16,23.684,24.193,24.663,25.081,25.439,25.735,25.972,26.155,26.292,26.394,26.471,26.524,NPgN,Primary,NG FES - Falling Short (EE CF),Total peak demand (MW)
HIGH FLATTS,16.094,16.179,16.3,16.496,16.738,17.023,17.373,17.762,18.142,18.517,18.864,19.194,19.473,19.729,19.955,20.173,20.371,20.561,20.736,20.897,21.048,21.186,21.316,21.437,21.546,21.651,21.755,21.857,21.946,NPgN,Primary,NG FES - Falling Short (EE CF),Total peak demand (MW)
HOUGHTON,16.99,17.03,17.12,17.283,17.504,17.784,18.146,18.56,18.968,19.374,19.75,20.11,20.435,20.776,21.085,21.389,21.671,21.944,22.196,22.425,22.635,22.825,22.996,23.151,23.282,23.404,23.521,23.621,23.67,NPgN,Primary,NG FES - Falling Short (EE CF),Total peak demand (MW)
