Primary,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
BENTON SQUARE,81774.261,82185.671,87874.658,90741.692,93995.369,97367.062,100143.697,102791.289,106843.146,114451.763,121623.105,128495.541,135018.677,141152.354,146930.565,152435.747,157585.921,162317.035,166256.669,169633.064,172664.497,176235.251,180049.345,183068.352,182971.404,182859.23,182747.53,182633.051,182570.903,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
BENWELL,89697.816,89495.789,90208.99,92667.591,95283.803,98204.4,100422.908,102467.359,105835.665,112122.112,118075.689,123741.307,129065.113,134026.752,138647.91,142982.22,146961.785,150551.489,153438.239,155786.148,157804.727,160449.572,163369.859,165525.956,165180.701,164829.386,164487.287,164151.777,163876.582,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
BILLINGHAM MARSH HOUSE,73090.413,73993.091,76054.291,79256.582,83734.898,88603.737,92588.824,96518.739,102044.432,110369.56,118455.843,126320.975,133811.78,140875.095,147449.349,153506.42,158970.346,163710.081,167373.439,170250.585,172620.053,175744.344,179113.268,181649.621,181864.552,182025.11,182158.179,182266.486,182404.025,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
BILLY MILL,89048.525,89164.654,90094.19,92685.716,95331.337,98228.31,100371.769,102372.164,105578.102,111192.754,116422.671,121397.99,126089.008,130485.448,134595.08,138452.381,142025.366,145247.396,147814.604,149862.95,151588.777,153907.787,156435.459,158284.055,158101.563,157901.972,157699.718,157491.557,157321.69,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
BIRTLEY GROVE 66/11KV,71556.527,71654.436,79811.457,81598.779,84332.331,87571.638,90887.874,94667.108,100760.873,107570.682,114452.766,121303.328,127884.547,137683.745,143282.903,148308.681,152696.089,156413.029,159306.141,161527.456,163262.042,165094.739,166879.705,168162.077,168222.811,168209.106,168153.508,168069.647,167993.308,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
BIRTLEY GROVE 66/20KV,51654.214,51328.895,51600.809,52371.448,53466.612,54598.003,55725.497,56905.816,58331.078,60156.478,61941.317,63664.259,65276.866,66755.969,68083.506,69275.445,70322.163,71175.753,71670.669,72024.063,72281.887,72571.717,72857.57,73051.878,72844.507,72625.392,72402.59,72175.344,71953.153,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
BLAYDON BURN,68566.696,68540.686,69358.802,72668.796,75051.899,77720.747,80137.763,82696.875,86730.116,93880.364,100725.83,107325.578,113590.761,119446.779,124860.202,129880.92,134493.893,138682.077,142217.422,145204.661,147810.991,150731.457,153763.224,156031.397,155775.932,155501.638,155228.122,154955.416,154736.63,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
BLUCHER 33/11KV,62458.413,63255.12,65191.953,68936.528,72873.063,77208.78,81246.775,85349.16,90876.583,99397.405,107509.4,115267.612,122609.413,129539.319,136019.666,142050.501,147556.544,152504.278,156630.084,160107.058,163140.299,166459.146,169863.423,172385.828,172314.412,172168.633,171978.416,171759.839,171579.918,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
BOLDON DOWNHILL,30729.932,30956.174,36202.562,37600.386,39613.258,41699.286,43366.495,44911.762,47400.841,51870.931,56039.565,59989.828,63706.342,67203.219,70486.234,73581.974,76457.514,79058.377,81182.483,82957.451,84509.781,86427.112,88520.801,90051.595,89851.451,89640.801,89429.557,89215.546,89036.803,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,30698.21,30936.168,31631.902,32678.762,34226.233,36024.732,38068.862,40515.626,43711.824,47978.324,52423.198,56928.559,61306.167,65388.895,69091.83,72386.919,75240.911,77653.788,79569.761,81082.075,82288.965,83437.454,84509.738,85347.408,85510.971,85629.54,85723.911,85802.897,85884.195,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
BOWESFIELD 33/11KV,45526.093,46199.39,47743.518,50010.651,53150.733,56512.148,59791.802,63271.288,67931.298,74871.998,81790.185,88593.276,95100.226,101132.708,106669.644,111789.282,116416.354,120543.702,123957.539,126821.908,129316.497,131991.894,134729.543,136958.102,137268.618,137540.941,137801.738,138055.939,138344.364,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
BOWESFIELD 66/11KV,71801.684,72131.107,72939.692,74123.271,75828.055,77665.614,79265.122,80859.484,83189.739,87148.915,90899.913,94509.354,97951.687,101190.92,104227.982,107112.853,109828.805,112365.091,114576.747,116523.237,118292.802,120290.018,122378.587,124088.338,124360.867,124623.834,124886.979,125147.323,125431.574,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
BRANCEPETH,64656.093,65247.345,67021.146,70755.178,75292.457,80185.576,83807.125,86955.36,91688.174,99822.575,107379.15,114483.935,121110.355,127258.636,132991.259,138400.663,143406.652,147946.768,151487.372,154319.711,156739.397,160101.216,163856.595,166660.616,166364.476,166054.647,165753.538,165453.591,165222.253,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
BREAMISH STREET,56532.625,56269.299,56485.323,58185.079,59303.024,60449.158,61193.678,61748.268,62807.509,65418.573,67918.396,70310.777,72562.497,74615.398,76524.333,78356.343,80048.253,81579.558,82753.655,83686.147,84491.777,85622.709,86922.561,87927.775,87594.989,87267.095,86951.416,86645.291,86370.754,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
BRENDA TRADING,96256.397,96311.411,97619.942,100655.962,105400.045,110841.949,115257.683,119360.466,125226.368,134740.149,144131.705,153281.234,161914.231,169805.575,177125.559,184057.888,190313.63,195766.612,199756.608,202718.051,205095.73,208404.427,212162.561,214997.48,214751.845,214463.049,214167.265,213868.289,213633.335,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
CAMPLESHON ROAD,71356.757,71542.002,72877.27,75455.686,78364.109,81154.272,83290.458,85050.884,87583.492,92190.67,96476.731,100476.719,104177.029,107569.463,110707.722,113653.015,116319.421,118676.375,120469.972,121912.2,123159.498,124876.99,126850.842,128384.218,128005.86,127625.212,127256.167,126892.866,126568.092,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
CARLEY HILL,78058.506,78129.186,79349.099,81565.674,84774.785,88134.713,90745.557,93035.877,96580.903,102881.631,108807.507,114452.621,119763.576,124694.998,129266.795,133527.884,137424.521,140844.157,143469.04,145573.257,147353.161,149752.366,152467.29,154459.15,154017.898,153565.904,153121.708,152681.068,152296.628,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
CARLIN HOW T3 T4,67958.436,68031.698,68963.313,70602.468,73140.218,75969.555,78317.768,80506.496,83896.436,90028.783,95697.709,101034.416,106030.668,110676.893,114984.12,119041.445,122835.696,126335.495,129313.578,131884.747,134189.906,136896.179,139801.386,142037.221,141818.624,141597.851,141390.002,141188.825,141042.83,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
CARR HILL,82365.002,82306.614,84936.844,87101.275,90634.098,94731.541,97831.187,100708.2,105432.733,114159.706,122325.976,130104.287,137437.483,144313.461,150761.432,156850.636,162510.952,167651.509,171795.093,175170.43,178068.441,181817.945,185913.948,188926.283,188515.639,188084.304,187653.777,187220.667,186858.765,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
CATTERICK CAMP,81121.97,81739.135,83188.949,85468.101,88671.176,92127.092,95043.305,97774.786,101543.225,107813.312,113775.31,119486.672,124885.808,129911.8,134617.553,139124.727,143370.931,147311.147,150640.186,153540.009,156184.041,159262.266,162541.997,165293.123,165679.181,166052.784,166431.492,166809.477,167226.946,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
CLOSE,118622.873,117621.71,117181.075,117830.737,118266.602,118761.134,119112.231,119510.87,120511.762,123105.198,125744.261,128328.061,130784.284,132950.879,134837.771,136534.878,138035.98,139383.152,140484.238,141356.007,142073.23,142963.622,143923.551,144652.326,144107.776,143579.152,143079.374,142605.138,142178.719,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
CONEYTHORPE,62991.36,63043.627,68949.919,71829.647,73615.95,75353.537,76871.841,78380.213,80607.432,84393.173,87950.353,91351.522,94556.966,97515.817,100245.297,102807.506,105181.557,107351.946,109150.741,110665.65,111999.874,113529.899,115138.654,116412.3,116318.497,116215.161,116114.681,116013.792,115936.907,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
CONSETT,116217.614,116564.204,118303.041,123616.193,128649.394,134116.549,138503.346,142592.343,148369.947,157778.296,166835.907,175549.339,183771.41,191385.179,198450.346,205077.998,211124.121,216512.879,220562.281,223728.457,226373.338,229896.758,233775.676,236726.999,236429.731,236094.5,235753.424,235404.741,235118.12,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
CORPORATION STREET,58430.426,58011.759,57937.71,58217.466,58845.419,59553.731,59937.355,60188.132,60808.55,62503.709,64121.201,65664.271,67114.062,68435.111,69658.932,70824.26,71892.561,72847.984,73557.004,74096.631,74546.077,75267.684,76117.09,76753.737,76453.156,76158.397,75874.373,75598.618,75347.348,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
COWTON,3572.463,3629.602,3769.369,3985.33,4289.431,4604.351,4849.771,5074.638,5387.047,5876.491,6337.844,6773.127,7179.022,7548.007,7882.531,8191.525,8474.198,8729.456,8932.205,9095.585,9235.31,9419.432,9617.33,9772.075,9763.799,9754.892,9747.2,9740.135,9737.037,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
CRAMLINGTON T1 T3,60385.934,60056.465,61117.23,61594.464,62504.79,63555.968,64413.663,65257.981,66629.326,69284.397,71835.128,74298.621,76632.117,78797.588,80792.815,82639.081,84311.953,85785.373,86931.657,87852.485,88627.81,89593.361,90636.562,91419.198,91129.286,90833.002,90538.595,90244.91,89970.265,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
CRAMLINGTON T2 T4,33178.758,33188.035,33609.815,34432.459,35709.113,37170.21,38502.254,39891.288,41851.349,44890.357,47905.658,50869.492,53699.45,56323.575,58723.492,60908.025,62845.218,64507.334,65787.314,66789.863,67605.131,68574.067,69597.709,70364.532,70275.242,70167.981,70054.878,69937.864,69835.606,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
DARLEY,15674.604,15983.788,16761.598,17723.374,18906.996,19785.72,20458.924,21034.343,21879.287,23360.431,24758.989,26090.104,27333.515,28454.271,29487.775,30485.253,31413.74,32259.347,32918.094,33447.29,33908.82,34522.083,35212.343,35762.308,35724.192,35685.929,35653.102,35623.879,35609.332,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
DARLINGTON 132/6KV,13637.65,13970.756,14827.196,16139.466,18006.841,19900.59,21328.491,22623.46,24550.191,27753.336,30739.446,33553.445,36175.294,38587.281,40813.528,42904.926,44833.176,46570.71,47934.704,49007.106,49904.559,51124.457,52458.576,53437.694,53285.634,53124.993,52966.582,52808.399,52675.438,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
DARLINGTON 33/11KV,69268.734,69341.921,70380.701,72161.214,74904.73,77759.62,80073.672,82278.792,85665.978,91664.281,97276.435,102584.578,107542.462,112076.205,116211.926,120058.225,123599.476,126833.129,129497.153,131700.32,133608.615,135924.588,138389.823,140253.032,139858.14,139461.088,139081.54,138713.726,138402.527,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
DARLINGTON CENTRAL 33/11KV,46308.088,46083.511,46245.065,47254.335,47994.836,48744.412,49328.349,49883.329,50972.529,53171.447,55129.656,56940.315,58613.178,60164.043,61599.343,62950.477,64217.99,65385.359,66361.999,67183.051,67899.725,68752.835,69662.456,70280.891,69965.814,69649.784,69338.001,69027.278,68736.096,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
DARLINGTON EAST,90255.216,90002.239,90617.462,91911.329,94096.332,96521.707,98800.383,101331.061,105085.586,111197.288,117218.564,123133.24,128778.406,134020.95,138810.677,143166.705,147041.058,150403.98,153044.535,155118.386,156801.295,158704.89,160640.258,162049.366,161668.669,161252.364,160823.722,160386.03,159974.956,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
DARLINGTON WEST,93829.664,93856.397,96160.23,99739.556,104005.694,109005.489,113295.494,117618.546,123761.731,133375.242,142769.623,151952.22,160673.098,168758.927,176216.15,183093.624,189232.743,194557.05,198547.742,201575.741,204004.359,207091.508,210408.341,212864.593,212521.275,212117.326,211688.394,211238.814,210827.345,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
DENWICK,99495.568,99545.698,100888.738,105487.009,109072.16,112891.867,116076.025,119164.889,123678.55,131691.796,139352.368,146688.382,153608.364,159942.518,165707.255,171036.091,175906.067,180304.094,183906.142,186882.956,189446.814,192507.031,195740.698,198271.811,197798.394,197313.796,196848.07,196397.198,196017.323,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
DUNSTON 66/11KV,65014.641,64732.877,68451.479,69123.319,70319.987,71623.386,72777.345,73987.634,76085.706,80145.523,83999.971,87688.364,91171.003,94400.908,97370.57,100128.621,102668.496,104986.925,106952.568,108624.714,110094.84,111744.606,113468.645,114732.612,114407.516,114079.985,113760.479,113447.168,113172.1,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
DUNSTON 66/20KV,72379.306,72343.689,74302.867,75855.791,78244.723,80702.002,82560.636,84240.084,87246.665,93306.452,98850.339,104055.535,108926.194,113490.066,117785.448,121888.814,125759.648,129347.271,132348.481,134903.227,137184.159,139977.285,143009.244,145240.087,144836.759,144433.58,144040.571,143652.34,143322.536,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
DURHAM EAST,93037.911,92810.441,96363.042,97932.801,99044.421,100144.999,100964.369,101662.518,102768.451,105456.435,108099.209,110663.2,113108.092,115353.888,117437.666,119430.335,121289.359,123017.945,124443.384,125678.357,126811.519,128186.44,129682.187,130983.298,130855.274,130734.197,130627.711,130531.772,130463.45,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
EASTFIELD,70086.907,69973.191,70599.307,71978.656,74240.114,76846.344,79079.794,81285.302,84725.124,90979.527,96924.952,102630.105,108021.117,113037.562,117689.202,122050.582,126067.819,129702.547,132679.281,135173.124,137360.256,139913.887,142634.586,144695.772,144380.841,144053.74,143730.428,143408.897,143135.569,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
EASTGATE CEMENT,24558.477,24609.252,24907.937,25401.136,26142.429,26935.506,27589.796,28218.288,29174.335,30899.14,32526.936,34073.893,35531.052,36871.955,38100.244,39245.485,40304.707,41280.982,42111.341,42817.914,43442.135,44171.508,44939.345,45534.403,45467.97,45399.713,45335.338,45273.752,45228.025,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
EDUCATIONAL PRECINCT,73794.608,73506.937,73862.982,74806.44,76339.456,77919.895,79026.05,79928.85,81492.851,84644.183,87663.455,90543.844,93240.625,95680.44,97928.078,100065.824,102019.302,103765.338,105085.356,106088.46,106917.482,108130.938,109536.876,110560.803,110207.033,109851.094,109505.171,109168.239,108870.071,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
ELVINGTON,57900.995,57750.439,59535.78,59927.979,60606.18,61343.381,62116.015,62991.93,64225.784,66074.902,67964.699,69841.349,71636.362,73276.603,74756.351,76104.024,77295.614,78336.142,79168.263,79838.575,80400.998,80988.276,81582.419,82057.936,82069.885,82073.651,82077.093,82080.465,82092.817,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
FARADAY STREET,106723.458,106344.276,106935.215,108649.73,111538.278,114864.085,117301.17,119345.863,122665.132,128964.512,134880.745,140453.019,145641.66,150401.812,154804.047,158941.356,162740.197,166194.934,168906.142,171069.269,172911.921,175476.051,178396.682,180572.105,180060.053,179548.224,179056.158,178577.568,178169.048,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
FAWDON T1 & SEATON BURN T1,90769.714,91274.743,93243.903,96147.855,100177.543,103947.956,106987.9,109921.198,114394.687,122267.465,129717.519,136808.187,143471.136,149691.173,155474.298,160883.403,165855.798,170348.639,173969.214,176920.896,179446.41,182577.441,185929.426,188430.873,188016.105,187578.534,187140.381,186699.098,186313.061,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
FISHBURN,90410.693,90924.406,92752.382,96022.561,102314.562,107244.15,111077.464,114466.666,119273.927,127500.55,135405.618,143016.85,150192.682,156824.126,163052.408,169017.321,174488.229,179331.293,182967.579,185814.421,188233.37,191541.851,195269.905,198181.683,198019.606,197826.12,197627.24,197421.891,197269.28,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
FLATWORTH CENTRAL,75048.412,75092.067,78693.994,80539.399,82315.944,84328.685,86147.592,88025.51,90733.476,95199.984,99554.366,103801.54,107862.725,111654.32,115167.553,118435.98,121416.988,124086.382,126271.088,128087.23,129657.872,131449.26,133323.703,134785.75,134780.928,134753.401,134718.415,134678.027,134662.813,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
FOSS ISLANDS,129687.685,129412.835,130463.77,135363.185,138747.237,142376.817,145348.362,148192.09,152538.071,161181.419,169551.694,177615.982,185266.668,192314.713,198779.707,204791.919,210267.505,215214.107,219248.267,222608.003,225533.408,229027.809,232756.342,235706.803,235024.854,234333.271,233662.041,233009.869,232439.075,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
FOSSWAY 33/11KV,82559.216,82521.029,83515.325,85641.544,88980.2,92719.24,95539.692,98076.944,102136.148,109551.422,116619.301,123368.153,129713.43,135601.422,141084.371,146242.951,150980.168,155239.302,158612.385,161301.476,163584.601,166657.564,170092.441,172646.132,172327.412,171995.962,171673.015,171356.262,171108.032,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
FOURSTONES 20KV,83434.372,83445.896,84499.625,86294.31,88956.213,91483.323,93367.84,95044.639,97682.009,102554.238,107219.261,111678.602,115865.445,119644.335,123070.362,126256.753,129148.034,131747.595,133764.651,135339.774,136652.369,138458.662,140472.708,142000.431,141573.916,141149.14,140745.786,140358.813,140027.716,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
FYLANDS BRIDGE,95063.078,95248.772,96455.89,98845.29,102461.077,106487.322,109581.98,112324.006,116447.218,123562.68,130262.406,136631.755,142598.696,148119.528,153286.443,158217.901,162776.356,166868.463,170060.721,172622.122,174830.612,177794.579,181111.275,183630.588,183476.452,183305.187,183136.61,182966.97,182852.253,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
GALE LANE,64943.043,65027.996,67084.743,68951.228,71706.213,74536.745,76404.549,77826.56,80128.795,84343.819,88173.356,91717.222,94975.916,97989.976,100836.316,103579.736,106113.869,108389.05,110030.783,111235.254,112213.736,113922.982,115971.154,117457.281,117158.873,116855.825,116559.198,116263.925,116008.49,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
GARWOOD STREET,68697.506,69334.757,71055.664,73739.651,77511.17,81709.092,85550.56,89447.718,94717.441,102842.749,110686.003,118260.045,125461.353,132150.534,138323.382,144046.164,149253.856,153930.044,157787.647,160969.153,163688.797,166710.183,169812.371,172133.481,172005.501,171812.231,171589.834,171352.477,171165.146,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
GATESHEAD CENTRAL,63512.355,63168.205,65252.361,65901.964,70256.709,71680.882,72861.176,74055.529,75903.017,79172.08,82452.007,85680.155,88760.312,91570.487,94118.848,96453.307,98529.713,100337.426,101715.808,102767.113,103610.172,104696.835,105876.214,106756.013,106500.685,106235.87,105975.894,105721.832,105497.752,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
GATESHEAD EAST,29313.355,29098.137,29017.653,29101.743,29423.431,29994.839,30805.359,31915.716,33419.03,35588.172,37919.229,40317.96,42667.197,44862.997,46845.377,48591.504,50086.556,51336.692,52330.439,53111.861,53725.35,54252.211,54706.854,55059.024,55032.365,54982.394,54919.704,54849.897,54780.427,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
GOSFORTH 33/11KV,103626.633,102848.924,102587.177,103935.821,104644.643,105358.1,105654.254,105745.251,106266.703,107781.337,109219.173,110568.352,111795.247,112867.063,113853.979,114823.685,115699.415,116458.906,116901.513,117131.983,117267.881,117761.981,118445.075,118889.577,118456.263,118030.151,117616.74,117212.412,116834.269,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
GRANGETOWN,87359.964,87636.154,91990.376,94481.453,98504.118,103617.458,108947.44,115103.805,123481.861,135739.821,148197.244,160639.083,172644.33,183882.449,194160.671,203438.098,211620.74,218673.861,224325.237,228865.574,232596.736,236475.739,240284.778,243215.927,243364.594,243413.028,243409.993,243372.988,243363.35,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
GREATHAM,132788.371,131673.024,130738.157,130035.686,129534.338,129121.32,128646.459,128143.496,127799.057,128071.799,128372.706,128683.084,128981.642,129236.099,129479.283,129748.154,130004.093,130238.609,130362.652,130432.794,130489.56,130653.117,130886.503,131066.395,130730.292,130403.012,130084.485,129771.205,129466.343,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
GUISBOROUGH T1 T2,68150.496,68518.607,70080.353,73114.468,76825.418,80713.161,83877.85,86806.851,90946.162,97640.056,103865.154,109716.123,115161.788,120184.776,124811.429,129147.096,133154.714,136768.529,139629.747,141979.123,144009.733,146574.058,149347.928,151458.068,151193.789,150915.244,150643.959,150374.018,150155.173,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
HARLOW GREEN,71166.801,71204.053,72241.139,74522.013,78029.521,81817.871,84204.781,85975.492,89073.029,95181.189,100809.737,106094.327,111007.546,115553.135,119862.889,124035.977,127926.356,131425.195,133973.109,135868.738,137429.803,140052.633,143158.937,145393.635,144901.114,144402.9,143913.805,143427.503,143003.491,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
HARMIRE BRIDGE,68158.408,68439.468,69497.372,71309.005,74002.028,76931.9,79360.921,81768.058,85159.352,90782.9,96305.168,101677.336,106781.769,111478.651,115775.187,119744.877,123334.562,126540.478,129098.423,131143.066,132862.231,134975.247,137203.111,138970.595,138885.055,138779.408,138675.217,138572.828,138507.168,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
HARRATON,89753.212,89295.783,96034.445,102215.612,103719.311,105389.772,106747.221,108150.091,110651.451,115430.864,119964.934,124317.262,128437.026,132269.446,135800.32,139076.898,142088.948,144820.087,147089.099,148954.016,150541.717,152463.911,154512.108,155990.453,155587.202,155176.659,154773.359,154375.291,154022.79,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
HARROGATE 132/11KV,131408.886,132134.344,134930.482,139810.18,145661.697,151244.259,155648.461,159667.929,165594.929,175800.122,185405.914,194581.544,203217.638,211158.879,218501.316,225432.232,231838.452,237609.064,242190.06,245927.604,249162.052,253319.423,257875.471,261457.702,261189.229,260903.097,260633.982,260372.44,260191.57,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
