Primary,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
ACKLAM,76612.5,76523.542,76770.858,77405.486,78405.633,79772.944,81593.405,83678.936,85675.659,87621.289,89334.256,90907.863,92227.75,93425.159,94427.948,95340.128,96142.07,96888.071,97485.658,98020.08,98496.337,98916.208,99292.517,99631.489,99857.24,100086.262,100324.175,100544.378,100674.459,NPgN,Primary,NG FES - Falling Short (EE CF),Total demand (MWh)
AMBERTON ROAD,124965.789,124867.682,134752.545,136098.64,139726.32,141060.235,142888.658,145004.59,147073.934,149140.516,151058.22,152911.638,154578.706,156296.476,157812.205,159387.706,160760.059,162049.106,163217.862,164240.646,165150.619,165936.752,166615.05,167196.409,167662.153,168071.088,168440.363,168769.18,168902.728,NPgN,Primary,NG FES - Falling Short (EE CF),Total demand (MWh)
ANNFIELD 66/20KV,100918.203,101292.28,102007.909,103134.232,104643.483,106533.349,108941.989,111687.133,114402.891,117125.725,119664.277,122100.817,124340.975,126493.336,128440.886,130340.268,132139.684,133885.951,135493.332,136956.993,138291.205,139484.193,140552.758,141507.436,142301.398,143032.946,143722.175,144366.766,144919.183,NPgN,Primary,NG FES - Falling Short (EE CF),Total demand (MWh)
ASHINGTON,85223.647,85338.881,85872.065,86871.51,88329.827,90246.152,92740.97,95586.178,98330.339,101012.555,103461.119,105756.514,107778.648,109607.356,111151.26,112582.88,113871.441,115058.038,116071.165,116950.787,117721.392,118380.549,118950.872,119442.498,119787.274,120103.541,120404.046,120686.64,120915.696,NPgN,Primary,NG FES - Falling Short (EE CF),Total demand (MWh)
AYCLIFFE FORREST,621.889,617.923,8279.31,8276.005,8273.011,8270.328,8267.96,8265.873,8264.005,8262.354,8260.902,8259.643,8258.556,8257.665,8256.872,8256.237,8255.698,8255.251,8254.983,8254.73,8254.536,8254.378,8254.253,8254.154,8254.127,8254.093,8254.038,8253.963,8253.855,NPgN,Primary,NG FES - Falling Short (EE CF),Total demand (MWh)
AYCLIFFE INDUSTRIAL,59934.294,60090.887,60393.447,60872.449,61511.173,62303.002,63324.096,64505.373,65697.552,66913.145,68082.033,69226.479,70296.087,71352.975,72352.781,73357.544,74331.986,75287.878,76181.375,77007.951,77766.84,78450.749,79065.316,79614.981,80080.807,80507.353,80905.386,81273.977,81583.107,NPgN,Primary,NG FES - Falling Short (EE CF),Total demand (MWh)
BARDEN FRIAR,4586.677,4654.335,4739.092,4834.432,4941.686,5061.073,5200.654,5352.757,5501.939,5649.982,5792.306,5932.035,6067.412,6204.01,6328.447,6453.741,6571.812,6685.185,6802.034,6908.237,7010.316,7106.91,7199.352,7288.265,7377.607,7463.5,7546.868,7628.276,7703.936,NPgN,Primary,NG FES - Falling Short (EE CF),Total demand (MWh)
BEDALE,88363.396,89224.904,90938.216,92289.433,93904.384,95797.309,98068.048,100618.077,103237.336,105935.427,108626.754,111323.919,113981.359,116664.149,119267.532,121914.684,124531.959,127113.055,129611.393,131950.637,134138.984,136155.924,138010.778,139713.161,141262.217,142702.504,144059.399,145344.884,146524.941,NPgN,Primary,NG FES - Falling Short (EE CF),Total demand (MWh)
BELMONT,119743.098,120197.623,123456.725,124480.571,125743.799,127196.76,129023.583,131097.159,133148.013,135204.136,137135.913,139002.789,140748.286,142488.306,144080.974,145656.615,147153.887,148616.783,150004.1,151296.802,152515.396,153649.944,154712.886,155710.752,156616.087,157486.542,158332.626,159139.669,159837.222,NPgN,Primary,NG FES - Falling Short (EE CF),Total demand (MWh)
BENSHAM,68669.31,68646.056,68911.596,69428.454,70190.662,71183.53,72514.907,74094.5,75718.627,77399.319,79014.469,80609.629,82136.49,83643.434,85050.728,86429.989,87748.465,89013.835,90168.461,91205.458,92123.9,92916.425,93592.905,94161.709,94600.978,94969.476,95282.812,95540.891,95717.695,NPgN,Primary,NG FES - Falling Short (EE CF),Total demand (MWh)
