Primary,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
BENTON SQUARE,35856.524,35782.375,35823.933,35872.379,35943.773,36027.433,36146.021,36275.183,36424.37,36607.638,36703.136,36792.005,36880.237,36944.985,36955.465,36962.831,36972.583,36984.393,36994.965,37004.989,37014.084,37019.768,37025.727,37032.048,37038.75,37045.805,37053.171,37060.76,37085.66,NPgN,Primary,NPg Best View,Domestic (MWh)
BENWELL,36219.635,36026.102,35985.183,35985.282,36024.477,36096.836,36196.46,36306.455,36438.866,36606.143,36669.063,36707.859,36735.414,36742.391,36674.055,36586.038,36479.302,36375.319,36280.718,36194.014,36111.446,36029.991,35948.88,35868.248,35788.123,35708.469,35629.238,35550.29,35494.113,NPgN,Primary,NPg Best View,Domestic (MWh)
BILLINGHAM MARSH HOUSE,24324.102,24194.689,24135.719,24082.049,24038.481,24002.526,23988.335,23980.323,23985.417,24009.834,23984.842,23961.495,23938.649,23865.8,23640.34,23418.208,23200.528,22987.095,22776.14,22567.106,22359.505,22152.505,21946.341,21741.259,21537.239,21334.213,21132.111,20930.869,20779.72,NPgN,Primary,NPg Best View,Domestic (MWh)
BILLY MILL,33992.576,33919.625,33955.388,33996.185,34056.54,34126.811,34228.344,34339.472,34468.206,34627.044,34708.957,34785.193,34861.246,34883.447,34760.315,34636.686,34516.821,34400.018,34282.931,34166.161,34049.236,33929.002,33809.385,33690.641,33572.781,33455.742,33339.452,33223.747,33155.166,NPgN,Primary,NPg Best View,Domestic (MWh)
BIRTLEY GROVE 66/11KV,30762.023,30450.087,30430.359,30415.176,30399.406,30385.674,30386.601,30392.144,30409.938,30446.999,30430.733,30411.867,30390.992,30353.343,30262.917,30170.065,30077.052,29986.102,29897.059,29809.127,29721.503,29633.308,29545.22,29457.297,29369.527,29281.864,29194.252,29106.612,29035.918,NPgN,Primary,NPg Best View,Domestic (MWh)
BIRTLEY GROVE 66/20KV,23372.426,23046.663,23014.648,22982.514,22942.513,22900.977,22865.269,22832.965,22808.376,22795.792,22755.998,22716.2,22675.991,22620.908,22519.54,22418.274,22317.818,22219.355,22121.645,22024.879,21928.574,21831.915,21735.422,21639.14,21543.051,21447.108,21351.259,21255.427,21174.905,NPgN,Primary,NPg Best View,Domestic (MWh)
BLAYDON BURN,30520.092,30312.991,30217.142,30134.779,30073.45,30034,30031.095,30045.371,30083.885,30157.966,30163.161,30172.973,30183.816,30196.467,30212.201,30227.749,30247.558,30272.157,30296.635,30322.481,30348.853,30374.495,30400.189,30425.938,30451.763,30477.654,30503.595,30529.524,30555.668,NPgN,Primary,NPg Best View,Domestic (MWh)
BLUCHER 33/11KV,36028.823,35857.237,35837.207,35862.867,35931.136,36034.951,36163.707,36301.943,36462.523,36658.495,36743.647,36799.802,36842.435,36877.078,36870.771,36839.456,36785.053,36733.372,36692.314,36660.179,36632.611,36606.594,36580.704,36555.01,36529.534,36504.249,36479.113,36454.016,36439.947,NPgN,Primary,NPg Best View,Domestic (MWh)
BOLDON DOWNHILL,13245.495,13171.148,13145.147,13124.334,13111.084,13103.939,13110.827,13122.737,13142.686,13174.001,13175.98,13178.127,13180.022,13174.176,13148.305,13122.002,13096.8,13072.201,13048.125,13024.189,13000.55,12976.441,12952.468,12928.661,12905.021,12881.536,12858.19,12834.967,12818.475,NPgN,Primary,NPg Best View,Domestic (MWh)
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,6852.3,6805.809,6786.466,6768.546,6753.716,6742.148,6737.868,6735.586,6737.61,6747.374,6743.471,6741.084,6738.976,6731.275,6710.718,6690.647,6672.924,6655.761,6639.011,6622.445,6606.501,6590.697,6574.939,6559.25,6543.633,6528.078,6512.574,6497.102,6486.236,NPgN,Primary,NPg Best View,Domestic (MWh)
BOWESFIELD 33/11KV,23114.94,22996.155,22946.82,22901.916,22866.23,22837.167,22828.446,22825.103,22834.198,22861.799,22840.857,22821.544,22802.623,22748.893,22587.395,22428.484,22273.595,22122.584,21973.554,21825.982,21679.358,21533.201,21387.61,21242.758,21098.633,20955.18,20812.346,20670.073,20563.119,NPgN,Primary,NPg Best View,Domestic (MWh)
BOWESFIELD 66/11KV,16162.545,16063.608,16020.597,15983.185,15954.703,15933.64,15929.445,15930.33,15941.554,15967.988,15956.245,15945.166,15934.132,15919.428,15891.79,15864.699,15839.035,15814.768,15791.014,15767.576,15744.267,15721.124,15698.137,15675.325,15652.692,15630.229,15607.925,15585.766,15567.986,NPgN,Primary,NPg Best View,Domestic (MWh)
BRANCEPETH,34539.175,34415.245,34417.21,34433.053,34468.211,34515.902,34594.03,34679.456,34784.128,34920.288,34967.518,35007.657,35044.02,35047.006,34946.887,34842.188,34735.521,34631.547,34530.007,34430.094,34330.698,34230.103,34129.78,34029.927,33930.572,33831.657,33733.118,33634.773,33568.822,NPgN,Primary,NPg Best View,Domestic (MWh)
BREAMISH STREET,13819.745,13732.454,13709.669,13700.496,13704.528,13720.052,13746.646,13777.396,13816.597,13868.725,13883.767,13891.579,13895.967,13891.605,13857.338,13818.082,13773.323,13729.452,13688.365,13649.698,13612.17,13574.548,13537.003,13499.613,13462.406,13425.371,13388.492,13351.648,13323.932,NPgN,Primary,NPg Best View,Domestic (MWh)
BRENDA TRADING,50614.507,50304.895,50136.693,49980.998,49855.58,49749.475,49692.216,49652.899,49638.736,49670.039,49610.298,49553.554,49499.895,49317.211,48755.465,48196.833,47646.83,47104.009,46564.268,46029.82,45495.95,44962.802,44431.84,43903.682,43378.268,42855.426,42334.984,41816.786,41424.162,NPgN,Primary,NPg Best View,Domestic (MWh)
CAMPLESHON ROAD,35130.564,34834.254,34796.272,34779.608,34774.072,34782.909,34800.744,34825.12,34866.93,34936.233,34927.989,34898.354,34865.669,34771.905,34458.908,34131.382,33789.91,33465.873,33156.468,32856.13,32559.771,32266.322,31973.338,31681.17,31389.796,31099.106,30808.984,30519.244,30299.265,NPgN,Primary,NPg Best View,Domestic (MWh)
CARLEY HILL,39907.432,39636.027,39508.553,39397.769,39308.452,39237.957,39208.335,39193.835,39202.253,39241.448,39199.27,39159.591,39118.99,39028.343,38789.761,38551.269,38318.488,38089.413,37864.458,37641.716,37420.852,37201.1,36982.049,36763.928,36546.72,36330.354,36114.751,35899.853,35733.843,NPgN,Primary,NPg Best View,Domestic (MWh)
CARLIN HOW T3 T4,34968.902,34767.982,34751.233,34735.007,34731.127,34735.638,34771.725,34811.557,34865.402,34944.78,34948.567,34953.96,34957.134,34954.469,34925.994,34896.952,34871.383,34846.243,34821.691,34796.789,34772.674,34745.708,34718.694,34691.703,34664.774,34637.873,34610.953,34583.81,34563.276,NPgN,Primary,NPg Best View,Domestic (MWh)
CARR HILL,45913.393,45584.309,45424.463,45284.919,45175.644,45097.678,45072.869,45072.373,45106.499,45191.123,45176.171,45167.014,45159.252,45132.796,45048.1,44964.528,44887.172,44816.596,44746.849,44679.642,44613.901,44547.566,44481.869,44416.912,44352.711,44289.231,44226.423,44164.196,44122.637,NPgN,Primary,NPg Best View,Domestic (MWh)
CATTERICK CAMP,24059.805,23863.209,23763.234,23682.769,23607.557,23545.912,23509.925,23479.202,23471.192,23485.302,23447.485,23417.79,23386.181,23347.449,23273.721,23203.473,23143.001,23084.08,23027.12,22970.567,22914.869,22858.749,22802.831,22747.182,22691.811,22636.694,22581.805,22527.092,22484.976,NPgN,Primary,NPg Best View,Domestic (MWh)
CLOSE,10720.41,10654.101,10640.469,10638.103,10646.425,10663.941,10689.468,10717.992,10752.93,10797.798,10813.133,10822.007,10827.813,10826.578,10800.974,10771.067,10736.223,10702.156,10670.583,10641.153,10612.644,10583.887,10555.151,10526.506,10497.983,10469.574,10441.266,10412.935,10391.934,NPgN,Primary,NPg Best View,Domestic (MWh)
CONEYTHORPE,18627.249,18456.638,18416.535,18376.856,18340.234,18309.025,18293.137,18281.192,18279.314,18296.028,18280.214,18269.198,18258.986,18242.541,18219.836,18198.244,18183.897,18171.056,18159.225,18147.673,18137.845,18128.386,18118.862,18109.286,18099.667,18089.985,18080.212,18070.271,18063.517,NPgN,Primary,NPg Best View,Domestic (MWh)
CONSETT,34231.177,34076.473,34050.161,34036.278,34039.909,34055.715,34101.168,34154.926,34227.029,34328.313,34351.675,34370.584,34387,34350.075,34153.15,33954.06,33755.11,33559.209,33365.776,33174.316,32983.965,32792.777,32602.127,32412.289,32223.263,32034.973,31847.333,31660.195,31524.66,NPgN,Primary,NPg Best View,Domestic (MWh)
CORPORATION STREET,11650.438,11577.743,11555.502,11543.814,11542.441,11550.1,11566.951,11587.312,11614.493,11652.026,11660.476,11663.53,11664.067,11649.442,11586.754,11520.587,11450.596,11381.577,11315.018,11250.553,11187.216,11123.926,11060.838,10998.044,10935.558,10873.359,10811.425,10749.676,10703.218,NPgN,Primary,NPg Best View,Domestic (MWh)
COWTON,1746.792,1736.876,1733.875,1731.271,1729.344,1727.685,1728.181,1728.616,1730.489,1733.402,1732.886,1732.47,1732.231,1728.496,1715.621,1703.148,1690.838,1678.655,1666.34,1654.03,1641.931,1629.713,1617.5,1605.314,1593.162,1581.038,1568.935,1556.827,1547.636,NPgN,Primary,NPg Best View,Domestic (MWh)
CRAMLINGTON T1 T3,11975.672,11932.448,11933.289,11936.599,11947.768,11961.131,11986.356,12014.072,12047.922,12092.167,12107.404,12122.419,12136.765,12139.987,12117.174,12092.737,12069.798,12047.377,12024.598,12002.043,11979.483,11956.333,11933.284,11910.381,11887.634,11865.029,11842.552,11820.161,11806.002,NPgN,Primary,NPg Best View,Domestic (MWh)
CRAMLINGTON T2 T4,9361.241,9324.601,9323.087,9323.596,9330.13,9338.403,9355.869,9375.287,9399.455,9431.607,9441.546,9451.412,9460.762,9460.167,9435.334,9409.397,9384.647,9360.318,9335.763,9311.432,9287.134,9262.391,9237.731,9213.2,9188.803,9164.532,9140.371,9116.282,9099.903,NPgN,Primary,NPg Best View,Domestic (MWh)
DARLEY,5271.672,5240.239,5224.407,5209.722,5197.63,5188.129,5184.34,5182.137,5183.205,5190.146,5186.877,5184.796,5182.961,5172.535,5139.428,5106.907,5076.329,5046.317,5016.728,4987.386,4958.619,4929.961,4901.374,4872.899,4844.535,4816.272,4788.096,4759.984,4739.601,NPgN,Primary,NPg Best View,Domestic (MWh)
DARLINGTON 132/6KV,7267.718,7222.783,7199.752,7177.827,7159.906,7144.711,7136.453,7130.77,7129.464,7133.017,7123.641,7116.549,7109.872,7084.193,7001.297,6918.81,6838.298,6758.81,6680.159,6601.516,6523.504,6445.318,6367.333,6289.642,6212.236,6135.09,6058.178,5981.477,5923.789,NPgN,Primary,NPg Best View,Domestic (MWh)
DARLINGTON 33/11KV,29469.304,29278.157,29188.207,29102.873,29036.302,28983.233,28961.35,28950.775,28960.183,28992.715,28963.941,28944.044,28925.874,28876.803,28732.123,28586.269,28448.378,28313.737,28181.629,28047.852,27915.754,27782.609,27649.881,27517.72,27386.118,27255.026,27124.39,26994.165,26896.53,NPgN,Primary,NPg Best View,Domestic (MWh)
DARLINGTON CENTRAL 33/11KV,11679.745,11603.652,11568.68,11535.379,11510.651,11492.281,11487.567,11487.726,11496.644,11516.003,11507.869,11503.141,11499.202,11496.374,11494.942,11492.16,11492.886,11494.779,11497.512,11498.986,11500.912,11502.249,11503.642,11505.087,11506.592,11508.153,11509.764,11511.416,11513.211,NPgN,Primary,NPg Best View,Domestic (MWh)
DARLINGTON EAST,20843.062,20707.415,20643.787,20583.554,20536.98,20500.275,20486.101,20480.058,20488.433,20513.612,20494.325,20481.277,20469.459,20438.755,20349.224,20258.827,20174.107,20091.666,20010.855,19928.745,19847.775,19766.038,19684.562,19603.449,19522.699,19442.282,19362.163,19282.294,19222.565,NPgN,Primary,NPg Best View,Domestic (MWh)
DARLINGTON WEST,38350.48,38090.895,37973.229,37863.072,37776.405,37706.659,37676.76,37661.357,37671.656,37711.573,37672.816,37645.669,37620.375,37552.072,37351.996,37151.188,36959.165,36770.866,36585.499,36398.593,36213.749,36027.823,35842.484,35657.944,35474.191,35291.162,35108.784,34926.996,34789.859,NPgN,Primary,NPg Best View,Domestic (MWh)
DENWICK,37545.626,37335.561,37316.309,37304.457,37310.286,37321.422,37364.322,37414.412,37481.731,37577.627,37594.931,37611.94,37627.117,37593.143,37431.29,37268.435,37109.782,36952.855,36792.955,36633.674,36474.969,36315.154,36155.307,35995.756,35836.581,35677.694,35518.997,35360.015,35240.973,NPgN,Primary,NPg Best View,Domestic (MWh)
DUNSTON 66/11KV,19150.074,19019.719,18959.158,18906.971,18867.816,18842.232,18839.364,18847.165,18870.018,18914.952,18917.088,18922.078,18927.704,18933.226,18937.047,18940.827,18947.288,18956.751,18966.201,18976.535,18987.22,18997.437,19007.7,19018.016,19028.396,19038.833,19049.312,19059.796,19071.572,NPgN,Primary,NPg Best View,Domestic (MWh)
DUNSTON 66/20KV,36099.797,35849.873,35729.864,35625.469,35544.836,35488.873,35474.594,35479.67,35512.117,35584.609,35578.917,35578.152,35578.525,35568.615,35525.893,35483.76,35446.667,35415.118,35383.74,35354.209,35325.687,35296.62,35267.848,35239.432,35211.39,35183.691,35156.293,35129.102,35113.781,NPgN,Primary,NPg Best View,Domestic (MWh)
DURHAM EAST,10958.158,10913.694,10907.005,10904.669,10908.334,10916.241,10933.895,10954.194,10980.533,11016.485,11026.362,11034.47,11041.662,11032.619,10974.276,10915.012,10855.499,10796.896,10739.317,10682.374,10625.732,10568.753,10511.949,10455.401,10399.108,10343.048,10287.197,10231.523,10191.778,NPgN,Primary,NPg Best View,Domestic (MWh)
EASTFIELD,27359.056,27232.93,27203.468,27185.252,27180.402,27188.881,27224.601,27270.559,27330.852,27411.009,27433.414,27455.221,27470.932,27462.827,27380.799,27297.115,27217.531,27138.73,27059.925,26981.155,26903.12,26824.026,26745.106,26666.493,26588.197,26510.177,26432.382,26354.701,26300.328,NPgN,Primary,NPg Best View,Domestic (MWh)
EASTGATE CEMENT,7649.82,7623.935,7627.502,7634.324,7645.586,7659.498,7680.121,7702.161,7728.438,7761.798,7774.443,7785.302,7795.146,7800.227,7790.632,7780.442,7769.661,7759.435,7748.998,7738.752,7728.511,7717.886,7707.148,7696.366,7685.576,7674.76,7663.9,7652.841,7645.833,NPgN,Primary,NPg Best View,Domestic (MWh)
EDUCATIONAL PRECINCT,17692.493,17587.311,17559.571,17549.815,17557.548,17580.365,17617.234,17659.412,17712.432,17782.081,17803.684,17815.511,17822.752,17816.774,17766.012,17708.088,17642.762,17578.708,17518.656,17461.961,17406.936,17352.006,17297.256,17242.781,17188.606,17134.715,17081.084,17027.601,16987.996,NPgN,Primary,NPg Best View,Domestic (MWh)
ELVINGTON,5737.47,5731.512,5747.235,5764.153,5782.255,5801.82,5824.967,5849.226,5876.199,5907.059,5924.161,5938.729,5952.151,5955.28,5927.408,5898.936,5870.323,5842.399,5814.653,5787.183,5759.927,5732.37,5704.749,5677.149,5649.592,5622.057,5594.52,5566.845,5548.761,NPgN,Primary,NPg Best View,Domestic (MWh)
FARADAY STREET,40049.632,39734.531,39570.166,39424.894,39310.485,39223.628,39182.829,39162.77,39167.74,39212.848,39169.764,39125.814,39082.813,38997.66,38782.305,38565.368,38350.672,38140.351,37933.583,37730.61,37530.79,37332.633,37135.374,36939.211,36744.134,36550.077,36356.972,36164.757,36015.028,NPgN,Primary,NPg Best View,Domestic (MWh)
FAWDON T1 & SEATON BURN T1,32808.154,32650.426,32634.889,32636.777,32658.452,32693.855,32749.356,32811.656,32888.034,32987.443,33020.265,33041.185,33057.171,32975.036,32601.431,32222.204,31838.722,31459.89,31086.907,30719.601,30355.954,29992.053,29629.228,29267.985,28908.31,28550.071,28193.132,27837.229,27575.377,NPgN,Primary,NPg Best View,Domestic (MWh)
FISHBURN,40027.133,39869.561,39843.606,39834.166,39847.798,39877.759,39944.463,40021.191,40120.619,40256.055,40294.026,40325.607,40353.816,40329.589,40145.753,39958.205,39769.596,39584.125,39401.848,39221.647,39042.499,38862.351,38682.776,38504.043,38326.155,38149.036,37972.604,37796.73,37672.217,NPgN,Primary,NPg Best View,Domestic (MWh)
FLATWORTH CENTRAL,17840.854,17796.92,17813.533,17833.508,17864.443,17901.413,17955.655,18015.212,18084.672,18170.852,18214.39,18254.935,18295.278,18321.77,18314.574,18306.295,18299.384,18293.532,18287.134,18280.502,18273.453,18264.713,18256.139,18247.789,18239.674,18231.776,18224.073,18216.514,18219.8,NPgN,Primary,NPg Best View,Domestic (MWh)
FOSS ISLANDS,33385.17,33184.857,33126.995,33099.717,33100.233,33127.004,33175.671,33235.122,33318.795,33440.04,33459.991,33457.152,33450.977,33437.377,33361.797,33268.181,33158.747,33065.432,32986.411,32915.904,32848.469,32784.114,32720.014,32656.272,32592.911,32529.902,32467.209,32404.737,32360.584,NPgN,Primary,NPg Best View,Domestic (MWh)
FOSSWAY 33/11KV,37959.482,37748.411,37702.814,37700.111,37738.432,37811.749,37914.74,38028.973,38167.32,38343.045,38408.028,38448.336,38477.118,38493.137,38456.778,38399.949,38323.701,38249.984,38185.418,38128.676,38076.022,38024.607,37973.482,37922.749,37872.45,37822.557,37773.032,37723.731,37689.706,NPgN,Primary,NPg Best View,Domestic (MWh)
FOURSTONES 20KV,19680.153,19585.701,19563.222,19546.878,19542.953,19544.866,19566.342,19592.878,19629.866,19683.582,19693.106,19702.492,19711.009,19693.851,19609.038,19524.495,19442.004,19360.407,19276.948,19193.773,19110.966,19027.656,18944.302,18861.106,18778.127,18695.319,18612.63,18529.751,18467.884,NPgN,Primary,NPg Best View,Domestic (MWh)
FYLANDS BRIDGE,38410.087,38276.759,38271.544,38282.158,38315.243,38363.306,38446.263,38537.944,38651.475,38800.426,38850.699,38893.468,38932.281,38934.426,38823.206,38706.475,38587.699,38471.799,38359.154,38248.361,38138.179,38026.795,37915.843,37805.504,37695.781,37586.617,37477.947,37369.685,37297.455,NPgN,Primary,NPg Best View,Domestic (MWh)
GALE LANE,35319.975,35123.841,35058.134,35020.646,35007.597,35017.814,35046.632,35085.505,35146.169,35240.622,35244.208,35225.459,35203.954,35103.433,34727.429,34336.094,33931.139,33545.155,33175.644,32816.474,32462.163,32111.387,31761.507,31412.964,31065.723,30719.667,30374.677,30030.631,29774.949,NPgN,Primary,NPg Best View,Domestic (MWh)
GARWOOD STREET,32262.095,32129.518,32103.661,32089.241,32093.053,32109.705,32159.422,32220.452,32300.314,32408.04,32445.157,32480.783,32516.161,32520.898,32449.074,32376.903,32306.196,32236.054,32166.003,32095.555,32025.794,31952.79,31880.254,31808.304,31736.941,31666.121,31595.795,31525.911,31481.519,NPgN,Primary,NPg Best View,Domestic (MWh)
GATESHEAD CENTRAL,13524.76,13422.542,13372.697,13328.531,13292.513,13264.958,13252.121,13245.911,13249.149,13266.1,13255.71,13246.778,13238.212,13215.683,13151.189,13087.92,13026.613,12967.38,12908.726,12851.062,12794.002,12736.655,12679.625,12622.99,12566.762,12510.92,12455.439,12400.238,12359.029,NPgN,Primary,NPg Best View,Domestic (MWh)
GATESHEAD EAST,1789.784,1777.266,1771.266,1766.089,1762.159,1759.514,1759.017,1759.507,1761.405,1765.365,1765.265,1765.406,1765.6,1765.888,1766.336,1766.774,1767.435,1768.345,1769.244,1770.215,1771.218,1772.19,1773.168,1774.153,1775.145,1776.144,1777.15,1778.159,1779.183,NPgN,Primary,NPg Best View,Domestic (MWh)
GOSFORTH 33/11KV,18403.016,18292.86,18262.4,18247.418,18246.53,18257.937,18280.743,18308.156,18344.604,18394.915,18404.967,18406.024,18403.051,18349.96,18142.624,17930.185,17712.229,17496.834,17286.405,17080.247,16876.787,16673.857,16471.611,16270.31,16069.947,15870.454,15671.764,15473.757,15325.489,NPgN,Primary,NPg Best View,Domestic (MWh)
GRANGETOWN,31484.565,31342.265,31297.958,31256.925,31232.121,31218.524,31237.026,31260.998,31299.208,31362.091,31356.9,31353.408,31348.951,31303.832,31131.01,30958.958,30791.094,30624.959,30461.469,30299.047,30138.436,29976.008,29814.345,29653.64,29493.878,29335,29176.942,29019.652,28903.256,NPgN,Primary,NPg Best View,Domestic (MWh)
GREATHAM,4145.601,4120.111,4105.663,4092.364,4081.431,4072.156,4066.815,4062.926,4061.112,4062.831,4057.296,4051.974,4046.861,4030.27,3979.82,3929.761,3880.391,3831.605,3783.132,3735.096,3687.206,3639.392,3591.771,3544.397,3497.266,3450.362,3403.67,3357.176,3321.86,NPgN,Primary,NPg Best View,Domestic (MWh)
GUISBOROUGH T1 T2,38596.818,38297.699,38254.536,38211.625,38173.645,38139.63,38133.786,38130.718,38142.852,38176.704,38146.626,38118.167,38089.063,38000.168,37731.791,37466.371,37205.331,36946.451,36689.341,36433.34,36179.794,35924.233,35669.293,35415.275,35162.171,34909.878,34658.285,34407.175,34213.561,NPgN,Primary,NPg Best View,Domestic (MWh)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NPg Best View,Domestic (MWh)
HARLOW GREEN,36913.376,36641.971,36497.685,36368.529,36260.746,36174.822,36127.757,36097.917,36092.45,36122.046,36080.95,36043.46,36007.017,35910.263,35633.089,35359.563,35091.944,34830.259,34571.112,34315.271,34062.094,33809.383,33558.147,33308.68,33060.962,32814.908,32570.426,32327.397,32144.124,NPgN,Primary,NPg Best View,Domestic (MWh)
HARMIRE BRIDGE,24773.774,24677.891,24659.33,24650.47,24653.248,24664.234,24695.549,24731.962,24781.214,24850.186,24864.922,24876.459,24885.878,24832.737,24590.747,24349.471,24109.212,23871.887,23636.202,23402.356,23169.784,22936.44,22703.419,22471.108,22239.536,22008.608,21778.227,21548.073,21378.577,NPgN,Primary,NPg Best View,Domestic (MWh)
HARRATON,23309.481,23148.009,23069.306,23001.768,22949.353,22910.456,22898.442,22896.217,22909.271,22943.033,22922.447,22903.238,22883.248,22861.952,22836.679,22810.058,22785.817,22762.88,22741.612,22720.99,22700.82,22681.438,22662.211,22643.137,22624.227,22605.475,22586.867,22568.396,22551.495,NPgN,Primary,NPg Best View,Domestic (MWh)
HARROGATE 132/11KV,46466.722,46175.176,46037.907,45911.287,45807.668,45727.38,45698.095,45682.965,45697.419,45764.798,45739.121,45723.567,45710.01,45641.22,45432.873,45228.321,45039.901,44855.763,44675.311,44496.641,44322.516,44149.279,43976.629,43804.802,43633.792,43463.527,43293.929,43124.904,43004.554,NPgN,Primary,NPg Best View,Domestic (MWh)
HARROGATE WEST,11165.143,11094.703,11061.462,11031.068,11006.186,10986.884,10979.798,10976.095,10979.467,10995.516,10989.314,10985.288,10981.683,10964.667,10913.065,10862.367,10815.153,10768.891,10723.464,10678.457,10634.452,10590.612,10546.916,10503.421,10460.126,10417.015,10374.067,10331.26,10300.428,NPgN,Primary,NPg Best View,Domestic (MWh)
HARTMOOR 66/20KV,50373.421,50097.064,49968.867,49854.321,49768.317,49700.661,49679.61,49674.59,49694.586,49758.56,49726.814,49695.275,49665.005,49506.178,48967.266,48430.393,47900.037,47376.473,46856.534,46341.514,45827.468,45313.415,44801.172,44291.374,43783.976,43278.808,42775.697,42274.437,41898.387,NPgN,Primary,NPg Best View,Domestic (MWh)
HAWTHORN PIT,49723.457,49165.185,49136.213,49113.022,49083.573,49054.03,49044.618,49041.266,49055.622,49097.01,49057.925,49015.196,48969.03,48908.98,48803.891,48694.608,48584.933,48477.346,48372.363,48268.45,48164.66,48060.497,47956.161,47851.673,47747.018,47642.129,47536.922,47431.265,47339.646,NPgN,Primary,NPg Best View,Domestic (MWh)
HAXBY ROAD T2 T3,15860.857,15686.255,15672.502,15667.638,15665.42,15668.531,15674.539,15683.066,15699.408,15728.173,15721.889,15706.255,15689.184,15670.262,15629.289,15580.648,15524.215,15475.188,15432.073,15392.278,15353.634,15316.269,15278.891,15241.516,15204.14,15166.742,15129.296,15091.765,15060.629,NPgN,Primary,NPg Best View,Domestic (MWh)
