Primary,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
BENTON SQUARE,0.024,0.053,0.076,0.104,0.146,0.192,0.248,0.305,0.373,0.447,0.531,0.629,0.735,0.849,0.971,1.11,1.26,1.412,1.569,1.742,1.916,2.101,2.294,2.494,2.706,2.926,3.158,3.401,3.658,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed storage capacity (MW)
BENWELL,0.024,0.052,0.075,0.101,0.143,0.187,0.242,0.295,0.359,0.43,0.508,0.602,0.703,0.811,0.927,1.06,1.203,1.346,1.493,1.655,1.816,1.988,2.167,2.351,2.547,2.75,2.964,3.188,3.426,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed storage capacity (MW)
BILLINGHAM MARSH HOUSE,0.019,0.047,0.07,0.095,0.132,0.177,0.231,0.291,0.362,0.44,0.531,0.629,0.739,0.858,0.981,1.123,1.274,1.436,1.607,1.796,1.992,2.201,2.42,2.65,2.893,3.146,3.412,3.691,3.986,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed storage capacity (MW)
BILLY MILL,0.018,0.042,0.061,0.083,0.116,0.154,0.2,0.247,0.304,0.367,0.438,0.519,0.608,0.703,0.804,0.919,1.044,1.172,1.306,1.453,1.603,1.763,1.93,2.104,2.288,2.479,2.68,2.892,3.116,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed storage capacity (MW)
BIRTLEY GROVE 66/11KV,0.014,0.033,0.048,0.065,0.092,0.121,0.157,0.194,0.238,0.287,0.342,0.406,0.475,0.549,0.628,0.718,0.815,0.915,1.019,1.133,1.249,1.373,1.502,1.637,1.779,1.927,2.082,2.246,2.419,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed storage capacity (MW)
BIRTLEY GROVE 66/20KV,0.01,0.021,0.031,0.042,0.059,0.078,0.101,0.123,0.15,0.18,0.213,0.253,0.295,0.341,0.389,0.445,0.505,0.566,0.628,0.697,0.766,0.839,0.915,0.994,1.077,1.164,1.255,1.351,1.453,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed storage capacity (MW)
BLAYDON BURN,0.027,0.056,0.08,0.109,0.154,0.2,0.257,0.309,0.373,0.442,0.518,0.614,0.715,0.822,0.94,1.073,1.219,1.358,1.499,1.656,1.806,1.967,2.132,2.302,2.483,2.67,2.867,3.074,3.293,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed storage capacity (MW)
BLUCHER 33/11KV,0.021,0.047,0.068,0.093,0.13,0.171,0.222,0.274,0.336,0.404,0.48,0.569,0.666,0.77,0.88,1.006,1.142,1.281,1.425,1.584,1.745,1.916,2.094,2.279,2.475,2.678,2.893,3.118,3.356,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed storage capacity (MW)
BOLDON DOWNHILL,0.015,0.035,0.051,0.069,0.097,0.128,0.166,0.207,0.255,0.308,0.369,0.437,0.512,0.593,0.678,0.776,0.88,0.989,1.104,1.229,1.358,1.495,1.638,1.788,1.946,2.11,2.283,2.466,2.658,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed storage capacity (MW)
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,0.01,0.02,0.029,0.04,0.056,0.073,0.094,0.112,0.135,0.16,0.187,0.221,0.257,0.295,0.338,0.385,0.438,0.487,0.537,0.593,0.645,0.702,0.76,0.819,0.882,0.947,1.016,1.089,1.165,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed storage capacity (MW)
BOWESFIELD 33/11KV,0.026,0.051,0.073,0.099,0.141,0.182,0.234,0.279,0.335,0.395,0.46,0.545,0.633,0.727,0.831,0.949,1.078,1.198,1.319,1.452,1.578,1.713,1.851,1.992,2.142,2.297,2.461,2.633,2.814,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed storage capacity (MW)
BOWESFIELD 66/11KV,0.015,0.032,0.047,0.063,0.09,0.117,0.151,0.182,0.221,0.263,0.309,0.366,0.426,0.491,0.561,0.641,0.728,0.812,0.899,0.994,1.087,1.186,1.289,1.394,1.506,1.622,1.745,1.873,2.009,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed storage capacity (MW)
BRANCEPETH,0.038,0.084,0.121,0.165,0.232,0.304,0.394,0.481,0.586,0.701,0.829,0.982,1.147,1.324,1.514,1.73,1.964,2.197,2.438,2.704,2.967,3.249,3.541,3.844,4.164,4.497,4.848,5.216,5.605,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed storage capacity (MW)
BREAMISH STREET,0.013,0.027,0.039,0.052,0.074,0.096,0.123,0.147,0.176,0.207,0.241,0.285,0.332,0.381,0.435,0.497,0.564,0.627,0.69,0.76,0.825,0.895,0.967,1.04,1.118,1.198,1.283,1.372,1.466,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed storage capacity (MW)
BRENDA TRADING,0.034,0.074,0.107,0.145,0.205,0.268,0.347,0.422,0.514,0.614,0.726,0.86,1.005,1.159,1.325,1.513,1.719,1.922,2.131,2.362,2.591,2.835,3.088,3.35,3.627,3.915,4.219,4.538,4.874,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed storage capacity (MW)
CAMPLESHON ROAD,0.026,0.057,0.082,0.112,0.157,0.206,0.266,0.323,0.392,0.468,0.552,0.654,0.763,0.879,1.005,1.148,1.304,1.457,1.615,1.788,1.959,2.141,2.33,2.525,2.731,2.946,3.172,3.41,3.66,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed storage capacity (MW)
CARLEY HILL,0.028,0.062,0.089,0.121,0.171,0.224,0.29,0.354,0.433,0.517,0.613,0.726,0.848,0.978,1.119,1.278,1.452,1.624,1.803,2,2.196,2.405,2.622,2.847,3.085,3.332,3.593,3.867,4.156,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed storage capacity (MW)
CARLIN HOW T3 T4,0.032,0.069,0.099,0.134,0.19,0.248,0.32,0.388,0.472,0.563,0.664,0.786,0.917,1.057,1.208,1.38,1.568,1.751,1.94,2.149,2.353,2.572,2.798,3.032,3.28,3.537,3.808,4.093,4.393,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed storage capacity (MW)
CARR HILL,0.028,0.064,0.093,0.126,0.177,0.234,0.304,0.376,0.462,0.557,0.664,0.787,0.922,1.066,1.219,1.393,1.582,1.775,1.978,2.2,2.427,2.668,2.919,3.181,3.458,3.746,4.049,4.368,4.704,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed storage capacity (MW)
CATTERICK CAMP,0.036,0.08,0.117,0.158,0.223,0.292,0.378,0.462,0.565,0.675,0.8,0.948,1.108,1.278,1.462,1.67,1.897,2.123,2.357,2.615,2.871,3.145,3.43,3.725,4.037,4.361,4.703,5.063,5.441,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed storage capacity (MW)
CLOSE,0.024,0.042,0.059,0.079,0.113,0.143,0.182,0.207,0.24,0.275,0.31,0.366,0.42,0.477,0.544,0.62,0.705,0.771,0.833,0.902,0.955,1.014,1.07,1.124,1.182,1.241,1.304,1.37,1.439,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed storage capacity (MW)
CONEYTHORPE,0.021,0.044,0.064,0.086,0.122,0.158,0.204,0.247,0.298,0.354,0.416,0.493,0.575,0.662,0.756,0.864,0.981,1.094,1.21,1.338,1.461,1.594,1.731,1.871,2.021,2.175,2.339,2.51,2.691,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed storage capacity (MW)
CONSETT,0.041,0.088,0.128,0.173,0.245,0.32,0.413,0.503,0.612,0.73,0.863,1.022,1.193,1.375,1.572,1.796,2.04,2.28,2.528,2.801,3.07,3.358,3.656,3.964,4.291,4.63,4.987,5.362,5.758,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed storage capacity (MW)
CORPORATION STREET,0.01,0.02,0.029,0.039,0.055,0.071,0.092,0.11,0.132,0.155,0.181,0.215,0.249,0.287,0.327,0.374,0.425,0.472,0.52,0.573,0.623,0.677,0.732,0.788,0.848,0.91,0.975,1.044,1.117,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed storage capacity (MW)
COWTON,0.005,0.009,0.013,0.018,0.026,0.033,0.043,0.051,0.061,0.071,0.083,0.098,0.114,0.13,0.149,0.17,0.193,0.214,0.235,0.259,0.281,0.304,0.328,0.352,0.378,0.405,0.433,0.463,0.494,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed storage capacity (MW)
CRAMLINGTON T1 T3,0.012,0.028,0.04,0.054,0.076,0.1,0.13,0.159,0.194,0.232,0.275,0.325,0.38,0.439,0.502,0.573,0.651,0.729,0.809,0.898,0.986,1.081,1.179,1.28,1.388,1.499,1.617,1.741,1.871,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed storage capacity (MW)
CRAMLINGTON T2 T4,0.013,0.027,0.04,0.054,0.076,0.099,0.128,0.156,0.189,0.226,0.267,0.317,0.37,0.426,0.487,0.557,0.632,0.707,0.784,0.868,0.952,1.042,1.134,1.23,1.332,1.437,1.548,1.665,1.788,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed storage capacity (MW)
DARLEY,0.012,0.024,0.034,0.046,0.065,0.083,0.107,0.126,0.15,0.175,0.203,0.24,0.278,0.318,0.364,0.415,0.471,0.522,0.572,0.628,0.678,0.732,0.787,0.843,0.902,0.964,1.028,1.096,1.168,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed storage capacity (MW)
DARLINGTON 132/6KV,0.014,0.028,0.04,0.055,0.078,0.101,0.13,0.156,0.189,0.224,0.262,0.311,0.362,0.416,0.476,0.543,0.617,0.687,0.759,0.839,0.915,0.997,1.081,1.168,1.259,1.355,1.455,1.56,1.672,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed storage capacity (MW)
DARLINGTON 33/11KV,0.029,0.058,0.083,0.112,0.16,0.206,0.264,0.314,0.376,0.441,0.513,0.607,0.705,0.808,0.924,1.054,1.198,1.329,1.461,1.607,1.743,1.889,2.038,2.189,2.35,2.516,2.692,2.877,3.071,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed storage capacity (MW)
DARLINGTON CENTRAL 33/11KV,0.008,0.018,0.027,0.036,0.051,0.067,0.086,0.105,0.128,0.153,0.181,0.214,0.25,0.289,0.33,0.377,0.428,0.479,0.532,0.59,0.647,0.708,0.772,0.837,0.907,0.979,1.056,1.136,1.22,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed storage capacity (MW)
DARLINGTON EAST,0.018,0.037,0.053,0.072,0.101,0.131,0.169,0.203,0.245,0.29,0.339,0.402,0.468,0.538,0.615,0.702,0.797,0.888,0.98,1.082,1.179,1.283,1.39,1.5,1.617,1.738,1.865,1.999,2.14,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed storage capacity (MW)
DARLINGTON WEST,0.022,0.05,0.073,0.099,0.139,0.184,0.238,0.295,0.362,0.436,0.52,0.617,0.722,0.835,0.955,1.092,1.239,1.391,1.549,1.723,1.899,2.088,2.284,2.488,2.704,2.929,3.166,3.415,3.677,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed storage capacity (MW)
DENWICK,0.054,0.109,0.156,0.211,0.299,0.386,0.497,0.591,0.709,0.835,0.973,1.152,1.338,1.536,1.756,2.004,2.277,2.529,2.784,3.066,3.33,3.613,3.903,4.199,4.513,4.839,5.182,5.543,5.924,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed storage capacity (MW)
DUNSTON 66/11KV,0.018,0.036,0.051,0.069,0.098,0.127,0.164,0.196,0.236,0.279,0.326,0.386,0.449,0.516,0.589,0.673,0.764,0.85,0.937,1.034,1.125,1.223,1.324,1.427,1.537,1.65,1.77,1.896,2.028,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed storage capacity (MW)
DUNSTON 66/20KV,0.022,0.05,0.072,0.098,0.138,0.181,0.235,0.289,0.353,0.424,0.504,0.598,0.699,0.807,0.923,1.055,1.198,1.342,1.493,1.658,1.825,2.002,2.187,2.379,2.582,2.793,3.015,3.249,3.495,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed storage capacity (MW)
DURHAM EAST,0.016,0.03,0.043,0.058,0.083,0.106,0.136,0.159,0.189,0.221,0.254,0.301,0.349,0.399,0.455,0.519,0.59,0.653,0.715,0.783,0.844,0.91,0.977,1.044,1.116,1.19,1.268,1.35,1.436,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed storage capacity (MW)
EASTFIELD,3.269,3.299,3.324,3.352,3.396,3.444,3.503,3.56,3.63,3.706,3.792,3.893,4.002,4.119,4.245,4.387,4.542,4.697,4.858,5.034,5.211,5.399,5.594,5.796,6.01,6.233,6.468,6.714,6.974,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed storage capacity (MW)
EASTGATE CEMENT,0.011,0.022,0.031,0.042,0.06,0.077,0.098,0.115,0.137,0.159,0.184,0.217,0.252,0.288,0.329,0.375,0.426,0.471,0.516,0.565,0.609,0.657,0.705,0.753,0.805,0.858,0.914,0.973,1.035,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed storage capacity (MW)
EDUCATIONAL PRECINCT,0.018,0.035,0.05,0.068,0.096,0.124,0.16,0.19,0.228,0.268,0.312,0.369,0.429,0.492,0.562,0.641,0.729,0.809,0.89,0.98,1.063,1.153,1.245,1.339,1.438,1.541,1.649,1.764,1.884,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed storage capacity (MW)
ELVINGTON,0.011,0.021,0.029,0.04,0.057,0.072,0.092,0.107,0.126,0.145,0.166,0.196,0.227,0.259,0.295,0.337,0.383,0.421,0.459,0.501,0.536,0.575,0.613,0.651,0.691,0.733,0.777,0.824,0.873,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed storage capacity (MW)
FARADAY STREET,0.033,0.069,0.099,0.135,0.19,0.248,0.319,0.385,0.466,0.553,0.65,0.77,0.897,1.033,1.181,1.348,1.531,1.708,1.888,2.087,2.28,2.486,2.699,2.918,3.15,3.391,3.645,3.912,4.193,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed storage capacity (MW)
FAWDON T1 & SEATON BURN T1,0.031,0.069,0.101,0.137,0.192,0.252,0.327,0.4,0.488,0.584,0.692,0.82,0.957,1.105,1.264,1.444,1.639,1.835,2.037,2.26,2.482,2.72,2.966,3.221,3.491,3.772,4.068,4.379,4.707,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed storage capacity (MW)
FISHBURN,0.031,0.068,0.098,0.133,0.188,0.247,0.32,0.391,0.478,0.573,0.679,0.805,0.941,1.086,1.242,1.419,1.612,1.804,2.004,2.225,2.445,2.679,2.923,3.176,3.444,3.722,4.016,4.324,4.649,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed storage capacity (MW)
FLATWORTH CENTRAL,0.016,0.032,0.047,0.063,0.089,0.116,0.15,0.18,0.217,0.257,0.302,0.357,0.416,0.479,0.547,0.625,0.71,0.79,0.873,0.964,1.051,1.145,1.242,1.341,1.446,1.555,1.67,1.79,1.918,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed storage capacity (MW)
FOSS ISLANDS,0.041,0.082,0.117,0.158,0.224,0.289,0.372,0.441,0.527,0.619,0.72,0.852,0.989,1.134,1.296,1.479,1.681,1.865,2.05,2.254,2.444,2.648,2.855,3.067,3.292,3.525,3.77,4.028,4.3,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed storage capacity (MW)
FOSSWAY 33/11KV,0.029,0.062,0.09,0.122,0.173,0.226,0.291,0.354,0.43,0.512,0.604,0.716,0.835,0.963,1.101,1.257,1.428,1.595,1.767,1.957,2.143,2.342,2.548,2.761,2.987,3.221,3.467,3.727,4,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed storage capacity (MW)
FOURSTONES 20KV,0.043,0.084,0.121,0.163,0.232,0.298,0.383,0.451,0.538,0.63,0.729,0.862,1,1.145,1.309,1.493,1.697,1.88,2.062,2.264,2.448,2.646,2.847,3.051,3.268,3.492,3.728,3.977,4.239,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed storage capacity (MW)
FYLANDS BRIDGE,0.03,0.066,0.096,0.13,0.183,0.24,0.311,0.38,0.464,0.556,0.658,0.78,0.911,1.051,1.202,1.374,1.56,1.746,1.938,2.15,2.361,2.587,2.82,3.063,3.319,3.586,3.867,4.162,4.474,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed storage capacity (MW)
GALE LANE,0.018,0.044,0.065,0.088,0.124,0.164,0.213,0.266,0.329,0.398,0.477,0.566,0.664,0.769,0.879,1.005,1.141,1.283,1.433,1.597,1.766,1.947,2.135,2.332,2.54,2.756,2.984,3.223,3.476,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed storage capacity (MW)
GARWOOD STREET,0.03,0.06,0.086,0.116,0.165,0.213,0.274,0.328,0.394,0.465,0.543,0.643,0.748,0.859,0.982,1.121,1.273,1.416,1.56,1.72,1.871,2.033,2.199,2.369,2.55,2.737,2.934,3.142,3.36,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed storage capacity (MW)
GATESHEAD CENTRAL,0.016,0.031,0.044,0.059,0.085,0.108,0.139,0.163,0.194,0.226,0.261,0.309,0.358,0.41,0.468,0.534,0.607,0.672,0.736,0.806,0.87,0.939,1.008,1.079,1.153,1.23,1.312,1.397,1.487,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed storage capacity (MW)
GATESHEAD EAST,6.558,6.561,6.563,6.566,6.571,6.575,6.581,6.585,6.59,6.595,6.601,6.61,6.618,6.627,6.637,6.649,6.661,6.672,6.682,6.694,6.704,6.714,6.725,6.735,6.746,6.757,6.769,6.782,6.795,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed storage capacity (MW)
GOSFORTH 33/11KV,0.012,0.025,0.036,0.048,0.069,0.089,0.115,0.138,0.167,0.197,0.231,0.274,0.319,0.367,0.419,0.479,0.544,0.606,0.669,0.739,0.806,0.878,0.952,1.028,1.108,1.192,1.28,1.373,1.47,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed storage capacity (MW)
GRANGETOWN,0.026,0.059,0.085,0.115,0.162,0.214,0.277,0.34,0.416,0.5,0.594,0.703,0.823,0.95,1.087,1.242,1.41,1.58,1.756,1.951,2.146,2.354,2.571,2.796,3.034,3.282,3.543,3.817,4.106,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed storage capacity (MW)
GREATHAM,0.006,0.011,0.015,0.021,0.03,0.038,0.049,0.056,0.067,0.077,0.089,0.105,0.121,0.138,0.158,0.18,0.205,0.226,0.247,0.269,0.289,0.311,0.332,0.354,0.376,0.4,0.425,0.451,0.479,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed storage capacity (MW)
GUISBOROUGH T1 T2,0.039,0.085,0.123,0.167,0.236,0.309,0.399,0.486,0.592,0.708,0.837,0.991,1.157,1.335,1.526,1.743,1.98,2.214,2.455,2.721,2.985,3.266,3.558,3.86,4.18,4.512,4.862,5.23,5.617,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed storage capacity (MW)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed storage capacity (MW)
HARLOW GREEN,0.024,0.055,0.081,0.11,0.154,0.204,0.265,0.329,0.406,0.49,0.585,0.693,0.812,0.94,1.075,1.229,1.395,1.567,1.747,1.945,2.147,2.363,2.587,2.822,3.069,3.327,3.599,3.884,4.185,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed storage capacity (MW)
HARMIRE BRIDGE,0.032,0.061,0.087,0.117,0.167,0.214,0.275,0.323,0.385,0.45,0.519,0.614,0.712,0.815,0.931,1.062,1.207,1.336,1.464,1.605,1.733,1.871,2.011,2.152,2.302,2.457,2.621,2.793,2.974,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed storage capacity (MW)
HARRATON,0.023,0.048,0.069,0.093,0.131,0.17,0.22,0.264,0.318,0.377,0.441,0.522,0.608,0.699,0.799,0.913,1.037,1.155,1.275,1.407,1.534,1.67,1.81,1.954,2.106,2.264,2.43,2.605,2.79,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed storage capacity (MW)
HARROGATE 132/11KV,0.054,0.115,0.167,0.226,0.319,0.416,0.538,0.651,0.79,0.94,1.108,1.312,1.531,1.763,2.016,2.302,2.615,2.919,3.232,3.577,3.914,4.275,4.647,5.032,5.44,5.863,6.308,6.777,7.271,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed storage capacity (MW)
HARROGATE WEST,0.014,0.03,0.043,0.059,0.083,0.108,0.139,0.168,0.203,0.241,0.283,0.335,0.39,0.449,0.514,0.587,0.666,0.743,0.821,0.908,0.992,1.082,1.174,1.269,1.37,1.475,1.586,1.702,1.824,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed storage capacity (MW)
HARTMOOR 66/20KV,0.038,0.081,0.117,0.158,0.223,0.291,0.377,0.458,0.557,0.664,0.783,0.928,1.082,1.248,1.426,1.63,1.851,2.068,2.291,2.538,2.78,3.039,3.308,3.585,3.878,4.183,4.505,4.842,5.199,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed storage capacity (MW)
HAWTHORN PIT,0.037,0.082,0.119,0.162,0.228,0.299,0.388,0.476,0.583,0.699,0.83,0.983,1.149,1.327,1.518,1.734,1.969,2.206,2.452,2.723,2.994,3.284,3.585,3.898,4.228,4.572,4.935,5.315,5.717,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed storage capacity (MW)
HAXBY ROAD T2 T3,0.022,0.05,0.073,0.099,0.139,0.183,0.237,0.293,0.36,0.433,0.516,0.612,0.716,0.828,0.947,1.082,1.228,1.378,1.534,1.706,1.88,2.066,2.259,2.461,2.674,2.895,3.128,3.374,3.632,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed storage capacity (MW)
HEBBURN,0.007,0.014,0.02,0.027,0.038,0.049,0.063,0.075,0.09,0.106,0.124,0.146,0.17,0.195,0.223,0.255,0.289,0.321,0.354,0.39,0.423,0.459,0.496,0.534,0.574,0.615,0.659,0.705,0.753,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed storage capacity (MW)
HEBBURN WEST,0.002,0.004,0.005,0.007,0.01,0.013,0.017,0.021,0.026,0.031,0.037,0.043,0.051,0.058,0.067,0.076,0.087,0.097,0.108,0.12,0.131,0.144,0.157,0.171,0.185,0.2,0.215,0.232,0.249,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed storage capacity (MW)
HEDWORTH,0.015,0.035,0.05,0.068,0.096,0.127,0.165,0.204,0.251,0.302,0.361,0.428,0.501,0.58,0.663,0.758,0.86,0.966,1.076,1.197,1.321,1.452,1.59,1.733,1.884,2.041,2.207,2.381,2.565,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed storage capacity (MW)
HEIGHINGTON,0.002,0.003,0.004,0.005,0.008,0.009,0.012,0.013,0.015,0.016,0.018,0.021,0.024,0.027,0.031,0.035,0.04,0.042,0.045,0.048,0.049,0.05,0.052,0.052,0.053,0.054,0.055,0.056,0.057,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed storage capacity (MW)
HEXHAM,0.023,0.048,0.069,0.093,0.132,0.172,0.222,0.267,0.323,0.383,0.449,0.532,0.62,0.713,0.815,0.931,1.057,1.179,1.303,1.439,1.571,1.712,1.858,2.007,2.166,2.331,2.504,2.686,2.879,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed storage capacity (MW)
HIGH BARMSTON,0.021,0.043,0.062,0.084,0.119,0.155,0.2,0.242,0.293,0.348,0.409,0.485,0.565,0.65,0.744,0.849,0.964,1.076,1.19,1.316,1.438,1.569,1.704,1.843,1.99,2.143,2.304,2.474,2.652,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed storage capacity (MW)
HIGH FLATTS,0.028,0.062,0.091,0.123,0.173,0.228,0.295,0.362,0.443,0.532,0.631,0.748,0.875,1.01,1.155,1.32,1.499,1.679,1.866,2.072,2.279,2.499,2.729,2.967,3.219,3.48,3.756,4.046,4.352,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed storage capacity (MW)
