Primary,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
BLUCHER 33/11KV,36028.823,35859.026,35838.61,35864.113,35932.585,36036.827,36165.925,36304.44,36465.955,36662.341,36747.987,36804.663,36848.104,36878.833,36893.126,36889.694,36862.999,36837.232,36821.129,36813.112,36807.745,36801.267,36791.027,36776.188,36756.991,36735.068,36710.377,36682.625,36656.241,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
BOLDON DOWNHILL,13245.495,13172.183,13145.831,13124.809,13111.606,13104.65,13111.68,13123.684,13144.136,13175.578,13177.717,13180.037,13182.252,13173.814,13159.87,13150.304,13141.84,13132.92,13123.761,13114.203,13103.707,13090.96,13075.952,13058.18,13037.815,13015.833,12992.206,12966.76,12942.093,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,6852.3,6807.221,6787.365,6769.055,6754.167,6742.714,6738.583,6736.422,6739.153,6749.083,6745.392,6743.23,6741.554,6732.381,6722.477,6715.019,6709.426,6703.473,6697.351,6690.995,6684.346,6676.549,6667.11,6655.68,6642.389,6627.931,6612.284,6595.323,6578.811,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
BOWESFIELD 33/11KV,23114.94,22997.081,22947.638,22903.207,22868.357,22840.403,22832.111,22828.896,22838.321,22866.057,22845.281,22826.158,22807.52,22737.766,22624.011,22547.775,22478.999,22409.818,22339.148,22267.472,22190.555,22104.764,22006.938,21894.391,21767.989,21632.834,21488.788,21334.933,21184.794,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
BOWESFIELD 66/11KV,16162.545,16063.951,16020.884,15983.49,15955.098,15934.173,15930.05,15930.975,15942.321,15968.804,15957.122,15946.112,15935.183,15918.694,15897.271,15880.164,15864.777,15850.24,15835.801,15821.374,15806.355,15790.456,15773.229,15754.354,15733.927,15712.558,15690.228,15666.832,15644.098,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
BRANCEPETH,34539.175,34418.82,34419.768,34435.2,34470.878,34519.646,34598.515,34684.452,34791.122,34927.991,34976.083,35017.148,35055.032,35045.16,35000.268,34976.265,34951.196,34924.047,34896.592,34868.432,34834.869,34791.319,34736.418,34667.697,34585.982,34496.053,34397.756,34290.205,34185.976,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
BREAMISH STREET,13819.745,13735.017,13711.641,13702.11,13706.242,13722.133,13749.093,13780.169,13820.584,13873.206,13888.84,13897.274,13902.666,13895.52,13881.71,13867.092,13846.118,13824.26,13804.061,13785.478,13766.491,13745.507,13721.333,13693.284,13661.508,13627.434,13591.068,13552.156,13514.223,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
BRENDA TRADING,50614.507,50306.898,50138.666,49984.981,49862.636,49760.462,49704.603,49665.597,49651.99,49683.571,49624.173,49567.839,49514.735,49274.275,48878.562,48612.825,48368.704,48116.744,47855.396,47590.561,47304.234,46985.222,46623.493,46209.521,45746.414,45252.324,44726.786,44166.551,43619.473,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
CAMPLESHON ROAD,35130.564,34864.042,34814.708,34788.959,34781.302,34791.525,34812.056,34838.797,34895.631,34968.258,34964.226,34938.979,34915.056,34802.336,34680.558,34557.474,34406.052,34255.539,34108.411,33962.922,33806.488,33632.995,33433.592,33203.059,32943.413,32665.5,32369.036,32052.067,31740.526,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
CARLEY HILL,39907.432,39640.233,39511.403,39400.187,39311.598,39242.517,39213.651,39199.52,39209.85,39249.505,39207.912,39168.862,39129.441,39017.997,38854.878,38734.252,38621.962,38506.699,38390.294,38272.505,38147.857,38011.365,37858.101,37684.346,37491.311,37286.088,37068.471,36837.171,36610.863,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
CARLIN HOW T3 T4,34968.902,34783.133,34760.633,34739.324,34733.748,34738.213,34775.559,34816.742,34878.567,34959.868,34966.083,34974.035,34982.109,34983.726,35017.597,35026.807,35028.764,35025.75,35021.164,35014.416,35005.729,34991.405,34973.92,34952.855,34928.588,34902.501,34874.55,34844.504,34814.783,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
CARR HILL,45913.393,45586.691,45426.218,45286.453,45177.498,45100.175,45075.759,45075.504,45110.654,45195.62,45181.099,45172.424,45165.475,45130.734,45079.752,45046.482,45020.074,44997.387,44973.202,44949.889,44924.368,44893.073,44855.122,44808.993,44755.177,44696.68,44633.45,44564.983,44499.255,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
CATTERICK CAMP,24059.805,23865.204,23764.607,23683.784,23608.695,23547.441,23511.758,23481.247,23474.211,23488.603,23451.135,23421.811,23390.852,23347.318,23295.944,23257.003,23227.905,23198.419,23169.713,23140.463,23109.76,23075.248,23036.461,22992.45,22943.539,22891.561,22836.453,22777.882,22720.736,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
CLOSE,10720.41,10656.527,10642.378,10639.696,10648.105,10665.944,10691.812,10720.652,10756.719,10802.072,10817.985,10827.467,10834.24,10830.979,10823.054,10813.494,10798.063,10781.887,10767.246,10754.074,10740.631,10725.584,10707.93,10687.116,10663.234,10637.461,10609.815,10580.086,10551.112,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
CONEYTHORPE,18627.249,18472.218,18425.977,18380.82,18342.209,18310.678,18295.866,18285.111,18291.188,18309.597,18295.95,18287.206,18281.595,18270.736,18305.8,18314.346,18318.943,18320.045,18319.489,18317.512,18315.136,18311.333,18305.524,18297.544,18287.681,18276.804,18264.894,18251.82,18238.476,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
CONSETT,34231.177,34081.942,34053.885,34039.252,34043.589,34060.949,34107.379,34161.724,34236.593,34338.663,34363.001,34382.959,34401.234,34343.113,34231.318,34159.528,34089.733,34015.543,33938.547,33859.68,33772.528,33670.651,33550.74,33408.861,33246.316,33070.684,32881.743,32678.101,32479.521,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
CORPORATION STREET,11650.438,11579.687,11556.996,11545.17,11544.063,11552.236,11569.423,11590.014,11618.069,11655.934,11664.786,11668.265,11669.498,11648.785,11612.031,11583.784,11552.06,11519.018,11486.69,11455.264,11422.322,11385.724,11343.856,11295.561,11241.164,11182.946,11120.876,11054.546,10989.798,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
COWTON,1746.792,1737.261,1734.176,1731.542,1729.674,1728.128,1728.711,1729.209,1731.292,1734.292,1733.881,1733.578,1733.516,1728.645,1720.95,1715.896,1711.073,1705.932,1700.479,1694.825,1688.841,1681.925,1673.954,1664.705,1654.254,1643.04,1631.048,1618.198,1605.624,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
CRAMLINGTON T1 T3,11975.672,11933.653,11934.183,11937.339,11948.618,11962.242,11987.657,12015.507,12049.924,12094.356,12109.826,12125.094,12139.873,12139.945,12131.606,12127.667,12125.327,12122.248,12117.893,12113.119,12106.903,12098.075,12086.429,12071.34,12052.987,12032.587,12010.115,11985.35,11961.472,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
CRAMLINGTON T2 T4,9361.241,9325.73,9323.929,9324.296,9330.935,9339.453,9357.097,9376.638,9401.331,9433.656,9443.809,9453.911,9463.659,9460.097,9448.794,9442.083,9436.669,9430.5,9423.241,9415.604,9406.654,9395.366,9381.419,9364.228,9343.959,9321.756,9297.597,9271.272,9245.753,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
DARLEY,5271.672,5240.464,5224.612,5210.031,5198.126,5188.874,5185.19,5183.024,5184.181,5191.165,5187.948,5185.928,5184.181,5170.283,5147.714,5133.331,5121.673,5109.669,5097.415,5084.905,5071.639,5056.444,5038.576,5017.441,4993.223,4967.043,4938.864,4908.478,4878.871,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
DARLINGTON 132/6KV,7267.718,7223.347,7200.208,7178.49,7160.995,7146.382,7138.35,7132.733,7131.641,7135.262,7125.971,7118.976,7112.455,7078.183,7021.179,6983.269,6949.179,6913.84,6877.477,6839.83,6799.511,6753.999,6701.911,6641.786,6574.079,6501.541,6424.089,6341.217,6260.195,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
DARLINGTON 33/11KV,29469.304,29280.375,29189.769,29104.365,29038.364,28986.256,28964.845,28954.478,28964.861,28997.646,28969.191,28949.641,28932.098,28868.953,28772.464,28704.224,28646.207,28587.22,28527.426,28463.651,28395.82,28318.349,28229.7,28127.382,28012.188,27888.828,27757.154,27616.305,27478.788,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
DARLINGTON CENTRAL 33/11KV,11679.745,11603.924,11568.893,11535.541,11510.801,11492.437,11487.747,11487.932,11496.942,11516.338,11508.248,11503.568,11499.704,11496.989,11496.154,11493.582,11494.41,11496.362,11499.179,11500.725,11502.728,11504.173,11505.68,11507.243,11508.862,11510.54,11512.274,11514.066,11516.027,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
DARLINGTON EAST,20843.062,20708.775,20644.802,20584.58,20538.392,20502.311,20488.45,20482.558,20491.522,20516.887,20497.83,20485.032,20473.634,20434.264,20374.374,20331.85,20296.468,20260.781,20224.813,20186.139,20145.079,20097.948,20043.934,19981.499,19911.132,19835.744,19755.245,19669.1,19585.073,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
DARLINGTON WEST,38350.48,38095.698,37976.442,37865.571,37779.449,37710.966,37681.819,37666.823,37679.318,37719.755,37681.661,37655.225,37631.277,37544.46,37416.179,37324.092,37242.626,37158.6,37072.615,36981.75,36884.933,36775.198,36650.085,36506.199,36344.641,36171.908,35987.808,35791.157,35599.009,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
DENWICK,37545.626,37351.088,37326.509,37310.471,37315.7,37328.112,37372.935,37424.778,37500.613,37598.997,37619.386,37639.695,37660.706,37616.355,37564.481,37520.184,37472.708,37417.488,37355.25,37289.757,37216.217,37129.736,37028.115,36908.356,36771.654,36624.344,36466.232,36296.144,36129.474,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
DUNSTON 66/11KV,19150.074,19020.267,18959.587,18907.315,18868.165,18842.637,18839.838,18847.71,18870.807,18915.848,18918.121,18923.264,18929.13,18934.456,18941.659,18948.953,18958.702,18971.172,18983.526,18996.649,19009.925,19022.539,19034.798,19046.61,19057.988,19069.121,19080.006,19090.611,19101.542,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
DUNSTON 66/20KV,36099.797,35851.262,35730.914,35626.409,35545.987,35490.431,35476.423,35481.686,35514.814,35587.576,35582.221,35581.832,35582.803,35568.25,35545.678,35532.989,35525.631,35522.01,35517.491,35513.9,35509.162,35500.784,35488.491,35471.401,35449.814,35425.467,35398.317,35368.063,35339.418,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
DURHAM EAST,10958.158,10914.676,10907.734,10905.424,10909.395,10917.788,10935.679,10956.089,10982.878,11018.971,11029.022,11037.32,11044.834,11028.911,10994.062,10972.779,10952.39,10930.862,10908.747,10886.151,10861.075,10831.513,10796.46,10754.696,10706.599,10654.482,10598.279,10537.564,10478.446,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
EASTFIELD,27359.056,27234.697,27204.797,27186.552,27182.162,27191.413,27227.585,27273.819,27335.081,27415.606,27438.464,27460.767,27477.257,27459.445,27413.959,27386.955,27365.395,27341.457,27315.561,27288.09,27257.195,27218.985,27172.63,27116.34,27050.694,26979.1,26901.439,26817.077,26735.097,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
EASTGATE CEMENT,7649.82,7624.878,7628.32,7635.085,7646.49,7660.678,7681.591,7703.909,7730.929,7764.703,7777.834,7789.218,7799.819,7803.891,7804.978,7807.021,7808.03,7808.72,7809.515,7810.245,7810.122,7808.35,7804.939,7799.578,7792.389,7784.05,7774.536,7763.707,7753.289,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
EDUCATIONAL PRECINCT,17692.493,17589.625,17561.413,17551.483,17559.464,17582.789,17620.037,17662.508,17716.562,17786.651,17808.779,17821.161,17829.285,17818.171,17792.712,17769.764,17739.329,17707.951,17678.941,17652.18,17624.775,17594.379,17559.241,17518.312,17471.848,17421.942,17368.586,17311.405,17255.74,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
ELVINGTON,5737.47,5732.623,5748.121,5764.986,5783.309,5803.276,5826.734,5851.244,5878.977,5910.202,5927.743,5942.786,5956.918,5956.418,5946.573,5943.323,5940.051,5935.93,5931.549,5926.785,5920.415,5911.029,5898.058,5880.758,5859.385,5835.415,5808.802,5779.26,5750.589,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
FARADAY STREET,40049.632,39738.22,39572.706,39427.098,39313.347,39227.738,39187.6,39167.865,39174.454,39219.971,39177.403,39134.01,39092.034,38988.762,38838.809,38724.261,38614.203,38502.618,38389.913,38277.76,38161.087,38034.775,37894.14,37735.994,37561.415,37376.569,37181.303,36974.531,36772.44,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
FAWDON T1 & SEATON BURN T1,32808.154,32661.058,32642.146,32642.523,32665.43,32703.656,32760.936,32824.306,32905.889,33006.74,33041.363,33064.21,33083.661,32962.765,32746.529,32601.109,32454.325,32298.257,32137.638,31975.385,31799.562,31598.336,31364.096,31089.695,30777.482,30441.383,30081.061,29693.992,29315.927,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
FISHBURN,40027.133,39871.382,39845.115,39836.206,39851.013,39882.612,39950.044,40027.081,40127.415,40263.237,40301.673,40333.768,40362.755,40315.88,40203.991,40137.387,40074.287,40008.057,39940.418,39871.426,39794.556,39703.118,39594.035,39463.372,39312.374,39148.461,38971.398,38779.816,38593.519,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
FLATWORTH CENTRAL,17840.854,17798.07,17814.407,17834.293,17865.411,17902.73,17957.197,18016.902,18086.956,18173.347,18217.149,18257.984,18298.812,18321.033,18332.027,18350.449,18370.545,18390.103,18407.889,18424.594,18438.994,18449.052,18455.444,18457.349,18455.005,18450.004,18442.318,18431.662,18422.235,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
FOSS ISLANDS,33385.17,33187.553,33129.052,33101.518,33102.319,33129.703,33178.799,33238.555,33323.413,33445.11,33465.58,33463.263,33457.962,33437.312,33392.941,33344.109,33279.757,33228.833,33190.32,33159.001,33127.665,33095.059,33056.28,33009.938,32956.419,32898.404,32835.838,32768.235,32702.708,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
FOSSWAY 33/11KV,37959.482,37751.798,37705.321,37702.092,37740.572,37814.446,37917.956,38032.63,38172.687,38349.065,38414.832,38455.966,38486.096,38497.099,38492.021,38474.798,38437.269,38399.546,38369.395,38345.816,38323.632,38299.063,38269.385,38233.465,38191.634,38146.179,38097.067,38043.898,37992.638,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
FOURSTONES 20KV,19680.153,19587.761,19565.043,19548.799,19545.473,19548.327,19570.508,19597.612,19636.073,19690.594,19701.078,19711.522,19721.562,19696.401,19649.37,19618.936,19591.188,19561.127,19528.525,19494.828,19457.571,19413.898,19362.553,19301.925,19232.566,19157.682,19077.167,18990.407,18905.764,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
FYLANDS BRIDGE,38410.087,38278.369,38272.801,38283.664,38317.525,38366.723,38450.211,38542.134,38656.47,38805.727,38856.371,38899.549,38939.004,38925.468,38865.717,38834.033,38803.242,38770.842,38738.422,38705.424,38666.757,38617.382,38555.685,38478.909,38387.93,38287.941,38178.771,38059.465,37943.963,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
GALE LANE,35319.975,35127.317,35060.812,35024.026,35012.863,35025.781,35055.729,35094.998,35157.117,35252.03,35256.176,35238.037,35217.552,35077.537,34825.011,34642.144,34453.257,34272.627,34099.795,33931.268,33752.22,33553.441,33324.052,33057.265,32755.194,32430.641,32083.231,31710.598,31346.533,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
GARWOOD STREET,32262.095,32130.451,32104.438,32090.284,32094.673,32112.126,32162.185,32223.347,32303.618,32411.507,32448.826,32484.681,32520.415,32513.89,32477.62,32465.293,32456.618,32445.322,32431.587,32415.651,32395.956,32366.368,32328.215,32279.568,32221.044,32156.312,32085.271,32007.266,31932.138,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
GATESHEAD CENTRAL,13524.76,13424.246,13373.992,13329.697,13293.913,13266.81,13254.248,13248.21,13252.138,13269.337,13259.262,13250.683,13242.703,13214.479,13173.318,13144.848,13118.802,13092.722,13065.566,13038.238,13009.015,12976.043,12938.358,12894.917,12846.032,12793.792,12738.18,12678.837,12621.091,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
GATESHEAD EAST,1789.784,1777.296,1771.29,1766.109,1762.179,1759.535,1759.043,1759.538,1761.452,1765.42,1765.331,1765.483,1765.694,1766.007,1766.573,1767.06,1767.748,1768.677,1769.605,1770.605,1771.638,1772.644,1773.66,1774.684,1775.716,1776.757,1777.806,1778.865,1779.949,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
GOSFORTH 33/11KV,18403.016,18297.679,18265.79,18250.343,18250.227,18263.145,18286.814,18314.705,18353.384,18404.335,18415.181,18417.085,18415.617,18341.579,18213.883,18123.341,18029.47,17931.065,17832.067,17733.524,17628.721,17511.369,17376.748,17221.087,17045.598,16857.612,16656.966,16442.343,16232.627,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
GRANGETOWN,31484.565,31343.453,31298.931,31258.361,31234.485,31222.15,31241.148,31265.27,31303.948,31366.991,31361.999,31358.732,31354.632,31291.078,31173.966,31097.586,31029.193,30957.509,30884.379,30809.434,30729.111,30636.134,30529.357,30405.688,30266.14,30116.603,29956.918,29786.033,29619.595,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
GREATHAM,4145.601,4120.201,4105.786,4092.699,4082.052,4073.129,4067.906,4064.037,4062.225,4063.958,4058.441,4053.142,4048.051,4026.274,3990.289,3966.174,3943.973,3921.047,3897.336,3873.288,3847.433,3818.688,3786.143,3748.948,3707.38,3663.051,3615.921,3565.7,3516.648,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
GUISBOROUGH T1 T2,38596.818,38328.119,38273.269,38220.77,38180.285,38147.294,38144.117,38143.488,38171.086,38208.346,38182.612,38158.711,38138.669,38036.807,37946.811,37859.018,37759.489,37646.417,37525.048,37397.969,37260.222,37103.291,36924.843,36720.658,36492.545,36249.615,35991.642,35717.026,35447.007,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
HARLOW GREEN,36913.376,36644.88,36499.915,36371.136,36264.619,36180.555,36134.296,36104.761,36100.464,36130.431,36089.805,36052.844,36017.283,35893.885,35702.362,35571.141,35450.451,35327.779,35201.203,35073.374,34937.438,34786.07,34614.686,34418.826,34200.005,33966.925,33719.415,33455.97,33199.267,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
HARMIRE BRIDGE,24773.774,24679.914,24661.281,24653.315,24657.686,24670.812,24703.179,24740.158,24790.68,24860.415,24876.047,24888.568,24899.358,24819.624,24665.082,24569.135,24479.553,24385.348,24288.209,24188.948,24080.272,23954.526,23807.38,23634.156,23436.338,23222.836,22993.374,22746.279,22505.041,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
HARRATON,23309.481,23148.464,23069.662,23002.063,22949.657,22910.808,22898.843,22896.658,22909.859,22943.676,22923.161,22904.027,22884.155,22862.455,22839.711,22816.287,22795.188,22775.175,22756.729,22738.83,22721.174,22704.03,22686.601,22668.786,22650.611,22632.261,22613.724,22594.974,22576.701,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
HARROGATE 132/11KV,46466.722,46179.247,46040.759,45913.821,45810.974,45732.113,45703.58,45688.818,45705.038,45772.877,45747.781,45732.87,45720.474,45631.012,45496.75,45408.945,45340.283,45269.462,45197.316,45123.485,45045.658,44955.982,44849.602,44722.797,44576.737,44418.478,44247.806,44063.428,43884.036,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
