Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
FOSS ISLANDS,123,145,166,189,210,251,324,409,504,606,737,869,1008,1156,1316,1562,1782,2026,2302,2605,2964,3246,3518,3786,4046,4296,4558,4899,5276,5681,NPgN,Primary,NG FES - Falling Short (EE CF),Number of heat pumps (total)
FOSSWAY 33/11KV,153,187,219,252,285,345,448,568,702,848,1033,1224,1423,1636,1857,2198,2502,2832,3206,3618,4105,4488,4855,5214,5564,5900,6256,6721,7236,7790,NPgN,Primary,NG FES - Falling Short (EE CF),Number of heat pumps (total)
FOURSTONES 20KV,122,137,153,168,183,237,333,462,629,825,1122,1410,1715,2043,2325,2630,2907,3175,3478,3787,4138,4414,4669,4892,5088,5272,5466,5714,5986,6266,NPgN,Primary,NG FES - Falling Short (EE CF),Number of heat pumps (total)
FYLANDS BRIDGE,147,177,204,231,257,304,385,477,581,693,837,984,1138,1302,1482,1764,2018,2301,2621,2972,3393,3723,4043,4356,4659,4951,5259,5663,6110,6593,NPgN,Primary,NG FES - Falling Short (EE CF),Number of heat pumps (total)
GALE LANE,118,149,177,205,234,285,369,465,570,684,828,973,1126,1289,1469,1728,1960,2216,2507,2822,3204,3503,3792,4072,4344,4606,4884,5250,5656,6093,NPgN,Primary,NG FES - Falling Short (EE CF),Number of heat pumps (total)
GARWOOD STREET,116,139,162,185,208,247,316,393,477,568,683,798,918,1047,1196,1428,1637,1873,2140,2434,2790,3069,3341,3606,3863,4110,4370,4709,5084,5489,NPgN,Primary,NG FES - Falling Short (EE CF),Number of heat pumps (total)
GATESHEAD CENTRAL,50,59,68,77,86,101,128,157,188,222,264,306,350,397,448,529,602,683,775,876,997,1092,1184,1274,1361,1444,1531,1643,1766,1899,NPgN,Primary,NG FES - Falling Short (EE CF),Number of heat pumps (total)
GATESHEAD EAST,7,9,10,11,12,14,18,22,27,32,38,45,52,59,67,81,93,107,123,141,162,179,195,211,227,242,258,278,301,326,NPgN,Primary,NG FES - Falling Short (EE CF),Number of heat pumps (total)
GOSFORTH 33/11KV,49,59,69,80,90,110,144,184,229,278,340,404,471,543,619,734,836,949,1076,1216,1381,1510,1635,1757,1877,1992,2114,2273,2450,2639,NPgN,Primary,NG FES - Falling Short (EE CF),Number of heat pumps (total)
GRANGETOWN,105,129,152,174,197,237,304,381,465,557,672,789,912,1044,1195,1428,1639,1875,2143,2437,2796,3077,3351,3616,3873,4121,4381,4722,5098,5504,NPgN,Primary,NG FES - Falling Short (EE CF),Number of heat pumps (total)
GREATHAM,15,17,20,23,25,30,40,50,62,75,91,108,125,144,165,196,223,254,289,327,373,409,444,478,511,544,578,624,674,729,NPgN,Primary,NG FES - Falling Short (EE CF),Number of heat pumps (total)
GUISBOROUGH T1 T2,151,177,202,226,249,294,373,467,576,696,858,1020,1192,1375,1557,1842,2100,2384,2705,3053,3477,3809,4131,4435,4727,5006,5298,5678,6097,6548,NPgN,Primary,NG FES - Falling Short (EE CF),Number of heat pumps (total)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of heat pumps (total)
HARLOW GREEN,97,123,146,170,194,237,311,396,490,592,722,854,993,1141,1322,1610,1867,2162,2496,2864,3314,3667,4012,4348,4676,4993,5328,5773,6265,6798,NPgN,Primary,NG FES - Falling Short (EE CF),Number of heat pumps (total)
HARMIRE BRIDGE,92,105,118,130,143,170,219,279,351,430,540,650,765,888,1009,1182,1337,1504,1693,1897,2141,2333,2518,2692,2860,3021,3192,3414,3660,3923,NPgN,Primary,NG FES - Falling Short (EE CF),Number of heat pumps (total)
HARRATON,99,125,148,171,196,237,304,376,452,537,640,740,847,961,1089,1267,1427,1606,1809,2028,2296,2506,2710,2904,3093,3272,3460,3703,3971,4259,NPgN,Primary,NG FES - Falling Short (EE CF),Number of heat pumps (total)
HARROGATE 132/11KV,190,219,249,278,307,352,432,519,612,712,839,962,1092,1231,1409,1683,1929,2216,2541,2898,3333,3675,4011,4342,4665,4980,5312,5748,6229,6752,NPgN,Primary,NG FES - Falling Short (EE CF),Number of heat pumps (total)
HARROGATE WEST,34,40,45,52,57,68,86,106,128,151,181,210,240,273,315,378,436,503,579,662,764,845,924,1001,1077,1151,1228,1329,1440,1561,NPgN,Primary,NG FES - Falling Short (EE CF),Number of heat pumps (total)
HARTMOOR 66/20KV,192,233,271,309,346,416,533,668,820,986,1201,1419,1649,1894,2148,2533,2879,3258,3687,4156,4713,5150,5571,5979,6373,6749,7145,7661,8231,8845,NPgN,Primary,NG FES - Falling Short (EE CF),Number of heat pumps (total)
HAWTHORN PIT,192,232,271,306,342,404,509,628,760,905,1091,1279,1476,1687,1923,2287,2614,2985,3404,3861,4419,4856,5282,5693,6090,6473,6877,7409,7998,8633,NPgN,Primary,NG FES - Falling Short (EE CF),Number of heat pumps (total)
HAXBY ROAD T2 T3,115,141,164,188,212,256,330,415,510,612,744,877,1018,1168,1330,1577,1799,2044,2321,2624,2987,3272,3547,3815,4075,4325,4590,4937,5321,5735,NPgN,Primary,NG FES - Falling Short (EE CF),Number of heat pumps (total)
HEBBURN,29,36,43,49,56,67,86,107,129,154,184,214,246,280,317,372,422,477,540,608,691,756,818,879,937,993,1051,1126,1209,1299,NPgN,Primary,NG FES - Falling Short (EE CF),Number of heat pumps (total)
HEBBURN WEST,11,13,16,18,21,25,32,40,48,57,68,79,91,103,116,135,152,170,191,214,242,264,284,305,324,342,361,385,412,441,NPgN,Primary,NG FES - Falling Short (EE CF),Number of heat pumps (total)
HEDWORTH,64,82,97,114,130,160,209,266,328,396,482,569,660,758,873,1055,1220,1406,1616,1849,2131,2353,2569,2778,2982,3177,3383,3653,3952,4275,NPgN,Primary,NG FES - Falling Short (EE CF),Number of heat pumps (total)
HEIGHINGTON,2,2,3,3,3,3,3,4,4,5,6,7,7,8,9,10,11,12,14,15,17,19,20,22,23,24,26,27,29,31,NPgN,Primary,NG FES - Falling Short (EE CF),Number of heat pumps (total)
HEXHAM,95,110,124,137,151,176,220,272,332,398,485,571,662,759,853,993,1120,1256,1411,1578,1780,1937,2089,2234,2375,2509,2651,2835,3038,3256,NPgN,Primary,NG FES - Falling Short (EE CF),Number of heat pumps (total)
HIGH BARMSTON,74,93,112,130,149,183,238,299,365,437,527,615,709,809,928,1103,1260,1440,1642,1864,2135,2348,2555,2755,2950,3136,3332,3588,3870,4176,NPgN,Primary,NG FES - Falling Short (EE CF),Number of heat pumps (total)
HIGH FLATTS,100,127,152,178,204,253,335,428,533,646,790,936,1090,1254,1438,1715,1964,2241,2555,2899,3312,3637,3951,4257,4554,4840,5141,5536,5973,6445,NPgN,Primary,NG FES - Falling Short (EE CF),Number of heat pumps (total)
HOUGHTON,95,118,139,160,182,221,286,360,442,532,645,760,881,1010,1160,1396,1607,1847,2119,2418,2780,3065,3342,3611,3872,4123,4388,4734,5117,5531,NPgN,Primary,NG FES - Falling Short (EE CF),Number of heat pumps (total)
HOWDON,32,40,46,53,60,72,92,114,138,163,195,227,261,297,340,406,467,535,612,697,801,882,962,1039,1114,1186,1261,1360,1469,1587,NPgN,Primary,NG FES - Falling Short (EE CF),Number of heat pumps (total)
HUNTINGTON NEW LANE,117,137,156,174,192,224,278,340,410,486,586,686,791,904,1020,1197,1356,1530,1728,1943,2203,2407,2603,2791,2973,3147,3331,3572,3838,4125,NPgN,Primary,NG FES - Falling Short (EE CF),Number of heat pumps (total)
HUSTHWAITE 33/11KV,116,132,148,163,177,207,262,328,407,498,628,756,890,1035,1169,1331,1477,1627,1798,1977,2187,2351,2507,2650,2783,2910,3045,3220,3413,3616,NPgN,Primary,NG FES - Falling Short (EE CF),Number of heat pumps (total)
JARROW,28,34,40,46,52,63,80,100,122,145,174,204,234,267,304,362,413,471,537,609,696,765,831,895,958,1017,1080,1161,1250,1347,NPgN,Primary,NG FES - Falling Short (EE CF),Number of heat pumps (total)
KENTON,87,109,130,151,172,212,280,361,451,549,674,803,938,1082,1236,1471,1680,1908,2168,2452,2792,3059,3316,3566,3811,4048,4299,4630,4997,5392,NPgN,Primary,NG FES - Falling Short (EE CF),Number of heat pumps (total)
KIELDER,7,7,8,9,9,13,21,32,47,66,95,124,155,188,216,241,264,285,309,332,357,377,395,409,419,428,438,450,464,477,NPgN,Primary,NG FES - Falling Short (EE CF),Number of heat pumps (total)
KILLINGWORTH,68,88,107,126,146,181,237,300,367,440,532,622,718,821,941,1113,1269,1445,1644,1861,2127,2336,2539,2735,2924,3106,3298,3548,3824,4122,NPgN,Primary,NG FES - Falling Short (EE CF),Number of heat pumps (total)
KIRBYMOORSIDE,108,123,138,153,167,193,239,294,356,425,517,608,705,808,904,1041,1163,1292,1438,1596,1782,1928,2068,2201,2329,2452,2582,2749,2934,3132,NPgN,Primary,NG FES - Falling Short (EE CF),Number of heat pumps (total)
LEAM CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of heat pumps (total)
LINTON 66/20KV,95,111,125,139,152,175,216,261,314,372,452,531,614,703,791,916,1028,1150,1288,1436,1615,1755,1890,2016,2136,2251,2372,2530,2704,2892,NPgN,Primary,NG FES - Falling Short (EE CF),Number of heat pumps (total)
LONGBENTON,113,141,167,194,220,267,346,436,536,643,780,918,1062,1217,1388,1643,1872,2124,2410,2723,3099,3394,3679,3957,4228,4490,4767,5132,5536,5973,NPgN,Primary,NG FES - Falling Short (EE CF),Number of heat pumps (total)
LOW SPENNYMOOR,93,112,131,148,166,197,248,307,372,443,534,626,723,826,937,1107,1260,1430,1622,1832,2084,2283,2474,2660,2840,3012,3194,3433,3696,3980,NPgN,Primary,NG FES - Falling Short (EE CF),Number of heat pumps (total)
LYNEMOUTH,19,23,26,29,32,37,47,57,69,82,100,119,138,158,179,210,237,268,302,339,384,419,453,485,515,544,574,614,658,705,NPgN,Primary,NG FES - Falling Short (EE CF),Number of heat pumps (total)
MADDISON STREET,130,164,196,229,262,322,422,536,662,800,974,1150,1335,1533,1753,2087,2388,2722,3100,3515,4015,4408,4788,5157,5516,5860,6223,6699,7224,7791,NPgN,Primary,NG FES - Falling Short (EE CF),Number of heat pumps (total)
MALLEABLE,84,100,116,132,148,175,222,276,335,399,480,562,648,739,840,992,1128,1278,1449,1636,1861,2037,2207,2374,2537,2695,2861,3078,3318,3576,NPgN,Primary,NG FES - Falling Short (EE CF),Number of heat pumps (total)
MALTON,194,223,251,278,305,354,442,546,666,799,980,1160,1351,1554,1746,2014,2253,2506,2793,3102,3467,3753,4027,4286,4535,4773,5026,5353,5716,6102,NPgN,Primary,NG FES - Falling Short (EE CF),Number of heat pumps (total)
MEADOWFIELD,46,54,62,70,78,92,116,143,173,205,247,289,333,380,431,510,581,660,750,848,965,1056,1145,1232,1317,1398,1484,1596,1720,1854,NPgN,Primary,NG FES - Falling Short (EE CF),Number of heat pumps (total)
MELROSEGATE 33/11KV,51,62,74,85,97,118,155,199,248,301,370,439,512,590,681,816,937,1073,1227,1395,1599,1758,1913,2065,2214,2359,2513,2718,2945,3190,NPgN,Primary,NG FES - Falling Short (EE CF),Number of heat pumps (total)
MILLBANK LANE,110,143,172,203,235,293,387,492,607,734,892,1050,1218,1397,1586,1851,2090,2350,2644,2963,3347,3648,3938,4215,4484,4739,5008,5356,5741,6154,NPgN,Primary,NG FES - Falling Short (EE CF),Number of heat pumps (total)
MONKSEATON,101,125,148,172,196,239,314,399,493,595,725,856,994,1141,1332,1623,1884,2187,2531,2908,3369,3731,4086,4435,4777,5111,5464,5934,6455,7021,NPgN,Primary,NG FES - Falling Short (EE CF),Number of heat pumps (total)
MOOR MONKTON PUMPS,16,18,20,22,24,28,34,42,50,59,73,85,99,114,128,148,166,185,206,230,257,279,300,320,338,356,375,399,426,455,NPgN,Primary,NG FES - Falling Short (EE CF),Number of heat pumps (total)
MORPETH,162,188,214,238,262,304,376,457,549,649,780,911,1048,1195,1341,1564,1765,1984,2233,2502,2826,3080,3325,3559,3785,4001,4228,4522,4846,5194,NPgN,Primary,NG FES - Falling Short (EE CF),Number of heat pumps (total)
MOUNT ROAD,72,86,101,116,130,158,207,264,329,398,487,577,672,773,901,1116,1310,1534,1787,2069,2401,2662,2917,3174,3423,3664,3916,4246,4611,5008,NPgN,Primary,NG FES - Falling Short (EE CF),Number of heat pumps (total)
NEWBURN HAUGH,37,47,55,64,73,91,120,156,196,239,295,352,412,476,546,650,743,846,962,1089,1242,1361,1477,1589,1699,1806,1919,2069,2235,2414,NPgN,Primary,NG FES - Falling Short (EE CF),Number of heat pumps (total)
NEWBY,78,96,113,130,147,178,229,288,353,424,516,608,705,809,932,1115,1279,1466,1678,1909,2191,2412,2628,2837,3039,3235,3442,3715,4018,4345,NPgN,Primary,NG FES - Falling Short (EE CF),Number of heat pumps (total)
NEWCASTLE AIRPORT,62,75,88,101,114,137,178,226,280,339,415,493,575,662,751,892,1018,1156,1313,1484,1691,1853,2009,2159,2304,2442,2588,2779,2990,3216,NPgN,Primary,NG FES - Falling Short (EE CF),Number of heat pumps (total)
NEWTON AYCLIFFE SOUTH,29,37,43,50,57,70,92,116,142,171,208,245,284,326,370,437,497,563,637,719,817,895,969,1041,1110,1175,1244,1333,1432,1538,NPgN,Primary,NG FES - Falling Short (EE CF),Number of heat pumps (total)
NORTH STREET,65,73,81,90,99,114,146,182,223,267,324,381,441,505,580,709,826,958,1108,1276,1469,1621,1769,1921,2067,2208,2354,2544,2751,2977,NPgN,Primary,NG FES - Falling Short (EE CF),Number of heat pumps (total)
NORTH TEES T1 T2,60,67,75,82,89,99,119,140,162,186,215,244,274,306,337,382,422,465,515,568,632,682,730,777,823,866,912,969,1031,1097,NPgN,Primary,NG FES - Falling Short (EE CF),Number of heat pumps (total)
