Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
BENTON SQUARE,83217.808,81301.731,81828.957,82754.368,84323.21,86312.48,89090.384,92780.274,98010.246,103602.517,109156.146,114486.867,120276.344,126196.391,132899.827,139297.146,144883.647,150330.119,155517.62,160310.688,164679.822,168515.793,171931.256,174777.833,177356.604,179537.821,181770.269,183939.576,184542.08,184901.12,NPgN,Primary,NPg Planning Scenario,Total demand (MWh)
BENWELL,89239.31,86493.829,86597.072,87135.516,88392.657,90141.844,92567.362,95688.622,101434.279,106614.44,112079.388,117200.255,123059.885,128753.794,135074.195,141109.339,146437.761,151632.38,156515.814,160848.296,164763.487,168291.905,171498.544,174155.659,176572.741,178721.771,180855.588,182973.959,183440.24,183738.08,NPgN,Primary,NPg Planning Scenario,Total demand (MWh)
BILLINGHAM MARSH HOUSE,65833.948,64828.961,65566.67,66719.198,68624.552,71291.655,75024.721,79987.692,86965.844,94421.137,102145.818,109817.15,117776.403,125756.644,134382.719,142711.195,150109.526,157115.481,163770.147,169762.528,174987.044,179531.305,183408.986,186540.417,189148.248,191285.833,193398.064,195457.795,195862.42,196101.473,NPgN,Primary,NPg Planning Scenario,Total demand (MWh)
BILLY MILL,91999.208,89590.374,89719.017,90231.405,91301.518,92784.311,94888.828,97701.466,102761.057,107454.752,112305.405,116909.194,122001.311,127096.31,132794.339,138183.594,142905.181,147520.021,151853.561,155681.457,159117.742,162208.722,164989.375,167322.143,169415.954,171282.016,173123.472,174931.957,175270.095,175487.526,NPgN,Primary,NPg Planning Scenario,Total demand (MWh)
BIRTLEY GROVE 66/11KV,71883.279,70185.681,70536.451,71299.412,72590.012,74887.742,78391.817,83116.39,89737.515,96957.056,104745.155,112383.785,120297.155,128173.775,136407.524,144830.362,152486.909,159751.704,166482.137,172539.556,177673.012,182016.099,185625.008,188433.379,190630.914,192274.846,193847.043,195308.306,195695.19,195954.763,NPgN,Primary,NPg Planning Scenario,Total demand (MWh)
BIRTLEY GROVE 66/20KV,47834.081,46548.629,46469.763,46572.898,46918.489,47469.626,48357.501,49602.853,51823.87,54006.866,56317.599,58477.414,60950.675,63404.599,66168.642,68821.645,71144.588,73404.526,75535.641,77462.563,79182.037,80671.508,81993.939,83049.188,83983.276,84750.065,85527.729,86283.01,86344.545,86298.531,NPgN,Primary,NPg Planning Scenario,Total demand (MWh)
BLAYDON BURN,66226.791,64590.004,64912.218,65589.728,66788.625,68386.672,70680.577,73765.289,79643.757,85065.639,90948.387,96334.028,102619.063,108781.926,115659.389,122260.596,128050.98,133703.217,138966.791,143657.955,147806.853,151394.06,154598.749,157127.889,159362.667,161198.178,163049.188,164836.903,164977.022,164894.213,NPgN,Primary,NPg Planning Scenario,Total demand (MWh)
BLUCHER 33/11KV,66867.82,66712.713,68031.699,70002.426,73013.602,76763.925,81563.389,87460.948,96545.268,105180.813,114225.409,123054.378,132518.777,141798.837,151473.865,161738.089,171233.881,180479.048,189029.329,196568.446,203252.506,209056.596,214052.416,218177.725,221760.84,224773.436,227451.334,229781.824,230293.135,230595.926,NPgN,Primary,NPg Planning Scenario,Total demand (MWh)
BOLDON DOWNHILL,41389.141,45179.043,45370.01,45794.137,46546.347,47564.944,49006.349,50986.627,54397.849,57677.09,61119.453,64469.676,68359.207,72102.712,76324.349,80270.211,83693.725,86962.383,90151.593,93015.434,95610.498,97844.852,99807.548,101382.288,102769.352,103913.078,105065.291,106199.805,106098.722,105860.5,NPgN,Primary,NPg Planning Scenario,Total demand (MWh)
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,59428.655,62893.565,63112.509,63554.087,64153.275,65522.742,67681.791,70665.121,73984.793,78319.376,82971.705,87640.39,92357.353,97077.198,101964.201,106985.052,111525.61,115772.743,119707.197,123315.223,126320.146,128923.456,131068.247,132798.312,134116.342,135153.8,136154.554,137148.717,137777.469,138323.339,NPgN,Primary,NPg Planning Scenario,Total demand (MWh)
BOWESFIELD 33/11KV,45191.785,44039.312,44687.431,45714.41,47274.415,49482.822,52528.119,56465.815,62818.548,69137.576,75950.009,82338.605,89329.832,96221.652,103721.087,111121.826,117626.352,123864.552,129569.67,134647.289,138988.981,142770.643,146083.227,148725.466,150978.148,152830.426,154642.18,156371.817,156851.707,157159.099,NPgN,Primary,NPg Planning Scenario,Total demand (MWh)
BOWESFIELD 66/11KV,69024.861,67607.22,67732.974,68051.351,68844.913,69861.058,71355.968,73429.855,75313.168,78121.765,80653.697,83309.39,85742.759,88542.874,91747.754,94881.542,97536.537,100011.154,102369.882,104628.464,106677.747,108490.613,110044.188,111348.767,112518.357,113473.162,114470.469,115413.64,115762.903,115989.813,NPgN,Primary,NPg Planning Scenario,Total demand (MWh)
BRANCEPETH,66601.089,65737.618,66603.627,68064.204,69746.293,72384.726,76064.668,81008.114,86327.968,93087.963,99674.395,106231.335,113597.458,120800.068,128846.135,136430.045,142874.209,148968.07,154849.731,160080.415,164806.322,169020.573,172724.886,175850.348,178609.447,181084.719,183447.93,185786.908,185713.289,185314.575,NPgN,Primary,NPg Planning Scenario,Total demand (MWh)
BREAMISH STREET,46772.03,46882.391,47003.644,47297.769,47811.616,48446.434,49301.045,50407.197,51921.641,53651.343,55360.214,56957.137,58806.446,60601.759,62728.23,64766.55,66457.206,68075.52,69570.185,70957.552,72194.274,73311.492,74331.593,75193.514,76000.391,76705.019,77414.526,78100.682,78344.003,78470.871,NPgN,Primary,NPg Planning Scenario,Total demand (MWh)
BRENDA TRADING,99776.189,102400.678,102701.392,103601.788,105520.49,108383.665,112532.67,118024.508,127432.602,136441.399,146045.079,155319.567,165242.596,175163.454,185902.579,196350.032,205611.905,214455.312,222761.97,230155.572,236642.032,242353.889,247342.1,251366.821,254805.3,257697.544,260542.386,263321.661,263736.535,263908.444,NPgN,Primary,NPg Planning Scenario,Total demand (MWh)
CAMPLESHON ROAD,73101.724,70835.269,71386.758,72403.135,73888.555,75580.446,77821.864,80689.83,84778.508,89124.112,93449.756,97231.554,101973.118,106582.318,112051.403,117184.196,121532.246,125854.703,129883.951,133564.667,136959.18,139877.55,142558.116,144728.953,146786.464,148511.019,150292.226,152050.564,152302.557,152332.077,NPgN,Primary,NPg Planning Scenario,Total demand (MWh)
CARLEY HILL,80150.311,77786.518,78042.515,78732.655,79979.174,81511.046,83685.172,86598.03,92702.813,97985.819,103596.179,108208.314,114365.043,120315.764,127317.079,133852.084,139498.331,145305.122,150577.92,155227.802,159455.228,163027.137,166355.842,168904.562,171326.893,173292.088,175341.226,177291.236,177207.049,176875.496,NPgN,Primary,NPg Planning Scenario,Total demand (MWh)
CARLIN HOW T3 T4,66828.286,64588.237,64882.761,65749.822,66938.902,69052.5,71939.924,75716.732,79932.957,85233.811,90445.532,95651.364,101236.021,106949.36,113338.685,119456.504,124650.99,129494.658,134247.694,138587.881,142567.978,146117.229,149253.894,151963.272,154377.858,156569.189,158680.472,160811.923,161073.067,161005.388,NPgN,Primary,NPg Planning Scenario,Total demand (MWh)
CARR HILL,87009.366,83892.973,84188.798,84981.887,86549.613,88671.009,91707.85,95755.202,102406.087,108908.881,115513.836,121818.145,129047.461,136117.528,144166.674,151735.055,158324.838,164709.228,170768.906,176248.372,181205.99,185481.576,189242.938,192265.877,194944.372,197144.065,199387.879,201593.749,201717.043,201645.163,NPgN,Primary,NPg Planning Scenario,Total demand (MWh)
CATTERICK CAMP,81042.573,79025.556,79262.438,79954.398,80988.931,82675.879,85117.785,88437.618,91378.457,95827.12,100017.92,104253.822,108979.549,113597.182,118868.055,123950.168,128227.437,132256.299,136092.805,139644.832,142842.823,145767.61,148332.859,150582.116,152593.335,154412.803,156191.928,157983.056,158554.186,158887.666,NPgN,Primary,NPg Planning Scenario,Total demand (MWh)
CLOSE,116155.997,116412.654,116165.567,116196.173,116527.918,117126.458,118052.673,119347.405,121359.22,123904.23,126657.679,129284.462,132191.116,135123.139,138510.553,141949.141,144821.254,147534.965,150124.331,152638.489,154873.555,157062.31,159143.297,161038.44,162864.627,164589.106,166271.35,167874.968,168837.139,169333.5,NPgN,Primary,NPg Planning Scenario,Total demand (MWh)
CONEYTHORPE,62998.313,64227.875,64528.183,65182.725,66034.509,67400.657,69284.897,71791.434,74171.292,77615.715,80899.838,84232.792,87723.793,91312.301,95365.065,99296.555,102609.845,105683.757,108619.329,111331.198,113748.447,115903.014,117743.892,119351.456,120725.352,121963.253,123141.811,124341.323,124676.724,124857.583,NPgN,Primary,NPg Planning Scenario,Total demand (MWh)
CONSETT,114652.35,116256.971,116637.577,117705.047,119547.023,122341.091,126289.519,131530.288,138983.649,147056.444,155437.212,163274.857,172334.742,181202.508,191190.531,200841.79,209201.72,217245.081,224863.842,231783.465,237961.198,243180.42,247767.934,251397.01,254600.322,257157.718,259731.538,262220.108,262312.639,262032.949,NPgN,Primary,NPg Planning Scenario,Total demand (MWh)
CORPORATION STREET,55806.305,54806.982,54658.835,54667.118,54872.381,55223.533,55753.772,56472.894,57697.615,58978.966,60290.172,61460.501,62907.39,64299.899,65959.992,67550.053,68889.085,70216.396,71448.423,72585.351,73618.919,74573.226,75475.01,76245.848,76992.346,77670.737,78348.988,79006.696,79242.07,79354.577,NPgN,Primary,NPg Planning Scenario,Total demand (MWh)
COWTON,3479.073,3383.298,3453.633,3579.604,3741.45,4005.432,4332.27,4749.027,4938.722,5417.289,5801.53,6214.472,6605.444,7041.048,7543.43,8032.441,8420.256,8769.556,9090.167,9386.415,9645.804,9880.728,10058.944,10229.63,10355.793,10482.638,10584.846,10692.817,10712.011,10711.041,NPgN,Primary,NPg Planning Scenario,Total demand (MWh)
CRAMLINGTON T1 T3,62654.116,62327.586,62261.508,62391.524,62753.247,63357.893,64294.839,65590.617,67763.811,69989.654,72351.09,74630.487,77094.671,79553.964,82288.898,84923.916,87230.954,89448.606,91558.28,93473.194,95160.889,96683.808,98049.448,99207.935,100237.221,101148.391,102045.443,102921.872,103196.687,103350.072,NPgN,Primary,NPg Planning Scenario,Total demand (MWh)
CRAMLINGTON T2 T4,42062.345,41222.813,41339.402,41646.869,42170.918,43048.552,44352.604,46100.116,48731.677,51530.66,54540.944,57454.639,60527.726,63572.73,66858.59,70090.767,72955.522,75677.12,78227.924,80536.033,82512.527,84250.305,85761.215,86998.835,88039.382,88910.648,89763.113,90590.037,90877.799,91061.665,NPgN,Primary,NPg Planning Scenario,Total demand (MWh)
DARLEY,16440.009,15972.528,16171.691,16504.908,16923.186,17547.475,18366.674,19443.711,20343.094,21773.877,23068.036,24392.117,25874.913,27324.24,29003.161,30625.205,31950.474,33179.581,34321.09,35361.732,36280.425,37137.706,37875.917,38551.874,39138.899,39702.518,40221.716,40735.764,40886.34,40952.244,NPgN,Primary,NPg Planning Scenario,Total demand (MWh)
DARLINGTON 132/6KV,14058.326,13780.285,14373.479,15265.036,16581.541,18116.308,20006.402,22369.934,25695.205,29265.37,32705.939,35882.124,39350.503,42791.302,46908.58,50683.549,53780.774,56786.058,59517.812,61946.55,64017.742,65769.641,67290.747,68501.949,69571.038,70425.343,71249.973,71990.869,71938.622,71760.925,NPgN,Primary,NPg Planning Scenario,Total demand (MWh)
DARLINGTON 33/11KV,69753.256,67554.361,68054.42,69191.89,71053.862,73355.792,76324.159,80071.185,86082.379,92259.645,98380.206,103619.701,110005.689,116119.027,123688.556,130577.492,136128.532,141631.015,146524.173,150884.357,154597.523,157684.803,160462.78,162600.327,164562.774,166090.158,167635.249,169061.181,168971.124,168616.287,NPgN,Primary,NPg Planning Scenario,Total demand (MWh)
DARLINGTON CENTRAL 33/11KV,48086.37,64423.06,64366.084,64574.818,65086.211,65743.51,66652.02,67852.142,70087.335,72233.507,74334.831,76180.096,78356.659,80457.434,83087.869,85413.85,87284.84,89145.185,90818.992,92267.392,93493.439,94512.083,95411.975,96099.115,96713.389,97199.433,97674.253,98111.968,97918.694,97658.868,NPgN,Primary,NPg Planning Scenario,Total demand (MWh)
DARLINGTON EAST,90594.625,89492.577,89546.946,90136.19,91230.587,93209.185,96188.624,100256.779,105538.532,111861.263,118329.042,124559.2,131165.102,137652.286,144955.204,151946.567,157913.556,163547.018,168722.939,173372.579,177207.394,180430.613,183086.61,185147.024,186734.892,187918.197,189050.415,190136.118,190164.406,190013.966,NPgN,Primary,NPg Planning Scenario,Total demand (MWh)
DARLINGTON WEST,94601.42,91634.926,92150.45,93516.256,95944.659,99638.535,104791.916,111505.67,121744.638,132430.266,143419.33,153549.514,164514.294,175307.804,187607.824,199150.332,209042.419,218641.166,227363.145,235086.351,241530.61,246914.671,251507.218,255021.963,257896.975,260081.318,262223.398,264231.604,264265.403,264069.534,NPgN,Primary,NPg Planning Scenario,Total demand (MWh)
DENWICK,105991.699,104544.348,106236.538,109369.602,112463.922,118375.197,125803.65,135510.173,135278.578,144519.637,150372.971,157759.136,161428.333,168800.665,176409.076,184692.111,191522.76,197729.583,203299.21,208552.817,213365.142,218054.928,221062.796,224550.102,226605.013,229263.55,230897.524,232842.915,233666.961,234071.059,NPgN,Primary,NPg Planning Scenario,Total demand (MWh)
DUNSTON 66/11KV,65682.514,68233.569,68028.498,68054.617,68364.278,68949.558,69950.122,71421.966,73718.967,76237.494,78947.353,81585.674,84689.642,87655.363,91013.473,94255.643,97022.219,99585.277,102065.507,104340.087,106363.912,108092.216,109602.418,110793.254,111834.128,112649.883,113498.763,114344.437,114325.387,114184.764,NPgN,Primary,NPg Planning Scenario,Total demand (MWh)
DUNSTON 66/20KV,73644.462,73251.248,73365.017,73842.426,74787.273,76049.603,77854.918,80352.543,84820.44,89067.351,93525.268,97646.693,102613.972,107530.776,113147.257,118409.339,122943.333,127356.629,131617.679,135423.627,138942.116,141986.701,144757.063,146974.213,149031.936,150765.872,152527.063,154242.558,154074.328,153654.525,NPgN,Primary,NPg Planning Scenario,Total demand (MWh)
DURHAM EAST,73307.197,77092.088,76749.363,76602.799,76701.535,76881.757,77284.718,77966.276,79530.596,81108.545,82782.339,84280.61,86093.407,87933.582,90156.777,92309.029,94024.488,95659.447,97117.314,98402.338,99505.353,100505.063,101421.735,102153.809,102835.568,103414.422,103986.108,104516.75,104450.58,104247.169,NPgN,Primary,NPg Planning Scenario,Total demand (MWh)
EASTFIELD,80538.22,79615.492,80051.034,80995.45,82045.163,83709.38,86239.263,89681.422,93393.789,98308.486,103380.013,108411.374,113898.966,119363.873,125397.496,131265.021,136336.94,141056.499,145729.085,150105.742,154072.794,157506.165,160510.339,163006.097,165196.452,167026.751,168873.165,170751.098,171101.953,171165.657,NPgN,Primary,NPg Planning Scenario,Total demand (MWh)
EASTGATE CEMENT,26920.222,26309.746,26385.158,26661.16,27017.783,28362.439,30100.42,32431.586,31712.119,33636.715,34525.789,35835.59,37279.135,38711.759,40311.836,41984.038,43393.254,44772.57,45955.216,47006.549,47939.336,48859.921,49363.936,50049.915,50368.171,50911.59,51153.452,51405.325,51450.003,51418.356,NPgN,Primary,NPg Planning Scenario,Total demand (MWh)
EDUCATIONAL PRECINCT,73818.977,72471.8,72661.035,73141.347,73945.541,74918.628,76212.79,77843.968,80482.83,83154.443,85920.452,88344.874,91382.374,94250.98,97597.334,100920.573,103783.737,106633.949,109228.173,111593.298,113711.654,115570.033,117289.542,118704.084,120053.973,121207.115,122340.34,123391.412,123734.583,123886.455,NPgN,Primary,NPg Planning Scenario,Total demand (MWh)
ELVINGTON,62003.113,61211.628,61030.35,61026.717,61131.609,61536.968,62290.15,63441.298,64471.566,66193.14,67899.599,69656.071,71363.115,73190.805,75184.394,77209.724,78930.638,80512.822,81949.41,83260.237,84342.869,85308.339,86077.531,86722.863,87195.911,87588.801,87947.037,88315.557,88432.577,88489.508,NPgN,Primary,NPg Planning Scenario,Total demand (MWh)
FARADAY STREET,99380.981,97930.277,97779.136,98051.704,99078.5,100488.128,102449.184,105142.363,110882.954,115937.174,121276.374,125389.845,131423.642,137189.186,144173.868,150687.289,156187.985,161950.59,167113.511,171667.719,175825.743,179301.001,182591.995,185052.888,187474.034,189396.178,191412.387,193275.048,192995.096,192341.083,NPgN,Primary,NPg Planning Scenario,Total demand (MWh)
FAWDON T1 & SEATON BURN T1,93184.248,90909.815,91690.814,93035.47,94961.626,97531.153,101092.417,105735.782,111893.242,118648.397,125609.797,132486.373,140059.448,147452.666,155586.264,163455.674,170350.825,176821.198,183109.419,188869.677,194091.495,198662.059,202689.441,206035.602,208998.618,211524.168,214063.633,216609.598,217171.414,217526.587,NPgN,Primary,NPg Planning Scenario,Total demand (MWh)
FISHBURN,85765.053,83386.576,83766.328,84751.149,85933.148,88244.741,91776.196,96571.352,101856.968,108552.391,115474.672,122279.196,129804.995,137094.041,145083.66,152845.236,159576.888,165911.452,172029.651,177609.171,182572.493,186861.838,190612.301,193660.603,196324.531,198523.25,200707.996,202872.553,203097.81,203065.033,NPgN,Primary,NPg Planning Scenario,Total demand (MWh)
FLATWORTH CENTRAL,67024.543,81856.43,82077.648,82579.602,83430.712,84764.229,86699.857,89297.808,92602.868,96447.129,100339.642,104227.801,108323.015,112392.295,116841.736,121307.607,125237.241,128972.47,132454.475,135638.27,138410.281,140851.665,142939.147,144692.721,146180.921,147423.688,148622.63,149760.418,150197.18,150514.013,NPgN,Primary,NPg Planning Scenario,Total demand (MWh)
FOSS ISLANDS,129436.751,129920.513,130864.241,132435.745,134600.992,136983.034,140211.11,144402.702,151029.587,158029.302,165349.421,172012.14,179736.142,187324.131,195995.815,204571.955,211941.949,219140.629,225758.763,231794.403,237102.362,241806.363,246073.788,249607.666,252852.893,255613.226,258301.002,260788.157,261487.398,261634.344,NPgN,Primary,NPg Planning Scenario,Total demand (MWh)
FOSSWAY 33/11KV,83955.419,81335.461,81745.552,82614.151,84217.546,86304.039,89163.882,92859.193,98719.043,104489.037,110419.386,115864.523,122291.274,128479.836,135481.296,142159.455,147986.925,153706.748,159006.338,163763.718,168034.759,171783.334,175159.218,177885.104,180359.35,182452.715,184576.926,186667.09,187116.951,187376.27,NPgN,Primary,NPg Planning Scenario,Total demand (MWh)
FOURSTONES 20KV,84606.159,82741.327,83270.191,84681.203,86264.058,91169.725,97382.753,105653.018,102414.342,108983.209,111699.855,116017.546,119124.156,123624.4,128495.711,133721.541,137999.89,142074.461,145534.342,148746.203,151679.852,154687.982,156201.178,158487.813,159455.914,161282.051,162068.044,163051.635,163557.72,163813.149,NPgN,Primary,NPg Planning Scenario,Total demand (MWh)
FYLANDS BRIDGE,95815.065,92954.81,93056.118,93692.542,94895.347,96740.141,99439.498,103051.76,108778.916,114543.821,120475.996,125811.092,132352.261,138623.29,145842.377,152670.037,158570.553,164426.542,169890.339,174781.958,179190.061,182946.621,186325.521,188991.873,191421.395,193407.66,195421.418,197372.202,197377.158,197136.601,NPgN,Primary,NPg Planning Scenario,Total demand (MWh)
GALE LANE,50963.024,49680.478,50208.239,51053.612,52462.073,54005.274,56040.318,58721.404,63139.89,67335.322,71418.623,75437.089,79614.064,83991.417,88921.118,93501.879,97467.676,101317.69,104970.309,108156.583,111072.244,113734.107,116111.807,118115.401,119936.928,121586.577,123188.677,124729.486,124749.077,124638.831,NPgN,Primary,NPg Planning Scenario,Total demand (MWh)
GARWOOD STREET,79220.368,77368.494,78472.768,80273.196,82902.143,86269.338,90716.989,96306.449,104078.456,112282.323,120710.175,128883.728,137890.058,146626.327,156035.557,166017.997,174991.643,183671.286,191626.115,198771.075,205028.219,210407.496,215013.993,218808.003,222107.849,224783.362,227172.594,229197.132,229678.04,229816.97,NPgN,Primary,NPg Planning Scenario,Total demand (MWh)
GATESHEAD CENTRAL,65456.248,68416.536,68245.086,68287.645,68559.928,69165.991,70198.292,71679.672,73756.073,76237.696,78841.443,81304.667,84100.849,86809.325,89885.087,92944.481,95543.973,97997.71,100214.588,102235.576,103924.493,105346.272,106545.567,107461.596,108207.576,108744.327,109279.623,109774.332,109817.881,109754.775,NPgN,Primary,NPg Planning Scenario,Total demand (MWh)
GATESHEAD EAST,26790.793,29976.819,29846.395,29794.516,29826.863,30269.969,31109.835,32335.014,34041.959,36069.664,38411.132,40714.685,43061.019,45374.578,47722.367,50154.595,52379.66,54448.955,56362.454,58108.756,59512.03,60689.483,61637.468,62345.29,62827.809,63143.129,63451.466,63750.341,63926.373,64044.309,NPgN,Primary,NPg Planning Scenario,Total demand (MWh)
GOSFORTH 33/11KV,97140.358,96816.273,96526.116,96445.427,96647.271,96928.717,97451.632,98241.192,100000.317,101614.228,103315.611,104790.927,106680.997,108556.968,110787.399,112916.859,114745.22,116594.334,118310.994,119858.226,121293.757,122598.74,123840.018,124865.819,125871.557,126773.463,127691.131,128585.674,128794.895,128882.911,NPgN,Primary,NPg Planning Scenario,Total demand (MWh)
GRANGETOWN,85492.59,83237.17,83691.94,84700.621,86412.443,89902.937,95240.251,102432.332,112794.349,124042.751,136350.776,148368.694,160934.893,173310.651,186371.582,199385.343,211111.278,222185.922,232544.603,241981.706,249956.159,256782.089,262537.45,267074.162,270654.11,273416.996,276180.006,278901.95,280014.849,280857.212,NPgN,Primary,NPg Planning Scenario,Total demand (MWh)
GREATHAM,131116.219,129407.788,128111.345,126938.853,125923.935,125004.625,124214.618,123568.235,123338.081,123116.024,122986.135,122876.288,122856.313,122909.669,123091.559,123291.246,123401.824,123511.269,123615.863,123681.212,123713.924,123755.298,123783.955,123773.712,123756.335,123733.21,123703.715,123665.767,123384.053,123034.07,NPgN,Primary,NPg Planning Scenario,Total demand (MWh)
GUISBOROUGH T1 T2,72468.003,71520.697,72095.154,73261.058,74939.812,77553.906,80962.861,85365.623,89781.339,95746.372,101593.171,107437.28,114163.633,120611.357,127974.432,135009.172,140940.924,146417.05,151837.019,156882.331,161479.804,165419.137,168829.942,171712.335,174248.645,176415.476,178535.542,180658.255,180878.208,180757.778,NPgN,Primary,NPg Planning Scenario,Total demand (MWh)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NPg Planning Scenario,Total demand (MWh)
HARLOW GREEN,72636.106,69838.223,70091.439,70783.803,72107.804,73656.695,75755.627,78472.746,84237.274,89046.391,94015.313,98575.739,104130.531,109483.058,115677.761,121368.979,126305.681,131190.235,135818.93,139890.806,143657.462,146978.923,150013.173,152496.022,154798.475,156815.326,158835.802,160831.701,160813.557,160644.847,NPgN,Primary,NPg Planning Scenario,Total demand (MWh)
HARMIRE BRIDGE,68546.01,66780.145,67107.571,67885.103,68954.84,70983.671,73811.095,77583.98,80990.507,86084.672,90938.634,95938.495,101192.093,106504.751,112290.518,118083.017,123048.987,127636.441,131909.366,135749.884,139071.941,142018.525,144413.402,146483.025,148087.301,149542.232,150811.865,152075.929,152228.938,152176.162,NPgN,Primary,NPg Planning Scenario,Total demand (MWh)
HARRATON,89957.725,105081.406,104956.421,105120.514,105751.526,106733.056,108389.931,110831.301,113969.908,122525.348,126225.955,130039.196,133775.299,137841.462,155896.708,160344.242,164143.629,167679.46,170995.186,174014.928,176683.849,179055.402,181069.423,182715.101,184119.01,185269.395,186425.86,187524.664,187590.068,187521.645,NPgN,Primary,NPg Planning Scenario,Total demand (MWh)
HARROGATE 132/11KV,135236.237,131959.083,132921.556,134656.772,137128.107,140226.44,144412.787,149911.842,157918.627,166588.581,175212.335,183003.789,192272.832,201282.921,211900.471,221901.244,230282.333,238547.119,246031.553,252730.975,258620.025,263861.083,268626.521,272588.703,276242.731,279438.942,282608.456,285662.635,286398.25,286740.224,NPgN,Primary,NPg Planning Scenario,Total demand (MWh)
