Primary,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
BLUCHER 33/11KV,0,1,2,3,5,8,11,16,22,29,37,45,54,62,71,80,88,96,102,108,112,116,119,121,122,123,123,124,124,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
BOLDON DOWNHILL,0,1,1,2,3,5,8,11,16,20,26,32,38,44,50,57,62,67,72,76,79,82,84,85,86,86,87,87,87,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,1,3,6,11,19,29,44,62,85,111,140,171,204,239,273,306,337,366,391,412,429,443,453,460,465,469,471,472,473,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
BOWESFIELD 33/11KV,1,2,5,9,15,23,34,49,67,87,110,134,160,187,214,240,264,286,306,323,336,347,355,361,364,367,368,369,370,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
BOWESFIELD 66/11KV,0,0,1,2,3,4,6,9,12,16,21,25,30,35,40,45,50,54,57,61,63,65,67,68,68,69,69,69,70,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
BRANCEPETH,0,0,1,1,2,2,4,5,7,9,12,15,17,20,23,26,29,31,33,35,36,38,38,39,39,40,40,40,40,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
BREAMISH STREET,0,0,0,0,0,1,1,2,2,3,3,4,5,6,7,8,8,9,10,10,11,11,11,11,12,12,12,12,12,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
BRENDA TRADING,1,3,6,11,19,29,44,62,85,111,140,171,204,238,272,305,337,365,390,411,428,442,452,459,464,467,469,471,472,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
CAMPLESHON ROAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
CARLEY HILL,0,1,1,2,4,6,9,13,18,24,30,36,43,51,58,65,72,78,83,87,91,94,96,98,99,99,100,100,100,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
CARLIN HOW T3 T4,0,0,0,1,1,1,2,3,4,6,7,9,10,12,14,15,17,18,19,21,21,22,23,23,23,23,23,24,24,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
CARR HILL,1,1,3,4,7,12,17,25,34,44,56,68,81,95,108,121,134,145,155,163,170,176,180,183,185,186,187,187,187,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
CATTERICK CAMP,0,0,1,1,2,4,5,8,11,14,17,21,25,30,34,38,42,46,49,51,54,55,57,57,58,58,59,59,59,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
CLOSE,0,0,1,1,2,3,4,6,8,10,13,16,19,22,25,28,31,34,36,38,40,41,42,42,43,43,43,44,44,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
CONEYTHORPE,0,1,1,2,3,5,7,11,14,19,24,29,35,40,46,52,57,62,66,70,73,75,77,78,79,79,80,80,80,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
CONSETT,1,2,3,6,10,15,23,33,45,59,74,91,108,126,144,162,178,193,207,218,227,234,240,243,246,248,249,249,250,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
CORPORATION STREET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
COWTON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
CRAMLINGTON T1 T3,0,1,1,2,4,6,9,13,18,23,29,36,43,50,57,64,71,77,82,86,90,93,95,96,97,98,99,99,99,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
CRAMLINGTON T2 T4,1,1,3,5,8,12,18,25,35,45,57,70,83,97,111,124,137,149,159,167,175,180,184,187,189,190,191,192,192,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
DARLEY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
DARLINGTON 132/6KV,0,0,0,1,1,2,2,3,5,6,8,9,11,13,15,17,19,20,21,23,24,24,25,25,26,26,26,26,26,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
DARLINGTON 33/11KV,0,0,1,1,2,3,4,6,8,10,13,16,19,22,25,28,31,34,36,38,40,41,42,42,43,43,43,44,44,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
DARLINGTON CENTRAL 33/11KV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
DARLINGTON EAST,1,3,6,10,16,25,38,54,74,97,122,149,178,208,238,267,294,318,340,359,374,386,394,401,405,408,410,411,411,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
DARLINGTON WEST,2,4,8,14,23,36,54,76,104,136,172,210,251,293,335,376,414,449,479,505,527,544,556,565,571,575,577,579,580,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
DENWICK,0,1,1,2,4,6,9,13,18,24,30,36,43,51,58,65,72,78,83,87,91,94,96,98,99,99,100,100,100,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
DUNSTON 66/11KV,0,1,1,2,4,6,9,13,18,23,29,36,43,50,57,64,71,77,82,86,90,93,95,96,97,98,99,99,99,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
DUNSTON 66/20KV,0,0,0,1,1,2,3,4,5,7,8,10,12,14,16,18,20,22,23,25,26,27,27,28,28,28,28,28,28,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
DURHAM EAST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
EASTFIELD,0,1,2,4,7,11,16,23,32,42,52,64,76,89,102,115,126,137,146,154,161,166,170,172,174,175,176,177,177,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
EASTGATE CEMENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
EDUCATIONAL PRECINCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
ELVINGTON,0,1,2,3,5,8,12,18,24,32,40,49,58,68,78,87,96,104,111,117,122,126,129,131,132,133,134,134,134,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
FARADAY STREET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
FAWDON T1 & SEATON BURN T1,1,1,3,5,8,13,19,27,36,48,60,73,88,102,117,131,145,157,168,177,184,190,194,197,200,201,202,202,203,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
FISHBURN,1,1,3,5,9,13,20,29,39,51,65,79,94,110,126,141,156,169,180,190,198,204,209,212,215,216,217,218,218,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
FLATWORTH CENTRAL,0,1,2,4,7,11,16,23,31,41,51,63,75,87,100,112,124,134,143,151,157,162,166,169,171,172,172,173,173,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
FOSS ISLANDS,0,1,2,3,6,9,13,19,25,33,42,51,61,71,82,92,101,109,117,123,128,133,136,138,139,140,141,141,141,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
FOSSWAY 33/11KV,0,1,2,4,7,11,16,23,32,42,52,64,76,89,102,115,126,137,146,154,161,166,170,172,174,175,176,177,177,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
FOURSTONES 20KV,0,0,0,1,1,1,2,3,4,6,7,9,10,12,14,15,17,18,19,21,21,22,23,23,23,23,23,24,24,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
FYLANDS BRIDGE,0,1,2,3,5,7,11,15,21,27,34,42,50,58,67,75,82,89,95,101,105,108,111,113,114,115,115,115,116,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
GALE LANE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
GARWOOD STREET,0,1,1,2,4,6,8,12,16,21,27,32,39,45,52,58,64,69,74,78,81,84,86,87,88,89,89,89,90,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
GATESHEAD CENTRAL,0,1,2,4,6,9,14,20,27,35,45,55,65,76,87,98,108,117,125,131,137,141,145,147,149,150,150,151,151,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
GATESHEAD EAST,1,2,4,7,12,19,28,40,54,71,89,109,131,152,174,196,215,234,249,263,274,283,289,294,297,299,300,301,302,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
GOSFORTH 33/11KV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
GRANGETOWN,3,7,15,27,44,69,103,147,200,262,330,404,482,562,643,722,795,862,921,971,1012,1044,1068,1085,1097,1104,1109,1112,1114,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
GREATHAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
GUISBOROUGH T1 T2,0,0,0,1,1,2,3,4,6,7,9,11,13,15,18,20,22,24,25,27,28,29,29,30,30,30,31,31,31,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
HARLOW GREEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
HARMIRE BRIDGE,1,1,3,5,8,12,18,26,36,47,59,72,86,100,114,128,141,153,164,173,180,186,190,193,195,196,197,198,198,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
HARRATON,0,1,2,3,6,9,13,18,25,33,42,51,61,71,81,91,100,109,116,122,127,131,134,137,138,139,140,140,140,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
HARROGATE 132/11KV,0,1,2,3,5,8,12,18,24,32,40,49,58,68,78,87,96,104,111,117,122,126,129,131,132,133,134,134,134,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
HARROGATE WEST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
HARTMOOR 66/20KV,0,0,1,1,2,4,5,8,11,14,17,21,25,30,34,38,42,46,49,51,54,55,57,57,58,58,59,59,59,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
HAWTHORN PIT,1,2,4,6,11,17,25,36,49,64,81,99,118,137,157,176,194,211,225,237,247,255,261,265,268,270,271,272,272,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
HAXBY ROAD T2 T3,0,0,1,2,3,4,6,8,11,15,19,23,28,32,37,41,45,49,53,55,58,60,61,62,63,63,63,64,64,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
HEBBURN,0,1,2,4,7,10,16,22,30,40,50,61,73,85,97,109,120,130,139,147,153,158,162,164,166,167,168,168,169,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
HEBBURN WEST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
HEDWORTH,0,0,1,2,3,4,6,9,12,15,19,23,28,33,37,42,46,50,54,56,59,61,62,63,64,64,65,65,65,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
HEIGHINGTON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
HEXHAM,0,0,1,2,3,4,6,9,12,16,20,24,29,33,38,43,47,51,55,58,60,62,63,64,65,65,66,66,66,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
HIGH BARMSTON,2,5,11,19,31,49,73,104,141,185,233,285,340,397,454,509,561,608,650,685,714,737,754,766,774,779,783,785,786,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
HIGH FLATTS,0,0,0,1,1,2,3,5,6,8,10,13,15,18,20,23,25,27,29,31,32,33,34,34,35,35,35,35,35,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
HOUGHTON,0,1,2,4,7,11,16,23,32,42,53,65,77,90,103,115,127,138,147,155,162,167,171,173,175,176,177,178,178,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
HOWDON,0,1,2,3,5,7,11,15,21,27,34,41,49,58,66,74,82,88,95,100,104,107,110,111,113,113,114,114,114,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
HUNTINGTON NEW LANE,0,1,1,2,3,5,8,12,16,21,26,32,38,45,51,57,63,68,73,77,80,83,85,86,87,88,88,88,88,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
HUSTHWAITE 33/11KV,0,1,2,3,4,7,10,15,20,27,34,41,49,57,65,73,81,88,94,99,103,106,108,110,111,112,113,113,113,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
JARROW,0,0,1,1,2,3,5,7,10,13,16,20,24,28,32,36,40,43,46,48,50,52,53,54,55,55,55,55,55,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
KENTON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
KIELDER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
KILLINGWORTH,0,1,2,3,5,8,12,16,22,29,37,45,54,63,72,81,89,97,103,109,113,117,120,122,123,124,124,125,125,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
KIRBYMOORSIDE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
LEAM CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
LINTON 66/20KV,0,0,1,1,2,4,6,8,11,14,18,22,26,30,35,39,43,47,50,52,55,56,58,59,59,60,60,60,60,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
LONGBENTON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
LOW SPENNYMOOR,0,1,1,3,4,7,10,14,20,26,32,40,47,55,63,71,78,85,91,96,100,103,105,107,108,109,109,109,110,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
LYNEMOUTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
MADDISON STREET,0,0,0,0,0,1,1,2,2,3,3,4,5,6,7,8,8,9,10,10,11,11,11,11,12,12,12,12,12,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
MALLEABLE,1,2,3,6,10,15,22,32,43,57,72,88,105,122,140,157,173,187,200,211,219,226,232,235,238,240,241,241,242,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
MALTON,0,1,2,4,7,11,16,23,31,40,51,62,74,87,99,112,123,133,142,150,156,161,165,168,169,171,171,172,172,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
MEADOWFIELD,0,0,1,2,3,4,7,9,13,17,21,26,31,36,41,46,50,55,58,62,64,66,68,69,70,70,70,71,71,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
MELROSEGATE 33/11KV,0,0,0,1,1,1,2,3,4,6,7,9,10,12,14,15,17,18,19,21,21,22,23,23,23,23,23,24,24,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
MILLBANK LANE,0,1,2,3,5,7,11,16,22,28,36,44,52,61,69,78,86,93,99,105,109,113,115,117,118,119,120,120,120,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
MONKSEATON,0,0,0,0,0,1,1,2,2,3,3,4,5,6,7,8,8,9,10,10,11,11,11,11,12,12,12,12,12,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
MOOR MONKTON PUMPS,0,0,1,1,2,3,5,7,10,12,16,19,23,27,31,34,38,41,44,46,48,50,51,52,52,53,53,53,53,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
MORPETH,0,1,1,3,4,7,10,14,19,25,32,39,46,54,62,69,77,83,89,93,97,101,103,104,106,106,107,107,107,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
MOUNT ROAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
NEWBURN HAUGH,0,1,1,2,3,5,8,11,15,20,25,31,37,43,50,56,61,67,71,75,78,81,83,84,85,85,86,86,86,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
NEWBY,0,0,0,1,1,1,2,3,4,6,7,9,10,12,14,15,17,18,19,21,21,22,23,23,23,23,23,24,24,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
NEWCASTLE AIRPORT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
NEWTON AYCLIFFE SOUTH,0,0,0,1,1,2,3,4,6,8,10,12,14,17,19,21,24,26,27,29,30,31,32,32,32,33,33,33,33,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
NORTH STREET,0,0,1,1,2,3,4,5,7,10,12,15,18,21,24,27,29,32,34,36,37,39,40,40,41,41,41,41,41,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
NORTH TEES T1 T2,2,5,9,17,28,43,65,93,126,165,208,255,304,355,406,455,502,544,581,612,638,658,674,684,692,696,699,701,703,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
NORTH TEES T3 T4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
NORTHALLERTON,0,1,1,2,3,5,8,12,16,21,26,32,38,45,51,57,63,68,73,77,80,83,85,86,87,88,88,88,88,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
NORTON 132/11KV,0,0,0,1,1,2,2,3,5,6,8,9,11,13,15,17,19,20,21,23,24,24,25,25,26,26,26,26,26,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
OATLANDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
OFFERTON 33/11KV,0,0,1,2,3,4,7,9,13,17,21,26,31,36,42,47,51,56,59,63,65,67,69,70,71,71,72,72,72,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
PALLION TRADING,0,0,0,1,1,1,2,3,4,6,7,9,10,12,14,15,17,18,19,21,21,22,23,23,23,23,23,24,24,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
PETERLEE INDUSTRIAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
PETERLEE WEST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
PILGRIM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
POTTER HOUSE T1 T3,0,0,1,2,3,4,7,9,13,17,21,26,31,36,41,46,50,55,58,62,64,66,68,69,70,70,70,71,71,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
POTTER HOUSE T4 T5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
PRISSICK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
RAVENSCAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
RAWCLIFFE LANE,0,0,1,1,2,3,4,6,8,10,13,15,18,21,25,27,30,33,35,37,39,40,41,41,42,42,42,42,42,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
REDCAR,2,4,7,13,22,34,51,73,99,130,163,200,239,279,319,357,394,427,456,481,501,517,529,537,543,547,549,551,552,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
RESERVOIR,1,2,4,7,12,18,27,39,53,69,87,107,127,149,170,191,210,228,244,257,268,276,283,287,290,292,293,294,295,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
RICHMOND T1,0,1,2,4,7,11,16,23,31,41,51,63,75,87,100,112,124,134,143,151,157,162,166,169,171,172,172,173,173,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
RICHMOND T2,0,0,0,0,1,1,2,2,3,4,5,6,8,9,10,11,13,14,15,15,16,17,17,17,17,18,18,18,18,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
RIPON,1,2,5,9,14,22,33,47,64,84,106,130,155,181,207,232,256,277,296,312,326,336,344,349,353,355,357,358,358,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric HGVs
