Primary,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
BILLY MILL,0.019,0.04,0.057,0.077,0.108,0.142,0.184,0.225,0.276,0.331,0.393,0.465,0.544,0.628,0.719,0.822,0.933,1.045,1.162,1.291,1.42,1.559,1.702,1.851,2.008,2.172,2.345,2.526,2.717,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed storage capacity (MW)
BIRTLEY GROVE 66/11KV,0.015,0.032,0.045,0.061,0.086,0.112,0.145,0.176,0.217,0.26,0.308,0.365,0.426,0.492,0.563,0.643,0.73,0.818,0.909,1.009,1.109,1.216,1.327,1.442,1.564,1.691,1.824,1.964,2.112,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed storage capacity (MW)
BIRTLEY GROVE 66/20KV,0.01,0.021,0.03,0.04,0.056,0.073,0.095,0.114,0.139,0.165,0.195,0.231,0.269,0.31,0.354,0.404,0.459,0.513,0.568,0.628,0.688,0.751,0.816,0.884,0.956,1.03,1.108,1.19,1.277,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed storage capacity (MW)
BLAYDON BURN,0.029,0.056,0.079,0.107,0.151,0.195,0.25,0.291,0.355,0.418,0.486,0.575,0.668,0.766,0.876,1,1.136,1.261,1.388,1.527,1.658,1.798,1.941,2.087,2.241,2.401,2.57,2.748,2.935,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed storage capacity (MW)
BLUCHER 33/11KV,0.022,0.045,0.065,0.087,0.122,0.16,0.207,0.251,0.307,0.367,0.434,0.515,0.601,0.693,0.792,0.906,1.029,1.151,1.277,1.416,1.555,1.703,1.856,2.014,2.182,2.356,2.54,2.733,2.937,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed storage capacity (MW)
BOLDON DOWNHILL,0.015,0.033,0.047,0.064,0.089,0.117,0.152,0.187,0.23,0.276,0.329,0.39,0.456,0.527,0.603,0.69,0.783,0.878,0.978,1.087,1.198,1.317,1.439,1.568,1.703,1.844,1.992,2.148,2.312,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed storage capacity (MW)
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,0.011,0.021,0.029,0.039,0.055,0.071,0.092,0.107,0.129,0.152,0.176,0.208,0.242,0.277,0.317,0.361,0.411,0.455,0.5,0.55,0.595,0.645,0.695,0.746,0.8,0.856,0.915,0.977,1.042,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed storage capacity (MW)
BOWESFIELD 33/11KV,0.028,0.052,0.074,0.099,0.14,0.18,0.231,0.269,0.324,0.379,0.438,0.518,0.6,0.687,0.785,0.896,1.018,1.127,1.236,1.356,1.466,1.584,1.703,1.824,1.953,2.085,2.226,2.373,2.528,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed storage capacity (MW)
BOWESFIELD 66/11KV,0.016,0.032,0.046,0.062,0.087,0.113,0.145,0.171,0.208,0.246,0.287,0.34,0.395,0.454,0.519,0.593,0.673,0.749,0.826,0.91,0.991,1.077,1.165,1.256,1.352,1.451,1.556,1.666,1.782,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed storage capacity (MW)
BRANCEPETH,0.041,0.082,0.117,0.158,0.222,0.289,0.372,0.447,0.544,0.646,0.76,0.9,1.048,1.207,1.38,1.576,1.79,1.997,2.21,2.444,2.672,2.916,3.168,3.427,3.702,3.987,4.287,4.603,4.936,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed storage capacity (MW)
BREAMISH STREET,0.015,0.027,0.039,0.052,0.073,0.095,0.122,0.141,0.17,0.199,0.23,0.272,0.315,0.36,0.412,0.47,0.534,0.591,0.648,0.711,0.767,0.829,0.891,0.954,1.02,1.089,1.162,1.238,1.319,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed storage capacity (MW)
BRENDA TRADING,0.036,0.073,0.104,0.14,0.196,0.255,0.329,0.391,0.479,0.568,0.667,0.79,0.92,1.059,1.211,1.383,1.571,1.751,1.937,2.141,2.338,2.55,2.768,2.993,3.23,3.477,3.737,4.01,4.298,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed storage capacity (MW)
CAMPLESHON ROAD,0.028,0.056,0.08,0.108,0.151,0.197,0.254,0.303,0.367,0.435,0.509,0.603,0.702,0.807,0.923,1.054,1.197,1.334,1.473,1.627,1.774,1.933,2.095,2.263,2.44,2.623,2.817,3.021,3.235,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed storage capacity (MW)
CARLEY HILL,0.03,0.06,0.086,0.116,0.163,0.212,0.274,0.329,0.401,0.477,0.561,0.664,0.774,0.891,1.018,1.164,1.322,1.475,1.632,1.806,1.975,2.157,2.343,2.536,2.74,2.952,3.175,3.41,3.657,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed storage capacity (MW)
CARLIN HOW T3 T4,0.034,0.068,0.096,0.13,0.182,0.237,0.305,0.365,0.442,0.523,0.613,0.726,0.844,0.971,1.11,1.268,1.44,1.604,1.771,1.956,2.133,2.323,2.518,2.718,2.931,3.151,3.383,3.627,3.884,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed storage capacity (MW)
CARR HILL,0.029,0.061,0.088,0.118,0.165,0.217,0.28,0.342,0.42,0.503,0.597,0.707,0.826,0.954,1.091,1.248,1.416,1.586,1.763,1.958,2.153,2.361,2.577,2.801,3.039,3.285,3.545,3.818,4.106,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed storage capacity (MW)
CATTERICK CAMP,0.039,0.078,0.112,0.151,0.211,0.277,0.357,0.428,0.523,0.622,0.732,0.866,1.01,1.163,1.329,1.519,1.725,1.925,2.132,2.359,2.581,2.818,3.063,3.316,3.584,3.861,4.154,4.462,4.786,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed storage capacity (MW)
CLOSE,0.026,0.045,0.063,0.084,0.119,0.151,0.192,0.214,0.251,0.285,0.318,0.376,0.431,0.487,0.556,0.633,0.721,0.785,0.845,0.911,0.958,1.011,1.061,1.107,1.157,1.208,1.262,1.318,1.378,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed storage capacity (MW)
CONEYTHORPE,0.022,0.044,0.062,0.084,0.118,0.153,0.197,0.233,0.282,0.333,0.388,0.459,0.534,0.613,0.701,0.8,0.909,1.011,1.114,1.227,1.335,1.45,1.568,1.689,1.816,1.949,2.089,2.236,2.391,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed storage capacity (MW)
CONSETT,0.043,0.087,0.124,0.167,0.235,0.305,0.393,0.47,0.571,0.677,0.794,0.94,1.095,1.26,1.44,1.645,1.868,2.082,2.301,2.542,2.775,3.025,3.282,3.546,3.826,4.116,4.422,4.744,5.083,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed storage capacity (MW)
CORPORATION STREET,0.011,0.02,0.029,0.039,0.054,0.07,0.09,0.105,0.127,0.148,0.172,0.203,0.236,0.27,0.308,0.352,0.4,0.443,0.486,0.534,0.578,0.625,0.672,0.72,0.772,0.825,0.881,0.94,1.002,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed storage capacity (MW)
COWTON,0.005,0.01,0.014,0.018,0.026,0.033,0.042,0.049,0.059,0.069,0.079,0.094,0.108,0.124,0.142,0.162,0.184,0.203,0.222,0.243,0.262,0.283,0.304,0.324,0.347,0.369,0.394,0.419,0.446,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed storage capacity (MW)
CRAMLINGTON T1 T3,0.013,0.027,0.038,0.052,0.073,0.095,0.122,0.147,0.179,0.213,0.251,0.297,0.346,0.399,0.456,0.521,0.592,0.661,0.732,0.809,0.886,0.968,1.052,1.139,1.231,1.327,1.428,1.534,1.645,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed storage capacity (MW)
CRAMLINGTON T2 T4,0.013,0.027,0.038,0.052,0.073,0.094,0.121,0.145,0.177,0.209,0.246,0.291,0.339,0.39,0.446,0.509,0.578,0.645,0.713,0.788,0.86,0.938,1.018,1.1,1.187,1.277,1.372,1.472,1.578,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed storage capacity (MW)
DARLEY,0.013,0.024,0.035,0.046,0.065,0.084,0.108,0.124,0.148,0.171,0.196,0.232,0.268,0.306,0.35,0.399,0.454,0.501,0.546,0.597,0.641,0.689,0.737,0.784,0.835,0.888,0.943,1.001,1.062,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed storage capacity (MW)
DARLINGTON 132/6KV,0.015,0.028,0.04,0.054,0.076,0.098,0.126,0.148,0.179,0.211,0.246,0.291,0.338,0.388,0.443,0.506,0.575,0.638,0.702,0.773,0.839,0.911,0.983,1.057,1.136,1.217,1.303,1.394,1.489,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed storage capacity (MW)
DARLINGTON 33/11KV,0.032,0.059,0.084,0.113,0.159,0.205,0.263,0.305,0.365,0.426,0.491,0.581,0.672,0.769,0.878,1.002,1.139,1.259,1.379,1.511,1.629,1.757,1.885,2.015,2.153,2.296,2.446,2.605,2.771,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed storage capacity (MW)
DARLINGTON CENTRAL 33/11KV,0.009,0.018,0.026,0.035,0.049,0.063,0.081,0.097,0.119,0.141,0.166,0.196,0.229,0.264,0.301,0.344,0.391,0.436,0.482,0.533,0.583,0.636,0.691,0.747,0.807,0.869,0.934,1.003,1.075,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed storage capacity (MW)
DARLINGTON EAST,0.019,0.037,0.052,0.071,0.1,0.129,0.165,0.193,0.234,0.275,0.319,0.378,0.438,0.503,0.574,0.656,0.745,0.827,0.909,1,1.085,1.176,1.268,1.362,1.462,1.566,1.675,1.79,1.911,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed storage capacity (MW)
DARLINGTON WEST,0.023,0.048,0.069,0.093,0.13,0.171,0.221,0.269,0.33,0.395,0.468,0.555,0.648,0.748,0.856,0.978,1.111,1.244,1.382,1.534,1.686,1.849,2.018,2.193,2.378,2.57,2.773,2.986,3.211,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed storage capacity (MW)
DENWICK,0.059,0.11,0.156,0.21,0.294,0.383,0.49,0.573,0.686,0.802,0.926,1.096,1.27,1.453,1.66,1.895,2.153,2.383,2.613,2.867,3.096,3.345,3.595,3.849,4.119,4.397,4.692,5.001,5.326,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed storage capacity (MW)
DUNSTON 66/11KV,0.019,0.036,0.051,0.069,0.097,0.125,0.161,0.188,0.226,0.265,0.308,0.364,0.422,0.484,0.553,0.631,0.717,0.795,0.874,0.96,1.039,1.125,1.212,1.301,1.394,1.491,1.594,1.702,1.815,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed storage capacity (MW)
DUNSTON 66/20KV,0.023,0.048,0.069,0.093,0.13,0.17,0.219,0.266,0.324,0.387,0.457,0.542,0.632,0.729,0.833,0.953,1.082,1.209,1.341,1.486,1.63,1.784,1.942,2.107,2.281,2.462,2.652,2.852,3.063,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed storage capacity (MW)
DURHAM EAST,0.017,0.031,0.044,0.059,0.084,0.108,0.137,0.158,0.188,0.217,0.248,0.293,0.339,0.386,0.441,0.503,0.572,0.63,0.687,0.749,0.803,0.861,0.919,0.977,1.038,1.101,1.168,1.239,1.312,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed storage capacity (MW)
EASTFIELD,3.27,3.298,3.321,3.347,3.388,3.433,3.488,3.537,3.601,3.669,3.744,3.836,3.935,4.04,4.153,4.283,4.424,4.562,4.703,4.858,5.011,5.174,5.342,5.515,5.699,5.889,6.09,6.301,6.524,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed storage capacity (MW)
EASTGATE CEMENT,0.013,0.023,0.032,0.043,0.061,0.078,0.099,0.114,0.136,0.157,0.179,0.212,0.245,0.279,0.319,0.364,0.414,0.455,0.496,0.541,0.58,0.622,0.663,0.705,0.749,0.795,0.843,0.893,0.946,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed storage capacity (MW)
EDUCATIONAL PRECINCT,0.019,0.036,0.051,0.068,0.096,0.124,0.158,0.185,0.221,0.258,0.298,0.352,0.408,0.466,0.533,0.608,0.691,0.764,0.838,0.918,0.991,1.07,1.149,1.229,1.315,1.403,1.496,1.594,1.696,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed storage capacity (MW)
ELVINGTON,0.012,0.022,0.031,0.041,0.059,0.075,0.095,0.107,0.127,0.146,0.166,0.196,0.225,0.256,0.292,0.333,0.379,0.415,0.45,0.489,0.52,0.555,0.588,0.621,0.655,0.691,0.729,0.769,0.811,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed storage capacity (MW)
FARADAY STREET,0.035,0.069,0.098,0.132,0.185,0.24,0.309,0.364,0.441,0.52,0.607,0.718,0.834,0.958,1.095,1.25,1.42,1.579,1.739,1.916,2.083,2.263,2.446,2.634,2.833,3.039,3.257,3.486,3.726,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed storage capacity (MW)
FAWDON T1 & SEATON BURN T1,0.033,0.068,0.097,0.13,0.183,0.239,0.308,0.37,0.451,0.537,0.632,0.748,0.872,1.005,1.149,1.313,1.491,1.664,1.842,2.039,2.231,2.436,2.648,2.867,3.098,3.339,3.592,3.859,4.139,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed storage capacity (MW)
FISHBURN,0.032,0.066,0.094,0.127,0.178,0.233,0.3,0.362,0.442,0.526,0.62,0.734,0.856,0.986,1.127,1.288,1.462,1.633,1.809,2.003,2.193,2.396,2.606,2.823,3.053,3.291,3.542,3.806,4.084,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed storage capacity (MW)
FLATWORTH CENTRAL,0.017,0.032,0.046,0.062,0.088,0.113,0.145,0.17,0.207,0.243,0.283,0.335,0.389,0.446,0.51,0.582,0.661,0.734,0.808,0.889,0.965,1.047,1.13,1.215,1.305,1.398,1.497,1.6,1.709,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed storage capacity (MW)
FOSS ISLANDS,0.045,0.083,0.118,0.159,0.223,0.289,0.369,0.428,0.513,0.598,0.69,0.815,0.944,1.08,1.233,1.407,1.599,1.768,1.935,2.12,2.285,2.464,2.644,2.825,3.018,3.217,3.428,3.649,3.882,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed storage capacity (MW)
FOSSWAY 33/11KV,0.031,0.062,0.088,0.118,0.166,0.216,0.278,0.33,0.403,0.477,0.558,0.661,0.769,0.885,1.011,1.155,1.312,1.461,1.614,1.781,1.943,2.116,2.293,2.476,2.669,2.869,3.081,3.303,3.537,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed storage capacity (MW)
FOURSTONES 20KV,0.047,0.087,0.123,0.165,0.233,0.3,0.384,0.444,0.528,0.614,0.704,0.833,0.963,1.1,1.256,1.433,1.629,1.798,1.963,2.147,2.308,2.482,2.656,2.831,3.017,3.209,3.411,3.625,3.849,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed storage capacity (MW)
FYLANDS BRIDGE,0.032,0.065,0.092,0.124,0.175,0.228,0.293,0.352,0.43,0.511,0.602,0.713,0.831,0.957,1.093,1.25,1.419,1.584,1.753,1.94,2.122,2.318,2.519,2.727,2.947,3.175,3.416,3.669,3.935,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed storage capacity (MW)
GALE LANE,0.019,0.042,0.06,0.081,0.113,0.15,0.194,0.239,0.295,0.356,0.424,0.503,0.588,0.681,0.778,0.89,1.011,1.135,1.265,1.408,1.553,1.709,1.87,2.039,2.217,2.402,2.597,2.803,3.019,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed storage capacity (MW)
GARWOOD STREET,0.032,0.06,0.086,0.115,0.163,0.21,0.269,0.314,0.379,0.444,0.514,0.608,0.705,0.808,0.923,1.054,1.198,1.327,1.457,1.6,1.731,1.873,2.017,2.163,2.317,2.477,2.647,2.824,3.011,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed storage capacity (MW)
GATESHEAD CENTRAL,0.018,0.032,0.045,0.061,0.086,0.11,0.14,0.159,0.192,0.222,0.254,0.301,0.347,0.396,0.453,0.516,0.587,0.647,0.705,0.77,0.826,0.886,0.946,1.007,1.071,1.137,1.206,1.28,1.357,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed storage capacity (MW)
GATESHEAD EAST,6.558,6.561,6.564,6.567,6.571,6.576,6.582,6.585,6.591,6.596,6.601,6.61,6.618,6.626,6.636,6.648,6.661,6.671,6.68,6.691,6.7,6.709,6.718,6.727,6.736,6.746,6.757,6.767,6.779,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed storage capacity (MW)
GOSFORTH 33/11KV,0.013,0.025,0.035,0.048,0.067,0.087,0.111,0.132,0.159,0.186,0.217,0.257,0.298,0.342,0.391,0.446,0.507,0.563,0.619,0.682,0.74,0.802,0.866,0.931,1,1.072,1.147,1.227,1.31,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed storage capacity (MW)
GRANGETOWN,0.027,0.057,0.081,0.109,0.153,0.201,0.259,0.312,0.383,0.456,0.539,0.638,0.745,0.859,0.982,1.122,1.274,1.424,1.579,1.75,1.918,2.099,2.285,2.478,2.682,2.894,3.118,3.352,3.6,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed storage capacity (MW)
GREATHAM,0.006,0.011,0.016,0.022,0.031,0.039,0.05,0.056,0.067,0.077,0.088,0.104,0.119,0.136,0.155,0.177,0.201,0.221,0.24,0.261,0.279,0.298,0.316,0.335,0.354,0.374,0.396,0.418,0.442,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed storage capacity (MW)
GUISBOROUGH T1 T2,0.042,0.084,0.119,0.161,0.226,0.294,0.379,0.454,0.552,0.654,0.768,0.91,1.06,1.219,1.394,1.593,1.809,2.017,2.231,2.465,2.693,2.938,3.189,3.448,3.722,4.006,4.306,4.621,4.953,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed storage capacity (MW)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed storage capacity (MW)
HARLOW GREEN,0.025,0.053,0.076,0.102,0.143,0.188,0.244,0.299,0.367,0.441,0.524,0.62,0.725,0.838,0.958,1.096,1.244,1.395,1.552,1.724,1.899,2.085,2.278,2.479,2.691,2.912,3.144,3.389,3.646,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed storage capacity (MW)
HARMIRE BRIDGE,0.035,0.063,0.089,0.119,0.169,0.217,0.277,0.319,0.38,0.44,0.504,0.596,0.689,0.786,0.898,1.024,1.164,1.283,1.4,1.529,1.641,1.763,1.884,2.005,2.133,2.266,2.407,2.554,2.709,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed storage capacity (MW)
HARRATON,0.025,0.048,0.068,0.091,0.129,0.167,0.214,0.251,0.304,0.357,0.415,0.49,0.569,0.653,0.746,0.852,0.968,1.074,1.182,1.3,1.41,1.529,1.65,1.773,1.903,2.038,2.181,2.331,2.489,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed storage capacity (MW)
HARROGATE 132/11KV,0.058,0.114,0.163,0.219,0.308,0.401,0.515,0.613,0.743,0.878,1.027,1.215,1.414,1.625,1.857,2.121,2.41,2.682,2.959,3.265,3.557,3.871,4.192,4.522,4.871,5.233,5.615,6.017,6.44,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed storage capacity (MW)
HARROGATE WEST,0.015,0.03,0.043,0.057,0.08,0.104,0.134,0.159,0.192,0.226,0.264,0.312,0.363,0.417,0.476,0.544,0.618,0.687,0.756,0.833,0.906,0.984,1.064,1.146,1.233,1.322,1.417,1.516,1.621,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed storage capacity (MW)
HARTMOOR 66/20KV,0.04,0.079,0.113,0.153,0.215,0.279,0.359,0.429,0.521,0.617,0.723,0.855,0.996,1.145,1.309,1.495,1.698,1.892,2.09,2.308,2.518,2.743,2.974,3.212,3.463,3.724,4,4.289,4.594,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed storage capacity (MW)
HAWTHORN PIT,0.039,0.08,0.114,0.154,0.215,0.282,0.363,0.438,0.536,0.639,0.754,0.893,1.042,1.201,1.373,1.569,1.782,1.991,2.208,2.445,2.68,2.931,3.189,3.458,3.741,4.035,4.346,4.672,5.016,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed storage capacity (MW)
HAXBY ROAD T2 T3,0.023,0.048,0.069,0.093,0.129,0.17,0.22,0.268,0.328,0.393,0.465,0.551,0.644,0.743,0.849,0.971,1.103,1.234,1.371,1.521,1.672,1.832,1.998,2.171,2.353,2.543,2.743,2.953,3.174,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed storage capacity (MW)
HEBBURN,0.007,0.014,0.02,0.027,0.038,0.049,0.062,0.072,0.087,0.102,0.118,0.139,0.161,0.185,0.211,0.241,0.274,0.303,0.332,0.364,0.394,0.425,0.457,0.489,0.524,0.559,0.597,0.636,0.677,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed storage capacity (MW)
HEBBURN WEST,0.002,0.004,0.005,0.007,0.01,0.013,0.016,0.02,0.024,0.028,0.033,0.04,0.046,0.053,0.061,0.069,0.079,0.088,0.098,0.108,0.118,0.129,0.14,0.152,0.164,0.177,0.19,0.204,0.219,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed storage capacity (MW)
HEDWORTH,0.016,0.033,0.047,0.064,0.089,0.117,0.152,0.186,0.228,0.273,0.324,0.384,0.449,0.518,0.593,0.678,0.769,0.862,0.958,1.064,1.171,1.284,1.402,1.525,1.654,1.789,1.931,2.08,2.237,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed storage capacity (MW)
HEIGHINGTON,0.002,0.003,0.004,0.006,0.008,0.01,0.013,0.014,0.016,0.018,0.02,0.023,0.026,0.03,0.034,0.038,0.044,0.047,0.049,0.052,0.054,0.055,0.056,0.057,0.058,0.058,0.059,0.06,0.061,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed storage capacity (MW)
HEXHAM,0.025,0.048,0.068,0.092,0.129,0.167,0.215,0.253,0.306,0.361,0.42,0.497,0.578,0.663,0.758,0.865,0.983,1.092,1.202,1.324,1.438,1.562,1.687,1.815,1.951,2.092,2.241,2.397,2.562,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed storage capacity (MW)
HIGH BARMSTON,0.022,0.043,0.061,0.082,0.116,0.15,0.193,0.229,0.277,0.327,0.381,0.451,0.524,0.602,0.688,0.786,0.893,0.993,1.094,1.206,1.312,1.426,1.542,1.661,1.788,1.919,2.057,2.202,2.355,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed storage capacity (MW)
