Primary,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
BIRTLEY GROVE 66/20KV,0.149,0.175,0.206,0.244,0.289,0.342,0.405,0.479,0.563,0.627,0.692,0.758,0.824,0.893,0.965,1.036,1.109,1.184,1.262,1.343,1.426,1.506,1.593,1.674,1.758,1.853,1.936,2.027,2.114,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed PV capacity - I&C and large (MW)
BLAYDON BURN,0.712,0.803,0.906,1.03,1.171,1.335,1.529,1.754,2.014,2.208,2.41,2.612,2.815,3.026,3.247,3.465,3.69,3.921,4.161,4.409,4.663,4.91,5.176,5.426,5.683,5.974,6.23,6.509,6.775,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed PV capacity - I&C and large (MW)
BLUCHER 33/11KV,0.132,0.166,0.206,0.254,0.31,0.377,0.455,0.546,0.65,0.729,0.81,0.892,0.973,1.058,1.147,1.235,1.326,1.419,1.516,1.616,1.718,1.818,1.925,2.026,2.129,2.247,2.35,2.462,2.569,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed PV capacity - I&C and large (MW)
BOLDON DOWNHILL,0.033,0.05,0.074,0.106,0.15,0.204,0.269,0.343,0.429,0.493,0.56,0.626,0.693,0.763,0.836,0.908,0.983,1.059,1.138,1.22,1.304,1.386,1.474,1.556,1.641,1.738,1.822,1.914,2.002,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed PV capacity - I&C and large (MW)
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,0.453,0.527,0.6,0.673,0.737,0.803,0.88,0.97,1.073,1.151,1.231,1.312,1.393,1.477,1.565,1.652,1.742,1.834,1.93,2.029,2.13,2.229,2.335,2.435,2.537,2.654,2.756,2.867,2.973,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed PV capacity - I&C and large (MW)
BOWESFIELD 33/11KV,0.146,0.22,0.32,0.459,0.645,0.876,1.149,1.465,1.829,2.102,2.385,2.669,2.954,3.251,3.56,3.866,4.182,4.507,4.843,5.192,5.548,5.896,6.269,6.62,6.981,7.389,7.748,8.14,8.513,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed PV capacity - I&C and large (MW)
BOWESFIELD 66/11KV,0.056,0.09,0.137,0.203,0.294,0.407,0.54,0.695,0.873,1.006,1.145,1.284,1.423,1.568,1.719,1.869,2.023,2.182,2.346,2.517,2.691,2.861,3.043,3.215,3.392,3.591,3.767,3.958,4.141,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed PV capacity - I&C and large (MW)
BRANCEPETH,0.376,0.464,0.577,0.725,0.914,1.145,1.417,1.731,2.095,2.367,2.649,2.932,3.216,3.512,3.82,4.126,4.441,4.764,5.099,5.446,5.802,6.148,6.52,6.87,7.23,7.637,7.995,8.385,8.757,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed PV capacity - I&C and large (MW)
BREAMISH STREET,0.674,0.727,0.786,0.854,0.929,1.015,1.116,1.233,1.369,1.47,1.576,1.681,1.787,1.897,2.012,2.126,2.244,2.364,2.489,2.619,2.751,2.88,3.019,3.149,3.284,3.435,3.569,3.714,3.853,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed PV capacity - I&C and large (MW)
BRENDA TRADING,0.122,0.194,0.294,0.434,0.626,0.866,1.148,1.474,1.851,2.133,2.426,2.72,3.014,3.321,3.641,3.958,4.285,4.62,4.969,5.329,5.698,6.057,6.443,6.806,7.179,7.602,7.973,8.378,8.765,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed PV capacity - I&C and large (MW)
CAMPLESHON ROAD,0.324,0.399,0.483,0.582,0.69,0.815,0.962,1.133,1.33,1.478,1.631,1.785,1.939,2.099,2.267,2.433,2.604,2.779,2.961,3.15,3.342,3.53,3.732,3.922,4.117,4.339,4.533,4.745,4.947,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed PV capacity - I&C and large (MW)
CARLEY HILL,0.195,0.263,0.349,0.461,0.604,0.779,0.984,1.222,1.497,1.703,1.917,2.131,2.345,2.569,2.803,3.034,3.272,3.517,3.77,4.033,4.302,4.564,4.845,5.11,5.382,5.691,5.961,6.257,6.538,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed PV capacity - I&C and large (MW)
CARLIN HOW T3 T4,0.193,0.258,0.352,0.487,0.675,0.91,1.187,1.509,1.88,2.157,2.446,2.735,3.024,3.326,3.641,3.953,4.275,4.605,4.947,5.302,5.665,6.018,6.398,6.755,7.122,7.538,7.904,8.302,8.682,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed PV capacity - I&C and large (MW)
CARR HILL,0.256,0.321,0.396,0.487,0.591,0.714,0.859,1.026,1.22,1.364,1.515,1.665,1.816,1.974,2.138,2.301,2.468,2.64,2.819,3.004,3.193,3.378,3.576,3.762,3.953,4.17,4.361,4.569,4.767,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed PV capacity - I&C and large (MW)
CATTERICK CAMP,0.456,0.57,0.706,0.876,1.079,1.323,1.61,1.942,2.326,2.612,2.911,3.21,3.509,3.821,4.147,4.469,4.802,5.143,5.497,5.864,6.239,6.605,6.997,7.367,7.747,8.177,8.554,8.967,9.36,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed PV capacity - I&C and large (MW)
CLOSE,0.466,0.546,0.648,0.783,0.957,1.169,1.42,1.71,2.045,2.295,2.556,2.817,3.078,3.351,3.635,3.917,4.207,4.505,4.814,5.135,5.462,5.781,6.124,6.447,6.778,7.154,7.484,7.844,8.187,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed PV capacity - I&C and large (MW)
CONEYTHORPE,0.951,1.044,1.142,1.249,1.357,1.477,1.618,1.782,1.971,2.112,2.259,2.407,2.554,2.708,2.869,3.028,3.191,3.359,3.534,3.715,3.9,4.08,4.273,4.456,4.643,4.855,5.041,5.244,5.438,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed PV capacity - I&C and large (MW)
CONSETT,0.258,0.347,0.466,0.626,0.839,1.1,1.408,1.765,2.178,2.486,2.806,3.127,3.449,3.785,4.134,4.481,4.838,5.205,5.585,5.979,6.382,6.775,7.197,7.594,8.002,8.464,8.87,9.313,9.735,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed PV capacity - I&C and large (MW)
CORPORATION STREET,0.025,0.042,0.068,0.104,0.154,0.217,0.291,0.376,0.476,0.55,0.626,0.704,0.781,0.861,0.945,1.029,1.114,1.202,1.294,1.388,1.485,1.579,1.681,1.776,1.874,1.985,2.082,2.189,2.29,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed PV capacity - I&C and large (MW)
COWTON,0.16,0.185,0.212,0.243,0.276,0.315,0.36,0.412,0.472,0.517,0.564,0.611,0.658,0.707,0.759,0.809,0.862,0.915,0.971,1.028,1.087,1.145,1.207,1.265,1.324,1.392,1.451,1.516,1.578,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed PV capacity - I&C and large (MW)
CRAMLINGTON T1 T3,0.012,0.031,0.06,0.102,0.162,0.238,0.327,0.431,0.551,0.64,0.733,0.826,0.92,1.017,1.119,1.219,1.323,1.429,1.54,1.654,1.771,1.885,2.007,2.123,2.241,2.375,2.493,2.621,2.744,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed PV capacity - I&C and large (MW)
CRAMLINGTON T2 T4,0.125,0.143,0.17,0.212,0.272,0.348,0.438,0.542,0.663,0.752,0.846,0.939,1.033,1.131,1.233,1.334,1.438,1.545,1.656,1.771,1.888,2.003,2.126,2.242,2.361,2.495,2.614,2.743,2.866,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed PV capacity - I&C and large (MW)
DARLEY,0.051,0.078,0.115,0.167,0.237,0.325,0.427,0.546,0.683,0.786,0.893,1,1.107,1.218,1.335,1.45,1.569,1.691,1.818,1.949,2.084,2.214,2.355,2.487,2.623,2.777,2.912,3.059,3.2,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed PV capacity - I&C and large (MW)
DARLINGTON 132/6KV,0.064,0.092,0.129,0.18,0.247,0.329,0.426,0.539,0.669,0.766,0.867,0.968,1.07,1.176,1.286,1.395,1.508,1.623,1.743,1.868,1.995,2.119,2.252,2.377,2.506,2.651,2.779,2.919,3.052,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed PV capacity - I&C and large (MW)
DARLINGTON 33/11KV,0.136,0.208,0.309,0.449,0.638,0.874,1.151,1.473,1.844,2.122,2.411,2.7,2.99,3.292,3.607,3.919,4.241,4.571,4.914,5.269,5.632,5.986,6.366,6.723,7.091,7.507,7.872,8.271,8.651,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed PV capacity - I&C and large (MW)
DARLINGTON CENTRAL 33/11KV,0.221,0.239,0.262,0.292,0.33,0.377,0.431,0.495,0.568,0.623,0.68,0.737,0.794,0.853,0.915,0.977,1.04,1.105,1.173,1.243,1.315,1.384,1.459,1.53,1.602,1.684,1.756,1.835,1.91,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed PV capacity - I&C and large (MW)
DARLINGTON EAST,5.7,5.77,5.846,5.933,6.024,6.128,6.25,6.391,6.555,6.677,6.804,6.931,7.058,7.191,7.33,7.467,7.609,7.754,7.905,8.061,8.221,8.377,8.544,8.701,8.863,9.046,9.207,9.382,9.549,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed PV capacity - I&C and large (MW)
DARLINGTON WEST,0.266,0.297,0.339,0.397,0.473,0.568,0.68,0.809,0.959,1.07,1.186,1.303,1.419,1.541,1.668,1.793,1.923,2.056,2.194,2.337,2.483,2.625,2.778,2.922,3.07,3.237,3.384,3.545,3.698,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed PV capacity - I&C and large (MW)
DENWICK,1.031,1.228,1.468,1.775,2.151,2.606,3.141,3.761,4.477,5.012,5.568,6.126,6.684,7.267,7.874,8.476,9.096,9.733,10.394,11.077,11.778,12.459,13.192,13.881,14.59,15.392,16.097,16.866,17.598,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed PV capacity - I&C and large (MW)
DUNSTON 66/11KV,0.149,0.187,0.241,0.319,0.428,0.563,0.723,0.908,1.122,1.282,1.448,1.615,1.782,1.956,2.137,2.317,2.503,2.693,2.89,3.095,3.304,3.507,3.726,3.932,4.144,4.384,4.594,4.824,5.043,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed PV capacity - I&C and large (MW)
DUNSTON 66/20KV,0.201,0.248,0.307,0.383,0.478,0.592,0.727,0.883,1.064,1.199,1.339,1.48,1.621,1.768,1.921,2.073,2.229,2.39,2.556,2.729,2.905,3.077,3.262,3.436,3.615,3.817,3.995,4.189,4.374,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed PV capacity - I&C and large (MW)
DURHAM EAST,0.092,0.15,0.23,0.345,0.501,0.697,0.928,1.195,1.504,1.734,1.974,2.214,2.455,2.706,2.968,3.227,3.494,3.769,4.053,4.348,4.65,4.944,5.259,5.557,5.862,6.208,6.511,6.843,7.158,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed PV capacity - I&C and large (MW)
EASTFIELD,0.336,0.391,0.452,0.524,0.602,0.692,0.799,0.922,1.065,1.171,1.282,1.393,1.504,1.62,1.741,1.861,1.984,2.111,2.242,2.379,2.518,2.654,2.799,2.937,3.078,3.237,3.378,3.531,3.677,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed PV capacity - I&C and large (MW)
EASTGATE CEMENT,0.008,0.031,0.066,0.118,0.193,0.289,0.401,0.531,0.682,0.794,0.911,1.028,1.146,1.268,1.396,1.522,1.653,1.786,1.925,2.069,2.216,2.359,2.513,2.658,2.807,2.975,3.123,3.285,3.439,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed PV capacity - I&C and large (MW)
EDUCATIONAL PRECINCT,0.181,0.234,0.298,0.379,0.477,0.595,0.733,0.894,1.08,1.219,1.363,1.508,1.653,1.804,1.962,2.118,2.279,2.444,2.616,2.793,2.975,3.152,3.342,3.521,3.705,3.913,4.096,4.296,4.486,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed PV capacity - I&C and large (MW)
ELVINGTON,0.744,0.849,0.948,1.043,1.116,1.186,1.269,1.364,1.474,1.557,1.642,1.728,1.814,1.904,1.997,2.09,2.186,2.284,2.385,2.491,2.599,2.704,2.816,2.922,3.032,3.155,3.264,3.382,3.495,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed PV capacity - I&C and large (MW)
FARADAY STREET,0.208,0.28,0.38,0.521,0.713,0.954,1.237,1.565,1.944,2.228,2.522,2.818,3.113,3.422,3.743,4.062,4.39,4.727,5.077,5.439,5.81,6.171,6.559,6.924,7.299,7.724,8.097,8.504,8.892,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed PV capacity - I&C and large (MW)
FAWDON T1 & SEATON BURN T1,0.145,0.198,0.266,0.355,0.47,0.61,0.775,0.967,1.188,1.353,1.525,1.697,1.869,2.049,2.237,2.423,2.614,2.811,3.015,3.226,3.442,3.653,3.879,4.092,4.311,4.559,4.776,5.014,5.24,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed PV capacity - I&C and large (MW)
FISHBURN,0.577,0.666,0.771,0.898,1.048,1.226,1.435,1.677,1.957,2.166,2.384,2.602,2.82,3.048,3.285,3.52,3.763,4.012,4.27,4.537,4.811,5.078,5.364,5.634,5.911,6.224,6.5,6.8,7.087,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed PV capacity - I&C and large (MW)
FLATWORTH CENTRAL,0.139,0.171,0.211,0.265,0.334,0.418,0.517,0.631,0.764,0.863,0.966,1.069,1.172,1.28,1.392,1.503,1.618,1.736,1.858,1.985,2.114,2.24,2.376,2.503,2.634,2.782,2.913,3.055,3.19,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed PV capacity - I&C and large (MW)
FOSS ISLANDS,0.046,0.117,0.224,0.383,0.61,0.897,1.234,1.625,2.077,2.414,2.766,3.117,3.47,3.837,4.22,4.6,4.991,5.393,5.81,6.241,6.683,7.113,7.575,8.01,8.457,8.963,9.408,9.893,10.355,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed PV capacity - I&C and large (MW)
FOSSWAY 33/11KV,0.112,0.159,0.221,0.305,0.416,0.552,0.713,0.899,1.114,1.275,1.442,1.61,1.778,1.953,2.135,2.316,2.502,2.693,2.892,3.098,3.308,3.513,3.733,3.94,4.153,4.394,4.605,4.836,5.057,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed PV capacity - I&C and large (MW)
FOURSTONES 20KV,0.267,0.386,0.546,0.764,1.054,1.412,1.834,2.322,2.886,3.308,3.747,4.186,4.626,5.085,5.564,6.038,6.527,7.029,7.55,8.089,8.64,9.178,9.755,10.298,10.857,11.489,12.044,12.65,13.228,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed PV capacity - I&C and large (MW)
FYLANDS BRIDGE,0.962,1.101,1.246,1.405,1.563,1.738,1.945,2.184,2.461,2.667,2.882,3.097,3.313,3.538,3.772,4.005,4.244,4.49,4.745,5.009,5.279,5.543,5.825,6.091,6.365,6.675,6.947,7.244,7.527,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed PV capacity - I&C and large (MW)
GALE LANE,0.011,0.024,0.044,0.072,0.112,0.163,0.223,0.293,0.373,0.433,0.495,0.557,0.62,0.685,0.753,0.821,0.89,0.961,1.035,1.112,1.19,1.267,1.349,1.426,1.505,1.595,1.674,1.76,1.842,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed PV capacity - I&C and large (MW)
GARWOOD STREET,0.417,0.498,0.601,0.737,0.912,1.125,1.376,1.668,2.004,2.256,2.517,2.779,3.041,3.315,3.601,3.883,4.175,4.474,4.784,5.106,5.435,5.755,6.099,6.423,6.756,7.133,7.464,7.825,8.17,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed PV capacity - I&C and large (MW)
GATESHEAD CENTRAL,1.362,1.415,1.485,1.579,1.703,1.855,2.033,2.24,2.479,2.658,2.844,3.03,3.217,3.411,3.614,3.815,4.022,4.235,4.455,4.684,4.918,5.145,5.39,5.62,5.857,6.125,6.36,6.617,6.862,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed PV capacity - I&C and large (MW)
GATESHEAD EAST,0.136,0.162,0.187,0.214,0.238,0.264,0.294,0.328,0.369,0.399,0.43,0.461,0.493,0.525,0.559,0.593,0.628,0.664,0.701,0.739,0.779,0.817,0.858,0.897,0.937,0.982,1.021,1.064,1.106,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed PV capacity - I&C and large (MW)
GOSFORTH 33/11KV,0.174,0.215,0.262,0.316,0.376,0.445,0.528,0.623,0.733,0.815,0.9,0.986,1.071,1.161,1.254,1.346,1.442,1.539,1.641,1.746,1.853,1.958,2.07,2.176,2.285,2.408,2.516,2.634,2.747,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed PV capacity - I&C and large (MW)
GRANGETOWN,0.154,0.209,0.285,0.391,0.535,0.714,0.925,1.169,1.451,1.662,1.881,2.1,2.32,2.55,2.789,3.026,3.271,3.521,3.782,4.051,4.327,4.595,4.884,5.156,5.435,5.751,6.028,6.331,6.62,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed PV capacity - I&C and large (MW)
GREATHAM,0.025,0.041,0.063,0.093,0.136,0.189,0.251,0.323,0.406,0.469,0.533,0.598,0.663,0.731,0.802,0.872,0.944,1.018,1.095,1.174,1.256,1.335,1.42,1.5,1.583,1.676,1.758,1.848,1.933,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed PV capacity - I&C and large (MW)
GUISBOROUGH T1 T2,4.016,4.106,4.225,4.386,4.598,4.859,5.166,5.522,5.933,6.24,6.559,6.879,7.2,7.535,7.883,8.229,8.585,8.95,9.329,9.722,10.124,10.515,10.936,11.332,11.738,12.199,12.603,13.045,13.465,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed PV capacity - I&C and large (MW)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed PV capacity - I&C and large (MW)
HARLOW GREEN,0.165,0.212,0.269,0.34,0.425,0.527,0.648,0.788,0.949,1.07,1.195,1.321,1.447,1.578,1.715,1.85,1.99,2.134,2.282,2.437,2.594,2.748,2.913,3.069,3.228,3.409,3.568,3.741,3.906,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed PV capacity - I&C and large (MW)
HARMIRE BRIDGE,0.129,0.204,0.309,0.457,0.658,0.91,1.205,1.548,1.943,2.239,2.547,2.855,3.163,3.485,3.821,4.153,4.496,4.848,5.213,5.591,5.978,6.355,6.759,7.14,7.532,7.975,8.365,8.789,9.194,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed PV capacity - I&C and large (MW)
HARRATON,0.101,0.15,0.216,0.307,0.429,0.58,0.758,0.964,1.202,1.38,1.565,1.751,1.936,2.13,2.332,2.532,2.739,2.95,3.17,3.397,3.63,3.857,4.1,4.33,4.565,4.832,5.066,5.322,5.566,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed PV capacity - I&C and large (MW)
HARROGATE 132/11KV,0.547,0.662,0.821,1.046,1.35,1.73,2.177,2.695,3.293,3.741,4.206,4.671,5.138,5.625,6.133,6.636,7.154,7.686,8.238,8.81,9.395,9.965,10.577,11.153,11.745,12.415,13.004,13.647,14.259,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed PV capacity - I&C and large (MW)
HARROGATE WEST,0.141,0.187,0.243,0.317,0.408,0.52,0.651,0.802,0.978,1.109,1.245,1.381,1.518,1.661,1.809,1.957,2.109,2.264,2.426,2.594,2.765,2.932,3.111,3.28,3.453,3.65,3.822,4.01,4.19,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed PV capacity - I&C and large (MW)
HARTMOOR 66/20KV,0.701,0.814,0.954,1.133,1.356,1.626,1.944,2.312,2.737,3.055,3.385,3.716,4.048,4.394,4.755,5.112,5.48,5.858,6.251,6.657,7.072,7.477,7.912,8.322,8.742,9.219,9.637,10.094,10.529,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed PV capacity - I&C and large (MW)
HAWTHORN PIT,0.41,0.507,0.621,0.761,0.926,1.122,1.352,1.62,1.929,2.16,2.4,2.64,2.881,3.132,3.394,3.654,3.922,4.196,4.481,4.776,5.078,5.373,5.689,5.986,6.292,6.638,6.942,7.273,7.59,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed PV capacity - I&C and large (MW)
HAXBY ROAD T2 T3,0.014,0.034,0.063,0.106,0.167,0.245,0.336,0.442,0.564,0.655,0.75,0.845,0.94,1.039,1.143,1.245,1.351,1.459,1.572,1.688,1.808,1.924,2.049,2.166,2.287,2.424,2.544,2.675,2.799,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed PV capacity - I&C and large (MW)
HEBBURN,0.127,0.155,0.187,0.223,0.262,0.306,0.359,0.42,0.49,0.543,0.598,0.652,0.707,0.765,0.824,0.884,0.945,1.007,1.072,1.139,1.208,1.275,1.347,1.415,1.485,1.564,1.633,1.709,1.781,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed PV capacity - I&C and large (MW)
HEBBURN WEST,0.023,0.028,0.033,0.039,0.045,0.052,0.06,0.07,0.081,0.089,0.097,0.106,0.114,0.123,0.132,0.141,0.151,0.16,0.17,0.181,0.191,0.202,0.213,0.223,0.234,0.246,0.257,0.269,0.28,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed PV capacity - I&C and large (MW)
HEDWORTH,0.115,0.144,0.177,0.216,0.262,0.315,0.378,0.451,0.535,0.598,0.664,0.73,0.795,0.864,0.935,1.006,1.079,1.154,1.232,1.312,1.395,1.475,1.561,1.643,1.726,1.82,1.903,1.994,2.08,NPgN,Primary,NG FES - Leading the Way (EE CF),Total installed PV capacity - I&C and large (MW)
