Primary,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
BILLY MILL,166.0,329.0,712.0,1228.0,1943.0,2649.0,3409.0,4207.0,5029.0,5854.0,6647.0,7400.0,8102.0,8749.0,9282.0,9756.0,10174.0,10540.0,10856.0,11103.0,11309.0,11477.0,11615.0,11730.0,11805.0,11868.0,11925.0,11976.0,12023.0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
BIRTLEY GROVE 66/11KV,136.0,265.0,565.0,957.0,1490.0,2000.0,2549.0,3124.0,3716.0,4310.0,4881.0,5423.0,5928.0,6394.0,6777.0,7118.0,7419.0,7682.0,7909.0,8088.0,8235.0,8357.0,8456.0,8539.0,8593.0,8639.0,8680.0,8717.0,8750.0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
BIRTLEY GROVE 66/20KV,85.0,164.0,348.0,586.0,907.0,1211.0,1537.0,1879.0,2231.0,2583.0,2923.0,3245.0,3545.0,3822.0,4050.0,4252.0,4431.0,4587.0,4722.0,4828.0,4916.0,4988.0,5047.0,5096.0,5129.0,5156.0,5180.0,5202.0,5222.0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
BLAYDON BURN,172.0,336.0,716.0,1216.0,1896.0,2548.0,3250.0,3986.0,4744.0,5504.0,6235.0,6928.0,7575.0,8171.0,8662.0,9098.0,9483.0,9820.0,10111.0,10339.0,10528.0,10683.0,10811.0,10916.0,10986.0,11044.0,11097.0,11144.0,11187.0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
BLUCHER 33/11KV,149.0,297.0,645.0,1117.0,1774.0,2427.0,3130.0,3868.0,4630.0,5393.0,6128.0,6825.0,7475.0,8074.0,8567.0,9006.0,9393.0,9732.0,10024.0,10253.0,10443.0,10599.0,10727.0,10833.0,10903.0,10961.0,11014.0,11061.0,11105.0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
BOLDON DOWNHILL,159.0,308.0,649.0,1090.0,1681.0,2235.0,2830.0,3453.0,4096.0,4739.0,5358.0,5945.0,6492.0,6997.0,7413.0,7782.0,8108.0,8393.0,8639.0,8832.0,8993.0,9124.0,9232.0,9321.0,9380.0,9430.0,9474.0,9514.0,9551.0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,105.0,194.0,392.0,628.0,919.0,1158.0,1413.0,1679.0,1952.0,2224.0,2486.0,2735.0,2967.0,3181.0,3357.0,3513.0,3651.0,3772.0,3876.0,3957.0,4025.0,4081.0,4127.0,4165.0,4191.0,4212.0,4231.0,4248.0,4263.0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
BOWESFIELD 33/11KV,178.0,341.0,715.0,1191.0,1821.0,2401.0,3023.0,3676.0,4347.0,5019.0,5666.0,6279.0,6851.0,7379.0,7813.0,8199.0,8539.0,8837.0,9094.0,9296.0,9463.0,9601.0,9714.0,9807.0,9869.0,9920.0,9967.0,10009.0,10047.0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
BOWESFIELD 66/11KV,99.0,197.0,428.0,739.0,1171.0,1599.0,2059.0,2543.0,3041.0,3541.0,4022.0,4478.0,4903.0,5296.0,5618.0,5906.0,6159.0,6381.0,6572.0,6722.0,6846.0,6949.0,7032.0,7102.0,7147.0,7186.0,7220.0,7251.0,7280.0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
BRANCEPETH,200.0,416.0,940.0,1688.0,2776.0,3916.0,5147.0,6442.0,7779.0,9121.0,10412.0,11637.0,12778.0,13831.0,14698.0,15469.0,16150.0,16746.0,17260.0,17663.0,17997.0,18270.0,18495.0,18681.0,18803.0,18905.0,18997.0,19081.0,19157.0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
BREAMISH STREET,93.0,176.0,364.0,597.0,897.0,1161.0,1445.0,1742.0,2047.0,2352.0,2646.0,2925.0,3185.0,3425.0,3622.0,3797.0,3951.0,4087.0,4203.0,4295.0,4371.0,4433.0,4485.0,4527.0,4555.0,4579.0,4600.0,4619.0,4637.0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
BRENDA TRADING,141.0,304.0,709.0,1309.0,2207.0,3180.0,4231.0,5337.0,6480.0,7629.0,8734.0,9782.0,10759.0,11659.0,12401.0,13061.0,13644.0,14155.0,14594.0,14939.0,15225.0,15459.0,15651.0,15809.0,15914.0,16001.0,16080.0,16151.0,16217.0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
CAMPLESHON ROAD,250.0,475.0,982.0,1615.0,2432.0,3160.0,3939.0,4755.0,5593.0,6432.0,7239.0,8005.0,8719.0,9378.0,9920.0,10402.0,10826.0,11198.0,11519.0,11771.0,11980.0,12151.0,12293.0,12409.0,12487.0,12551.0,12609.0,12662.0,12710.0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
CARLEY HILL,210.0,411.0,880.0,1498.0,2343.0,3158.0,4034.0,4954.0,5902.0,6851.0,7765.0,8632.0,9440.0,10185.0,10799.0,11344.0,11826.0,12247.0,12611.0,12896.0,13132.0,13326.0,13485.0,13617.0,13704.0,13777.0,13842.0,13901.0,13956.0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
CARLIN HOW T3 T4,116.0,250.0,584.0,1079.0,1820.0,2625.0,3494.0,4409.0,5355.0,6304.0,7218.0,8085.0,8893.0,9638.0,10251.0,10798.0,11280.0,11702.0,12065.0,12351.0,12587.0,12780.0,12939.0,13070.0,13157.0,13229.0,13294.0,13353.0,13407.0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
CARR HILL,149.0,317.0,735.0,1348.0,2260.0,3242.0,4303.0,5419.0,6572.0,7730.0,8845.0,9902.0,10887.0,11795.0,12543.0,13210.0,13797.0,14312.0,14756.0,15103.0,15391.0,15627.0,15821.0,15981.0,16087.0,16175.0,16254.0,16326.0,16392.0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
CATTERICK CAMP,131.0,274.0,624.0,1127.0,1862.0,2639.0,3478.0,4360.0,5271.0,6186.0,7066.0,7901.0,8679.0,9396.0,9987.0,10513.0,10977.0,11384.0,11734.0,12009.0,12236.0,12423.0,12576.0,12702.0,12786.0,12855.0,12918.0,12975.0,13027.0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
CLOSE,91.0,169.0,340.0,543.0,790.0,990.0,1203.0,1425.0,1653.0,1880.0,2099.0,2307.0,2500.0,2679.0,2826.0,2956.0,3071.0,3172.0,3258.0,3327.0,3383.0,3430.0,3468.0,3500.0,3521.0,3539.0,3555.0,3569.0,3582.0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
CONEYTHORPE,202.0,382.0,786.0,1286.0,1928.0,2492.0,3095.0,3727.0,4376.0,5024.0,5649.0,6241.0,6794.0,7304.0,7723.0,8095.0,8424.0,8711.0,8959.0,9154.0,9316.0,9449.0,9558.0,9648.0,9708.0,9758.0,9803.0,9844.0,9881.0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
CONSETT,245.0,494.0,1083.0,1892.0,3033.0,4183.0,5423.0,6726.0,8070.0,9418.0,10715.0,11945.0,13092.0,14149.0,15020.0,15795.0,16478.0,17077.0,17593.0,17997.0,18333.0,18608.0,18834.0,19020.0,19143.0,19246.0,19339.0,19423.0,19500.0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
CORPORATION STREET,47.0,94.0,203.0,350.0,552.0,751.0,966.0,1191.0,1423.0,1655.0,1879.0,2091.0,2289.0,2471.0,2622.0,2755.0,2873.0,2976.0,3065.0,3135.0,3193.0,3241.0,3280.0,3312.0,3333.0,3351.0,3367.0,3381.0,3395.0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
COWTON,16.0,31.0,69.0,121.0,194.0,268.0,348.0,433.0,519.0,606.0,690.0,769.0,843.0,912.0,968.0,1018.0,1062.0,1101.0,1134.0,1160.0,1182.0,1199.0,1214.0,1226.0,1234.0,1241.0,1247.0,1252.0,1257.0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
CRAMLINGTON T1 T3,71.0,142.0,309.0,537.0,856.0,1176.0,1520.0,1881.0,2254.0,2628.0,2988.0,3329.0,3647.0,3940.0,4182.0,4397.0,4586.0,4752.0,4895.0,5007.0,5100.0,5177.0,5239.0,5291.0,5325.0,5354.0,5380.0,5403.0,5424.0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
CRAMLINGTON T2 T4,65.0,131.0,286.0,498.0,795.0,1093.0,1414.0,1751.0,2098.0,2447.0,2783.0,3101.0,3398.0,3671.0,3896.0,4097.0,4274.0,4429.0,4562.0,4667.0,4753.0,4825.0,4883.0,4931.0,4963.0,4990.0,5014.0,5036.0,5055.0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
DARLEY,196.0,350.0,677.0,1031.0,1417.0,1660.0,1915.0,2178.0,2446.0,2711.0,2966.0,3208.0,3434.0,3643.0,3814.0,3965.0,4098.0,4215.0,4316.0,4395.0,4461.0,4516.0,4561.0,4599.0,4624.0,4645.0,4664.0,4681.0,4696.0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
DARLINGTON 132/6KV,136.0,263.0,555.0,933.0,1439.0,1914.0,2425.0,2960.0,3512.0,4063.0,4595.0,5098.0,5568.0,6002.0,6358.0,6675.0,6955.0,7200.0,7411.0,7577.0,7714.0,7827.0,7920.0,7996.0,8047.0,8089.0,8127.0,8162.0,8193.0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
DARLINGTON 33/11KV,207.0,406.0,873.0,1492.0,2341.0,3167.0,4055.0,4987.0,5948.0,6911.0,7838.0,8717.0,9536.0,10292.0,10914.0,11467.0,11955.0,12383.0,12751.0,13040.0,13280.0,13477.0,13638.0,13771.0,13860.0,13934.0,14000.0,14060.0,14115.0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
DARLINGTON CENTRAL 33/11KV,103.0,199.0,420.0,706.0,1090.0,1451.0,1839.0,2246.0,2664.0,3084.0,3487.0,3870.0,4227.0,4556.0,4827.0,5068.0,5281.0,5467.0,5627.0,5753.0,5858.0,5943.0,6014.0,6072.0,6110.0,6143.0,6172.0,6198.0,6222.0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
DARLINGTON EAST,211.0,400.0,826.0,1357.0,2044.0,2654.0,3308.0,3993.0,4697.0,5400.0,6078.0,6721.0,7320.0,7873.0,8328.0,8732.0,9088.0,9400.0,9669.0,9881.0,10056.0,10200.0,10319.0,10416.0,10481.0,10536.0,10585.0,10628.0,10669.0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
DARLINGTON WEST,174.0,368.0,845.0,1539.0,2563.0,3656.0,4838.0,6080.0,7364.0,8653.0,9893.0,11069.0,12166.0,13177.0,14009.0,14751.0,15405.0,15978.0,16471.0,16858.0,17179.0,17441.0,17657.0,17835.0,17953.0,18051.0,18139.0,18219.0,18293.0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
DENWICK,226.0,447.0,961.0,1648.0,2595.0,3519.0,4514.0,5558.0,6635.0,7713.0,8751.0,9736.0,10654.0,11501.0,12198.0,12818.0,13365.0,13844.0,14257.0,14580.0,14849.0,15069.0,15250.0,15400.0,15499.0,15581.0,15656.0,15723.0,15784.0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
DUNSTON 66/11KV,116.0,225.0,473.0,793.0,1219.0,1617.0,2044.0,2492.0,2954.0,3416.0,3860.0,4282.0,4675.0,5038.0,5336.0,5601.0,5835.0,6040.0,6217.0,6356.0,6471.0,6565.0,6643.0,6707.0,6749.0,6785.0,6817.0,6845.0,6872.0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
DUNSTON 66/20KV,216.0,416.0,877.0,1471.0,2263.0,3003.0,3798.0,4631.0,5489.0,6348.0,7175.0,7959.0,8690.0,9365.0,9920.0,10413.0,10848.0,11229.0,11558.0,11816.0,12030.0,12205.0,12350.0,12469.0,12548.0,12614.0,12673.0,12727.0,12776.0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
DURHAM EAST,104.0,195.0,398.0,644.0,955.0,1220.0,1503.0,1799.0,2104.0,2407.0,2700.0,2977.0,3236.0,3475.0,3671.0,3846.0,3999.0,4134.0,4250.0,4341.0,4417.0,4479.0,4531.0,4573.0,4601.0,4625.0,4646.0,4665.0,4682.0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
EASTFIELD,108.0,229.0,525.0,955.0,1590.0,2268.0,3000.0,3770.0,4565.0,5364.0,6132.0,6861.0,7541.0,8167.0,8683.0,9142.0,9548.0,9903.0,10208.0,10448.0,10647.0,10810.0,10943.0,11054.0,11126.0,11187.0,11242.0,11292.0,11337.0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
EASTGATE CEMENT,40.0,81.0,177.0,307.0,490.0,674.0,871.0,1078.0,1292.0,1506.0,1713.0,1908.0,2091.0,2259.0,2397.0,2521.0,2629.0,2724.0,2806.0,2871.0,2924.0,2968.0,3004.0,3034.0,3053.0,3070.0,3084.0,3098.0,3110.0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
EDUCATIONAL PRECINCT,116.0,220.0,456.0,749.0,1129.0,1467.0,1829.0,2208.0,2598.0,2987.0,3363.0,3719.0,4051.0,4357.0,4609.0,4832.0,5030.0,5203.0,5352.0,5469.0,5566.0,5646.0,5711.0,5765.0,5801.0,5832.0,5859.0,5883.0,5905.0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
ELVINGTON,65.0,123.0,252.0,411.0,612.0,787.0,974.0,1169.0,1370.0,1570.0,1763.0,1946.0,2117.0,2275.0,2404.0,2519.0,2621.0,2710.0,2786.0,2847.0,2897.0,2938.0,2971.0,2999.0,3018.0,3033.0,3047.0,3060.0,3071.0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
FARADAY STREET,91.0,208.0,512.0,985.0,1719.0,2548.0,3445.0,4390.0,5367.0,6350.0,7295.0,8191.0,9027.0,9797.0,10432.0,10997.0,11496.0,11933.0,12309.0,12604.0,12848.0,13048.0,13212.0,13348.0,13437.0,13511.0,13579.0,13640.0,13696.0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
FAWDON T1 & SEATON BURN T1,480.0,883.0,1765.0,2792.0,4026.0,4992.0,6020.0,7091.0,8189.0,9282.0,10334.0,11333.0,12265.0,13125.0,13831.0,14458.0,15011.0,15495.0,15912.0,16240.0,16513.0,16737.0,16922.0,17075.0,17177.0,17263.0,17339.0,17407.0,17470.0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
FISHBURN,241.0,474.0,1020.0,1745.0,2742.0,3712.0,4757.0,5853.0,6983.0,8115.0,9204.0,10238.0,11201.0,12090.0,12822.0,13472.0,14046.0,14549.0,14982.0,15322.0,15604.0,15835.0,16025.0,16182.0,16286.0,16372.0,16451.0,16521.0,16586.0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
FLATWORTH CENTRAL,91.0,181.0,394.0,683.0,1086.0,1488.0,1920.0,2374.0,2843.0,3312.0,3764.0,4193.0,4593.0,4961.0,5264.0,5534.0,5773.0,5981.0,6161.0,6302.0,6419.0,6515.0,6593.0,6658.0,6701.0,6737.0,6770.0,6799.0,6826.0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
FOSS ISLANDS,227.0,438.0,922.0,1544.0,2371.0,3141.0,3968.0,4835.0,5728.0,6621.0,7481.0,8297.0,9058.0,9759.0,10336.0,10850.0,11302.0,11699.0,12041.0,12309.0,12531.0,12714.0,12864.0,12988.0,13070.0,13139.0,13201.0,13256.0,13307.0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
FOSSWAY 33/11KV,150.0,305.0,676.0,1190.0,1921.0,2668.0,3473.0,4319.0,5192.0,6068.0,6910.0,7710.0,8455.0,9142.0,9708.0,10212.0,10656.0,11045.0,11380.0,11643.0,11861.0,12040.0,12186.0,12307.0,12387.0,12454.0,12515.0,12569.0,12619.0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
FOURSTONES 20KV,273.0,510.0,1035.0,1667.0,2455.0,3115.0,3819.0,4555.0,5311.0,6065.0,6791.0,7479.0,8122.0,8715.0,9202.0,9634.0,10016.0,10350.0,10638.0,10865.0,11053.0,11207.0,11334.0,11439.0,11509.0,11568.0,11620.0,11667.0,11711.0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
FYLANDS BRIDGE,130.0,281.0,657.0,1215.0,2051.0,2959.0,3940.0,4973.0,6040.0,7112.0,8144.0,9123.0,10035.0,10875.0,11568.0,12185.0,12729.0,13205.0,13616.0,13938.0,14204.0,14423.0,14602.0,14750.0,14848.0,14929.0,15003.0,15069.0,15130.0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
GALE LANE,191.0,373.0,793.0,1343.0,2089.0,2801.0,3567.0,4370.0,5197.0,6026.0,6824.0,7580.0,8286.0,8936.0,9471.0,9948.0,10368.0,10735.0,11053.0,11301.0,11508.0,11677.0,11816.0,11931.0,12007.0,12071.0,12128.0,12179.0,12227.0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
GARWOOD STREET,119.0,245.0,547.0,971.0,1580.0,2210.0,2890.0,3604.0,4341.0,5081.0,5793.0,6468.0,7098.0,7678.0,8156.0,8581.0,8957.0,9285.0,9568.0,9791.0,9975.0,10126.0,10250.0,10352.0,10419.0,10476.0,10527.0,10573.0,10615.0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
GATESHEAD CENTRAL,55.0,111.0,244.0,428.0,690.0,956.0,1242.0,1543.0,1854.0,2166.0,2466.0,2750.0,3015.0,3260.0,3461.0,3640.0,3798.0,3937.0,4056.0,4150.0,4227.0,4291.0,4343.0,4386.0,4415.0,4438.0,4460.0,4479.0,4497.0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
GATESHEAD EAST,5.0,10.0,25.0,48.0,83.0,121.0,163.0,207.0,252.0,298.0,342.0,384.0,422.0,458.0,488.0,514.0,537.0,558.0,575.0,589.0,600.0,609.0,617.0,623.0,628.0,631.0,634.0,637.0,640.0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
GOSFORTH 33/11KV,104.0,196.0,402.0,654.0,974.0,1251.0,1548.0,1858.0,2177.0,2495.0,2802.0,3093.0,3364.0,3614.0,3820.0,4003.0,4164.0,4305.0,4427.0,4523.0,4602.0,4667.0,4721.0,4765.0,4795.0,4819.0,4841.0,4861.0,4880.0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
GRANGETOWN,106.0,232.0,547.0,1017.0,1727.0,2503.0,3342.0,4225.0,5138.0,6055.0,6938.0,7775.0,8555.0,9274.0,9867.0,10394.0,10860.0,11267.0,11619.0,11894.0,12122.0,12309.0,12463.0,12589.0,12672.0,12742.0,12805.0,12862.0,12914.0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
GREATHAM,12.0,26.0,60.0,110.0,184.0,264.0,351.0,442.0,536.0,631.0,722.0,808.0,888.0,962.0,1023.0,1078.0,1126.0,1168.0,1204.0,1232.0,1256.0,1275.0,1291.0,1304.0,1312.0,1320.0,1326.0,1332.0,1337.0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
GUISBOROUGH T1 T2,217.0,437.0,959.0,1676.0,2686.0,3706.0,4804.0,5958.0,7149.0,8343.0,9492.0,10582.0,11599.0,12536.0,13307.0,13994.0,14599.0,15130.0,15587.0,15945.0,16242.0,16486.0,16686.0,16851.0,16961.0,17052.0,17134.0,17208.0,17276.0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
GUISBOROUGH T3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
HARLOW GREEN,169.0,346.0,772.0,1369.0,2226.0,3109.0,4062.0,5063.0,6097.0,7134.0,8133.0,9079.0,9962.0,10776.0,11446.0,12042.0,12568.0,13029.0,13426.0,13738.0,13996.0,14207.0,14381.0,14524.0,14619.0,14698.0,14770.0,14834.0,14893.0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
