Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
BLUCHER 33/11KV,4,4,6,8,11,16,22,31,44,53,65,80,97,118,142,170,202,231,265,326,362,404,450,498,550,579,608,631,675,714,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
BOLDON DOWNHILL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,0,0,0,0,0,1,1,1,2,2,3,3,4,5,6,7,8,9,10,13,14,16,18,20,22,23,24,25,26,28,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
BOWESFIELD 33/11KV,0,0,0,1,1,1,2,3,4,5,6,7,8,10,12,15,17,20,23,28,31,35,39,43,47,50,52,54,58,62,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
BOWESFIELD 66/11KV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
BRANCEPETH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
BREAMISH STREET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
BRENDA TRADING,0,0,0,0,0,1,1,1,2,2,3,3,4,5,6,7,8,9,11,13,15,16,18,20,22,24,25,26,27,29,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
CAMPLESHON ROAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
CARLEY HILL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
CARLIN HOW T3 T4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
CARR HILL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
CATTERICK CAMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
CLOSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
CONEYTHORPE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
CONSETT,0,1,1,1,1,2,3,4,6,7,8,10,12,15,18,22,26,30,34,42,46,52,58,64,71,74,78,81,87,92,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
CORPORATION STREET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
COWTON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
CRAMLINGTON T1 T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
CRAMLINGTON T2 T4,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,3,3,4,5,6,6,7,8,9,9,10,10,11,12,12,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
DARLEY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
DARLINGTON 132/6KV,0,0,0,0,0,1,1,1,2,2,3,3,4,5,6,7,8,9,10,13,14,16,18,20,22,23,24,25,26,28,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
DARLINGTON 33/11KV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
DARLINGTON CENTRAL 33/11KV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
DARLINGTON EAST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
DARLINGTON WEST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
DENWICK,1,1,1,1,2,2,3,4,6,7,9,11,13,16,20,23,28,32,37,45,50,56,62,69,76,80,84,87,93,98,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
DUNSTON 66/11KV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
DUNSTON 66/20KV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
DURHAM EAST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
EASTFIELD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
EASTGATE CEMENT,0,0,0,0,1,1,1,1,2,3,3,4,5,6,7,8,10,11,12,15,17,19,21,23,26,27,29,30,32,34,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
EDUCATIONAL PRECINCT,1,1,1,1,2,2,3,4,6,7,9,11,13,16,20,23,28,32,37,45,50,56,62,69,76,80,84,87,93,98,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
ELVINGTON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
FARADAY STREET,0,0,0,0,0,1,1,1,2,2,3,3,4,5,6,7,9,10,11,14,15,17,19,21,23,25,26,27,29,30,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
FAWDON T1 & SEATON BURN T1,0,0,0,0,0,1,1,1,2,2,3,4,4,5,6,7,9,10,12,14,16,18,20,22,24,25,27,28,30,31,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
FISHBURN,0,0,1,1,1,2,2,3,4,5,6,8,9,11,14,16,19,22,25,31,35,39,43,48,53,55,58,60,65,68,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
FLATWORTH CENTRAL,1,1,1,1,1,2,3,4,6,7,9,11,13,16,19,23,27,31,35,43,48,54,60,66,73,77,81,84,90,95,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
FOSS ISLANDS,1,1,1,2,2,3,4,6,9,10,13,16,19,23,28,33,40,45,52,64,71,79,88,98,108,113,119,124,132,140,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
FOSSWAY 33/11KV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
FOURSTONES 20KV,0,0,0,0,0,1,1,1,2,2,3,3,4,5,6,7,8,9,10,13,14,16,18,20,22,23,24,25,26,28,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
FYLANDS BRIDGE,0,0,0,0,1,1,1,2,3,3,4,5,6,7,9,11,13,15,17,20,23,25,28,31,34,36,38,40,42,45,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
GALE LANE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
GARWOOD STREET,4,4,5,7,11,15,21,29,41,50,62,75,91,111,133,160,190,218,250,306,340,380,423,468,517,545,572,594,635,672,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
GATESHEAD CENTRAL,0,0,0,0,1,1,1,1,2,3,3,4,5,6,7,8,10,11,12,15,17,19,21,23,26,27,29,30,32,34,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
GATESHEAD EAST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
GOSFORTH 33/11KV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
GRANGETOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
GREATHAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
GUISBOROUGH T1 T2,0,0,0,1,1,1,2,2,3,4,5,6,7,8,10,12,14,16,18,22,25,28,31,34,38,40,42,44,47,49,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
HARLOW GREEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
HARMIRE BRIDGE,0,0,0,0,1,1,1,2,3,3,4,5,6,7,9,11,13,15,17,20,23,25,28,31,34,36,38,40,42,45,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
HARRATON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
HARROGATE 132/11KV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
HARROGATE WEST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
HARTMOOR 66/20KV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
HAWTHORN PIT,0,0,0,0,0,0,1,1,1,2,2,3,3,4,4,5,6,7,8,10,11,13,14,16,17,18,19,20,21,22,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
HAXBY ROAD T2 T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
HEBBURN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
HEBBURN WEST,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,3,3,4,4,5,6,6,7,8,9,9,10,10,11,11,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
HEDWORTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
HEIGHINGTON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
HEXHAM,0,0,0,1,1,1,1,2,3,4,4,5,6,8,9,11,13,15,17,21,24,27,30,33,36,38,40,42,44,47,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
HIGH BARMSTON,0,0,1,1,1,1,2,3,4,5,6,8,9,11,13,16,19,22,25,31,34,38,42,47,52,54,57,59,63,67,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
HIGH FLATTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
HOUGHTON,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,3,3,4,4,5,6,6,7,8,9,9,10,10,11,11,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
HOWDON,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,3,3,4,4,5,6,6,7,8,9,9,10,10,11,11,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
HUNTINGTON NEW LANE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
HUSTHWAITE 33/11KV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
JARROW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
KENTON,0,0,0,0,0,0,1,1,1,2,2,3,3,4,4,5,6,7,8,10,11,13,14,16,17,18,19,20,21,22,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
KIELDER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
KILLINGWORTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
KIRBYMOORSIDE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
LEAM CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
LINTON 66/20KV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
LONGBENTON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
LOW SPENNYMOOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
LYNEMOUTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
MADDISON STREET,1,1,1,1,2,2,3,5,7,8,10,13,15,18,22,27,32,36,42,51,57,63,71,78,86,91,95,99,106,112,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
MALLEABLE,3,3,4,6,8,11,16,22,31,38,47,57,69,84,101,121,144,165,190,233,259,289,322,356,393,414,435,451,482,510,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
MALTON,0,0,1,1,1,2,2,3,5,6,7,9,11,13,16,19,22,26,30,36,40,45,50,55,61,64,68,70,75,79,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
MEADOWFIELD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
MELROSEGATE 33/11KV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
MILLBANK LANE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
MONKSEATON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
MOOR MONKTON PUMPS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
MORPETH,0,0,0,0,0,0,1,1,1,1,2,2,2,3,3,4,5,5,6,8,9,10,11,12,13,14,14,15,16,17,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
MOUNT ROAD,1,1,1,2,2,3,5,7,10,12,14,18,21,26,31,37,44,51,58,71,79,89,99,109,121,127,133,139,148,157,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
NEWBURN HAUGH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
NEWBY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
NEWCASTLE AIRPORT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
NEWTON AYCLIFFE SOUTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
NORTH STREET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
NORTH TEES T1 T2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
NORTH TEES T3 T4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
NORTHALLERTON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
NORTON 132/11KV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
OATLANDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
OFFERTON 33/11KV,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,3,3,4,4,5,6,6,7,8,9,9,10,10,11,11,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
PALLION TRADING,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
PETERLEE INDUSTRIAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
PETERLEE WEST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
PILGRIM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
POTTER HOUSE T1 T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
POTTER HOUSE T4 T5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
PRISSICK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
RAVENSCAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
RAWCLIFFE LANE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
REDCAR,0,0,0,0,0,1,1,1,2,2,2,3,4,4,5,6,8,9,10,12,14,15,17,19,21,22,23,24,25,27,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
RESERVOIR,0,0,0,0,0,1,1,1,2,2,3,3,4,5,6,7,8,9,10,13,14,16,18,20,22,23,24,25,26,28,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
RICHMOND T1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
RICHMOND T2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
RIPON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric buses
