Primary,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
COWTON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),EV - other transport (MWh)
CRAMLINGTON T1 T3,10.436,30.546,66.387,122.507,210.135,341.449,528.652,780.387,1098.673,1478.844,1913.268,2401.702,2939.305,3511.143,4091.723,4652.394,5169.517,5627.603,6018.849,6341.595,6598.172,6794.091,6938.105,7040.989,7113.874,7166.467,7206.158,7238.015,7265.281,NPgN,Primary,NG FES - System Transformation (EE CF),EV - other transport (MWh)
CRAMLINGTON T2 T4,43.686,90.698,173.201,298.055,486.986,763.291,1150.186,1664.914,2311.112,3079.423,3954.535,4935.576,6012.136,7154.127,8311.144,9426.973,10455.414,11366.338,12144.66,12787.277,13298.916,13690.497,13979.253,14186.33,14333.553,14439.98,14520.196,14584.272,14638.706,NPgN,Primary,NG FES - System Transformation (EE CF),EV - other transport (MWh)
DARLEY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),EV - other transport (MWh)
DARLINGTON 132/6KV,55.993,79.421,118.248,169.204,235.09,318.329,421.07,546.64,694.935,864.048,1050.831,1254.312,1470.921,1694.216,1915.399,2125.56,2317.761,2487.781,2633.699,2755.357,2853.82,2931.053,2989.906,3033.746,3065.997,3089.707,3107.37,3120.841,3131.452,NPgN,Primary,NG FES - System Transformation (EE CF),EV - other transport (MWh)
DARLINGTON 33/11KV,4.597,13.455,29.242,53.962,92.559,150.4,232.858,343.742,483.939,651.396,842.749,1057.893,1294.694,1546.575,1802.306,2049.269,2277.049,2478.825,2651.16,2793.321,2906.338,2992.635,3056.07,3101.388,3133.492,3156.658,3174.141,3188.173,3200.183,NPgN,Primary,NG FES - System Transformation (EE CF),EV - other transport (MWh)
DARLINGTON CENTRAL 33/11KV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),EV - other transport (MWh)
DARLINGTON EAST,43.36,126.91,275.822,508.989,873.06,1418.64,2196.422,3242.323,4564.726,6144.245,7949.172,9978.501,12212.111,14587.962,17000.134,19329.59,21478.112,23381.349,25006.884,26347.816,27413.834,28227.83,28826.176,29253.634,29556.453,29774.965,29939.869,30072.231,30185.512,NPgN,Primary,NG FES - System Transformation (EE CF),EV - other transport (MWh)
DARLINGTON WEST,61.127,178.91,388.839,717.544,1230.789,1999.916,3096.388,4570.839,6435.087,8661.8,11206.282,14067.113,17215.927,20565.265,23965.805,27249.737,30278.6,32961.672,35253.257,37143.626,38646.436,39793.961,40637.474,41240.079,41666.977,41975.023,42207.494,42394.09,42553.788,NPgN,Primary,NG FES - System Transformation (EE CF),EV - other transport (MWh)
DENWICK,198.035,282.312,422.207,606.625,846.43,1151.25,1529.745,1994.408,2545.053,3174.544,3871.118,4631.331,5442.18,6279.644,7110.461,7900.686,8623.774,9263.474,9812.318,10269.6,10639.281,10928.775,11148.898,11312.475,11432.558,11520.749,11586.495,11636.783,11676.585,NPgN,Primary,NG FES - System Transformation (EE CF),EV - other transport (MWh)
DUNSTON 66/11KV,10.436,30.546,66.387,122.507,210.135,341.449,528.652,780.387,1098.673,1478.844,1913.268,2401.702,2939.305,3511.143,4091.723,4652.394,5169.517,5627.603,6018.849,6341.595,6598.172,6794.091,6938.105,7040.989,7113.874,7166.467,7206.158,7238.015,7265.281,NPgN,Primary,NG FES - System Transformation (EE CF),EV - other transport (MWh)
DUNSTON 66/20KV,2.982,8.727,18.968,35.002,60.038,97.557,151.043,222.968,313.907,422.527,546.648,686.201,839.801,1003.184,1169.064,1329.255,1477.005,1607.886,1719.671,1811.884,1885.192,1941.169,1982.316,2011.711,2032.535,2047.562,2058.902,2068.004,2075.795,NPgN,Primary,NG FES - System Transformation (EE CF),EV - other transport (MWh)
DURHAM EAST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),EV - other transport (MWh)
EASTFIELD,18.636,54.546,118.548,218.763,375.241,609.73,944.021,1393.548,1961.917,2640.793,3416.55,4288.754,5248.758,6269.898,7306.648,8307.847,9231.28,10049.29,10747.944,11324.276,11782.45,12132.305,12389.474,12573.195,12703.347,12797.263,12868.138,12925.028,12973.716,NPgN,Primary,NG FES - System Transformation (EE CF),EV - other transport (MWh)
EASTGATE CEMENT,63.912,85.705,121.033,164.543,216.066,274.683,339.136,410.704,488.625,572.078,659.684,750.354,841.324,929.558,1012.509,1088.491,1156.607,1216.662,1268.801,1313.356,1350.872,1381.978,1407.339,1427.613,1443.407,1455.33,1464.051,1470.205,1474.368,NPgN,Primary,NG FES - System Transformation (EE CF),EV - other transport (MWh)
EDUCATIONAL PRECINCT,187.474,251.403,355.029,482.659,633.794,805.736,994.8,1204.731,1433.3,1678.094,1935.074,2201.037,2467.884,2726.702,2970.027,3192.906,3392.715,3568.876,3721.816,3852.51,3962.559,4053.802,4128.196,4187.665,4233.995,4268.967,4294.55,4312.6,4324.812,NPgN,Primary,NG FES - System Transformation (EE CF),EV - other transport (MWh)
ELVINGTON,14.163,41.455,90.097,166.26,285.183,463.395,717.456,1059.097,1491.057,2007.003,2596.578,3259.453,3989.056,4765.122,5553.052,6313.964,7015.773,7637.461,8168.438,8606.45,8954.662,9220.552,9416,9555.628,9654.544,9725.92,9779.785,9823.021,9860.024,NPgN,Primary,NG FES - System Transformation (EE CF),EV - other transport (MWh)
FARADAY STREET,57.521,77.135,108.929,148.089,194.459,247.214,305.223,369.633,439.763,514.87,593.716,675.318,757.192,836.602,911.258,979.642,1040.947,1094.996,1141.921,1182.02,1215.785,1243.78,1266.606,1284.852,1299.067,1309.797,1317.646,1323.184,1326.931,NPgN,Primary,NG FES - System Transformation (EE CF),EV - other transport (MWh)
FAWDON T1 & SEATON BURN T1,81.02,142.537,248.899,404.422,631.938,955.528,1399.004,1981.259,2705.715,3562.048,4533.349,5618.101,6803.812,8057.07,9323.298,10542.256,11664.702,12658.737,13508.523,14210.969,14771.357,15201.556,15520.113,15749.702,15913.685,16032.503,16121.913,16192.889,16252.604,NPgN,Primary,NG FES - System Transformation (EE CF),EV - other transport (MWh)
FISHBURN,152.938,241.541,392.31,604.379,902.131,1310.522,1853.869,2553.807,3413.235,4420.202,5555.102,6815.182,8184.161,9622.974,11070.301,12459.609,13737.014,14868.004,15835.693,16637.097,17278.462,17773.198,18141.941,18409.753,18602.39,18742.461,18847.608,18930.283,18998.798,NPgN,Primary,NG FES - System Transformation (EE CF),EV - other transport (MWh)
FLATWORTH CENTRAL,199.347,296.287,459.104,680.593,979.923,1375.804,1886.026,2529.338,3307.116,4208.863,5217.324,6328.981,7527.535,8778.246,10029.291,11225.747,12323.709,13295.514,14127.921,14818.965,15374.273,15805.263,16129.146,16366.634,16538.934,16664.752,16758.921,16832.107,16891.617,NPgN,Primary,NG FES - System Transformation (EE CF),EV - other transport (MWh)
FOSS ISLANDS,281.208,400.743,599.142,860.606,1200.467,1632.296,2168.284,2826.104,3605.471,4496.291,5481.924,6557.476,7704.524,8889.075,10064.107,11181.655,12204.222,13108.858,13885.026,14531.736,15054.595,15464.085,15775.493,16006.943,16176.875,16301.684,16394.724,16465.875,16522.172,NPgN,Primary,NG FES - System Transformation (EE CF),EV - other transport (MWh)
FOSSWAY 33/11KV,18.636,54.546,118.548,218.763,375.241,609.73,944.021,1393.548,1961.917,2640.793,3416.55,4288.754,5248.758,6269.898,7306.648,8307.847,9231.28,10049.29,10747.944,11324.276,11782.45,12132.305,12389.474,12573.195,12703.347,12797.263,12868.138,12925.028,12973.716,NPgN,Primary,NG FES - System Transformation (EE CF),EV - other transport (MWh)
FOURSTONES 20KV,55.745,78.694,116.667,166.287,230.087,310.2,408.483,528.06,668.776,828.837,1005.277,1197.128,1400.938,1610.618,1817.977,2014.788,2194.677,2353.791,2490.393,2604.366,2696.72,2769.289,2824.713,2866.103,2896.619,2919.076,2935.794,2948.508,2958.469,NPgN,Primary,NG FES - System Transformation (EE CF),EV - other transport (MWh)
FYLANDS BRIDGE,97.391,149.91,238.829,362.316,533.245,764.601,1068.942,1458.057,1933.286,2488.088,3111.725,3802.457,4550.954,5335.743,6123.689,6879.114,7573.246,8187.753,8713.725,9149.668,9499.031,9769.077,9970.909,10117.971,10224.063,10301.318,10359.252,10404.624,10441.985,NPgN,Primary,NG FES - System Transformation (EE CF),EV - other transport (MWh)
GALE LANE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),EV - other transport (MWh)
GARWOOD STREET,1287.676,1741.746,2480.72,3401.697,4511.442,5802.584,7261.029,8920.138,10766.538,12779.554,14924.736,17180.039,19485.853,21767.901,23952.221,25979.122,27809.33,29424.884,30821.642,32004.745,32987.223,33786.593,34424.123,34922.678,35304.512,35590.539,35800.88,35952.774,36060.706,NPgN,Primary,NG FES - System Transformation (EE CF),EV - other transport (MWh)
GATESHEAD CENTRAL,79.815,132.251,222.194,351.221,536.271,794.986,1144.701,1599.865,2162.794,2825.554,3575.14,4410.09,5320.264,6279.87,7247.516,8177.853,9033.967,9792.056,10440.38,10976.738,11405.23,11734.878,11979.69,12156.739,12283.597,12375.661,12444.863,12499.561,12545.272,NPgN,Primary,NG FES - System Transformation (EE CF),EV - other transport (MWh)
GATESHEAD EAST,31.806,93.091,202.322,373.356,640.411,1040.607,1611.129,2378.323,3348.338,4506.953,5830.911,7319.474,8957.881,10700.626,12470.012,14178.725,15754.719,17150.789,18343.158,19326.765,20108.715,20705.801,21144.702,21458.253,21680.378,21840.662,21961.623,22058.714,22141.809,NPgN,Primary,NG FES - System Transformation (EE CF),EV - other transport (MWh)
GOSFORTH 33/11KV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),EV - other transport (MWh)
GRANGETOWN,117.408,343.637,746.854,1378.209,2364.016,3841.302,5947.33,8779.355,12360.076,16636.994,21524.262,27019.151,33067.176,39500.356,46031.882,52339.434,58157.067,63310.528,67712.049,71342.941,74229.435,76433.522,78053.684,79211.128,80031.084,80622.757,81069.272,81427.673,81734.411,NPgN,Primary,NG FES - System Transformation (EE CF),EV - other transport (MWh)
GREATHAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),EV - other transport (MWh)
GUISBOROUGH T1 T2,96.967,135.156,198.063,279.248,381.939,508.555,661.03,843.914,1056.716,1296.785,1559.739,1843.903,2143.727,2450.133,2751.499,3036.48,3296.446,3526.315,3723.885,3889.129,4023.571,4129.834,4211.607,4273.186,4318.911,4352.676,4377.752,4396.638,4411.184,NPgN,Primary,NG FES - System Transformation (EE CF),EV - other transport (MWh)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),EV - other transport (MWh)
HARLOW GREEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),EV - other transport (MWh)
HARMIRE BRIDGE,106.088,175.365,294.151,464.405,708.357,1049.142,1509.485,2108.379,2848.847,3720.458,4706.114,5803.876,7000.375,8261.696,9533.458,10756.109,11881.177,12877.421,13729.432,14434.33,14997.507,15430.819,15752.663,15985.462,16152.292,16273.374,16364.383,16436.304,16496.386,NPgN,Primary,NG FES - System Transformation (EE CF),EV - other transport (MWh)
HARRATON,14.785,43.273,94.048,173.552,297.691,483.72,748.923,1105.548,1556.454,2095.029,2710.463,3402.412,4164.015,4974.119,5796.607,6590.892,7323.482,7972.437,8526.702,8983.926,9347.41,9624.962,9828.982,9974.735,10077.988,10152.495,10208.723,10253.855,10292.481,NPgN,Primary,NG FES - System Transformation (EE CF),EV - other transport (MWh)
HARROGATE 132/11KV,14.163,41.455,90.097,166.26,285.183,463.395,717.456,1059.097,1491.057,2007.003,2596.578,3259.453,3989.056,4765.122,5553.052,6313.964,7015.773,7637.461,8168.438,8606.45,8954.662,9220.552,9416,9555.628,9654.544,9725.92,9779.785,9823.021,9860.024,NPgN,Primary,NG FES - System Transformation (EE CF),EV - other transport (MWh)
HARROGATE WEST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),EV - other transport (MWh)
HARTMOOR 66/20KV,6.212,18.182,39.516,72.921,125.08,203.243,314.674,464.516,653.972,880.264,1138.85,1429.585,1749.586,2089.966,2435.549,2769.282,3077.093,3349.763,3582.648,3774.759,3927.483,4044.102,4129.825,4191.065,4234.449,4265.754,4289.379,4308.343,4324.572,NPgN,Primary,NG FES - System Transformation (EE CF),EV - other transport (MWh)
HAWTHORN PIT,71.307,141.137,263.253,446.591,721.915,1122.107,1679.883,2419.867,3347.102,4448.206,5701.276,7104.917,8643.97,10275.348,11927.244,13519.744,14987.243,16287.015,17397.701,18314.956,19045.555,19605.069,20018.016,20314.462,20525.426,20678.005,20792.967,20884.679,20962.434,NPgN,Primary,NG FES - System Transformation (EE CF),EV - other transport (MWh)
HAXBY ROAD T2 T3,6.709,19.636,42.677,78.755,135.087,219.503,339.847,501.677,706.29,950.685,1229.958,1543.951,1889.553,2257.163,2630.393,2990.825,3323.261,3617.744,3869.26,4076.739,4241.682,4367.63,4460.211,4526.35,4573.205,4607.015,4632.53,4653.01,4670.538,NPgN,Primary,NG FES - System Transformation (EE CF),EV - other transport (MWh)
HEBBURN,17.766,52,113.016,208.554,357.729,581.276,899.966,1328.516,1870.361,2517.556,3257.111,4088.612,5003.816,5977.303,6965.671,7920.147,8800.487,9580.323,10246.373,10795.81,11232.602,11566.131,11811.298,11986.446,12110.524,12200.057,12267.625,12321.86,12368.276,NPgN,Primary,NG FES - System Transformation (EE CF),EV - other transport (MWh)
HEBBURN WEST,21.304,28.568,40.344,54.848,72.022,91.561,113.045,136.901,162.875,190.693,219.895,250.118,280.441,309.853,337.503,362.83,385.536,405.554,422.934,437.785,450.291,460.659,469.113,475.871,481.136,485.11,488.017,490.068,491.456,NPgN,Primary,NG FES - System Transformation (EE CF),EV - other transport (MWh)
HEDWORTH,6.833,20,43.468,80.213,137.588,223.568,346.141,510.968,719.369,968.291,1252.735,1572.543,1924.545,2298.963,2679.104,3046.21,3384.803,3684.74,3940.913,4152.235,4320.232,4448.512,4542.807,4610.171,4657.894,4692.33,4718.317,4739.177,4757.029,NPgN,Primary,NG FES - System Transformation (EE CF),EV - other transport (MWh)
HEIGHINGTON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),EV - other transport (MWh)
HEXHAM,96.434,140.351,213.704,312.032,442.582,612.188,827.225,1095.243,1416.524,1786.805,2199.07,2651.63,3137.39,3642.143,4145.328,4625.483,5065.595,5455.062,5788.887,6066.428,6290.003,6464.163,6595.679,6692.651,6763.353,6815.106,6853.777,6883.63,6907.636,NPgN,Primary,NG FES - System Transformation (EE CF),EV - other transport (MWh)
