Primary,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
BRANCEPETH,16.25,16.494,16.797,17.193,17.666,18.205,18.794,19.426,20.101,20.821,21.591,22.276,23.053,23.795,24.511,25.308,26.124,26.975,27.87,28.787,29.731,30.634,31.594,32.545,33.529,34.502,35.502,36.515,37.557,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
BREAMISH STREET,0.834,0.925,1.03,1.158,1.301,1.462,1.64,1.834,2.047,2.256,2.477,2.687,2.911,3.135,3.347,3.582,3.819,4.07,4.327,4.597,4.87,5.145,5.423,5.701,5.983,6.269,6.555,6.848,7.145,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
BRENDA TRADING,2.061,2.268,2.532,2.887,3.324,3.831,4.387,4.989,5.643,6.309,7.019,7.688,8.404,9.121,9.787,10.541,11.294,12.097,12.921,13.785,14.655,15.539,16.425,17.318,18.223,19.125,20.043,20.977,21.933,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
CAMPLESHON ROAD,1.953,2.129,2.336,2.593,2.885,3.209,3.561,3.936,4.34,4.774,5.238,5.672,6.141,6.608,7.033,7.525,8.015,8.539,9.077,9.641,10.208,10.788,11.363,11.949,12.541,13.121,13.723,14.33,14.957,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
CARLEY HILL,1.531,1.715,1.942,2.238,2.593,2.997,3.438,3.912,4.425,4.96,5.531,6.067,6.643,7.218,7.747,8.353,8.957,9.602,10.263,10.957,11.656,12.367,13.077,13.795,14.523,15.242,15.981,16.729,17.498,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
CARLIN HOW T3 T4,4.153,4.339,4.579,4.906,5.313,5.787,6.31,6.877,7.495,8.117,8.779,9.405,10.072,10.742,11.368,12.072,12.776,13.525,14.295,15.101,15.914,16.738,17.567,18.4,19.244,20.091,20.947,21.821,22.712,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
CARR HILL,1.868,2.068,2.307,2.612,2.962,3.352,3.771,4.213,4.683,5.212,5.779,6.304,6.876,7.443,7.952,8.551,9.145,9.784,10.438,11.125,11.815,12.523,13.221,13.936,14.658,15.354,16.09,16.826,17.592,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
CATTERICK CAMP,2.005,2.27,2.591,3.002,3.483,4.027,4.623,5.265,5.961,6.697,7.49,8.239,9.04,9.843,10.588,11.433,12.279,13.179,14.104,15.073,16.049,17.043,18.038,19.044,20.063,21.075,22.112,23.164,24.244,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
CLOSE,0.631,0.739,0.874,1.054,1.278,1.546,1.853,2.2,2.592,2.922,3.268,3.606,3.954,4.311,4.667,5.038,5.416,5.81,6.217,6.641,7.072,7.499,7.945,8.376,8.817,9.291,9.733,10.202,10.662,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
CONEYTHORPE,2.131,2.297,2.483,2.705,2.945,3.208,3.497,3.809,4.147,4.498,4.874,5.228,5.607,5.987,6.339,6.739,7.138,7.564,8.001,8.458,8.92,9.389,9.859,10.333,10.814,11.292,11.78,12.275,12.784,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
CONSETT,23.759,24.007,24.319,24.732,25.233,25.809,26.441,27.121,27.841,28.607,29.426,30.113,30.94,31.694,32.46,33.287,34.156,35.04,35.992,36.945,37.95,38.848,39.871,40.861,41.907,42.948,44.01,45.09,46.197,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
CORPORATION STREET,0.148,0.194,0.255,0.337,0.44,0.561,0.694,0.838,0.997,1.154,1.32,1.478,1.645,1.814,1.972,2.149,2.326,2.514,2.708,2.91,3.115,3.322,3.53,3.739,3.951,4.165,4.38,4.599,4.823,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
COWTON,0.43,0.467,0.509,0.56,0.616,0.68,0.75,0.828,0.914,0.995,1.082,1.165,1.252,1.341,1.425,1.518,1.611,1.71,1.811,1.917,2.024,2.132,2.242,2.351,2.462,2.576,2.688,2.803,2.92,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
CRAMLINGTON T1 T3,0.716,0.787,0.879,1.005,1.16,1.34,1.536,1.746,1.973,2.216,2.477,2.723,2.987,3.251,3.494,3.773,4.05,4.347,4.651,4.969,5.291,5.618,5.945,6.276,6.611,6.942,7.283,7.629,7.984,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
CRAMLINGTON T2 T4,0.676,0.743,0.831,0.951,1.102,1.276,1.466,1.671,1.892,2.127,2.38,2.618,2.873,3.129,3.365,3.634,3.903,4.19,4.484,4.792,5.103,5.419,5.735,6.055,6.379,6.701,7.03,7.364,7.708,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
DARLEY,0.495,0.551,0.623,0.721,0.843,0.987,1.148,1.325,1.522,1.707,1.904,2.093,2.292,2.493,2.685,2.896,3.108,3.332,3.563,3.803,4.047,4.292,4.542,4.79,5.042,5.301,5.555,5.819,6.084,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
DARLINGTON 132/6KV,0.896,0.968,1.06,1.181,1.329,1.5,1.688,1.892,2.113,2.338,2.577,2.803,3.044,3.286,3.511,3.765,4.02,4.29,4.568,4.86,5.153,5.451,5.75,6.051,6.356,6.661,6.971,7.286,7.608,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
DARLINGTON 33/11KV,1.166,1.317,1.512,1.776,2.107,2.498,2.934,3.414,3.946,4.447,4.977,5.484,6.019,6.559,7.075,7.641,8.211,8.812,9.432,10.079,10.733,11.391,12.062,12.727,13.403,14.099,14.782,15.488,16.199,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
DARLINGTON CENTRAL 33/11KV,0.676,0.728,0.792,0.875,0.975,1.089,1.212,1.345,1.488,1.639,1.801,1.953,2.116,2.279,2.429,2.6,2.772,2.954,3.142,3.339,3.537,3.739,3.94,4.144,4.351,4.554,4.764,4.976,5.195,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
DARLINGTON EAST,6.859,6.986,7.131,7.308,7.502,7.718,7.955,8.212,8.492,8.776,9.079,9.364,9.669,9.975,10.26,10.581,10.903,11.245,11.597,11.965,12.336,12.713,13.091,13.472,13.858,14.243,14.635,15.033,15.441,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
DARLINGTON WEST,2.099,2.235,2.405,2.63,2.898,3.202,3.528,3.871,4.237,4.649,5.092,5.502,5.949,6.392,6.79,7.258,7.722,8.221,8.732,9.268,9.808,10.361,10.906,11.465,12.029,12.573,13.148,13.724,14.323,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
DENWICK,3.12,3.47,3.896,4.444,5.099,5.855,6.701,7.631,8.66,9.644,10.691,11.695,12.752,13.821,14.843,15.963,17.092,18.283,19.509,20.791,22.087,23.391,24.721,26.041,27.382,28.761,30.118,31.52,32.933,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
DUNSTON 66/11KV,0.684,0.775,0.894,1.056,1.261,1.502,1.77,2.064,2.387,2.698,3.028,3.343,3.675,4.011,4.328,4.68,5.033,5.407,5.792,6.194,6.601,7.011,7.426,7.841,8.261,8.69,9.116,9.553,9.996,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
DUNSTON 66/20KV,1.266,1.413,1.592,1.825,2.1,2.41,2.746,3.104,3.487,3.904,4.349,4.764,5.214,5.661,6.067,6.538,7.007,7.51,8.025,8.565,9.109,9.665,10.216,10.777,11.344,11.898,12.476,13.056,13.658,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
DURHAM EAST,0.654,0.747,0.869,1.039,1.259,1.523,1.824,2.162,2.542,2.872,3.22,3.558,3.908,4.266,4.618,4.992,5.37,5.766,6.175,6.601,7.033,7.464,7.91,8.345,8.789,9.26,9.707,10.176,10.641,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
EASTFIELD,1.929,2.089,2.276,2.513,2.782,3.078,3.397,3.733,4.089,4.498,4.937,5.345,5.789,6.229,6.625,7.091,7.552,8.049,8.557,9.091,9.628,10.178,10.721,11.278,11.84,12.382,12.955,13.529,14.127,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
EASTGATE CEMENT,0.548,0.596,0.661,0.753,0.874,1.018,1.181,1.362,1.564,1.748,1.943,2.131,2.327,2.526,2.719,2.927,3.138,3.359,3.587,3.825,4.066,4.308,4.556,4.8,5.048,5.307,5.558,5.819,6.08,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
EDUCATIONAL PRECINCT,0.42,0.521,0.644,0.801,0.987,1.201,1.438,1.697,1.982,2.258,2.551,2.829,3.124,3.422,3.703,4.015,4.328,4.659,5.001,5.358,5.718,6.082,6.45,6.818,7.191,7.57,7.948,8.336,8.729,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
ELVINGTON,1.481,1.605,1.728,1.854,1.963,2.072,2.194,2.329,2.48,2.618,2.765,2.907,3.055,3.205,3.35,3.507,3.665,3.832,4.004,4.183,4.365,4.547,4.734,4.918,5.106,5.3,5.49,5.686,5.883,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
FARADAY STREET,0.912,1.097,1.334,1.654,2.053,2.516,3.029,3.587,4.198,4.802,5.444,6.053,6.7,7.351,7.96,8.643,9.327,10.054,10.801,11.582,12.371,13.17,13.975,14.781,15.599,16.424,17.253,18.101,18.963,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
FAWDON T1 & SEATON BURN T1,2.187,2.372,2.599,2.898,3.252,3.653,4.085,4.545,5.036,5.578,6.16,6.702,7.289,7.873,8.402,9.018,9.63,10.287,10.96,11.667,12.377,13.105,13.824,14.559,15.302,16.023,16.78,17.54,18.328,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
FISHBURN,25.713,25.933,26.196,26.53,26.918,27.353,27.828,28.336,28.874,29.458,30.084,30.628,31.26,31.854,32.431,33.074,33.735,34.421,35.147,35.886,36.653,37.372,38.15,38.918,39.717,40.504,41.317,42.138,42.985,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
FLATWORTH CENTRAL,0.94,1.023,1.126,1.261,1.423,1.608,1.811,2.029,2.266,2.511,2.771,3.016,3.278,3.54,3.783,4.059,4.335,4.629,4.931,5.247,5.566,5.89,6.214,6.541,6.873,7.202,7.538,7.88,8.23,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
FOSS ISLANDS,1.026,1.206,1.446,1.778,2.204,2.706,3.265,3.879,4.554,5.203,5.891,6.546,7.24,7.939,8.602,9.336,10.072,10.852,11.654,12.493,13.341,14.195,15.062,15.926,16.803,17.698,18.585,19.498,20.422,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
FOSSWAY 33/11KV,0.693,0.849,1.045,1.303,1.614,1.968,2.351,2.761,3.201,3.674,4.179,4.651,5.161,5.668,6.13,6.665,7.198,7.768,8.352,8.966,9.582,10.212,10.838,11.474,12.118,12.748,13.402,14.062,14.744,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
FOURSTONES 20KV,36.971,37.195,37.483,37.868,38.349,38.915,39.551,40.253,41.033,41.763,42.54,43.286,44.07,44.864,45.628,46.459,47.298,48.181,49.092,50.042,51.004,51.97,52.958,53.936,54.93,55.959,56.963,58.005,59.051,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
FYLANDS BRIDGE,2.529,2.793,3.09,3.447,3.833,4.256,4.717,5.21,5.743,6.309,6.914,7.482,8.093,8.703,9.263,9.906,10.546,11.231,11.933,12.67,13.411,14.167,14.921,15.685,16.458,17.22,18.006,18.801,19.62,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
GALE LANE,7.158,7.272,7.415,7.604,7.83,8.081,8.347,8.623,8.911,9.26,9.636,9.981,10.361,10.735,11.063,11.459,11.849,12.272,12.705,13.16,13.616,14.086,14.545,15.021,15.5,15.951,16.441,16.926,17.436,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
GARWOOD STREET,1.479,1.647,1.857,2.132,2.466,2.853,3.283,3.753,4.269,4.77,5.301,5.807,6.342,6.882,7.391,7.957,8.525,9.126,9.745,10.393,11.047,11.707,12.375,13.042,13.719,14.407,15.092,15.796,16.509,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
GATESHEAD CENTRAL,1.535,1.625,1.738,1.89,2.079,2.302,2.555,2.835,3.148,3.43,3.727,4.014,4.313,4.618,4.913,5.231,5.552,5.89,6.238,6.601,6.969,7.336,7.715,8.087,8.465,8.862,9.243,9.642,10.039,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
GATESHEAD EAST,0.164,0.195,0.227,0.262,0.296,0.332,0.373,0.419,0.47,0.515,0.563,0.609,0.657,0.706,0.754,0.805,0.857,0.911,0.967,1.025,1.084,1.143,1.204,1.264,1.324,1.388,1.449,1.514,1.577,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
GOSFORTH 33/11KV,0.591,0.671,0.765,0.881,1.013,1.16,1.322,1.497,1.687,1.88,2.086,2.281,2.488,2.697,2.89,3.109,3.327,3.56,3.799,4.05,4.303,4.559,4.816,5.075,5.338,5.6,5.866,6.137,6.414,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
GRANGETOWN,1.486,1.657,1.874,2.164,2.519,2.928,3.375,3.855,4.375,4.917,5.495,6.038,6.621,7.204,7.741,8.354,8.967,9.62,10.29,10.993,11.701,12.422,13.141,13.869,14.606,15.336,16.085,16.844,17.623,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
GREATHAM,0.2,0.227,0.262,0.31,0.373,0.448,0.532,0.627,0.733,0.827,0.926,1.021,1.121,1.222,1.321,1.427,1.534,1.646,1.762,1.883,2.006,2.128,2.254,2.378,2.504,2.636,2.763,2.896,3.028,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
GUISBOROUGH T1 T2,6.959,7.205,7.513,7.922,8.417,8.986,9.609,10.282,11.005,11.759,12.564,13.29,14.102,14.887,15.64,16.478,17.333,18.227,19.162,20.125,21.113,22.068,23.074,24.071,25.099,26.121,27.165,28.225,29.312,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
HARLOW GREEN,1.27,1.438,1.642,1.904,2.21,2.551,2.918,3.303,3.712,4.177,4.675,5.136,5.639,6.136,6.582,7.108,7.629,8.191,8.765,9.369,9.975,10.597,11.209,11.838,12.472,13.082,13.729,14.375,15.049,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
HARMIRE BRIDGE,1.798,1.946,2.139,2.402,2.736,3.131,3.575,4.065,4.607,5.113,5.649,6.153,6.693,7.232,7.758,8.325,8.903,9.507,10.134,10.783,11.446,12.095,12.776,13.443,14.128,14.836,15.527,16.244,16.964,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
HARRATON,2.25,2.373,2.529,2.738,2.994,3.292,3.62,3.977,4.367,4.756,5.169,5.56,5.976,6.394,6.785,7.224,7.664,8.131,8.611,9.114,9.621,10.135,10.652,11.171,11.697,12.226,12.76,13.305,13.86,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
HARROGATE 132/11KV,1.92,2.233,2.633,3.172,3.838,4.61,5.461,6.382,7.387,8.408,9.498,10.529,11.629,12.734,13.764,14.925,16.087,17.322,18.591,19.92,21.261,22.62,23.987,25.362,26.755,28.153,29.567,31.009,32.482,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
HARROGATE WEST,0.447,0.541,0.658,0.809,0.991,1.199,1.43,1.682,1.958,2.231,2.522,2.798,3.092,3.388,3.666,3.976,4.288,4.618,4.957,5.312,5.671,6.034,6.4,6.767,7.139,7.515,7.892,8.279,8.671,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
HARTMOOR 66/20KV,7.984,8.24,8.554,8.96,9.443,9.996,10.604,11.263,11.981,12.708,13.481,14.212,14.992,15.774,16.503,17.325,18.148,19.023,19.922,20.864,21.813,22.776,23.744,24.717,25.703,26.691,27.692,28.712,29.753,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
HAWTHORN PIT,15.495,15.753,16.063,16.458,16.917,17.432,17.991,18.586,19.226,19.918,20.658,21.351,22.099,22.844,23.522,24.307,25.089,25.926,26.784,27.684,28.59,29.515,30.433,31.368,32.314,33.239,34.201,35.17,36.172,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
HAXBY ROAD T2 T3,1.57,1.694,1.849,2.057,2.308,2.59,2.893,3.21,3.544,3.932,4.347,4.731,5.151,5.566,5.936,6.375,6.81,7.278,7.757,8.261,8.767,9.287,9.797,10.323,10.852,11.359,11.9,12.439,13.002,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
HEBBURN,0.522,0.57,0.625,0.692,0.766,0.849,0.941,1.042,1.152,1.26,1.374,1.483,1.598,1.715,1.824,1.946,2.068,2.198,2.331,2.471,2.611,2.754,2.898,3.041,3.187,3.335,3.483,3.634,3.788,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
HEBBURN WEST,0.106,0.118,0.132,0.149,0.167,0.188,0.21,0.234,0.259,0.287,0.317,0.345,0.375,0.405,0.432,0.463,0.495,0.528,0.563,0.599,0.636,0.673,0.71,0.748,0.786,0.823,0.861,0.9,0.941,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
HEDWORTH,1.069,1.171,1.294,1.451,1.631,1.83,2.043,2.266,2.501,2.774,3.066,3.336,3.632,3.924,4.183,4.492,4.797,5.127,5.464,5.818,6.174,6.54,6.898,7.268,7.64,7.996,8.377,8.755,9.151,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
HEIGHINGTON,0.031,0.037,0.045,0.055,0.067,0.082,0.1,0.12,0.143,0.161,0.179,0.198,0.217,0.236,0.256,0.276,0.297,0.318,0.34,0.363,0.386,0.409,0.434,0.457,0.48,0.507,0.531,0.556,0.581,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
