Primary,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
ACKLAM,76603.8,76471.497,77366.778,79403.224,82674.865,86399.136,89072.843,91358.505,94081.145,96759.821,98965.557,100925.99,102660.512,104695.604,109623.705,114610.288,119350.588,123744.705,127318.64,130274.566,132841.429,136328.588,140162.751,143931.472,147597.978,151213.494,154793.109,158328.607,160947.709,NPgN,Primary,NPg Best View,Total demand (MWh)
AMBERTON ROAD,124897.375,124517.447,134840.239,137313.001,142819.945,146143.847,148719.863,151060.34,153894.641,156782.49,159396.001,161846.847,164091.144,166302.481,172694.675,178922.328,184758.595,190129.45,194659.9,198595.948,202047.505,206204.944,210609.727,214925.989,219119.612,223244.61,227319.82,231339.189,234761.896,NPgN,Primary,NPg Best View,Total demand (MWh)
ANNFIELD 66/20KV,100905.778,101112.445,102398.655,104659.957,108161.363,112101.343,115201.511,118170.536,121741.297,125373.431,128631.851,131676.045,134466.279,137536.851,143194.956,148600.479,153651.595,158319.907,162276.208,165609.478,168477.048,172103.12,175911.678,179634.121,183243.116,186800.815,190329.491,193823.827,196515.375,NPgN,Primary,NPg Best View,Total demand (MWh)
ASHINGTON,85210.152,85246.956,86409.22,88672.818,92332.357,96485.952,99766.904,102846.859,106537.865,110194.385,113360.597,116238.009,118812.638,121713.278,127636.843,133412.735,138887.819,144006.502,148385.996,152128.01,155422.782,159450.557,163665.561,167789.469,171788.112,175732.908,179648.896,183529.247,186456.95,NPgN,Primary,NPg Best View,Total demand (MWh)
AYCLIFFE FORREST,621.878,614.215,8272.028,8265.243,8258.898,8252.902,8247.233,8241.89,8236.933,8232.278,8227.964,8223.883,8219.984,8216.153,8212.732,8209.4,8206.157,8203.029,8200.024,8197.091,8194.212,8191.411,8188.681,8186.019,8183.408,8180.849,8178.335,8175.853,8173.395,NPgN,Primary,NPg Best View,Total demand (MWh)
AYCLIFFE INDUSTRIAL,59925.398,59887.336,60367.087,61269.462,62704.697,64285.138,65519.074,66728.979,68218.534,69762.692,71182.717,72530.213,73778.723,75146.297,77749.834,80235.175,82547.478,84660.999,86438.578,87931.829,89215.042,90824.351,92503.057,94137.782,95718.133,97270.343,98803.886,100316.713,101481.947,NPgN,Primary,NPg Best View,Total demand (MWh)
BARDEN FRIAR,4584.259,4626.772,4713.63,4820.987,4964.725,5109.483,5247.107,5388.328,5555.478,5725.557,5892.967,6054.22,6204.546,6355.474,6617.549,6866.102,7102.423,7330.076,7546.587,7748.82,7936.975,8130.581,8323.254,8513.965,8701.567,8888.885,9077.058,9265.721,9434.522,NPgN,Primary,NPg Best View,Total demand (MWh)
BEDALE,88348.735,88764.268,90447.456,92095.05,94474.926,97137.409,99653.142,102263.065,105371.637,108629.308,111811.539,114919.149,117865.332,120712.057,124646.586,128392.675,131846.592,134995.212,137687.691,140002.955,142028.37,144247.104,146505.628,148690.194,150793.841,152860.493,154908.767,156938.25,158674.491,NPgN,Primary,NPg Best View,Total demand (MWh)
BELMONT,119727.689,119722.184,123245.059,124926.465,127455.396,130010.742,132037.875,133933.181,136262.152,138635.323,140756.858,142738.071,144552.417,146486.128,150386.945,154193.057,157766.986,161078.842,163875.559,166253.213,168312.094,170868.267,173600.689,176283.193,178891.523,181469.237,184030.581,186569.151,188574.215,NPgN,Primary,NPg Best View,Total demand (MWh)
BENSHAM,68664.012,68628.755,69375.597,70738.34,72860.795,75212.177,77114.865,78992.881,81265.193,83626.935,85810.256,87896.855,89838.481,92029.304,95926.495,99648.774,103107.689,106268.984,108926.096,111146.037,113036.382,115346.987,117743.972,120057.916,122279.067,124446.693,126578.35,128675.934,130212.479,NPgN,Primary,NPg Best View,Total demand (MWh)
BENTON SQUARE,81774.261,82134.714,87726.571,90288.785,93130.924,96104.638,98737.635,101414.945,104627.694,107953.487,111009.803,113922.59,116638.127,119663.042,125560.691,131233.101,136598.202,141626.625,146100.864,150116.394,153765.404,157754.86,161795.868,165751.93,169608.002,173414.884,177191.212,180933.976,183934.109,NPgN,Primary,NPg Best View,Total demand (MWh)
BENWELL,89697.816,89448.698,90057.066,92202.165,94396.388,96894.182,98943.068,101006.473,103571.29,106270.475,108769.554,111141.279,113340.6,115807.979,120549.878,125052.198,129245.448,133129.061,136514.866,139453.109,142051.474,145103.803,148250.345,151326.641,154319.087,157273.057,160206.236,163116.264,165311.412,NPgN,Primary,NPg Best View,Total demand (MWh)
BILLINGHAM MARSH HOUSE,73090.413,73947.649,75869.931,78671.678,82621.518,86969.236,90766.922,94754.58,99547.48,104649.473,109591.39,114440.972,119055.269,123893.967,130635.374,136904.479,142632.996,147726.453,151947.136,155453.158,158422.457,162006.904,165667.893,169184.312,172555.318,175844.365,179077.693,182257.901,184700.371,NPgN,Primary,NPg Best View,Total demand (MWh)
BILLY MILL,89048.525,89141.759,89999.86,92349.022,94635.852,97151.898,99179.032,101221.103,103714.091,106298.578,108636.34,110849.311,112901.346,115289.279,119571.634,123636.622,127463.06,131015.558,134095.326,136739.288,139056.073,141823.696,144650.512,147403.821,150070.492,152691.874,155282.472,157839.019,159755.024,NPgN,Primary,NPg Best View,Total demand (MWh)
BIRTLEY GROVE 66/11KV,71556.527,71683.047,79833.576,81504.641,84045.48,87075.469,90321.469,94128.845,99862.418,105070.331,110410.47,115800.7,121009.33,129722.195,135406.278,140543.226,145064.386,148952.74,152108.441,154634.571,156671.875,158734.013,160667.98,162427.052,164039.109,165562.705,167030.279,168455.406,169522.707,NPgN,Primary,NPg Best View,Total demand (MWh)
BIRTLEY GROVE 66/20KV,51654.214,51384.929,51612.523,52048.049,52847.135,53869.621,54912.771,56059.385,57450.951,58917.087,60314.592,61670.011,62947.154,64102.573,65506.576,66783.991,67927.644,68946.121,69795.025,70449.895,70843.77,71242.592,71609.931,71941.156,72234.43,72510.415,72777.194,73034.115,73227.609,NPgN,Primary,NPg Best View,Total demand (MWh)
BLAYDON BURN,68566.696,68529.479,69302.575,72432.367,74547.707,76931.53,79238.521,81791.999,84968.507,88375.121,91685.819,94925.689,97982.661,101301.544,106874.365,112075.499,116913.72,121402.372,125435.456,129022.929,132234.982,135590.881,138887.355,142079.581,145165.638,148197.647,151198.121,154167.706,156450.306,NPgN,Primary,NPg Best View,Total demand (MWh)
BLUCHER 33/11KV,62458.413,63225.305,65083.326,68573.098,72174.062,76175.988,80051.678,84135.944,88790.701,93620.717,98210.105,102641.664,106853.426,111259.487,117866.193,124062.279,129777.698,135011.336,139618.466,143673.009,147285.946,151020.415,154660.759,158121.157,161409.881,164587.284,167689.069,170731.988,173029.499,NPgN,Primary,NPg Best View,Total demand (MWh)
BOLDON DOWNHILL,30729.932,30932.585,36103.42,37272.43,38991.903,40793.208,42342.131,43890.575,45758.696,47664.314,49387.995,51007.57,52499.367,54271.347,57656.347,60877.509,63915.851,66748.364,69273.787,71520.021,73531.118,75764.828,78037.492,80256.365,82411.16,84533.844,86635.842,88715.184,90262.476,NPgN,Primary,NPg Best View,Total demand (MWh)
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,30698.21,30927.847,31601.067,32573.297,34027.524,35745.385,37759.284,40216.631,43277.624,46747.27,50418.08,54171.944,57820.653,61304.957,65037.897,68371.518,71272.082,73747.14,75773.674,77409.414,78724.688,79951.467,81069.831,82077.366,82996.642,83864.217,84700.913,85515.581,86192.602,NPgN,Primary,NPg Best View,Total demand (MWh)
BOWESFIELD 33/11KV,45526.093,46155.871,47617.116,49646.126,52488.062,55576.774,58745.495,62240.238,66458.636,71001.884,75581.868,80128.935,84473.771,88679.542,94253.434,99448.547,104182.46,108470.81,112197.737,115433.236,118275.418,121168.978,124009.298,126735.366,129353.473,131921.952,134469.034,136999.347,139126.481,NPgN,Primary,NPg Best View,Total demand (MWh)
BOWESFIELD 66/11KV,71801.684,72117.776,72894.778,73970.064,75511.381,77172.871,78716.069,80319.39,82224.11,84187.11,86035.853,87813.085,89482.165,91300.504,94390.297,97342.009,100149.344,102817.274,105272.616,107520.588,109591.754,111786.492,113979.192,116133.124,118239.502,120326.403,122403.912,124469.069,126182.292,NPgN,Primary,NPg Best View,Total demand (MWh)
BRANCEPETH,64656.093,65180.617,66779.29,69976.755,73845.729,78130.003,81506.078,84688.904,88450.174,92192.013,95489.983,98518.133,101262.729,104360.004,110316.286,116017.78,121381.182,126403.067,130738.029,134452.723,137681.508,141657.61,145808.489,149872.193,153815.31,157703.649,161559.468,165375.124,168288.175,NPgN,Primary,NPg Best View,Total demand (MWh)
BREAMISH STREET,56532.625,56228.646,56384.126,57907.067,58803.306,59757.895,60432.713,61022.831,61804.619,62618.561,63367.035,64064.096,64689.922,65391.524,67368.05,69304.962,71119.305,72805.483,74234.448,75451.249,76513.456,77839.203,79266.192,80669.944,82038.208,83390.654,84734.501,86066.94,87118.574,NPgN,Primary,NPg Best View,Total demand (MWh)
BRENDA TRADING,96256.397,96155.524,97249.27,99719.466,103743.982,108518.282,112666.737,116879.35,122059.337,127634.184,133097.819,138463.14,143542.942,148476.583,155868.053,163026.828,169556.579,175373.629,179974.505,183631.379,186658.222,190433.911,194462.465,198337.312,202049.998,205679.857,209261.381,212796.835,215529.374,NPgN,Primary,NPg Best View,Total demand (MWh)
CAMPLESHON ROAD,71356.757,71524.89,72768.056,75028.221,77547.905,80004.214,81988.796,83791.239,85955.375,88104.563,89958.614,91627.227,93122.087,94640.136,97936.129,101081.062,103976.454,106616.335,108841.483,110753.434,112424.11,114478.793,116692.836,118856.736,120944.417,122997.957,125031.253,127038.322,128632.003,NPgN,Primary,NPg Best View,Total demand (MWh)
CARLEY HILL,78058.506,78095.296,79158.243,80870.385,83511.897,86418.44,88831.697,91152.249,93981.285,96877.831,99501.792,101969.942,104230.778,106770.99,111531.332,116020.121,120195.413,124008.005,127318.496,130159.056,132569.806,135430.821,138434.799,141364.413,144197.331,146985.273,149747.208,152478.993,154535.292,NPgN,Primary,NPg Best View,Total demand (MWh)
CARLIN HOW T3 T4,67958.436,68031.622,68905.851,70314.099,72537.67,75058.281,77282.192,79476.026,82111.581,84746.177,87081.332,89233.712,91178.098,93371.957,97811.624,102019.34,106006.167,109773.917,113221.488,116348.842,119192.987,122267.7,125375.789,128424.916,131393.321,134330.969,137255.541,140161.429,142439.8,NPgN,Primary,NPg Best View,Total demand (MWh)
CARR HILL,82365.002,82258.028,84766.345,86533.17,89511.94,93046.704,95943.288,98853.32,102410.761,106100.007,109455.065,112634.706,115572.529,119031.313,125683.635,132033.506,138021.94,143612.155,148512.31,152776.744,156544.651,160917.48,165384.206,169744.002,173978.944,178150.036,182279.888,186365.326,189430.807,NPgN,Primary,NPg Best View,Total demand (MWh)
CATTERICK CAMP,81121.97,81695.168,83055.594,85050.696,87901.091,91047.623,93836.956,96588.98,99820.846,103084.445,106112.961,108984.63,111648.129,114372.816,119145.261,123763.792,128154.221,132301.549,136024.976,139375.225,142419.335,145779.573,149218.43,152603.846,155913.489,159197.287,162472.675,165733.398,168507.949,NPgN,Primary,NPg Best View,Total demand (MWh)
CLOSE,118622.873,117608.519,117141.362,117681.174,117976.059,118355.011,118670.227,119084.623,119845.267,120739.942,121744.258,122746.676,123671.553,124539.828,126499.401,128281.061,129879.304,131347.159,132655.429,133759.644,134681.525,135722.635,136778.141,137809.519,138807.364,139801.373,140805.073,141815.469,142630.889,NPgN,Primary,NPg Best View,Total demand (MWh)
CONEYTHORPE,62991.36,63047.982,68941.933,71725.332,73363.374,74954.695,76425.824,77952.468,79841.561,81789.234,83585.129,85289.078,86856.462,88469.056,91256.521,93893.055,96359.065,98652.595,100672.026,102448.899,104032.198,105735.631,107442.715,109101.396,110701.258,112277.849,113844.073,115396.802,116652.501,NPgN,Primary,NPg Best View,Total demand (MWh)
CONSETT,116217.614,116475.623,117988.507,122565.074,126769.548,131595.262,135701.755,139822.91,144776.447,149917.8,154776.79,159441.279,163802.194,168285.033,175540.873,182453.508,188844.194,194722.657,199659.292,203753.362,207146.405,211230.687,215460.368,219554.78,223492.694,227352.753,231166.235,234930.953,237862.394,NPgN,Primary,NPg Best View,Total demand (MWh)
CORPORATION STREET,58430.426,57986.523,57867.3,58015.114,58475.88,59034.859,59365.027,59639.728,60058.498,60500.644,60891.932,61246.058,61552.156,61928.597,63197.558,64429.761,65578.064,66637.531,67522.009,68258.115,68884.581,69736.026,70663.041,71578.151,72471.664,73357.71,74241.196,75119.645,75793.117,NPgN,Primary,NPg Best View,Total demand (MWh)
COWTON,3572.463,3627.478,3759.349,3948.279,4218.7,4504.327,4739.464,4967.239,5237.581,5505.917,5752.25,5980.884,6188.783,6399.397,6751.173,7080.21,7386.3,7671.045,7918.617,8129.889,8312.141,8532.626,8758.496,8978.766,9191.172,9400.669,9609.058,9815.737,9983.509,NPgN,Primary,NPg Best View,Total demand (MWh)
CRAMLINGTON T1 T3,60385.934,60041.055,61058.753,61392.881,62128.61,63030.738,63829.901,64686.142,65809.503,67019.947,68172.201,69290.635,70333.668,71430.63,73494.799,75424.437,77196.581,78799.156,80162.57,81324.97,82316.689,83442.524,84588.018,85693.971,86755.317,87794.246,88819.333,89829.563,90605.059,NPgN,Primary,NPg Best View,Total demand (MWh)
CRAMLINGTON T2 T4,33178.758,33169.288,33543.968,34227.399,35335.994,36650.625,37923.811,39327.992,41078.064,42988.349,44902.46,46804.408,48616.149,50414.926,52863.036,55111.883,57127.95,58896.63,60357.973,61561.707,62557.444,63657.985,64761.219,65806.427,66795.842,67755.82,68698.561,69626.01,70343.169,NPgN,Primary,NPg Best View,Total demand (MWh)
DARLEY,15674.604,15961.145,16708.616,17588.184,18667.285,19452.249,20092.215,20686.472,21408.041,22128.111,22779.513,23384.523,23931.44,24474.697,25523.292,26557.18,27530.089,28435.034,29197.738,29845.338,30414.774,31105.389,31840.786,32562.126,33261.599,33954.402,34645.926,35334.149,35894.823,NPgN,Primary,NPg Best View,Total demand (MWh)
DARLINGTON 132/6KV,13637.65,13948.13,14758.529,15929.232,17598.837,19293.927,20657.168,21977.642,23549.364,25115.892,26530.062,27841.036,29031.005,30330.088,32648.028,34857.386,36925.428,38840.307,40474.465,41854.101,43049.127,44503.957,45999.03,47450.092,48845.812,50215.216,51569.034,52905.217,53914.531,NPgN,Primary,NPg Best View,Total demand (MWh)
DARLINGTON 33/11KV,69268.734,69319.352,70295.221,71852.577,74290.092,76847.466,79057.52,81283.847,84028.357,86804.925,89340.815,91710.28,93859.196,96135.833,100447.105,104499.424,108285.707,111828.861,114978.87,117742.658,120193.611,122920.781,125662.148,128330.508,130904.469,133440.126,135958.458,138454,140401.093,NPgN,Primary,NPg Best View,Total demand (MWh)
DARLINGTON CENTRAL 33/11KV,46308.088,46080.474,46227.405,47179.656,47835.083,48491.271,49038.881,49592.577,50322.062,51043.153,51620.932,52127.874,52562.274,53166.118,54698.959,56159.183,57555.887,58884.453,60097.856,61196.151,62195.516,63275.278,64349.755,65397.121,66407.983,67401.044,68381.952,69347.633,70032.34,NPgN,Primary,NPg Best View,Total demand (MWh)
DARLINGTON EAST,90255.216,89979.037,90542.306,91657.14,93600.475,95797.418,97996.919,100551.166,103824.764,107443.732,111080.154,114715.263,118183.776,121678.876,126621.298,131159.716,135245.602,138869.127,141903.118,144420.691,146526.547,148771.533,150953.072,153010.047,154949.208,156822.496,158653.446,160445.456,161801.368,NPgN,Primary,NPg Best View,Total demand (MWh)
DARLINGTON WEST,93829.664,93767.451,95917.617,99061.014,102763.57,107240.887,111340.31,115741.515,121196,127083.717,132834.457,138505.081,143877.335,149272.738,156905.221,164044.881,170494.605,176213.913,180826.283,184547.768,187620.767,191208.956,194860.488,198326.983,201609.363,204789.125,207901.093,210949.081,213266.02,NPgN,Primary,NPg Best View,Total demand (MWh)
DENWICK,99495.568,99540.252,100819.973,105118.404,108305.28,111773.878,114840.696,117970.544,121799.295,125744.099,129492.418,133062.553,136352.945,139689.67,145657.048,151215.59,156354.921,161097.059,165270.822,168888.168,172029.73,175524.52,179039.858,182447.041,185724.866,188947.047,192144.654,195314.523,197872.186,NPgN,Primary,NPg Best View,Total demand (MWh)
DUNSTON 66/11KV,65014.641,64725.115,68414.734,68974.391,70014.533,71160.056,72250.077,73456.018,75015.295,76682.443,78283.824,79834.82,81280.906,82899.556,85992.259,88889.224,91597.158,94131.756,96438.165,98513.146,100386.941,102341.379,104267.837,106140.567,107953.716,109738.35,111507.19,113258.79,114587.607,NPgN,Primary,NPg Best View,Total demand (MWh)
DUNSTON 66/20KV,72379.306,72313.961,74199.598,75514.902,77575.504,79697.02,81424.436,83112.826,85188.25,87277.231,89059.549,90688.139,92152.663,94052.304,98515.731,102826.995,106956.193,110889.201,114452.704,117673.908,120620.816,123901.569,127232.089,130501.77,133691.124,136841.587,139966.998,143062.459,145385.391,NPgN,Primary,NPg Best View,Total demand (MWh)
DURHAM EAST,93037.911,92782.333,96284.656,97684.217,98595.292,99544.752,100303.959,101024.561,101961.913,102938.11,103888.39,104800.383,105645.242,106458.488,108594.572,110663.178,112609.909,114447.946,116075.013,117527.382,118832.14,120336.094,121913.937,123476.127,125008.54,126532.515,128055.65,129573.829,130910.272,NPgN,Primary,NPg Best View,Total demand (MWh)
EASTFIELD,70086.907,69939.261,70487.135,71614.195,73551.723,75859.344,77978.389,80202.97,82949.715,85829.364,88550.878,91166.344,93594.94,96233.791,101013.787,105539.648,109761.87,113674.761,117128.645,120178.203,122896.369,125823.359,128761.823,131616.295,134377.262,137092.448,139780.76,142440.589,144498.299,NPgN,Primary,NPg Best View,Total demand (MWh)
EASTGATE CEMENT,24558.477,24605.154,24890.745,25332.322,26000.808,26722.533,27352.52,27986.501,28750.106,29526.423,30252.865,30937.593,31567.03,32246.262,33526.538,34731.189,35860.832,36925.744,37893.507,38758.872,39537.439,40387.977,41240.48,42072.313,42878.228,43672.676,44461.706,45244.403,45870.016,NPgN,Primary,NPg Best View,Total demand (MWh)
