Primary,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
BENWELL,17.2,17.116,17.158,17.715,18.029,18.406,18.645,18.847,19.109,19.388,19.64,19.879,20.112,20.467,21.488,22.491,23.454,24.37,25.187,25.911,26.564,27.35,28.172,28.981,29.772,30.555,31.331,32.1,32.682,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
BILLINGHAM MARSH HOUSE,16.133,16.253,16.518,16.922,17.469,18.065,18.504,18.913,19.398,19.909,20.408,20.909,21.421,22.028,23.118,24.185,25.203,26.145,26.965,27.662,28.269,29.014,29.784,30.527,31.243,31.942,32.631,33.311,33.841,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
BILLY MILL,17.119,17.116,17.239,17.891,18.276,18.708,18.998,19.258,19.582,19.918,20.22,20.505,20.78,21.17,22.104,23.015,23.894,24.73,25.476,26.125,26.704,27.411,28.143,28.861,29.56,30.25,30.932,31.608,32.116,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
BIRTLEY GROVE 66/11KV,13.441,13.393,16.703,16.842,17.072,17.341,17.572,17.817,18.615,18.973,19.342,19.734,20.151,22.297,23.032,23.753,24.433,25.057,25.596,26.047,26.428,26.84,27.241,27.612,27.957,28.286,28.605,28.917,29.15,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
BIRTLEY GROVE 66/20KV,11.303,11.222,11.176,11.162,11.196,11.298,11.39,11.486,11.602,11.729,11.857,11.989,12.125,12.266,12.52,12.765,12.998,13.218,13.413,13.569,13.663,13.769,13.873,13.971,14.063,14.15,14.235,14.318,14.38,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
BLAYDON BURN,14.364,14.283,14.292,15.207,15.375,15.587,15.76,15.94,16.178,16.441,16.693,16.95,17.212,17.582,18.499,19.391,20.251,21.074,21.834,22.524,23.154,23.82,24.48,25.12,25.74,26.349,26.948,27.54,27.997,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
BLUCHER 33/11KV,12.959,12.952,13.08,13.711,14.086,14.508,14.847,15.168,15.555,15.957,16.323,16.668,17.001,17.438,18.529,19.592,20.613,21.59,22.487,23.306,24.064,24.901,25.754,26.591,27.407,28.212,29.01,29.8,30.402,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
BOLDON DOWNHILL,7.066,7.076,9.185,9.368,9.639,9.934,10.155,10.353,10.596,10.846,11.072,11.283,11.486,11.777,12.516,13.236,13.931,14.592,15.199,15.744,16.237,16.798,17.376,17.945,18.499,19.047,19.59,20.129,20.532,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,4.653,4.656,4.692,4.765,4.882,5.037,5.186,5.356,5.572,5.827,6.113,6.432,6.782,7.189,7.784,8.364,8.909,9.41,9.847,10.223,10.541,10.859,11.16,11.434,11.687,11.927,12.158,12.383,12.565,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
BOWESFIELD 33/11KV,9.28,9.357,9.538,9.81,10.179,10.579,10.938,11.294,11.72,12.173,12.619,13.068,13.52,14.04,15.05,16.049,17.009,17.923,18.75,19.501,20.188,20.916,21.649,22.361,23.053,23.735,24.411,25.082,25.643,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
BOWESFIELD 66/11KV,14.08,14.127,14.235,14.39,14.607,14.847,15.056,15.262,15.504,15.754,15.988,16.215,16.436,16.713,17.325,17.924,18.509,19.076,19.61,20.107,20.572,21.07,21.573,22.07,22.558,23.042,23.524,24.003,24.404,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
BRANCEPETH,14.63,14.704,14.961,15.707,16.402,17.194,17.763,18.262,18.862,19.47,20.014,20.516,20.983,21.578,22.969,24.319,25.605,26.827,27.9,28.826,29.642,30.664,31.743,32.806,33.841,34.865,35.881,36.888,37.661,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
BREAMISH STREET,10.206,10.14,10.139,10.672,10.795,10.943,11.03,11.09,11.176,11.268,11.346,11.418,11.481,11.582,12.024,12.463,12.883,13.279,13.62,13.919,14.188,14.517,14.87,15.219,15.559,15.896,16.228,16.557,16.822,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
BRENDA TRADING,21.401,21.299,21.401,21.784,22.427,23.183,23.708,24.144,24.697,25.287,25.843,26.389,26.926,27.54,28.959,30.414,31.799,33.084,34.134,34.997,35.742,36.711,37.767,38.795,39.787,40.763,41.727,42.681,43.417,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
CAMPLESHON ROAD,15.769,15.823,16.117,16.765,17.362,17.953,18.435,18.861,19.385,19.917,20.383,20.805,21.188,21.591,22.509,23.387,24.203,24.953,25.595,26.15,26.643,27.24,27.885,28.516,29.123,29.722,30.314,30.901,31.372,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
CARLEY HILL,15.819,15.797,15.951,16.238,16.682,17.195,17.573,17.897,18.303,18.721,19.096,19.446,19.774,20.218,21.302,22.344,23.333,24.254,25.073,25.788,26.408,27.156,27.951,28.732,29.49,30.239,30.98,31.715,32.272,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
CARLIN HOW T3 T4,14.766,14.752,14.867,15.081,15.425,15.829,16.178,16.51,16.923,17.343,17.716,18.06,18.374,18.77,19.73,20.648,21.527,22.367,23.146,23.86,24.516,25.231,25.958,26.675,27.373,28.066,28.754,29.439,29.984,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
CARR HILL,17.262,17.201,18.051,18.319,18.784,19.345,19.745,20.108,20.564,21.037,21.459,21.857,22.237,22.768,24.101,25.403,26.658,27.855,28.929,29.873,30.718,31.714,32.741,33.749,34.73,35.698,36.657,37.607,38.326,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
CATTERICK CAMP,15.841,15.956,16.203,16.577,17.095,17.677,18.169,18.63,19.174,19.726,20.237,20.722,21.178,21.694,22.804,23.893,24.946,25.955,26.875,27.714,28.488,29.354,30.25,31.137,32.007,32.872,33.734,34.594,35.328,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
CLOSE,22.077,21.85,21.675,21.86,21.773,21.719,21.644,21.572,21.528,21.498,21.469,21.445,21.421,21.443,21.797,22.138,22.463,22.773,23.049,23.299,23.522,23.776,24.036,24.292,24.542,24.788,25.031,25.271,25.463,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
CONEYTHORPE,13.125,13.115,15.558,16.491,16.74,16.991,17.204,17.408,17.67,17.942,18.189,18.423,18.642,18.902,19.51,20.1,20.666,21.207,21.696,22.136,22.536,22.976,23.425,23.865,24.292,24.714,25.133,25.549,25.889,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
CONSETT,22.781,22.788,22.995,24.303,25.002,25.826,26.433,26.975,27.634,28.315,28.946,29.55,30.128,30.813,32.333,33.827,35.25,36.6,37.765,38.753,39.594,40.639,41.742,42.822,43.869,44.901,45.922,46.934,47.728,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
CORPORATION STREET,11.251,11.162,11.132,11.155,11.235,11.339,11.395,11.437,11.507,11.583,11.647,11.704,11.752,11.831,12.143,12.445,12.73,12.997,13.222,13.416,13.587,13.809,14.05,14.288,14.52,14.75,14.978,15.205,15.383,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
COWTON,0.689,0.697,0.716,0.744,0.783,0.826,0.86,0.89,0.926,0.963,0.996,1.027,1.055,1.088,1.159,1.226,1.29,1.35,1.404,1.451,1.492,1.543,1.595,1.647,1.697,1.747,1.796,1.845,1.885,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
CRAMLINGTON T1 T3,11.04,10.953,11.354,11.354,11.4,11.48,11.52,11.552,11.607,11.674,11.742,11.814,11.892,12.017,12.429,12.831,13.216,13.576,13.896,14.179,14.429,14.719,15.019,15.311,15.595,15.874,16.148,16.418,16.629,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
CRAMLINGTON T2 T4,7.28,7.234,7.228,7.271,7.361,7.486,7.564,7.632,7.728,7.841,7.964,8.1,8.247,8.449,8.901,9.343,9.762,10.149,10.483,10.771,11.019,11.312,11.616,11.908,12.189,12.463,12.731,12.996,13.198,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
DARLEY,3.299,3.29,3.306,3.354,3.426,3.504,3.542,3.562,3.587,3.615,3.64,3.664,3.687,3.733,3.937,4.149,4.355,4.552,4.719,4.865,4.998,5.17,5.36,5.549,5.737,5.923,6.107,6.291,6.438,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
DARLINGTON 132/6KV,2.963,2.992,3.089,3.256,3.499,3.758,3.931,4.078,4.257,4.437,4.599,4.749,4.889,5.081,5.575,6.06,6.525,6.965,7.35,7.679,7.971,8.34,8.727,9.107,9.477,9.841,10.202,10.558,10.827,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
DARLINGTON 33/11KV,13.599,13.564,13.655,13.849,14.17,14.533,14.803,15.051,15.369,15.695,15.985,16.254,16.502,16.845,17.802,18.724,19.607,20.451,21.215,21.9,22.524,23.233,23.959,24.672,25.364,26.048,26.724,27.394,27.914,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
DARLINGTON CENTRAL 33/11KV,8.961,8.891,8.864,9.144,9.181,9.226,9.253,9.277,9.321,9.368,9.403,9.432,9.458,9.522,9.79,10.051,10.304,10.549,10.777,10.986,11.178,11.389,11.603,11.813,12.017,12.219,12.418,12.614,12.755,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
DARLINGTON EAST,17.281,17.179,17.19,17.292,17.5,17.746,17.925,18.104,18.351,18.629,18.906,19.195,19.496,19.886,20.771,21.636,22.461,23.233,23.913,24.503,25.017,25.592,26.165,26.713,27.235,27.743,28.239,28.725,29.096,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
DARLINGTON WEST,18.271,18.238,18.907,19.732,20.38,21.135,21.712,22.241,22.903,23.596,24.244,24.877,25.5,26.203,27.617,29.015,30.336,31.564,32.6,33.459,34.194,35.088,36.019,36.913,37.763,38.593,39.407,40.208,40.825,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
DENWICK,17.999,17.954,18.071,19.348,19.754,20.232,20.588,20.914,21.326,21.752,22.139,22.504,22.842,23.294,24.565,25.784,26.947,28.049,29.039,29.925,30.721,31.632,32.567,33.485,34.377,35.257,36.128,36.99,37.683,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
DUNSTON 66/11KV,13.478,13.423,15.06,15.191,15.414,15.65,15.87,16.097,16.4,16.719,17.007,17.278,17.528,17.841,18.522,19.166,19.779,20.363,20.9,21.391,21.842,22.314,22.781,23.235,23.673,24.104,24.531,24.954,25.281,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
DUNSTON 66/20KV,15.408,15.382,16.026,16.295,16.71,17.15,17.488,17.8,18.195,18.6,18.952,19.274,19.57,19.996,21.144,22.263,23.343,24.382,25.337,26.202,26.999,27.894,28.809,29.711,30.59,31.461,32.326,33.184,33.832,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
DURHAM EAST,16.797,16.741,18.252,18.718,18.84,18.987,19.095,19.188,19.31,19.44,19.558,19.67,19.775,19.9,20.408,20.908,21.387,21.846,22.256,22.634,22.984,23.379,23.793,24.204,24.608,25.01,25.409,25.805,26.158,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
EASTFIELD,12.171,12.139,12.219,12.408,12.725,13.105,13.414,13.705,14.069,14.447,14.793,15.124,15.439,15.857,16.903,17.922,18.9,19.832,20.679,21.444,22.142,22.907,23.687,24.449,25.19,25.921,26.644,27.361,27.921,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
EASTGATE CEMENT,7.25,7.217,7.205,7.215,7.249,7.299,7.325,7.347,7.379,7.414,7.445,7.475,7.502,7.562,7.795,8.021,8.241,8.453,8.649,8.831,9.0,9.192,9.39,9.586,9.779,9.97,10.159,10.347,10.496,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
EDUCATIONAL PRECINCT,14.701,14.632,14.698,14.876,15.168,15.477,15.703,15.901,16.17,16.452,16.702,16.933,17.135,17.388,17.989,18.573,19.121,19.633,20.062,20.428,20.751,21.16,21.603,22.038,22.459,22.876,23.29,23.702,24.018,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
ELVINGTON,10.325,10.274,10.998,11.005,11.041,11.092,11.139,11.192,11.27,11.364,11.464,11.573,11.689,11.824,12.077,12.328,12.566,12.788,12.983,13.154,13.307,13.467,13.626,13.777,13.922,14.062,14.2,14.335,14.448,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
FARADAY STREET,21.241,21.125,21.14,21.318,21.665,22.109,22.395,22.622,22.919,23.226,23.493,23.737,23.961,24.289,25.339,26.36,27.331,28.256,29.067,29.776,30.41,31.201,32.05,32.89,33.712,34.526,35.334,36.135,36.747,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
FAWDON T1 & SEATON BURN T1,19.327,19.522,20.119,20.899,21.896,22.753,23.482,24.188,25.056,25.941,26.739,27.478,28.176,28.924,30.339,31.706,33.003,34.225,35.309,36.239,37.061,37.995,38.94,39.855,40.727,41.583,42.429,43.267,43.906,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
FISHBURN,17.176,17.213,17.459,17.933,19.37,20.13,20.671,21.123,21.666,22.225,22.738,23.226,23.694,24.237,25.585,26.951,28.254,29.471,30.495,31.365,32.132,33.107,34.16,35.195,36.202,37.196,38.181,39.157,39.937,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
FLATWORTH CENTRAL,15.24,15.17,16.505,16.827,16.873,16.944,17.013,17.093,17.206,17.338,17.473,17.618,17.772,17.953,18.302,18.644,18.972,19.28,19.556,19.803,20.021,20.245,20.464,20.673,20.872,21.065,21.254,21.441,21.597,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
FOSS ISLANDS,25.199,25.061,25.096,26.532,26.878,27.305,27.599,27.853,28.192,28.551,28.879,29.192,29.486,29.908,31.333,32.717,34.034,35.282,36.393,37.395,38.3,39.338,40.411,41.465,42.492,43.504,44.504,45.492,46.295,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
FOSSWAY 33/11KV,15.76,15.764,15.984,16.418,17.079,17.815,18.37,18.869,19.489,20.129,20.703,21.237,21.735,22.347,23.702,25.02,26.273,27.452,28.481,29.371,30.164,31.131,32.151,33.15,34.12,35.079,36.03,36.975,37.7,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
FOURSTONES 20KV,17.448,17.508,17.853,18.368,19.084,19.755,20.31,20.835,21.513,22.208,22.833,23.408,23.922,24.492,25.54,26.524,27.437,28.285,29.003,29.61,30.136,30.782,31.459,32.118,32.747,33.37,33.988,34.604,35.086,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
FYLANDS BRIDGE,19.95,19.914,20.017,20.281,20.705,21.2,21.55,21.848,22.215,22.595,22.935,23.255,23.562,23.95,24.952,25.957,26.922,27.833,28.625,29.314,29.935,30.696,31.506,32.303,33.081,33.85,34.613,35.37,35.961,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
GALE LANE,11.726,11.706,12.304,12.536,12.889,13.272,13.506,13.683,13.902,14.125,14.309,14.471,14.621,14.821,15.436,16.054,16.643,17.197,17.66,18.04,18.371,18.842,19.365,19.883,20.389,20.89,21.387,21.88,22.249,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
GARWOOD STREET,13.739,13.673,13.692,13.796,13.997,14.25,14.438,14.612,14.837,15.074,15.29,15.498,15.698,15.986,16.783,17.562,18.31,19.027,19.677,20.263,20.795,21.39,21.999,22.596,23.178,23.753,24.321,24.884,25.32,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
GATESHEAD CENTRAL,11.999,11.891,12.72,12.714,14.206,14.297,14.341,14.378,14.444,14.528,14.615,14.712,14.816,14.968,15.396,15.819,16.221,16.596,16.917,17.19,17.424,17.705,17.996,18.276,18.546,18.81,19.068,19.323,19.52,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
GATESHEAD EAST,6.981,6.908,6.85,6.805,6.781,6.784,6.805,6.85,6.923,7.022,7.144,7.29,7.458,7.651,7.942,8.226,8.492,8.734,8.945,9.127,9.277,9.409,9.521,9.618,9.701,9.776,9.846,9.911,9.966,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
GOSFORTH 33/11KV,17.706,17.542,17.436,17.912,17.945,18.003,17.987,17.94,17.915,17.899,17.878,17.855,17.832,17.84,18.086,18.347,18.596,18.83,19.008,19.148,19.268,19.467,19.702,19.937,20.169,20.4,20.63,20.857,21.021,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
GRANGETOWN,19.79,19.74,21.236,21.463,21.867,22.364,22.924,23.575,24.417,25.354,26.323,27.343,28.41,29.523,30.765,31.957,33.06,34.05,34.899,35.597,36.165,36.661,37.078,37.424,37.708,37.959,38.19,38.41,38.579,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
GREATHAM,20.14,19.964,19.807,19.671,19.555,19.457,19.359,19.264,19.18,19.103,19.03,18.963,18.899,18.841,18.886,18.936,18.987,19.038,19.079,19.117,19.15,19.194,19.245,19.297,19.348,19.399,19.451,19.501,19.544,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
GUISBOROUGH T1 T2,16.293,16.317,16.517,17.054,17.559,18.128,18.593,19.029,19.56,20.099,20.581,21.027,21.437,21.907,22.926,23.903,24.832,25.713,26.502,27.194,27.803,28.512,29.244,29.962,30.658,31.347,32.03,32.709,33.247,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
GUISBOROUGH T3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
HARLOW GREEN,14.992,14.897,14.898,15.035,15.299,15.623,15.768,15.85,15.963,16.083,16.178,16.262,16.339,16.514,17.223,17.942,18.634,19.288,19.836,20.291,20.687,21.252,21.877,22.497,23.107,23.71,24.307,24.899,25.334,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
HARMIRE BRIDGE,13.43,13.484,13.696,14.035,14.526,15.051,15.49,15.917,16.45,17.005,17.519,18.011,18.471,18.975,19.901,20.782,21.609,22.384,23.055,23.637,24.15,24.746,25.353,25.942,26.506,27.061,27.609,28.153,28.605,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
HARRATON,18.3,18.132,20.991,23.402,23.4,23.425,23.43,23.443,23.495,23.565,23.632,23.706,23.786,23.926,24.352,24.767,25.166,25.545,25.89,26.195,26.465,26.761,27.056,27.342,27.616,27.885,28.15,28.412,28.603,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
HARROGATE 132/11KV,27.001,27.024,27.317,28.112,28.795,29.495,30.016,30.476,31.049,31.641,32.173,32.673,33.143,33.721,35.21,36.675,38.078,39.403,40.57,41.595,42.51,43.601,44.745,45.872,46.968,48.052,49.128,50.196,51.064,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
HARROGATE WEST,11.52,11.493,11.542,11.65,11.816,11.982,12.097,12.189,12.309,12.433,12.542,12.643,12.734,12.844,13.22,13.602,13.97,14.318,14.616,14.877,15.113,15.402,15.714,16.023,16.326,16.627,16.925,17.222,17.469,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
HARTMOOR 66/20KV,19.174,19.202,19.498,20.076,20.923,21.848,22.504,23.047,23.718,24.402,25.01,25.571,26.086,26.678,28.131,29.579,30.95,32.22,33.272,34.153,34.928,35.964,37.104,38.227,39.319,40.401,41.475,42.542,43.379,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
HAWTHORN PIT,20.362,20.381,23.224,24.682,25.269,25.956,26.504,27.019,27.645,28.29,28.884,29.451,29.996,30.621,31.969,33.265,34.495,35.652,36.68,37.574,38.347,39.25,40.178,41.081,41.952,42.808,43.654,44.491,45.151,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
HAXBY ROAD T2 T3,10.756,10.829,12.084,12.481,13.015,13.531,13.915,14.235,14.63,15.031,15.389,15.717,16.023,16.356,17.14,17.91,18.633,19.297,19.851,20.314,20.718,21.249,21.836,22.413,22.97,23.521,24.067,24.608,25.027,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
HEBBURN,3.5,3.476,3.476,3.511,3.576,3.659,3.723,3.785,3.867,3.963,4.068,4.183,4.308,4.451,4.697,4.949,5.187,5.404,5.582,5.727,5.849,5.987,6.127,6.259,6.381,6.499,6.612,6.723,6.809,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
HEBBURN WEST,2.602,2.584,2.942,3.223,3.247,3.283,3.304,3.318,3.334,3.35,3.364,3.377,3.389,3.407,3.567,3.729,3.885,4.034,4.167,4.287,4.397,4.521,4.65,4.777,4.902,5.024,5.145,5.263,5.367,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
HEDWORTH,12.799,12.741,12.797,12.987,13.301,13.666,13.906,14.087,14.313,14.547,14.752,14.943,15.124,15.355,16.048,16.761,17.445,18.084,18.616,19.061,19.449,19.958,20.522,21.078,21.62,22.156,22.687,23.213,23.613,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
HEIGHINGTON,13.09,12.928,12.775,12.629,12.492,12.362,12.239,12.122,12.012,11.907,11.807,11.712,11.621,11.535,11.466,11.399,11.336,11.274,11.215,11.157,11.101,11.047,10.995,10.944,10.895,10.846,10.798,10.75,10.701,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
HEXHAM,21.665,21.464,21.325,21.237,21.206,21.197,21.157,21.115,21.11,21.12,21.128,21.14,21.152,21.198,21.456,21.703,21.933,22.148,22.325,22.469,22.585,22.741,22.907,23.068,23.221,23.371,23.518,23.663,23.766,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
HIGH BARMSTON,19.19,19.029,18.938,18.931,19.024,19.207,19.349,19.532,19.8,20.138,20.529,20.98,21.489,22.166,23.41,24.623,25.779,26.857,27.821,28.665,29.397,30.162,30.898,31.589,32.243,32.873,33.485,34.086,34.538,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
