Primary,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
BIRTLEY GROVE 66/20KV,0,1,1,2,3,5,7,10,14,19,24,29,35,41,47,53,60,66,72,77,82,86,90,92,94,96,97,97,97,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
BLAYDON BURN,1,2,3,5,9,13,20,28,38,51,65,80,95,111,128,145,162,179,195,210,223,234,243,251,256,260,262,264,265,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
BLUCHER 33/11KV,0,1,1,3,4,6,9,13,18,24,31,38,45,53,61,69,77,85,93,100,106,112,116,120,122,124,125,126,126,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
BOLDON DOWNHILL,0,1,1,2,3,4,7,9,13,17,22,27,32,37,43,49,54,60,66,71,75,79,82,84,86,87,88,89,89,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,1,3,5,10,16,24,36,51,70,93,118,145,173,203,233,264,295,326,355,382,406,427,444,457,466,473,478,481,482,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
BOWESFIELD 33/11KV,1,2,4,7,12,19,28,40,55,73,92,114,136,159,182,207,231,255,278,299,318,334,347,358,365,371,374,376,378,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
BOWESFIELD 66/11KV,0,0,1,1,2,4,5,8,10,14,17,21,26,30,34,39,43,48,52,56,60,63,65,67,69,70,70,71,71,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
BRANCEPETH,0,0,0,1,1,2,3,4,6,8,10,12,15,17,20,22,25,28,30,32,34,36,38,39,40,40,41,41,41,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
BREAMISH STREET,0,0,0,0,0,1,1,1,2,2,3,4,4,5,6,7,7,8,9,10,10,11,11,11,12,12,12,12,12,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
BRENDA TRADING,1,3,5,10,15,24,36,51,70,92,118,145,173,202,232,263,295,325,355,381,405,426,442,456,465,472,477,479,481,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
CAMPLESHON ROAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
CARLEY HILL,0,1,1,2,3,5,8,11,15,20,25,31,37,43,49,56,63,69,75,81,86,90,94,97,99,100,101,102,102,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
CARLIN HOW T3 T4,0,0,0,0,1,1,2,3,3,5,6,7,9,10,12,13,15,16,18,19,20,21,22,23,23,24,24,24,24,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
CARR HILL,1,1,2,4,6,10,14,20,28,37,47,57,69,80,92,105,117,129,141,152,161,169,176,181,185,188,189,191,191,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
CATTERICK CAMP,0,0,1,1,2,3,4,6,9,12,15,18,22,25,29,33,37,41,44,48,51,53,55,57,58,59,60,60,60,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
CLOSE,0,0,1,1,1,2,3,5,6,9,11,13,16,19,21,24,27,30,33,35,37,39,41,42,43,44,44,44,45,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
CONEYTHORPE,0,0,1,2,3,4,6,9,12,16,20,25,29,34,39,45,50,55,60,65,69,72,75,77,79,80,81,82,82,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
CONSETT,1,1,3,5,8,13,19,27,37,49,62,77,92,107,123,140,156,172,188,202,215,226,234,241,247,250,253,254,255,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
CORPORATION STREET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
COWTON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
CRAMLINGTON T1 T3,0,1,1,2,3,5,7,11,15,19,25,30,36,42,49,55,62,68,74,80,85,89,93,96,98,99,100,101,101,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
CRAMLINGTON T2 T4,1,1,2,4,6,10,15,21,29,38,48,59,70,82,95,107,120,133,144,155,165,173,180,186,190,192,194,195,196,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
DARLEY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
DARLINGTON 132/6KV,0,0,0,1,1,1,2,3,4,5,6,8,10,11,13,14,16,18,20,21,22,23,24,25,26,26,26,26,26,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
DARLINGTON 33/11KV,0,0,1,1,1,2,3,5,6,9,11,13,16,19,21,24,27,30,33,35,37,39,41,42,43,44,44,44,45,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
DARLINGTON CENTRAL 33/11KV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
DARLINGTON EAST,1,2,5,8,14,21,31,44,61,81,103,126,151,176,203,230,257,284,309,333,354,371,386,397,406,412,416,418,420,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
DARLINGTON WEST,2,3,7,12,19,29,44,63,86,114,145,178,213,249,286,324,362,400,436,469,498,524,544,560,572,581,586,590,592,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
DENWICK,0,1,1,2,3,5,8,11,15,20,25,31,37,43,49,56,63,69,75,81,86,90,94,97,99,100,101,102,102,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
DUNSTON 66/11KV,0,1,1,2,3,5,7,11,15,19,25,30,36,42,49,55,62,68,74,80,85,89,93,96,98,99,100,101,101,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
DUNSTON 66/20KV,0,0,0,1,1,1,2,3,4,6,7,9,10,12,14,16,18,20,21,23,24,26,27,27,28,28,29,29,29,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
DURHAM EAST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
EASTFIELD,0,1,2,4,6,9,13,19,26,35,44,54,65,76,87,99,110,122,133,143,152,160,166,171,174,177,179,180,180,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
EASTGATE CEMENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
EDUCATIONAL PRECINCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
ELVINGTON,0,1,2,3,4,7,10,15,20,26,34,41,49,58,66,75,84,93,101,109,115,121,126,130,133,135,136,137,137,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
FARADAY STREET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
FAWDON T1 & SEATON BURN T1,1,1,2,4,7,10,15,22,30,40,51,62,74,87,100,113,127,140,152,164,174,183,190,196,200,203,205,206,207,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
FISHBURN,1,1,3,4,7,11,16,24,32,43,54,67,80,94,107,122,136,150,164,176,187,197,205,211,215,218,220,222,223,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
FLATWORTH CENTRAL,0,1,2,4,6,9,13,19,26,34,43,53,64,74,85,97,108,120,130,140,149,156,163,167,171,173,175,176,177,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
FOSS ISLANDS,0,1,2,3,5,7,11,15,21,28,35,43,52,61,70,79,88,98,106,114,122,128,133,137,140,142,143,144,144,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
FOSSWAY 33/11KV,0,1,2,4,6,9,13,19,26,35,44,54,65,76,87,99,110,122,133,143,152,160,166,171,174,177,179,180,180,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
FOURSTONES 20KV,0,0,0,0,1,1,2,3,3,5,6,7,9,10,12,13,15,16,18,19,20,21,22,23,23,24,24,24,24,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
FYLANDS BRIDGE,0,1,1,2,4,6,9,12,17,23,29,35,42,50,57,65,72,80,87,93,99,104,108,112,114,116,117,117,118,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
GALE LANE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
GARWOOD STREET,0,1,1,2,3,5,7,10,13,18,22,27,33,38,44,50,56,62,67,72,77,81,84,87,88,90,91,91,91,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
GATESHEAD CENTRAL,0,1,2,3,5,8,11,16,22,30,38,46,55,65,74,84,94,104,113,122,130,136,142,146,149,151,153,153,154,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
GATESHEAD EAST,1,2,4,6,10,15,23,33,45,59,75,93,111,129,149,169,189,208,227,244,259,272,283,292,298,302,305,307,308,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
GOSFORTH 33/11KV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
GRANGETOWN,3,7,13,23,37,57,84,120,165,218,278,342,409,478,549,622,696,769,838,901,957,1006,1045,1076,1099,1115,1126,1133,1137,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
GREATHAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
GUISBOROUGH T1 T2,0,0,0,1,1,2,2,3,5,6,8,9,11,13,15,17,19,21,23,25,26,28,29,30,30,31,31,31,31,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
HARLOW GREEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
HARMIRE BRIDGE,1,1,2,4,7,10,15,21,29,39,49,61,73,85,98,111,124,137,149,160,170,179,186,191,195,198,200,201,202,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
HARRATON,0,1,2,3,5,7,11,15,21,27,35,43,51,60,69,78,88,97,105,113,121,127,132,136,138,140,142,143,143,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
HARROGATE 132/11KV,0,1,2,3,4,7,10,15,20,26,34,41,49,58,66,75,84,93,101,109,115,121,126,130,133,135,136,137,137,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
HARROGATE WEST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
HARTMOOR 66/20KV,0,0,1,1,2,3,4,6,9,12,15,18,22,25,29,33,37,41,44,48,51,53,55,57,58,59,60,60,60,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
HAWTHORN PIT,1,2,3,6,9,14,21,29,40,53,68,84,100,117,134,152,170,188,205,220,234,246,255,263,269,273,275,277,278,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
HAXBY ROAD T2 T3,0,0,1,1,2,3,5,7,9,12,16,20,23,27,31,36,40,44,48,51,55,57,60,61,63,64,64,65,65,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
HEBBURN,0,1,2,3,6,9,13,18,25,33,42,52,62,72,83,94,105,116,127,136,145,152,158,163,166,169,170,171,172,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
HEBBURN WEST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
HEDWORTH,0,0,1,1,2,3,5,7,10,13,16,20,24,28,32,36,41,45,49,52,56,59,61,63,64,65,66,66,66,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
HEIGHINGTON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
HEXHAM,0,0,1,1,2,3,5,7,10,13,16,20,24,28,33,37,41,46,50,53,57,60,62,64,65,66,67,67,67,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
HIGH BARMSTON,2,5,9,16,26,40,59,85,117,154,196,241,288,337,387,439,491,543,591,636,676,710,738,760,776,787,795,800,803,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
HIGH FLATTS,0,0,0,1,1,2,3,4,5,7,9,11,13,15,17,20,22,24,27,29,30,32,33,34,35,35,36,36,36,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
HOUGHTON,0,1,2,4,6,9,13,19,26,35,44,55,65,76,88,99,111,123,134,144,153,161,167,172,176,178,180,181,182,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
HOWDON,0,1,1,2,4,6,9,12,17,22,29,35,42,49,56,64,71,79,86,92,98,103,107,110,113,114,116,116,117,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
HUNTINGTON NEW LANE,0,1,1,2,3,4,7,10,13,17,22,27,32,38,44,49,55,61,66,72,76,80,83,85,87,89,89,90,90,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
HUSTHWAITE 33/11KV,0,1,1,2,4,6,9,12,17,22,28,35,42,49,56,63,71,78,85,92,97,102,106,109,112,113,114,115,116,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
JARROW,0,0,1,1,2,3,4,6,8,11,14,17,20,24,27,31,35,38,42,45,48,50,52,54,55,55,56,56,57,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
KENTON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
KIELDER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
KILLINGWORTH,0,1,1,3,4,6,9,13,19,24,31,38,46,54,62,70,78,86,94,101,107,113,117,121,123,125,126,127,128,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
KIRBYMOORSIDE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
LEAM CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
LINTON 66/20KV,0,0,1,1,2,3,5,6,9,12,15,18,22,26,30,34,38,41,45,49,52,54,56,58,59,60,61,61,61,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
LONGBENTON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
LOW SPENNYMOOR,0,1,1,2,4,6,8,12,16,21,27,34,40,47,54,61,68,76,82,89,94,99,103,106,108,110,111,111,112,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
LYNEMOUTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
MADDISON STREET,0,0,0,0,0,1,1,1,2,2,3,4,4,5,6,7,7,8,9,10,10,11,11,11,12,12,12,12,12,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
MALLEABLE,1,1,3,5,8,12,18,26,36,47,60,74,89,104,119,135,151,167,182,195,208,218,227,233,238,242,244,246,247,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
MALTON,0,1,2,3,6,9,13,19,26,34,43,53,63,74,85,96,108,119,129,139,148,155,161,166,170,172,174,175,176,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
MEADOWFIELD,0,0,1,1,2,4,5,8,10,14,18,22,26,30,35,39,44,49,53,57,61,64,66,68,70,71,71,72,72,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
MELROSEGATE 33/11KV,0,0,0,0,1,1,2,3,3,5,6,7,9,10,12,13,15,16,18,19,20,21,22,23,23,24,24,24,24,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
MILLBANK LANE,0,1,1,2,4,6,9,13,18,24,30,37,44,52,59,67,75,83,90,97,103,109,113,116,119,120,122,122,123,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
MONKSEATON,0,0,0,0,0,1,1,1,2,2,3,4,4,5,6,7,7,8,9,10,10,11,11,11,12,12,12,12,12,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
MOOR MONKTON PUMPS,0,0,1,1,2,3,4,6,8,10,13,16,19,23,26,30,33,37,40,43,46,48,50,51,52,53,54,54,54,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
MORPETH,0,1,1,2,4,5,8,12,16,21,27,33,39,46,53,60,67,74,81,87,92,97,101,104,106,107,108,109,109,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
MOUNT ROAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
NEWBURN HAUGH,0,1,1,2,3,4,7,9,13,17,21,26,32,37,42,48,54,59,65,70,74,78,81,83,85,86,87,88,88,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
NEWBY,0,0,0,0,1,1,2,3,3,5,6,7,9,10,12,13,15,16,18,19,20,21,22,23,23,24,24,24,24,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
NEWCASTLE AIRPORT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
NEWTON AYCLIFFE SOUTH,0,0,0,1,1,2,2,4,5,6,8,10,12,14,16,18,21,23,25,27,28,30,31,32,33,33,33,34,34,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
NORTH STREET,0,0,0,1,1,2,3,4,6,8,10,13,15,18,20,23,26,28,31,33,35,37,39,40,41,41,42,42,42,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
NORTH TEES T1 T2,2,4,8,14,23,36,53,76,104,138,175,216,258,301,346,392,439,485,528,568,604,634,659,679,693,703,710,714,717,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
NORTH TEES T3 T4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
NORTHALLERTON,0,1,1,2,3,4,7,10,13,17,22,27,32,38,44,49,55,61,66,72,76,80,83,85,87,89,89,90,90,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
NORTON 132/11KV,0,0,0,1,1,1,2,3,4,5,6,8,10,11,13,14,16,18,20,21,22,23,24,25,26,26,26,26,26,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
OATLANDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
OFFERTON 33/11KV,0,0,1,1,2,4,5,8,11,14,18,22,26,31,35,40,45,50,54,58,62,65,67,69,71,72,73,73,73,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
PALLION TRADING,0,0,0,0,1,1,2,3,3,5,6,7,9,10,12,13,15,16,18,19,20,21,22,23,23,24,24,24,24,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
PETERLEE INDUSTRIAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
PETERLEE WEST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
PILGRIM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
POTTER HOUSE T1 T3,0,0,1,1,2,4,5,8,10,14,18,22,26,30,35,39,44,49,53,57,61,64,66,68,70,71,71,72,72,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
POTTER HOUSE T4 T5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
PRISSICK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
RAVENSCAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
RAWCLIFFE LANE,0,0,0,1,1,2,3,5,6,8,11,13,16,18,21,24,27,29,32,34,36,38,40,41,42,42,43,43,43,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
REDCAR,2,3,6,11,18,28,42,60,82,108,138,169,202,237,272,308,345,381,415,446,474,498,518,533,544,552,558,561,563,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
RESERVOIR,1,2,3,6,10,15,22,32,44,58,73,90,108,126,145,165,184,203,222,238,253,266,276,285,291,295,298,300,301,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
RICHMOND T1,0,1,2,4,6,9,13,19,26,34,43,53,64,74,85,97,108,120,130,140,149,156,163,167,171,173,175,176,177,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
RICHMOND T2,0,0,0,0,1,1,1,2,3,3,4,5,6,8,9,10,11,12,13,14,15,16,17,17,17,18,18,18,18,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
RIPON,1,2,4,7,12,18,27,39,53,70,89,110,131,154,177,200,224,247,269,290,308,323,336,346,354,359,362,364,366,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric HGVs
