Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
BLUCHER 33/11KV,35878.07,36371.528,36055.844,35760.847,35486.646,35231.804,34995.583,34774.372,34568.42,34377.311,34201.755,34038.227,33885.85,33745.491,33618.243,33502.208,33394.974,33295.26,33205.474,33126.038,33056.031,32994.254,32939.818,32884.302,32839.144,32798.647,32762.033,32728.517,32697.298,32667.565,NPgN,Primary,NPg Planning Scenario,I&C (MWh)
BOLDON DOWNHILL,32748.348,36710.509,36311.94,35931.881,35569.629,35224.486,34895.748,34582.71,34284.664,34000.903,33730.783,33473.65,33228.806,32995.534,32773.149,32560.964,32358.297,32164.465,31978.777,31800.549,31629.092,31463.726,31303.762,31148.342,30997.071,30849.151,30703.906,30560.658,30418.732,30277.451,NPgN,Primary,NPg Planning Scenario,I&C (MWh)
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,49912.498,53680.347,53443.015,53223.585,53022.282,52840.726,52679.598,52538.766,52415.678,52310.696,52228.929,52170.72,52135.481,52120.506,52121.533,52142.756,52184.634,52246.683,52324.553,52416.9,52523.695,52644.012,52777.036,52910.678,53060.764,53219.405,53385.48,53557.833,53735.264,53916.532,NPgN,Primary,NPg Planning Scenario,I&C (MWh)
BOWESFIELD 33/11KV,20466.359,20321.671,20186.984,20061.433,19944.373,19835.855,19735.433,19642.979,19558.177,19480.777,19411.686,19350.841,19298.137,19253.005,19215.378,19184.646,19161.149,19144.368,19133.834,19128.957,19129.329,19134.547,19144.071,19154.965,19171.066,19190.141,19211.74,19235.4,19260.645,19286.99,NPgN,Primary,NPg Planning Scenario,I&C (MWh)
BOWESFIELD 66/11KV,46098.17,45772.894,45470.133,45187.934,44924.848,44680.988,44455.353,44247.657,44057.183,43883.374,43728.279,43591.754,43473.566,43372.432,43288.204,43219.506,43167.108,43129.842,43106.648,43096.198,43097.576,43109.87,43131.866,43156.942,43193.753,43237.267,43286.467,43340.311,43397.729,43457.624,NPgN,Primary,NPg Planning Scenario,I&C (MWh)
BRANCEPETH,36393.858,36543.288,36092.287,35662.012,35251.665,34860.449,34487.569,34132.235,33793.656,33471.044,33163.614,32870.583,32591.17,32324.597,32070.086,31826.864,31594.159,31371.2,31157.219,30951.451,30753.132,30561.5,30375.795,30195.261,30019.142,29846.683,29677.135,29509.747,29343.772,29178.464,NPgN,Primary,NPg Planning Scenario,I&C (MWh)
BREAMISH STREET,22801.222,23616.602,23416.219,23228.982,23054.96,22893.241,22743.354,22603.002,22472.345,22351.117,22239.774,22136.071,22039.451,21950.466,21869.814,21796.288,21728.352,21665.192,21608.342,21558.072,21513.796,21474.751,21440.373,21405.3,21376.817,21351.296,21328.243,21307.16,21287.538,21268.859,NPgN,Primary,NPg Planning Scenario,I&C (MWh)
BRENDA TRADING,41558.653,47216.657,46701.547,46210.107,45741.426,45294.594,44868.702,44462.848,44076.128,43707.643,43356.496,43021.793,42702.642,42398.154,42107.442,41829.622,41563.811,41309.131,41064.705,40829.658,40603.117,40384.213,40172.08,39965.851,39764.664,39567.658,39373.977,39182.763,38993.164,38804.328,NPgN,Primary,NPg Planning Scenario,I&C (MWh)
CAMPLESHON ROAD,30032.238,29655.46,29296.352,28954.174,28628.189,28317.75,28022.27,27741.157,27473.778,27219.476,26977.643,26747.769,26529.123,26321.095,26123.054,25934.45,25754.649,25583.065,25418.995,25261.81,25110.884,24965.607,24825.339,24690.078,24558.246,24429.607,24303.537,24179.415,24056.618,23934.524,NPgN,Primary,NPg Planning Scenario,I&C (MWh)
CARLEY HILL,42381.499,41853.069,41349.388,40869.417,40412.273,39977.082,39562.951,39168.98,38794.261,38437.882,38099.103,37777.154,37471.137,37180.104,36903.187,36639.517,36388.227,36148.45,35919.293,35699.877,35489.31,35286.717,35091.202,34901.4,34717.206,34537.421,34361.165,34187.556,34015.714,33844.758,NPgN,Primary,NPg Planning Scenario,I&C (MWh)
CARLIN HOW T3 T4,29510.173,29297.359,29099.178,28914.809,28742.599,28583.511,28436.851,28302.319,28178.85,28065.579,27963.99,27874.417,27796.726,27730.106,27674.154,27627.666,27591.11,27564.148,27545.661,27535.203,27532.193,27536.18,27546.234,27561.605,27582.329,27607.456,27636.334,27668.299,27702.67,27738.746,NPgN,Primary,NPg Planning Scenario,I&C (MWh)
CARR HILL,31683.031,31271.878,30879.46,30505.081,30148.046,29807.66,29483.234,29174.078,28879.505,28598.828,28331.366,28076.436,27833.358,27601.456,27380.052,27168.474,26966.049,26772.107,26585.979,26406.999,26234.501,26067.824,25906.306,25749.286,25596.109,25446.116,25298.656,25153.074,25008.721,24864.946,NPgN,Primary,NPg Planning Scenario,I&C (MWh)
CATTERICK CAMP,48769.369,48500.383,48256.12,48035.454,47837.799,47656.615,47495.417,47352.836,47225.974,47119.19,47031.575,46964.619,46920.374,46894.109,46887.08,46898.588,46930.023,46981.34,47047.806,47129.021,47223.292,47329.919,47447.57,47566.34,47700.447,47842.382,47991.047,48145.311,48304,48465.904,NPgN,Primary,NPg Planning Scenario,I&C (MWh)
CLOSE,89877.32,90650.148,89859.906,89121.48,88435.151,87797.315,87206.122,86652.52,86137.137,85658.929,85219.683,84810.558,84429.358,84078.26,83760.007,83469.841,83201.718,82952.424,82728.002,82529.511,82354.648,82200.4,82064.548,81925.97,81813.357,81712.418,81621.21,81537.763,81460.072,81386.102,NPgN,Primary,NPg Planning Scenario,I&C (MWh)
CONEYTHORPE,41042.695,43362.99,43147.901,42948.11,42763.722,42595.914,42445.128,42311.255,42192.221,42088.302,42003.306,41937.468,41890.28,41859.623,41842.145,41841.006,41856.514,41888.224,41932.755,41989.017,42056.933,42135.738,42224.742,42314.676,42417.532,42527.236,42642.874,42763.499,42888.136,43015.774,NPgN,Primary,NPg Planning Scenario,I&C (MWh)
CONSETT,72580.04,75997.008,75142.004,74327.687,73552.36,72814.774,72112.999,71445.741,70811.328,70208.242,69635.395,69091.337,68574.657,68083.725,67616.752,67172.414,66749.329,66346.1,65961.083,65592.703,65239.528,64900.062,64572.829,64256.943,63949.829,63650.426,63357.226,63068.719,62783.393,62499.738,NPgN,Primary,NPg Planning Scenario,I&C (MWh)
CORPORATION STREET,36298.45,35958.301,35639.702,35342.026,35065.388,34808.332,34570.112,34347.063,34139.443,33946.83,33769.952,33605.23,33451.778,33310.477,33182.444,33065.752,32957.956,32857.757,32767.604,32687.928,32617.799,32555.999,32501.631,32446.144,32401.157,32360.887,32324.549,32291.345,32260.467,32231.093,NPgN,Primary,NPg Planning Scenario,I&C (MWh)
COWTON,1425.231,1414.37,1404.247,1394.789,1385.97,1377.774,1370.147,1363.192,1356.728,1350.879,1345.559,1340.839,1336.69,1333.103,1329.956,1327.281,1325.104,1323.359,1322.014,1321.037,1320.41,1320.116,1320.112,1320.385,1320.882,1321.583,1322.457,1323.471,1324.594,1325.791,NPgN,Primary,NPg Planning Scenario,I&C (MWh)
CRAMLINGTON T1 T3,45488.362,45885.847,45540.79,45218.486,44917.421,44638.272,44378.34,44138.014,43915.839,43711.09,43525.152,43357.572,43208.093,43075.377,42957.279,42853.908,42765.064,42690.463,42628.615,42578.335,42539.118,42510.125,42490.587,42482.578,42479.991,42484.02,42493.674,42507.942,42525.791,42546.165,NPgN,Primary,NPg Planning Scenario,I&C (MWh)
CRAMLINGTON T2 T4,25342.349,25137.281,24945.547,24766.469,24599.201,24444.13,24299.748,24166.288,24042.936,23929.287,23826.117,23733.186,23650.353,23576.867,23511.521,23454.386,23405.36,23364.291,23330.331,23302.814,23281.461,23265.804,23255.418,23251.517,23250.606,23253.387,23259.309,23267.808,23278.309,23290.222,NPgN,Primary,NPg Planning Scenario,I&C (MWh)
DARLEY,7640.707,7600.294,7563.623,7529.701,7498.56,7470.448,7445.47,7423.601,7404.455,7388.083,7375.268,7366.06,7360.368,7357.777,7357.638,7360.591,7366.703,7375.903,7387.523,7401.359,7417.406,7435.521,7455.58,7475.731,7498.399,7522.376,7547.489,7573.562,7600.411,7627.847,NPgN,Primary,NPg Planning Scenario,I&C (MWh)
DARLINGTON 132/6KV,4861.935,4798.884,4738.708,4681.298,4626.549,4574.354,4524.607,4477.202,4432.035,4388.999,4347.991,4308.905,4271.638,4236.085,4202.142,4169.707,4138.676,4108.946,4080.416,4052.981,4026.541,4000.994,3976.238,3952.173,3928.696,3905.708,3883.108,3860.796,3838.672,3816.637,NPgN,Primary,NPg Planning Scenario,I&C (MWh)
DARLINGTON 33/11KV,33155.03,32725.139,32314.845,31923.418,31550.133,31194.263,30855.087,30531.883,30223.934,29930.521,29650.931,29384.45,29130.368,28887.976,28656.567,28435.436,28223.879,28021.196,27826.688,27639.656,27459.405,27285.242,27116.474,26952.412,26792.367,26635.652,26481.584,26329.479,26178.655,26028.435,NPgN,Primary,NPg Planning Scenario,I&C (MWh)
DARLINGTON CENTRAL 33/11KV,31857.686,48964.578,48570.301,48194.155,47835.44,47493.461,47167.523,46856.934,46561.001,46279.038,46010.357,45754.273,45510.103,45277.166,45054.783,44842.275,44638.968,44444.188,44257.263,44077.522,43904.297,43736.922,43574.731,43417.062,43263.253,43112.645,42964.58,42818.402,42673.455,42529.088,NPgN,Primary,NPg Planning Scenario,I&C (MWh)
DARLINGTON EAST,63654.2,63709.915,62927.167,62180.538,61468.624,60790.054,60143.442,59527.417,58940.603,58381.633,57849.193,57341.929,56858.491,56397.512,55957.651,55537.547,55135.882,54751.307,54382.477,54028.047,53686.682,53357.051,53037.821,52727.561,52425.129,52129.132,51838.253,51551.18,51266.602,50983.214,NPgN,Primary,NPg Planning Scenario,I&C (MWh)
DARLINGTON WEST,44299.033,43724.508,43176.17,42653.045,42154.161,41678.551,41225.248,40793.288,40381.712,39989.562,39615.882,39259.719,38920.125,38596.151,38286.853,37991.29,37708.52,37437.608,37177.619,36927.621,36686.685,36453.883,36228.292,36008.989,35795.054,35585.57,35379.623,35176.3,34974.692,34773.889,NPgN,Primary,NPg Planning Scenario,I&C (MWh)
DENWICK,59008.774,59075.574,58625.969,58205.892,57813.37,57449.287,57110.138,56796.459,56506.351,56238.869,55995.792,55776.564,55580.851,55406.898,55251.904,55116.02,54999.004,54900.497,54818.528,54751.547,54698.902,54659.507,54632.368,54620.261,54615.127,54618.571,54629.307,54646.026,54667.386,54692.021,NPgN,Primary,NPg Planning Scenario,I&C (MWh)
DUNSTON 66/11KV,47790.425,51164.54,50572.363,50007.402,49468.608,48954.935,48465.339,47998.782,47554.225,47130.634,46726.98,46342.232,45975.366,45625.36,45291.194,44971.85,44666.316,44373.579,44092.632,43822.468,43562.086,43310.485,43066.667,42829.637,42598.405,42371.979,42149.375,41929.606,41711.693,41494.655,NPgN,Primary,NPg Planning Scenario,I&C (MWh)
DUNSTON 66/20KV,52476.893,52890.636,52240.419,51620.086,51028.485,50464.467,49926.888,49414.605,48926.48,48461.377,48018.164,47595.712,47192.895,46808.591,46441.679,46091.043,45755.57,45434.15,45125.675,44829.041,44543.147,44266.894,43999.189,43738.937,43485.05,43236.442,42992.028,42750.729,42511.467,42273.166,NPgN,Primary,NPg Planning Scenario,I&C (MWh)
DURHAM EAST,58797.981,63203.654,62475.691,61781.196,61118.881,60487.459,59885.649,59312.172,58765.752,58245.118,57749.001,57276.139,56825.269,56395.134,55984.481,55592.058,55216.619,54856.92,54511.72,54179.782,53859.873,53550.763,53251.224,52960.032,52675.967,52397.812,52124.352,51854.376,51586.677,51320.05,NPgN,Primary,NPg Planning Scenario,I&C (MWh)
EASTFIELD,41981.15,42920.106,42481.265,42065.37,41671.348,41298.342,40945.628,40612.262,40297.625,40000.291,39720.134,39457.166,39210.269,38977.957,38760.041,38555.424,38363.655,38183.913,38015.155,37856.429,37707.047,37566.171,37432.881,37306.896,37186.413,37070.936,36959.581,36851.455,36745.658,36641.284,NPgN,Primary,NPg Planning Scenario,I&C (MWh)
EASTGATE CEMENT,17513.549,17291.026,17078.798,16876.475,16683.66,16500.008,16325.098,16158.58,16000.064,15849.177,15705.591,15568.944,15438.874,15315,15196.92,15084.286,14976.744,14873.939,14775.488,14681.018,14590.171,14502.584,14417.894,14335.806,14255.839,14177.679,14100.964,14025.331,13950.418,13875.864,NPgN,Primary,NPg Planning Scenario,I&C (MWh)
EDUCATIONAL PRECINCT,42753.995,42353.404,41978.194,41627.628,41301.842,40999.12,40718.582,40455.914,40211.418,39984.598,39776.311,39582.34,39401.643,39235.259,39084.501,38947.102,38820.18,38702.205,38596.063,38502.263,38419.707,38346.962,38282.97,38217.658,38164.717,38117.331,38074.576,38035.513,37999.189,37964.637,NPgN,Primary,NPg Planning Scenario,I&C (MWh)
ELVINGTON,54891.087,54315.542,53771.428,53256.679,52769.418,52308.544,51873.455,51463.594,51078.028,50715.415,50375.071,50057.182,49759.819,49482.093,49222.921,48981.949,48758.109,48550.758,48358.109,48178.973,48012.27,47857.045,47712.011,47581.499,47456.015,47337.783,47225.645,47118.428,47014.948,46914.008,NPgN,Primary,NPg Planning Scenario,I&C (MWh)
FARADAY STREET,84697.091,83609.741,82572.259,81582.749,80639.338,79740.218,78883.543,78067.5,77290.264,76550.022,75845.064,75173.6,74533.845,73923.976,73342.22,72786.761,72255.87,71747.748,71260.605,70792.647,70342.098,69907.188,69486.141,69076.979,68678.308,68288.22,67904.962,67526.788,67151.951,66778.711,NPgN,Primary,NPg Planning Scenario,I&C (MWh)
FAWDON T1 & SEATON BURN T1,33740.208,34141.775,33867.664,33611.669,33373.399,33152.426,32947.514,32756.95,32580.423,32417.47,32268.959,32132.903,32008.645,31896.388,31795.924,31706.366,31626.394,31555.294,31493.729,31441.496,31397.896,31362.034,31333.166,31308.281,31290.363,31277.205,31268.075,31262.228,31258.904,31257.329,NPgN,Primary,NPg Planning Scenario,I&C (MWh)
FISHBURN,45877.905,45283.428,44716.064,44174.802,43658.633,43166.559,42697.577,42250.692,41824.909,41419.239,41032.699,40664.304,40313.075,39978.027,39658.185,39352.572,39060.22,38780.158,38511.417,38253.031,38004.039,37763.479,37530.394,37303.814,37082.812,36866.427,36653.712,36443.722,36235.514,36028.148,NPgN,Primary,NPg Planning Scenario,I&C (MWh)
FLATWORTH CENTRAL,43746.036,59493.865,59180.263,58887.894,58615.816,58364.946,58133.164,57920.43,57725.828,57548.641,57390.363,57250.042,57126.614,57020.284,56929.036,56853.032,56791.736,56744.973,56711.315,56689.656,56679.1,56678.811,56687.838,56710.653,56738.339,56773.149,56814.131,56860.313,56910.695,56964.254,NPgN,Primary,NPg Planning Scenario,I&C (MWh)
FOSS ISLANDS,78587.166,80479.917,79506.444,78577.717,77692.012,76847.609,76042.794,75275.857,74545.093,73848.801,73185.287,72552.86,71949.834,71374.528,70825.265,70300.374,69798.188,69317.044,68855.284,68411.254,67983.306,67569.795,67169.08,66779.526,66399.502,66027.38,65661.538,65300.358,64942.226,64585.531,NPgN,Primary,NPg Planning Scenario,I&C (MWh)
FOSSWAY 33/11KV,32663.841,32357.57,32070.692,31802.644,31553.528,31322.034,31107.49,30906.602,30719.599,30546.104,30386.768,30238.374,30100.123,29972.81,29857.434,29752.265,29655.103,29564.78,29483.497,29411.64,29348.373,29292.6,29243.513,29193.425,29152.783,29116.383,29083.522,29053.48,29025.532,28998.936,NPgN,Primary,NPg Planning Scenario,I&C (MWh)
FOURSTONES 20KV,51234.847,50816.692,50425.548,50060.057,49718.504,49401.654,49106.468,48833.407,48580.822,48347.894,48136.161,47945.136,47774.528,47622.815,47487.568,47368.915,47266.644,47180.44,47108.595,47049.762,47003.374,46968.488,46944.24,46933.034,46927.885,46930.18,46938.805,46952.621,46970.466,46991.152,NPgN,Primary,NPg Planning Scenario,I&C (MWh)
FYLANDS BRIDGE,53099.951,52411.028,51753.501,51126.203,50527.969,49957.636,49414.048,48896.048,48402.486,47932.213,47484.083,47056.955,46649.69,46261.151,45890.208,45535.729,45196.589,44871.665,44559.836,44259.985,43970.999,43691.765,43421.175,43158.125,42901.512,42650.237,42403.203,42159.317,41917.488,41676.628,NPgN,Primary,NPg Planning Scenario,I&C (MWh)
GALE LANE,25804.115,25469.093,25149.335,24844.273,24553.339,24275.969,24011.601,23759.672,23519.622,23290.893,23072.929,22865.174,22667.074,22478.077,22297.634,22125.193,21960.21,21802.136,21650.428,21504.543,21363.94,21228.077,21096.418,20968.424,20843.56,20721.292,20601.087,20482.413,20364.742,20247.543,NPgN,Primary,NPg Planning Scenario,I&C (MWh)
GARWOOD STREET,39614.726,39098.315,38605.391,38135.079,37686.505,37258.8,36851.095,36462.526,36092.23,35739.347,35403.019,35082.394,34776.618,34484.842,34206.22,33939.906,33685.06,33440.841,33206.414,32980.943,32763.598,32553.548,32349.966,32152.028,31958.912,31769.798,31583.869,31400.308,31218.304,31037.046,NPgN,Primary,NPg Planning Scenario,I&C (MWh)
GATESHEAD CENTRAL,43054.647,46744.815,46211.835,45703.362,45218.45,44756.158,44315.548,43895.683,43495.629,43114.456,42751.236,42405.041,42074.95,41760.041,41459.397,41172.101,40897.24,40633.904,40381.185,40138.177,39903.976,39677.681,39458.395,39245.22,39037.263,38833.633,38633.441,38435.799,38239.824,38044.633,NPgN,Primary,NPg Planning Scenario,I&C (MWh)
GATESHEAD EAST,24296.422,27508.324,27207.422,26920.353,26646.584,26385.582,26136.818,25899.764,25673.891,25458.676,25253.593,25058.121,24871.737,24693.923,24524.159,24361.93,24206.72,24058.015,23915.302,23778.07,23645.809,23518.011,23394.169,23273.777,23156.331,23041.327,22928.264,22816.643,22705.962,22595.726,NPgN,Primary,NPg Planning Scenario,I&C (MWh)
GOSFORTH 33/11KV,75243.011,75815.649,75173.015,74572.742,74014.796,73496.836,73017.003,72568.815,72152.491,71767.109,71414.327,71087.583,70785.041,70508.311,70258.852,70033.302,69827.204,69638.218,69470.309,69323.959,69197.296,69087.956,68994.112,68901.787,68829.256,68766.866,68712.988,68665.97,68624.127,68585.746,NPgN,Primary,NPg Planning Scenario,I&C (MWh)
GRANGETOWN,46248.847,45939.223,45652.073,45386.052,45138.377,44910.905,44702.498,44512.79,44339.939,44182.664,44043.601,43923.338,43821.813,43737.831,43670.665,43618.345,43581.779,43560.476,43552.608,43557.524,43574.289,43602.226,43639.817,43685.742,43740.38,43802.092,43869.854,43942.616,44019.299,44098.793,NPgN,Primary,NPg Planning Scenario,I&C (MWh)
GREATHAM,126112.552,124645.268,123249.638,121922.292,120660.186,119461.26,118322.764,117242.4,116217.609,115245.937,114326.572,113457.33,112635.98,111859.637,111126.132,110432.533,109777.263,109157.529,108570.616,108013.646,107484.002,106979.079,106496.086,106028.842,105580.766,105146.686,104723.959,104309.928,103901.928,103497.28,NPgN,Primary,NPg Planning Scenario,I&C (MWh)
GUISBOROUGH T1 T2,47649.122,47723.758,47384.491,47067.875,46771.633,46496.777,46242.123,46007.679,45791.225,45592.112,45411.753,45250.898,45109.13,44985.224,44878.111,44786.329,44710.532,44649.904,44602.797,44568.415,44545.876,44534.456,44532.706,44539.614,44554.775,44576.868,44604.848,44637.649,44674.176,44713.313,NPgN,Primary,NPg Planning Scenario,I&C (MWh)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NPg Planning Scenario,I&C (MWh)
HARLOW GREEN,22290.563,22001.528,21725.672,21462.502,21211.531,20972.271,20744.235,20526.94,20319.903,20122.64,19934.673,19755.524,19584.715,19421.77,19266.212,19117.569,18975.367,18839.135,18708.404,18582.703,18461.566,18344.527,18231.119,18120.873,18013.335,17908.041,17804.53,17702.343,17601.022,17500.109,NPgN,Primary,NPg Planning Scenario,I&C (MWh)
HARMIRE BRIDGE,40533.142,40031.463,39553.49,39098.352,38665.188,38252.69,37860.314,37487.126,37132.143,36794.859,36474.402,36170.065,35881.211,35606.696,35345.855,35097.823,34861.907,34637.327,34422.961,34218.004,34021.55,33832.773,33650.803,33474.162,33303.103,33136.32,32972.967,32812.204,32653.185,32495.065,NPgN,Primary,NPg Planning Scenario,I&C (MWh)
HARRATON,56758.932,73474.449,72801.637,72160.543,71549.992,70968.813,70415.818,69889.798,69389.542,73666.129,73213.979,72784.377,72376.118,71987.932,85130.957,84779.433,84444.501,84125.002,83819.741,83527.542,83247.21,82977.573,82717.432,82464.917,82219.952,81980.906,81746.598,81515.848,81287.476,81060.301,NPgN,Primary,NPg Planning Scenario,I&C (MWh)
HARROGATE 132/11KV,69789.964,69424.775,69093.72,68787.654,68506.902,68253.747,68029.164,67832.933,67661.522,67515.397,67401.777,67321.116,67272.599,67252.42,67254.622,67285.094,67344.471,67432.096,67541.857,67671.873,67822.108,67991.265,68178.211,68365.939,68576.734,68799.501,69032.674,69274.635,69523.706,69778.152,NPgN,Primary,NPg Planning Scenario,I&C (MWh)
