Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
BILLY MILL,111,255,542,913,1384,1907,2515,3211,3980,4987,5961,6905,7810,8668,9472,10212,10887,11496,12039,12516,12815,13056,13242,13384,13493,13569,13622,13656,13678,13692,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
BIRTLEY GROVE 66/11KV,84,192,403,672,1010,1377,1804,2292,2831,3537,4220,4882,5517,6119,6681,7198,7672,8099,8480,8814,9024,9193,9324,9423,9500,9554,9591,9615,9631,9640,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
BIRTLEY GROVE 66/20KV,55,123,256,422,626,842,1092,1378,1693,2106,2506,2894,3265,3617,3945,4247,4524,4774,4997,5193,5316,5415,5492,5550,5596,5627,5649,5663,5672,5678,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
BLAYDON BURN,124,278,574,942,1390,1861,2407,3028,3715,4614,5484,6328,7137,7904,8616,9272,9876,10420,10906,11332,11600,11816,11983,12110,12209,12278,12326,12356,12376,12389,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
BLUCHER 33/11KV,99,227,483,816,1240,1711,2259,2887,3582,4491,5369,6221,7038,7813,8539,9206,9816,10366,10856,11286,11556,11773,11941,12069,12168,12236,12284,12315,12335,12347,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
BOLDON DOWNHILL,101,227,473,781,1160,1566,2035,2571,3164,3939,4689,5417,6114,6775,7390,7957,8478,8947,9366,9733,9964,10150,10294,10403,10488,10547,10589,10615,10632,10643,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,56,122,246,393,562,728,919,1135,1373,1685,1988,2282,2563,2829,3074,3300,3510,3699,3869,4017,4111,4186,4244,4289,4324,4348,4365,4376,4383,4387,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
BOWESFIELD 33/11KV,108,243,505,836,1244,1681,2187,2764,3403,4239,5047,5831,6583,7295,7959,8571,9131,9637,10088,10485,10734,10934,11089,11207,11298,11362,11406,11435,11453,11465,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
BOWESFIELD 66/11KV,61,142,306,524,806,1125,1499,1926,2399,3019,3617,4197,4753,5281,5777,6232,6648,7022,7355,7648,7832,7980,8094,8181,8248,8294,8327,8348,8361,8369,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
BRANCEPETH,136,324,713,1245,1954,2782,3753,4867,6100,7714,9272,10781,12232,13607,14904,16095,17177,18151,19019,19782,20260,20644,20941,21167,21341,21462,21545,21599,21634,21655,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
BREAMISH STREET,53,118,242,394,575,761,976,1220,1491,1844,2187,2520,2838,3139,3419,3676,3914,4128,4319,4488,4593,4678,4744,4794,4833,4860,4879,4891,4899,4904,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
BRENDA TRADING,81,207,483,891,1466,2178,3017,3985,5055,6458,7809,9117,10377,11571,12706,13745,14684,15530,16282,16942,17356,17689,17946,18141,18291,18394,18466,18512,18541,18560,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
CAMPLESHON ROAD,84,202,448,788,1246,1784,2417,3143,3946,4999,6014,6997,7943,8839,9686,10462,11167,11802,12368,12865,13176,13426,13620,13767,13880,13959,14013,14048,14071,14085,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
CARLEY HILL,134,305,644,1080,1628,2229,2928,3727,4610,5767,6885,7969,9010,9995,10917,11765,12541,13240,13864,14412,14756,15032,15247,15409,15535,15623,15684,15723,15748,15764,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
CARLIN HOW T3 T4,74,187,432,789,1289,1902,2625,3458,4379,5586,6749,7876,8960,9988,10963,11857,12666,13393,14041,14609,14966,15252,15474,15642,15771,15860,15922,15961,15987,16003,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
CARR HILL,110,265,590,1042,1654,2378,3229,4207,5289,6705,8072,9396,10669,11875,13016,14062,15011,15866,16627,17295,17715,18051,18312,18510,18662,18768,18841,18888,18918,18937,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
CATTERICK CAMP,80,191,421,736,1156,1647,2223,2884,3615,4572,5496,6391,7252,8067,8837,9543,10185,10763,11277,11729,12013,12241,12417,12551,12654,12726,12775,12807,12828,12841,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
CLOSE,55,120,239,379,537,687,859,1053,1268,1548,1820,2085,2338,2577,2795,2998,3187,3357,3509,3643,3728,3795,3848,3888,3919,3942,3957,3967,3973,3977,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
CONEYTHORPE,97,218,453,747,1108,1491,1934,2440,3000,3732,4441,5128,5787,6411,6992,7527,8018,8461,8857,9204,9423,9598,9734,9837,9918,9974,10012,10037,10054,10064,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
CONSETT,168,388,829,1408,2152,2986,3960,5075,6308,7923,9483,10994,12446,13821,15112,16299,17381,18357,19226,19990,20470,20855,21153,21380,21555,21677,21761,21815,21851,21873,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
CORPORATION STREET,29,66,141,240,365,506,669,857,1064,1335,1597,1851,2095,2326,2543,2742,2924,3088,3234,3362,3443,3507,3557,3596,3625,3645,3660,3669,3675,3678,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
COWTON,11,24,53,91,139,195,260,335,417,525,629,730,827,919,1005,1085,1157,1222,1280,1331,1363,1389,1409,1424,1436,1444,1449,1453,1455,1457,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
CRAMLINGTON T1 T3,47,108,230,389,592,820,1085,1388,1723,2162,2587,2998,3393,3767,4117,4440,4734,5000,5236,5444,5575,5679,5761,5822,5870,5903,5926,5941,5950,5956,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
CRAMLINGTON T2 T4,43,100,214,362,552,765,1013,1297,1612,2023,2420,2806,3175,3526,3855,4157,4433,4681,4903,5097,5220,5318,5394,5452,5496,5527,5549,5563,5572,5577,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
DARLEY,68,146,288,449,625,784,964,1166,1390,1682,1967,2244,2507,2757,2982,3192,3389,3567,3726,3866,3955,4026,4081,4123,4156,4180,4196,4206,4213,4217,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
DARLINGTON 132/6KV,75,185,421,758,1221,1781,2440,3198,4037,5136,6195,7221,8208,9144,10031,10844,11580,12242,12832,13350,13675,13936,14138,14291,14409,14490,14547,14583,14606,14621,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
DARLINGTON 33/11KV,120,301,694,1264,2059,3033,4180,5502,6963,8879,10725,12512,14233,15863,17411,18829,20112,21267,22295,23197,23763,24217,24569,24835,25040,25181,25279,25342,25383,25409,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
DARLINGTON CENTRAL 33/11KV,56,139,318,572,922,1347,1846,2421,3056,3889,4692,5470,6218,6927,7599,8215,8773,9276,9723,10115,10361,10559,10712,10828,10917,10979,11022,11049,11067,11078,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
DARLINGTON EAST,128,300,652,1124,1744,2455,3288,4243,5299,6681,8016,9310,10553,11731,12840,13858,14785,15620,16364,17017,17428,17757,18012,18206,18355,18459,18531,18577,18607,18626,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
DARLINGTON WEST,122,326,791,1500,2527,3829,5368,7144,9108,11685,14164,16565,18878,21070,23159,25071,26795,28347,29727,30938,31698,32307,32779,33136,33410,33599,33730,33814,33868,33902,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
DENWICK,166,372,775,1281,1903,2568,3338,4217,5189,6461,7691,8885,10029,11113,12123,13053,13907,14676,15363,15967,16345,16650,16886,17066,17205,17302,17369,17413,17441,17458,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
DUNSTON 66/11KV,68,152,315,520,772,1039,1348,1701,2092,2603,3097,3577,4036,4472,4877,5251,5594,5903,6179,6421,6573,6696,6791,6863,6919,6958,6985,7002,7014,7021,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
DUNSTON 66/20KV,160,353,721,1170,1704,2251,2882,3599,4392,5430,6435,7410,8344,9228,10046,10802,11499,12127,12689,13182,13492,13741,13934,14082,14196,14276,14332,14367,14391,14405,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
DURHAM EAST,71,154,307,485,686,876,1093,1338,1609,1962,2306,2640,2959,3261,3537,3792,4031,4245,4438,4607,4713,4799,4865,4916,4956,4984,5003,5015,5024,5029,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
EASTFIELD,78,187,414,727,1147,1639,2217,2881,3615,4577,5504,6403,7267,8086,8859,9569,10213,10794,11310,11764,12049,12278,12455,12589,12693,12764,12814,12846,12867,12880,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
EASTGATE CEMENT,28,64,135,229,348,480,635,812,1007,1263,1511,1751,1981,2199,2404,2592,2763,2918,3056,3177,3253,3315,3362,3398,3426,3445,3458,3467,3473,3476,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
EDUCATIONAL PRECINCT,66,148,303,495,726,965,1241,1556,1904,2359,2800,3228,3638,4026,4385,4718,5023,5299,5545,5761,5897,6006,6091,6156,6206,6241,6265,6281,6291,6297,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
ELVINGTON,43,93,188,301,432,561,710,878,1064,1307,1543,1772,1991,2198,2389,2565,2728,2876,3008,3124,3196,3255,3300,3335,3362,3381,3394,3403,3408,3412,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
FARADAY STREET,48,135,336,652,1118,1717,2427,3248,4154,5344,6489,7597,8665,9677,10644,11527,12323,13040,13677,14236,14586,14867,15085,15249,15376,15463,15523,15562,15587,15602,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
FAWDON T1 & SEATON BURN T1,361,763,1484,2275,3107,3808,4592,5468,6437,7698,8931,10132,11271,12350,13310,14209,15060,15829,16522,17131,17514,17822,18063,18248,18392,18496,18568,18614,18645,18663,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
FISHBURN,159,361,760,1271,1914,2618,3435,4370,5404,6757,8065,9334,10551,11704,12782,13774,14682,15500,16230,16871,17273,17597,17847,18038,18185,18288,18359,18405,18435,18453,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
FLATWORTH CENTRAL,60,138,296,501,764,1059,1402,1796,2231,2800,3350,3884,4396,4881,5336,5754,6136,6480,6787,7056,7225,7361,7466,7546,7608,7651,7681,7700,7713,7720,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
FOSS ISLANDS,130,297,627,1050,1583,2168,2847,3624,4484,5609,6696,7750,8762,9720,10616,11441,12196,12876,13482,14015,14350,14618,14827,14985,15108,15193,15252,15290,15315,15330,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
FOSSWAY 33/11KV,103,239,514,877,1347,1878,2499,3210,3996,5026,6020,6984,7909,8786,9610,10368,11058,11680,12234,12721,13027,13272,13462,13607,13718,13796,13849,13884,13906,13920,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
FOURSTONES 20KV,194,417,827,1296,1817,2298,2844,3459,4140,5029,5893,6733,7534,8293,8982,9622,10220,10760,11245,11670,11938,12153,12321,12449,12548,12619,12668,12700,12721,12733,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
FYLANDS BRIDGE,87,216,493,889,1436,2099,2879,3778,4771,6073,7327,8543,9712,10820,11871,12834,13706,14491,15190,15803,16188,16497,16736,16917,17057,17153,17220,17263,17290,17308,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
GALE LANE,144,323,672,1108,1643,2212,2871,3623,4455,5542,6595,7616,8595,9522,10385,11181,11911,12569,13157,13673,13997,14257,14460,14613,14732,14815,14873,14910,14934,14949,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
GARWOOD STREET,82,193,420,727,1131,1597,2142,2768,3459,4365,5239,6087,6901,7672,8399,9067,9674,10221,10708,11136,11404,11620,11787,11914,12012,12080,12127,12157,12177,12189,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
GATESHEAD CENTRAL,38,88,189,323,496,691,919,1180,1469,1847,2212,2566,2906,3228,3530,3808,4062,4290,4494,4672,4785,4875,4945,4998,5039,5067,5087,5099,5108,5113,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
GATESHEAD EAST,3,9,20,36,59,86,118,155,196,250,302,352,400,446,490,530,566,598,627,652,668,681,691,698,704,708,711,712,714,714,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
GOSFORTH 33/11KV,73,158,315,498,704,901,1125,1379,1660,2026,2382,2728,3058,3371,3656,3921,4167,4390,4589,4764,4874,4963,5032,5084,5125,5154,5174,5187,5195,5200,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
GRANGETOWN,64,164,385,711,1172,1745,2420,3199,4059,5188,6275,7327,8341,9301,10214,11051,11806,12487,13091,13623,13956,14223,14430,14587,14707,14790,14848,14885,14909,14924,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
GREATHAM,7,17,40,74,121,178,246,324,410,523,632,738,839,936,1027,1111,1187,1255,1316,1369,1402,1429,1450,1466,1478,1486,1492,1496,1498,1499,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
GUISBOROUGH T1 T2,135,317,689,1189,1843,2593,3472,4479,5593,7051,8460,9824,11135,12378,13547,14621,15599,16480,17265,17954,18387,18734,19003,19208,19365,19475,19550,19599,19631,19651,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
HARLOW GREEN,111,261,568,984,1531,2162,2902,3750,4688,5917,7102,8251,9356,10402,11388,12293,13116,13858,14519,15099,15463,15756,15982,16154,16287,16379,16443,16484,16510,16527,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
HARMIRE BRIDGE,92,207,432,715,1066,1441,1877,2375,2926,3646,4342,5018,5666,6280,6852,7379,7862,8298,8687,9028,9243,9415,9549,9650,9729,9784,9822,9847,9863,9872,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
HARRATON,97,217,451,745,1105,1489,1933,2441,3002,3736,4446,5135,5795,6420,7003,7539,8032,8476,8873,9221,9439,9615,9752,9855,9935,9992,10030,10055,10072,10082,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
HARROGATE 132/11KV,290,645,1328,2172,3191,4256,5486,6887,8436,10462,12424,14328,16151,17879,19482,20961,22322,23548,24644,25607,26211,26697,27075,27362,27584,27740,27848,27917,27962,27990,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
HARROGATE WEST,119,255,502,780,1083,1354,1660,2005,2386,2883,3367,3838,4286,4711,5094,5451,5786,6088,6359,6598,6748,6869,6963,7035,7091,7131,7159,7177,7188,7195,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
HARTMOOR 66/20KV,131,311,684,1194,1873,2665,3594,4660,5839,7384,8875,10319,11707,13022,14263,15403,16438,17370,18201,18930,19387,19755,20040,20255,20422,20537,20617,20669,20702,20723,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
HAWTHORN PIT,158,369,801,1379,2135,3000,4013,5174,6458,8139,9762,11335,12846,14278,15626,16864,17991,19006,19911,20706,21204,21605,21915,22150,22332,22458,22546,22602,22639,22661,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
HAXBY ROAD T2 T3,174,382,777,1255,1818,2387,3042,3786,4610,5685,6729,7741,8710,9627,10475,11257,11980,12632,13215,13727,14049,14308,14509,14662,14781,14864,14922,14959,14983,14998,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
HEBBURN,25,57,120,201,301,410,536,681,841,1050,1252,1448,1636,1814,1980,2134,2274,2400,2513,2612,2674,2724,2763,2793,2816,2831,2842,2850,2854,2857,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
HEBBURN WEST,8,19,40,67,100,136,179,227,280,349,417,482,544,604,659,710,757,799,836,869,890,907,919,929,937,942,946,948,950,951,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
HEDWORTH,72,169,364,625,965,1351,1804,2322,2895,3645,4370,5072,5746,6386,6987,7539,8042,8495,8899,9254,9476,9655,9794,9899,9980,10036,10075,10101,10117,10127,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
HEIGHINGTON,0,1,3,5,8,12,17,23,29,36,44,51,58,65,71,77,82,87,91,95,97,99,101,102,103,103,104,104,104,104,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
HEXHAM,144,309,611,956,1338,1689,2087,2536,3032,3680,4310,4922,5506,6059,6561,7027,7463,7857,8210,8520,8715,8872,8995,9088,9161,9212,9248,9271,9286,9296,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
HIGH BARMSTON,102,228,473,780,1155,1554,2016,2543,3125,3887,4625,5341,6026,6676,7280,7838,8349,8810,9222,9584,9811,9993,10135,10243,10326,10385,10425,10451,10468,10478,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
HIGH FLATTS,134,309,659,1118,1707,2365,3133,4013,4985,6259,7489,8682,9826,10911,11929,12864,13718,14488,15174,15776,16154,16458,16694,16872,17011,17107,17173,17216,17244,17261,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
HOUGHTON,105,245,528,904,1393,1948,2597,3340,4162,5238,6278,7285,8253,9170,10032,10824,11545,12195,12775,13284,13603,13860,14059,14209,14326,14407,14463,14499,14522,14537,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
HOWDON,25,59,132,234,372,535,726,947,1190,1510,1818,2116,2403,2674,2931,3167,3381,3574,3745,3896,3990,4066,4125,4169,4204,4227,4244,4254,4261,4266,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
HUNTINGTON NEW LANE,106,243,515,867,1312,1803,2375,3029,3753,4700,5615,6503,7354,8161,8916,9611,10247,10819,11330,11778,12060,12286,12461,12594,12697,12769,12819,12851,12871,12884,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
HUSTHWAITE 33/11KV,135,296,597,955,1371,1781,2253,2787,3378,4150,4899,5627,6322,6981,7586,8147,8666,9134,9553,9921,10153,10339,10483,10593,10679,10739,10781,10808,10825,10836,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
JARROW,20,48,105,183,286,406,546,706,884,1117,1341,1559,1768,1966,2153,2325,2481,2621,2747,2856,2925,2981,3024,3056,3081,3099,3111,3119,3124,3127,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
KENTON,131,287,579,926,1329,1728,2184,2702,3275,4023,4750,5455,6129,6767,7354,7898,8401,8855,9261,9617,9842,10022,10162,10269,10352,10410,10451,10477,10494,10504,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
KIELDER,11,23,46,73,101,128,158,191,228,277,324,370,414,455,493,528,561,590,617,640,654,666,675,682,688,692,694,696,697,698,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
KILLINGWORTH,102,230,480,795,1185,1604,2090,2645,3258,4061,4837,5590,6312,6996,7633,8221,8759,9245,9678,10059,10298,10490,10639,10752,10840,10901,10943,10970,10988,10999,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
KIRBYMOORSIDE,102,227,465,755,1103,1461,1875,2345,2865,3545,4203,4843,5455,6034,6571,7067,7524,7935,8303,8627,8830,8993,9120,9216,9291,9343,9380,9403,9418,9428,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
LEAM CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
LINTON 66/20KV,104,227,457,728,1041,1346,1695,2091,2529,3101,3656,4195,4710,5198,5646,6061,6445,6792,7103,7376,7547,7685,7792,7874,7937,7982,8013,8033,8046,8054,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
LONGBENTON,147,325,663,1073,1559,2054,2623,3271,3987,4924,5831,6712,7555,8353,9091,9773,10402,10969,11477,11922,12202,12427,12602,12735,12838,12911,12961,12993,13014,13027,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
LOW SPENNYMOOR,74,173,374,643,991,1389,1854,2387,2976,3748,4493,5216,5910,6567,7185,7753,8271,8737,9152,9517,9746,9930,10072,10180,10264,10322,10362,10388,10405,10415,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
LYNEMOUTH,22,50,102,165,241,320,410,513,627,775,919,1059,1193,1320,1437,1546,1646,1736,1816,1887,1931,1967,1995,2016,2032,2044,2052,2057,2060,2062,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
MADDISON STREET,147,347,759,1318,2057,2915,3919,5072,6347,8017,9628,11190,12690,14112,15453,16684,17803,18811,19709,20497,20992,21390,21697,21931,22111,22236,22323,22378,22414,22437,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
MALLEABLE,58,139,307,540,852,1219,1651,2146,2694,3411,4104,4774,5419,6030,6608,7137,7618,8051,8437,8776,8988,9159,9291,9391,9468,9522,9559,9583,9598,9608,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
MALTON,184,412,852,1401,2070,2776,3594,4526,5557,6905,8210,9477,10690,11839,12908,13893,14799,15615,16344,16984,17385,17709,17959,18150,18298,18401,18473,18519,18549,18567,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
MEADOWFIELD,61,135,273,440,634,829,1053,1307,1588,1956,2312,2658,2989,3302,3591,3858,4105,4328,4527,4702,4812,4900,4969,5021,5062,5091,5111,5123,5132,5137,NPgN,Primary,NPg Planning Scenario,Number of electric cars and vans (hybrid and full electric)
