Primary,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,23219.842,23210.787,23211.201,23220.839,23239.443,23266.749,23302.479,23346.347,23398.056,23457.299,23523.758,23597.106,23677.005,23763.106,23855.051,23952.472,24054.988,24162.212,24273.743,24389.172,24508.077,24630.03,24754.59,24881.304,25009.713,25139.344,25269.233,25399.133,25529.045,NPgN,Primary,NG FES - Falling Short (EE CF),I&C (MWh)
BOWESFIELD 33/11KV,20924.232,21143.223,21368.095,21598.94,21835.825,22078.789,22327.844,22582.978,22844.151,23111.298,23384.326,23663.117,23947.525,24237.381,24532.485,24832.615,25137.521,25446.925,25760.524,26077.991,26398.968,26723.075,27049.902,27379.016,27709.954,28042.23,28374.789,28707.355,29039.931,NPgN,Primary,NG FES - Falling Short (EE CF),I&C (MWh)
BOWESFIELD 66/11KV,55044.406,55609.865,56190.924,56787.809,57400.68,58029.627,58674.674,59335.774,60012.812,60705.605,61413.902,62137.382,62875.659,63628.273,64394.7,65174.347,65966.55,66770.578,67585.633,68410.846,69245.281,70087.932,70937.727,71793.522,72654.109,73518.206,74383.046,75247.911,76112.802,NPgN,Primary,NG FES - Falling Short (EE CF),I&C (MWh)
BRANCEPETH,28560.673,28558.875,28568.615,29203.542,29235.475,29278.038,29330.901,29393.721,29466.144,29547.799,29638.304,29737.265,29844.27,29958.898,30080.714,30209.267,30344.096,30484.725,30630.665,30781.413,30936.453,31095.257,31257.281,31421.97,31588.755,31757.053,31925.669,32094.299,32262.942,NPgN,Primary,NG FES - Falling Short (EE CF),I&C (MWh)
BREAMISH STREET,41614.476,41345.518,41096.477,41894.088,41682.514,41488.491,41311.232,41149.952,41003.862,40872.18,40754.119,40648.896,40555.728,40473.831,40402.424,40340.725,40287.953,40243.328,40206.07,40175.399,40150.538,40130.709,40115.133,40103.035,40093.638,40086.166,40079.098,40072.049,40065.018,NPgN,Primary,NG FES - Falling Short (EE CF),I&C (MWh)
BRENDA TRADING,42635.06,42358.75,42102.855,41866.567,41649.076,41449.575,41267.256,41101.313,40950.939,40815.329,40693.68,40585.186,40489.045,40404.455,40330.613,40266.719,40211.972,40165.573,40126.722,40094.621,40068.472,40047.479,40030.845,40017.774,40007.471,39999.142,39991.228,39983.335,39975.463,NPgN,Primary,NG FES - Falling Short (EE CF),I&C (MWh)
CAMPLESHON ROAD,34295.024,34114.352,33949.615,34247.565,34112.915,33992.411,33885.451,33791.432,33709.748,33639.788,33580.942,33532.596,33494.131,33464.93,33444.371,33431.827,33426.674,33428.28,33436.015,33449.242,33467.324,33489.621,33515.492,33544.289,33575.366,33608.072,33641.12,33674.183,33707.26,NPgN,Primary,NG FES - Falling Short (EE CF),I&C (MWh)
CARLEY HILL,36875.973,36637.567,36416.812,36213.007,36025.453,35853.454,35696.31,35553.325,35423.803,35307.047,35202.362,35109.054,35026.428,34953.79,34890.448,34835.708,34788.879,34749.269,34716.188,34688.944,34666.848,34649.211,34635.344,34624.557,34616.165,34609.478,34603.15,34596.839,34590.544,NPgN,Primary,NG FES - Falling Short (EE CF),I&C (MWh)
CARLIN HOW T3 T4,32065.035,31981.137,31911.147,31854.627,31811.131,31780.202,31761.378,31754.185,31758.14,31772.755,31797.529,31831.955,31875.515,31927.684,31987.927,32055.701,32130.454,32211.625,32298.644,32390.933,32487.904,32588.962,32693.5,32800.905,32910.554,33021.817,33133.419,33245.035,33356.666,NPgN,Primary,NG FES - Falling Short (EE CF),I&C (MWh)
CARR HILL,35225.648,34997.484,36428.312,36233.212,36053.641,35888.932,35738.418,35601.433,35477.311,35365.386,35264.995,35175.472,35096.155,35026.381,34965.488,34912.813,34867.695,34829.474,34797.49,34771.082,34749.592,34732.362,34718.733,34708.047,34699.649,34692.881,34686.456,34680.048,34673.657,NPgN,Primary,NG FES - Falling Short (EE CF),I&C (MWh)
CATTERICK CAMP,55683.946,56425.279,57180.411,57949.807,58733.848,59532.836,60346.986,61176.437,62021.242,62881.374,63756.721,64647.093,65552.216,66471.733,67405.206,68352.116,69311.861,70283.756,71267.036,72260.851,73264.273,74276.288,75295.803,76321.64,77352.542,78387.167,79422.577,80458.007,81493.458,NPgN,Primary,NG FES - Falling Short (EE CF),I&C (MWh)
CLOSE,106921.481,106231.773,105593.218,105703.596,105161.274,104664.033,104209.852,103796.714,103422.598,103085.49,102783.374,102514.237,102276.067,102066.854,101884.588,101727.264,101592.874,101479.414,101384.881,101307.273,101244.591,101194.835,101156.008,101126.114,101103.158,101085.147,101068.173,101051.242,101034.357,NPgN,Primary,NG FES - Falling Short (EE CF),I&C (MWh)
CONEYTHORPE,43285.983,43258.006,48371.594,50058.169,50082.098,50122.333,50178.347,50249.593,50335.506,50435.503,50548.984,50675.328,50813.898,50964.038,51125.073,51296.31,51477.039,51666.531,51864.036,52068.791,52280.009,52496.889,52718.61,52944.332,53173.198,53404.331,53635.943,53867.575,54099.229,NPgN,Primary,NG FES - Falling Short (EE CF),I&C (MWh)
CONSETT,79562.459,79466.169,79403.083,81270.019,81270.516,81301.33,81361.439,81449.791,81565.303,81706.861,81873.323,82063.514,82276.231,82510.239,82764.275,83037.042,83327.218,83633.445,83954.339,84288.484,84634.434,84990.711,85355.81,85728.194,86106.294,86488.513,86871.599,87254.721,87637.88,NPgN,Primary,NG FES - Falling Short (EE CF),I&C (MWh)
CORPORATION STREET,46107.899,45810.65,45535.457,45281.448,45047.75,44833.49,44637.798,44459.803,44298.635,44153.425,44023.303,43907.402,43804.855,43714.794,43636.353,43568.667,43510.871,43462.101,43421.492,43388.182,43361.308,43340.008,43323.421,43310.686,43300.943,43293.332,43286.168,43279.022,43271.895,NPgN,Primary,NG FES - Falling Short (EE CF),I&C (MWh)
COWTON,1724.338,1740.346,1756.863,1773.894,1791.441,1809.505,1828.084,1847.176,1866.775,1886.874,1907.464,1928.532,1950.067,1972.051,1994.469,2017.3,2040.524,2064.116,2088.051,2112.302,2136.839,2161.631,2186.644,2211.843,2237.189,2262.644,2288.122,2313.601,2339.081,NPgN,Primary,NG FES - Falling Short (EE CF),I&C (MWh)
CRAMLINGTON T1 T3,47779.595,47471.031,48157.139,47893.402,47650.72,47428.19,47224.908,47039.97,46872.475,46721.522,46586.209,46465.638,46358.908,46265.12,46183.378,46112.784,46052.441,46001.453,45958.926,45923.964,45895.674,45873.163,45855.538,45841.908,45831.38,45823.065,45815.215,45807.388,45799.584,NPgN,Primary,NG FES - Falling Short (EE CF),I&C (MWh)
CRAMLINGTON T2 T4,23250.665,23100.415,22961.295,22832.864,22714.681,22606.307,22507.3,22417.223,22335.635,22262.098,22196.174,22137.424,22085.411,22039.698,21999.848,21965.424,21935.989,21911.108,21890.345,21873.265,21859.432,21848.413,21839.772,21833.076,21827.892,21823.785,21819.906,21816.039,21812.184,NPgN,Primary,NG FES - Falling Short (EE CF),I&C (MWh)
DARLEY,9497.197,9492.565,9491.817,9494.851,9501.561,9511.837,9525.566,9542.629,9562.902,9586.261,9612.575,9641.708,9673.521,9707.873,9744.615,9783.596,9824.661,9867.65,9912.401,9958.744,10006.508,10055.517,10105.591,10156.545,10208.191,10260.336,10312.587,10364.843,10417.103,NPgN,Primary,NG FES - Falling Short (EE CF),I&C (MWh)
DARLINGTON 132/6KV,5553.52,5517.658,5484.453,5453.8,5425.594,5399.73,5376.103,5354.608,5335.14,5317.595,5301.867,5287.852,5275.446,5264.545,5255.042,5246.836,5239.82,5233.892,5228.947,5224.881,5221.591,5218.971,5216.92,5215.332,5214.105,5213.135,5212.218,5211.305,5210.393,NPgN,Primary,NG FES - Falling Short (EE CF),I&C (MWh)
DARLINGTON 33/11KV,38448.189,38200.975,37972.143,37760.968,37566.721,37388.677,37226.111,37078.296,36944.508,36824.023,36716.117,36620.066,36535.148,36460.64,36395.821,36339.968,36292.361,36252.28,36219.004,36191.813,36169.989,36152.812,36139.565,36129.529,36121.988,36116.223,36110.83,36105.45,36100.085,NPgN,Primary,NG FES - Falling Short (EE CF),I&C (MWh)
DARLINGTON CENTRAL 33/11KV,34226.812,34006.542,33802.639,34226.171,34053.061,33894.377,33749.473,33617.702,33498.419,33390.98,33294.74,33209.054,33133.279,33066.773,33008.891,32958.992,32916.434,32880.575,32850.775,32826.392,32806.786,32791.318,32779.348,32770.238,32763.347,32758.039,32753.062,32748.097,32743.146,NPgN,Primary,NG FES - Falling Short (EE CF),I&C (MWh)
DARLINGTON EAST,68156.349,67724.096,67324.367,66955.882,66617.36,66307.521,66025.084,65768.772,65537.304,65329.402,65143.789,64979.186,64834.317,64707.904,64598.672,64505.344,64426.644,64361.297,64308.029,64265.564,64232.628,64207.947,64190.249,64178.258,64170.703,64166.311,64162.584,64158.888,64155.224,NPgN,Primary,NG FES - Falling Short (EE CF),I&C (MWh)
DARLINGTON WEST,53476.167,53130.907,53903.45,54540.012,54268.478,54019.495,53792.051,53585.136,53397.74,53228.855,53077.473,52942.586,52823.189,52718.275,52626.84,52547.879,52480.389,52423.368,52375.813,52336.723,52305.099,52279.94,52260.247,52245.022,52233.268,52223.987,52215.225,52206.486,52197.771,NPgN,Primary,NG FES - Falling Short (EE CF),I&C (MWh)
DENWICK,59889.707,59502.058,59143.08,61066.217,60761.174,60481.396,60225.75,59993.102,59782.322,59592.279,59421.842,59269.884,59135.276,59016.891,58913.604,58824.289,58747.823,58683.082,58628.944,58584.287,58547.992,58518.937,58496.006,58478.079,58464.04,58452.772,58442.088,58431.432,58420.803,NPgN,Primary,NG FES - Falling Short (EE CF),I&C (MWh)
DUNSTON 66/11KV,45181.641,44890.366,48063.385,47814.482,47585.482,47375.529,47183.772,47009.356,46851.428,46709.138,46581.633,46468.064,46367.579,46279.331,46202.469,46136.146,46079.514,46031.726,45991.936,45959.298,45932.967,45912.098,45895.847,45883.371,45873.826,45866.371,45859.353,45852.354,45845.373,NPgN,Primary,NG FES - Falling Short (EE CF),I&C (MWh)
DUNSTON 66/20KV,35105.112,34880.606,35767.874,35576.253,35400.082,35238.697,35091.439,34957.646,34836.657,34727.813,34630.454,34543.919,34467.551,34400.689,34342.676,34292.853,34250.563,34215.148,34185.951,34162.314,34143.583,34129.099,34118.209,34110.255,34104.582,34100.536,34096.832,34093.143,34089.47,NPgN,Primary,NG FES - Falling Short (EE CF),I&C (MWh)
DURHAM EAST,80874.117,80879.84,84195.105,85138.964,85239.844,85370.732,85530.708,85718.814,85934.054,86175.392,86441.754,86732.028,87045.064,87379.671,87734.622,88108.65,88500.45,88908.678,89331.952,89768.852,90217.916,90677.649,91146.512,91622.93,92105.289,92591.938,93079.485,93567.062,94054.669,NPgN,Primary,NG FES - Falling Short (EE CF),I&C (MWh)
EASTFIELD,41616.944,41347.927,41098.827,40868.858,40657.229,40463.152,40285.842,40124.51,39978.372,39846.64,39728.532,39623.263,39530.049,39448.108,39376.656,39314.914,39262.099,39217.432,39180.132,39149.42,39124.518,39104.648,39089.032,39076.893,39067.456,39059.944,39052.837,39045.749,39038.679,NPgN,Primary,NG FES - Falling Short (EE CF),I&C (MWh)
EASTGATE CEMENT,16531.487,16523.235,16521.746,16526.841,16538.337,16556.042,16579.757,16609.275,16644.384,16684.864,16730.486,16781.016,16836.212,16895.826,16959.6,17027.272,17098.571,17173.218,17250.93,17331.414,17414.371,17499.495,17586.471,17674.978,17764.69,17855.27,17946.033,18036.805,18127.584,NPgN,Primary,NG FES - Falling Short (EE CF),I&C (MWh)
EDUCATIONAL PRECINCT,54763.274,54409.558,54082.049,53779.709,53501.5,53246.385,53013.33,52801.298,52609.258,52436.174,52281.015,52142.749,52020.346,51912.775,51819.008,51738.015,51668.77,51610.246,51561.416,51521.255,51488.74,51462.845,51442.548,51426.827,51414.66,51405.026,51395.924,51386.846,51377.792,NPgN,Primary,NG FES - Falling Short (EE CF),I&C (MWh)
ELVINGTON,51657.425,51631.655,53258.528,53274.475,53310.425,53365.779,53439.917,53532.194,53641.944,53768.478,53911.086,54069.033,54241.565,54427.902,54627.245,54838.77,55061.631,55294.962,55537.871,55789.446,56048.751,56314.829,56586.7,56863.361,57143.786,57426.93,57710.649,57994.397,58278.173,NPgN,Primary,NG FES - Falling Short (EE CF),I&C (MWh)
FARADAY STREET,65241.988,64844.667,64478.285,64141.638,63833.521,63552.729,63298.056,63068.296,62862.241,62678.682,62516.41,62374.215,62250.885,62145.21,62055.975,61981.968,61921.974,61874.778,61839.162,61813.911,61797.805,61789.626,61788.154,61792.168,61800.447,61811.766,61823.723,61835.706,61847.716,NPgN,Primary,NG FES - Falling Short (EE CF),I&C (MWh)
FAWDON T1 & SEATON BURN T1,55669.495,55387.47,55131.186,54899.692,54692.038,54507.263,54344.405,54202.495,54080.561,53977.623,53892.699,53824.801,53772.934,53736.101,53713.299,53703.519,53705.748,53718.966,53742.152,53774.276,53814.304,53861.198,53913.914,53971.404,54032.613,54096.482,54160.913,54225.373,54289.86,NPgN,Primary,NG FES - Falling Short (EE CF),I&C (MWh)
FISHBURN,47478.522,47476.591,47493.828,47529.752,49219.854,49291.626,49380.514,49485.95,49607.343,49744.08,49895.528,50061.027,50239.9,50431.445,50634.937,50849.631,51074.758,51309.527,51553.127,51804.721,52063.453,52328.443,52598.788,52873.565,53151.827,53432.606,53713.915,53995.246,54276.599,NPgN,Primary,NG FES - Falling Short (EE CF),I&C (MWh)
FLATWORTH CENTRAL,56256.886,56265.629,59278.092,60025.238,60100.041,60195.686,60311.539,60446.938,60601.194,60773.592,60963.39,61169.816,61392.074,61629.339,61880.761,62145.459,62422.528,62711.035,63010.019,63318.494,63635.444,63959.827,64290.574,64626.589,64966.747,65309.899,65653.681,65997.489,66341.323,NPgN,Primary,NG FES - Falling Short (EE CF),I&C (MWh)
FOSS ISLANDS,93582.38,92979.722,92421.823,94643.482,94169.784,93735.534,93338.963,92978.306,92651.796,92357.671,92094.168,91859.524,91651.981,91469.779,91311.161,91174.37,91057.65,90959.249,90877.412,90810.388,90756.426,90713.777,90680.694,90655.427,90636.233,90621.365,90607.402,90593.476,90579.586,NPgN,Primary,NG FES - Falling Short (EE CF),I&C (MWh)
FOSSWAY 33/11KV,43093.062,42814.308,42556.181,42317.865,42098.542,41897.397,41713.614,41546.378,41394.875,41258.292,41135.816,41026.635,40929.938,40844.913,40770.752,40706.644,40651.781,40605.354,40566.556,40534.58,40508.621,40487.871,40471.527,40458.784,40448.838,40440.886,40433.354,40425.841,40418.348,NPgN,Primary,NG FES - Falling Short (EE CF),I&C (MWh)
FOURSTONES 20KV,61946.347,61544.942,61173.202,60829.95,60514.012,60224.212,59959.378,59718.338,59499.921,59302.958,59126.278,58968.715,58829.102,58706.272,58599.061,58506.304,58426.84,58359.506,58303.141,58256.586,58218.68,58188.267,58164.188,58145.288,58130.412,58118.405,58107.004,58095.634,58084.296,NPgN,Primary,NG FES - Falling Short (EE CF),I&C (MWh)
FYLANDS BRIDGE,54893.256,54890.378,54909.667,54950.569,55012.502,55094.86,55197.011,55318.297,55458.034,55615.515,55790.004,55980.74,56186.939,56407.788,56642.45,56890.063,57149.737,57420.559,57701.588,57991.859,58290.381,58596.136,58908.082,59225.15,59546.246,59870.251,60194.869,60519.511,60844.179,NPgN,Primary,NG FES - Falling Short (EE CF),I&C (MWh)
GALE LANE,28190.141,28007.891,28923.129,28767.329,28623.954,28492.468,28372.34,28263.035,28164.022,28074.768,27994.742,27923.413,27860.25,27804.722,27756.301,27714.456,27678.658,27648.379,27623.091,27602.265,27585.375,27571.893,27561.293,27553.049,27546.634,27541.524,27536.687,27531.864,27527.053,NPgN,Primary,NG FES - Falling Short (EE CF),I&C (MWh)
GARWOOD STREET,34032.664,33812.661,33608.947,33420.877,33247.805,33089.087,32944.079,32812.139,32692.622,32584.888,32488.294,32402.199,32325.963,32258.945,32200.505,32150.005,32106.805,32070.268,32039.756,32014.632,31994.259,31978,31965.22,31955.284,31947.557,31941.405,31935.583,31929.777,31923.986,NPgN,Primary,NG FES - Falling Short (EE CF),I&C (MWh)
GATESHEAD CENTRAL,49116.821,48799.145,50451.889,50180.304,53081.837,52852.617,52643.186,52452.615,52279.976,52124.342,51984.787,51860.385,51750.212,51653.343,51568.856,51495.827,51433.335,51380.459,51336.278,51299.873,51270.324,51246.715,51228.126,51213.642,51202.346,51193.323,51184.777,51176.254,51167.753,NPgN,Primary,NG FES - Falling Short (EE CF),I&C (MWh)
GATESHEAD EAST,27308.85,27131.127,26966.491,26814.423,26674.405,26545.916,26428.44,26321.458,26224.455,26136.912,26058.315,25988.149,25925.897,25871.045,25823.081,25781.489,25745.758,25715.374,25689.826,25668.602,25651.192,25637.084,25625.769,25616.736,25609.478,25603.484,25597.759,25592.048,25586.352,NPgN,Primary,NG FES - Falling Short (EE CF),I&C (MWh)
GOSFORTH 33/11KV,84196.814,83716.804,83276.338,83977.964,83612.063,83281.173,82983.776,82718.349,82483.368,82277.302,82098.619,81945.782,81817.253,81711.487,81626.938,81562.054,81515.281,81485.063,81469.837,81468.037,81478.097,81498.442,81527.498,81563.684,81605.417,81651.111,81697.634,81744.193,81790.787,NPgN,Primary,NG FES - Falling Short (EE CF),I&C (MWh)
GRANGETOWN,54588.507,54473.065,57432.711,57363.28,57315.778,57289.461,57283.571,57297.333,57329.955,57380.626,57448.519,57532.792,57632.584,57747.016,57875.194,58016.206,58169.123,58333,58506.872,58689.76,58880.667,59078.579,59282.463,59491.272,59703.94,59919.384,60135.413,60351.47,60567.552,NPgN,Primary,NG FES - Falling Short (EE CF),I&C (MWh)
GREATHAM,128115.01,127808.778,127557.79,127360.335,127214.666,127119,127071.516,127070.355,127113.622,127199.383,127325.668,127490.47,127691.744,127927.408,128195.342,128493.389,128819.355,129171.009,129546.08,129942.263,130357.214,130788.55,131233.854,131690.669,132156.501,132628.819,133102.51,133576.271,134050.101,NPgN,Primary,NG FES - Falling Short (EE CF),I&C (MWh)
GUISBOROUGH T1 T2,27981.208,27949.406,27929.257,28358.437,28360.609,28373.428,28396.536,28429.565,28472.136,28523.86,28584.337,28653.155,28729.892,28814.115,28905.382,29003.237,29107.216,29216.843,29331.63,29451.081,29574.686,29701.927,29832.274,29965.186,30100.11,30236.486,30373.166,30509.86,30646.566,NPgN,Primary,NG FES - Falling Short (EE CF),I&C (MWh)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),I&C (MWh)
HARLOW GREEN,32526.493,32316.384,32121.841,31942.246,31776.985,31625.44,31486.998,31361.044,31246.962,31144.141,31051.965,30969.824,30897.104,30833.194,30777.482,30729.358,30688.212,30653.433,30624.412,30600.54,30581.209,30565.81,30553.737,30544.381,30537.136,30531.395,30525.971,30520.561,30515.164,NPgN,Primary,NG FES - Falling Short (EE CF),I&C (MWh)
HARMIRE BRIDGE,41961.9,41997.573,42049.751,42118.061,42202.109,42301.479,42415.73,42544.4,42687.006,42843.04,43011.974,43193.255,43386.309,43590.54,43805.329,44030.034,44263.992,44506.515,44756.894,45014.399,45278.275,45547.746,45822.012,46100.253,46381.625,46665.26,46949.374,47233.507,47517.661,NPgN,Primary,NG FES - Falling Short (EE CF),I&C (MWh)
HARRATON,65670.183,65243.407,71331.551,76369.334,76033.203,75724.793,75442.859,75186.157,74953.445,74743.482,74555.026,74386.84,74237.685,74106.324,73991.523,73892.046,73806.66,73734.133,73673.234,73622.733,73581.401,73548.011,73521.336,73500.15,73483.228,73469.349,73456.112,73442.91,73429.743,NPgN,Primary,NG FES - Falling Short (EE CF),I&C (MWh)
HARROGATE 132/11KV,81691.262,81658.108,81658.28,82389.862,82454.05,82548.857,82673.309,82826.396,83007.072,83214.256,83446.828,83703.637,83983.49,84285.164,84607.395,84948.886,85308.303,85684.275,86075.398,86480.227,86897.287,87325.061,87762,88206.517,88656.99,89111.76,89567.435,90023.146,90478.894,NPgN,Primary,NG FES - Falling Short (EE CF),I&C (MWh)
