Primary,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
BLAYDON BURN,1.484,1.685,1.809,1.883,1.949,2.019,2.098,2.196,2.303,2.401,2.521,2.613,2.735,2.856,2.974,3.101,3.241,3.392,3.556,3.737,3.942,4.156,4.378,4.603,4.839,5.077,5.317,5.565,5.817,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed renewable generation capacity (MW)
BLUCHER 33/11KV,1.341,1.495,1.579,1.617,1.647,1.677,1.713,1.762,1.817,1.883,1.968,2.022,2.108,2.187,2.244,2.323,2.404,2.497,2.594,2.709,2.84,2.991,3.134,3.297,3.471,3.613,3.795,3.969,4.165,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed renewable generation capacity (MW)
BOLDON DOWNHILL,1.859,1.973,2.037,2.069,2.092,2.117,2.147,2.187,2.231,2.285,2.354,2.398,2.467,2.532,2.578,2.643,2.709,2.784,2.863,2.957,3.063,3.186,3.302,3.434,3.576,3.691,3.838,3.98,4.138,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed renewable generation capacity (MW)
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,1.009,1.122,1.182,1.211,1.238,1.266,1.297,1.335,1.377,1.414,1.459,1.495,1.541,1.587,1.633,1.682,1.736,1.794,1.857,1.926,2.004,2.085,2.17,2.254,2.343,2.435,2.524,2.618,2.712,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed renewable generation capacity (MW)
BOWESFIELD 33/11KV,0.772,0.937,1.061,1.158,1.249,1.346,1.453,1.582,1.722,1.838,1.976,2.091,2.231,2.376,2.533,2.688,2.864,3.05,3.254,3.473,3.72,3.967,4.233,4.488,4.753,5.05,5.314,5.601,5.875,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed renewable generation capacity (MW)
BOWESFIELD 66/11KV,0.878,0.98,1.051,1.101,1.146,1.194,1.248,1.314,1.386,1.451,1.53,1.592,1.672,1.752,1.832,1.916,2.01,2.111,2.221,2.341,2.477,2.618,2.765,2.913,3.067,3.226,3.382,3.546,3.71,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed renewable generation capacity (MW)
BRANCEPETH,16.25,16.535,16.713,16.822,16.916,17.015,17.128,17.27,17.426,17.578,17.767,17.905,18.095,18.281,18.452,18.645,18.854,19.084,19.33,19.607,19.921,20.256,20.596,20.952,21.326,21.684,22.067,22.457,22.863,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed renewable generation capacity (MW)
BREAMISH STREET,0.834,0.935,0.997,1.034,1.069,1.105,1.146,1.195,1.249,1.297,1.355,1.401,1.459,1.518,1.579,1.641,1.711,1.786,1.867,1.956,2.056,2.16,2.268,2.376,2.489,2.607,2.72,2.84,2.959,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed renewable generation capacity (MW)
BRENDA TRADING,2.061,2.303,2.464,2.573,2.67,2.772,2.887,3.03,3.187,3.332,3.512,3.648,3.829,4.009,4.181,4.369,4.576,4.799,5.041,5.31,5.613,5.933,6.261,6.598,6.951,7.302,7.661,8.031,8.409,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed renewable generation capacity (MW)
CAMPLESHON ROAD,1.953,2.155,2.271,2.333,2.384,2.439,2.501,2.581,2.668,2.758,2.87,2.95,3.062,3.172,3.267,3.379,3.499,3.632,3.774,3.936,4.119,4.318,4.516,4.729,4.952,5.159,5.389,5.62,5.865,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed renewable generation capacity (MW)
CARLEY HILL,1.531,1.745,1.879,1.961,2.032,2.107,2.192,2.299,2.417,2.531,2.673,2.776,2.919,3.059,3.188,3.333,3.49,3.663,3.848,4.057,4.292,4.544,4.799,5.066,5.346,5.615,5.902,6.193,6.496,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed renewable generation capacity (MW)
CARLIN HOW T3 T4,4.153,4.37,4.52,4.626,4.72,4.82,4.933,5.071,5.223,5.361,5.531,5.661,5.831,6.002,6.17,6.349,6.547,6.761,6.993,7.248,7.537,7.838,8.15,8.467,8.798,9.134,9.47,9.819,10.172,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed renewable generation capacity (MW)
CARR HILL,1.868,2.103,2.234,2.3,2.352,2.407,2.47,2.555,2.647,2.751,2.883,2.972,3.104,3.23,3.329,3.456,3.588,3.738,3.896,4.08,4.289,4.523,4.751,5.003,5.27,5.5,5.778,6.049,6.346,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed renewable generation capacity (MW)
CATTERICK CAMP,2.005,2.31,2.498,2.611,2.71,2.814,2.932,3.08,3.242,3.397,3.589,3.731,3.924,4.115,4.293,4.491,4.707,4.942,5.196,5.48,5.8,6.141,6.489,6.849,7.227,7.596,7.983,8.383,8.794,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed renewable generation capacity (MW)
CLOSE,0.631,0.746,0.842,0.926,1.008,1.095,1.191,1.303,1.425,1.514,1.617,1.711,1.816,1.93,2.068,2.192,2.338,2.488,2.656,2.83,3.024,3.21,3.419,3.607,3.799,4.042,4.229,4.445,4.636,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed renewable generation capacity (MW)
CONEYTHORPE,2.131,2.315,2.42,2.476,2.524,2.576,2.634,2.706,2.786,2.861,2.954,3.023,3.117,3.21,3.297,3.394,3.499,3.614,3.738,3.876,4.032,4.197,4.367,4.541,4.725,4.905,5.092,5.284,5.482,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed renewable generation capacity (MW)
CONSETT,23.759,24.048,24.235,24.356,24.463,24.574,24.701,24.859,25.033,25.197,25.4,25.552,25.757,25.959,26.149,26.36,26.59,26.841,27.111,27.413,27.754,28.115,28.485,28.866,29.267,29.66,30.068,30.488,30.92,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed renewable generation capacity (MW)
CORPORATION STREET,0.148,0.202,0.24,0.268,0.293,0.319,0.349,0.386,0.426,0.461,0.504,0.538,0.582,0.626,0.67,0.716,0.768,0.823,0.884,0.95,1.024,1.101,1.182,1.262,1.346,1.434,1.519,1.608,1.697,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed renewable generation capacity (MW)
COWTON,0.43,0.47,0.496,0.512,0.527,0.543,0.561,0.582,0.606,0.625,0.648,0.667,0.691,0.715,0.741,0.767,0.796,0.827,0.861,0.898,0.939,0.98,1.025,1.068,1.112,1.162,1.206,1.254,1.301,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed renewable generation capacity (MW)
CRAMLINGTON T1 T3,0.716,0.801,0.856,0.892,0.923,0.956,0.993,1.04,1.091,1.142,1.205,1.25,1.314,1.375,1.432,1.496,1.565,1.641,1.723,1.815,1.919,2.03,2.143,2.261,2.386,2.505,2.632,2.763,2.899,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed renewable generation capacity (MW)
CRAMLINGTON T2 T4,0.676,0.756,0.81,0.845,0.876,0.909,0.946,0.993,1.044,1.093,1.155,1.2,1.261,1.322,1.378,1.441,1.509,1.584,1.664,1.754,1.856,1.965,2.075,2.19,2.311,2.428,2.552,2.679,2.811,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed renewable generation capacity (MW)
DARLEY,0.495,0.559,0.606,0.643,0.677,0.714,0.754,0.803,0.856,0.9,0.953,0.996,1.05,1.105,1.165,1.223,1.29,1.361,1.439,1.522,1.616,1.71,1.812,1.909,2.011,2.123,2.225,2.335,2.441,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed renewable generation capacity (MW)
DARLINGTON 132/6KV,0.896,0.98,1.036,1.073,1.106,1.141,1.181,1.23,1.284,1.333,1.394,1.44,1.501,1.562,1.621,1.685,1.756,1.832,1.914,2.006,2.109,2.217,2.328,2.442,2.561,2.681,2.802,2.927,3.054,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed renewable generation capacity (MW)
DARLINGTON 33/11KV,1.166,1.337,1.465,1.565,1.657,1.756,1.865,1.997,2.141,2.261,2.404,2.522,2.667,2.816,2.977,3.137,3.318,3.509,3.719,3.945,4.199,4.455,4.73,4.995,5.27,5.575,5.85,6.147,6.433,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed renewable generation capacity (MW)
DARLINGTON CENTRAL 33/11KV,0.676,0.736,0.774,0.796,0.815,0.835,0.858,0.887,0.919,0.951,0.99,1.019,1.058,1.097,1.132,1.172,1.215,1.263,1.314,1.371,1.437,1.507,1.577,1.652,1.731,1.805,1.885,1.967,2.052,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed renewable generation capacity (MW)
DARLINGTON EAST,6.859,7.001,7.084,7.131,7.173,7.217,7.267,7.329,7.396,7.459,7.535,7.594,7.671,7.748,7.822,7.903,7.992,8.088,8.192,8.307,8.437,8.573,8.714,8.858,9.008,9.159,9.312,9.47,9.631,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed renewable generation capacity (MW)
DARLINGTON WEST,2.099,2.263,2.357,2.408,2.449,2.491,2.54,2.606,2.677,2.758,2.861,2.929,3.033,3.13,3.207,3.305,3.408,3.524,3.647,3.79,3.952,4.134,4.31,4.507,4.714,4.893,5.109,5.32,5.551,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed renewable generation capacity (MW)
DENWICK,3.12,3.509,3.779,3.971,4.15,4.34,4.551,4.805,5.083,5.314,5.592,5.82,6.1,6.39,6.701,7.009,7.359,7.728,8.135,8.572,9.064,9.559,10.09,10.604,11.137,11.726,12.26,12.839,13.397,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed renewable generation capacity (MW)
DUNSTON 66/11KV,0.684,0.789,0.866,0.924,0.978,1.035,1.099,1.176,1.261,1.333,1.421,1.491,1.579,1.669,1.764,1.859,1.967,2.081,2.207,2.343,2.496,2.652,2.817,2.98,3.149,3.331,3.501,3.682,3.859,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed renewable generation capacity (MW)
DUNSTON 66/20KV,1.266,1.439,1.54,1.598,1.645,1.695,1.753,1.827,1.908,1.993,2.1,2.175,2.283,2.386,2.474,2.58,2.693,2.818,2.951,3.104,3.277,3.467,3.655,3.858,4.071,4.266,4.486,4.706,4.94,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed renewable generation capacity (MW)
DURHAM EAST,0.654,0.756,0.844,0.922,0.998,1.079,1.168,1.272,1.386,1.472,1.572,1.662,1.764,1.873,2.002,2.12,2.259,2.401,2.56,2.727,2.913,3.094,3.295,3.478,3.667,3.898,4.083,4.293,4.483,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed renewable generation capacity (MW)
EASTFIELD,1.929,2.116,2.218,2.267,2.305,2.346,2.393,2.456,2.525,2.604,2.704,2.771,2.871,2.966,3.04,3.136,3.235,3.348,3.467,3.606,3.764,3.942,4.114,4.305,4.509,4.682,4.894,5.101,5.328,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed renewable generation capacity (MW)
EASTGATE CEMENT,0.548,0.602,0.648,0.687,0.724,0.764,0.808,0.86,0.917,0.963,1.017,1.063,1.117,1.174,1.239,1.3,1.371,1.444,1.526,1.613,1.711,1.807,1.912,2.012,2.114,2.233,2.334,2.447,2.552,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed renewable generation capacity (MW)
EDUCATIONAL PRECINCT,0.42,0.534,0.609,0.661,0.707,0.757,0.812,0.88,0.954,1.017,1.095,1.156,1.234,1.314,1.396,1.48,1.574,1.675,1.785,1.904,2.039,2.177,2.322,2.466,2.616,2.775,2.926,3.086,3.243,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed renewable generation capacity (MW)
ELVINGTON,1.481,1.61,1.677,1.706,1.733,1.762,1.794,1.833,1.875,1.909,1.949,1.983,2.024,2.067,2.114,2.159,2.212,2.267,2.327,2.392,2.464,2.536,2.615,2.689,2.766,2.854,2.93,3.014,3.094,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed renewable generation capacity (MW)
FARADAY STREET,0.912,1.126,1.275,1.381,1.478,1.579,1.693,1.833,1.986,2.123,2.29,2.419,2.587,2.757,2.926,3.105,3.303,3.516,3.747,4.001,4.288,4.584,4.894,5.205,5.529,5.866,6.193,6.537,6.881,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed renewable generation capacity (MW)
FAWDON T1 & SEATON BURN T1,2.187,2.406,2.535,2.606,2.665,2.727,2.798,2.891,2.992,3.101,3.238,3.332,3.47,3.602,3.712,3.846,3.989,4.148,4.316,4.511,4.731,4.974,5.214,5.475,5.75,5.996,6.281,6.564,6.868,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed renewable generation capacity (MW)
FISHBURN,25.713,25.967,26.117,26.203,26.276,26.352,26.44,26.551,26.673,26.795,26.946,27.056,27.208,27.357,27.49,27.644,27.809,27.991,28.186,28.407,28.657,28.926,29.197,29.483,29.785,30.069,30.378,30.691,31.02,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed renewable generation capacity (MW)
FLATWORTH CENTRAL,0.94,1.037,1.098,1.137,1.171,1.207,1.247,1.298,1.354,1.407,1.472,1.521,1.586,1.651,1.713,1.78,1.854,1.935,2.022,2.119,2.228,2.344,2.463,2.585,2.714,2.84,2.971,3.106,3.244,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed renewable generation capacity (MW)
FOSS ISLANDS,1.026,1.234,1.392,1.515,1.628,1.749,1.883,2.045,2.223,2.375,2.558,2.705,2.89,3.079,3.277,3.477,3.704,3.943,4.206,4.491,4.812,5.138,5.484,5.824,6.177,6.558,6.913,7.291,7.661,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed renewable generation capacity (MW)
FOSSWAY 33/11KV,0.693,0.878,0.991,1.058,1.115,1.174,1.242,1.329,1.424,1.522,1.644,1.731,1.854,1.973,2.077,2.199,2.33,2.475,2.63,2.806,3.006,3.223,3.44,3.671,3.915,4.141,4.392,4.643,4.91,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed renewable generation capacity (MW)
FOURSTONES 20KV,36.971,37.223,37.413,37.562,37.703,37.852,38.017,38.215,38.431,38.607,38.816,38.992,39.203,39.424,39.666,39.902,40.172,40.455,40.767,41.101,41.477,41.851,42.256,42.642,43.042,43.495,43.894,44.331,44.747,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed renewable generation capacity (MW)
FYLANDS BRIDGE,2.529,2.826,2.991,3.074,3.146,3.222,3.308,3.417,3.537,3.655,3.803,3.91,4.058,4.203,4.334,4.483,4.645,4.823,5.014,5.229,5.473,5.734,5.999,6.277,6.569,6.847,7.147,7.451,7.77,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed renewable generation capacity (MW)
GALE LANE,7.158,7.299,7.374,7.408,7.431,7.456,7.485,7.528,7.574,7.637,7.72,7.77,7.852,7.927,7.975,8.049,8.123,8.209,8.298,8.406,8.529,8.675,8.81,8.969,9.14,9.27,9.45,9.618,9.812,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed renewable generation capacity (MW)
GARWOOD STREET,1.479,1.67,1.801,1.894,1.978,2.068,2.169,2.291,2.424,2.54,2.68,2.792,2.933,3.077,3.226,3.378,3.549,3.731,3.931,4.147,4.391,4.641,4.905,5.166,5.437,5.726,5.999,6.289,6.574,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed renewable generation capacity (MW)
GATESHEAD CENTRAL,1.535,1.634,1.711,1.773,1.832,1.895,1.964,2.047,2.137,2.208,2.291,2.363,2.448,2.537,2.639,2.734,2.846,2.961,3.089,3.225,3.377,3.526,3.691,3.844,4.003,4.188,4.345,4.519,4.681,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed renewable generation capacity (MW)
GATESHEAD EAST,0.164,0.196,0.215,0.225,0.235,0.246,0.258,0.271,0.286,0.298,0.311,0.323,0.337,0.352,0.369,0.384,0.403,0.422,0.443,0.465,0.49,0.515,0.542,0.567,0.592,0.623,0.648,0.677,0.703,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed renewable generation capacity (MW)
GOSFORTH 33/11KV,0.591,0.681,0.736,0.768,0.796,0.826,0.859,0.901,0.946,0.989,1.041,1.08,1.133,1.185,1.236,1.29,1.35,1.416,1.486,1.564,1.652,1.745,1.841,1.939,2.041,2.144,2.248,2.355,2.465,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed renewable generation capacity (MW)
GRANGETOWN,1.486,1.687,1.817,1.901,1.973,2.05,2.137,2.247,2.367,2.483,2.626,2.732,2.876,3.018,3.15,3.297,3.458,3.633,3.822,4.033,4.273,4.527,4.787,5.057,5.34,5.615,5.904,6.2,6.506,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed renewable generation capacity (MW)
GREATHAM,0.2,0.229,0.254,0.276,0.296,0.318,0.342,0.371,0.402,0.426,0.454,0.478,0.507,0.537,0.572,0.605,0.643,0.683,0.726,0.773,0.824,0.875,0.931,0.982,1.035,1.099,1.151,1.21,1.264,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed renewable generation capacity (MW)
GUISBOROUGH T1 T2,6.959,7.245,7.431,7.551,7.657,7.768,7.894,8.052,8.224,8.386,8.587,8.738,8.94,9.14,9.33,9.538,9.767,10.015,10.283,10.582,10.92,11.277,11.643,12.02,12.415,12.805,13.208,13.623,14.049,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed renewable generation capacity (MW)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed renewable generation capacity (MW)
HARLOW GREEN,1.27,1.47,1.581,1.637,1.681,1.727,1.78,1.852,1.931,2.021,2.136,2.212,2.328,2.437,2.521,2.631,2.744,2.874,3.01,3.169,3.35,3.554,3.751,3.971,4.205,4.403,4.646,4.882,5.143,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed renewable generation capacity (MW)
HARMIRE BRIDGE,1.798,1.964,2.094,2.199,2.297,2.402,2.518,2.656,2.808,2.93,3.077,3.199,3.347,3.501,3.671,3.836,4.025,4.223,4.441,4.675,4.937,5.198,5.482,5.751,6.031,6.348,6.626,6.93,7.219,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed renewable generation capacity (MW)
HARRATON,2.25,2.392,2.489,2.556,2.617,2.681,2.753,2.841,2.938,3.025,3.131,3.214,3.321,3.429,3.536,3.65,3.776,3.911,4.058,4.22,4.402,4.592,4.789,4.988,5.196,5.409,5.62,5.84,6.06,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed renewable generation capacity (MW)
HARROGATE 132/11KV,1.92,2.284,2.532,2.703,2.855,3.017,3.198,3.422,3.668,3.892,4.167,4.378,4.655,4.933,5.204,5.494,5.816,6.162,6.538,6.953,7.421,7.911,8.418,8.933,9.471,10.017,10.564,11.134,11.711,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed renewable generation capacity (MW)
HARROGATE WEST,0.447,0.554,0.626,0.675,0.719,0.766,0.818,0.883,0.953,1.015,1.09,1.149,1.225,1.302,1.38,1.461,1.551,1.648,1.753,1.869,1.999,2.132,2.273,2.413,2.559,2.712,2.859,3.015,3.17,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed renewable generation capacity (MW)
HARTMOOR 66/20KV,7.984,8.277,8.466,8.588,8.696,8.811,8.94,9.1,9.274,9.435,9.631,9.782,9.98,10.178,10.371,10.579,10.808,11.055,11.323,11.619,11.954,12.304,12.666,13.034,13.419,13.809,14.2,14.606,15.018,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed renewable generation capacity (MW)
HAWTHORN PIT,15.495,15.795,15.97,16.067,16.148,16.234,16.331,16.457,16.595,16.736,16.914,17.04,17.219,17.392,17.541,17.719,17.908,18.118,18.343,18.598,18.888,19.203,19.518,19.855,20.21,20.536,20.902,21.269,21.658,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed renewable generation capacity (MW)
HAXBY ROAD T2 T3,1.57,1.721,1.806,1.85,1.884,1.919,1.96,2.017,2.079,2.152,2.247,2.308,2.403,2.492,2.557,2.646,2.737,2.842,2.951,3.08,3.227,3.394,3.554,3.736,3.929,4.088,4.29,4.484,4.701,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed renewable generation capacity (MW)
HEBBURN,0.522,0.575,0.607,0.627,0.644,0.663,0.684,0.71,0.738,0.763,0.793,0.817,0.847,0.878,0.909,0.941,0.978,1.016,1.058,1.105,1.156,1.21,1.266,1.322,1.38,1.441,1.5,1.562,1.624,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed renewable generation capacity (MW)
HEBBURN WEST,0.106,0.12,0.127,0.131,0.134,0.137,0.14,0.145,0.15,0.155,0.163,0.167,0.174,0.181,0.187,0.193,0.201,0.209,0.217,0.227,0.238,0.251,0.263,0.276,0.291,0.303,0.318,0.332,0.348,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed renewable generation capacity (MW)
HEDWORTH,1.069,1.191,1.256,1.287,1.311,1.335,1.363,1.403,1.446,1.498,1.564,1.607,1.674,1.736,1.782,1.844,1.908,1.981,2.057,2.148,2.251,2.369,2.481,2.609,2.745,2.857,2.999,3.135,3.288,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed renewable generation capacity (MW)
HEIGHINGTON,0.031,0.037,0.043,0.048,0.054,0.059,0.066,0.073,0.081,0.086,0.092,0.098,0.104,0.111,0.12,0.128,0.137,0.146,0.156,0.167,0.179,0.19,0.202,0.213,0.224,0.239,0.25,0.262,0.273,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed renewable generation capacity (MW)
HEXHAM,5.15,5.334,5.452,5.527,5.596,5.668,5.749,5.848,5.957,6.052,6.169,6.26,6.378,6.497,6.617,6.743,6.883,7.032,7.195,7.374,7.575,7.783,8.001,8.218,8.445,8.681,8.911,9.154,9.395,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed renewable generation capacity (MW)
