Primary,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area
BIRTLEY GROVE 66/11KV,43,44,45,46,49,67,93,104,158,220,288,360,442,533,623,705,784,861,930,1003,1066,1122,1156,1188,1221,1253,1286,1318,1351,1383,1415,1447,1480,1512,NPgN
BIRTLEY GROVE 66/20KV,30,30,30,31,32,45,61,68,105,146,190,238,291,351,410,464,515,566,611,659,701,738,761,782,803,824,845,866,887,908,928,949,970,990,NPgN
BLAYDON BURN,57,54,54,54,56,86,120,135,215,303,397,498,612,739,863,977,1087,1194,1291,1393,1481,1562,1611,1655,1699,1743,1787,1831,1874,1918,1961,2004,2048,2091,NPgN
BLUCHER 33/11KV,75,70,68,68,70,114,163,185,323,472,631,802,994,1207,1417,1609,1796,1976,2139,2311,2464,2606,2689,2763,2837,2912,2986,3061,3135,3208,3282,3357,3431,3505,NPgN
BOLDON DOWNHILL,51,56,60,63,68,80,102,113,171,237,310,388,475,573,670,758,843,924,998,1076,1144,1207,1244,1279,1315,1350,1386,1422,1457,1492,1527,1562,1597,1632,NPgN
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,30,32,34,36,39,40,46,50,58,70,85,100,118,140,162,182,201,220,238,256,270,283,293,304,316,327,339,351,361,370,380,390,400,410,NPgN
BOWESFIELD 33/11KV,55,54,54,54,57,83,112,126,200,280,367,460,564,680,794,898,998,1096,1187,1280,1361,1437,1482,1523,1564,1605,1646,1687,1727,1767,1806,1846,1886,1926,NPgN
BOWESFIELD 66/11KV,45,44,44,45,47,71,105,120,168,225,288,356,432,517,601,678,752,825,891,960,1017,1064,1094,1125,1156,1187,1218,1249,1280,1310,1341,1371,1402,1433,NPgN
BRANCEPETH,158,179,197,214,236,232,262,283,404,548,704,875,1065,1286,1504,1704,1895,2078,2245,2418,2575,2725,2819,2907,2996,3085,3176,3266,3348,3430,3513,3596,3679,3762,NPgN
BREAMISH STREET,43,42,42,42,44,58,77,87,128,175,225,280,341,409,477,538,597,655,708,762,809,852,878,903,928,953,978,1003,1027,1051,1076,1100,1125,1149,NPgN
BRENDA TRADING,99,97,98,100,104,154,215,242,404,581,771,976,1204,1459,1709,1938,2160,2374,2569,2773,2953,3120,3219,3307,3395,3484,3572,3661,3748,3836,3923,4011,4099,4187,NPgN
CAMPLESHON ROAD,80,79,79,81,84,114,152,170,269,379,497,625,767,930,1090,1236,1378,1515,1641,1772,1888,1996,2061,2122,2184,2245,2307,2369,2427,2485,2544,2602,2660,2719,NPgN
CARLEY HILL,66,68,70,72,76,103,138,154,235,326,424,530,648,781,911,1030,1144,1255,1357,1462,1553,1636,1686,1733,1779,1826,1873,1920,1966,2012,2058,2104,2151,2197,NPgN
CARLIN HOW T3 T4,100,109,118,127,140,147,172,188,278,381,492,614,749,912,1072,1220,1361,1500,1627,1758,1878,1994,2070,2141,2213,2287,2361,2436,2499,2562,2626,2690,2754,2818,NPgN
CARR HILL,91,95,98,101,106,143,194,217,331,460,601,753,923,1112,1299,1470,1634,1794,1938,2090,2220,2338,2409,2477,2544,2612,2680,2748,2815,2882,2950,3017,3085,3153,NPgN
CATTERICK CAMP,108,117,125,132,142,151,177,194,264,348,442,544,657,789,920,1040,1153,1264,1366,1471,1562,1647,1702,1756,1810,1865,1920,1976,2025,2075,2126,2176,2227,2277,NPgN
CLOSE,49,48,47,48,51,65,80,90,119,150,186,224,265,313,360,402,441,482,520,558,589,617,635,653,670,688,705,723,739,754,770,786,802,818,NPgN
CONEYTHORPE,46,49,52,55,59,64,76,83,108,138,171,208,249,303,357,406,453,500,544,590,629,667,695,724,754,784,814,846,869,892,916,940,964,988,NPgN
CONSETT,112,116,120,125,134,167,214,238,375,527,691,868,1065,1291,1513,1716,1912,2103,2277,2458,2620,2771,2864,2949,3034,3120,3207,3294,3374,3455,3536,3618,3699,3780,NPgN
CORPORATION STREET,32,32,32,33,35,44,56,63,94,129,167,208,254,305,355,401,445,488,527,568,603,636,656,674,693,711,730,748,766,785,803,821,839,858,NPgN
COWTON,8,8,8,8,9,11,14,15,22,29,38,47,56,70,83,96,108,120,131,143,153,164,171,179,186,194,202,211,217,223,229,235,241,247,NPgN
CRAMLINGTON T1 T3,27,27,28,29,31,41,53,59,91,126,163,204,250,301,351,397,441,484,523,564,599,632,651,670,688,706,724,743,760,778,796,814,832,850,NPgN
CRAMLINGTON T2 T4,26,26,27,28,30,38,50,56,84,115,150,187,228,275,320,362,402,441,477,513,545,575,593,609,626,642,659,676,692,708,725,741,757,774,NPgN
DARLEY,24,25,27,28,30,32,38,41,51,62,76,91,107,129,150,170,188,207,225,242,258,272,283,294,305,317,329,341,350,359,368,378,387,396,NPgN
DARLINGTON 132/6KV,32,33,34,34,36,49,67,75,109,148,190,236,288,345,402,454,504,552,596,642,681,716,737,758,778,799,820,840,861,881,901,921,941,962,NPgN
DARLINGTON 33/11KV,58,58,57,58,61,85,113,127,193,266,345,430,524,630,734,829,920,1010,1092,1177,1251,1319,1360,1397,1434,1472,1509,1546,1582,1618,1654,1689,1725,1761,NPgN
DARLINGTON CENTRAL 33/11KV,20,20,20,20,21,32,44,49,78,111,146,183,225,272,318,360,400,439,475,513,545,575,593,609,626,642,658,674,691,707,723,739,755,771,NPgN
DARLINGTON EAST,53,55,57,59,63,76,97,107,153,207,265,328,399,481,561,635,706,775,838,904,960,1012,1045,1077,1109,1142,1174,1207,1237,1267,1297,1327,1357,1387,NPgN
DARLINGTON WEST,60,58,57,57,59,94,134,152,242,342,449,565,695,841,984,1115,1242,1365,1477,1594,1695,1787,1843,1894,1946,1997,2049,2101,2152,2203,2254,2305,2356,2407,NPgN
DENWICK,120,125,130,137,149,170,206,229,285,358,440,529,628,841,1050,1251,1449,1652,1853,2060,2254,2447,2626,2816,3013,3216,3425,3641,3766,3894,4025,4157,4287,4417,NPgN
DUNSTON 66/11KV,47,48,49,51,54,68,87,97,141,192,247,306,373,448,521,589,653,716,773,832,883,930,959,985,1012,1039,1066,1093,1119,1145,1172,1198,1224,1250,NPgN
DUNSTON 66/20KV,79,83,87,91,98,120,153,170,259,359,469,587,719,868,1015,1150,1280,1406,1520,1639,1744,1841,1900,1956,2011,2067,2123,2179,2233,2286,2340,2393,2447,2501,NPgN
DURHAM EAST,47,45,45,45,47,69,94,106,160,219,284,353,430,517,602,680,754,827,895,964,1024,1078,1110,1141,1171,1201,1231,1261,1290,1320,1349,1378,1407,1437,NPgN
EASTFIELD,91,102,111,121,133,133,151,163,228,305,390,482,585,708,828,939,1044,1147,1240,1337,1424,1507,1562,1614,1666,1719,1773,1827,1874,1921,1969,2016,2064,2111,NPgN
EASTGATE CEMENT,23,23,24,24,26,32,41,46,59,75,93,113,134,178,220,261,302,343,383,424,463,501,534,570,607,645,684,725,748,772,797,822,847,872,NPgN
EDUCATIONAL PRECINCT,54,50,49,48,50,70,92,105,165,230,300,375,460,554,646,731,812,892,965,1041,1108,1170,1206,1240,1274,1307,1341,1375,1408,1441,1474,1507,1539,1572,NPgN
ELVINGTON,30,32,33,34,36,41,49,54,72,94,119,145,175,211,247,280,311,343,372,401,427,451,468,485,502,519,537,555,569,584,598,613,628,642,NPgN
FARADAY STREET,102,109,115,120,128,156,200,221,351,494,648,814,1000,1207,1411,1597,1775,1948,2105,2269,2416,2552,2632,2705,2777,2850,2923,2996,3068,3140,3212,3284,3356,3428,NPgN
FAWDON T1,53,52,52,53,56,79,106,120,195,278,367,463,570,691,810,919,1025,1127,1220,1317,1403,1483,1530,1574,1618,1662,1706,1750,1793,1836,1879,1922,1965,2009,NPgN
FISHBURN,141,163,182,201,223,210,230,246,349,472,606,751,915,1101,1284,1452,1611,1764,1902,2045,2175,2300,2377,2448,2519,2591,2663,2736,2803,2871,2939,3007,3076,3144,NPgN
FLATWORTH CENTRAL,48,54,58,62,66,75,94,103,135,176,220,269,324,385,446,501,553,604,651,699,739,774,796,819,843,866,890,913,936,959,982,1005,1029,1052,NPgN
FOSS ISLANDS,93,89,88,88,92,130,174,197,299,412,534,665,811,976,1137,1284,1425,1564,1691,1822,1936,2041,2104,2161,2219,2277,2334,2392,2448,2504,2560,2616,2672,2728,NPgN
FOSSWAY 33/11KV,116,111,110,111,115,163,221,251,407,580,766,966,1189,1439,1684,1909,2126,2337,2529,2730,2907,3071,3167,3256,3345,3434,3523,3612,3700,3788,3877,3965,4053,4142,NPgN
FOURSTONES 20KV,77,76,77,79,84,106,133,150,182,224,273,325,384,520,656,786,915,1048,1181,1317,1443,1568,1686,1814,1946,2083,2223,2368,2450,2534,2620,2707,2793,2880,NPgN
FYLANDS BRIDGE,93,99,105,111,119,139,173,191,299,420,550,691,849,1026,1201,1360,1514,1662,1797,1937,2063,2180,2251,2314,2379,2443,2507,2572,2634,2697,2759,2822,2884,2947,NPgN
GALE LANE,64,70,74,78,82,104,139,155,239,335,438,551,676,816,954,1079,1201,1318,1424,1535,1632,1720,1772,1822,1872,1921,1971,2022,2071,2121,2171,2221,2271,2321,NPgN
GARWOOD STREET,80,81,83,84,89,116,152,170,247,334,429,532,647,776,903,1019,1129,1238,1337,1439,1527,1606,1654,1700,1746,1793,1839,1885,1930,1975,2020,2065,2111,2156,NPgN
GATESHEAD CENTRAL,38,39,40,41,43,53,66,74,100,130,164,200,240,286,331,371,410,448,483,519,549,576,592,609,625,642,659,675,691,707,723,739,756,772,NPgN
GATESHEAD EAST,6,6,6,6,7,9,11,12,17,22,28,34,41,49,57,64,71,77,84,90,95,100,103,106,109,111,114,117,120,122,125,128,130,133,NPgN
GOSFORTH 33/11KV,37,36,35,35,36,53,72,82,131,185,244,306,376,454,531,601,668,734,794,857,912,963,993,1021,1048,1076,1103,1131,1158,1185,1212,1239,1266,1293,NPgN
GRANGETOWN,68,75,80,84,90,109,142,157,240,334,435,544,666,803,938,1060,1178,1292,1396,1505,1600,1687,1740,1788,1837,1886,1935,1985,2033,2081,2129,2178,2226,2275,NPgN
GREATHAM,12,12,11,11,12,17,23,26,39,53,68,85,103,124,144,162,180,197,213,230,244,257,265,272,279,286,293,300,307,314,321,328,335,342,NPgN
GUISBOROUGH T1 T2,99,105,111,117,127,145,177,195,300,417,543,680,833,1015,1194,1358,1516,1671,1813,1961,2095,2222,2305,2381,2459,2538,2617,2697,2766,2835,2905,2975,3045,3115,NPgN
HARLOW GREEN,68,67,67,68,71,105,144,162,262,372,490,617,760,919,1076,1219,1358,1492,1614,1742,1853,1956,2016,2072,2128,2185,2241,2297,2353,2408,2464,2520,2576,2631,NPgN
HARMIRE BRIDGE,64,65,66,68,73,89,111,123,183,249,321,398,484,594,702,802,899,994,1084,1176,1259,1338,1394,1447,1501,1556,1612,1669,1712,1757,1801,1846,1891,1936,NPgN
HARRATON,59,64,67,70,75,94,127,142,185,240,300,366,441,524,606,681,753,822,886,952,1005,1048,1077,1107,1138,1169,1200,1231,1261,1292,1322,1353,1383,1414,NPgN
HARROGATE 132/11KV,116,119,123,127,134,163,203,226,289,368,457,553,661,784,906,1018,1122,1227,1324,1423,1502,1572,1620,1668,1718,1767,1817,1867,1913,1959,2005,2051,2098,2144,NPgN
HARROGATE WEST,27,27,27,27,29,39,51,57,74,94,116,140,167,198,228,255,280,307,331,356,376,393,405,416,428,440,452,464,475,486,497,508,519,530,NPgN
HARTMOOR 66/20KV,124,129,135,142,152,185,239,265,413,579,758,951,1167,1411,1652,1873,2085,2291,2478,2673,2847,3008,3106,3196,3287,3378,3469,3561,3648,3735,3822,3909,3996,4084,NPgN
HAWTHORN PIT,124,138,150,163,179,192,229,250,374,516,670,837,1023,1235,1444,1635,1818,1994,2154,2321,2470,2610,2695,2774,2854,2933,3013,3094,3169,3245,3321,3398,3474,3550,NPgN
HAXBY ROAD T2 T3,76,77,79,81,85,115,155,174,278,394,519,654,805,974,1140,1292,1439,1581,1710,1845,1963,2073,2137,2197,2257,2317,2377,2437,2497,2556,2615,2675,2734,2794,NPgN
HEBBURN,19,20,21,22,23,29,38,42,57,76,96,118,142,170,197,221,245,268,289,311,329,345,355,364,374,384,394,404,414,424,434,443,453,463,NPgN
HEBBURN WEST,6,7,7,7,8,9,12,14,19,25,31,38,46,55,64,72,80,87,94,101,107,112,115,119,122,125,129,132,135,139,142,145,149,152,NPgN
HEDWORTH,45,46,47,48,50,71,97,109,173,245,322,405,498,602,704,797,887,975,1054,1137,1209,1275,1315,1351,1388,1424,1461,1498,1534,1570,1607,1643,1680,1716,NPgN
HEIGHINGTON,3,3,3,3,3,3,4,4,4,5,5,6,6,7,7,8,8,9,10,10,10,11,11,11,11,12,12,12,12,12,12,12,12,13,NPgN
HEXHAM,66,70,73,77,82,93,112,124,170,225,285,350,422,522,619,710,798,885,968,1053,1129,1202,1257,1312,1368,1426,1484,1544,1587,1631,1675,1719,1764,1809,NPgN
HIGH BARMSTON,46,46,47,48,50,72,101,114,161,216,276,342,415,497,577,651,722,791,854,919,974,1021,1050,1079,1108,1138,1167,1197,1225,1254,1283,1312,1341,1370,NPgN
HIGH FLATTS,73,71,71,71,74,113,161,182,289,408,537,675,830,1002,1172,1327,1478,1623,1756,1895,2015,2124,2189,2250,2310,2370,2431,2492,2551,2611,2671,2731,2791,2851,NPgN
HOUGHTON,66,67,68,70,74,101,137,154,238,332,433,543,666,804,939,1063,1182,1297,1402,1512,1608,1694,1746,1795,1843,1892,1941,1990,2038,2086,2133,2182,2230,2278,NPgN
HOWDON,22,23,24,25,27,33,43,48,69,92,118,146,178,213,248,280,310,340,367,395,418,440,453,466,479,492,505,518,531,544,556,569,582,595,NPgN
HUNTINGTON NEW LANE,69,72,74,77,81,98,123,137,202,276,358,446,544,658,769,871,970,1065,1152,1243,1322,1396,1442,1486,1530,1574,1619,1664,1705,1747,1788,1830,1872,1914,NPgN
HUSTHWAITE 33/11KV,71,76,80,84,91,100,118,130,171,221,276,336,403,502,598,689,776,864,947,1032,1109,1184,1242,1303,1366,1429,1495,1561,1607,1654,1701,1748,1796,1843,NPgN
JARROW,17,18,19,20,21,26,34,38,54,73,94,117,142,170,198,223,247,271,292,314,334,351,361,371,381,391,401,412,421,431,441,451,461,471,NPgN
KENTON,68,65,64,64,67,102,142,160,271,392,522,661,817,991,1162,1318,1470,1617,1750,1889,2013,2128,2195,2256,2317,2378,2439,2500,2561,2621,2682,2743,2804,2865,NPgN
KIELDER,5,5,5,5,5,7,9,10,10,10,11,11,12,22,33,43,54,65,77,89,101,112,125,140,155,171,187,204,213,221,230,239,248,257,NPgN
KILLINGWORTH,44,43,44,44,46,71,103,117,166,225,288,358,435,522,608,686,762,835,902,972,1030,1079,1110,1141,1173,1204,1236,1268,1299,1330,1361,1392,1424,1455,NPgN
KIRBYMOORSIDE,66,69,72,75,80,91,111,123,176,237,304,376,456,554,649,738,822,905,982,1062,1132,1198,1243,1286,1329,1373,1417,1462,1500,1537,1575,1614,1652,1690,NPgN
LINTON 66/20KV,59,64,69,74,80,84,97,106,147,196,249,308,373,453,532,605,675,743,805,870,928,984,1021,1058,1095,1133,1172,1211,1243,1275,1307,1340,1373,1405,NPgN
LONGBENTON,79,80,82,84,88,120,163,183,285,401,525,660,810,978,1143,1295,1441,1582,1711,1845,1962,2069,2132,2192,2252,2313,2373,2434,2493,2553,2613,2673,2734,2794,NPgN
LOW SPENNYMOOR,58,63,67,71,76,88,111,122,186,259,338,424,519,626,732,829,922,1012,1093,1178,1253,1323,1365,1403,1442,1482,1521,1560,1598,1636,1674,1713,1751,1789,NPgN
LYNEMOUTH,11,12,12,13,14,15,19,20,30,41,53,66,80,97,114,130,144,159,172,186,198,210,217,224,232,239,246,254,260,267,273,280,286,293,NPgN
MADDISON STREET,90,90,92,94,98,140,195,219,345,484,635,798,981,1184,1385,1568,1745,1916,2072,2235,2377,2506,2583,2655,2727,2800,2872,2945,3016,3088,3159,3231,3303,3375,NPgN
MALLEABLE,59,64,67,70,75,90,114,127,185,251,322,400,486,583,678,765,848,929,1004,1080,1147,1208,1246,1281,1316,1351,1386,1421,1455,1489,1523,1558,1592,1626,NPgN
MALTON,122,128,134,140,150,171,208,230,335,454,585,726,884,1076,1265,1439,1605,1770,1922,2079,2219,2353,2442,2528,2615,2703,2792,2882,2957,3032,3108,3184,3261,3337,NPgN
MEADOWFIELD,31,32,33,35,37,45,57,63,93,127,165,205,250,300,350,395,439,481,520,559,594,627,646,664,682,700,718,736,754,771,788,806,823,841,NPgN
MELROSEGATE 33/11KV,40,38,37,37,38,60,84,95,154,220,290,366,450,545,638,722,804,884,957,1033,1099,1160,1196,1229,1262,1295,1328,1361,1393,1426,1458,1491,1524,1556,NPgN
MILLBANK LANE,72,72,72,73,76,115,168,190,289,403,525,658,806,972,1135,1285,1430,1570,1698,1831,1945,2045,2106,2165,2224,2284,2343,2403,2462,2521,2580,2639,2698,2758,NPgN
MONKSEATON,67,64,62,62,65,104,146,165,255,355,464,581,712,858,1002,1133,1260,1384,1497,1615,1715,1807,1862,1914,1965,2017,2069,2122,2173,2224,2275,2326,2377,2429,NPgN
MOOR MONKTON PUMPS,10,10,10,11,11,13,16,17,24,32,40,50,60,73,86,98,109,120,130,141,150,159,165,171,177,183,190,196,201,206,212,217,222,228,NPgN
MORPETH,99,106,113,119,128,141,170,187,264,354,452,559,678,818,956,1083,1204,1322,1430,1542,1641,1733,1792,1850,1908,1966,2025,2084,2136,2189,2242,2295,2348,2401,NPgN
MOUNT ROAD,58,56,55,55,58,86,116,131,206,287,375,469,574,692,808,913,1014,1114,1205,1299,1381,1457,1502,1543,1583,1624,1665,1706,1746,1786,1825,1865,1905,1945,NPgN
NEWBURN HAUGH,30,28,27,27,28,44,63,71,120,174,232,293,362,439,515,584,652,717,776,838,893,944,974,1001,1028,1055,1082,1109,1135,1162,1188,1215,1242,1269,NPgN
NEWBY,51,52,54,55,58,79,107,119,179,248,322,402,492,595,696,789,878,965,1045,1128,1199,1265,1305,1345,1384,1424,1464,1504,1541,1579,1616,1654,1692,1730,NPgN
NEWCASTLE AIRPORT,44,43,43,44,46,65,88,99,162,231,305,385,475,575,674,764,852,937,1014,1095,1166,1233,1272,1308,1345,1381,1418,1454,1490,1525,1561,1597,1632,1668,NPgN
NEWTON AYCLIFFE SOUTH,20,20,21,21,22,30,42,47,71,98,127,159,195,235,274,310,345,378,409,441,469,494,509,523,537,551,566,580,594,608,622,636,650,665,NPgN
NORTH STREET,54,52,51,51,55,73,94,105,153,206,263,324,392,468,543,612,676,740,801,861,914,963,993,1020,1046,1073,1100,1127,1152,1177,1202,1227,1252,1277,NPgN
NORTH TEES T1 T2,40,45,48,51,56,56,63,69,81,97,115,135,157,182,207,229,248,269,289,307,322,336,346,355,365,374,384,394,402,410,418,427,435,444,NPgN
NORTH TEES T3 T4,44,44,45,45,49,64,83,94,145,200,260,325,397,477,556,629,697,765,828,892,948,1002,1033,1061,1090,1118,1147,1175,1202,1229,1257,1284,1311,1339,NPgN
NORTHALLERTON,75,78,81,84,89,109,138,154,220,296,379,469,569,691,810,920,1026,1130,1227,1326,1414,1495,1551,1604,1658,1713,1769,1826,1872,1920,1967,2015,2062,2110,NPgN
NORTON 132/11KV,132,130,131,134,139,212,299,337,566,816,1084,1373,1697,2057,2412,2736,3051,3355,3630,3920,4176,4411,4550,4675,4802,4928,5055,5182,5307,5433,5559,5685,5811,5937,NPgN
OATLANDS,26,26,26,26,27,40,55,62,86,115,146,179,217,260,302,341,378,415,449,484,513,538,554,570,587,604,620,637,653,669,685,700,716,732,NPgN
OFFERTON 33/11KV,54,53,54,55,57,86,121,136,216,305,401,505,621,750,877,993,1106,1215,1314,1418,1507,1589,1637,1682,1728,1773,1819,1864,1909,1954,1999,2044,2090,2135,NPgN
PALLION TRADING,44,44,45,46,48,68,92,103,164,231,302,380,466,563,658,744,828,909,983,1060,1127,1190,1227,1260,1294,1328,1361,1395,1428,1461,1494,1527,1560,1593,NPgN
PETERLEE INDUSTRIAL,2,2,2,2,3,3,3,4,4,4,4,5,5,5,6,6,6,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,NPgN
PETERLEE WEST,31,31,31,32,33,49,71,80,127,179,235,296,364,440,515,583,649,713,771,832,885,932,961,987,1014,1040,1067,1094,1120,1147,1173,1200,1226,1253,NPgN
PILGRIM,22,22,22,22,23,29,35,39,45,52,61,70,80,92,103,114,122,132,142,151,158,163,167,172,176,181,186,190,194,197,201,205,208,212,NPgN
POTTER HOUSE T1 T3,115,132,147,161,178,172,193,207,299,408,526,654,798,963,1125,1273,1415,1551,1674,1802,1918,2029,2097,2161,2224,2289,2353,2418,2478,2539,2599,2660,2721,2782,NPgN
POTTER HOUSE T4 T5,14,14,14,14,15,20,27,30,45,62,80,100,122,147,171,193,214,235,254,273,290,306,315,324,333,341,350,359,367,375,384,392,401,409,NPgN
PRISSICK,98,102,107,111,116,158,219,245,385,542,713,897,1103,1332,1559,1766,1966,2159,2333,2517,2677,2821,2907,2988,3070,3151,3233,3315,3396,3478,3559,3641,3723,3805,NPgN
RAVENSCAR,9,10,11,11,12,13,15,16,21,28,35,42,51,61,71,80,89,97,105,113,120,127,132,136,141,145,150,154,158,162,166,170,174,178,NPgN
RAWCLIFFE LANE,73,75,77,79,83,110,149,166,244,334,432,538,656,789,921,1041,1156,1268,1370,1477,1568,1649,1699,1747,1795,1844,1892,1941,1989,2036,2083,2131,2178,2226,NPgN
REDCAR,127,129,132,136,143,200,274,308,477,666,871,1092,1339,1615,1888,2137,2378,2611,2824,3045,3238,3413,3519,3617,3717,3816,3916,4016,4114,4212,4310,4408,4506,4604,NPgN
RESERVOIR,146,165,180,195,214,214,246,266,375,505,647,801,974,1170,1363,1539,1707,1869,2015,2166,2301,2428,2505,2578,2652,2726,2800,2875,2945,3016,3088,3159,3231,3302,NPgN
RICHMOND T1,41,42,44,45,48,58,73,81,107,139,175,214,257,331,404,474,542,611,677,746,810,871,925,980,1038,1097,1157,1220,1259,1298,1339,1380,1420,1461,NPgN
RICHMOND T2,14,15,15,16,16,19,24,26,38,50,64,79,96,117,138,157,175,193,210,228,244,258,268,279,289,299,310,320,329,337,346,354,363,372,NPgN
RIPON,65,67,69,71,76,97,127,142,182,232,288,348,416,501,585,663,737,811,882,953,1013,1066,1105,1147,1190,1233,1277,1321,1356,1391,1427,1462,1498,1534,NPgN
RISE CARR,52,51,52,52,54,82,117,132,197,271,351,437,534,643,750,848,943,1035,1118,1206,1280,1345,1385,1424,1463,1501,1541,1580,1618,1656,1694,1733,1771,1810,NPgN
ROMANBY,23,23,24,24,25,37,54,61,96,136,179,225,277,334,391,443,493,542,586,632,673,708,730,750,771,791,812,832,853,873,893,914,934,955,NPgN
RUDBY,29,29,30,31,33,39,48,53,70,92,115,140,169,211,253,292,330,368,404,441,475,507,533,559,587,615,644,674,694,714,735,756,777,798,NPgN
SCARBOROUGH 33/11KV,91,91,93,96,102,127,160,179,260,351,451,558,678,816,951,1074,1192,1308,1415,1525,1621,1710,1765,1817,1870,1922,1975,2028,2077,2126,2175,2224,2273,2323,NPgN
SEATON BURN T1,51,53,56,59,64,75,94,104,157,218,283,354,433,524,613,695,774,850,920,993,1057,1117,1154,1189,1224,1259,1295,1330,1363,1396,1430,1463,1496,1530,NPgN
SEGHILL,43,42,42,42,44,67,95,108,167,233,305,382,469,565,661,748,832,914,988,1066,1133,1193,1229,1263,1298,1332,1367,1401,1435,1469,1503,1537,1572,1606,NPgN
SESSAY BRIDGE_SOWERBY,37,39,41,44,47,51,61,67,91,120,152,187,225,273,319,363,403,444,482,520,554,587,609,630,653,675,697,720,739,758,777,796,815,834,NPgN
SEVERUS HILL,57,55,55,55,58,84,115,130,212,302,398,502,618,749,878,995,1109,1219,1319,1425,1517,1603,1654,1701,1748,1794,1841,1888,1934,1979,2025,2071,2116,2162,NPgN
SHERIFF HUTTON,92,98,103,108,114,125,149,164,214,277,347,424,510,620,730,831,927,1023,1112,1204,1283,1358,1412,1469,1526,1585,1644,1705,1752,1799,1847,1895,1943,1992,NPgN
SHOTTON,52,52,54,55,59,79,105,118,193,275,364,459,565,684,802,909,1013,1113,1205,1300,1385,1464,1512,1554,1596,1639,1681,1724,1765,1807,1848,1890,1931,1972,NPgN
SIMONSIDE,47,49,52,54,57,73,96,107,166,231,302,379,465,561,655,741,824,904,977,1053,1119,1181,1217,1251,1284,1318,1352,1386,1420,1453,1487,1520,1554,1588,NPgN
SKELDERGATE,40,38,38,37,39,54,70,79,118,160,206,256,310,372,432,487,539,591,639,687,730,769,793,814,835,857,878,899,919,939,959,979,999,1020,NPgN
SKERNESIDE,86,90,94,98,105,125,159,176,255,347,446,554,675,818,959,1089,1213,1335,1447,1564,1666,1761,1823,1883,1944,2005,2068,2130,2185,2239,2294,2349,2404,2459,NPgN
