Primary,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area
BENTON SQUARE,18.164,17.96,17.695,17.265,17.022,16.79,16.582,16.451,16.098,15.949,16.119,16.293,16.512,16.805,17.219,17.655,18.092,18.411,18.708,18.941,19.109,19.301,19.401,19.644,19.858,20.185,20.519,20.789,21.11,21.252,21.374,21.545,21.666,21.714,NPgN
BENWELL,18.453,18.391,18.086,17.721,17.496,17.278,17.104,17.071,16.775,16.527,16.485,16.398,16.342,16.328,16.428,16.529,16.684,16.74,16.81,16.879,16.934,16.992,16.988,17.086,17.145,17.305,17.438,17.539,17.651,17.734,17.788,17.875,17.951,17.959,NPgN
BILLINGHAM MARSH HOUSE,15.739,15.489,15.279,14.864,14.633,14.421,14.198,14.002,13.619,13.463,13.66,13.876,14.136,14.474,14.916,15.393,15.86,16.212,16.536,16.754,16.905,17.092,17.185,17.423,17.624,17.93,18.25,18.505,18.806,18.904,18.982,19.111,19.163,19.139,NPgN
BILLY MILL,18.214,18.036,17.753,17.323,17.061,16.814,16.585,16.454,16.083,15.794,15.828,15.834,15.888,15.998,16.204,16.424,16.67,16.792,16.91,16.984,17.013,17.062,17.024,17.121,17.167,17.327,17.464,17.559,17.663,17.718,17.742,17.813,17.842,17.795,NPgN
BIRTLEY GROVE 66/11KV,15.591,15.565,15.318,15.035,14.867,14.695,14.55,14.491,14.237,14.071,14.086,14.081,14.102,14.161,14.319,14.472,14.663,14.77,14.871,14.949,15,15.049,15.059,15.148,15.212,15.355,15.476,15.568,15.676,15.73,15.758,15.813,15.855,15.844,NPgN
BIRTLEY GROVE 66/20KV,9.75,9.742,9.586,9.417,9.317,9.214,9.131,9.101,8.952,8.859,8.874,8.875,8.893,8.935,9.044,9.149,9.278,9.356,9.428,9.493,9.538,9.581,9.602,9.671,9.731,9.84,9.937,10.015,10.104,10.161,10.201,10.257,10.306,10.321,NPgN
BLAYDON BURN,16.503,16.292,16.061,15.658,15.421,15.197,14.96,14.75,14.352,14.101,14.208,14.314,14.472,14.696,15.018,15.364,15.718,15.948,16.153,16.281,16.343,16.433,16.441,16.59,16.706,16.928,17.145,17.307,17.489,17.574,17.624,17.724,17.757,17.708,NPgN
BLUCHER 33/11KV,15.561,15.333,15.109,14.705,14.477,14.278,14.089,13.982,13.662,13.502,13.649,13.794,13.977,14.224,14.559,14.916,15.281,15.521,15.748,15.89,15.983,16.105,16.132,16.3,16.419,16.65,16.877,17.054,17.259,17.334,17.389,17.493,17.538,17.515,NPgN
BOLDON DOWNHILL,12.338,12.168,12.004,11.699,11.537,11.38,11.231,11.115,10.856,10.779,10.927,11.091,11.283,11.532,11.859,12.204,12.548,12.802,13.036,13.195,13.299,13.428,13.488,13.656,13.801,14.026,14.234,14.405,14.604,14.671,14.726,14.819,14.865,14.861,NPgN
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,9.916,10.818,10.652,10.521,10.442,10.348,10.276,10.265,10.133,10.03,9.994,9.939,9.892,9.858,9.898,9.926,9.991,10.019,10.047,10.084,10.11,10.124,10.135,10.171,10.197,10.266,10.313,10.353,10.397,10.438,10.459,10.49,10.528,10.537,NPgN
BOWESFIELD 33/11KV,13.816,13.767,13.555,13.295,13.145,13,12.875,12.828,12.603,12.452,12.486,12.502,12.551,12.636,12.812,12.986,13.192,13.308,13.413,13.487,13.528,13.572,13.577,13.665,13.736,13.883,14.009,14.107,14.211,14.285,14.327,14.4,14.447,14.435,NPgN
BOWESFIELD 66/11KV,14.688,14.753,14.504,14.289,14.159,14.018,13.924,13.936,13.759,13.638,13.607,13.548,13.506,13.491,13.584,13.664,13.79,13.859,13.93,14.008,14.076,14.131,14.17,14.258,14.334,14.472,14.595,14.693,14.814,14.883,14.928,14.989,15.059,15.085,NPgN
BRANCEPETH,19.895,19.636,19.443,19.019,18.873,18.697,18.534,18.414,18.046,18.171,18.606,19.095,19.582,20.151,20.876,21.589,22.339,22.916,23.472,23.851,24.136,24.461,24.681,25.051,25.338,25.813,26.024,26.304,26.51,26.702,26.876,27.11,27.263,27.332,NPgN
BREAMISH STREET,8.865,9.244,9.098,8.927,8.821,8.716,8.633,8.615,8.472,8.354,8.347,8.318,8.303,8.306,8.367,8.428,8.513,8.552,8.597,8.645,8.682,8.72,8.728,8.785,8.814,8.895,8.955,9.008,9.058,9.111,9.149,9.203,9.251,9.268,NPgN
BRENDA TRADING,22.222,22.091,21.752,21.299,21.052,20.82,20.637,20.6,20.267,20.152,20.308,20.454,20.635,20.889,21.296,21.711,22.16,22.472,22.769,23.005,23.19,23.385,23.495,23.749,23.977,24.332,24.682,24.967,25.307,25.465,25.595,25.775,25.918,25.980,NPgN
CAMPLESHON ROAD,17.373,17.172,16.931,16.522,16.287,16.072,15.853,15.721,15.345,15.097,15.187,15.258,15.371,15.543,15.813,16.099,16.409,16.587,16.762,16.874,16.937,17.025,17.022,17.156,17.233,17.438,17.611,17.75,17.89,17.982,18.045,18.157,18.217,18.200,NPgN
CARLEY HILL,18.29,18.054,17.796,17.346,17.086,16.851,16.627,16.493,16.113,15.853,15.944,16.022,16.16,16.368,16.672,16.999,17.341,17.536,17.715,17.815,17.851,17.921,17.891,18.02,18.108,18.318,18.505,18.64,18.785,18.858,18.896,18.991,19.018,18.957,NPgN
CARLIN HOW T3 T4,14.009,16.215,16.057,15.766,15.659,15.547,15.46,15.469,15.271,15.341,15.602,15.882,16.166,16.502,16.943,17.372,17.836,18.173,18.5,18.721,18.872,19.045,19.149,19.352,19.487,19.766,19.892,20.058,20.171,20.309,20.424,20.582,20.688,20.729,NPgN
CARR HILL,18.862,18.48,18.223,17.67,17.355,17.076,16.805,16.599,16.156,15.935,16.161,16.402,16.713,17.121,17.629,18.183,18.713,19.084,19.418,19.623,19.733,19.898,19.925,20.155,20.328,20.64,20.961,21.202,21.487,21.571,21.633,21.765,21.8,21.743,NPgN
CATTERICK CAMP,16.473,16.353,16.119,15.782,15.608,15.437,15.298,15.272,15.014,14.916,15.032,15.142,15.278,15.469,15.778,16.093,16.435,16.67,16.896,17.077,17.206,17.348,17.421,17.601,17.75,18.012,18.212,18.394,18.578,18.711,18.818,18.966,19.079,19.125,NPgN
CLOSE,24.914,25.142,24.705,24.415,24.226,23.991,23.814,23.776,23.449,23.164,23.041,22.852,22.687,22.542,22.585,22.587,22.695,22.716,22.738,22.813,22.872,22.888,22.919,22.998,23.056,23.207,23.295,23.376,23.453,23.582,23.651,23.737,23.857,23.902,NPgN
CONEYTHORPE,13.464,13.362,13.176,12.898,12.746,12.588,12.434,12.347,12.077,11.918,11.978,12.024,12.092,12.198,12.389,12.581,12.804,12.936,13.068,13.169,13.225,13.293,13.306,13.396,13.436,13.586,13.68,13.773,13.848,13.934,13.997,14.091,14.158,14.170,NPgN
CONSETT,20.108,21.447,21.123,20.722,20.472,20.221,20.013,19.948,19.592,19.288,19.21,19.077,18.993,18.956,19.037,19.119,19.263,19.292,19.341,19.386,19.412,19.446,19.408,19.483,19.52,19.672,19.775,19.849,19.922,19.997,20.036,20.115,20.176,20.162,NPgN
CORPORATION STREET,11.588,11.625,11.427,11.247,11.135,11.015,10.926,10.92,10.761,10.628,10.6,10.543,10.496,10.466,10.516,10.556,10.637,10.669,10.707,10.756,10.798,10.83,10.846,10.904,10.932,11.017,11.07,11.119,11.166,11.224,11.261,11.312,11.369,11.388,NPgN
COWTON,1.573,1.558,1.539,1.506,1.49,1.474,1.456,1.446,1.413,1.4,1.418,1.436,1.456,1.48,1.513,1.546,1.583,1.607,1.631,1.645,1.651,1.659,1.66,1.669,1.664,1.678,1.683,1.691,1.694,1.7,1.704,1.712,1.714,1.710,NPgN
CRAMLINGTON T1 T3,12.937,13.441,13.228,13.034,12.917,12.787,12.683,12.647,12.457,12.321,12.307,12.269,12.247,12.247,12.336,12.412,12.531,12.589,12.644,12.698,12.733,12.758,12.769,12.829,12.872,12.973,13.039,13.096,13.153,13.209,13.238,13.283,13.33,13.333,NPgN
CRAMLINGTON T2 T4,13.315,13.398,13.17,12.989,12.876,12.742,12.639,12.612,12.425,12.273,12.219,12.132,12.057,11.996,12.028,12.041,12.108,12.124,12.145,12.177,12.202,12.21,12.214,12.254,12.272,12.345,12.38,12.411,12.441,12.48,12.492,12.517,12.553,12.550,NPgN
DARLEY,4.493,4.427,4.37,4.26,4.2,4.143,4.087,4.05,3.952,3.902,3.954,4.005,4.066,4.145,4.253,4.366,4.481,4.562,4.638,4.694,4.728,4.772,4.788,4.835,4.853,4.92,4.967,5.013,5.052,5.087,5.116,5.158,5.183,5.186,NPgN
DARLINGTON 132/6KV,7.799,7.791,7.679,7.522,7.436,7.353,7.282,7.251,7.121,7.067,7.121,7.174,7.244,7.342,7.493,7.648,7.812,7.927,8.034,8.117,8.178,8.244,8.279,8.368,8.449,8.575,8.698,8.798,8.915,8.973,9.02,9.085,9.133,9.151,NPgN
DARLINGTON 33/11KV,16.231,16.174,15.924,15.621,15.445,15.275,15.137,15.1,14.851,14.681,14.713,14.723,14.767,14.853,15.049,15.245,15.476,15.608,15.731,15.835,15.901,15.97,15.991,16.106,16.208,16.399,16.57,16.705,16.852,16.96,17.035,17.143,17.228,17.247,NPgN
DARLINGTON CENTRAL 33/11KV,5.373,13.713,13.638,13.511,13.437,13.368,13.301,13.258,13.144,13.06,13.078,13.09,13.119,13.168,13.245,13.327,13.414,13.461,13.503,13.524,13.528,13.539,13.523,13.552,13.568,13.618,13.663,13.693,13.726,13.741,13.744,13.764,13.766,13.743,NPgN
DARLINGTON EAST,16.713,16.704,16.446,16.161,15.995,15.82,15.669,15.609,15.337,15.149,15.155,15.137,15.148,15.198,15.358,15.512,15.71,15.817,15.919,16.002,16.051,16.097,16.106,16.194,16.252,16.402,16.52,16.614,16.715,16.788,16.828,16.898,16.954,16.949,NPgN
DARLINGTON WEST,19.942,19.723,19.434,18.961,18.677,18.412,18.15,17.966,17.525,17.192,17.246,17.278,17.373,17.537,17.802,18.086,18.393,18.55,18.693,18.758,18.763,18.799,18.739,18.837,18.88,19.051,19.201,19.299,19.405,19.448,19.453,19.515,19.513,19.422,NPgN
DENWICK,21.851,21.655,21.441,21.029,20.888,20.703,20.504,20.511,20.114,20.139,20.489,20.831,21.122,21.463,21.966,22.424,22.981,23.38,23.826,24.155,24.367,24.6,24.718,24.908,24.809,25.076,25.144,25.332,25.408,25.616,25.811,26.057,26.267,26.400,NPgN
DUNSTON 66/11KV,15.09,15.726,15.487,15.209,15.042,14.873,14.725,14.654,14.396,14.202,14.205,14.186,14.199,14.248,14.393,14.535,14.715,14.805,14.888,14.95,14.978,15.008,15,15.074,15.127,15.259,15.361,15.438,15.518,15.58,15.61,15.669,15.708,15.688,NPgN
DUNSTON 66/20KV,17.125,16.836,16.603,16.139,15.879,15.641,15.412,15.271,14.89,14.667,14.785,14.893,15.048,15.273,15.586,15.922,16.272,16.479,16.684,16.81,16.879,16.985,16.975,17.126,17.229,17.463,17.642,17.785,17.927,18.01,18.069,18.185,18.235,18.207,NPgN
DURHAM EAST,18.408,14.778,14.481,14.2,14.033,13.858,13.721,13.693,13.437,13.242,13.224,13.175,13.156,13.173,13.316,13.444,13.63,13.719,13.799,13.869,13.907,13.935,13.939,14.021,14.084,14.233,14.35,14.44,14.537,14.618,14.657,14.723,14.78,14.770,NPgN
EASTFIELD,24.009,23.936,23.608,23.189,22.983,22.743,22.529,22.421,22.007,21.843,21.947,22.035,22.145,22.313,22.647,22.957,23.347,23.584,23.825,24.004,24.125,24.251,24.31,24.497,24.645,24.943,25.081,25.237,25.354,25.501,25.607,25.759,25.882,25.916,NPgN
EASTGATE CEMENT,7.685,7.756,7.644,7.572,7.55,7.502,7.469,7.485,7.403,7.442,7.572,7.697,7.797,7.897,8.069,8.214,8.394,8.551,8.703,8.842,8.96,9.064,9.173,9.24,9.185,9.249,9.24,9.29,9.299,9.366,9.424,9.487,9.559,9.612,NPgN
EDUCATIONAL PRECINCT,16.114,16.138,15.864,15.593,15.418,15.237,15.091,15.059,14.809,14.567,14.489,14.365,14.265,14.19,14.214,14.229,14.3,14.296,14.302,14.323,14.333,14.335,14.307,14.346,14.344,14.423,14.462,14.49,14.511,14.559,14.576,14.615,14.655,14.641,NPgN
ELVINGTON,11.768,12.974,12.777,12.648,12.575,12.477,12.405,12.403,12.261,12.17,12.139,12.087,12.036,11.998,12.051,12.084,12.166,12.209,12.251,12.301,12.338,12.353,12.378,12.419,12.444,12.52,12.568,12.612,12.662,12.706,12.725,12.752,12.794,12.803,NPgN
FARADAY STREET,20.369,20.53,20.197,19.799,19.561,19.338,19.18,19.212,18.933,18.694,18.642,18.538,18.468,18.445,18.549,18.652,18.82,18.872,18.944,19.016,19.075,19.139,19.13,19.237,19.309,19.495,19.639,19.749,19.867,19.965,20.03,20.134,20.223,20.236,NPgN
FAWDON T1,10.001,9.846,9.711,9.45,9.304,9.173,9.043,8.964,8.742,8.617,8.707,8.79,8.895,9.037,9.231,9.436,9.651,9.783,9.913,9.993,10.043,10.113,10.118,10.214,10.261,10.388,10.481,10.562,10.637,10.683,10.716,10.781,10.809,10.793,NPgN
FISHBURN,19.503,19.257,19.021,18.576,18.381,18.167,17.987,17.895,17.543,17.529,17.771,18.028,18.297,18.636,19.105,19.565,20.075,20.424,20.779,21.021,21.202,21.414,21.518,21.782,22.009,22.382,22.535,22.726,22.859,23.008,23.136,23.32,23.445,23.489,NPgN
FLATWORTH CENTRAL,16.25,17.899,17.625,17.4,17.268,17.116,17.016,17.025,16.833,16.714,16.691,16.639,16.599,16.585,16.695,16.787,16.935,17.022,17.11,17.211,17.298,17.367,17.425,17.532,17.626,17.787,17.917,18.029,18.16,18.251,18.314,18.393,18.485,18.529,NPgN
FOSS ISLANDS,28.407,29.903,29.43,29.004,28.74,28.457,28.242,28.218,27.822,27.49,27.398,27.237,27.111,27.028,27.146,27.24,27.436,27.505,27.586,27.697,27.79,27.859,27.893,28.029,28.126,28.357,28.526,28.67,28.819,28.978,29.079,29.215,29.362,29.414,NPgN
FOSSWAY 33/11KV,18.232,17.936,17.681,17.194,16.913,16.665,16.416,16.241,15.824,15.562,15.714,15.862,16.072,16.359,16.74,17.148,17.561,17.816,18.047,18.17,18.218,18.308,18.285,18.438,18.526,18.751,18.955,19.107,19.267,19.336,19.372,19.471,19.486,19.409,NPgN
FOURSTONES 20KV,18.595,18.506,18.33,17.979,17.866,17.712,17.528,17.471,17.104,17.219,17.804,18.405,18.944,19.522,20.258,20.954,21.703,22.321,22.937,23.425,23.778,24.153,24.437,24.688,24.528,24.809,24.875,25.115,25.205,25.471,25.725,26.025,26.281,26.464,NPgN
FYLANDS BRIDGE,20.313,20.225,19.925,19.539,19.339,19.135,18.981,18.953,18.659,18.579,18.71,18.832,18.975,19.177,19.521,19.86,20.244,20.507,20.764,20.964,21.12,21.28,21.372,21.581,21.761,22.059,22.284,22.486,22.703,22.826,22.923,23.062,23.175,23.217,NPgN
GALE LANE,13.128,12.944,12.768,12.439,12.257,12.091,11.93,11.825,11.546,11.407,11.52,11.632,11.776,11.973,12.245,12.532,12.828,13.022,13.207,13.327,13.408,13.513,13.54,13.683,13.792,13.991,14.175,14.321,14.486,14.554,14.605,14.697,14.743,14.732,NPgN
GARWOOD STREET,18.231,18.172,17.886,17.544,17.346,17.152,16.997,16.959,16.685,16.509,16.551,16.572,16.632,16.741,16.97,17.198,17.463,17.617,17.761,17.874,17.944,18.018,18.038,18.164,18.272,18.476,18.658,18.799,18.959,19.058,19.121,19.221,19.296,19.299,NPgN
GATESHEAD CENTRAL,14.149,15.72,15.478,15.266,15.131,14.982,14.867,14.845,14.643,14.464,14.405,14.311,14.234,14.177,14.216,14.241,14.317,14.334,14.357,14.394,14.421,14.434,14.433,14.479,14.498,14.58,14.629,14.669,14.709,14.76,14.783,14.822,14.869,14.871,NPgN
GATESHEAD EAST,8.397,8.984,8.834,8.758,8.708,8.637,8.588,8.582,8.485,8.4,8.344,8.268,8.196,8.127,8.123,8.1,8.117,8.11,8.102,8.111,8.117,8.103,8.106,8.115,8.121,8.151,8.162,8.17,8.181,8.202,8.203,8.206,8.226,8.223,NPgN
GOSFORTH 33/11KV,18.267,18.402,18.086,17.85,17.701,17.527,17.397,17.379,17.138,16.932,16.848,16.718,16.603,16.507,16.541,16.548,16.63,16.644,16.663,16.704,16.74,16.75,16.759,16.813,16.841,16.941,17.001,17.051,17.105,17.168,17.193,17.233,17.294,17.301,NPgN
GRANGETOWN,20.026,23.729,23.415,23.03,22.815,22.602,22.442,22.408,22.123,21.998,22.091,22.171,22.287,22.464,22.782,23.103,23.458,23.7,23.925,24.109,24.24,24.377,24.45,24.643,24.824,25.108,25.379,25.596,25.854,25.981,26.076,26.213,26.321,26.356,NPgN
GREATHAM,24.195,29.711,29.276,29.065,28.921,28.718,28.572,28.551,28.269,28.005,27.825,27.582,27.35,27.126,27.082,26.981,27,26.951,26.901,26.899,26.894,26.832,26.822,26.821,26.811,26.868,26.865,26.859,26.855,26.896,26.876,26.861,26.899,26.873,NPgN
GUISBOROUGH T1 T2,19.385,19.145,18.894,18.443,18.215,17.992,17.775,17.659,17.269,17.129,17.344,17.555,17.789,18.089,18.506,18.924,19.381,19.68,19.977,20.169,20.293,20.447,20.498,20.681,20.761,21.026,21.16,21.311,21.417,21.534,21.623,21.769,21.85,21.847,NPgN
HARLOW GREEN,15.87,15.52,15.307,14.82,14.532,14.27,13.984,13.713,13.255,12.977,13.144,13.318,13.554,13.871,14.265,14.702,15.124,15.408,15.663,15.808,15.87,15.982,15.974,16.141,16.25,16.48,16.713,16.882,17.073,17.129,17.159,17.251,17.249,17.162,NPgN
HARMIRE BRIDGE,14.606,14.347,14.168,13.774,13.554,13.342,13.102,12.9,12.498,12.251,12.39,12.521,12.684,12.902,13.196,13.508,13.838,14.045,14.248,14.367,14.423,14.515,14.51,14.61,14.593,14.743,14.824,14.908,14.953,15.014,15.05,15.136,15.151,15.090,NPgN
HARRATON,19.036,19.197,18.884,18.594,18.427,18.239,18.102,18.077,17.822,17.704,17.727,17.728,17.745,17.801,18.003,18.189,18.429,18.595,18.76,18.92,19.061,19.184,19.283,19.449,19.597,19.828,20.037,20.215,20.43,20.54,20.623,20.728,20.84,20.897,NPgN
HARROGATE 132/11KV,30.441,30.759,30.31,29.639,29.236,28.852,28.49,28.28,27.67,27.181,27.233,27.242,27.342,27.535,27.902,28.295,28.729,28.956,29.163,29.306,29.355,29.436,29.386,29.553,29.645,29.932,30.165,30.336,30.504,30.641,30.713,30.864,30.937,30.874,NPgN
HARROGATE WEST,14.403,14.457,14.224,14.014,13.884,13.74,13.62,13.575,13.357,13.172,13.139,13.077,13.04,13.024,13.105,13.171,13.285,13.328,13.366,13.401,13.411,13.411,13.398,13.439,13.452,13.532,13.575,13.609,13.637,13.682,13.693,13.723,13.75,13.726,NPgN
HARTMOOR 66/20KV,23.07,22.778,22.46,21.905,21.613,21.348,21.128,21.072,20.679,20.526,20.726,20.92,21.156,21.479,21.943,22.424,22.936,23.27,23.601,23.833,23.998,24.199,24.265,24.523,24.72,25.087,25.375,25.625,25.882,26.034,26.157,26.35,26.471,26.494,NPgN
HAWTHORN PIT,23.926,23.605,23.327,22.774,22.526,22.266,22.032,21.872,21.414,21.399,21.752,22.142,22.56,23.079,23.76,24.443,25.162,25.681,26.182,26.509,26.738,27.014,27.157,27.507,27.805,28.282,28.571,28.866,29.134,29.301,29.443,29.657,29.78,29.801,NPgN
HAXBY ROAD T2 T3,12.17,12.739,12.58,12.241,12.053,11.891,11.727,11.62,11.339,11.201,11.34,11.48,11.656,11.889,12.188,12.511,12.831,13.046,13.251,13.383,13.471,13.589,13.62,13.773,13.886,14.094,14.296,14.457,14.638,14.712,14.773,14.877,14.927,14.921,NPgN
HEBBURN,4.024,4.027,3.964,3.9,3.866,3.829,3.802,3.796,3.744,3.728,3.752,3.775,3.804,3.844,3.916,3.986,4.063,4.12,4.171,4.215,4.247,4.277,4.301,4.344,4.386,4.446,4.503,4.551,4.607,4.637,4.659,4.688,4.714,4.725,NPgN
HEBBURN WEST,2.564,2.866,2.822,2.788,2.768,2.744,2.727,2.723,2.691,2.671,2.668,2.661,2.655,2.652,2.67,2.685,2.709,2.724,2.739,2.757,2.773,2.786,2.798,2.816,2.835,2.863,2.887,2.908,2.933,2.95,2.962,2.977,2.995,3.005,NPgN
HEDWORTH,11.348,15.037,14.885,14.574,14.398,14.236,14.075,13.94,13.671,13.547,13.675,13.814,13.99,14.221,14.517,14.839,15.15,15.373,15.575,15.708,15.788,15.897,15.931,16.078,16.2,16.399,16.61,16.771,16.965,17.027,17.076,17.164,17.201,17.187,NPgN
HEIGHINGTON,16.002,18.267,17.977,17.849,17.76,17.626,17.532,17.517,17.333,17.153,17.019,16.841,16.67,16.502,16.453,16.362,16.354,16.304,16.254,16.237,16.219,16.161,16.144,16.127,16.103,16.119,16.095,16.071,16.047,16.059,16.031,16.004,16.015,15.986,NPgN
HEXHAM,24.884,24.769,24.412,23.937,23.681,23.409,23.164,23.071,22.632,22.411,22.57,22.696,22.836,23.031,23.388,23.732,24.144,24.41,24.68,24.892,25.04,25.199,25.271,25.426,25.403,25.628,25.72,25.852,25.928,26.06,26.155,26.3,26.414,26.436,NPgN
HIGH BARMSTON,21.148,21.192,20.849,20.518,20.32,20.105,19.935,19.874,19.566,19.365,19.367,19.342,19.352,19.406,19.608,19.797,20.04,20.183,20.311,20.423,20.495,20.554,20.585,20.703,20.804,20.999,21.171,21.305,21.465,21.553,21.6,21.678,21.749,21.748,NPgN
HIGH FLATTS,17.169,16.904,16.664,16.212,15.951,15.719,15.498,15.36,14.99,14.77,14.896,15.016,15.187,15.431,15.767,16.132,16.501,16.735,16.957,17.104,17.194,17.317,17.331,17.504,17.635,17.886,18.136,18.325,18.544,18.635,18.704,18.828,18.887,18.869,NPgN
HOUGHTON,18.936,18.748,18.472,18.039,17.79,17.553,17.338,17.214,16.848,16.629,16.718,16.796,16.922,17.115,17.421,17.745,18.089,18.303,18.504,18.645,18.729,18.834,18.849,19.008,19.139,19.385,19.62,19.797,20.005,20.098,20.161,20.275,20.339,20.325,NPgN
HOWDON,8.91,8.933,8.785,8.647,8.564,8.474,8.406,8.39,8.268,8.186,8.183,8.166,8.161,8.173,8.248,8.316,8.409,8.462,8.511,8.56,8.594,8.622,8.638,8.69,8.734,8.817,8.887,8.944,9.009,9.053,9.081,9.12,9.159,9.170,NPgN
HUNTINGTON NEW LANE,18.242,20.804,20.522,20.188,19.997,19.804,19.644,19.603,19.316,19.117,19.131,19.117,19.134,19.194,19.372,19.548,19.769,19.887,20.002,20.092,20.146,20.202,20.206,20.305,20.367,20.534,20.663,20.766,20.876,20.951,20.994,21.071,21.13,21.122,NPgN
HUSTHWAITE 33/11KV,11.495,11.251,11.135,10.819,10.673,10.535,10.399,10.361,10.116,10.068,10.283,10.499,10.715,10.976,11.307,11.647,12.002,12.256,12.522,12.718,12.855,13.024,13.093,13.239,13.246,13.44,13.542,13.679,13.769,13.886,13.997,14.15,14.255,14.308,NPgN
JARROW,5.493,5.497,5.409,5.32,5.269,5.215,5.176,5.168,5.095,5.062,5.082,5.099,5.122,5.158,5.236,5.311,5.398,5.459,5.515,5.565,5.602,5.636,5.661,5.71,5.754,5.824,5.889,5.942,6.006,6.04,6.064,6.097,6.128,6.140,NPgN
KENTON,17.442,17.235,16.986,16.562,16.314,16.079,15.832,15.629,15.214,14.972,15.109,15.241,15.411,15.645,15.98,16.335,16.705,16.951,17.182,17.329,17.42,17.538,17.569,17.74,17.839,18.057,18.256,18.416,18.591,18.663,18.709,18.804,18.838,18.796,NPgN
KIELDER,1.502,1.496,1.485,1.466,1.467,1.46,1.45,1.452,1.426,1.453,1.516,1.583,1.64,1.698,1.771,1.838,1.911,1.975,2.038,2.086,2.12,2.154,2.183,2.203,2.176,2.195,2.192,2.21,2.21,2.234,2.256,2.282,2.305,2.323,NPgN
KILLINGWORTH,16.967,16.854,16.59,16.228,16.011,15.799,15.612,15.507,15.194,14.99,15.044,15.082,15.158,15.288,15.521,15.762,16.026,16.189,16.341,16.455,16.527,16.61,16.627,16.755,16.852,17.044,17.228,17.367,17.533,17.606,17.653,17.738,17.793,17.783,NPgN
KIRBYMOORSIDE,9.968,9.931,9.778,9.588,9.483,9.378,9.297,9.302,9.157,9.069,9.088,9.089,9.098,9.13,9.231,9.331,9.46,9.535,9.618,9.697,9.761,9.827,9.856,9.932,9.972,10.087,10.168,10.246,10.319,10.388,10.443,10.517,10.583,10.614,NPgN
