Primary,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area
BENTON SQUARE,18.096,17.812,17.739,17.685,17.673,17.749,17.934,18.196,18.481,18.788,19.151,19.582,20.067,20.616,21.086,21.527,21.999,22.491,24.375,26.183,27.803,29.354,30.816,32.262,33.629,34.957,36.246,37.507,38.713,39.864,40.982,42.066,43.051,43.003,NPgN
BENWELL,17.993,17.637,17.517,17.410,17.325,17.279,17.279,17.311,17.379,17.465,17.582,17.724,17.889,18.083,18.251,18.407,18.566,18.733,19.536,20.315,21.035,21.729,22.389,23.037,23.662,24.271,24.869,25.453,26.019,26.562,27.093,27.611,28.087,28.065,NPgN
BILLINGHAM MARSH HOUSE,15.551,15.274,15.232,15.204,15.206,15.306,15.550,15.908,16.328,16.773,17.290,17.899,18.586,19.366,20.037,20.669,21.354,22.050,24.263,26.387,28.260,30.041,31.697,33.319,34.826,36.285,37.694,39.062,40.364,41.596,42.789,43.938,44.985,44.957,NPgN
BILLY MILL,18.420,18.143,18.054,17.984,17.950,17.975,18.087,18.266,18.484,18.723,19.007,19.347,19.732,20.171,20.545,20.896,21.277,21.672,23.077,24.421,25.619,26.765,27.841,28.897,29.884,30.840,31.766,32.668,33.526,34.339,35.127,35.887,36.573,36.541,NPgN
BIRTLEY GROVE 66/11KV,15.613,15.305,15.160,15.027,14.915,14.848,14.841,14.879,14.937,15.010,15.116,15.257,15.430,15.639,15.810,15.971,16.147,16.333,17.245,18.122,18.908,19.659,20.364,21.058,21.714,22.350,22.968,23.570,24.145,24.689,25.217,25.726,26.186,26.107,NPgN
BIRTLEY GROVE 66/20KV,9.648,9.447,9.354,9.268,9.200,9.160,9.156,9.177,9.211,9.254,9.320,9.407,9.514,9.642,9.747,9.845,9.950,10.065,10.673,11.256,11.781,12.284,12.758,13.222,13.661,14.086,14.497,14.898,15.280,15.641,15.991,16.328,16.632,16.567,NPgN
BLAYDON BURN,16.640,16.271,16.166,16.073,16.021,16.047,16.194,16.431,16.703,17.001,17.361,17.794,18.292,18.864,19.346,19.801,20.293,20.805,22.625,24.359,25.893,27.349,28.704,30.020,31.233,32.400,33.520,34.602,35.620,36.571,37.481,38.350,39.117,38.988,NPgN
BLUCHER 33/11KV,15.558,15.246,15.190,15.144,15.121,15.177,15.329,15.559,15.858,16.185,16.561,17.001,17.494,18.054,18.542,19.001,19.484,19.973,21.723,23.415,24.943,26.405,27.777,29.113,30.375,31.602,32.794,33.956,35.066,36.120,37.142,38.131,39.022,38.983,NPgN
BOLDON DOWNHILL,12.333,12.039,11.971,11.915,11.882,11.887,11.990,12.166,12.376,12.604,12.879,13.209,13.587,14.019,14.384,14.730,15.103,15.486,16.965,18.384,19.658,20.876,22.018,23.136,24.183,25.199,26.183,27.141,28.053,28.917,29.753,30.559,31.294,31.225,NPgN
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,9.919,10.548,10.474,10.418,10.379,10.350,10.346,10.356,10.368,10.386,10.422,10.470,10.528,10.597,10.658,10.717,10.780,10.853,11.174,11.482,11.767,12.046,12.316,12.587,12.850,13.105,13.360,13.611,13.857,14.098,14.335,14.569,14.797,14.823,NPgN
BOWESFIELD 33/11KV,13.661,13.462,13.386,13.324,13.291,13.316,13.417,13.581,13.783,14.002,14.268,14.586,14.947,15.358,15.711,16.043,16.399,16.772,18.070,19.310,20.412,21.466,22.452,23.411,24.303,25.162,25.992,26.797,27.562,28.282,28.977,29.644,30.246,30.195,NPgN
BOWESFIELD 66/11KV,14.501,14.320,14.209,14.114,14.039,14.004,13.997,14.010,14.024,14.046,14.089,14.148,14.223,14.316,14.395,14.470,14.551,14.642,15.105,15.555,15.964,16.358,16.734,17.116,17.489,17.855,18.217,18.573,18.922,19.263,19.598,19.929,20.237,20.247,NPgN
BRANCEPETH,19.972,19.652,19.554,19.488,19.487,19.461,19.671,20.049,20.505,21.002,21.619,22.355,23.184,24.132,24.941,25.706,26.526,27.375,30.229,32.948,35.369,37.687,39.845,41.941,43.881,45.729,47.515,49.247,50.874,52.390,53.838,55.216,56.521,56.363,NPgN
BREAMISH STREET,8.649,8.893,8.832,8.776,8.737,8.713,8.710,8.720,8.740,8.767,8.810,8.864,8.927,9.001,9.065,9.124,9.183,9.249,9.554,9.847,10.112,10.368,10.610,10.847,11.074,11.292,11.506,11.713,11.912,12.103,12.288,12.469,12.635,12.620,NPgN
BRENDA TRADING,21.416,20.927,20.757,20.606,20.486,20.462,20.537,20.689,20.911,21.159,21.467,21.838,22.274,22.778,23.210,23.612,24.035,24.474,26.614,28.681,30.563,32.368,34.072,35.744,37.341,38.896,40.411,41.895,43.319,44.680,46.005,47.292,48.455,48.311,NPgN
CAMPLESHON ROAD,17.274,16.951,16.875,16.810,16.781,16.822,16.980,17.226,17.516,17.828,18.211,18.663,19.171,19.750,20.246,20.713,21.207,21.719,23.504,25.212,26.740,28.201,29.566,30.891,32.127,33.313,34.463,35.582,36.637,37.626,38.578,39.490,40.324,40.244,NPgN
CARLEY HILL,18.229,17.758,17.648,17.553,17.497,17.522,17.679,17.938,18.238,18.566,18.963,19.439,19.985,20.607,21.131,21.629,22.164,22.717,24.936,27.054,28.948,30.751,32.438,34.081,35.609,37.082,38.499,39.871,41.160,42.357,43.501,44.590,45.545,45.337,NPgN
CARLIN HOW T3 T4,14.306,16.384,16.302,16.242,16.227,16.224,16.346,16.574,16.874,17.199,17.618,18.114,18.667,19.298,19.839,20.351,20.896,21.473,23.535,25.498,27.265,28.963,30.559,32.111,33.562,34.938,36.283,37.596,38.833,39.995,41.113,42.183,43.196,43.100,NPgN
CARR HILL,18.970,18.554,18.464,18.391,18.361,18.416,18.621,18.947,19.341,19.767,20.268,20.862,21.542,22.319,22.978,23.600,24.275,24.969,27.190,29.309,31.168,32.927,34.555,36.141,37.595,38.995,40.336,41.631,42.849,43.989,45.081,46.124,47.045,46.940,NPgN
CATTERICK CAMP,16.513,16.289,16.177,16.093,16.058,16.048,16.145,16.330,16.564,16.819,17.146,17.537,17.981,18.489,18.922,19.332,19.767,20.229,21.712,23.124,24.376,25.577,26.704,27.807,28.837,29.822,30.782,31.718,32.612,33.465,34.293,35.094,35.865,35.870,NPgN
CLOSE,24.830,24.349,24.107,23.885,23.705,23.557,23.438,23.345,23.265,23.202,23.175,23.166,23.174,23.200,23.219,23.234,23.245,23.280,23.731,24.161,24.554,24.936,25.306,25.672,26.027,26.370,26.707,27.036,27.359,27.674,27.983,28.287,28.578,28.535,NPgN
CONEYTHORPE,13.424,13.134,13.052,12.995,12.972,12.977,13.064,13.213,13.385,13.573,13.827,14.128,14.463,14.847,15.174,15.486,15.820,16.180,17.349,18.458,19.448,20.398,21.294,22.170,22.985,23.754,24.508,25.244,25.940,26.598,27.234,27.844,28.423,28.411,NPgN
CONSETT,19.756,20.847,20.671,20.512,20.377,20.274,20.233,20.237,20.269,20.320,20.409,20.533,20.685,20.873,21.021,21.157,21.306,21.469,22.234,22.963,23.615,24.240,24.825,25.396,25.929,26.439,26.934,27.416,27.870,28.296,28.706,29.097,29.458,29.378,NPgN
CORPORATION STREET,11.480,11.262,11.165,11.077,11.006,10.952,10.917,10.895,10.886,10.887,10.903,10.930,10.966,11.014,11.055,11.092,11.128,11.172,11.499,11.814,12.107,12.391,12.662,12.930,13.190,13.443,13.692,13.935,14.171,14.398,14.619,14.836,15.036,15.012,NPgN
COWTON,1.613,1.581,1.571,1.562,1.558,1.558,1.570,1.595,1.626,1.661,1.707,1.762,1.823,1.893,1.953,2.010,2.073,2.139,2.289,2.429,2.548,2.660,2.762,2.860,2.945,3.021,3.095,3.167,3.231,3.291,3.346,3.397,3.443,3.441,NPgN
CRAMLINGTON T1 T3,12.961,13.284,13.177,13.086,13.019,12.978,12.978,13.010,13.062,13.125,13.213,13.328,13.466,13.628,13.765,13.894,14.033,14.184,14.800,15.387,15.913,16.417,16.892,17.358,17.795,18.218,18.629,19.031,19.416,19.783,20.140,20.486,20.806,20.784,NPgN
CRAMLINGTON T2 T4,13.220,13.092,12.974,12.870,12.786,12.718,12.672,12.642,12.623,12.611,12.613,12.629,12.656,12.696,12.727,12.757,12.792,12.834,13.170,13.496,13.799,14.094,14.377,14.660,14.934,15.204,15.471,15.736,15.993,16.242,16.487,16.728,16.953,16.943,NPgN
DARLEY,4.337,4.243,4.222,4.209,4.210,4.224,4.278,4.363,4.460,4.563,4.696,4.853,5.027,5.225,5.395,5.557,5.733,5.917,6.463,6.980,7.435,7.868,8.273,8.668,9.029,9.370,9.698,10.015,10.313,10.591,10.856,11.108,11.346,11.332,NPgN
DARLINGTON 132/6KV,7.605,7.503,7.441,7.387,7.351,7.358,7.425,7.549,7.699,7.861,8.059,8.302,8.580,8.900,9.169,9.423,9.699,9.987,10.947,11.860,12.653,13.403,14.096,14.771,15.388,15.978,16.543,17.087,17.597,18.073,18.528,18.961,19.345,19.278,NPgN
DARLINGTON 33/11KV,16.167,15.871,15.721,15.584,15.486,15.452,15.516,15.671,15.880,16.112,16.409,16.777,17.204,17.698,18.110,18.497,18.916,19.360,20.967,22.488,23.818,25.078,26.245,27.371,28.397,29.374,30.305,31.200,32.033,32.799,33.525,34.209,34.809,34.636,NPgN
DARLINGTON CENTRAL 33/11KV,5.254,13.550,13.514,13.483,13.466,13.476,13.536,13.648,13.790,13.942,14.124,14.345,14.597,14.886,15.128,15.357,15.609,15.869,16.543,17.176,17.708,18.206,18.657,19.087,19.461,19.813,20.143,20.455,20.738,20.993,21.231,21.450,21.636,21.590,NPgN
DARLINGTON EAST,16.721,16.438,16.271,16.116,15.994,15.919,15.936,16.035,16.176,16.338,16.560,16.845,17.180,17.576,17.902,18.210,18.550,18.912,20.122,21.266,22.252,23.184,24.043,24.873,25.622,26.332,27.009,27.660,28.264,28.821,29.350,29.849,30.299,30.188,NPgN
DARLINGTON WEST,20.098,19.699,19.548,19.419,19.338,19.365,19.585,20.010,20.571,21.176,21.896,22.773,23.773,24.920,25.883,26.795,27.804,28.844,31.533,34.063,36.187,38.174,39.970,41.687,43.181,44.587,45.904,47.149,48.280,49.296,50.242,51.113,51.850,51.666,NPgN
DENWICK,25.975,25.761,25.549,25.367,25.239,25.132,25.110,25.139,25.171,25.223,25.474,25.770,26.062,26.424,26.723,27.003,27.300,27.679,28.720,29.674,30.548,31.399,32.214,33.019,33.788,34.404,35.099,35.813,36.472,37.130,37.780,38.411,38.970,39.015,NPgN
DUNSTON 66/11KV,15.224,15.568,15.426,15.295,15.193,15.128,15.129,15.180,15.256,15.348,15.479,15.648,15.853,16.098,16.300,16.488,16.693,16.914,17.837,18.718,19.500,20.246,20.943,21.624,22.257,22.867,23.456,24.028,24.571,25.083,25.577,26.051,26.493,26.423,NPgN
DUNSTON 66/20KV,17.294,16.908,16.807,16.723,16.675,16.674,16.786,16.977,17.209,17.465,17.781,18.157,18.589,19.086,19.506,19.900,20.322,20.762,22.484,24.132,25.617,27.035,28.365,29.666,30.886,32.063,33.204,34.314,35.365,36.353,37.304,38.217,39.056,38.952,NPgN
DURHAM EAST,18.487,14.526,14.337,14.160,14.016,13.929,13.913,13.954,14.019,14.103,14.231,14.405,14.617,14.875,15.084,15.278,15.491,15.723,16.744,17.715,18.569,19.381,20.136,20.870,21.548,22.198,22.823,23.427,23.995,24.527,25.037,25.523,25.955,25.835,NPgN
EASTFIELD,24.046,23.436,23.234,23.055,22.931,22.820,22.847,22.964,23.102,23.267,23.516,23.827,24.189,24.616,24.970,25.301,25.651,26.034,27.691,29.270,30.699,32.076,33.378,34.654,35.857,37.009,38.141,39.251,40.308,41.316,42.297,43.245,44.154,44.070,NPgN
EASTGATE CEMENT,9.253,9.137,9.014,8.899,8.795,8.703,8.624,8.558,8.499,8.445,8.440,8.447,8.454,8.472,8.485,8.510,8.538,8.577,8.817,9.048,9.264,9.475,9.679,9.880,10.076,10.235,10.391,10.550,10.700,10.843,10.970,11.090,11.202,11.153,NPgN
EDUCATIONAL PRECINCT,15.867,15.562,15.434,15.317,15.224,15.152,15.110,15.089,15.084,15.093,15.122,15.168,15.228,15.305,15.369,15.428,15.490,15.560,15.948,16.321,16.661,16.988,17.298,17.601,17.889,18.167,18.438,18.700,18.952,19.190,19.420,19.641,19.843,19.810,NPgN
ELVINGTON,11.813,12.750,12.627,12.515,12.416,12.329,12.263,12.211,12.166,12.128,12.112,12.107,12.110,12.125,12.135,12.144,12.155,12.176,12.411,12.637,12.846,13.050,13.246,13.443,13.637,13.821,14.009,14.199,14.382,14.562,14.740,14.916,15.085,15.073,NPgN
FARADAY STREET,19.524,19.281,19.102,18.932,18.789,18.685,18.639,18.631,18.657,18.704,18.783,18.893,19.033,19.206,19.348,19.476,19.611,19.756,20.752,21.711,22.593,23.441,24.243,25.030,25.784,26.515,27.227,27.923,28.584,29.205,29.805,30.381,30.895,30.759,NPgN
FAWDON T1,9.961,9.777,9.744,9.718,9.713,9.744,9.841,9.984,10.153,10.338,10.556,10.810,11.096,11.419,11.700,11.964,12.242,12.526,13.507,14.452,15.304,16.121,16.887,17.636,18.342,19.027,19.693,20.343,20.965,21.557,22.132,22.690,23.206,23.200,NPgN
FISHBURN,19.726,19.392,19.284,19.206,19.175,19.107,19.203,19.414,19.695,20.008,20.399,20.869,21.402,22.013,22.528,23.010,23.522,24.055,25.910,27.675,29.252,30.767,32.180,33.556,34.837,36.065,37.258,38.418,39.518,40.558,41.562,42.527,43.450,43.385,NPgN
FLATWORTH CENTRAL,15.979,17.358,17.233,17.126,17.045,16.991,16.971,16.972,16.978,16.994,17.031,17.086,17.157,17.246,17.321,17.393,17.468,17.555,18.165,18.756,19.307,19.843,20.361,20.880,21.391,21.892,22.387,22.878,23.358,23.826,24.288,24.742,25.167,25.164,NPgN
FOSS ISLANDS,27.902,28.753,28.476,28.216,28.001,27.851,27.769,27.730,27.707,27.702,27.748,27.829,27.945,28.097,28.217,28.326,28.436,28.570,29.663,30.711,31.669,32.589,33.463,34.317,35.133,35.922,36.689,37.437,38.151,38.827,39.480,40.109,40.678,40.516,NPgN
FOSSWAY 33/11KV,18.550,18.190,18.128,18.078,18.065,18.132,18.335,18.649,19.043,19.472,19.971,20.557,21.216,21.963,22.607,23.214,23.861,24.520,26.418,28.232,29.817,31.319,32.703,34.036,35.253,36.419,37.534,38.605,39.608,40.540,41.429,42.273,43.019,42.954,NPgN
FOURSTONES 20KV,18.663,18.613,18.464,18.338,18.270,18.251,18.332,18.498,18.691,18.906,19.350,19.867,20.398,21.011,21.537,22.062,22.617,23.246,24.759,26.172,27.422,28.624,29.756,30.860,31.883,32.726,33.584,34.448,35.246,36.015,36.738,37.425,38.048,38.056,NPgN
FYLANDS BRIDGE,20.002,19.669,19.505,19.360,19.248,19.168,19.192,19.291,19.443,19.620,19.851,20.138,20.474,20.868,21.199,21.508,21.837,22.181,23.893,25.540,27.043,28.490,29.854,31.190,32.459,33.688,34.885,36.054,37.167,38.217,39.231,40.207,41.101,40.949,NPgN
GALE LANE,13.247,12.998,12.959,12.929,12.922,12.977,13.136,13.370,13.636,13.920,14.252,14.644,15.087,15.590,16.021,16.429,16.863,17.304,18.777,20.192,21.449,22.646,23.761,24.853,25.872,26.859,27.813,28.740,29.622,30.457,31.266,32.046,32.746,32.716,NPgN
GARWOOD STREET,18.041,17.616,17.453,17.303,17.185,17.127,17.152,17.238,17.353,17.487,17.669,17.903,18.178,18.502,18.768,19.018,19.286,19.574,20.906,22.176,23.312,24.394,25.408,26.397,27.324,28.217,29.077,29.911,30.701,31.444,32.158,32.842,33.450,33.307,NPgN
GATESHEAD CENTRAL,14.028,15.252,15.091,14.939,14.808,14.696,14.606,14.533,14.468,14.413,14.375,14.350,14.338,14.340,14.333,14.324,14.319,14.323,14.597,14.857,15.090,15.311,15.519,15.723,15.915,16.099,16.277,16.449,16.611,16.762,16.908,17.046,17.168,17.092,NPgN
GATESHEAD EAST,8.385,8.683,8.570,8.462,8.363,8.273,8.191,8.115,8.043,7.976,7.917,7.863,7.814,7.771,7.727,7.685,7.644,7.609,7.679,7.745,7.806,7.864,7.921,7.976,8.031,8.083,8.134,8.184,8.232,8.278,8.323,8.366,8.404,8.359,NPgN
GOSFORTH 33/11KV,18.189,17.848,17.682,17.531,17.404,17.307,17.238,17.187,17.154,17.134,17.135,17.151,17.184,17.233,17.275,17.313,17.352,17.402,17.877,18.340,18.772,19.191,19.594,19.993,20.384,20.767,21.145,21.516,21.877,22.225,22.566,22.899,23.207,23.174,NPgN
GRANGETOWN,20.280,23.661,23.524,23.406,23.326,23.308,23.378,23.525,23.720,23.939,24.208,24.536,24.917,25.354,25.727,26.077,26.452,26.847,28.464,30.015,31.412,32.751,34.013,35.252,36.421,37.556,38.658,39.735,40.768,41.754,42.713,43.643,44.490,44.429,NPgN
GREATHAM,24.182,28.888,28.583,28.297,28.036,27.799,27.582,27.381,27.192,27.015,26.858,26.715,26.586,26.470,26.357,26.249,26.145,26.056,26.200,26.341,26.469,26.596,26.720,26.845,26.969,27.091,27.212,27.333,27.451,27.566,27.679,27.790,27.890,27.804,NPgN
GUISBOROUGH T1 T2,19.574,19.161,19.042,18.947,18.899,18.889,19.017,19.264,19.592,19.950,20.407,20.951,21.562,22.262,22.860,23.428,24.039,24.678,26.893,29.013,30.916,32.745,34.462,36.133,37.692,39.177,40.623,42.037,43.373,44.632,45.844,47.008,48.118,48.051,NPgN
HARLOW GREEN,16.062,15.709,15.638,15.581,15.562,15.616,15.798,16.084,16.432,16.809,17.249,17.770,18.364,19.043,19.619,20.162,20.753,21.359,23.328,25.208,26.866,28.438,29.896,31.311,32.610,33.860,35.060,36.218,37.307,38.324,39.299,40.229,41.050,40.951,NPgN
HARMIRE BRIDGE,13.686,13.461,13.372,13.296,13.252,13.246,13.356,13.557,13.799,14.066,14.418,14.842,15.315,15.859,16.317,16.756,17.236,17.735,19.104,20.399,21.520,22.584,23.560,24.496,25.334,26.105,26.841,27.551,28.198,28.785,29.331,29.836,30.297,30.203,NPgN
HARRATON,18.785,18.356,18.161,17.980,17.820,17.716,17.657,17.626,17.588,17.559,17.558,17.579,17.624,17.692,17.742,17.789,17.840,17.901,18.777,19.629,20.418,21.176,21.904,22.642,23.370,24.086,24.792,25.490,26.169,26.828,27.476,28.112,28.692,28.604,NPgN
HARROGATE 132/11KV,30.704,30.611,30.436,30.316,30.278,30.343,30.612,31.042,31.534,32.066,32.712,33.486,34.362,35.362,36.210,37.014,37.885,38.800,41.608,44.267,46.587,48.790,50.839,52.833,54.653,56.393,58.060,59.665,61.172,62.575,63.916,65.192,66.351,66.249,NPgN
HARROGATE WEST,14.443,14.139,14.038,13.960,13.916,13.910,13.958,14.048,14.149,14.262,14.407,14.587,14.796,15.038,15.245,15.444,15.661,15.894,16.672,17.413,18.067,18.693,19.281,19.856,20.389,20.902,21.398,21.877,22.334,22.764,23.179,23.579,23.943,23.935,NPgN
HARTMOOR 66/20KV,23.056,22.572,22.425,22.303,22.222,22.204,22.329,22.561,22.863,23.199,23.615,24.113,24.685,25.341,25.898,26.419,26.973,27.548,29.763,31.885,33.785,35.600,37.297,38.956,40.511,42.006,43.458,44.871,46.209,47.469,48.685,49.852,50.919,50.777,NPgN
HAWTHORN PIT,23.787,23.294,23.176,23.089,23.063,23.062,23.285,23.672,24.141,24.653,25.274,26.015,26.856,27.817,28.631,29.399,30.224,31.075,34.086,36.958,39.521,41.971,44.257,46.484,48.553,50.542,52.469,54.340,56.111,57.778,59.386,60.929,62.344,62.202,NPgN
HAXBY ROAD T2 T3,12.071,12.635,12.616,12.606,12.621,12.704,12.893,13.163,13.478,13.811,14.198,14.648,15.153,15.722,16.215,16.680,17.171,17.671,19.433,21.129,22.652,24.107,25.470,26.800,28.048,29.258,30.430,31.571,32.654,33.677,34.665,35.616,36.481,36.427,NPgN
HEBBURN,3.883,3.792,3.755,3.720,3.693,3.680,3.685,3.703,3.726,3.753,3.790,3.839,3.897,3.966,4.023,4.077,4.134,4.197,4.479,4.749,4.989,5.217,5.430,5.640,5.838,6.028,6.212,6.390,6.560,6.722,6.877,7.027,7.162,7.136,NPgN
HEBBURN WEST,2.524,2.750,2.721,2.693,2.669,2.650,2.635,2.624,2.612,2.602,2.595,2.590,2.588,2.588,2.587,2.585,2.583,2.583,2.663,2.740,2.811,2.879,2.945,3.012,3.077,3.141,3.204,3.266,3.326,3.384,3.441,3.496,3.547,3.533,NPgN
HEDWORTH,11.571,15.195,15.137,15.088,15.063,15.092,15.212,15.399,15.616,15.852,16.131,16.466,16.845,17.278,17.642,17.985,18.358,18.741,20.098,21.394,22.544,23.639,24.659,25.653,26.575,27.464,28.320,29.149,29.933,30.669,31.377,32.055,32.656,32.577,NPgN
HEIGHINGTON,16.003,17.801,17.576,17.361,17.159,16.968,16.787,16.616,16.452,16.296,16.150,16.013,15.883,15.760,15.642,15.529,15.419,15.318,15.268,15.220,15.172,15.126,15.082,15.040,14.999,14.959,14.920,14.882,14.844,14.807,14.771,14.734,14.696,14.621,NPgN
HEXHAM,23.338,23.102,22.919,22.767,22.662,22.589,22.620,22.735,22.891,23.071,23.358,23.711,24.105,24.563,24.953,25.336,25.749,26.194,27.558,28.855,30.007,31.114,32.153,33.166,34.106,34.969,35.810,36.638,37.417,38.153,38.852,39.521,40.153,40.125,NPgN
HIGH BARMSTON,21.221,20.620,20.408,20.211,20.046,19.943,19.913,19.938,19.979,20.037,20.141,20.289,20.477,20.708,20.893,21.069,21.262,21.473,22.562,23.603,24.531,25.414,26.242,27.060,27.828,28.571,29.290,29.990,30.656,31.289,31.900,32.490,33.019,32.906,NPgN
HIGH FLATTS,17.443,17.108,17.014,16.935,16.890,16.930,17.093,17.346,17.643,17.966,18.350,18.807,19.327,19.922,20.424,20.894,21.401,21.921,23.756,25.511,27.062,28.537,29.909,31.247,32.487,33.683,34.835,35.950,37.004,37.992,38.942,39.851,40.660,40.551,NPgN
HOUGHTON,19.224,18.761,18.629,18.512,18.430,18.416,18.515,18.696,18.913,19.154,19.455,19.820,20.243,20.729,21.136,21.520,21.932,22.361,24.048,25.662,27.101,28.474,29.758,31.013,32.185,33.317,34.410,35.471,36.478,37.427,38.341,39.220,40.011,39.898,NPgN
HOWDON,8.891,8.780,8.715,8.660,8.622,8.602,8.609,8.634,8.670,8.712,8.772,8.847,8.935,9.039,9.128,9.211,9.300,9.398,9.841,10.266,10.653,11.025,11.379,11.729,12.063,12.387,12.704,13.015,13.314,13.601,13.882,14.154,14.405,14.395,NPgN
HUNTINGTON NEW LANE,18.286,20.564,20.424,20.300,20.203,20.146,20.173,20.260,20.378,20.515,20.702,20.937,21.210,21.530,21.799,22.053,22.324,22.611,23.715,24.772,25.720,26.628,27.480,28.315,29.099,29.854,30.590,31.309,31.995,32.649,33.285,33.900,34.479,34.445,NPgN
HUSTHWAITE 33/11KV,10.620,10.423,10.375,10.342,10.339,10.351,10.446,10.602,10.782,10.976,11.264,11.600,11.960,12.373,12.725,13.064,13.424,13.813,14.811,15.747,16.570,17.356,18.088,18.800,19.452,20.034,20.611,21.178,21.705,22.205,22.681,23.133,23.551,23.548,NPgN
JARROW,5.376,5.253,5.199,5.150,5.109,5.083,5.077,5.085,5.099,5.118,5.149,5.192,5.245,5.309,5.361,5.409,5.462,5.520,5.838,6.143,6.418,6.681,6.929,7.172,7.403,7.626,7.842,8.053,8.254,8.446,8.631,8.810,8.971,8.936,NPgN
KENTON,17.779,17.441,17.366,17.301,17.268,17.306,17.450,17.672,17.947,18.249,18.602,19.018,19.489,20.025,20.491,20.928,21.394,21.865,23.445,24.967,26.328,27.627,28.838,30.016,31.116,32.182,33.214,34.215,35.168,36.068,36.938,37.776,38.528,38.490,NPgN
KIELDER,1.539,1.528,1.514,1.502,1.495,1.493,1.497,1.508,1.522,1.536,1.576,1.622,1.668,1.721,1.766,1.811,1.859,1.916,2.014,2.104,2.181,2.254,2.323,2.390,2.450,2.490,2.536,2.583,2.624,2.665,2.703,2.738,2.766,2.771,NPgN
KILLINGWORTH,17.307,17.054,16.961,16.887,16.846,16.868,16.968,17.124,17.301,17.494,17.728,18.011,18.334,18.704,19.019,19.315,19.636,19.971,21.179,22.338,23.368,24.354,25.280,26.198,27.062,27.901,28.716,29.512,30.275,31.004,31.713,32.400,33.027,33.019,NPgN
