Primary,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area
BENTON SQUARE,83047.856,81729.918,81404.061,81177.341,81146.891,81512.693,82581.618,83979.641,85606.866,87337.240,89294.249,91575.348,94088.251,101354.163,108242.617,114794.711,121380.916,127866.686,135018.072,141784.674,147630.180,153101.228,158150.117,163027.844,167541.001,171918.687,176148.866,180055.478,180299.878,180367.318,180440.120,180415.363,180335.270,180234.399,NPgN
BENWELL,97992.632,96073.274,95550.509,95107.674,94821.335,94869.200,95490.321,96469.248,97927.945,99538.377,101397.767,103578.087,106000.360,113056.976,119753.151,126124.578,132481.273,138706.036,145532.845,152021.024,157673.912,163021.415,167959.960,172623.563,176916.408,181063.445,185059.344,188701.949,188841.163,188808.391,188778.827,188664.470,188502.318,188323.182,NPgN
BILLINGHAM MARSH HOUSE,67118.581,65887.234,65697.854,65582.936,65590.830,66000.825,67107.608,68563.936,70346.429,72230.900,74367.896,76838.598,79558.365,87007.451,94094.239,100908.331,107714.104,114354.650,121698.480,128660.799,134663.642,140292.394,145462.409,150410.143,154967.760,159382.689,163644.758,167577.275,167884.081,167985.646,168035.022,168024.815,167970.556,167896.266,NPgN
BILLY MILL,89744.841,88435.001,87960.444,87591.254,87394.147,87503.492,88142.846,89078.961,90301.516,91629.221,93154.637,94964.019,96976.652,103066.956,108822.983,114312.641,119825.067,125235.154,131204.728,136858.020,141748.283,146368.011,150642.123,154746.560,158525.306,162180.622,165706.065,168926.690,169067.419,169057.702,169042.931,168962.736,168844.798,168714.292,NPgN
BIRTLEY GROVE 66/11KV,82390.494,80769.218,80000.658,79299.778,78715.513,78371.874,78459.203,78763.261,79248.799,79817.851,80544.541,81471.901,82561.124,86592.541,90417.770,94064.558,97728.594,101326.355,105320.085,109102.472,112358.301,115402.853,118194.468,120869.756,123328.542,125707.717,128000.748,130086.056,129935.942,129664.536,129394.027,129070.059,128714.997,128348.521,NPgN
BIRTLEY GROVE 66/20KV,48586.174,47568.545,47134.381,46741.338,46441.531,46307.906,46470.001,46777.588,47216.041,47711.328,48320.517,49070.842,49935.023,52945.970,55797.733,58500.873,61211.919,63883.745,66844.691,69635.943,72039.457,74290.599,76356.600,78322.019,80116.533,81843.848,83500.733,85010.118,84893.288,84690.840,84494.996,84252.566,83984.096,83705.998,NPgN
BLAYDON BURN,74833.359,73174.078,72659.628,72211.902,71953.548,72053.770,72764.055,73742.274,74956.969,76279.615,77830.515,79662.861,81728.757,88615.675,95132.015,101282.191,107462.194,113555.726,120240.358,126558.686,132054.664,137225.235,141997.348,146545.313,150720.639,154743.397,158608.216,162109.931,161948.821,161602.382,161296.873,160870.724,160382.542,159874.260,NPgN
BLUCHER 33/11KV,72889.070,71422.760,71154.045,70941.758,70832.620,71055.957,71809.621,72850.441,74278.066,75830.467,77585.513,79611.936,81849.438,88567.267,94950.920,101029.722,107108.760,113052.581,119483.910,125642.659,131078.687,136229.835,141011.413,145558.589,149801.847,153925.005,157921.335,161554.463,161752.180,161785.840,161833.105,161799.249,161722.030,161631.051,NPgN
BOLDON DOWNHILL,54576.150,53262.898,52948.152,52689.073,52532.710,52561.975,53057.464,53780.834,54706.162,55715.782,56891.879,58279.325,59832.526,64735.499,69417.868,73927.308,78424.464,82830.111,87662.257,92247.444,96252.155,100029.909,103523.088,106867.415,109953.213,112939.844,115823.265,118490.340,118549.867,118439.255,118302.240,118115.950,117895.447,117659.559,NPgN
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,65230.306,63851.389,63365.964,63001.921,62757.482,62617.197,62715.984,62935.232,63268.383,63651.087,64128.502,64722.616,65398.294,67259.290,69056.538,70803.120,72562.696,74314.275,76312.148,78195.143,79807.613,81340.949,82766.102,84113.470,85348.177,86550.404,87721.748,88861.872,89098.417,89274.212,89437.667,89585.966,89721.324,89854.192,NPgN
BOWESFIELD 33/11KV,64360.621,63385.490,63052.727,62798.716,62686.931,62884.892,63611.084,64628.851,65948.701,67363.475,69001.965,70930.352,73068.670,78919.672,84446.359,89660.459,94919.546,100080.562,105860.225,111292.113,115924.728,120283.546,124275.047,128046.590,131450.704,134714.246,137833.492,140657.091,140738.922,140661.664,140605.646,140450.419,140241.922,140015.974,NPgN
BOWESFIELD 66/11KV,76540.547,75522.793,74995.416,74560.356,74251.179,74242.276,74671.110,75328.015,76119.093,76964.505,77963.897,79163.278,80513.087,84131.599,87573.441,90879.022,94201.861,97473.237,101178.612,104672.600,107616.204,110307.660,112748.582,115126.374,117316.115,119448.113,121510.061,123430.197,123645.227,123780.326,123898.271,123979.991,124037.065,124082.985,NPgN
BRANCEPETH,88303.081,86835.913,86355.173,86018.450,85948.594,85949.622,86983.241,88532.399,90670.215,92986.578,95642.900,98751.377,102165.999,111785.413,121156.754,130162.346,139114.651,147872.474,157559.741,166659.420,174521.639,181960.639,188790.273,195110.485,200845.719,206349.258,211625.080,216746.128,216956.299,216620.410,216183.665,215635.177,214998.428,214319.052,NPgN
BREAMISH STREET,43133.713,42366.134,42139.696,41944.579,41864.578,41928.781,42277.359,42780.033,43434.644,44152.586,44985.792,45968.234,47054.409,49724.399,52249.550,54633.599,57010.962,59341.675,61984.504,64452.408,66520.760,68444.489,70184.123,71811.167,73254.987,74627.669,75927.063,77122.699,77162.441,77131.038,77097.054,77021.380,76921.158,76810.621,NPgN
BRENDA TRADING,100020.326,97727.321,97079.256,96541.268,96168.045,96273.779,97186.864,98560.321,100497.128,102594.978,105008.063,107846.528,111041.146,120857.012,130161.732,139042.899,147897.541,156559.326,166083.534,175108.951,182906.973,190225.136,196952.316,203338.481,209197.424,214850.858,220288.733,225198.179,225095.911,224750.915,224381.598,223909.432,223373.851,222813.758,NPgN
CAMPLESHON ROAD,76100.656,74676.152,74382.433,74158.215,74105.310,74408.649,75420.221,76760.641,78443.756,80239.477,82299.823,84694.690,87336.738,94350.070,101041.292,107317.248,113657.480,119886.995,126810.360,133341.586,138951.748,144230.380,149064.543,153586.375,157681.943,161609.406,165370.388,168877.779,169071.517,169003.872,168990.597,168820.088,168565.298,168285.913,NPgN
CARLEY HILL,84011.472,81835.721,81328.618,80900.179,80647.694,80788.225,81660.892,82886.976,84402.472,86044.649,87967.950,90230.953,92770.670,101040.763,108845.962,116095.708,123481.680,130762.534,138755.977,146306.528,152859.557,159017.095,164687.105,170096.290,175039.967,179790.509,184341.625,188438.675,188204.383,187707.540,187356.090,186773.755,186084.732,185366.900,NPgN
CARLIN HOW T3 T4,63683.503,62350.122,62009.455,61767.943,61725.134,61824.009,62619.493,63877.976,65783.304,67814.196,70108.736,72768.985,75679.961,83816.620,91734.786,99359.064,106949.279,114397.301,122651.480,130416.066,137141.495,143512.286,149388.287,154797.796,159706.693,164421.381,168955.994,173360.398,173597.583,173394.420,173108.556,172726.144,172263.287,171768.622,NPgN
CARR HILL,88813.147,86860.401,86410.142,86045.078,85878.395,86125.522,87158.882,88601.816,90423.161,92381.354,94622.816,97232.118,100152.654,108958.938,117296.372,125246.946,133211.468,141020.290,149617.594,157764.249,164822.555,171426.975,177493.751,183314.176,188662.830,193826.099,198793.120,203313.304,203364.662,203186.720,202999.146,202697.462,202328.168,201931.567,NPgN
CATTERICK CAMP,82993.444,81901.344,81331.313,80909.932,80729.261,80751.118,81441.890,82563.694,84168.140,85903.650,87916.761,90286.527,92914.999,99352.365,105562.913,111531.787,117493.102,123352.563,130013.259,136238.796,141497.003,146448.571,150977.660,155188.069,158969.798,162602.825,166088.829,169466.172,169888.412,170043.216,170135.984,170160.083,170128.973,170075.499,NPgN
CLOSE,134996.025,132412.031,131172.128,130047.776,129163.886,128505.914,128258.527,128276.993,128553.409,128953.886,129565.867,130418.852,131443.640,134535.590,137463.577,140246.282,143009.964,145761.292,149011.651,152008.221,154454.626,156725.543,158774.540,160683.480,162342.571,163916.538,165402.478,166763.211,166674.500,166511.842,166336.518,166125.526,165890.939,165646.077,NPgN
CONEYTHORPE,65428.846,64013.071,63600.329,63317.135,63197.580,63264.143,63806.543,64591.364,65693.225,66871.462,68229.976,69818.653,71556.354,76042.472,80356.490,84515.184,88669.067,92767.936,97394.331,101726.868,105425.034,108918.291,112137.412,115103.391,117773.095,120336.693,122803.901,125199.524,125465.291,125539.424,125566.339,125542.389,125475.183,125393.201,NPgN
CONSETT,117409.432,115304.292,114534.830,113900.714,113518.879,113531.409,114540.319,116084.915,118260.400,120618.122,123346.786,126563.169,130134.279,140570.549,150567.150,160025.422,169532.338,178871.526,189214.367,198954.152,207346.113,215247.969,222497.100,229285.198,235450.001,241367.046,247036.923,252371.141,252410.360,252007.263,251615.025,251035.469,250344.328,249611.988,NPgN
CORPORATION STREET,59757.055,58639.010,58188.072,57783.917,57481.076,57281.287,57287.490,57433.763,57745.653,58121.786,58597.862,59193.275,59875.368,61883.524,63786.414,65577.648,67371.481,69141.266,71142.496,73019.924,74612.349,76106.563,77471.703,78752.628,79903.844,81006.556,82059.094,83021.813,83014.278,82952.841,82900.960,82814.605,82710.074,82599.185,NPgN
COWTON,6837.457,6702.007,6657.622,6623.615,6606.629,6615.152,6687.404,6797.617,6984.619,7178.505,7396.082,7648.064,7918.133,8486.110,9030.682,9554.442,10080.766,10596.232,11191.567,11743.858,12200.328,12627.460,13012.202,13339.821,13621.501,13887.240,14140.288,14387.450,14419.553,14426.916,14425.284,14415.758,14398.892,14380.418,NPgN
CRAMLINGTON T1 T3,70378.394,69632.690,69046.958,68547.185,68171.983,67943.827,67991.516,68204.240,68579.596,69016.366,69571.232,70280.091,71102.281,73760.618,76292.354,78720.019,81149.416,83546.682,86245.951,88781.789,90951.239,92997.984,94883.222,96677.327,98311.311,99889.803,101410.245,102819.719,102848.728,102801.830,102744.996,102665.188,102570.154,102469.506,NPgN
CRAMLINGTON T2 T4,69423.926,68704.080,68119.562,67619.371,67239.538,66993.426,67007.246,67179.656,67507.346,67894.322,68392.946,69039.226,69793.723,72157.357,74408.100,76561.966,78724.672,80855.287,83275.587,85544.482,87469.010,89281.160,90942.070,92519.956,93945.023,95317.693,96635.750,97856.623,97885.914,97841.029,97788.067,97712.162,97621.382,97525.275,NPgN
DARLEY,23964.769,23442.797,23303.644,23214.632,23192.053,23250.639,23520.469,23900.395,24418.125,24967.202,25594.924,26326.009,27120.351,29034.659,30863.567,32625.405,34386.805,36117.764,38094.113,39937.680,41488.179,42944.787,44275.781,45495.523,46577.880,47610.922,48596.339,49551.473,49657.697,49686.322,49689.909,49670.091,49631.976,49585.071,NPgN
DARLINGTON 132/6KV,33241.076,32576.623,32344.100,32149.524,32056.629,32192.586,32776.478,33644.186,34743.020,35914.377,37267.842,38876.964,40664.966,44836.090,48746.629,52443.555,56157.197,59774.843,63974.912,67863.368,71026.901,73933.250,76518.968,78944.573,81034.196,82997.338,84830.556,86469.834,86460.787,86325.836,86170.610,85950.035,85687.510,85407.363,NPgN
DARLINGTON 33/11KV,82217.311,80699.638,79970.518,79327.630,78904.762,78908.895,79758.268,81174.779,83124.166,85234.999,87723.416,90728.861,94095.219,102276.001,109935.245,117039.390,124264.998,131337.219,139564.799,147159.344,153329.415,159026.435,164094.399,168796.966,172800.758,176532.518,179990.409,183059.584,182826.288,182316.682,181860.221,181195.399,180418.471,179602.448,NPgN
DARLINGTON CENTRAL 33/11KV,25573.551,25047.101,24886.456,24754.519,24700.386,24817.463,25273.530,25954.091,26839.948,27787.288,28879.617,30177.518,31619.626,35012.600,38187.215,41167.323,44179.485,47111.507,50506.545,53655.271,56229.648,58612.563,60739.928,62729.151,64439.720,66043.272,67538.622,68858.511,68839.662,68713.220,68586.094,68394.031,68164.206,67920.171,NPgN
DARLINGTON EAST,84758.465,83315.678,82475.326,81713.986,81127.340,80841.825,81206.773,81982.343,83144.839,84432.886,85995.737,87930.773,90124.382,95656.195,100868.726,105810.689,110778.029,115625.660,121293.277,126531.921,130778.933,134700.519,138189.360,141410.645,144162.073,146738.845,149141.153,151342.121,151195.214,150840.740,150446.624,149965.177,149423.432,148856.542,NPgN
DARLINGTON WEST,98048.213,96122.747,95334.041,94648.215,94187.516,94261.719,95330.537,97119.677,99605.229,102279.516,105397.250,109139.527,113323.072,123554.419,133133.037,142112.358,151206.498,160068.571,170322.106,179839.966,187623.935,194816.229,201237.290,207248.060,212433.469,217303.305,221852.574,225878.025,225725.413,225239.208,224766.495,224088.273,223293.019,222455.493,NPgN
DENWICK,117131.893,116123.072,115387.754,114820.307,114635.424,114824.132,116133.918,117816.526,121034.758,124267.749,127785.924,131719.407,135760.489,143923.574,151826.048,159494.564,167184.862,174834.093,183482.590,191487.016,198239.474,204604.599,210425.391,214744.959,218482.628,222036.614,225568.015,229147.783,229655.089,229852.518,229907.364,229852.242,229644.125,229475.811,NPgN
DUNSTON 66/11KV,76633.209,74989.239,74233.264,73541.462,72983.524,72626.164,72664.724,72909.401,73348.797,73873.665,74558.151,75435.503,76470.201,80176.664,83737.680,87152.348,90559.705,93919.319,97677.415,101216.069,104249.772,107096.994,109709.384,112188.526,114443.719,116615.568,118700.732,120659.391,120559.122,120312.242,120045.120,119736.804,119399.797,119049.575,NPgN
DUNSTON 66/20KV,81138.693,79333.337,78828.390,78410.757,78172.740,78201.821,78901.121,79923.750,81274.865,82747.873,84458.642,86466.709,88723.208,96031.110,103045.544,109717.160,116413.514,123000.558,130202.065,137029.790,143005.339,148640.026,153849.226,158805.503,163377.761,167795.092,172054.649,176040.636,176075.585,175805.149,175543.437,175164.406,174716.411,174243.107,NPgN
DURHAM EAST,96692.847,95220.950,94205.738,93267.699,92493.776,92018.431,92048.083,92329.379,92821.283,93415.439,94209.737,95261.187,96503.944,100839.368,104917.554,108761.683,112628.389,116430.369,120750.755,124785.292,128160.488,131301.523,134142.440,136814.435,139191.263,141456.121,143604.085,145525.501,145194.683,144742.162,144298.105,143782.718,143227.141,142657.166,NPgN
EASTFIELD,150809.607,146929.939,145495.053,144210.801,143206.552,142400.596,142371.400,142675.391,143288.164,144057.177,145109.360,146473.808,148080.923,153964.821,159752.546,165341.872,170901.228,176402.238,182514.922,188269.452,193259.771,197992.773,202380.776,206473.589,210223.145,213850.764,217363.941,220796.190,220804.594,220467.593,220084.529,219639.776,219141.990,218626.798,NPgN
EASTGATE CEMENT,20899.436,20638.054,20400.050,20184.997,20027.640,19940.841,20023.351,20209.190,20858.441,21493.339,22177.521,22929.917,23661.605,25340.807,26969.038,28584.647,30203.024,31803.646,33620.336,35316.930,36754.725,38111.169,39354.156,40227.153,40978.912,41693.275,42384.925,43118.309,43141.998,43096.212,42985.950,42846.913,42683.409,42509.235,NPgN
EDUCATIONAL PRECINCT,80566.488,79049.278,78506.559,78024.490,77702.213,77585.722,77859.552,78338.553,79035.256,79832.043,80793.592,81962.411,83279.738,86788.251,90100.496,93178.080,96291.119,99350.403,102820.319,106066.595,108793.830,111343.928,113654.481,115807.229,117711.454,119517.188,121222.638,122774.634,122758.047,122635.139,122547.398,122374.945,122159.895,121930.646,NPgN
ELVINGTON,69651.790,68734.302,68036.574,67400.982,66857.469,66421.129,66210.380,66105.936,66114.729,66172.512,66322.140,66580.750,66919.979,68136.834,69301.945,70425.833,71558.721,72686.044,74017.160,75253.747,76265.238,77211.438,78062.679,78826.007,79493.539,80132.432,80746.134,81349.665,81308.382,81225.948,81134.316,81030.429,80914.800,80798.560,NPgN
FARADAY STREET,98311.465,95963.780,95249.986,94599.454,94146.821,94043.496,94703.806,95816.556,97449.485,99254.008,101352.664,103860.013,106675.375,115431.612,123725.569,131347.626,139159.653,146849.451,155326.334,163317.663,170210.314,176685.087,182612.428,188206.632,193290.597,198164.072,202820.319,207015.882,206766.743,206234.118,205876.899,205253.901,204509.165,203731.586,NPgN
FAWDON T1,46504.999,45645.271,45500.563,45395.839,45393.404,45582.909,46170.118,46931.062,47888.208,48922.999,50089.910,51437.588,52917.523,57107.329,61131.499,65004.135,68851.374,72608.313,76710.445,80620.544,84046.335,87288.036,90289.940,93134.653,95773.821,98335.115,100815.739,103121.555,103325.185,103386.195,103419.324,103421.172,103399.791,103368.568,NPgN
FISHBURN,99470.898,97831.526,97187.341,96698.597,96431.316,96111.642,96650.008,97687.565,99259.116,101011.661,103066.410,105512.503,108243.276,115917.230,123475.472,130731.811,137954.155,145025.885,152875.440,160247.007,166618.737,172657.818,178201.246,183394.062,188119.592,192667.998,197041.155,201286.693,201613.968,201453.122,201225.529,200913.851,200535.190,200127.575,NPgN
FLATWORTH CENTRAL,75572.957,74633.522,74130.513,73719.223,73451.226,73364.764,73663.999,74183.128,74883.477,75661.614,76585.113,77706.295,78968.354,82594.463,86032.824,89332.263,92631.458,95885.734,99540.828,102978.271,105908.261,108655.743,111181.293,113605.313,115820.248,117962.441,120026.050,121951.983,122094.109,122156.265,122199.958,122213.013,122204.947,122188.023,NPgN
FOSS ISLANDS,139820.393,137147.046,136065.269,135088.557,134428.763,134315.008,135192.765,136463.924,137988.066,139676.524,141733.549,144252.359,147109.372,155081.582,162589.653,169606.718,176683.062,183631.831,191544.000,198923.471,205084.967,210817.980,215986.483,220810.333,225058.031,229079.453,232869.199,236293.041,236046.494,235552.546,235106.766,234485.445,233770.582,233022.997,NPgN
FOSSWAY 33/11KV,93200.324,91379.425,90990.994,90675.833,90537.651,90788.845,91743.359,93075.603,94858.174,96800.019,99014.620,101588.711,104431.086,112169.042,119504.243,126419.457,133359.796,140154.638,147636.924,154725.924,160848.395,166604.330,171883.661,176857.256,181402.069,185774.159,189966.365,193810.961,193972.096,193931.173,193926.258,193787.918,193579.460,193346.757,NPgN
FOURSTONES 20KV,88036.135,87310.262,86607.437,86029.261,85705.217,85655.547,86214.756,87102.317,89456.741,91777.697,94283.686,97036.344,99764.551,105623.035,111297.712,116893.107,122484.346,128075.980,134382.421,140254.469,145269.133,150018.572,154410.976,157596.271,160398.346,163090.565,165755.684,168543.906,168921.801,169125.471,169165.470,169125.695,168997.337,168867.841,NPgN
FYLANDS BRIDGE,95810.040,94126.823,93444.659,92871.951,92471.218,92318.049,92914.358,93933.766,95421.244,97060.331,98979.298,101271.377,103840.598,111602.833,119016.125,125990.292,133039.643,139954.997,147614.559,154837.200,161059.390,166925.947,172302.904,177367.179,181969.682,186388.899,190621.100,194544.145,194498.970,194138.651,193819.312,193341.749,192778.216,192184.476,NPgN
GALE LANE,60074.915,58935.877,58725.744,58568.698,58519.207,58763.214,59576.629,60657.752,61950.762,63326.445,64897.769,66723.399,68745.511,74427.209,79803.961,84961.138,90090.148,95094.326,100617.813,105860.282,110392.435,114637.644,118532.900,122252.004,125674.536,128985.888,132177.625,135070.998,135217.901,135226.433,135208.299,135139.261,135036.448,134919.820,NPgN
GARWOOD STREET,86598.725,84561.345,83834.303,83183.801,82707.730,82581.423,83115.118,83993.570,85176.001,86477.907,88034.801,89931.253,92069.435,98513.720,104578.167,110303.707,116059.783,121714.296,128048.883,133977.146,138987.079,143650.753,147889.782,151891.073,155473.705,158889.347,162131.388,165066.241,164829.020,164414.977,164013.610,163500.530,162924.537,162324.657,NPgN
GATESHEAD CENTRAL,76713.142,75148.750,74338.597,73584.059,72974.904,72527.563,72393.477,72433.902,72623.327,72885.893,73284.225,73847.003,74539.485,76901.703,79116.696,81190.225,83280.375,85343.159,87750.382,89969.386,91771.262,93422.771,94885.402,96247.829,97413.557,98503.528,99515.105,100423.363,100154.540,99811.885,99474.072,99087.466,98673.052,98247.352,NPgN
GATESHEAD EAST,42895.391,42003.401,41432.269,40889.952,40391.536,39941.918,39559.474,39223.172,38932.952,38670.220,38447.614,38266.603,38120.302,38387.158,38637.275,38875.765,39116.708,39366.297,39682.373,39969.003,40190.493,40393.528,40571.234,40731.423,40863.258,40986.440,41100.053,41196.309,40995.701,40787.239,40578.929,40367.375,40153.550,39938.681,NPgN
GOSFORTH 33/11KV,102057.004,100148.277,99270.576,98479.973,97832.749,97385.590,97262.779,97303.640,97512.498,97813.918,98255.528,98861.287,99594.501,102319.214,104912.886,107355.004,109824.935,112273.401,115017.146,117617.179,119856.470,121968.313,123917.450,125764.934,127460.634,129103.350,130689.264,132135.443,132110.396,132014.342,131946.411,131827.998,131685.436,131536.638,NPgN
GRANGETOWN,112479.724,110321.952,109525.632,108851.501,108372.674,108223.045,108679.361,109545.824,110812.108,112211.689,113854.775,115833.959,118079.223,125059.005,131688.763,138040.950,144400.615,150654.500,157627.295,164219.519,169913.050,175277.819,180226.365,184955.730,189293.898,193491.814,197540.688,201248.724,201352.711,201286.459,201203.774,201046.656,200843.127,200621.486,NPgN
GREATHAM,138033.207,135358.497,133631.319,132014.758,130528.179,129176.125,127986.202,126913.144,125960.563,125085.153,124311.131,123641.574,123062.799,123428.875,123779.450,124125.473,124491.809,124892.452,125441.351,125948.250,126337.627,126701.273,127027.125,127329.479,127590.739,127847.835,128097.267,128306.970,127842.935,127368.565,126899.550,126430.081,125960.317,125491.209,NPgN
GUISBOROUGH T1 T2,84820.410,82993.404,82497.296,82112.512,81938.316,82019.825,82892.924,84262.050,86328.901,88534.092,91034.427,93949.393,97147.454,105562.711,113755.582,121648.317,129535.575,137262.684,145918.059,154061.886,161053.270,167661.388,173730.310,179312.655,184346.267,189176.956,193814.600,198330.042,198739.498,198694.119,198552.773,198308.684,197981.682,197617.711,NPgN
HARLOW GREEN,74447.184,72804.421,72439.881,72145.685,72024.953,72255.079,73122.887,74317.184,75854.239,77513.415,79414.119,81627.170,84104.402,91816.211,99111.401,106047.333,113007.979,119832.704,127316.965,134418.318,140606.552,146440.228,151822.668,156964.627,161689.171,166245.693,170628.944,174591.856,174588.139,174374.247,174169.940,173857.128,173483.973,173089.397,NPgN
HARMIRE BRIDGE,79474.262,78232.136,77571.474,76991.588,76583.518,76407.119,76807.287,77484.806,78651.555,79906.241,81368.909,83099.361,84987.053,90268.307,95310.703,100161.388,104988.783,109724.816,115044.065,120017.680,124245.826,128226.306,131857.428,135070.414,137920.632,140629.057,143208.290,145716.626,145626.445,145297.581,144892.963,144419.604,143889.561,143334.306,NPgN
HARRATON,101346.460,98533.474,97584.024,96717.548,96002.108,95614.015,95796.943,96259.784,96853.922,97536.298,98419.128,99544.453,100869.633,105487.044,109849.146,114053.061,118243.777,122356.786,126985.196,131342.939,135029.060,138408.661,141473.517,144450.751,147174.194,149810.552,152347.099,154649.812,154477.197,154189.662,153875.122,153517.677,153130.025,152728.605,NPgN
HARROGATE 132/11KV,152140.605,148833.595,147929.786,147315.302,147112.529,147519.570,149170.599,151471.957,154313.568,157368.952,160907.527,165088.966,169721.322,181593.709,192804.319,203348.584,214029.419,224536.981,236508.809,247681.117,257049.064,265816.401,273805.114,281359.449,288077.201,294482.845,300571.809,306185.608,306495.843,306429.160,306409.591,306150.464,305760.693,305327.159,NPgN
HARROGATE WEST,81135.791,79430.310,78850.895,78415.512,78162.824,78130.245,78484.586,79019.847,79679.419,80411.715,81297.775,82383.753,83611.803,86764.453,89745.955,92571.005,95439.271,98274.711,101550.692,104610.169,107167.575,109566.558,111756.175,113839.658,115691.478,117463.888,119154.768,120705.702,120902.234,121009.542,121124.775,121186.742,121219.284,121242.698,NPgN
HARTMOOR 66/20KV,108814.182,106523.410,105848.160,105304.094,104972.223,105010.207,105996.231,107487.532,109562.490,111811.766,114400.251,117445.211,120847.765,130556.191,139862.498,148647.393,157495.165,166173.502,175788.933,184858.304,192642.371,199934.803,206604.371,212876.697,218581.156,224064.756,229323.734,234215.268,234279.849,233959.211,233667.786,233195.890,232621.245,232011.651,NPgN
HAWTHORN PIT,103075.704,100896.184,100384.301,100014.978,99895.456,99995.230,101128.350,102786.172,104944.586,107289.361,109995.029,113161.891,116680.212,126864.211,136693.637,146074.499,155456.996,164649.135,174794.936,184363.641,192664.184,200497.551,207702.705,214520.759,220753.067,226757.803,232533.444,237929.645,238170.428,237946.101,237699.455,237311.166,236832.642,236320.888,NPgN
