Primary,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area
BENTON SQUARE,0.000,0.269,0.489,0.569,0.655,0.806,0.902,1.001,1.110,1.237,1.370,1.507,1.656,1.832,2.028,2.160,2.290,2.434,2.563,2.690,2.819,2.945,3.076,3.205,3.316,3.426,3.531,3.628,3.712,3.776,3.809,3.810,3.808,3.805,NPgN
BENWELL,0.000,0.375,0.681,0.793,0.912,1.123,1.256,1.394,1.546,1.722,1.908,2.099,2.306,2.550,2.823,3.007,3.188,3.388,3.568,3.744,3.924,4.099,4.281,4.461,4.616,4.768,4.914,5.049,5.166,5.256,5.302,5.303,5.300,5.295,NPgN
BILLINGHAM MARSH HOUSE,0.000,0.129,0.234,0.272,0.313,0.386,0.432,0.479,0.531,0.592,0.656,0.721,0.793,0.876,0.970,1.034,1.096,1.165,1.226,1.287,1.349,1.409,1.472,1.533,1.587,1.639,1.689,1.736,1.776,1.807,1.823,1.823,1.822,1.820,NPgN
BILLY MILL,1.188,1.379,1.534,1.591,1.652,1.759,1.827,1.897,1.974,2.064,2.159,2.255,2.361,2.485,2.624,2.718,2.810,2.912,3.003,3.093,3.184,3.274,3.366,3.458,3.537,3.614,3.689,3.757,3.817,3.862,3.886,3.886,3.885,3.883,NPgN
BIRTLEY GROVE 66/11KV,0.000,0.122,0.222,0.258,0.297,0.366,0.409,0.454,0.503,0.561,0.621,0.683,0.751,0.831,0.919,0.979,1.038,1.104,1.162,1.220,1.278,1.336,1.395,1.454,1.504,1.554,1.602,1.646,1.684,1.713,1.728,1.729,1.728,1.726,NPgN
BIRTLEY GROVE 66/20KV,3.990,4.166,4.310,4.363,4.419,4.518,4.581,4.645,4.717,4.800,4.887,4.977,5.075,5.189,5.318,5.404,5.489,5.583,5.668,5.751,5.835,5.918,6.003,6.088,6.161,6.233,6.301,6.365,6.419,6.462,6.483,6.484,6.483,6.480,NPgN
BLAYDON BURN,10.175,10.538,10.833,10.942,11.057,11.261,11.390,11.523,11.670,11.840,12.021,12.205,12.406,12.642,12.906,13.084,13.259,13.453,13.627,13.798,13.971,14.142,14.318,14.491,14.642,14.789,14.931,15.061,15.174,15.261,15.306,15.307,15.305,15.300,NPgN
BLUCHER 33/11KV,0.000,0.200,0.364,0.423,0.487,0.600,0.671,0.744,0.826,0.920,1.019,1.121,1.232,1.363,1.508,1.607,1.704,1.811,1.907,2.002,2.098,2.192,2.289,2.385,2.468,2.550,2.628,2.700,2.762,2.811,2.835,2.836,2.835,2.832,NPgN
BOLDON DOWNHILL,0.000,0.129,0.233,0.272,0.313,0.385,0.430,0.477,0.530,0.590,0.654,0.719,0.790,0.874,0.967,1.030,1.092,1.161,1.223,1.283,1.345,1.405,1.467,1.529,1.582,1.634,1.684,1.730,1.770,1.801,1.817,1.817,1.816,1.815,NPgN
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,0.000,0.134,0.243,0.282,0.325,0.400,0.448,0.497,0.551,0.614,0.680,0.748,0.822,0.909,1.006,1.071,1.136,1.207,1.271,1.334,1.397,1.460,1.525,1.589,1.644,1.698,1.750,1.798,1.839,1.871,1.887,1.888,1.887,1.885,NPgN
BOWESFIELD 33/11KV,0.000,0.432,0.784,0.913,1.051,1.294,1.447,1.606,1.781,1.984,2.199,2.418,2.657,2.938,3.252,3.464,3.673,3.903,4.111,4.314,4.521,4.723,4.933,5.140,5.319,5.494,5.662,5.817,5.952,6.055,6.108,6.109,6.107,6.101,NPgN
BOWESFIELD 66/11KV,0.000,0.224,0.406,0.473,0.544,0.670,0.749,0.832,0.923,1.028,1.139,1.252,1.376,1.522,1.684,1.794,1.902,2.021,2.128,2.234,2.340,2.445,2.554,2.661,2.753,2.844,2.931,3.011,3.081,3.134,3.161,3.162,3.160,3.157,NPgN
BRANCEPETH,0.475,0.915,1.274,1.405,1.546,1.793,1.949,2.111,2.289,2.496,2.715,2.939,3.183,3.469,3.788,4.004,4.216,4.451,4.661,4.868,5.078,5.284,5.497,5.708,5.890,6.068,6.239,6.397,6.533,6.638,6.692,6.693,6.690,6.683,NPgN
BREAMISH STREET,0.000,0.266,0.482,0.562,0.646,0.796,0.890,0.987,1.095,1.220,1.352,1.487,1.634,1.806,1.999,2.130,2.258,2.399,2.527,2.652,2.779,2.903,3.032,3.159,3.269,3.376,3.480,3.575,3.658,3.721,3.754,3.754,3.752,3.748,NPgN
BRENDA TRADING,0.500,0.929,1.278,1.407,1.543,1.784,1.936,2.094,2.268,2.469,2.682,2.900,3.137,3.416,3.728,3.939,4.146,4.375,4.580,4.782,4.987,5.188,5.396,5.602,5.779,5.953,6.120,6.274,6.408,6.510,6.563,6.564,6.561,6.555,NPgN
CAMPLESHON ROAD,0.000,0.355,0.644,0.750,0.863,1.062,1.188,1.318,1.462,1.629,1.805,1.985,2.182,2.413,2.671,2.846,3.017,3.207,3.377,3.545,3.714,3.881,4.053,4.223,4.371,4.515,4.653,4.781,4.892,4.977,5.021,5.022,5.020,5.016,NPgN
CARLEY HILL,0.000,0.371,0.673,0.783,0.902,1.110,1.241,1.378,1.528,1.702,1.887,2.075,2.281,2.523,2.793,2.976,3.156,3.354,3.533,3.708,3.886,4.060,4.241,4.419,4.574,4.725,4.870,5.004,5.120,5.209,5.256,5.257,5.256,5.251,NPgN
CARLIN HOW T3 T4,0.000,0.410,0.743,0.865,0.996,1.226,1.371,1.521,1.688,1.880,2.084,2.292,2.519,2.785,3.082,3.283,3.480,3.698,3.894,4.087,4.282,4.474,4.672,4.868,5.037,5.203,5.362,5.509,5.636,5.734,5.784,5.784,5.781,5.775,NPgN
CARR HILL,0.000,0.291,0.529,0.616,0.708,0.872,0.975,1.082,1.201,1.337,1.482,1.630,1.791,1.981,2.193,2.336,2.477,2.632,2.772,2.909,3.049,3.185,3.327,3.466,3.587,3.705,3.819,3.923,4.014,4.084,4.120,4.121,4.119,4.115,NPgN
CATTERICK CAMP,0.000,0.414,0.752,0.875,1.007,1.240,1.387,1.539,1.707,1.901,2.107,2.317,2.546,2.815,3.116,3.319,3.519,3.739,3.938,4.132,4.330,4.524,4.724,4.922,5.094,5.261,5.422,5.571,5.699,5.798,5.849,5.849,5.846,5.840,NPgN
CLOSE,0.000,0.653,1.184,1.379,1.587,1.953,2.184,2.424,2.689,2.995,3.319,3.649,4.010,4.434,4.908,5.227,5.541,5.889,6.202,6.508,6.819,7.124,7.440,7.752,8.022,8.286,8.539,8.773,8.975,9.131,9.210,9.212,9.207,9.197,NPgN
CONEYTHORPE,1.425,1.695,1.915,1.995,2.081,2.233,2.328,2.427,2.537,2.663,2.798,2.934,3.084,3.259,3.455,3.587,3.717,3.861,3.990,4.117,4.246,4.372,4.502,4.631,4.743,4.852,4.957,5.054,5.137,5.202,5.235,5.235,5.233,5.229,NPgN
CONSETT,1.000,1.505,1.915,2.066,2.227,2.510,2.689,2.874,3.079,3.316,3.567,3.823,4.103,4.431,4.798,5.046,5.289,5.558,5.801,6.038,6.279,6.516,6.761,7.002,7.211,7.416,7.612,7.794,7.951,8.072,8.134,8.136,8.132,8.125,NPgN
CORPORATION STREET,0.300,0.487,0.640,0.695,0.755,0.860,0.927,0.995,1.071,1.159,1.252,1.347,1.451,1.572,1.708,1.800,1.890,1.990,2.080,2.168,2.257,2.345,2.436,2.525,2.603,2.678,2.751,2.818,2.877,2.921,2.944,2.945,2.943,2.941,NPgN
COWTON,0.000,0.051,0.092,0.107,0.123,0.152,0.170,0.188,0.209,0.233,0.258,0.284,0.312,0.344,0.381,0.406,0.431,0.458,0.482,0.506,0.530,0.553,0.578,0.602,0.623,0.644,0.663,0.682,0.697,0.709,0.716,0.716,0.715,0.715,NPgN
CRAMLINGTON T1 T3,0.000,0.137,0.249,0.290,0.334,0.411,0.460,0.510,0.566,0.630,0.698,0.768,0.844,0.933,1.033,1.100,1.166,1.239,1.305,1.370,1.435,1.500,1.566,1.632,1.689,1.744,1.798,1.847,1.890,1.922,1.939,1.939,1.938,1.936,NPgN
CRAMLINGTON T2 T4,0.000,0.140,0.254,0.296,0.341,0.419,0.469,0.520,0.577,0.643,0.713,0.784,0.861,0.952,1.054,1.123,1.190,1.265,1.332,1.398,1.465,1.530,1.598,1.665,1.723,1.780,1.834,1.884,1.928,1.961,1.979,1.979,1.978,1.976,NPgN
DARLEY,0.000,0.174,0.316,0.368,0.423,0.521,0.583,0.646,0.717,0.799,0.885,0.973,1.070,1.183,1.309,1.394,1.478,1.571,1.654,1.736,1.819,1.900,1.984,2.068,2.140,2.210,2.277,2.340,2.394,2.435,2.457,2.457,2.456,2.453,NPgN
DARLINGTON 132/6KV,0.000,0.187,0.339,0.395,0.454,0.559,0.625,0.694,0.770,0.857,0.950,1.045,1.148,1.270,1.405,1.497,1.587,1.687,1.776,1.864,1.953,2.041,2.132,2.221,2.298,2.374,2.447,2.514,2.572,2.616,2.639,2.640,2.639,2.636,NPgN
DARLINGTON 33/11KV,0.000,0.531,0.964,1.122,1.292,1.590,1.778,1.973,2.189,2.438,2.702,2.972,3.266,3.612,3.998,4.259,4.516,4.799,5.054,5.305,5.559,5.808,6.066,6.320,6.540,6.756,6.963,7.154,7.320,7.447,7.512,7.514,7.511,7.504,NPgN
DARLINGTON CENTRAL 33/11KV,0.000,0.109,0.198,0.230,0.265,0.326,0.365,0.405,0.449,0.500,0.554,0.610,0.670,0.741,0.820,0.874,0.927,0.985,1.037,1.089,1.141,1.192,1.245,1.297,1.342,1.387,1.429,1.468,1.502,1.529,1.542,1.542,1.542,1.540,NPgN
DARLINGTON EAST,0.000,0.254,0.461,0.537,0.618,0.761,0.851,0.944,1.048,1.167,1.293,1.422,1.563,1.728,1.913,2.038,2.160,2.296,2.418,2.537,2.659,2.778,2.901,3.023,3.128,3.231,3.330,3.421,3.500,3.561,3.592,3.593,3.591,3.587,NPgN
DARLINGTON WEST,2.500,3.690,3.885,3.957,4.033,4.168,4.253,4.341,4.439,4.551,4.671,4.793,4.926,5.082,5.257,5.375,5.491,5.620,5.736,5.849,5.964,6.077,6.194,6.309,6.409,6.507,6.600,6.687,6.762,6.820,6.850,6.851,6.850,6.847,NPgN
DENWICK,0.000,0.745,1.352,1.574,1.812,2.230,2.494,2.768,3.070,3.420,3.790,4.168,4.580,5.064,5.605,5.970,6.329,6.725,7.082,7.432,7.788,8.136,8.497,8.853,9.161,9.462,9.751,10.018,10.250,10.427,10.518,10.519,10.514,10.503,NPgN
DUNSTON 66/11KV,0.000,0.283,0.513,0.598,0.688,0.847,0.947,1.051,1.166,1.299,1.439,1.583,1.739,1.923,2.129,2.267,2.404,2.555,2.690,2.823,2.958,3.091,3.228,3.363,3.480,3.595,3.704,3.806,3.894,3.962,3.996,3.997,3.995,3.991,NPgN
DUNSTON 66/20KV,0.000,0.282,0.511,0.595,0.685,0.843,0.943,1.047,1.161,1.294,1.434,1.577,1.733,1.917,2.122,2.260,2.396,2.547,2.682,2.815,2.950,3.082,3.219,3.354,3.471,3.585,3.695,3.796,3.884,3.952,3.986,3.987,3.986,3.982,NPgN
DURHAM EAST,0.000,0.415,0.752,0.876,1.008,1.241,1.388,1.540,1.709,1.903,2.109,2.319,2.549,2.818,3.120,3.323,3.523,3.744,3.943,4.138,4.336,4.530,4.731,4.929,5.101,5.269,5.430,5.579,5.708,5.807,5.858,5.859,5.856,5.850,NPgN
EASTFIELD,0.000,0.309,0.560,0.652,0.750,0.923,1.033,1.146,1.271,1.416,1.569,1.726,1.897,2.097,2.321,2.472,2.621,2.786,2.933,3.078,3.226,3.370,3.519,3.667,3.794,3.919,4.039,4.150,4.246,4.319,4.357,4.358,4.356,4.351,NPgN
EASTGATE CEMENT,0.000,0.163,0.296,0.345,0.397,0.489,0.546,0.606,0.673,0.749,0.830,0.913,1.004,1.110,1.228,1.308,1.387,1.474,1.552,1.628,1.706,1.783,1.862,1.940,2.007,2.073,2.136,2.195,2.246,2.284,2.304,2.305,2.303,2.301,NPgN
EDUCATIONAL PRECINCT,0.000,0.362,0.656,0.764,0.879,1.082,1.210,1.343,1.490,1.660,1.839,2.023,2.223,2.458,2.721,2.898,3.073,3.265,3.439,3.609,3.782,3.951,4.127,4.300,4.449,4.596,4.737,4.867,4.979,5.066,5.110,5.111,5.109,5.103,NPgN
ELVINGTON,0.000,0.168,0.306,0.356,0.410,0.504,0.564,0.626,0.694,0.773,0.857,0.942,1.035,1.144,1.267,1.349,1.430,1.520,1.601,1.680,1.760,1.839,1.920,2.001,2.070,2.139,2.204,2.264,2.317,2.357,2.377,2.378,2.376,2.374,NPgN
FARADAY STREET,4.921,5.459,5.897,6.058,6.229,6.531,6.722,6.920,7.138,7.391,7.658,7.932,8.230,8.581,8.972,9.237,9.498,9.785,10.044,10.298,10.556,10.809,11.070,11.329,11.552,11.771,11.981,12.175,12.344,12.473,12.540,12.542,12.539,12.532,NPgN
FAWDON T1,2.090,2.240,2.362,2.406,2.454,2.538,2.591,2.646,2.707,2.777,2.851,2.927,3.010,3.107,3.216,3.290,3.362,3.441,3.513,3.584,3.655,3.725,3.798,3.869,3.931,3.992,4.050,4.104,4.150,4.186,4.204,4.205,4.204,4.202,NPgN
FISHBURN,4.300,4.634,4.906,5.006,5.112,5.300,5.418,5.541,5.677,5.833,5.999,6.169,6.354,6.571,6.813,6.977,7.138,7.316,7.476,7.633,7.793,7.949,8.111,8.270,8.408,8.544,8.673,8.793,8.897,8.977,9.018,9.018,9.016,9.011,NPgN
FLATWORTH CENTRAL,0.000,0.230,0.418,0.487,0.560,0.689,0.771,0.855,0.949,1.057,1.171,1.288,1.415,1.565,1.732,1.845,1.956,2.079,2.189,2.297,2.407,2.515,2.626,2.736,2.831,2.925,3.014,3.097,3.168,3.223,3.251,3.252,3.250,3.247,NPgN
FOSS ISLANDS,0.000,0.779,1.413,1.645,1.893,2.331,2.607,2.893,3.209,3.574,3.961,4.356,4.787,5.293,5.859,6.241,6.616,7.032,7.405,7.771,8.143,8.508,8.886,9.258,9.581,9.896,10.199,10.479,10.721,10.907,11.003,11.005,11.000,10.988,NPgN
FOSSWAY 33/11KV,0.855,1.276,1.619,1.745,1.879,2.115,2.265,2.419,2.590,2.788,2.997,3.211,3.444,3.718,4.024,4.231,4.434,4.659,4.861,5.059,5.260,5.458,5.662,5.863,6.038,6.209,6.373,6.524,6.655,6.756,6.808,6.809,6.807,6.801,NPgN
FOURSTONES 20KV,0.000,0.542,0.983,1.144,1.317,1.621,1.813,2.012,2.232,2.486,2.755,3.029,3.329,3.681,4.074,4.339,4.600,4.888,5.148,5.402,5.660,5.913,6.176,6.434,6.658,6.877,7.087,7.282,7.450,7.579,7.645,7.646,7.642,7.634,NPgN
FYLANDS BRIDGE,0.000,0.312,0.566,0.659,0.759,0.934,1.045,1.160,1.286,1.433,1.588,1.747,1.920,2.123,2.350,2.504,2.655,2.821,2.972,3.119,3.268,3.415,3.566,3.716,3.846,3.973,4.094,4.207,4.304,4.379,4.418,4.419,4.417,4.413,NPgN
GALE LANE,2.850,2.994,3.111,3.154,3.199,3.280,3.331,3.384,3.442,3.509,3.581,3.654,3.733,3.827,3.931,4.002,4.071,4.148,4.217,4.284,4.353,4.420,4.490,4.559,4.619,4.677,4.733,4.784,4.829,4.864,4.881,4.882,4.881,4.879,NPgN
GARWOOD STREET,0.000,0.525,0.951,1.108,1.275,1.570,1.756,1.948,2.161,2.407,2.668,2.933,3.224,3.564,3.946,4.203,4.456,4.735,4.987,5.234,5.484,5.729,5.984,6.235,6.452,6.664,6.868,7.056,7.220,7.345,7.409,7.410,7.407,7.399,NPgN
GATESHEAD CENTRAL,0.000,0.298,0.540,0.629,0.724,0.891,0.997,1.106,1.227,1.366,1.514,1.665,1.830,2.023,2.240,2.386,2.529,2.688,2.831,2.971,3.113,3.252,3.396,3.539,3.662,3.782,3.898,4.005,4.097,4.168,4.205,4.206,4.203,4.199,NPgN
GATESHEAD EAST,0.000,0.062,0.113,0.132,0.151,0.186,0.208,0.231,0.257,0.286,0.317,0.348,0.383,0.423,0.468,0.499,0.529,0.562,0.592,0.621,0.651,0.680,0.710,0.740,0.765,0.791,0.815,0.837,0.856,0.871,0.879,0.879,0.879,0.878,NPgN
GOSFORTH 33/11KV,0.000,0.230,0.417,0.486,0.559,0.688,0.770,0.854,0.947,1.055,1.169,1.286,1.413,1.563,1.730,1.843,1.954,2.076,2.187,2.295,2.405,2.512,2.624,2.734,2.829,2.922,3.012,3.094,3.166,3.221,3.249,3.250,3.248,3.245,NPgN
GRANGETOWN,0.285,0.596,0.848,0.941,1.040,1.214,1.324,1.438,1.565,1.710,1.864,2.022,2.194,2.396,2.621,2.774,2.923,3.089,3.238,3.384,3.532,3.678,3.828,3.977,4.105,4.231,4.352,4.463,4.560,4.634,4.672,4.673,4.671,4.666,NPgN
GREATHAM,16.424,16.541,16.636,16.671,16.708,16.774,16.815,16.858,16.906,16.961,17.019,17.078,17.143,17.219,17.304,17.361,17.417,17.479,17.535,17.590,17.646,17.701,17.758,17.813,17.862,17.909,17.954,17.996,18.033,18.061,18.075,18.075,18.074,18.072,NPgN
GUISBOROUGH T1 T2,0.390,0.826,1.180,1.310,1.449,1.693,1.848,2.008,2.185,2.389,2.605,2.826,3.068,3.350,3.667,3.880,4.090,4.322,4.531,4.735,4.943,5.147,5.358,5.566,5.746,5.922,6.091,6.248,6.383,6.487,6.540,6.541,6.538,6.531,NPgN
HARLOW GREEN,0.000,0.701,0.905,0.980,1.060,1.200,1.289,1.381,1.483,1.601,1.725,1.852,1.991,2.154,2.337,2.460,2.581,2.715,2.836,2.954,3.074,3.191,3.313,3.433,3.537,3.639,3.737,3.827,3.905,3.965,3.996,3.997,3.996,3.993,NPgN
HARMIRE BRIDGE,2.176,2.627,2.994,3.128,3.272,3.525,3.684,3.850,4.033,4.244,4.468,4.697,4.947,5.239,5.567,5.787,6.004,6.244,6.460,6.672,6.887,7.097,7.315,7.531,7.717,7.899,8.074,8.236,8.376,8.483,8.538,8.539,8.535,8.529,NPgN
HARRATON,0.000,0.293,0.532,0.620,0.713,0.878,0.982,1.090,1.209,1.346,1.492,1.641,1.803,1.993,2.207,2.350,2.492,2.648,2.789,2.926,3.066,3.204,3.346,3.486,3.607,3.726,3.840,3.945,4.036,4.106,4.142,4.143,4.141,4.136,NPgN
HARROGATE 132/11KV,0.000,0.803,1.457,1.697,1.953,2.404,2.688,2.983,3.309,3.686,4.085,4.492,4.937,5.459,6.043,6.437,6.825,7.253,7.639,8.016,8.400,8.776,9.166,9.550,9.883,10.209,10.521,10.810,11.060,11.252,11.351,11.353,11.348,11.337,NPgN
HARROGATE WEST,0.000,0.305,0.553,0.644,0.741,0.913,1.021,1.133,1.256,1.399,1.551,1.706,1.874,2.072,2.294,2.443,2.590,2.753,2.899,3.043,3.188,3.331,3.479,3.624,3.751,3.874,3.993,4.102,4.197,4.270,4.307,4.308,4.306,4.301,NPgN
HARTMOOR 66/20KV,0.000,0.500,0.907,1.056,1.215,1.496,1.673,1.856,2.059,2.294,2.542,2.796,3.073,3.398,3.761,4.007,4.248,4.515,4.755,4.990,5.229,5.463,5.706,5.945,6.152,6.355,6.549,6.729,6.885,7.005,7.066,7.068,7.065,7.058,NPgN
HAWTHORN PIT,0.000,0.398,0.721,0.840,0.967,1.190,1.331,1.477,1.638,1.825,2.022,2.224,2.444,2.703,2.992,3.187,3.379,3.591,3.782,3.969,4.159,4.345,4.538,4.728,4.893,5.054,5.209,5.352,5.476,5.571,5.620,5.621,5.618,5.613,NPgN
HAXBY ROAD T2 T3,0.000,0.215,0.390,0.455,0.523,0.644,0.720,0.799,0.887,0.988,1.095,1.204,1.323,1.463,1.620,1.726,1.830,1.945,2.049,2.150,2.253,2.354,2.459,2.562,2.652,2.739,2.823,2.901,2.968,3.020,3.047,3.047,3.046,3.044,NPgN
HEBBURN,0.000,0.122,0.222,0.258,0.297,0.366,0.409,0.454,0.503,0.560,0.621,0.683,0.751,0.830,0.919,0.979,1.037,1.102,1.161,1.218,1.277,1.334,1.393,1.451,1.502,1.551,1.599,1.643,1.680,1.710,1.725,1.725,1.724,1.722,NPgN
HEBBURN WEST,0.000,0.016,0.030,0.035,0.040,0.049,0.055,0.061,0.067,0.075,0.083,0.092,0.101,0.111,0.123,0.131,0.139,0.148,0.156,0.163,0.171,0.179,0.187,0.195,0.201,0.208,0.214,0.220,0.225,0.229,0.231,0.231,0.231,0.231,NPgN
HEDWORTH,0.000,0.156,0.283,0.330,0.379,0.467,0.522,0.580,0.643,0.716,0.794,0.873,0.960,1.061,1.175,1.252,1.327,1.410,1.486,1.559,1.634,1.707,1.783,1.858,1.923,1.986,2.047,2.103,2.152,2.189,2.209,2.209,2.208,2.206,NPgN
HEIGHINGTON,2.280,2.324,2.359,2.372,2.386,2.410,2.426,2.442,2.459,2.480,2.501,2.523,2.547,2.576,2.607,2.628,2.649,2.673,2.693,2.714,2.735,2.755,2.776,2.797,2.815,2.832,2.849,2.865,2.878,2.889,2.894,2.894,2.894,2.893,NPgN
HEXHAM,2.500,2.874,3.179,3.290,3.409,3.619,3.752,3.889,4.041,4.216,4.402,4.592,4.799,5.042,5.313,5.497,5.677,5.876,6.055,6.231,6.409,6.584,6.765,6.944,7.098,7.249,7.395,7.529,7.645,7.734,7.780,7.780,7.777,7.772,NPgN
HIGH BARMSTON,0.000,0.285,0.517,0.602,0.693,0.853,0.954,1.059,1.174,1.308,1.449,1.594,1.752,1.937,2.144,2.284,2.421,2.573,2.710,2.844,2.980,3.113,3.251,3.387,3.505,3.621,3.732,3.834,3.923,3.991,4.026,4.026,4.024,4.020,NPgN
HIGH FLATTS,0.000,0.343,0.622,0.724,0.834,1.026,1.148,1.274,1.413,1.574,1.744,1.918,2.108,2.331,2.581,2.749,2.915,3.098,3.262,3.424,3.588,3.749,3.915,4.079,4.222,4.361,4.494,4.618,4.725,4.807,4.849,4.850,4.848,4.844,NPgN
HOUGHTON,3.895,4.186,4.422,4.509,4.602,4.765,4.868,4.974,5.092,5.229,5.373,5.521,5.682,5.871,6.082,6.225,6.365,6.520,6.660,6.797,6.936,7.072,7.213,7.353,7.473,7.591,7.704,7.809,7.900,7.969,8.005,8.006,8.005,8.001,NPgN
HOWDON,5.700,5.800,5.881,5.911,5.943,5.999,6.034,6.071,6.111,6.158,6.208,6.258,6.313,6.378,6.451,6.500,6.548,6.601,6.649,6.696,6.744,6.790,6.839,6.886,6.928,6.968,7.007,7.043,7.074,7.098,7.110,7.110,7.110,7.108,NPgN
HUNTINGTON NEW LANE,0.000,0.242,0.440,0.512,0.589,0.725,0.811,0.900,0.998,1.112,1.232,1.355,1.489,1.647,1.823,1.941,2.058,2.187,2.303,2.417,2.533,2.646,2.763,2.879,2.979,3.078,3.172,3.259,3.334,3.392,3.421,3.422,3.420,3.417,NPgN
HUSTHWAITE 33/11KV,2.000,2.381,2.692,2.805,2.927,3.141,3.276,3.416,3.571,3.749,3.939,4.132,4.343,4.590,4.867,5.054,5.237,5.440,5.623,5.802,5.984,6.162,6.346,6.528,6.686,6.840,6.988,7.125,7.243,7.334,7.380,7.381,7.378,7.372,NPgN
JARROW,0.000,0.108,0.196,0.229,0.263,0.324,0.362,0.402,0.446,0.496,0.550,0.605,0.665,0.735,0.814,0.867,0.919,0.976,1.028,1.079,1.131,1.181,1.234,1.285,1.330,1.374,1.416,1.455,1.489,1.514,1.528,1.528,1.527,1.525,NPgN
KENTON,0.800,0.998,1.159,1.218,1.281,1.393,1.463,1.535,1.616,1.709,1.807,1.908,2.017,2.146,2.290,2.387,2.483,2.588,2.684,2.777,2.871,2.964,3.060,3.155,3.237,3.318,3.395,3.466,3.528,3.575,3.599,3.600,3.599,3.596,NPgN
KIELDER,0.000,0.050,0.091,0.106,0.122,0.151,0.168,0.187,0.207,0.231,0.256,0.281,0.309,0.342,0.378,0.403,0.427,0.454,0.478,0.501,0.525,0.549,0.573,0.597,0.618,0.638,0.658,0.676,0.692,0.704,0.710,0.710,0.709,0.709,NPgN
KILLINGWORTH,5.700,5.882,6.031,6.085,6.144,6.246,6.311,6.378,6.452,6.537,6.628,6.720,6.821,6.940,7.072,7.162,7.250,7.347,7.434,7.520,7.607,7.693,7.781,7.868,7.944,8.018,8.089,8.154,8.211,8.254,8.277,8.277,8.276,8.273,NPgN
