Primary,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area
BOWESFIELD 66/11KV,52817.893,52435.794,52037.493,51722.234,51478.524,51276.971,51113.505,50985.657,50891.557,50831.267,50803.450,50807.651,50842.868,50908.290,51006.431,51137.047,51299.785,51492.943,51716.279,51967.949,52248.932,52557.665,52892.722,53243.631,53600.839,53964.435,54334.123,54702.178,55081.894,55467.833,55860.089,56258.758,56663.937,57075.727,NPgN
BRANCEPETH,41143.646,40683.796,40170.232,39692.369,39249.023,38839.010,38461.152,38114.270,37797.189,37508.736,37247.739,37013.030,36803.443,36617.811,36454.975,36313.772,36193.046,36091.640,36008.401,35942.177,35891.818,35856.178,35834.109,35818.635,35803.201,35787.808,35772.455,35757.142,35741.870,35726.638,35711.446,35696.294,35681.182,35666.110,NPgN
BREAMISH STREET,20520.804,20133.606,19947.215,19784.332,19642.711,19516.994,19407.835,19314.823,19237.997,19176.440,19129.664,19095.374,19073.681,19064.280,19067.586,19081.312,19104.840,19138.673,19183.480,19237.996,19300.596,19370.376,19448.878,19533.177,19619.633,19707.954,19798.064,19884.722,19976.279,20069.391,20164.081,20260.373,20358.292,20457.861,NPgN
BRENDA TRADING,40573.042,39708.456,39206.914,38740.225,38307.231,37906.779,37537.715,37198.889,36889.154,36607.363,36352.373,36123.044,35918.235,35736.810,35577.633,35439.573,35321.498,35222.281,35140.794,35075.914,35026.519,34991.487,34969.702,34954.352,34939.042,34923.772,34908.543,34893.353,34878.204,34863.094,34848.025,34832.994,34818.004,34803.053,NPgN
CAMPLESHON ROAD,31109.983,30559.423,30185.749,29840.301,29521.688,29228.026,28958.518,28712.201,28488.117,28285.403,28103.265,27940.903,27797.470,27672.091,27563.946,27472.328,27396.275,27334.964,27287.548,27253.271,27231.283,27220.790,27220.855,27226.193,27231.835,27237.804,27244.083,27251.451,27258.736,27266.419,27274.507,27283.006,27291.923,27301.265,NPgN
CARLEY HILL,31031.408,30139.878,29772.452,29433.461,29121.531,28834.270,28570.703,28329.887,28111.000,27913.222,27735.723,27577.660,27438.190,27316.460,27211.754,27123.335,27050.364,26991.959,26947.302,26915.576,26895.963,26887.643,26889.778,26897.156,26904.861,26912.901,26921.272,26929.564,26938.440,26947.634,26957.152,26966.996,26977.171,26987.682,NPgN
CARLIN HOW T3 T4,29071.984,28622.275,28408.969,28239.601,28108.177,28000.236,27913.204,27846.182,27797.343,27767.747,27756.611,27763.593,27787.474,27827.262,27884.597,27959.840,28052.848,28162.714,28288.962,28430.201,28586.973,28758.896,28944.669,29139.024,29336.741,29538.025,29742.524,29950.095,30161.619,30376.753,30595.554,30818.079,31044.387,31274.535,NPgN
CARR HILL,22506.381,22066.020,21787.554,21528.448,21288.062,21065.754,20860.884,20672.814,20500.906,20344.525,20203.034,20075.801,19962.192,19861.577,19773.324,19696.806,19631.393,19576.459,19531.378,19495.526,19468.280,19449.016,19437.115,19428.789,19420.485,19412.204,19403.944,19395.705,19387.489,19379.294,19371.120,19362.968,19354.838,19346.729,NPgN
CATTERICK CAMP,49387.816,49311.788,49000.725,48784.185,48640.263,48535.696,48468.542,48437.648,48442.399,48475.367,48540.553,48636.338,48759.447,48914.817,49101.397,49320.897,49575.780,49860.553,50176.803,50523.703,50902.962,51314.665,51753.209,52209.659,52673.788,53145.996,53625.950,54102.655,54595.175,55095.623,55604.119,56120.785,56645.747,57179.131,NPgN
CLOSE,112251.837,110133.871,109116.030,108226.855,107454.031,106768.183,106172.912,105665.962,105247.570,104912.709,104658.715,104473.008,104356.207,104306.649,104326.616,104403.578,104534.154,104721.111,104968.132,105268.279,105612.656,105996.309,106427.704,106890.853,107365.827,107851.034,108346.055,108822.137,109325.090,109836.571,110356.707,110885.630,111423.472,111970.369,NPgN
CONEYTHORPE,42375.172,41547.049,41264.226,41068.592,40937.725,40841.566,40776.295,40736.280,40721.627,40733.650,40772.846,40839.079,40929.979,41045.822,41190.990,41365.794,41569.701,41800.287,42053.642,42333.500,42640.291,42973.566,43329.338,43699.203,44076.241,44460.590,44852.517,45241.642,45643.993,46053.262,46469.557,46892.990,47323.673,47761.722,NPgN
CONSETT,53656.376,53078.791,52434.167,51839.718,51292.941,50789.758,50328.331,49907.117,49524.523,49179.291,48869.654,48594.316,48351.699,48140.337,47959.090,47806.546,47681.324,47581.874,47506.520,47453.942,47422.779,47411.658,47419.011,47435.591,47452.806,47470.675,47489.233,47508.999,47529.115,47549.956,47571.532,47593.854,47616.933,47640.780,NPgN
CORPORATION STREET,40287.687,39527.555,39162.681,38844.003,38567.096,38321.400,38108.212,37926.722,37777.020,37657.300,37566.606,37500.418,37458.960,37441.636,37449.270,37477.359,37524.688,37592.256,37681.389,37789.594,37913.675,38051.852,38207.173,38373.901,38544.880,38719.538,38897.726,39069.102,39250.141,39434.246,39621.463,39811.839,40005.423,40202.262,NPgN
COWTON,4813.285,4725.693,4686.154,4654.271,4628.534,4606.701,4588.436,4573.475,4561.713,4553.083,4547.381,4544.961,4545.166,4548.428,4554.424,4563.395,4575.237,4589.898,4606.930,4626.433,4648.498,4672.870,4699.418,4727.249,4755.544,4784.359,4813.642,4843.464,4873.749,4904.540,4935.847,4967.677,5000.038,5032.938,NPgN
CRAMLINGTON T1 T3,52756.429,52510.214,52065.031,51696.475,51394.872,51137.134,50919.249,50739.625,50596.266,50489.966,50417.194,50378.356,50371.485,50395.540,50452.225,50540.878,50661.095,50811.061,50987.856,51191.541,51421.780,51678.143,51958.558,52252.834,52552.122,52856.585,53166.515,53486.261,53808.646,54136.806,54470.834,54810.822,55156.867,55509.066,NPgN
CRAMLINGTON T2 T4,52456.043,52213.717,51770.201,51402.877,51102.129,50845.016,50627.525,50448.067,50304.649,50198.067,50124.805,50085.296,50077.574,50100.596,50156.052,50243.312,50361.974,50510.218,50685.118,50886.746,51114.790,51368.829,51646.767,51938.464,52235.125,52536.917,52844.133,53161.186,53480.797,53806.143,54137.315,54474.405,54817.509,55166.723,NPgN
DARLEY,14794.452,14503.726,14409.928,14347.692,14308.716,14281.876,14265.780,14258.354,14259.666,14270.238,14290.290,14319.773,14357.861,14404.652,14461.836,14529.537,14607.583,14695.089,14790.640,14895.653,15010.305,15134.469,15266.675,15403.964,15543.916,15686.581,15832.062,15976.455,16125.787,16277.683,16432.186,16589.336,16749.175,16911.746,NPgN
DARLINGTON 132/6KV,13982.454,13812.875,13638.693,13476.628,13326.277,13187.241,13059.118,12941.509,12834.016,12736.240,12647.784,12568.252,12497.248,12434.377,12379.244,12331.456,12290.620,12256.344,12228.236,12205.905,12188.961,12177.015,12169.678,12164.579,12159.494,12154.422,12149.364,12144.319,12139.287,12134.268,12129.263,12124.271,12119.291,12114.325,NPgN
DARLINGTON 33/11KV,46565.509,46001.355,45421.649,44882.284,44381.926,43919.238,43492.890,43101.551,42743.896,42418.598,42124.335,41859.789,41623.641,41414.577,41231.283,41072.449,40936.766,40822.930,40729.636,40655.582,40599.471,40560.004,40535.888,40519.227,40502.611,40486.038,40469.509,40453.024,40436.581,40420.182,40403.826,40387.514,40371.244,40355.017,NPgN
DARLINGTON CENTRAL 33/11KV,8836.787,8729.654,8619.598,8517.198,8422.202,8334.355,8253.405,8179.100,8111.187,8049.415,7993.534,7943.292,7898.439,7858.726,7823.904,7793.724,7767.937,7746.296,7728.553,7714.461,7703.774,7696.246,7691.630,7688.430,7685.238,7682.054,7678.878,7675.711,7672.552,7669.402,7666.260,7663.126,7660.000,7656.882,NPgN
DARLINGTON EAST,57049.906,56360.971,55653.461,54995.895,54386.499,53823.263,53304.519,52828.623,52393.944,51998.878,51641.805,51321.121,51035.218,50782.493,50561.388,50370.315,50207.685,50071.895,49961.363,49874.489,49809.713,49765.447,49740.103,49723.992,49708.020,49692.188,49676.493,49660.830,49645.377,49630.062,49614.885,49599.848,49584.952,49570.198,NPgN
DARLINGTON WEST,45914.722,45357.592,44785.454,44253.106,43759.231,43302.511,42881.631,42495.280,42142.147,41820.926,41530.312,41269.002,41035.696,40829.097,40647.910,40490.841,40356.601,40243.901,40151.455,40077.980,40022.194,39982.817,39958.575,39941.684,39924.837,39908.034,39891.276,39874.562,39857.891,39841.265,39824.682,39808.143,39791.647,39775.195,NPgN
DENWICK,91225.523,90808.508,90038.545,89401.217,88879.743,88434.152,88057.447,87746.877,87498.969,87315.116,87189.185,87121.949,87109.976,87151.460,87249.350,87402.563,87610.418,87869.727,88175.393,88527.551,88925.665,89369.008,89853.933,90362.795,90880.303,91406.749,91942.644,92495.654,93053.123,93620.576,94198.172,94786.074,95384.445,95993.454,NPgN
DUNSTON 66/11KV,50789.139,49795.448,49167.839,48583.901,48042.188,47541.255,47079.660,46655.964,46268.729,45916.523,45597.913,45311.470,45055.769,44829.385,44630.897,44458.887,44311.939,44188.637,44087.573,44007.336,43946.520,43903.722,43877.540,43859.428,43841.365,43823.349,43805.380,43787.459,43769.585,43751.758,43733.977,43716.244,43698.557,43680.917,NPgN
DUNSTON 66/20KV,30155.495,29568.271,29195.387,28848.470,28526.653,28229.059,27954.829,27703.109,27473.042,27263.780,27074.469,26904.262,26752.311,26617.771,26499.799,26397.553,26310.193,26236.879,26176.771,26129.034,26092.832,26067.334,26051.706,26040.875,26030.077,26019.312,26008.580,25997.886,25987.222,25976.592,25965.995,25955.431,25944.901,25934.404,NPgN
DURHAM EAST,71269.436,70476.271,69588.307,68762.144,67995.736,67287.039,66634.011,66034.618,65486.825,64988.605,64537.931,64132.782,63771.140,63450.989,63170.320,62927.124,62719.398,62545.141,62402.355,62289.048,62203.229,62142.911,62106.111,62080.735,62055.425,62030.182,62005.005,61979.895,61954.850,61929.872,61904.959,61880.112,61855.330,61830.613,NPgN
EASTFIELD,110473.705,107691.476,106509.828,105450.322,104501.431,103640.344,102863.189,102167.199,101548.990,101005.775,100535.131,100134.009,99800.284,99529.493,99320.913,99174.247,99085.936,99051.316,99069.517,99137.004,99252.146,99412.225,99613.849,99837.617,100065.933,100298.933,100536.515,100780.583,101028.326,101281.017,101538.734,101801.557,102069.566,102342.843,NPgN
EASTGATE CEMENT,18725.071,18522.793,18293.373,18080.843,17884.492,17703.338,17536.791,17384.312,17245.356,17119.438,17005.980,16904.492,16814.432,16735.280,16666.572,16607.797,16558.453,16518.004,16485.895,16461.634,16444.722,16434.659,16430.910,16430.272,16429.755,16429.363,16429.101,16429.060,16429.091,16429.258,16429.563,16430.009,16430.597,16431.329,NPgN
EDUCATIONAL PRECINCT,48958.196,48034.455,47590.583,47202.831,46865.826,46566.755,46307.188,46086.142,45903.721,45757.732,45647.013,45566.077,45515.194,45493.639,45502.407,45536.034,45593.043,45674.644,45782.442,45913.412,46063.672,46231.063,46419.277,46621.342,46828.565,47040.252,47256.220,47463.926,47683.355,47906.503,48133.428,48364.185,48598.833,48837.431,NPgN
ELVINGTON,62371.875,61683.010,61048.004,60484.810,59985.502,59535.960,59135.204,58780.457,58469.121,58199.643,57971.169,57782.871,57633.399,57520.890,57444.312,57403.868,57396.823,57421.915,57477.610,57563.403,57677.762,57819.766,57986.857,58167.873,58352.337,58540.533,58732.277,58935.963,59138.974,59346.506,59558.636,59775.444,59997.012,60223.422,NPgN
FARADAY STREET,42950.592,41934.622,41411.554,40925.969,40476.458,40061.266,39679.131,39328.822,39009.125,38718.861,38456.831,38221.851,38012.731,37828.285,37667.395,37528.891,37411.602,37314.335,37235.925,37175.179,37130.960,37102.086,37087.377,37079.607,37071.997,37064.548,37057.256,37049.969,37042.946,37036.081,37029.376,37022.832,37016.451,37010.236,NPgN
FAWDON T1,16011.552,15737.153,15593.659,15469.207,15361.923,15267.174,15185.238,15115.744,15058.653,15013.389,14979.492,14955.426,14941.197,14936.557,14941.862,14955.532,14977.110,15006.905,15045.246,15091.289,15143.919,15202.512,15268.020,15338.047,15409.758,15482.965,15557.621,15630.475,15706.729,15784.308,15863.232,15943.523,16025.201,16108.287,NPgN
FISHBURN,50159.686,49599.759,48974.378,48392.601,47852.962,47353.958,46894.145,46472.085,46086.344,45735.497,45418.115,45132.777,44878.061,44652.550,44454.836,44283.507,44137.155,44014.369,43913.747,43833.884,43773.383,43730.845,43704.876,43686.961,43669.109,43651.321,43633.596,43615.915,43598.310,43580.767,43563.286,43545.868,43528.513,43511.221,NPgN
FLATWORTH CENTRAL,51586.800,51189.598,50775.199,50436.468,50165.688,49937.758,49749.103,49597.096,49480.472,49400.362,49353.960,49341.150,49360.664,49411.492,49495.546,49611.527,49757.977,49935.130,50140.236,50373.472,50634.084,50921.817,51234.692,51562.758,51896.726,52236.720,52582.729,52942.521,53304.814,53674.253,54050.959,54435.056,54826.668,55225.922,NPgN
FOSS ISLANDS,88842.603,87154.487,86056.189,85034.324,84086.359,83209.765,82402.019,81660.603,80983.002,80366.706,79809.211,79308.015,78860.623,78464.544,78117.289,77816.376,77559.327,77343.667,77166.926,77026.640,76920.346,76845.588,76799.912,76768.363,76736.897,76705.514,76674.213,76642.995,76611.859,76580.804,76549.832,76518.941,76488.131,76457.402,NPgN
FOSSWAY 33/11KV,36221.475,35538.026,35208.953,34921.372,34671.316,34449.335,34256.582,34092.327,33956.644,33847.912,33765.269,33704.666,33666.298,33649.628,33655.383,33679.533,33720.985,33780.625,33859.635,33955.781,34066.196,34189.285,34327.767,34476.481,34628.999,34784.809,34943.776,35096.653,35258.173,35422.436,35589.485,35759.360,35932.104,36107.762,NPgN
FOURSTONES 20KV,74608.208,74263.278,73631.637,73108.299,72679.592,72312.951,72002.669,71746.492,71541.582,71389.065,71283.939,71226.818,71214.901,71246.708,71324.630,71447.772,71615.571,71825.421,72073.166,72358.905,72682.191,73042.423,73436.623,73850.368,74271.158,74699.230,75135.001,75584.717,76038.067,76499.552,76969.302,77447.448,77934.126,78429.470,NPgN
FYLANDS BRIDGE,47637.772,47105.816,46511.421,45958.356,45445.251,44970.737,44533.448,44132.022,43765.098,43431.317,43129.325,42857.769,42615.297,42400.563,42212.220,42048.926,41909.341,41792.126,41695.945,41619.466,41561.357,41520.290,41494.939,41477.222,41459.553,41441.929,41424.352,41406.822,41389.337,41371.898,41354.505,41337.158,41319.857,41302.601,NPgN
GALE LANE,23353.822,22910.047,22621.088,22352.227,22102.797,21872.134,21659.573,21464.452,21286.110,21123.885,20977.120,20845.156,20727.337,20623.007,20531.512,20452.200,20384.418,20327.517,20280.845,20243.756,20215.601,20195.735,20183.514,20175.005,20166.519,20158.055,20149.613,20141.194,20132.797,20124.422,20116.068,20107.737,20099.428,20091.141,NPgN
GARWOOD STREET,47057.795,45992.587,45411.235,44870.262,44368.328,43904.094,43476.223,43083.383,42724.243,42397.475,42101.754,41835.757,41598.164,41387.657,41202.922,41042.646,40905.519,40790.233,40695.483,40619.967,40562.385,40521.439,40495.833,40477.681,40459.576,40441.519,40423.510,40405.548,40387.633,40369.765,40351.945,40334.171,40316.444,40298.763,NPgN
GATESHEAD CENTRAL,53690.848,52640.364,51976.560,51358.931,50785.948,50256.081,49767.805,49319.599,48909.943,48537.319,48200.215,47897.118,47626.522,47386.919,47176.807,46994.687,46839.059,46708.431,46601.309,46516.204,46451.629,46406.099,46378.134,46358.700,46339.318,46319.986,46300.706,46281.476,46262.296,46243.168,46224.089,46205.061,46186.082,46167.154,NPgN
GATESHEAD EAST,40504.378,39711.831,39210.082,38743.194,38310.007,37909.368,37540.122,37201.120,36891.214,36609.256,36354.103,36124.614,35919.648,35738.069,35578.741,35440.531,35322.309,35222.946,35141.315,35076.291,35026.753,34991.579,34969.652,34954.161,34938.710,34923.300,34907.931,34892.602,34877.313,34862.065,34846.857,34831.688,34816.560,34801.471,NPgN
GOSFORTH 33/11KV,81305.141,79884.665,79158.040,78527.874,77984.842,77505.375,77091.049,76739.918,76451.882,76223.979,76053.967,75933.852,75863.776,75842.486,75871.805,75943.538,76055.254,76208.754,76405.828,76642.117,76911.833,77211.786,77546.953,77905.240,78272.185,78646.804,79028.830,79401.572,79791.838,80188.918,80592.917,81003.943,81422.104,81847.512,NPgN
GRANGETOWN,72159.351,71124.223,70618.791,70225.266,69928.054,69689.247,69502.034,69364.126,69270.737,69224.984,69224.868,69269.691,69356.195,69482.037,69651.720,69866.225,70125.424,70427.189,70770.212,71150.935,71570.957,72029.399,72522.931,73038.449,73562.833,74096.644,74638.915,75189.080,75749.822,76320.082,76900.009,77489.753,78089.468,78699.310,NPgN
GREATHAM,132979.234,130599.978,129109.484,127756.258,126530.411,125411.135,124393.079,123471.876,122643.532,121905.233,121253.321,120684.681,120195.870,119783.565,119446.480,119181.651,118986.053,118855.843,118788.073,118778.827,118825.912,118925.593,119074.222,119248.501,119426.729,119608.959,119795.010,119980.170,120172.549,120368.827,120569.064,120773.317,120981.645,121194.109,NPgN
GUISBOROUGH T1 T2,41725.058,41023.187,40701.850,40442.888,40237.308,40065.398,39923.751,39810.950,39724.732,39666.104,39633.867,39628.015,39646.282,39688.000,39754.551,39846.657,39963.916,40105.111,40269.117,40454.416,40661.690,40890.104,41137.943,41397.634,41661.811,41930.776,42204.072,42481.694,42764.425,43051.985,43344.452,43641.900,43944.407,44252.053,NPgN
HARLOW GREEN,17617.573,17272.876,17055.035,16852.346,16664.307,16490.416,16330.173,16183.079,16048.634,15926.342,15815.704,15716.226,15627.412,15548.768,15479.801,15420.019,15368.930,15326.044,15290.872,15262.923,15241.711,15226.748,15217.549,15211.149,15204.766,15198.399,15192.050,15185.717,15179.401,15173.101,15166.818,15160.552,15154.302,15148.068,NPgN
HARMIRE BRIDGE,50004.423,49489.005,48888.262,48334.929,47825.979,47357.494,46928.016,46536.161,46180.561,45859.257,45571.284,45315.170,45089.370,44892.973,44724.581,44583.020,44467.210,44375.393,44306.451,44258.997,44231.878,44223.829,44233.106,44251.191,44269.923,44289.332,44309.392,44329.200,44350.326,44372.118,44394.586,44417.739,44441.586,44466.138,NPgN
HARRATON,66832.904,64882.662,64092.761,63364.382,62694.498,62077.733,61511.971,60995.169,60525.564,60101.397,59720.883,59382.212,59083.566,58823.115,58599.334,58410.654,58255.269,58131.279,58036.928,57970.458,57930.112,57914.134,57920.718,57938.639,57957.310,57976.751,57996.947,58016.959,58038.313,58060.397,58083.221,58106.793,58131.124,58156.224,NPgN
HARROGATE 132/11KV,84792.754,83126.801,82595.992,82247.093,82032.083,81886.604,81802.640,81768.198,81783.711,81852.219,81975.034,82151.885,82378.026,82654.048,82989.757,83385.896,83841.499,84351.471,84907.634,85518.223,86184.291,86905.116,87672.226,88468.618,89280.422,90107.924,90951.716,91789.207,92655.277,93536.188,94432.177,95343.481,96270.345,97213.014,NPgN
HARROGATE WEST,62578.345,61348.911,60958.589,60702.732,60545.808,60440.194,60379.964,60356.249,60369.374,60421.594,60513.887,60646.057,60814.597,61019.951,61269.379,61563.439,61901.419,62279.555,62691.800,63144.253,63637.698,64171.606,64739.713,65329.462,65930.617,66543.387,67168.213,67788.374,68429.684,69081.976,69745.426,70420.209,71106.505,71804.498,NPgN
HARTMOOR 66/20KV,45674.962,44852.113,44291.074,43770.102,43287.701,42842.032,42431.746,42055.526,41712.069,41400.113,41118.370,40865.572,40640.442,40441.710,40268.172,40118.572,39991.657,39886.148,39800.796,39734.326,39685.517,39653.103,39635.823,39625.952,39616.246,39606.706,39597.327,39587.960,39578.860,39569.922,39561.149,39552.542,39544.103,39535.833,NPgN
HAWTHORN PIT,37554.494,36846.328,36388.274,35963.654,35571.123,35208.769,34875.470,34570.118,34291.676,34039.108,33811.374,33607.428,33426.224,33266.715,33127.925,33008.873,32908.520,32825.804,32759.702,32709.190,32673.244,32650.844,32640.956,32637.237,32633.720,32630.409,32627.301,32624.170,32621.381,32618.790,32616.396,32614.204,32612.214,32610.431,NPgN
