Primary,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area
BENTON SQUARE,0.000,0.269,0.403,0.430,0.434,0.528,0.532,0.575,0.616,0.662,0.711,0.741,0.797,0.859,0.918,0.974,1.000,1.065,1.100,1.158,1.215,1.274,1.332,1.382,1.414,1.444,1.468,1.491,1.511,1.528,1.548,1.568,1.591,1.617,NPgN
BENWELL,0.000,0.375,0.561,0.599,0.604,0.735,0.741,0.800,0.857,0.922,0.989,1.031,1.109,1.196,1.277,1.356,1.391,1.482,1.531,1.611,1.691,1.772,1.853,1.923,1.967,2.008,2.042,2.073,2.101,2.125,2.152,2.181,2.213,2.248,NPgN
BILLINGHAM MARSH HOUSE,0.000,0.129,0.193,0.206,0.208,0.253,0.255,0.275,0.295,0.317,0.340,0.355,0.381,0.411,0.439,0.466,0.478,0.509,0.526,0.554,0.582,0.609,0.637,0.661,0.677,0.691,0.702,0.713,0.723,0.731,0.740,0.750,0.761,0.774,NPgN
BILLY MILL,1.188,1.379,1.473,1.493,1.495,1.562,1.565,1.595,1.624,1.657,1.691,1.713,1.752,1.796,1.838,1.878,1.896,1.942,1.967,2.008,2.049,2.090,2.131,2.167,2.190,2.211,2.228,2.244,2.258,2.271,2.284,2.299,2.315,2.334,NPgN
BIRTLEY GROVE 66/11KV,0.000,0.122,0.183,0.195,0.197,0.239,0.241,0.260,0.279,0.300,0.322,0.336,0.361,0.390,0.416,0.442,0.454,0.483,0.499,0.525,0.552,0.578,0.605,0.628,0.642,0.655,0.667,0.677,0.686,0.694,0.703,0.712,0.723,0.735,NPgN
BIRTLEY GROVE 66/20KV,3.990,4.166,4.254,4.272,4.274,4.336,4.338,4.366,4.393,4.423,4.455,4.475,4.512,4.552,4.591,4.628,4.644,4.687,4.710,4.748,4.785,4.824,4.862,4.895,4.915,4.935,4.951,4.965,4.979,4.990,5.002,5.016,5.031,5.048,NPgN
BLAYDON BURN,10.175,10.538,10.718,10.755,10.759,10.886,10.892,10.949,11.004,11.066,11.132,11.173,11.248,11.332,11.411,11.488,11.522,11.609,11.657,11.735,11.812,11.891,11.969,12.037,12.080,12.120,12.153,12.183,12.211,12.234,12.260,12.288,12.319,12.354,NPgN
BLUCHER 33/11KV,0.000,0.200,0.300,0.320,0.323,0.393,0.396,0.427,0.458,0.492,0.529,0.551,0.593,0.639,0.683,0.725,0.744,0.793,0.819,0.862,0.905,0.949,0.992,1.030,1.054,1.076,1.094,1.111,1.126,1.139,1.153,1.169,1.186,1.206,NPgN
BOLDON DOWNHILL,0.000,0.129,0.192,0.205,0.207,0.252,0.254,0.274,0.294,0.316,0.339,0.353,0.380,0.410,0.438,0.465,0.477,0.508,0.525,0.552,0.580,0.608,0.635,0.659,0.674,0.688,0.700,0.711,0.721,0.729,0.738,0.748,0.759,0.771,NPgN
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,0.000,0.134,0.200,0.214,0.215,0.262,0.264,0.285,0.305,0.328,0.353,0.368,0.395,0.426,0.455,0.483,0.495,0.527,0.545,0.573,0.602,0.631,0.659,0.684,0.700,0.714,0.726,0.737,0.747,0.756,0.765,0.775,0.786,0.799,NPgN
BOWESFIELD 33/11KV,0.000,0.432,0.646,0.690,0.696,0.847,0.854,0.922,0.988,1.062,1.140,1.188,1.278,1.378,1.472,1.563,1.603,1.707,1.764,1.856,1.948,2.042,2.135,2.216,2.267,2.314,2.353,2.389,2.421,2.449,2.480,2.513,2.550,2.591,NPgN
BOWESFIELD 66/11KV,0.000,0.224,0.335,0.358,0.361,0.439,0.442,0.477,0.512,0.550,0.590,0.615,0.661,0.713,0.762,0.809,0.830,0.883,0.912,0.960,1.008,1.056,1.104,1.146,1.172,1.196,1.216,1.235,1.252,1.266,1.282,1.299,1.318,1.339,NPgN
BRANCEPETH,0.475,0.915,1.133,1.178,1.184,1.338,1.345,1.414,1.481,1.557,1.637,1.686,1.778,1.879,1.975,2.067,2.108,2.214,2.271,2.365,2.458,2.553,2.648,2.730,2.781,2.829,2.868,2.905,2.938,2.965,2.996,3.030,3.067,3.109,NPgN
BREAMISH STREET,0.000,0.266,0.398,0.425,0.428,0.521,0.525,0.567,0.607,0.653,0.701,0.731,0.785,0.847,0.904,0.960,0.985,1.049,1.083,1.140,1.197,1.254,1.311,1.361,1.392,1.421,1.445,1.467,1.487,1.503,1.522,1.542,1.565,1.590,NPgN
BRENDA TRADING,0.500,0.929,1.142,1.185,1.191,1.341,1.347,1.415,1.480,1.554,1.631,1.680,1.768,1.868,1.961,2.051,2.091,2.194,2.251,2.342,2.434,2.527,2.619,2.699,2.750,2.797,2.835,2.871,2.903,2.930,2.961,2.994,3.031,3.071,NPgN
CAMPLESHON ROAD,0.000,0.355,0.531,0.567,0.572,0.695,0.701,0.757,0.811,0.872,0.936,0.976,1.050,1.132,1.209,1.284,1.318,1.404,1.451,1.527,1.603,1.680,1.757,1.823,1.866,1.905,1.937,1.967,1.994,2.017,2.042,2.070,2.100,2.135,NPgN
CARLEY HILL,0.000,0.371,0.555,0.592,0.597,0.727,0.732,0.791,0.848,0.911,0.978,1.021,1.098,1.184,1.266,1.344,1.380,1.470,1.519,1.599,1.679,1.760,1.841,1.911,1.956,1.997,2.031,2.063,2.091,2.116,2.143,2.172,2.205,2.241,NPgN
CARLIN HOW T3 T4,0.000,0.410,0.612,0.654,0.660,0.802,0.809,0.873,0.936,1.006,1.080,1.127,1.212,1.306,1.395,1.481,1.519,1.617,1.671,1.758,1.845,1.933,2.021,2.098,2.146,2.190,2.227,2.261,2.291,2.317,2.346,2.377,2.412,2.450,NPgN
CARR HILL,0.000,0.291,0.436,0.465,0.469,0.571,0.575,0.621,0.666,0.716,0.768,0.801,0.861,0.929,0.992,1.054,1.081,1.152,1.190,1.252,1.315,1.378,1.440,1.495,1.530,1.562,1.588,1.612,1.634,1.653,1.674,1.696,1.721,1.749,NPgN
CATTERICK CAMP,0.000,0.414,0.620,0.662,0.667,0.812,0.818,0.883,0.946,1.017,1.092,1.139,1.224,1.320,1.409,1.496,1.535,1.634,1.688,1.776,1.865,1.954,2.043,2.120,2.168,2.213,2.250,2.284,2.315,2.341,2.371,2.402,2.437,2.476,NPgN
CLOSE,0.000,0.653,0.976,1.042,1.051,1.279,1.289,1.391,1.491,1.602,1.720,1.793,1.927,2.078,2.219,2.356,2.417,2.573,2.658,2.797,2.936,3.076,3.216,3.338,3.414,3.485,3.543,3.597,3.645,3.686,3.732,3.782,3.837,3.898,NPgN
CONEYTHORPE,1.425,1.695,1.829,1.856,1.860,1.954,1.958,2.000,2.042,2.088,2.137,2.167,2.223,2.285,2.344,2.400,2.425,2.490,2.525,2.582,2.640,2.698,2.756,2.806,2.838,2.867,2.891,2.913,2.934,2.950,2.970,2.990,3.013,3.038,NPgN
CONSETT,1.000,1.505,1.755,1.806,1.813,1.989,1.996,2.076,2.153,2.240,2.331,2.388,2.493,2.610,2.719,2.826,2.873,2.995,3.061,3.169,3.277,3.386,3.495,3.590,3.649,3.704,3.750,3.792,3.831,3.862,3.899,3.938,3.981,4.029,NPgN
CORPORATION STREET,0.300,0.487,0.580,0.599,0.602,0.667,0.670,0.699,0.728,0.760,0.794,0.815,0.853,0.896,0.937,0.976,0.994,1.039,1.063,1.103,1.143,1.184,1.224,1.259,1.281,1.301,1.318,1.334,1.348,1.359,1.373,1.387,1.403,1.421,NPgN
COWTON,0.000,0.051,0.076,0.081,0.082,0.099,0.100,0.108,0.116,0.124,0.134,0.139,0.150,0.162,0.172,0.183,0.188,0.200,0.207,0.217,0.228,0.239,0.250,0.259,0.265,0.271,0.275,0.279,0.283,0.286,0.290,0.294,0.298,0.303,NPgN
CRAMLINGTON T1 T3,0.000,0.137,0.205,0.219,0.221,0.269,0.271,0.293,0.314,0.337,0.362,0.377,0.406,0.437,0.467,0.496,0.509,0.542,0.560,0.589,0.618,0.648,0.677,0.703,0.719,0.734,0.746,0.758,0.768,0.777,0.786,0.797,0.809,0.822,NPgN
CRAMLINGTON T2 T4,0.000,0.140,0.210,0.224,0.226,0.274,0.277,0.299,0.320,0.344,0.369,0.385,0.414,0.446,0.477,0.506,0.519,0.553,0.571,0.601,0.631,0.661,0.691,0.717,0.734,0.749,0.762,0.773,0.784,0.792,0.802,0.813,0.825,0.838,NPgN
DARLEY,0.000,0.174,0.260,0.278,0.280,0.341,0.344,0.371,0.398,0.427,0.459,0.478,0.514,0.555,0.592,0.629,0.645,0.687,0.709,0.746,0.783,0.821,0.858,0.890,0.911,0.930,0.945,0.959,0.972,0.983,0.996,1.009,1.024,1.040,NPgN
DARLINGTON 132/6KV,0.000,0.187,0.279,0.298,0.301,0.366,0.369,0.398,0.427,0.459,0.493,0.513,0.552,0.595,0.636,0.675,0.693,0.738,0.762,0.802,0.842,0.882,0.922,0.957,0.979,1.000,1.017,1.032,1.046,1.058,1.071,1.086,1.102,1.119,NPgN
DARLINGTON 33/11KV,0.000,0.531,0.795,0.849,0.856,1.041,1.049,1.133,1.214,1.305,1.401,1.461,1.571,1.694,1.810,1.922,1.972,2.100,2.170,2.283,2.397,2.512,2.627,2.727,2.790,2.848,2.896,2.940,2.981,3.014,3.053,3.094,3.139,3.190,NPgN
DARLINGTON CENTRAL 33/11KV,0.000,0.109,0.163,0.174,0.176,0.214,0.215,0.232,0.249,0.268,0.287,0.300,0.322,0.348,0.371,0.394,0.405,0.431,0.446,0.469,0.492,0.516,0.540,0.560,0.573,0.585,0.595,0.604,0.612,0.619,0.627,0.636,0.645,0.656,NPgN
DARLINGTON EAST,0.000,0.254,0.380,0.406,0.410,0.498,0.502,0.542,0.581,0.625,0.671,0.699,0.752,0.811,0.866,0.919,0.943,1.004,1.037,1.092,1.146,1.201,1.255,1.303,1.333,1.361,1.383,1.404,1.424,1.440,1.458,1.477,1.499,1.523,NPgN
DARLINGTON WEST,2.500,3.690,3.809,3.833,3.836,3.920,3.924,3.962,3.998,4.040,4.083,4.110,4.160,4.216,4.269,4.320,4.343,4.401,4.433,4.485,4.537,4.589,4.641,4.686,4.715,4.742,4.764,4.784,4.803,4.819,4.836,4.855,4.876,4.900,NPgN
DENWICK,0.000,0.745,1.114,1.190,1.200,1.460,1.472,1.589,1.702,1.830,1.965,2.048,2.202,2.374,2.535,2.691,2.760,2.939,3.036,3.194,3.353,3.514,3.673,3.812,3.899,3.980,4.046,4.108,4.163,4.210,4.263,4.319,4.382,4.452,NPgN
DUNSTON 66/11KV,0.000,0.283,0.423,0.452,0.456,0.554,0.559,0.603,0.647,0.695,0.746,0.778,0.836,0.902,0.963,1.022,1.049,1.117,1.154,1.214,1.274,1.335,1.396,1.449,1.482,1.513,1.538,1.561,1.583,1.600,1.621,1.642,1.666,1.693,NPgN
DUNSTON 66/20KV,0.000,0.282,0.421,0.450,0.454,0.552,0.557,0.601,0.644,0.692,0.744,0.775,0.834,0.900,0.961,1.020,1.047,1.115,1.152,1.212,1.273,1.334,1.395,1.448,1.481,1.512,1.538,1.561,1.583,1.601,1.621,1.643,1.667,1.694,NPgN
DURHAM EAST,0.000,0.415,0.620,0.662,0.668,0.813,0.819,0.884,0.947,1.019,1.093,1.140,1.225,1.321,1.411,1.498,1.537,1.637,1.691,1.779,1.868,1.958,2.047,2.124,2.173,2.218,2.255,2.290,2.321,2.347,2.377,2.408,2.443,2.483,NPgN
EASTFIELD,0.000,0.309,0.461,0.493,0.497,0.605,0.609,0.658,0.705,0.758,0.814,0.848,0.912,0.983,1.050,1.115,1.144,1.218,1.258,1.324,1.390,1.456,1.522,1.580,1.616,1.650,1.677,1.703,1.726,1.745,1.767,1.791,1.817,1.846,NPgN
EASTGATE CEMENT,0.000,0.163,0.244,0.261,0.263,0.320,0.322,0.348,0.373,0.401,0.430,0.449,0.483,0.520,0.556,0.590,0.605,0.644,0.665,0.700,0.735,0.770,0.805,0.835,0.854,0.872,0.887,0.900,0.912,0.922,0.934,0.946,0.960,0.976,NPgN
EDUCATIONAL PRECINCT,0.000,0.362,0.541,0.578,0.583,0.709,0.714,0.771,0.826,0.888,0.953,0.994,1.069,1.153,1.231,1.307,1.341,1.428,1.475,1.553,1.630,1.708,1.786,1.854,1.896,1.936,1.968,1.998,2.026,2.048,2.074,2.102,2.133,2.167,NPgN
ELVINGTON,0.000,0.168,0.252,0.269,0.271,0.330,0.333,0.359,0.385,0.414,0.444,0.463,0.498,0.536,0.573,0.608,0.624,0.664,0.686,0.722,0.758,0.794,0.830,0.862,0.881,0.899,0.914,0.928,0.941,0.951,0.963,0.976,0.990,1.006,NPgN
FARADAY STREET,4.921,5.459,5.726,5.780,5.788,5.975,5.984,6.068,6.151,6.243,6.340,6.401,6.513,6.638,6.756,6.870,6.921,7.051,7.123,7.238,7.354,7.471,7.588,7.689,7.753,7.813,7.862,7.908,7.949,7.984,8.023,8.065,8.112,8.164,NPgN
FAWDON T1,2.090,2.240,2.314,2.329,2.331,2.383,2.386,2.409,2.432,2.458,2.485,2.501,2.532,2.567,2.600,2.631,2.645,2.681,2.701,2.732,2.764,2.797,2.829,2.857,2.874,2.891,2.904,2.917,2.928,2.937,2.948,2.959,2.972,2.986,NPgN
FISHBURN,4.300,4.634,4.800,4.834,4.838,4.955,4.960,5.012,5.063,5.121,5.181,5.219,5.288,5.365,5.437,5.507,5.538,5.619,5.662,5.733,5.805,5.876,5.948,6.011,6.050,6.086,6.116,6.143,6.168,6.189,6.213,6.238,6.267,6.298,NPgN
FLATWORTH CENTRAL,0.000,0.230,0.344,0.368,0.371,0.451,0.455,0.491,0.526,0.566,0.607,0.633,0.680,0.734,0.783,0.832,0.853,0.908,0.938,0.987,1.036,1.086,1.135,1.178,1.205,1.230,1.251,1.270,1.287,1.302,1.318,1.335,1.355,1.377,NPgN
FOSS ISLANDS,0.000,0.779,1.165,1.244,1.254,1.526,1.538,1.660,1.779,1.913,2.053,2.141,2.301,2.482,2.651,2.814,2.888,3.075,3.177,3.343,3.509,3.678,3.845,3.991,4.082,4.167,4.237,4.302,4.361,4.410,4.466,4.525,4.592,4.666,NPgN
FOSSWAY 33/11KV,0.855,1.276,1.485,1.528,1.533,1.680,1.687,1.753,1.817,1.889,1.965,2.013,2.100,2.198,2.289,2.378,2.417,2.519,2.574,2.664,2.754,2.846,2.936,3.015,3.065,3.111,3.149,3.184,3.216,3.243,3.273,3.306,3.342,3.382,NPgN
FOURSTONES 20KV,0.000,0.542,0.810,0.865,0.873,1.061,1.070,1.155,1.237,1.330,1.428,1.489,1.600,1.725,1.842,1.956,2.006,2.136,2.207,2.322,2.437,2.554,2.670,2.771,2.834,2.893,2.941,2.986,3.026,3.060,3.098,3.139,3.185,3.236,NPgN
FYLANDS BRIDGE,0.000,0.312,0.467,0.499,0.503,0.612,0.617,0.666,0.713,0.767,0.824,0.859,0.924,0.996,1.065,1.130,1.160,1.235,1.277,1.344,1.411,1.479,1.546,1.605,1.642,1.676,1.705,1.731,1.755,1.775,1.798,1.822,1.849,1.879,NPgN
GALE LANE,2.850,2.994,3.065,3.080,3.081,3.132,3.134,3.156,3.178,3.203,3.229,3.245,3.275,3.308,3.339,3.370,3.383,3.418,3.437,3.467,3.498,3.529,3.560,3.587,3.604,3.620,3.633,3.645,3.656,3.665,3.675,3.686,3.698,3.712,NPgN
GARWOOD STREET,0.000,0.525,0.784,0.838,0.845,1.028,1.036,1.118,1.198,1.288,1.383,1.442,1.550,1.671,1.785,1.895,1.944,2.070,2.139,2.251,2.363,2.476,2.589,2.687,2.749,2.806,2.853,2.896,2.936,2.969,3.007,3.047,3.091,3.141,NPgN
GATESHEAD CENTRAL,0.000,0.298,0.445,0.476,0.480,0.583,0.588,0.635,0.680,0.731,0.785,0.818,0.880,0.949,1.013,1.076,1.103,1.175,1.214,1.277,1.341,1.405,1.469,1.525,1.559,1.592,1.618,1.643,1.665,1.684,1.705,1.728,1.753,1.781,NPgN
GATESHEAD EAST,0.000,0.062,0.093,0.099,0.100,0.122,0.123,0.133,0.142,0.153,0.164,0.171,0.184,0.198,0.212,0.225,0.231,0.246,0.254,0.267,0.280,0.294,0.307,0.319,0.326,0.333,0.338,0.343,0.348,0.352,0.356,0.361,0.366,0.372,NPgN
GOSFORTH 33/11KV,0.000,0.230,0.344,0.367,0.370,0.450,0.454,0.490,0.525,0.565,0.606,0.632,0.680,0.733,0.783,0.831,0.853,0.908,0.938,0.987,1.037,1.086,1.136,1.179,1.206,1.231,1.252,1.271,1.288,1.303,1.319,1.337,1.357,1.379,NPgN
GRANGETOWN,0.285,0.596,0.749,0.781,0.785,0.893,0.898,0.947,0.994,1.048,1.104,1.139,1.203,1.275,1.342,1.407,1.436,1.511,1.552,1.618,1.684,1.751,1.818,1.876,1.913,1.947,1.974,2.000,2.024,2.043,2.065,2.089,2.116,2.145,NPgN
GREATHAM,16.424,16.541,16.599,16.611,16.612,16.653,16.655,16.673,16.691,16.711,16.732,16.745,16.769,16.796,16.822,16.846,16.857,16.885,16.900,16.925,16.950,16.975,17.001,17.022,17.036,17.049,17.059,17.069,17.078,17.085,17.093,17.102,17.112,17.123,NPgN
GUISBOROUGH T1 T2,0.390,0.826,1.041,1.086,1.092,1.243,1.250,1.319,1.385,1.460,1.539,1.588,1.678,1.779,1.873,1.964,2.005,2.109,2.166,2.259,2.352,2.446,2.539,2.620,2.671,2.719,2.758,2.794,2.826,2.853,2.884,2.918,2.954,2.996,NPgN
HARLOW GREEN,0.000,0.701,0.825,0.850,0.854,0.941,0.945,0.985,1.023,1.066,1.111,1.139,1.191,1.250,1.304,1.357,1.381,1.441,1.475,1.528,1.582,1.636,1.691,1.738,1.767,1.795,1.818,1.839,1.858,1.874,1.892,1.912,1.933,1.957,NPgN
HARMIRE BRIDGE,2.176,2.627,2.850,2.896,2.902,3.059,3.066,3.137,3.206,3.283,3.365,3.415,3.509,3.613,3.710,3.805,3.847,3.955,4.013,4.109,4.205,4.302,4.399,4.483,4.535,4.584,4.624,4.661,4.695,4.723,4.755,4.789,4.827,4.870,NPgN
HARRATON,0.000,0.293,0.439,0.469,0.473,0.575,0.579,0.625,0.670,0.720,0.773,0.806,0.867,0.935,0.998,1.060,1.087,1.157,1.196,1.258,1.321,1.384,1.447,1.502,1.536,1.568,1.594,1.618,1.640,1.659,1.679,1.702,1.727,1.754,NPgN
HARROGATE 132/11KV,0.000,0.803,1.201,1.283,1.294,1.573,1.586,1.712,1.835,1.973,2.118,2.208,2.374,2.560,2.735,2.904,2.979,3.173,3.278,3.449,3.621,3.795,3.968,4.118,4.213,4.301,4.373,4.440,4.501,4.552,4.610,4.671,4.740,4.816,NPgN
HARROGATE WEST,0.000,0.305,0.456,0.487,0.491,0.597,0.602,0.650,0.697,0.749,0.804,0.838,0.901,0.972,1.038,1.102,1.130,1.204,1.243,1.308,1.374,1.439,1.505,1.562,1.598,1.631,1.658,1.683,1.706,1.726,1.747,1.771,1.796,1.825,NPgN
HARTMOOR 66/20KV,0.000,0.500,0.747,0.798,0.805,0.979,0.987,1.066,1.142,1.228,1.318,1.374,1.478,1.594,1.703,1.808,1.855,1.975,2.041,2.148,2.255,2.363,2.471,2.565,2.624,2.679,2.724,2.766,2.804,2.835,2.871,2.910,2.953,3.000,NPgN
HAWTHORN PIT,0.000,0.398,0.595,0.635,0.640,0.779,0.785,0.848,0.908,0.977,1.048,1.093,1.175,1.268,1.354,1.438,1.475,1.571,1.623,1.708,1.793,1.879,1.965,2.039,2.086,2.130,2.165,2.199,2.229,2.254,2.282,2.313,2.347,2.385,NPgN
HAXBY ROAD T2 T3,0.000,0.215,0.322,0.344,0.347,0.422,0.425,0.459,0.492,0.529,0.568,0.592,0.637,0.687,0.734,0.779,0.800,0.852,0.880,0.927,0.973,1.020,1.066,1.107,1.133,1.156,1.176,1.194,1.211,1.225,1.241,1.257,1.276,1.297,NPgN
HEBBURN,0.000,0.122,0.183,0.195,0.197,0.239,0.241,0.260,0.279,0.300,0.322,0.336,0.361,0.389,0.416,0.441,0.453,0.482,0.498,0.524,0.550,0.576,0.602,0.625,0.639,0.653,0.664,0.674,0.683,0.691,0.699,0.709,0.719,0.730,NPgN
HEBBURN WEST,0.000,0.016,0.024,0.026,0.026,0.032,0.032,0.035,0.037,0.040,0.043,0.045,0.048,0.052,0.056,0.059,0.061,0.065,0.067,0.070,0.074,0.077,0.081,0.084,0.086,0.088,0.089,0.090,0.092,0.093,0.094,0.095,0.097,0.098,NPgN
HEDWORTH,0.000,0.156,0.233,0.249,0.251,0.306,0.308,0.333,0.357,0.383,0.412,0.429,0.462,0.498,0.532,0.565,0.580,0.617,0.638,0.672,0.705,0.739,0.773,0.802,0.821,0.838,0.852,0.865,0.877,0.887,0.899,0.911,0.924,0.939,NPgN
HEIGHINGTON,2.280,2.324,2.345,2.349,2.350,2.365,2.366,2.373,2.379,2.387,2.395,2.400,2.408,2.419,2.428,2.437,2.441,2.452,2.457,2.466,2.476,2.485,2.494,2.502,2.508,2.512,2.516,2.520,2.523,2.526,2.529,2.532,2.536,2.540,NPgN
HEXHAM,2.500,2.874,3.059,3.097,3.102,3.233,3.239,3.297,3.354,3.419,3.486,3.528,3.605,3.692,3.773,3.851,3.886,3.975,4.024,4.104,4.183,4.264,4.344,4.414,4.458,4.498,4.531,4.562,4.590,4.613,4.640,4.668,4.700,4.735,NPgN
HIGH BARMSTON,0.000,0.285,0.426,0.455,0.459,0.558,0.563,0.608,0.651,0.700,0.751,0.783,0.842,0.908,0.970,1.030,1.056,1.125,1.162,1.223,1.284,1.345,1.406,1.460,1.493,1.524,1.550,1.573,1.595,1.613,1.633,1.655,1.679,1.706,NPgN
HIGH FLATTS,0.000,0.343,0.513,0.548,0.552,0.672,0.677,0.731,0.783,0.842,0.904,0.943,1.014,1.093,1.168,1.240,1.273,1.356,1.401,1.474,1.548,1.622,1.696,1.760,1.801,1.839,1.870,1.898,1.924,1.946,1.971,1.998,2.027,2.060,NPgN
HOUGHTON,3.895,4.186,4.330,4.359,4.363,4.464,4.469,4.515,4.559,4.609,4.661,4.694,4.754,4.822,4.885,4.946,4.974,5.044,5.082,5.145,5.207,5.270,5.333,5.387,5.422,5.454,5.480,5.504,5.527,5.545,5.566,5.589,5.614,5.641,NPgN
HOWDON,5.700,5.800,5.849,5.859,5.861,5.896,5.897,5.913,5.928,5.945,5.963,5.974,5.995,6.018,6.040,6.061,6.070,6.094,6.107,6.128,6.150,6.171,6.193,6.211,6.223,6.234,6.243,6.251,6.259,6.265,6.272,6.280,6.288,6.298,NPgN
HUNTINGTON NEW LANE,0.000,0.242,0.362,0.387,0.390,0.475,0.478,0.517,0.554,0.595,0.639,0.666,0.716,0.772,0.824,0.875,0.898,0.956,0.988,1.039,1.091,1.143,1.195,1.240,1.269,1.295,1.317,1.337,1.355,1.370,1.388,1.406,1.426,1.449,NPgN
HUSTHWAITE 33/11KV,2.000,2.381,2.570,2.609,2.614,2.747,2.753,2.813,2.871,2.936,3.005,3.048,3.126,3.214,3.297,3.377,3.412,3.503,3.553,3.634,3.715,3.797,3.879,3.950,3.995,4.036,4.070,4.101,4.130,4.153,4.180,4.209,4.241,4.277,NPgN
JARROW,0.000,0.108,0.162,0.173,0.174,0.212,0.214,0.231,0.247,0.266,0.285,0.297,0.320,0.345,0.368,0.391,0.401,0.427,0.441,0.464,0.487,0.510,0.534,0.554,0.567,0.578,0.588,0.597,0.605,0.612,0.620,0.628,0.637,0.647,NPgN
KENTON,0.800,0.998,1.096,1.116,1.119,1.188,1.191,1.222,1.252,1.286,1.322,1.344,1.385,1.431,1.474,1.516,1.535,1.582,1.609,1.651,1.693,1.736,1.779,1.816,1.839,1.861,1.879,1.896,1.911,1.923,1.938,1.953,1.970,1.989,NPgN
KIELDER,0.000,0.050,0.075,0.080,0.081,0.099,0.099,0.107,0.115,0.123,0.133,0.138,0.149,0.160,0.171,0.182,0.186,0.198,0.205,0.215,0.226,0.237,0.248,0.257,0.263,0.268,0.273,0.277,0.281,0.284,0.288,0.291,0.296,0.300,NPgN
KILLINGWORTH,5.700,5.882,5.973,5.991,5.994,6.057,6.060,6.089,6.117,6.148,6.181,6.201,6.239,6.281,6.321,6.359,6.376,6.420,6.444,6.483,6.522,6.561,6.600,6.635,6.656,6.676,6.692,6.707,6.721,6.733,6.746,6.760,6.775,6.792,NPgN
