Primary,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area
CONEYTHORPE,19,46,51,69,113,182,313,504,723,965,1250,1580,1953,2367,2741,3114,3502,3900,4380,4832,5253,5642,5999,6325,6558,6762,6938,7089,7211,7306,7380,7433,7466,7486,NPgN
CONSETT,31,76,85,122,212,363,667,1148,1758,2433,3229,4151,5193,6352,7398,8438,9525,10638,11992,13262,14441,15528,16525,17436,18087,18658,19149,19569,19908,20174,20380,20526,20618,20672,NPgN
CORPORATION STREET,2,5,6,11,24,49,103,199,338,491,671,881,1118,1382,1620,1856,2104,2357,2668,2958,3227,3474,3701,3908,4056,4185,4297,4392,4469,4530,4576,4609,4630,4642,NPgN
COWTON,3,6,6,8,13,22,38,61,89,120,157,199,246,299,347,395,445,496,557,615,669,719,764,806,836,862,884,904,919,931,941,948,952,954,NPgN
CRAMLINGTON T1 T3,8,20,22,32,55,93,170,292,446,616,817,1049,1312,1604,1868,2130,2404,2685,3026,3346,3643,3917,4169,4398,4562,4706,4830,4936,5022,5089,5140,5177,5201,5214,NPgN
CRAMLINGTON T2 T4,8,18,21,29,50,86,157,269,410,567,751,965,1207,1475,1718,1959,2211,2469,2783,3077,3351,3603,3834,4045,4196,4329,4443,4540,4619,4680,4728,4762,4783,4796,NPgN
DARLEY,8,18,20,27,44,71,122,197,283,378,490,620,766,929,1076,1223,1376,1532,1721,1899,2065,2218,2358,2486,2578,2658,2727,2786,2834,2872,2901,2922,2935,2943,NPgN
DARLINGTON 132/6KV,16,39,43,59,95,154,265,427,612,817,1059,1338,1653,2003,2320,2636,2964,3301,3708,4090,4447,4776,5078,5354,5551,5724,5873,6000,6103,6184,6247,6292,6320,6336,NPgN
DARLINGTON 33/11KV,26,63,71,97,159,260,453,741,1076,1449,1888,2395,2968,3605,4181,4754,5351,5964,6704,7400,8048,8646,9195,9696,10055,10369,10640,10871,11058,11205,11319,11400,11451,11481,NPgN
DARLINGTON CENTRAL 33/11KV,13,32,36,49,79,128,221,357,512,685,888,1123,1388,1683,1950,2216,2492,2776,3118,3440,3740,4017,4271,4503,4669,4815,4940,5048,5134,5202,5255,5293,5316,5330,NPgN
DARLINGTON EAST,24,60,67,90,146,233,396,629,888,1177,1516,1908,2350,2841,3286,3729,4190,4663,5232,5767,6268,6729,7153,7541,7818,8060,8269,8448,8593,8707,8795,8857,8897,8920,NPgN
DARLINGTON WEST,30,73,82,115,194,325,582,977,1459,1994,2624,3354,4178,5095,5923,6747,7606,8487,9556,10559,11491,12352,13141,13862,14377,14829,15218,15550,15820,16030,16193,16309,16383,16425,NPgN
DENWICK,77,191,215,278,429,651,1043,1544,1995,2503,3100,3781,4551,5405,6181,6957,7759,8582,9556,10477,11348,12153,12893,13570,14054,14479,14844,15157,15411,15612,15767,15879,15950,15992,NPgN
DUNSTON 66/11KV,12,29,32,46,81,140,258,448,692,961,1278,1645,2061,2523,2940,3356,3789,4233,4773,5280,5750,6184,6581,6944,7204,7432,7628,7795,7930,8036,8118,8177,8213,8235,NPgN
DUNSTON 66/20KV,24,59,66,95,165,285,524,906,1392,1930,2563,3298,4128,5052,5885,6714,7580,8467,9546,10558,11497,12364,13158,13884,14402,14857,15249,15583,15854,16066,16229,16346,16419,16462,NPgN
DURHAM EAST,18,44,49,67,111,181,315,515,749,1009,1315,1668,2067,2511,2913,3312,3728,4155,4671,5156,5608,6024,6407,6756,7006,7225,7414,7575,7705,7808,7887,7943,7979,8000,NPgN
EASTFIELD,38,93,104,140,225,359,611,971,1368,1811,2332,2932,3611,4365,5048,5728,6435,7160,8034,8855,9623,10332,10982,11577,12002,12374,12695,12969,13192,13366,13501,13598,13659,13694,NPgN
EASTGATE CEMENT,6,14,15,21,36,62,112,191,289,398,526,675,843,1030,1199,1367,1542,1721,1940,2144,2334,2510,2670,2817,2922,3015,3094,3161,3216,3259,3292,3316,3331,3340,NPgN
EDUCATIONAL PRECINCT,13,32,36,51,88,150,272,463,703,969,1282,1645,2055,2511,2922,3332,3759,4197,4729,5229,5692,6120,6512,6871,7127,7352,7545,7710,7844,7948,8029,8087,8123,8144,NPgN
ELVINGTON,10,24,27,35,54,83,135,205,271,346,435,536,650,777,892,1007,1126,1248,1393,1531,1660,1779,1889,1989,2061,2124,2178,2224,2262,2292,2315,2331,2342,2348,NPgN
FARADAY STREET,15,37,42,66,125,231,454,831,1346,1913,2582,3360,4239,5218,6099,6976,7892,8832,9979,11053,12048,12965,13805,14572,15121,15602,16016,16369,16655,16879,17052,17174,17251,17296,NPgN
FAWDON T1,19,46,51,72,120,201,357,598,890,1213,1595,2036,2535,3089,3590,4089,4609,5142,5788,6394,6959,7479,7956,8393,8704,8978,9213,9414,9577,9705,9803,9874,9918,9944,NPgN
FISHBURN,21,52,59,86,153,269,504,885,1381,1930,2576,3326,4173,5117,5967,6813,7697,8603,9706,10740,11698,12583,13393,14134,14663,15128,15527,15868,16144,16360,16527,16646,16720,16764,NPgN
FLATWORTH CENTRAL,8,18,21,32,59,109,212,384,618,876,1180,1533,1932,2376,2776,3175,3591,4017,4538,5026,5477,5893,6275,6624,6873,7091,7279,7440,7569,7671,7749,7805,7840,7861,NPgN
FOSS ISLANDS,54,132,149,196,309,480,793,1219,1652,2136,2705,3360,4099,4920,5665,6407,7178,7968,8913,9805,10641,11413,12123,12772,13235,13642,13992,14292,14535,14726,14873,14979,15047,15086,NPgN
FOSSWAY 33/11KV,21,52,58,87,156,279,529,939,1480,2077,2781,3599,4523,5552,6479,7401,8364,9352,10556,11684,12729,13694,14577,15384,15961,16468,16903,17275,17576,17811,17993,18122,18204,18251,NPgN
FOURSTONES 20KV,24,59,66,90,146,237,410,664,956,1280,1661,2102,2600,3154,3654,4153,4672,5204,5847,6451,7014,7534,8011,8448,8759,9033,9268,9469,9632,9760,9858,9929,9973,9999,NPgN
FYLANDS BRIDGE,22,53,59,87,152,266,495,863,1339,1865,2484,3203,4015,4919,5734,6546,7392,8261,9318,10308,11227,12075,12852,13562,14069,14514,14897,15224,15489,15696,15856,15970,16042,16083,NPgN
GALE LANE,25,62,70,96,159,262,460,759,1113,1505,1968,2502,3107,3779,4386,4990,5620,6266,7048,7782,8465,9096,9675,10204,10582,10913,11198,11442,11640,11794,11914,11999,12053,12084,NPgN
GARWOOD STREET,18,43,48,71,127,223,419,737,1152,1611,2151,2778,3486,4275,4986,5693,6432,7190,8112,8976,9778,10518,11195,11814,12257,12645,12979,13264,13495,13676,13815,13914,13977,14013,NPgN
GATESHEAD CENTRAL,8,20,22,32,57,99,184,321,498,695,926,1194,1497,1835,2139,2442,2758,3082,3477,3847,4190,4506,4796,5061,5251,5417,5560,5682,5780,5858,5917,5960,5987,6002,NPgN
GATESHEAD EAST,1,2,3,4,7,12,23,41,66,92,124,161,203,249,291,333,376,421,475,526,573,617,657,693,719,742,762,779,792,803,811,817,820,823,NPgN
GOSFORTH 33/11KV,12,29,33,45,75,125,221,367,544,740,970,1237,1539,1874,2177,2478,2792,3115,3505,3872,4213,4528,4816,5080,5269,5434,5576,5698,5796,5874,5933,5976,6002,6018,NPgN
GRANGETOWN,11,26,29,48,93,175,350,650,1064,1521,2060,2687,3395,4184,4894,5600,6339,7096,8021,8887,9689,10428,11104,11723,12165,12553,12886,13171,13401,13581,13720,13819,13881,13917,NPgN
GREATHAM,2,5,5,8,14,24,46,81,127,178,238,308,387,475,555,634,716,801,903,1000,1089,1172,1247,1317,1366,1409,1446,1478,1504,1524,1540,1551,1558,1562,NPgN
GUISBOROUGH T1 T2,22,54,61,90,158,277,519,909,1415,1974,2633,3398,4263,5225,6092,6955,7857,8781,9906,10960,11938,12840,13667,14422,14962,15436,15843,16191,16473,16693,16863,16985,17061,17105,NPgN
HARLOW GREEN,23,56,63,94,166,292,549,965,1507,2106,2812,3632,4558,5589,6518,7443,8408,9398,10604,11734,12782,13748,14634,15443,16022,16529,16966,17338,17640,17876,18059,18188,18270,18317,NPgN
HARMIRE BRIDGE,23,56,63,85,139,224,387,627,901,1206,1564,1979,2447,2967,3438,3906,4394,4895,5499,6067,6596,7085,7533,7943,8236,8493,8714,8903,9057,9177,9270,9336,9378,9402,NPgN
HARRATON,18,43,49,69,118,201,365,622,943,1298,1716,2201,2749,3359,3909,4457,5028,5614,6325,6993,7613,8185,8709,9188,9531,9831,10089,10310,10489,10629,10737,10814,10863,10891,NPgN
HARROGATE 132/11KV,47,115,130,176,289,470,815,1324,1912,2565,3334,4223,5227,6343,7353,8358,9404,10478,11774,12993,14129,15177,16139,17018,17646,18198,18672,19077,19405,19663,19862,20004,20094,20146,NPgN
HARROGATE WEST,17,42,47,62,98,154,257,400,549,716,913,1139,1394,1678,1935,2191,2457,2730,3058,3366,3655,3922,4167,4391,4551,4692,4813,4916,5000,5066,5117,5153,5176,5190,NPgN
HARTMOOR 66/20KV,29,72,81,117,203,351,646,1116,1715,2379,3160,4066,5089,6228,7256,8278,9345,10439,11770,13018,14176,15244,16223,17118,17757,18319,18801,19213,19547,19808,20010,20154,20244,20297,NPgN
HAWTHORN PIT,38,94,105,148,252,425,765,1294,1946,2669,3521,4507,5622,6862,7981,9095,10257,11448,12894,14251,15512,16675,17741,18717,19413,20024,20550,20999,21363,21648,21868,22025,22124,22181,NPgN
HAXBY ROAD T2 T3,28,69,78,108,180,299,531,884,1309,1781,2337,2981,3708,4516,5247,5974,6732,7509,8450,9334,10157,10916,11612,12248,12702,13101,13444,13737,13975,14161,14305,14407,14472,14509,NPgN
HEBBURN,5,11,12,17,29,51,94,164,254,353,470,605,758,929,1082,1235,1395,1559,1758,1945,2118,2278,2424,2558,2654,2738,2810,2872,2921,2961,2991,3012,3026,3034,NPgN
HEBBURN WEST,2,4,4,6,10,18,32,56,86,119,159,204,256,313,365,417,471,526,593,656,714,768,818,863,895,923,948,968,985,999,1009,1016,1020,1023,NPgN
HEDWORTH,19,46,52,73,126,215,391,669,1018,1404,1858,2385,2981,3643,4241,4836,5457,6093,6866,7591,8265,8887,9456,9977,10349,10675,10956,11196,11390,11542,11660,11743,11796,11827,NPgN
HEIGHINGTON,1,1,1,1,1,1,2,2,3,4,5,6,7,9,10,11,12,14,15,17,18,20,21,22,23,23,24,24,25,25,25,26,26,26,NPgN
HEXHAM,18,44,49,68,112,184,323,531,778,1052,1374,1747,2169,2637,3061,3482,3921,4372,4917,5429,5905,6345,6749,7117,7381,7612,7811,7981,8119,8227,8310,8370,8407,8429,NPgN
HIGH BARMSTON,18,45,50,71,120,202,364,616,927,1271,1677,2147,2678,3269,3802,4333,4887,5454,6143,6790,7390,7945,8453,8918,9249,9541,9791,10005,10179,10314,10419,10494,10541,10568,NPgN
HIGH FLATTS,30,75,84,118,198,330,588,983,1463,1996,2622,3348,4169,5081,5905,6725,7580,8456,9519,10517,11445,12301,13086,13804,14316,14766,15153,15484,15752,15961,16123,16239,16312,16354,NPgN
HOUGHTON,28,68,77,107,181,303,543,912,1364,1864,2454,3136,3907,4765,5540,6311,7115,7939,8939,9878,10750,11555,12293,12968,13450,13873,14237,14548,14800,14997,15149,15258,15327,15366,NPgN
HOWDON,5,12,13,20,36,65,124,223,355,502,674,874,1100,1352,1579,1805,2040,2282,2577,2854,3109,3346,3562,3759,3901,4024,4131,4222,4296,4353,4398,4429,4449,4461,NPgN
HUNTINGTON NEW LANE,20,49,55,76,127,209,370,614,905,1229,1610,2052,2550,3105,3605,4104,4623,5156,5802,6407,6971,7492,7969,8405,8717,8990,9225,9426,9589,9717,9815,9886,9930,9956,NPgN
HUSTHWAITE 33/11KV,24,58,66,86,137,213,354,548,748,971,1234,1537,1879,2258,2602,2945,3301,3666,4104,4516,4903,5260,5587,5887,6101,6289,6451,6589,6701,6790,6858,6907,6938,6956,NPgN
JARROW,5,12,13,19,33,57,104,179,275,381,506,650,814,996,1160,1323,1494,1669,1881,2081,2266,2437,2593,2736,2838,2928,3005,3071,3124,3166,3198,3221,3236,3244,NPgN
KENTON,23,56,63,89,151,255,461,780,1177,1616,2133,2732,3409,4162,4841,5518,6224,6947,7826,8650,9415,10122,10770,11362,11785,12156,12475,12748,12969,13142,13275,13371,13431,13466,NPgN
KIELDER,2,4,4,6,9,14,24,39,57,76,99,125,154,187,217,247,278,309,348,384,417,448,476,502,521,537,551,563,573,580,586,590,593,595,NPgN
KILLINGWORTH,15,37,42,61,107,186,346,603,933,1299,1730,2230,2794,3423,3990,4554,5142,5746,6481,7169,7808,8398,8938,9431,9784,10094,10360,10587,10771,10915,11026,11106,11156,11185,NPgN
KIRBYMOORSIDE,14,33,38,51,84,138,240,392,571,769,1002,1272,1576,1915,2221,2526,2843,3169,3562,3932,4277,4595,4886,5153,5343,5511,5654,5777,5877,5955,6015,6058,6085,6101,NPgN
LINTON 66/20KV,18,44,50,67,109,175,302,485,694,926,1199,1514,1870,2265,2623,2980,3351,3731,4191,4622,5025,5397,5738,6050,6273,6468,6636,6780,6896,6988,7059,7109,7141,7160,NPgN
LONGBENTON,26,63,71,100,171,289,522,885,1335,1834,2421,3102,3871,4726,5498,6267,7068,7890,8888,9824,10694,11497,12233,12905,13386,13808,14170,14480,14731,14928,15079,15187,15256,15295,NPgN
LOW SPENNYMOOR,16,38,43,61,105,178,325,556,845,1166,1544,1982,2477,3027,3524,4018,4534,5063,5706,6309,6868,7385,7858,8291,8600,8872,9105,9304,9466,9592,9690,9759,9803,9828,NPgN
LYNEMOUTH,3,8,8,12,19,32,56,94,139,190,249,318,396,483,561,639,720,804,905,1000,1088,1169,1244,1312,1361,1403,1440,1472,1497,1517,1532,1543,1550,1554,NPgN
MADDISON STREET,30,75,84,120,205,350,638,1090,1657,2285,3025,3882,4851,5929,6902,7870,8880,9915,11174,12354,13450,14461,15388,16235,16840,17372,17828,18219,18535,18782,18973,19109,19195,19245,NPgN
MALLEABLE,9,23,26,38,69,124,236,421,666,937,1256,1626,2045,2511,2931,3349,3785,4233,4778,5289,5763,6200,6600,6966,7227,7456,7654,7822,7958,8065,8147,8206,8243,8264,NPgN
MALTON,37,92,103,137,219,346,581,911,1264,1658,2121,2654,3257,3927,4533,5138,5766,6410,7184,7913,8595,9224,9802,10330,10708,11039,11324,11568,11766,11921,12041,12127,12182,12213,NPgN
MEADOWFIELD,10,25,28,38,63,104,181,298,436,589,769,977,1212,1474,1710,1946,2191,2442,2746,3032,3298,3544,3769,3975,4122,4251,4362,4457,4534,4594,4641,4674,4695,4707,NPgN
MELROSEGATE 33/11KV,14,33,38,53,91,155,281,479,726,1000,1323,1697,2120,2590,3015,3437,3878,4330,4879,5393,5872,6313,6717,7087,7351,7583,7782,7953,8091,8199,8282,8341,8379,8401,NPgN
MILLBANK LANE,19,47,53,77,135,236,439,766,1189,1656,2207,2846,3568,4371,5096,5817,6570,7342,8281,9161,9978,10732,11422,12053,12504,12900,13240,13531,13766,13951,14093,14194,14258,14295,NPgN
MONKSEATON,26,63,71,103,178,307,566,978,1502,2082,2765,3558,4453,5450,6349,7243,8177,9134,10298,11389,12402,13337,14194,14977,15536,16027,16449,16810,17102,17330,17507,17632,17712,17758,NPgN
MOOR MONKTON PUMPS,3,7,8,10,16,26,44,71,101,135,175,221,272,330,382,434,488,543,610,673,731,786,835,881,913,941,966,987,1004,1017,1027,1035,1039,1042,NPgN
MORPETH,26,63,71,98,163,269,474,784,1154,1564,2048,2607,3239,3941,4576,5208,5866,6542,7359,8127,8842,9501,10106,10659,11054,11401,11699,11954,12160,12322,12447,12536,12593,12625,NPgN
MOUNT ROAD,17,42,47,71,128,228,435,775,1225,1722,2308,2989,3758,4614,5386,6153,6955,7777,8779,9718,10588,11391,12126,12798,13278,13699,14062,14371,14622,14818,14969,15076,15144,15183,NPgN
NEWBURN HAUGH,8,18,21,30,53,92,171,299,464,647,862,1112,1395,1709,1992,2275,2569,2871,3238,3583,3902,4197,4467,4714,4891,5046,5179,5292,5384,5456,5512,5552,5577,5591,NPgN
NEWBY,35,86,97,129,207,328,555,877,1227,1617,2076,2605,3203,3868,4469,5068,5692,6331,7099,7823,8499,9124,9697,10221,10595,10924,11207,11448,11644,11798,11917,12002,12056,12087,NPgN
NEWCASTLE AIRPORT,22,53,59,80,130,210,361,582,832,1110,1438,1816,2243,2718,3148,3576,4021,4478,5029,5547,6031,6477,6886,7261,7528,7763,7965,8137,8277,8387,8472,8532,8571,8593,NPgN
NEWTON AYCLIFFE SOUTH,11,26,29,38,62,99,167,267,377,499,643,809,997,1206,1394,1582,1778,1979,2220,2448,2660,2856,3036,3201,3318,3421,3510,3586,3647,3696,3733,3760,3776,3786,NPgN
NORTH STREET,24,58,66,88,142,226,383,608,856,1132,1457,1832,2255,2726,3151,3576,4017,4470,5014,5527,6006,6448,6854,7225,7490,7723,7923,8094,8233,8341,8426,8486,8524,8546,NPgN
NORTH TEES T1 T2,2,4,4,7,12,22,44,81,132,188,254,330,417,513,600,686,777,869,983,1088,1186,1277,1360,1435,1489,1537,1578,1612,1641,1663,1680,1692,1699,1704,NPgN
NORTH TEES T3 T4,9,22,25,36,63,109,202,351,543,755,1005,1294,1621,1985,2314,2641,2982,3331,3757,4156,4526,4868,5181,5467,5671,5850,6005,6136,6243,6326,6391,6437,6466,6482,NPgN
NORTHALLERTON,21,51,57,78,127,206,358,581,840,1127,1465,1855,2297,2787,3231,3673,4133,4604,5174,5710,6209,6670,7092,7479,7755,7997,8205,8383,8528,8641,8728,8791,8830,8853,NPgN
NORTON 132/11KV,29,70,79,124,232,428,835,1521,2451,3478,4688,6095,7684,9453,11047,12633,14290,15989,18063,20005,21803,23462,24980,26369,27361,28231,28980,29619,30136,30541,30852,31074,31214,31295,NPgN
OATLANDS,24,60,68,89,141,221,368,571,782,1019,1297,1617,1978,2379,2743,3106,3482,3869,4332,4768,5177,5554,5901,6218,6445,6643,6814,6961,7079,7172,7244,7296,7329,7348,NPgN
OFFERTON 33/11KV,25,61,68,98,169,289,530,909,1389,1920,2545,3270,4089,5000,5823,6641,7495,8371,9435,10433,11360,12215,12998,13715,14226,14676,15062,15392,15659,15868,16029,16144,16217,16259,NPgN
PALLION TRADING,15,38,42,63,111,196,369,650,1017,1422,1900,2455,3082,3780,4409,5035,5689,6359,7176,7940,8650,9304,9904,10452,10843,11187,11482,11735,11939,12099,12222,12310,12365,12397,NPgN
PETERLEE INDUSTRIAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN
PETERLEE WEST,9,23,26,37,66,114,213,371,576,802,1069,1379,1728,2118,2469,2818,3182,3556,4012,4438,4834,5199,5533,5839,6058,6249,6414,6555,6669,6758,6827,6876,6907,6925,NPgN
PILGRIM,2,4,5,7,12,21,39,68,107,150,201,260,327,401,467,534,603,674,761,842,918,987,1051,1109,1150,1187,1218,1245,1267,1284,1297,1306,1312,1315,NPgN
POTTER HOUSE T1 T3,29,72,81,112,187,311,551,917,1357,1846,2421,3087,3840,4676,5432,6184,6969,7773,8747,9662,10513,11299,12019,12677,13148,13561,13915,14219,14465,14657,14806,14912,14979,15018,NPgN
POTTER HOUSE T4 T5,5,13,14,19,31,51,89,145,212,285,372,472,585,711,824,937,1055,1176,1322,1459,1587,1705,1813,1912,1983,2045,2099,2144,2181,2210,2232,2248,2259,2264,NPgN
PRISSICK,19,46,52,80,149,272,528,957,1535,2174,2927,3802,4790,5891,6882,7868,8899,9955,11245,12453,13571,14603,15547,16411,17028,17569,18035,18432,18754,19006,19200,19338,19425,19475,NPgN
RAVENSCAR,4,8,9,12,19,30,50,79,111,146,188,236,290,350,405,459,516,574,644,709,771,827,879,927,961,991,1016,1038,1056,1070,1081,1089,1093,1096,NPgN
RAWCLIFFE LANE,29,71,80,108,175,282,485,780,1114,1485,1922,2426,2996,3629,4202,4773,5366,5975,6710,7401,8045,8640,9186,9685,10042,10355,10624,10854,11041,11187,11300,11381,11432,11462,NPgN
REDCAR,38,94,106,155,273,475,884,1542,2391,3330,4435,5718,7168,8782,10236,11684,13195,14745,16631,18399,20039,21552,22938,24206,25111,25906,26589,27172,27645,28015,28300,28503,28631,28706,NPgN
RESERVOIR,26,63,71,103,180,310,573,992,1527,2119,2817,3626,4540,5557,6475,7388,8341,9318,10507,11621,12655,13609,14484,15283,15854,16355,16786,17154,17452,17686,17866,17994,18075,18122,NPgN
RICHMOND T1,13,32,36,49,79,129,224,364,526,706,918,1163,1439,1747,2025,2302,2590,2886,3244,3579,3892,4181,4446,4689,4862,5014,5144,5256,5346,5417,5472,5511,5536,5551,NPgN
RICHMOND T2,4,10,11,15,24,39,68,111,160,215,280,355,439,533,618,703,791,881,990,1093,1188,1276,1357,1431,1484,1531,1570,1605,1632,1654,1671,1683,1690,1695,NPgN
